Gene,TotalEvidenceCounts,EvidenceHit:hits,EvidenceGO:hits,EvidencePPI:hits
819632,2.0,1,1,0
819745,2.0,1,0,1
834204,2.0,1,0,1
816655,2.0,1,1,0
830726,2.0,1,1,0
834575,2.0,1,1,0
837863,2.0,1,1,0
820042,2.0,1,0,1
842697,2.0,1,0,1
837399,2.0,1,0,1
842083,2.0,1,0,1
840509,2.0,1,0,1
821313,2.0,1,1,0
824629,2.0,1,1,0
828242,2.0,1,0,1
824230,2.0,1,0,1
827430,2.0,1,1,0
829473,2.0,1,1,0
835186,2.0,1,0,1
829535,2.0,1,1,0
832804,2.0,1,1,0
838290,2.0,1,1,0
818772,2.0,1,0,1
824934,2.0,1,1,0
831976,2.0,1,0,1
838158,2.0,1,1,0
844423,2.0,1,0,1
815842,2.0,1,1,0
839623,2.0,1,1,0
832812,2.0,1,1,0
818881,2.0,1,0,1
830712,2.0,1,0,1
843992,2.0,1,0,1
830154,2.0,1,1,0
843128,2.0,1,1,0
827257,2.0,1,1,0
837248,2.0,1,0,1
839916,2.0,1,0,1
814675,2.0,1,1,0
818391,2.0,1,0,1
839295,2.0,1,1,0
817081,2.0,1,1,0
828951,2.0,1,1,0
834293,2.0,1,0,1
819809,2.0,1,1,0
842248,2.0,1,0,1
828586,2.0,1,1,0
826985,2.0,1,0,1
832447,2.0,1,0,1
837905,2.0,1,0,1
820148,2.0,1,1,0
838204,2.0,1,1,0
824981,2.0,1,0,1
830501,2.0,1,1,0
837961,2.0,1,1,0
832718,2.0,1,0,1
838714,2.0,1,1,0
829310,2.0,1,1,0
819969,2.0,1,0,1
814728,2.0,1,0,1
821152,2.0,1,0,1
822003,2.0,1,1,0
831123,2.0,1,0,1
843775,2.0,1,1,0
838544,2.0,1,0,1
824864,2.0,1,0,1
825836,2.0,1,1,0
825097,2.0,1,1,0
830853,2.0,1,1,0
817905,2.0,1,0,1
817250,2.0,1,0,1
838048,2.0,1,0,1
829282,2.0,1,0,1
843048,2.0,1,1,0
836620,2.0,1,0,1
825905,2.0,1,1,0
819864,2.0,1,0,1
841408,2.0,1,0,1
814663,2.0,1,1,0
838425,2.0,1,0,1
824593,2.0,1,0,1
825458,2.0,1,1,0
838469,2.0,1,0,1
827638,2.0,1,1,0
829822,2.0,1,0,1
826680,2.0,1,0,1
820338,2.0,1,0,1
832053,2.0,1,0,1
816944,2.0,1,0,1
832872,2.0,1,1,0
824853,2.0,1,1,0
821983,2.0,1,0,1
838387,2.0,1,1,0
837218,2.0,1,0,1
838780,2.0,1,0,1
832736,2.0,1,1,0
819408,2.0,1,0,1
828255,2.0,1,0,1
821195,2.0,1,0,1
824612,2.0,1,1,0
832139,2.0,1,1,0
841307,2.0,1,1,0
819345,2.0,1,1,0
828516,2.0,1,1,0
819314,2.0,1,1,0
830899,2.0,1,0,1
839878,2.0,1,0,1
834264,2.0,1,1,0
838013,2.0,1,0,1
816627,2.0,1,1,0
821807,2.0,1,0,1
835252,2.0,1,0,1
844245,2.0,1,0,1
828025,2.0,1,0,1
836558,2.0,1,1,0
841976,2.0,1,0,1
841409,2.0,1,1,0
2745608,2.0,1,0,1
818128,2.0,1,1,0
843178,2.0,1,0,1
821046,2.0,1,1,0
820328,2.0,1,1,0
838301,2.0,1,1,0
834728,2.0,1,0,1
821675,2.0,1,0,1
816993,2.0,1,0,1
824749,2.0,1,1,0
841162,2.0,1,0,1
842603,2.0,1,1,0
832378,2.0,1,1,0
816808,2.0,1,1,0
843900,2.0,1,1,0
841962,2.0,1,0,1
829315,2.0,1,0,1
830149,2.0,1,0,1
817830,2.0,1,1,0
821349,2.0,1,0,1
836111,2.0,1,0,1
817894,2.0,1,0,1
837797,2.0,1,1,0
834123,2.0,1,1,0
