"","phyD_GC_c1.which.mclass....4...1."
"281","AT1G13410"
"282","AT1G13420"
"283","AT1G13448"
"284","AT1G13480"
"285","AT1G13520"
"286","AT1G13630"
"287","AT1G13780"
"288","AT1G13800"
"289","AT1G13820"
"290","AT1G14030"
"291","AT1G14150"
"292","AT1G14185"
"293","AT1G14190"
"294","AT1G14205"
"295","AT1G14260"
"296","AT1G14270"
"297","AT1G14280"
"298","AT1G14345"
"299","AT1G14480"
"300","AT1G14500"
"301","AT1G14540"
"302","AT1G14660"
"303","AT1G14687"
"304","AT1G14700"
"305","AT1G14750"
"306","AT1G14780"
"307","AT1G14790"
"308","AT1G15050"
"309","AT1G15080"
"310","AT1G15160"
"311","AT1G15175"
"312","AT1G15180"
"313","AT1G15190"
"314","AT1G15415"
"315","AT1G15460"
"316","AT1G15510"
"317","AT1G15610"
"318","AT1G15730"
"319","AT1G15820"
"320","AT1G15890"
"321","AT1G16022"
"322","AT1G16030"
"323","AT1G16110"
"324","AT1G16150"
"325","AT1G16160"
"326","AT1G16370"
"327","AT1G16390"
"328","AT1G16445"
"329","AT1G16480"
"330","AT1G16490"
"331","AT1G16510"
"332","AT1G16515"
"333","AT1G16590"
"334","AT1G16635"
"335","AT1G16640"
"336","AT1G16720"
"337","AT1G16830"
"338","AT1G16905"
"339","AT1G17040"
"340","AT1G17065"
"341","AT1G17100"
"342","AT1G17200"
"343","AT1G17220"
"344","AT1G17230"
"345","AT1G17232"
"346","AT1G17240"
"347","AT1G17255"
"348","AT1G17480"
"349","AT1G17630"
"350","AT1G17650"
"351","AT1G17744"
"352","AT1G17750"
"353","AT1G17820"
"354","AT1G17840"
"355","AT1G17870"
"356","AT1G17920"
"357","AT1G17950"
"358","AT1G17960"
"359","AT1G18000"
"360","AT1G18010"
"361","AT1G18075"
"362","AT1G18090"
"363","AT1G18100"
"364","AT1G18170"
"365","AT1G18180"
"366","AT1G18200"
"367","AT1G18265"
"368","AT1G18280"
"369","AT1G18320"
"370","AT1G18382"
"371","AT1G18420"
"372","AT1G18550"
"373","AT1G18670"
"374","AT1G18773"
"375","AT1G19025"
"376","AT1G19050"
"377","AT1G19100"
"378","AT1G19115"
"379","AT1G19190"
"380","AT1G19230"
"381","AT1G19250"
"382","AT1G19330"
"383","AT1G19340"
"384","AT1G19380"
"385","AT1G19396"
"386","AT1G19397"
"387","AT1G19715"
"388","AT1G19940"
"389","AT1G20030"
"390","AT1G20060"
"391","AT1G20230"
"392","AT1G20340"
"393","AT1G20470"
"394","AT1G20480"
"395","AT1G20515"
"396","AT1G20530"
"397","AT1G20570"
"398","AT1G20720"
"399","AT1G20810"
"400","AT1G21060"
"401","AT1G21120"
"402","AT1G21150"
"403","AT1G21326"
"404","AT1G21340"
"405","AT1G21410"
"406","AT1G21510"
"407","AT1G21530"
"408","AT1G21590"
"409","AT1G21651"
"410","AT1G21670"
"411","AT1G21695"
"412","AT1G22030"
"413","AT1G22220"
"414","AT1G22460"
"415","AT1G22550"
"416","AT1G22570"
"417","AT1G22830"
"418","AT1G22890"
"419","AT1G22980"
"420","AT1G22985"
"421","AT1G23010"
"422","AT1G23140"
"423","AT1G23180"
"424","AT1G23350"
"425","AT1G23360"
"426","AT1G23550"
"427","AT1G23790"
"428","AT1G23840"
"429","AT1G23880"
"430","AT1G24140"
"431","AT1G24150"
"432","AT1G24210"
"433","AT1G24330"
"434","AT1G24480"
"435","AT1G24575"
"436","AT1G24620"
"437","AT1G24735"
"438","AT1G24851"
"439","AT1G25180"
"440","AT1G25250"
"441","AT1G25360"
"442","AT1G25425"
"443","AT1G25460"
"444","AT1G26130"
"445","AT1G26210"
"446","AT1G26220"
"447","AT1G26250"
"448","AT1G26255"
"449","AT1G26530"
"450","AT1G26760"
"451","AT1G26810"
"452","AT1G26890"
"453","AT1G26970"
"454","AT1G27060"
"455","AT1G27110"
"456","AT1G27120"
"457","AT1G27360"
"458","AT1G27410"
"459","AT1G27500"
"460","AT1G27640"
"461","AT1G27720"
"462","AT1G27910"
"463","AT1G28210"
"464","AT1G28360"
"465","AT1G28470"
"466","AT1G28550"
"467","AT1G28560"
"468","AT1G28600"
"469","AT1G28670"
"470","AT1G28710"
"471","AT1G28765"
"472","AT1G29000"
"473","AT1G29180"
"474","AT1G29200"
"475","AT1G29240"
"476","AT1G29660"
"477","AT1G29740"
"478","AT1G29750"
"479","AT1G29830"
"480","AT1G29860"
"481","AT1G29910"
"482","AT1G30010"
"483","AT1G30280"
"484","AT1G30282"
"485","AT1G30290"
"486","AT1G30473"
"487","AT1G30500"
"488","AT1G30515"
"489","AT1G30520"
"490","AT1G30610"
"491","AT1G30757"
"492","AT1G31040"
"493","AT1G31190"
"494","AT1G31280"
"495","AT1G31350"
"496","AT1G31490"
"497","AT1G31670"
"498","AT1G31790"
"499","AT1G31835"
"500","AT1G31840"
"501","AT1G31880"
"502","AT1G32220"
"503","AT1G32270"
"504","AT1G32415"
"505","AT1G32550"
"506","AT1G32740"
"507","AT1G32900"
"508","AT1G32940"
"509","AT1G33030"
"510","AT1G33340"
"511","AT1G33350"
"512","AT1G33440"
"513","AT1G33475"
"514","AT1G33500"
"515","AT1G33560"
"516","AT1G33612"
"517","AT1G33840"
"518","AT1G34180"
"519","AT1G34317"
"520","AT1G34340"
"521","AT1G34355"
"522","AT1G34380"
"523","AT1G34570"
"524","AT1G34844"
"525","AT1G35230"
"526","AT1G35250"
"527","AT1G35255"
"528","AT1G35530"
"529","AT1G35660"
"530","AT1G35710"
"531","AT1G36180"
"532","AT1G36640"
"533","AT1G37150"
"534","AT1G38065"
"535","AT1G43040"
"536","AT1G43770"
"537","AT1G43980"
"538","AT1G44020"
"539","AT1G44350"
"540","AT1G44446"
"541","AT1G44740"
"542","AT1G44830"
"543","AT1G45163"
"544","AT1G45165"
"545","AT1G45180"
"546","AT1G45248"
"547","AT1G47560"
"548","AT1G47578"
"549","AT1G47580"
"550","AT1G47600"
"551","AT1G47655"
"552","AT1G47760"
"553","AT1G48000"
"554","AT1G48260"
"555","AT1G48325"
"556","AT1G48355"
"557","AT1G48390"
"558","AT1G48540"
"559","AT1G48580"
"560","AT1G48640"
"561","AT1G48670"
"562","AT1G48698"
"563","AT1G48780"
"564","AT1G48840"
"565","AT1G48880"
"566","AT1G49005"
"567","AT1G49180"
"568","AT1G49200"
"569","AT1G49205"
"570","AT1G49430"
"571","AT1G49490"
"572","AT1G49520"
"573","AT1G49560"
"574","AT1G49620"
"575","AT1G49650"
"576","AT1G49832"
"577","AT1G49910"
"578","AT1G50000"
"579","AT1G50090"
"580","AT1G50250"
"581","AT1G50270"
"582","AT1G50400"
"583","AT1G50450"
"584","AT1G50590"
"585","AT1G50700"
"586","AT1G50790"
"587","AT1G50890"
"588","AT1G50930"
"589","AT1G50970"
"590","AT1G51020"
"591","AT1G51035"
"592","AT1G51080"
"593","AT1G51100"
"594","AT1G51220"
"595","AT1G51260"
"596","AT1G51270"
"597","AT1G51340"
"598","AT1G51355"
"599","AT1G51370"
"600","AT1G51402"
"601","AT1G51405"
"602","AT1G51700"
"603","AT1G51840"
"604","AT1G51890"
"605","AT1G52120"
"606","AT1G52240"
"607","AT1G52315"
"608","AT1G52450"
"609","AT1G52530"
"610","AT1G52550"
"611","AT1G52590"
"612","AT1G52618"
"613","AT1G52620"
"614","AT1G52640"
"615","AT1G53110"
"616","AT1G53230"
"617","AT1G53250"
"618","AT1G53270"
"619","AT1G53330"
"620","AT1G53340"
"621","AT1G53350"
"622","AT1G53430"
"623","AT1G53542"
"624","AT1G53700"
"625","AT1G53708"
"626","AT1G53790"
"627","AT1G53860"
"628","AT1G53885"
"629","AT1G53887"
"630","AT1G53900"
"631","AT1G53903"
"632","AT1G53950"
"633","AT1G53970"
"634","AT1G53980"
"635","AT1G53990"
"636","AT1G54050"
"637","AT1G54330"
"638","AT1G54350"
"639","AT1G54400"
"640","AT1G54450"
"641","AT1G54530"
"642","AT1G54840"
"643","AT1G55020"
"644","AT1G55040"
"645","AT1G55200"
"646","AT1G55260"
"647","AT1G55265"
"648","AT1G55280"
"649","AT1G55320"
"650","AT1G55365"
"651","AT1G55370"
"652","AT1G55390"
"653","AT1G55420"
"654","AT1G55580"
"655","AT1G55700"
"656","AT1G55915"
"657","AT1G55940"
"658","AT1G56120"
"659","AT1G56130"
"660","AT1G56240"
"661","AT1G56310"
"662","AT1G56345"
"663","AT1G56500"
"664","AT1G56670"
"665","AT1G56690"
"666","AT1G57590"
"667","AT1G57700"
"668","AT1G57790"
"669","AT1G58007"
"670","AT1G58037"
"671","AT1G58160"
"672","AT1G58170"
"673","AT1G58223"
"674","AT1G58420"
"675","AT1G58520"
"676","AT1G59660"
"677","AT1G59720"
"678","AT1G59840"
"679","AT1G59940"
"680","AT1G60000"
"681","AT1G60030"
"682","AT1G60095"
"683","AT1G60130"
"684","AT1G60160"
"685","AT1G60360"
"686","AT1G60505"
"687","AT1G60530"
"688","AT1G60550"
"689","AT1G60690"
"690","AT1G60700"
"691","AT1G60790"
"692","AT1G60870"
"693","AT1G60930"
"694","AT1G61050"
"695","AT1G61190"
"696","AT1G61215"
"697","AT1G61310"
"698","AT1G61380"
"699","AT1G61390"
"700","AT1G61400"
"701","AT1G61410"
"702","AT1G61420"
"703","AT1G61430"
"704","AT1G61460"
"705","AT1G61490"
"706","AT1G61500"
"707","AT1G61520"
"708","AT1G61560"
"709","AT1G61860"
"710","AT1G61970"
"711","AT1G62050"
"712","AT1G62130"
"713","AT1G62250"
"714","AT1G62260"
"715","AT1G62320"
"716","AT1G62350"
"717","AT1G62370"
"718","AT1G62500"
"719","AT1G62515"
"720","AT1G62590"
"721","AT1G62620"
"722","AT1G62670"
"723","AT1G62680"
"724","AT1G62700"
"725","AT1G62710"
"726","AT1G62720"
"727","AT1G62780"
"728","AT1G62840"
"729","AT1G62870"
"730","AT1G62910"
"731","AT1G62930"
"732","AT1G62950"
"733","AT1G62975"
"734","AT1G62981"
"735","AT1G63020"
"736","AT1G63080"
"737","AT1G63130"
"738","AT1G63150"
"739","AT1G63230"
"740","AT1G63240"
"741","AT1G63400"
"742","AT1G63450"
"743","AT1G63520"
"744","AT1G63530"
"745","AT1G63670"
"746","AT1G63680"
"747","AT1G63730"
"748","AT1G63740"
"749","AT1G63750"
"750","AT1G63855"
"751","AT1G63860"
"752","AT1G64000"
"753","AT1G64180"
"754","AT1G64210"
"755","AT1G64355"
"756","AT1G64370"
"757","AT1G64430"
"758","AT1G64455"
"759","AT1G64563"
"760","AT1G64570"
"761","AT1G64572"
"762","AT1G64583"
"763","AT1G64610"
"764","AT1G64795"
"765","AT1G64810"
"766","AT1G64860"
"767","AT1G64940"
"768","AT1G65120"
"769","AT1G65180"
"770","AT1G65310"
"771","AT1G65481"
"772","AT1G65486"
"773","AT1G65620"
"774","AT1G65710"
"775","AT1G65850"
"776","AT1G65900"
"777","AT1G65910"
"778","AT1G65920"
"779","AT1G66050"
"780","AT1G66230"
"781","AT1G66345"
"782","AT1G66350"
"783","AT1G66440"
"784","AT1G66450"
"785","AT1G66465"
"786","AT1G66480"
"787","AT1G66600"
"788","AT1G66730"
"789","AT1G66800"
"790","AT1G66810"
"791","AT1G66930"
"792","AT1G67035"
"793","AT1G67040"
"794","AT1G67070"
"795","AT1G67110"
"796","AT1G67180"
"797","AT1G67400"
"798","AT1G67410"
"799","AT1G67440"
"800","AT1G67470"
"801","AT1G67710"
"802","AT1G67790"
"803","AT1G67830"
"804","AT1G67970"
"805","AT1G68030"
"806","AT1G68050"
"807","AT1G68120"
"808","AT1G68180"
"809","AT1G68240"
"810","AT1G68290"
"811","AT1G68340"
"812","AT1G68350"
"813","AT1G68360"
"814","AT1G68390"
"815","AT1G68500"
"816","AT1G68540"
"817","AT1G68585"
"818","AT1G68590"
"819","AT1G68620"
"820","AT1G68630"
"821","AT1G68640"
"822","AT1G68723"
"823","AT1G68725"
"824","AT1G68740"
"825","AT1G68862"
"826","AT1G68940"
"827","AT1G68980"
"828","AT1G69020"
"829","AT1G69200"
"830","AT1G69280"
"831","AT1G69290"
"832","AT1G69350"
"833","AT1G69440"
"834","AT1G69485"
"835","AT1G69523"
"836","AT1G69550"
"837","AT1G69588"
"838","AT1G69670"
"839","AT1G69790"
"840","AT1G69800"
"841","AT1G69830"
"842","AT1G69880"
"843","AT1G69900"
"844","AT1G69920"
"845","AT1G69935"
"846","AT1G69970"
"847","AT1G70070"
"848","AT1G70140"
"849","AT1G70170"
"850","AT1G70250"
"851","AT1G70335"
"852","AT1G70360"
"853","AT1G70460"
"854","AT1G70470"
"855","AT1G70505"
"856","AT1G70510"
"857","AT1G70518"
"858","AT1G70581"
"859","AT1G70610"
"860","AT1G70630"
"861","AT1G70650"
"862","AT1G70890"
"863","AT1G71015"
"864","AT1G71050"
"865","AT1G71060"
"866","AT1G71420"
"867","AT1G71460"
"868","AT1G71480"
"869","AT1G71500"
"870","AT1G71720"
"871","AT1G71810"
"872","AT1G71866"
"873","AT1G71870"
"874","AT1G72120"
"875","AT1G72125"
"876","AT1G72180"
"877","AT1G72220"
"878","AT1G72275"
"879","AT1G72280"
"880","AT1G72500"
"881","AT1G72530"
"882","AT1G72600"
"883","AT1G72610"
"884","AT1G72640"
"885","AT1G72720"
"886","AT1G72870"
"887","AT1G72890"
"888","AT1G73010"
"889","AT1G73020"
"890","AT1G73090"
"891","AT1G73130"
"892","AT1G73210"
"893","AT1G73290"
"894","AT1G73310"
"895","AT1G73370"
"896","AT1G73400"
"897","AT1G73410"
"898","AT1G73480"
"899","AT1G73570"
"900","AT1G73600"
"901","AT1G73630"
"902","AT1G73710"
"903","AT1G73750"
"904","AT1G73860"
"905","AT1G73910"
"906","AT1G74010"
"907","AT1G74080"
"908","AT1G74150"
"909","AT1G74170"
"910","AT1G74180"
"911","AT1G74200"
"912","AT1G74300"
"913","AT1G74310"
"914","AT1G74360"
"915","AT1G74385"
"916","AT1G74390"
"917","AT1G74400"
"918","AT1G74420"
"919","AT1G74470"
"920","AT1G74490"
"921","AT1G74590"
"922","AT1G74600"
"923","AT1G74650"
"924","AT1G74710"
"925","AT1G74850"
"926","AT1G75000"
"927","AT1G75010"
"928","AT1G75030"
"929","AT1G75060"
"930","AT1G75110"
"931","AT1G75120"
"932","AT1G75125"
"933","AT1G75260"
"934","AT1G75290"
"935","AT1G75300"
"936","AT1G75550"
"937","AT1G75620"
"938","AT1G75640"
"939","AT1G75700"
"940","AT1G75717"
"941","AT1G75720"
"942","AT1G76110"
"943","AT1G76130"
"944","AT1G76210"
"945","AT1G76220"
"946","AT1G76360"
"947","AT1G76470"
"948","AT1G76570"
"949","AT1G76730"
"950","AT1G76740"
"951","AT1G76800"
"952","AT1G76820"
"953","AT1G77122"
"954","AT1G77170"
"955","AT1G77200"
"956","AT1G77280"
"957","AT1G77360"
"958","AT1G77390"
"959","AT1G77400"
"960","AT1G77410"
"961","AT1G77460"
"962","AT1G77490"
"963","AT1G77570"
"964","AT1G77600"
"965","AT1G77765"
"966","AT1G77855"
"967","AT1G77880"
"968","AT1G77990"
"969","AT1G78070"
"970","AT1G78172"
"971","AT1G78180"
"972","AT1G78360"
"973","AT1G78430"
"974","AT1G78480"
"975","AT1G78510"
"976","AT1G78530"
"977","AT1G78540"
"978","AT1G78730"
"979","AT1G78865"
"980","AT1G78915"
"981","AT1G78922"
"982","AT1G78930"
"983","AT1G78950"
"984","AT1G78955"
"985","AT1G78960"
"986","AT1G78990"
"987","AT1G79120"
"988","AT1G79130"
"989","AT1G79160"
"990","AT1G79220"
"991","AT1G79330"
"992","AT1G79420"
"993","AT1G79480"
"994","AT1G79510"
"995","AT1G79640"
"996","AT1G79840"
"997","AT1G79890"
"998","AT1G79960"
"999","AT1G80060"
"1000","AT1G80110"
"1001","AT1G80200"
"1002","AT1G80320"
"1003","AT1G80730"
"1004","AT1G80880"
"1005","AT1G80900"
"1006","AT1G80970"
"1007","AT2G01175"
"1008","AT2G01275"
"1009","AT2G01330"
"1010","AT2G01340"
"1011","AT2G01390"
"1012","AT2G01510"
"1013","AT2G01520"
"1014","AT2G01580"
"1015","AT2G01590"
"1016","AT2G01730"
"1017","AT2G01740"
"1018","AT2G01760"
"1019","AT2G01860"
"1020","AT2G01870"
"1021","AT2G01905"
"1022","AT2G01913"
"1023","AT2G02000"
"1024","AT2G02150"
"1025","AT2G02250"
"1026","AT2G02310"
"1027","AT2G02350"
"1028","AT2G02410"
"1029","AT2G02620"
"1030","AT2G02690"
"1031","AT2G02700"
"1032","AT2G02750"
"1033","AT2G02850"
"1034","AT2G02930"
"1035","AT2G02950"
"1036","AT2G02980"
"1037","AT2G03110"
"1038","AT2G03260"
"1039","AT2G03280"
"1040","AT2G03380"
"1041","AT2G03530"
"1042","AT2G03600"
"1043","AT2G03710"
"1044","AT2G03720"
"1045","AT2G03750"
"1046","AT2G03821"
"1047","AT2G03850"
"1048","AT2G03880"
"1049","AT2G03925"
"1050","AT2G04040"
"1051","AT2G04090"
"1052","AT2G04205"
"1053","AT2G04215"
"1054","AT2G04450"
"1055","AT2G04560"
"1056","AT2G04620"
"1057","AT2G04680"
"1058","AT2G04795"
"1059","AT2G04805"
"1060","AT2G04842"
"1061","AT2G05160"
"1062","AT2G05185"
"1063","AT2G05215"
"1064","AT2G05350"
"1065","AT2G05400"
"1066","AT2G05520"
"1067","AT2G05760"
"1068","AT2G05910"
"1069","AT2G06200"
"1070","AT2G06465"
"1071","AT2G06835"
"1072","AT2G07495"
"1073","AT2G07585"
"1074","AT2G07633"
"1075","AT2G07638"
"1076","AT2G07655"
"1077","AT2G07665"
"1078","AT2G07672"
"1079","AT2G07674"
"1080","AT2G07675"
"1081","AT2G07706"
"1082","AT2G07719"
"1083","AT2G07739"
"1084","AT2G07749"
"1085","AT2G07771"
"1086","AT2G07777"
"1087","AT2G07779"
"1088","AT2G07785"
"1089","AT2G07787"
"1090","AT2G07815"
"1091","AT2G07825"
"1092","AT2G07850"
"1093","AT2G08000"
"1094","AT2G08345"
"1095","AT2G08425"
"1096","AT2G08435"
"1097","AT2G08480"
"1098","AT2G08685"
"1099","AT2G08735"
"1100","AT2G08750"
"1101","AT2G08865"
"1102","AT2G09010"
"1103","AT2G09090"
"1104","AT2G09190"
"1105","AT2G09200"
"1106","AT2G09250"
"1107","AT2G09350"
"1108","AT2G09465"
"1109","AT2G09470"
"1110","AT2G09660"
"1111","AT2G09945"
"1112","AT2G09975"
"1113","AT2G11225"
"1114","AT2G13600"
"1115","AT2G13810"
"1116","AT2G13900"
"1117","AT2G13960"
"1118","AT2G14050"
"1119","AT2G14095"
"1120","AT2G14775"
"1121","AT2G14960"
"1122","AT2G15370"
"1123","AT2G15440"
"1124","AT2G15680"
"1125","AT2G15820"
"1126","AT2G15960"
"1127","AT2G15980"
"1128","AT2G16250"
"1129","AT2G16270"
"1130","AT2G16380"
"1131","AT2G16390"
"1132","AT2G16430"
"1133","AT2G16630"
"1134","AT2G16870"
"1135","AT2G16970"
"1136","AT2G17040"
"1137","AT2G17140"
"1138","AT2G17220"
"1139","AT2G17260"
"1140","AT2G17430"
"1141","AT2G17442"
"1142","AT2G17525"
"1143","AT2G17650"
"1144","AT2G17695"
"1145","AT2G17787"
"1146","AT2G17880"
"1147","AT2G17940"
"1148","AT2G17972"
"1149","AT2G18000"
"1150","AT2G18060"
"1151","AT2G18100"
"1152","AT2G18270"
"1153","AT2G18360"
"1154","AT2G18450"
"1155","AT2G18560"
"1156","AT2G18650"
"1157","AT2G18660"
"1158","AT2G18760"
"1159","AT2G18780"
"1160","AT2G18890"
"1161","AT2G18938"
"1162","AT2G18940"
"1163","AT2G18950"
"1164","AT2G19120"
"1165","AT2G19130"
"1166","AT2G19310"
"1167","AT2G19330"
"1168","AT2G19440"
"1169","AT2G19582"
"1170","AT2G19780"
"1171","AT2G20020"
"1172","AT2G20080"
"1173","AT2G20180"
"1174","AT2G20340"
"1175","AT2G20362"
"1176","AT2G20540"
"1177","AT2G20550"
"1178","AT2G20560"
"1179","AT2G20680"
"1180","AT2G20770"
"1181","AT2G20815"
"1182","AT2G21188"
"1183","AT2G21280"
"1184","AT2G21320"
"1185","AT2G21370"
"1186","AT2G21400"
"1187","AT2G21540"
"1188","AT2G21550"
"1189","AT2G21710"
"1190","AT2G21800"
"1191","AT2G21820"
"1192","AT2G21860"
"1193","AT2G21960"
"1194","AT2G22070"
"1195","AT2G22140"
"1196","AT2G22240"
"1197","AT2G22410"
"1198","AT2G22482"
"1199","AT2G22600"
"1200","AT2G22730"
"1201","AT2G22740"
"1202","AT2G22790"
"1203","AT2G22821"
"1204","AT2G22850"
"1205","AT2G22890"
"1206","AT2G22920"
"1207","AT2G22930"
"1208","AT2G23093"
"1209","AT2G23100"
"1210","AT2G23130"
"1211","AT2G23290"
"1212","AT2G23348"
"1213","AT2G23360"
"1214","AT2G23410"
"1215","AT2G23430"
"1216","AT2G23440"
"1217","AT2G23470"
"1218","AT2G23520"
"1219","AT2G23530"
"1220","AT2G23630"
"1221","AT2G23670"
"1222","AT2G23672"
"1223","AT2G23680"
"1224","AT2G23760"
"1225","AT2G23770"
"1226","AT2G23910"
"1227","AT2G23945"
"1228","AT2G23960"
"1229","AT2G23987"
"1230","AT2G24140"
"1231","AT2G24190"
"1232","AT2G24250"
"1233","AT2G24310"
"1234","AT2G24350"
"1235","AT2G24390"
"1236","AT2G24395"
"1237","AT2G24540"
"1238","AT2G24592"
"1239","AT2G24680"
"1240","AT2G24700"
"1241","AT2G24820"
"1242","AT2G25000"
"1243","AT2G25090"
"1244","AT2G25130"
"1245","AT2G25160"
"1246","AT2G25220"
