"","phyD_GC_c1.which.mclass....3...1."
"958","AT4G01037"
"959","AT4G01090"
"960","AT4G01240"
"961","AT4G01510"
"962","AT4G01570"
"963","AT4G01580"
"964","AT4G01920"
"965","AT4G02110"
"966","AT4G02330"
"967","AT4G02425"
"968","AT4G02530"
"969","AT4G02710"
"970","AT4G02810"
"971","AT4G03090"
"972","AT4G03340"
"973","AT4G03400"
"974","AT4G03610"
"975","AT4G03960"
"976","AT4G04020"
"977","AT4G04190"
"978","AT4G04435"
"979","AT4G04670"
"980","AT4G04695"
"981","AT4G04700"
"982","AT4G05210"
"983","AT4G05815"
"984","AT4G06685"
"985","AT4G07455"
"986","AT4G08015"
"987","AT4G08225"
"988","AT4G08510"
"989","AT4G10390"
"990","AT4G10400"
"991","AT4G10420"
"992","AT4G10470"
"993","AT4G10800"
"994","AT4G11090"
"995","AT4G11350"
"996","AT4G11530"
"997","AT4G11610"
"998","AT4G11640"
"999","AT4G11780"
"1000","AT4G11800"
"1001","AT4G11840"
"1002","AT4G11920"
"1003","AT4G11970"
"1004","AT4G11980"
"1005","AT4G12010"
"1006","AT4G12030"
"1007","AT4G12620"
"1008","AT4G12735"
"1009","AT4G12840"
"1010","AT4G12850"
"1011","AT4G12910"
"1012","AT4G13100"
"1013","AT4G13370"
"1014","AT4G13400"
"1015","AT4G13750"
"1016","AT4G13990"
"1017","AT4G14150"
"1018","AT4G14190"
"1019","AT4G14240"
"1020","AT4G14440"
"1021","AT4G14490"
"1022","AT4G14605"
"1023","AT4G14650"
"1024","AT4G14660"
"1025","AT4G14940"
"1026","AT4G15130"
"1027","AT4G15300"
"1028","AT4G15370"
"1029","AT4G15450"
"1030","AT4G15950"
"1031","AT4G15955"
"1032","AT4G16130"
"1033","AT4G16610"
"1034","AT4G16807"
"1035","AT4G17000"
"1036","AT4G17240"
"1037","AT4G17350"
"1038","AT4G17370"
"1039","AT4G17615"
"1040","AT4G17616"
"1041","AT4G17670"
"1042","AT4G17895"
"1043","AT4G18130"
"1044","AT4G18270"
"1045","AT4G18370"
"1046","AT4G18480"
"1047","AT4G18596"
"1048","AT4G18640"
"1049","AT4G18975"
"1050","AT4G19010"
"1051","AT4G19070"
"1052","AT4G19420"
"1053","AT4G19440"
"1054","AT4G19510"
"1055","AT4G19865"
"1056","AT4G19870"
"1057","AT4G19900"
"1058","AT4G19980"
"1059","AT4G19985"
"1060","AT4G20130"
"1061","AT4G20230"
"1062","AT4G20240"
"1063","AT4G20430"
"1064","AT4G20760"
"1065","AT4G20840"
"1066","AT4G20910"
"1067","AT4G21060"
"1068","AT4G21070"
"1069","AT4G21180"
"1070","AT4G21190"
"1071","AT4G21310"
"1072","AT4G21430"
"1073","AT4G21490"
"1074","AT4G21530"
"1075","AT4G21590"
"1076","AT4G21705"
"1077","AT4G22350"
"1078","AT4G22590"
"1079","AT4G22690"
"1080","AT4G22758"
"1081","AT4G22770"
"1082","AT4G22860"
"1083","AT4G22910"
"1084","AT4G22920"
"1085","AT4G23040"
"1086","AT4G23190"
"1087","AT4G23510"
"1088","AT4G23515"
"1089","AT4G23930"
"1090","AT4G23940"
"1091","AT4G23950"
"1092","AT4G24175"
"1093","AT4G24460"
"1094","AT4G24610"
"1095","AT4G25120"
"1096","AT4G25440"
"1097","AT4G25515"
"1098","AT4G25600"
"1099","AT4G25650"
"1100","AT4G25760"
"1101","AT4G25835"
"1102","AT4G26055"
"1103","AT4G26090"
"1104","AT4G26095"
"1105","AT4G26270"
"1106","AT4G26500"
"1107","AT4G26582"
"1108","AT4G26590"
"1109","AT4G26700"
"1110","AT4G26860"
"1111","AT4G26890"
"1112","AT4G26965"
"1113","AT4G26980"
"1114","AT4G27100"
"1115","AT4G27340"
"1116","AT4G27620"
"1117","AT4G27630"
"1118","AT4G27910"
"1119","AT4G28162"
"1120","AT4G28230"
"1121","AT4G28500"
"1122","AT4G28550"
"1123","AT4G28630"
"1124","AT4G28640"
"1125","AT4G28652"
"1126","AT4G29060"
"1127","AT4G29170"
"1128","AT4G29540"
"1129","AT4G29590"
"1130","AT4G29700"
"1131","AT4G29750"
"1132","AT4G29850"
"1133","AT4G29860"
"1134","AT4G30000"
"1135","AT4G30680"
"1136","AT4G30720"
"1137","AT4G31115"
"1138","AT4G31140"
"1139","AT4G31250"
"1140","AT4G31400"
"1141","AT4G31770"
"1142","AT4G32050"
"1143","AT4G32200"
"1144","AT4G32208"
"1145","AT4G32300"
"1146","AT4G32320"
"1147","AT4G32350"
"1148","AT4G32360"
"1149","AT4G32450"
"1150","AT4G32710"
"1151","AT4G32780"
"1152","AT4G32790"
"1153","AT4G32820"
"1154","AT4G32920"
"1155","AT4G32970"
"1156","AT4G33070"
"1157","AT4G33145"
"1158","AT4G33460"
"1159","AT4G33490"
"1160","AT4G33666"
"1161","AT4G34020"
"1162","AT4G34220"
"1163","AT4G34419"
"1164","AT4G34950"
"1165","AT4G35110"
"1166","AT4G35140"
"1167","AT4G35200"
"1168","AT4G35500"
"1169","AT4G35510"
"1170","AT4G35730"
"1171","AT4G35840"
"1172","AT4G35870"
"1173","AT4G36010"
"1174","AT4G36032"
"1175","AT4G36290"
"1176","AT4G36580"
"1177","AT4G36610"
"1178","AT4G37030"
"1179","AT4G37300"
"1180","AT4G37480"
"1181","AT4G37510"
"1182","AT4G37670"
"1183","AT4G37890"
"1184","AT4G38050"
"1185","AT4G38180"
"1186","AT4G38330"
"1187","AT4G38380"
"1188","AT4G38440"
"1189","AT4G38480"
"1190","AT4G39030"
"1191","AT4G39210"
"1192","AT4G39235"
"1193","AT4G39470"
"1194","AT4G39600"
"1195","AT4G39700"
"1196","AT4G39740"
"1197","AT4G39830"
"1198","AT4G40000"
"1199","AT5G01030"
"1200","AT5G01220"
"1201","AT5G01260"
"1202","AT5G01560"
"1203","AT5G01630"
"1204","AT5G01670"
"1205","AT5G01881"
"1206","AT5G01910"
"1207","AT5G02065"
"1208","AT5G02080"
"1209","AT5G02130"
"1210","AT5G02460"
"1211","AT5G02490"
"1212","AT5G02620"
"1213","AT5G03420"
"1214","AT5G03545"
"1215","AT5G03650"
"1216","AT5G03670"
"1217","AT5G03870"
"1218","AT5G03940"
"1219","AT5G04070"
"1220","AT5G04460"
"1221","AT5G04820"
"1222","AT5G04840"
"1223","AT5G04895"
"1224","AT5G05090"
"1225","AT5G05180"
"1226","AT5G05190"
"1227","AT5G05330"
"1228","AT5G05510"
"1229","AT5G05560"
"1230","AT5G05580"
"1231","AT5G05630"
"1232","AT5G06430"
"1233","AT5G06580"
"1234","AT5G06680"
"1235","AT5G06720"
"1236","AT5G06730"
"1237","AT5G06770"
"1238","AT5G06930"
"1239","AT5G07070"
"1240","AT5G07152"
"1241","AT5G07200"
"1242","AT5G07670"
"1243","AT5G07710"
"1244","AT5G07730"
"1245","AT5G07810"
"1246","AT5G07980"
