"","phyD_GC_c1.which.mclass....5...1."
"916","AT3G15980"
"917","AT3G16060"
"918","AT3G16180"
"919","AT3G16200"
"920","AT3G16270"
"921","AT3G16330"
"922","AT3G16500"
"923","AT3G16760"
"924","AT3G16810"
"925","AT3G17120"
"926","AT3G17365"
"927","AT3G17430"
"928","AT3G17590"
"929","AT3G17650"
"930","AT3G17840"
"931","AT3G17900"
"932","AT3G18165"
"933","AT3G18210"
"934","AT3G18290"
"935","AT3G18380"
"936","AT3G18460"
"937","AT3G18480"
"938","AT3G18490"
"939","AT3G18640"
"940","AT3G18790"
"941","AT3G18860"
"942","AT3G18980"
"943","AT3G19370"
"944","AT3G19490"
"945","AT3G19515"
"946","AT3G19950"
"947","AT3G20015"
"948","AT3G20020"
"949","AT3G20250"
"950","AT3G20590"
"951","AT3G20630"
"952","AT3G20650"
"953","AT3G20800"
"954","AT3G20970"
"955","AT3G21110"
"956","AT3G21140"
"957","AT3G21175"
"958","AT3G21190"
"959","AT3G21220"
"960","AT3G21420"
"961","AT3G22170"
"962","AT3G22310"
"963","AT3G22425"
"964","AT3G22530"
"965","AT3G22780"
"966","AT3G22930"
"967","AT3G22990"
"968","AT3G23100"
"969","AT3G23300"
"970","AT3G23570"
"971","AT3G23590"
"972","AT3G23730"
"973","AT3G23750"
"974","AT3G23910"
"975","AT3G23980"
"976","AT3G24180"
"977","AT3G24200"
"978","AT3G24490"
"979","AT3G24570"
"980","AT3G25110"
"981","AT3G25290"
"982","AT3G25580"
"983","AT3G25900"
"984","AT3G25940"
"985","AT3G25980"
"986","AT3G26000"
"987","AT3G26340"
"988","AT3G26410"
"989","AT3G26618"
"990","AT3G26640"
"991","AT3G26730"
"992","AT3G26830"
"993","AT3G27027"
"994","AT3G27050"
"995","AT3G27260"
"996","AT3G27390"
"997","AT3G27420"
"998","AT3G27530"
"999","AT3G27570"
"1000","AT3G27830"
"1001","AT3G27850"
"1002","AT3G27906"
"1003","AT3G27990"
"1004","AT3G28180"
"1005","AT3G28200"
"1006","AT3G28335"
"1007","AT3G28455"
"1008","AT3G28510"
"1009","AT3G28670"
"1010","AT3G28720"
"1011","AT3G29130"
"1012","AT3G29160"
"1013","AT3G29310"
"1014","AT3G29390"
"1015","AT3G29770"
"1016","AT3G41762"
"1017","AT3G42950"
"1018","AT3G43240"
"1019","AT3G43520"
"1020","AT3G44150"
"1021","AT3G44340"
"1022","AT3G44600"
"1023","AT3G44720"
"1024","AT3G45100"
"1025","AT3G45190"
"1026","AT3G45730"
"1027","AT3G45850"
"1028","AT3G46180"
"1029","AT3G46500"
"1030","AT3G46510"
"1031","AT3G46550"
"1032","AT3G46590"
"1033","AT3G46616"
"1034","AT3G46740"
"1035","AT3G47360"
"1036","AT3G47590"
"1037","AT3G47610"
"1038","AT3G47800"
"1039","AT3G47890"
"1040","AT3G47910"
"1041","AT3G47930"
"1042","AT3G47990"
"1043","AT3G48050"
"1044","AT3G48090"
"1045","AT3G48210"
"1046","AT3G48430"
"1047","AT3G48570"
"1048","AT3G48670"
"1049","AT3G48710"
"1050","AT3G48820"
"1051","AT3G49180"
"1052","AT3G49250"
"1053","AT3G49390"
"1054","AT3G49560"
"1055","AT3G49990"
"1056","AT3G50210"
"1057","AT3G50590"
"1058","AT3G50620"
"1059","AT3G50690"
"1060","AT3G50780"
"1061","AT3G50900"
"1062","AT3G50910"
"1063","AT3G50920"
"1064","AT3G50930"
"1065","AT3G51030"
"1066","AT3G51140"
"1067","AT3G51280"
"1068","AT3G51310"
"1069","AT3G51440"
"1070","AT3G51460"
"1071","AT3G51580"
"1072","AT3G51720"
"1073","AT3G51850"
"1074","AT3G52120"
"1075","AT3G52250"
"1076","AT3G52290"
"1077","AT3G52420"
"1078","AT3G52630"
"1079","AT3G52640"
"1080","AT3G52760"
"1081","AT3G52860"
"1082","AT3G52900"
"1083","AT3G52910"
"1084","AT3G53120"
"1085","AT3G53210"
"1086","AT3G53710"
"1087","AT3G53850"
"1088","AT3G53900"
"1089","AT3G54010"
"1090","AT3G54170"
"1091","AT3G54250"
"1092","AT3G54320"
"1093","AT3G54350"
"1094","AT3G54690"
"1095","AT3G54750"
"1096","AT3G54826"
"1097","AT3G54860"
"1098","AT3G54910"
"1099","AT3G55000"
"1100","AT3G55005"
"1101","AT3G55010"
"1102","AT3G55340"
"1103","AT3G55370"
"1104","AT3G55560"
"1105","AT3G55605"
"1106","AT3G55850"
"1107","AT3G56120"
"1108","AT3G56850"
"1109","AT3G56990"
"1110","AT3G57010"
"1111","AT3G57040"
"1112","AT3G57080"
"1113","AT3G58040"
"1114","AT3G58100"
"1115","AT3G58130"
"1116","AT3G58180"
"1117","AT3G58220"
"1118","AT3G58470"
"1119","AT3G58510"
"1120","AT3G58600"
"1121","AT3G58640"
"1122","AT3G58840"
"1123","AT3G59020"
"1124","AT3G59090"
"1125","AT3G59100"
"1126","AT3G59300"
"1127","AT3G59320"
"1128","AT3G59360"
"1129","AT3G59500"
"1130","AT3G59660"
"1131","AT3G59765"
"1132","AT3G59910"
"1133","AT3G59950"
"1134","AT3G59980"
"1135","AT3G60080"
"1136","AT3G60320"
"1137","AT3G60440"
"1138","AT3G60500"
"1139","AT3G60800"
"1140","AT3G60860"
"1141","AT3G60880"
"1142","AT3G61010"
"1143","AT3G61540"
"1144","AT3G62020"
"1145","AT3G62240"
"1146","AT3G62310"
"1147","AT3G62330"
"1148","AT3G62370"
"1149","AT3G62630"
"1150","AT3G62810"
"1151","AT3G62880"
"1152","AT3G62900"
"1153","AT3G63010"
"1154","AT3G63240"
"1155","AT3G63260"
"1156","AT3G63390"
"1157","AT3G63430"
"1158","AT3G63490"
"1159","AT3G63500"
"1160","AT3G66658"
"1161","AT4G00090"
"1162","AT4G00238"
"1163","AT4G00300"
"1164","AT4G00420"
"1165","AT4G00440"
"1166","AT4G00450"
"1167","AT4G00620"
"1168","AT4G00630"
"1169","AT4G00990"
"1170","AT4G01310"
"1171","AT4G01395"
"1172","AT4G01590"
"1173","AT4G01710"
"1174","AT4G01810"
"1175","AT4G01860"
"1176","AT4G02010"
"1177","AT4G02200"
"1178","AT4G02340"
"1179","AT4G02350"
"1180","AT4G02400"
"1181","AT4G02560"
"1182","AT4G02610"
"1183","AT4G02740"
"1184","AT4G03120"
"1185","AT4G03180"
"1186","AT4G03320"
"1187","AT4G03430"
"1188","AT4G04210"
"1189","AT4G04720"
"1190","AT4G05000"
"1191","AT4G05020"
"1192","AT4G05160"
"1193","AT4G05190"
"1194","AT4G05400"
"1195","AT4G05460"
"1196","AT4G06599"
"1197","AT4G06701"
"1198","AT4G07895"
"1199","AT4G07925"
"1200","AT4G08170"
"1201","AT4G08350"
"1202","AT4G08580"
"1203","AT4G08685"
"1204","AT4G08810"
"1205","AT4G09140"
"1206","AT4G09180"
"1207","AT4G09200"
"1208","AT4G09310"
"1209","AT4G09620"
"1210","AT4G09855"
"1211","AT4G10050"
"1212","AT4G10080"
"1213","AT4G10180"
"1214","AT4G10280"
"1215","AT4G10300"
"1216","AT4G10330"
"1217","AT4G10710"
"1218","AT4G10750"
"1219","AT4G10970"
"1220","AT4G11060"
"1221","AT4G11160"
"1222","AT4G11450"
"1223","AT4G11790"
"1224","AT4G11850"
"1225","AT4G12060"
"1226","AT4G12110"
"1227","AT4G12390"
"1228","AT4G12760"
"1229","AT4G12780"
"1230","AT4G13200"
"1231","AT4G13640"
"1232","AT4G14145"
"1233","AT4G14300"
"1234","AT4G14360"
"1235","AT4G14510"
"1236","AT4G14570"
"1237","AT4G14600"
"1238","AT4G14770"
"1239","AT4G14905"
"1240","AT4G14910"
"1241","AT4G14950"
"1242","AT4G14965"
"1243","AT4G15010"
"1244","AT4G15030"
"1245","AT4G15080"
"1246","AT4G15180"
