"","phyD_GC_c1.which.mclass....1...1."
"172","AT1G05933"
"173","AT1G05937"
"174","AT1G05943"
"175","AT1G05973"
"176","AT1G05977"
"177","AT1G05990"
"178","AT1G05993"
"179","AT1G05997"
"180","AT1G06003"
"181","AT1G06017"
"182","AT1G06020"
"183","AT1G06030"
"184","AT1G06033"
"185","AT1G06040"
"186","AT1G06045"
"187","AT1G06080"
"188","AT1G06083"
"189","AT1G06087"
"190","AT1G06100"
"191","AT1G06113"
"192","AT1G06117"
"193","AT1G06135"
"194","AT1G06148"
"195","AT1G06153"
"196","AT1G06160"
"197","AT1G06163"
"198","AT1G06170"
"199","AT1G06173"
"200","AT1G06177"
"201","AT1G06207"
"202","AT1G06217"
"203","AT1G06233"
"204","AT1G06237"
"205","AT1G06243"
"206","AT1G06250"
"207","AT1G06253"
"208","AT1G06257"
"209","AT1G06260"
"210","AT1G06273"
"211","AT1G06283"
"212","AT1G06320"
"213","AT1G06337"
"214","AT1G06350"
"215","AT1G06423"
"216","AT1G06453"
"217","AT1G06457"
"218","AT1G06467"
"219","AT1G06483"
"220","AT1G06547"
"221","AT1G06553"
"222","AT1G06583"
"223","AT1G06587"
"224","AT1G06607"
"225","AT1G06640"
"226","AT1G06643"
"227","AT1G06647"
"228","AT1G06667"
"229","AT1G06687"
"230","AT1G06717"
"231","AT1G06750"
"232","AT1G06753"
"233","AT1G06757"
"234","AT1G06773"
"235","AT1G06830"
"236","AT1G06837"
"237","AT1G06970"
"238","AT1G06977"
"239","AT1G06983"
"240","AT1G06990"
"241","AT1G07010"
"242","AT1G07017"
"243","AT1G07023"
"244","AT1G07060"
"245","AT1G07120"
"246","AT1G07135"
"247","AT1G07143"
"248","AT1G07160"
"249","AT1G07180"
"250","AT1G07187"
"251","AT1G07267"
"252","AT1G07287"
"253","AT1G07390"
"254","AT1G07397"
"255","AT1G07473"
"256","AT1G07477"
"257","AT1G07500"
"258","AT1G07513"
"259","AT1G07517"
"260","AT1G07547"
"261","AT1G07550"
"262","AT1G07563"
"263","AT1G07567"
"264","AT1G07587"
"265","AT1G07647"
"266","AT1G07653"
"267","AT1G07663"
"268","AT1G07690"
"269","AT1G07693"
"270","AT1G07697"
"271","AT1G07703"
"272","AT1G07753"
"273","AT1G07813"
"274","AT1G07823"
"275","AT1G07850"
"276","AT1G07853"
"277","AT1G07877"
"278","AT1G07880"
"279","AT1G07900"
"280","AT1G07901"
"281","AT1G07913"
"282","AT1G07943"
"283","AT1G07963"
"284","AT1G08005"
"285","AT1G08035"
"286","AT1G08070"
"287","AT1G08073"
"288","AT1G08097"
"289","AT1G08103"
"290","AT1G08115"
"291","AT1G08120"
"292","AT1G08147"
"293","AT1G08165"
"294","AT1G08273"
"295","AT1G08287"
"296","AT1G08290"
"297","AT1G08293"
"298","AT1G08310"
"299","AT1G08317"
"300","AT1G08323"
"301","AT1G08393"
"302","AT1G08440"
"303","AT1G08463"
"304","AT1G08507"
"305","AT1G08513"
"306","AT1G08537"
"307","AT1G08547"
"308","AT1G08557"
"309","AT1G08563"
"310","AT1G08567"
"311","AT1G08573"
"312","AT1G08597"
"313","AT1G08630"
"314","AT1G08633"
"315","AT1G08667"
"316","AT1G08697"
"317","AT1G08707"
"318","AT1G08713"
"319","AT1G08723"
"320","AT1G08730"
"321","AT1G08810"
"322","AT1G08823"
"323","AT1G08827"
"324","AT1G08847"
"325","AT1G08853"
"326","AT1G08860"
"327","AT1G08867"
"328","AT1G08903"
"329","AT1G08937"
"330","AT1G08967"
"331","AT1G08980"
"332","AT1G09003"
"333","AT1G09017"
"334","AT1G09063"
"335","AT1G09067"
"336","AT1G09070"
"337","AT1G09083"
"338","AT1G09127"
"339","AT1G09167"
"340","AT1G09176"
"341","AT1G09180"
"342","AT1G09193"
"343","AT1G09233"
"344","AT1G09253"
"345","AT1G09257"
"346","AT1G09267"
"347","AT1G09287"
"348","AT1G09310"
"349","AT1G09317"
"350","AT1G09323"
"351","AT1G09400"
"352","AT1G09410"
"353","AT1G09415"
"354","AT1G09420"
"355","AT1G09421"
"356","AT1G09423"
"357","AT1G09427"
"358","AT1G09430"
"359","AT1G09433"
"360","AT1G09447"
"361","AT1G09453"
"362","AT1G09463"
"363","AT1G09467"
"364","AT1G09473"
"365","AT1G09487"
"366","AT1G09493"
"367","AT1G09500"
"368","AT1G09510"
"369","AT1G09517"
"370","AT1G09527"
"371","AT1G09537"
"372","AT1G09553"
"373","AT1G09557"
"374","AT1G09573"
"375","AT1G09603"
"376","AT1G09607"
"377","AT1G09617"
"378","AT1G09663"
"379","AT1G09673"
"380","AT1G09677"
"381","AT1G09687"
"382","AT1G09697"
"383","AT1G09713"
"384","AT1G09740"
"385","AT1G09753"
"386","AT1G09757"
"387","AT1G09773"
"388","AT1G09777"
"389","AT1G09793"
"390","AT1G09797"
"391","AT1G09803"
"392","AT1G09823"
"393","AT1G09833"
"394","AT1G09843"
"395","AT1G09860"
"396","AT1G09867"
"397","AT1G09877"
"398","AT1G09897"
"399","AT1G09903"
"400","AT1G09907"
"401","AT1G09913"
"402","AT1G09917"
"403","AT1G09930"
"404","AT1G09950"
"405","AT1G09963"
"406","AT1G10095"
"407","AT1G10110"
"408","AT1G10360"
"409","AT1G10370"
"410","AT1G10550"
"411","AT1G10657"
"412","AT1G10680"
"413","AT1G10710"
"414","AT1G10747"
"415","AT1G10770"
"416","AT1G10790"
"417","AT1G10875"
"418","AT1G11070"
"419","AT1G11112"
"420","AT1G11290"
"421","AT1G11300"
"422","AT1G11303"
"423","AT1G11350"
"424","AT1G11362"
"425","AT1G11410"
"426","AT1G11490"
"427","AT1G11510"
"428","AT1G11572"
"429","AT1G11590"
"430","AT1G11600"
"431","AT1G11655"
"432","AT1G11670"
"433","AT1G11730"
"434","AT1G11910"
"435","AT1G11920"
"436","AT1G12013"
"437","AT1G12070"
"438","AT1G12100"
"439","AT1G12130"
"440","AT1G12150"
"441","AT1G12294"
"442","AT1G12340"
"443","AT1G12440"
"444","AT1G12610"
"445","AT1G12663"
"446","AT1G12890"
"447","AT1G12900"
"448","AT1G12950"
"449","AT1G13130"
"450","AT1G13143"
"451","AT1G13150"
"452","AT1G13200"
"453","AT1G13230"
"454","AT1G13250"
"455","AT1G13260"
"456","AT1G13310"
"457","AT1G13400"
"458","AT1G13490"
"459","AT1G13500"
"460","AT1G13510"
"461","AT1G13608"
"462","AT1G13680"
"463","AT1G13790"
"464","AT1G13930"
"465","AT1G14071"
"466","AT1G14430"
"467","AT1G14440"
"468","AT1G14455"
"469","AT1G14470"
"470","AT1G14490"
"471","AT1G14520"
"472","AT1G14550"
"473","AT1G14600"
"474","AT1G14630"
"475","AT1G14640"
"476","AT1G14680"
"477","AT1G14686"
"478","AT1G14960"
"479","AT1G15040"
"480","AT1G15125"
"481","AT1G15165"
"482","AT1G15260"
"483","AT1G15320"
"484","AT1G15400"
"485","AT1G15520"
"486","AT1G15530"
"487","AT1G15540"
"488","AT1G15580"
"489","AT1G15670"
"490","AT1G15770"
"491","AT1G15772"
"492","AT1G15830"
"493","AT1G15840"
"494","AT1G15980"
"495","AT1G16025"
"496","AT1G16090"
"497","AT1G16120"
"498","AT1G16130"
"499","AT1G16170"
"500","AT1G16225"
"501","AT1G16230"
"502","AT1G16240"
"503","AT1G16260"
"504","AT1G16360"
"505","AT1G16380"
"506","AT1G16400"
"507","AT1G16420"
"508","AT1G16440"
"509","AT1G16530"
"510","AT1G16750"
"511","AT1G16770"
"512","AT1G16780"
"513","AT1G16850"
"514","AT1G16910"
"515","AT1G17030"
"516","AT1G17235"
"517","AT1G17250"
"518","AT1G17260"
"519","AT1G17310"
"520","AT1G17345"
"521","AT1G17380"
"522","AT1G17420"
"523","AT1G17600"
"524","AT1G17610"
"525","AT1G17700"
"526","AT1G17830"
"527","AT1G18020"
"528","AT1G18193"
"529","AT1G18197"
"530","AT1G18300"
"531","AT1G18400"
"532","AT1G18410"
"533","AT1G18485"
"534","AT1G18530"
"535","AT1G18740"
"536","AT1G18750"
"537","AT1G18835"
"538","AT1G18870"
"539","AT1G18879"
"540","AT1G18940"
"541","AT1G18960"
"542","AT1G18990"
"543","AT1G19070"
"544","AT1G19160"
"545","AT1G19180"
"546","AT1G19200"
"547","AT1G19373"
"548","AT1G19390"
"549","AT1G19394"
"550","AT1G19550"
"551","AT1G19610"
"552","AT1G19630"
"553","AT1G19650"
"554","AT1G19720"
"555","AT1G19750"
"556","AT1G19770"
"557","AT1G19900"
"558","AT1G19960"
"559","AT1G20015"
"560","AT1G20020"
"561","AT1G20120"
"562","AT1G20130"
"563","AT1G20150"
"564","AT1G20310"
"565","AT1G20400"
"566","AT1G20520"
"567","AT1G20860"
"568","AT1G20870"
"569","AT1G20923"
"570","AT1G20925"
"571","AT1G20990"
"572","AT1G21000"
"573","AT1G21130"
"574","AT1G21210"
"575","AT1G21230"
"576","AT1G21250"
"577","AT1G21320"
"578","AT1G21460"
"579","AT1G21500"
"580","AT1G21528"
"581","AT1G21770"
"582","AT1G21780"
"583","AT1G21810"
"584","AT1G21860"
"585","AT1G21890"
"586","AT1G21990"
"587","AT1G22000"
"588","AT1G22080"
"589","AT1G22110"
"590","AT1G22160"
"591","AT1G22250"
"592","AT1G22260"
"593","AT1G22290"
"594","AT1G22340"
"595","AT1G22370"
"596","AT1G22430"
"597","AT1G22480"
"598","AT1G22490"
"599","AT1G22590"
"600","AT1G22650"
"601","AT1G22670"
"602","AT1G22680"
"603","AT1G22810"
"604","AT1G23110"
"605","AT1G23201"
"606","AT1G23210"
"607","AT1G23450"
"608","AT1G23465"
"609","AT1G23510"
"610","AT1G23540"
"611","AT1G23730"
"612","AT1G23740"
"613","AT1G23965"
"614","AT1G23985"
"615","AT1G23995"
"616","AT1G24000"
"617","AT1G24020"
"618","AT1G24068"
"619","AT1G24270"
"620","AT1G24405"
"621","AT1G24420"
"622","AT1G24430"
"623","AT1G24470"
"624","AT1G24485"
"625","AT1G24570"
"626","AT1G24577"
"627","AT1G25141"
"628","AT1G25240"
"629","AT1G25277"
"630","AT1G25330"
"631","AT1G25370"
"632","AT1G25400"
"633","AT1G25422"
"634","AT1G25440"
"635","AT1G25550"
"636","AT1G26200"
"637","AT1G26230"
"638","AT1G26233"
"639","AT1G26290"
"640","AT1G26360"
"641","AT1G26420"
"642","AT1G26500"
"643","AT1G26510"
"644","AT1G26540"
"645","AT1G26560"
"646","AT1G26570"
"647","AT1G26590"
"648","AT1G26610"
"649","AT1G26710"
"650","AT1G26762"
"651","AT1G26770"
"652","AT1G26790"
"653","AT1G27080"
"654","AT1G27290"
"655","AT1G27580"
"656","AT1G27610"
"657","AT1G27710"
"658","AT1G27730"
"659","AT1G27820"
"660","AT1G27890"
"661","AT1G28010"
"662","AT1G28040"
"663","AT1G28135"
"664","AT1G28170"
"665","AT1G28230"
"666","AT1G28265"
"667","AT1G28370"
"668","AT1G28450"
"669","AT1G28570"
"670","AT1G28580"
"671","AT1G28610"
"672","AT1G28660"
"673","AT1G28690"
"674","AT1G29071"
"675","AT1G29179"
"676","AT1G29230"
"677","AT1G29280"
"678","AT1G29395"
"679","AT1G29420"
"680","AT1G29500"
"681","AT1G29540"
"682","AT1G29560"
"683","AT1G29590"
"684","AT1G29600"
"685","AT1G29670"
"686","AT1G29770"
"687","AT1G29775"
"688","AT1G29780"
"689","AT1G29920"
"690","AT1G29970"
"691","AT1G30020"
"692","AT1G30050"
"693","AT1G30135"
"694","AT1G30210"
"695","AT1G30220"
"696","AT1G30455"
"697","AT1G30530"
"698","AT1G30560"
"699","AT1G30780"
"700","AT1G30800"
"701","AT1G30850"
"702","AT1G30860"
"703","AT1G30920"
"704","AT1G30950"
"705","AT1G31173"
"706","AT1G31200"
"707","AT1G31240"
"708","AT1G31243"
"709","AT1G31258"
"710","AT1G31290"
"711","AT1G31310"
"712","AT1G31430"
"713","AT1G31485"
"714","AT1G31580"
"715","AT1G31750"
"716","AT1G31772"
"717","AT1G31800"
"718","AT1G31820"
"719","AT1G31920"
"720","AT1G31960"
"721","AT1G31990"
"722","AT1G32120"
"723","AT1G32170"
"724","AT1G32350"
"725","AT1G32385"
"726","AT1G32470"
"727","AT1G32510"
"728","AT1G32520"
"729","AT1G32540"
"730","AT1G32570"
"731","AT1G32585"
"732","AT1G32630"
"733","AT1G32640"
"734","AT1G32710"
"735","AT1G32713"
"736","AT1G32790"
"737","AT1G32850"
"738","AT1G32950"
"739","AT1G32960"
"740","AT1G33055"
"741","AT1G33090"
"742","AT1G33100"
"743","AT1G33260"
"744","AT1G33320"
"745","AT1G33430"
"746","AT1G33600"
"747","AT1G33615"
"748","AT1G33870"
"749","AT1G33890"
"750","AT1G34047"
"751","AT1G34050"
"752","AT1G34060"
"753","AT1G34315"
"754","AT1G34420"
"755","AT1G34460"
"756","AT1G34480"
"757","AT1G34490"
"758","AT1G34500"
"759","AT1G34510"
"760","AT1G34520"
"761","AT1G34540"
"762","AT1G34640"
"763","AT1G35180"
"764","AT1G35310"
"765","AT1G35330"
"766","AT1G35515"
"767","AT1G35516"
"768","AT1G35545"
"769","AT1G35625"
"770","AT1G35730"
"771","AT1G35830"
"772","AT1G36622"
"773","AT1G36992"
"774","AT1G42550"
"775","AT1G42970"
"776","AT1G43000"
"777","AT1G43010"
"778","AT1G43140"
"779","AT1G43800"
"780","AT1G44010"
"781","AT1G44030"
"782","AT1G44130"
"783","AT1G44318"
"784","AT1G44414"
"785","AT1G44542"
"786","AT1G44890"
"787","AT1G45010"
"788","AT1G45201"
"789","AT1G45229"
"790","AT1G45474"
"791","AT1G45545"
"792","AT1G45616"
"793","AT1G46480"
"794","AT1G47128"
"795","AT1G47130"
"796","AT1G47280"
"797","AT1G47610"
"798","AT1G47690"
"799","AT1G47700"
"800","AT1G47790"
"801","AT1G47890"
"802","AT1G47990"
"803","AT1G48060"
"804","AT1G48100"
"805","AT1G48180"
"806","AT1G48195"
"807","AT1G48267"
"808","AT1G48400"
"809","AT1G48470"
"810","AT1G48500"
"811","AT1G48700"
"812","AT1G48720"
"813","AT1G48740"
"814","AT1G48800"
"815","AT1G49000"
"816","AT1G49010"
"817","AT1G49130"
"818","AT1G49150"
"819","AT1G49210"
"820","AT1G49220"
"821","AT1G49225"
"822","AT1G49250"
"823","AT1G49310"
"824","AT1G49330"
"825","AT1G49380"
"826","AT1G49405"
"827","AT1G49450"
"828","AT1G49500"
"829","AT1G49530"
"830","AT1G49570"
"831","AT1G49700"
"832","AT1G49750"
"833","AT1G49790"
"834","AT1G49900"
"835","AT1G49920"
"836","AT1G49940"
"837","AT1G49952"
"838","AT1G49990"
"839","AT1G50040"
"840","AT1G50180"
"841","AT1G50190"
"842","AT1G50280"
"843","AT1G50310"
"844","AT1G50390"
"845","AT1G50720"
"846","AT1G50732"
"847","AT1G50740"
"848","AT1G50750"
"849","AT1G50950"
"850","AT1G51000"
"851","AT1G51010"
"852","AT1G51030"
"853","AT1G51055"
"854","AT1G51070"
"855","AT1G51090"
"856","AT1G51110"
"857","AT1G51460"
"858","AT1G51480"
"859","AT1G51500"
"860","AT1G51520"
"861","AT1G51620"
"862","AT1G51670"
"863","AT1G51770"
"864","AT1G51820"
"865","AT1G51870"
"866","AT1G51880"
"867","AT1G51913"
"868","AT1G51920"
"869","AT1G51960"
"870","AT1G52100"
"871","AT1G52110"
"872","AT1G52130"
"873","AT1G52220"
"874","AT1G52230"
"875","AT1G52270"
"876","AT1G52290"
"877","AT1G52400"
"878","AT1G52410"
"879","AT1G52415"
"880","AT1G52430"
"881","AT1G52440"
"882","AT1G52510"
"883","AT1G52560"
"884","AT1G52570"
"885","AT1G52580"
"886","AT1G52650"
"887","AT1G52660"
"888","AT1G52690"
"889","AT1G52790"
"890","AT1G52800"
"891","AT1G52820"
"892","AT1G52830"
"893","AT1G52855"
"894","AT1G52870"
"895","AT1G52880"
"896","AT1G52920"
"897","AT1G53060"
"898","AT1G53090"
"899","AT1G53100"
"900","AT1G53210"
"901","AT1G53233"
"902","AT1G53420"
"903","AT1G53540"
"904","AT1G53541"
"905","AT1G53580"
"906","AT1G53600"
"907","AT1G53610"
"908","AT1G53620"
"909","AT1G53625"
"910","AT1G53640"
"911","AT1G53801"
"912","AT1G53935"
"913","AT1G54020"
"914","AT1G54070"
"915","AT1G54095"
"916","AT1G54160"
"917","AT1G54215"
"918","AT1G54280"
"919","AT1G54355"
"920","AT1G54560"
"921","AT1G54760"
"922","AT1G54773"
"923","AT1G54780"
"924","AT1G54820"
"925","AT1G54930"
"926","AT1G54940"
"927","AT1G54970"
"928","AT1G55050"
"929","AT1G55175"
"930","AT1G55207"
"931","AT1G55230"
"932","AT1G55240"
"933","AT1G55290"
"934","AT1G55440"
"935","AT1G55480"
"936","AT1G55525"
"937","AT1G55550"
"938","AT1G55640"
"939","AT1G55670"
"940","AT1G55673"
"941","AT1G55755"
"942","AT1G55770"
"943","AT1G55775"
"944","AT1G55800"
"945","AT1G55803"
"946","AT1G55850"
"947","AT1G55865"
"948","AT1G55945"
"949","AT1G55970"
"950","AT1G55980"
"951","AT1G56060"
"952","AT1G56150"
"953","AT1G56160"
"954","AT1G56165"
"955","AT1G56242"
"956","AT1G56250"
"957","AT1G56270"
"958","AT1G56510"
"959","AT1G56540"
"960","AT1G56555"
"961","AT1G56660"
"962","AT1G56710"
"963","AT1G57560"
"964","AT1G57570"
"965","AT1G57670"
"966","AT1G57943"
"967","AT1G57980"
"968","AT1G58150"
"969","AT1G58215"
"970","AT1G58235"
"971","AT1G58300"
"972","AT1G58320"
"973","AT1G58602"
"974","AT1G58807"
"975","AT1G58808"
"976","AT1G58848"
"977","AT1G58936"
"978","AT1G59124"
"979","AT1G59171"
"980","AT1G59218"
"981","AT1G59530"
"982","AT1G59620"
"983","AT1G59725"
"984","AT1G59790"
"985","AT1G59850"
"986","AT1G59860"
"987","AT1G59900"
"988","AT1G60060"
"989","AT1G60110"
"990","AT1G60190"
"991","AT1G60270"
"992","AT1G60350"
"993","AT1G60460"
"994","AT1G60600"
"995","AT1G60630"
"996","AT1G60720"
"997","AT1G60830"
"998","AT1G60970"
"999","AT1G60980"
"1000","AT1G60986"
"1001","AT1G61160"
"1002","AT1G61226"
"1003","AT1G61230"
"1004","AT1G61255"
"1005","AT1G61275"
"1006","AT1G61290"
"1007","AT1G61300"
"1008","AT1G61415"
"1009","AT1G61440"
"1010","AT1G61480"
"1011","AT1G61550"
"1012","AT1G61562"
"1013","AT1G61566"
"1014","AT1G61600"
"1015","AT1G61680"
"1016","AT1G61710"
"1017","AT1G61720"
"1018","AT1G61810"
"1019","AT1G61920"
"1020","AT1G61930"
"1021","AT1G61950"
"1022","AT1G62000"
"1023","AT1G62030"
"1024","AT1G62035"
"1025","AT1G62240"
"1026","AT1G62262"
"1027","AT1G62290"
"1028","AT1G62333"
"1029","AT1G62360"
"1030","AT1G62400"
"1031","AT1G62420"
"1032","AT1G62421"
"1033","AT1G62450"
"1034","AT1G62490"
"1035","AT1G62530"
"1036","AT1G62580"
"1037","AT1G62690"
"1038","AT1G62886"
"1039","AT1G62900"
"1040","AT1G62914"
"1041","AT1G62915"
"1042","AT1G62935"
"1043","AT1G63105"
"1044","AT1G63140"
"1045","AT1G63180"
"1046","AT1G63330"
"1047","AT1G63340"
"1048","AT1G63350"
"1049","AT1G63370"
"1050","AT1G63380"
"1051","AT1G63390"
"1052","AT1G63522"
"1053","AT1G63580"
"1054","AT1G63630"
"1055","AT1G63870"
"1056","AT1G63880"
"1057","AT1G63910"
"1058","AT1G63930"
"1059","AT1G64020"
"1060","AT1G64065"
"1061","AT1G64150"
"1062","AT1G64170"
"1063","AT1G64195"
"1064","AT1G64253"
"1065","AT1G64300"
"1066","AT1G64310"
"1067","AT1G64320"
"1068","AT1G64380"
"1069","AT1G64405"
"1070","AT1G64480"
"1071","AT1G64500"
"1072","AT1G64540"
"1073","AT1G64561"
"1074","AT1G64584"
"1075","AT1G64590"
"1076","AT1G64618"
"1077","AT1G64625"
"1078","AT1G64670"
"1079","AT1G64680"
"1080","AT1G64820"
"1081","AT1G64930"
"1082","AT1G65060"
"1083","AT1G65110"
"1084","AT1G65130"
"1085","AT1G65140"
"1086","AT1G65150"
"1087","AT1G65190"
"1088","AT1G65200"
"1089","AT1G65230"
"1090","AT1G65240"
"1091","AT1G65250"
"1092","AT1G65346"
"1093","AT1G65483"
"1094","AT1G65484"
"1095","AT1G65490"
"1096","AT1G65510"
"1097","AT1G65800"
"1098","AT1G65860"
"1099","AT1G66000"
"1100","AT1G66030"
"1101","AT1G66040"
"1102","AT1G66060"
"1103","AT1G66090"
"1104","AT1G66130"
"1105","AT1G66170"
"1106","AT1G66235"
"1107","AT1G66460"
"1108","AT1G66540"
"1109","AT1G66650"
"1110","AT1G66720"
"1111","AT1G66780"
"1112","AT1G66840"
"1113","AT1G66870"
"1114","AT1G66940"
"1115","AT1G66950"
"1116","AT1G66960"
"1117","AT1G67000"
"1118","AT1G67020"
"1119","AT1G67025"
"1120","AT1G67030"
"1121","AT1G67100"
"1122","AT1G67195"
"1123","AT1G67220"
"1124","AT1G67265"
"1125","AT1G67270"
"1126","AT1G67328"
"1127","AT1G67330"
"1128","AT1G67370"
"1129","AT1G67460"
"1130","AT1G67481"
"1131","AT1G67520"
"1132","AT1G67623"
"1133","AT1G67635"
"1134","AT1G67650"
"1135","AT1G67670"
"1136","AT1G67740"
"1137","AT1G67760"
"1138","AT1G67770"
"1139","AT1G67856"
"1140","AT1G67980"
"1141","AT1G68010"
"1142","AT1G68110"
"1143","AT1G68190"
"1144","AT1G68200"
"1145","AT1G68460"
"1146","AT1G68470"
"1147","AT1G68530"
"1148","AT1G68568"
"1149","AT1G68570"
"1150","AT1G68600"
"1151","AT1G68700"
"1152","AT1G68750"
"1153","AT1G68800"
"1154","AT1G68870"
"1155","AT1G68877"
"1156","AT1G68890"
"1157","AT1G68930"
"1158","AT1G69085"
"1159","AT1G69150"
"1160","AT1G69160"
"1161","AT1G69240"
"1162","AT1G69310"
"1163","AT1G69430"
"1164","AT1G69480"
"1165","AT1G69540"
"1166","AT1G69610"
"1167","AT1G69710"
"1168","AT1G69990"
"1169","AT1G70175"
"1170","AT1G70185"
"1171","AT1G70260"
"1172","AT1G70270"
"1173","AT1G70430"
"1174","AT1G70440"
"1175","AT1G70450"
"1176","AT1G70475"
"1177","AT1G70640"
"1178","AT1G70660"
"1179","AT1G70680"
"1180","AT1G70720"
"1181","AT1G70760"
"1182","AT1G70800"
"1183","AT1G70830"
"1184","AT1G70860"
"1185","AT1G70880"
"1186","AT1G70920"
"1187","AT1G70985"
"1188","AT1G71140"
"1189","AT1G71250"
"1190","AT1G71280"
"1191","AT1G71300"
"1192","AT1G71330"
"1193","AT1G71340"
"1194","AT1G71370"
"1195","AT1G71390"
"1196","AT1G71490"
"1197","AT1G71690"
"1198","AT1G71760"
"1199","AT1G71910"
"1200","AT1G71920"
"1201","AT1G72030"
"1202","AT1G72100"
"1203","AT1G72140"
"1204","AT1G72270"
"1205","AT1G72460"
"1206","AT1G72540"
"1207","AT1G72590"
"1208","AT1G72620"
"1209","AT1G72660"
"1210","AT1G72760"
"1211","AT1G72950"
"1212","AT1G72960"
"1213","AT1G73040"
"1214","AT1G73066"
"1215","AT1G73110"
"1216","AT1G73140"
"1217","AT1G73165"
"1218","AT1G73190"
"1219","AT1G73220"
"1220","AT1G73260"
"1221","AT1G73360"
"1222","AT1G73510"
"1223","AT1G73540"
"1224","AT1G73550"
"1225","AT1G73580"
"1226","AT1G73610"
"1227","AT1G73680"
"1228","AT1G73687"
"1229","AT1G73700"
"1230","AT1G73780"
"1231","AT1G73810"
"1232","AT1G74000"
"1233","AT1G74035"
"1234","AT1G74070"
"1235","AT1G74130"
"1236","AT1G74205"
"1237","AT1G74350"
"1238","AT1G74430"
"1239","AT1G74453"
"1240","AT1G74456"
"1241","AT1G74458"
"1242","AT1G74540"
"1243","AT1G74545"
"1244","AT1G74580"
"1245","AT1G74630"
"1246","AT1G74660"
