"","phyD_GC_c1.which.mclass....8...1."
"257","AT1G29330"
"258","AT1G29520"
"259","AT1G29785"
"260","AT1G29880"
"261","AT1G29950"
"262","AT1G29965"
"263","AT1G29980"
"264","AT1G30110"
"265","AT1G30130"
"266","AT1G30270"
"267","AT1G30400"
"268","AT1G30550"
"269","AT1G30590"
"270","AT1G30690"
"271","AT1G30890"
"272","AT1G31020"
"273","AT1G31130"
"274","AT1G31160"
"275","AT1G31180"
"276","AT1G31300"
"277","AT1G31420"
"278","AT1G31660"
"279","AT1G31730"
"280","AT1G31780"
"281","AT1G31817"
"282","AT1G31950"
"283","AT1G32130"
"284","AT1G32370"
"285","AT1G33040"
"286","AT1G33050"
"287","AT1G33110"
"288","AT1G33230"
"289","AT1G33240"
"290","AT1G33250"
"291","AT1G33265"
"292","AT1G33520"
"293","AT1G33680"
"294","AT1G33750"
"295","AT1G33980"
"296","AT1G33990"
"297","AT1G34020"
"298","AT1G34110"
"299","AT1G34320"
"300","AT1G34350"
"301","AT1G34370"
"302","AT1G34430"
"303","AT1G34630"
"304","AT1G35680"
"305","AT1G35780"
"306","AT1G36310"
"307","AT1G41830"
"308","AT1G42440"
"309","AT1G42480"
"310","AT1G42990"
"311","AT1G43130"
"312","AT1G43580"
"313","AT1G43670"
"314","AT1G43700"
"315","AT1G43860"
"316","AT1G44170"
"317","AT1G44770"
"318","AT1G44810"
"319","AT1G45015"
"320","AT1G45130"
"321","AT1G45688"
"322","AT1G45976"
"323","AT1G46264"
"324","AT1G47250"
"325","AT1G47290"
"326","AT1G47500"
"327","AT1G47840"
"328","AT1G47970"
"329","AT1G48030"
"330","AT1G48140"
"331","AT1G48170"
"332","AT1G48230"
"333","AT1G48350"
"334","AT1G48420"
"335","AT1G48610"
"336","AT1G48620"
"337","AT1G48790"
"338","AT1G48860"
"339","AT1G49400"
"340","AT1G49590"
"341","AT1G49820"
"342","AT1G49850"
"343","AT1G49860"
"344","AT1G49950"
"345","AT1G49970"
"346","AT1G50060"
"347","AT1G50420"
"348","AT1G50480"
"349","AT1G50570"
"350","AT1G50600"
"351","AT1G50660"
"352","AT1G50670"
"353","AT1G50710"
"354","AT1G51570"
"355","AT1G51630"
"356","AT1G51690"
"357","AT1G51710"
"358","AT1G51760"
"359","AT1G51850"
"360","AT1G52150"
"361","AT1G52280"
"362","AT1G52360"
"363","AT1G52420"
"364","AT1G52750"
"365","AT1G52980"
"366","AT1G53000"
"367","AT1G53400"
"368","AT1G53560"
"369","AT1G53780"
"370","AT1G53840"
"371","AT1G54250"
"372","AT1G54360"
"373","AT1G54370"
"374","AT1G54460"
"375","AT1G54610"
"376","AT1G54770"
"377","AT1G54830"
"378","AT1G55190"
"379","AT1G55205"
"380","AT1G55310"
"381","AT1G55340"
"382","AT1G55520"
"383","AT1G55680"
"384","AT1G55730"
"385","AT1G55805"
"386","AT1G55890"
"387","AT1G56200"
"388","AT1G56460"
"389","AT1G57540"
"390","AT1G57765"
"391","AT1G58070"
"392","AT1G58100"
"393","AT1G58110"
"394","AT1G58180"
"395","AT1G59580"
"396","AT1G59760"
"397","AT1G59830"
"398","AT1G59870"
"399","AT1G60010"
"400","AT1G60070"
"401","AT1G60140"
"402","AT1G60200"
"403","AT1G60640"
"404","AT1G60660"
"405","AT1G60680"
"406","AT1G60730"
"407","AT1G60770"
"408","AT1G60810"
"409","AT1G60940"
"410","AT1G60960"
"411","AT1G61100"
"412","AT1G61150"
"413","AT1G61590"
"414","AT1G61620"
"415","AT1G61730"
"416","AT1G61770"
"417","AT1G61870"
"418","AT1G61890"
"419","AT1G62020"
"420","AT1G62040"
"421","AT1G62390"
"422","AT1G62640"
"423","AT1G62660"
"424","AT1G62820"
"425","AT1G63050"
"426","AT1G63110"
"427","AT1G63420"
"428","AT1G63470"
"429","AT1G63690"
"430","AT1G63780"
"431","AT1G64060"
"432","AT1G64200"
"433","AT1G64790"
"434","AT1G64850"
"435","AT1G64980"
"436","AT1G64990"
"437","AT1G65030"
"438","AT1G65270"
"439","AT1G65295"
"440","AT1G65370"
"441","AT1G65440"
"442","AT1G65700"
"443","AT1G65840"
"444","AT1G66070"
"445","AT1G66150"
"446","AT1G66180"
"447","AT1G66260"
"448","AT1G66680"
"449","AT1G67080"
"450","AT1G67148"
"451","AT1G67280"
"452","AT1G67480"
"453","AT1G67590"
"454","AT1G67680"
"455","AT1G68060"
"456","AT1G68070"
"457","AT1G68130"
"458","AT1G68220"
"459","AT1G68230"
"460","AT1G68300"
"461","AT1G68310"
"462","AT1G68440"
"463","AT1G68490"
"464","AT1G68670"
"465","AT1G68810"
"466","AT1G68825"
"467","AT1G68945"
"468","AT1G69070"
"469","AT1G69220"
"470","AT1G69252"
"471","AT1G69640"
"472","AT1G69750"
"473","AT1G69780"
"474","AT1G69850"
"475","AT1G69960"
"476","AT1G69980"
"477","AT1G70160"
"478","AT1G70290"
"479","AT1G70300"
"480","AT1G70320"
"481","AT1G70330"
"482","AT1G70620"
"483","AT1G70670"
"484","AT1G70940"
"485","AT1G71070"
"486","AT1G71190"
"487","AT1G71200"
"488","AT1G71220"
"489","AT1G71270"
"490","AT1G71695"
"491","AT1G71730"
"492","AT1G71740"
"493","AT1G71790"
"494","AT1G71840"
"495","AT1G71880"
"496","AT1G71980"
"497","AT1G72040"
"498","AT1G72050"
"499","AT1G72160"
"500","AT1G72200"
"501","AT1G72230"
"502","AT1G72310"
"503","AT1G72510"
"504","AT1G72550"
"505","AT1G72630"
"506","AT1G72730"
"507","AT1G72820"
"508","AT1G72850"
"509","AT1G72852"
"510","AT1G73180"
"511","AT1G73590"
"512","AT1G73720"
"513","AT1G73820"
"514","AT1G73840"
"515","AT1G74020"
"516","AT1G74100"
"517","AT1G74160"
"518","AT1G74260"
"519","AT1G74380"
"520","AT1G74510"
"521","AT1G74910"
"522","AT1G74960"
"523","AT1G75080"
"524","AT1G75180"
"525","AT1G75220"
"526","AT1G75280"
"527","AT1G75380"
"528","AT1G75400"
"529","AT1G75510"
"530","AT1G75760"
"531","AT1G75780"
"532","AT1G75945"
"533","AT1G75990"
"534","AT1G76030"
"535","AT1G76150"
"536","AT1G76240"
"537","AT1G76340"
"538","AT1G76400"
"539","AT1G76460"
"540","AT1G76540"
"541","AT1G76550"
"542","AT1G76900"
"543","AT1G76920"
"544","AT1G77080"
"545","AT1G77130"
"546","AT1G77370"
"547","AT1G77540"
"548","AT1G77610"
"549","AT1G77670"
"550","AT1G77750"
"551","AT1G77770"
"552","AT1G77840"
"553","AT1G78100"
"554","AT1G78560"
"555","AT1G78570"
"556","AT1G78700"
"557","AT1G78880"
"558","AT1G78920"
"559","AT1G79180"
"560","AT1G79280"
"561","AT1G79380"
"562","AT1G79440"
"563","AT1G79590"
"564","AT1G79650"
"565","AT1G79660"
"566","AT1G79870"
"567","AT1G79940"
"568","AT1G79970"
"569","AT1G79985"
"570","AT1G79990"
"571","AT1G80040"
"572","AT1G80050"
"573","AT1G80240"
"574","AT1G80270"
"575","AT1G80280"
"576","AT1G80360"
"577","AT1G80460"
"578","AT1G80530"
"579","AT1G80620"
"580","AT1G80670"
"581","AT1G80690"
"582","AT1G80790"
"583","AT1G80950"
"584","AT2G01008"
"585","AT2G01010"
"586","AT2G01020"
"587","AT2G01090"
"588","AT2G01220"
"589","AT2G01270"
"590","AT2G01350"
"591","AT2G01420"
"592","AT2G01570"
"593","AT2G01600"
"594","AT2G01710"
"595","AT2G01850"
"596","AT2G01910"
"597","AT2G02040"
"598","AT2G02470"
"599","AT2G02710"
"600","AT2G02800"
"601","AT2G02820"
"602","AT2G03240"
"603","AT2G03350"
"604","AT2G03440"
"605","AT2G03470"
"606","AT2G03510"
"607","AT2G03640"
"608","AT2G03690"
"609","AT2G03760"
"610","AT2G03890"
"611","AT2G04025"
"612","AT2G04030"
"613","AT2G04240"
"614","AT2G04280"
"615","AT2G04700"
"616","AT2G04755"
"617","AT2G05830"
"618","AT2G06025"
"619","AT2G06530"
"620","AT2G07050"
"621","AT2G07175"
"622","AT2G07360"
"623","AT2G07671"
"624","AT2G07696"
"625","AT2G07718"
"626","AT2G07725"
"627","AT2G08340"
"628","AT2G12646"
"629","AT2G14045"
"630","AT2G14100"
"631","AT2G14170"
"632","AT2G14720"
"633","AT2G15000"
"634","AT2G15292"
"635","AT2G16060"
"636","AT2G16500"
"637","AT2G16530"
"638","AT2G16640"
"639","AT2G16710"
"640","AT2G16780"
"641","AT2G16860"
"642","AT2G17080"
"643","AT2G17120"
"644","AT2G17130"
"645","AT2G17200"
"646","AT2G17240"
"647","AT2G17250"
"648","AT2G17265"
"649","AT2G17290"
"650","AT2G17450"
"651","AT2G17800"
"652","AT2G17990"
"653","AT2G18090"
"654","AT2G18193"
"655","AT2G18196"
"656","AT2G18230"
"657","AT2G18750"
"658","AT2G18900"
"659","AT2G18910"
"660","AT2G19080"
"661","AT2G19270"
"662","AT2G19340"
"663","AT2G19350"
"664","AT2G19600"
"665","AT2G19640"
"666","AT2G19680"
"667","AT2G19810"
"668","AT2G20140"
"669","AT2G20280"
"670","AT2G20580"
"671","AT2G20630"
"672","AT2G20810"
"673","AT2G20830"
"674","AT2G20860"
"675","AT2G20890"
"676","AT2G20920"
"677","AT2G21187"
"678","AT2G21195"
"679","AT2G21270"
"680","AT2G21520"
"681","AT2G21640"
"682","AT2G21790"
"683","AT2G22080"
"684","AT2G22230"
"685","AT2G22250"
"686","AT2G22330"
"687","AT2G22400"
"688","AT2G22430"
"689","AT2G22480"
"690","AT2G22490"
"691","AT2G22630"
"692","AT2G22660"
"693","AT2G22780"
"694","AT2G23050"
"695","AT2G23320"
"696","AT2G23820"
"697","AT2G23940"
"698","AT2G24150"
"699","AT2G24290"
"700","AT2G24420"
"701","AT2G24500"
"702","AT2G24570"
"703","AT2G24790"
"704","AT2G25060"
"705","AT2G25080"
"706","AT2G25170"
"707","AT2G25260"
"708","AT2G25280"
"709","AT2G25870"
"710","AT2G25964"
"711","AT2G26060"
"712","AT2G26140"
"713","AT2G26280"
"714","AT2G26590"
"715","AT2G26600"
"716","AT2G26650"
"717","AT2G26670"
"718","AT2G26680"
"719","AT2G26900"
"720","AT2G26980"
"721","AT2G26990"
"722","AT2G27000"
"723","AT2G27100"
"724","AT2G27170"
"725","AT2G27190"
"726","AT2G27450"
"727","AT2G27550"
"728","AT2G27600"
"729","AT2G27775"
"730","AT2G27970"
"731","AT2G28160"
"732","AT2G28230"
"733","AT2G28310"
"734","AT2G28330"
"735","AT2G28370"
"736","AT2G28380"
"737","AT2G28430"
"738","AT2G28450"
"739","AT2G28510"
"740","AT2G28520"
"741","AT2G28570"
"742","AT2G28600"
"743","AT2G28740"
"744","AT2G28760"
"745","AT2G28800"
"746","AT2G28810"
"747","AT2G28900"
"748","AT2G29050"
"749","AT2G29125"
"750","AT2G29570"
"751","AT2G30060"
"752","AT2G30110"
"753","AT2G30210"
"754","AT2G30500"
"755","AT2G30700"
"756","AT2G30740"
"757","AT2G30970"
"758","AT2G31085"
"759","AT2G31140"
"760","AT2G31200"
"761","AT2G31350"
"762","AT2G31370"
"763","AT2G31440"
"764","AT2G31570"
"765","AT2G31585"
"766","AT2G31750"
"767","AT2G31751"
"768","AT2G32080"
"769","AT2G32170"
"770","AT2G32260"
"771","AT2G32280"
"772","AT2G32520"
"773","AT2G32920"
"774","AT2G32980"
"775","AT2G33210"
"776","AT2G33310"
"777","AT2G33390"
"778","AT2G33435"
"779","AT2G33510"
"780","AT2G33590"
"781","AT2G33740"
"782","AT2G33840"
"783","AT2G33845"
"784","AT2G33990"
"785","AT2G34020"
"786","AT2G34040"
"787","AT2G34070"
"788","AT2G34260"
"789","AT2G34660"
"790","AT2G34680"
"791","AT2G34900"
"792","AT2G35040"
"793","AT2G35190"
"794","AT2G35470"
"795","AT2G35520"
"796","AT2G35630"
"797","AT2G35795"
"798","AT2G35880"
"799","AT2G36070"
"800","AT2G36290"
"801","AT2G36300"
"802","AT2G36310"
"803","AT2G36380"
"804","AT2G36400"
"805","AT2G36900"
"806","AT2G37080"
"807","AT2G37550"
"808","AT2G37678"
"809","AT2G37760"
"810","AT2G37790"
"811","AT2G37860"
"812","AT2G37940"
"813","AT2G37975"
"814","AT2G38080"
"815","AT2G38140"
"816","AT2G38280"
"817","AT2G38290"
"818","AT2G38360"
"819","AT2G38550"
"820","AT2G38560"
"821","AT2G38640"
"822","AT2G38670"
"823","AT2G39020"
"824","AT2G39210"
"825","AT2G39550"
"826","AT2G39795"
"827","AT2G39800"
"828","AT2G39970"
"829","AT2G40110"
"830","AT2G40290"
"831","AT2G40316"
"832","AT2G40380"
"833","AT2G40475"
"834","AT2G40600"
"835","AT2G40650"
"836","AT2G40660"
"837","AT2G40820"
"838","AT2G40900"
"839","AT2G40940"
"840","AT2G41220"
"841","AT2G41310"
"842","AT2G41600"
"843","AT2G41780"
"844","AT2G42390"
"845","AT2G42490"
"846","AT2G42710"
"847","AT2G42780"
"848","AT2G42880"
"849","AT2G43070"
"850","AT2G43110"
"851","AT2G43340"
"852","AT2G43420"
"853","AT2G43650"
"854","AT2G43770"
"855","AT2G43940"
"856","AT2G44010"
"857","AT2G44180"
"858","AT2G44310"
"859","AT2G44360"
"860","AT2G44410"
"861","AT2G44430"
"862","AT2G44490"
"863","AT2G44500"
"864","AT2G44520"
"865","AT2G44525"
"866","AT2G44650"
"867","AT2G44680"
"868","AT2G44740"
"869","AT2G44820"
"870","AT2G45000"
"871","AT2G45010"
"872","AT2G45060"
"873","AT2G45160"
"874","AT2G45210"
"875","AT2G45240"
"876","AT2G45250"
"877","AT2G45300"
"878","AT2G45330"
"879","AT2G45380"
"880","AT2G45440"
"881","AT2G45510"
"882","AT2G45520"
"883","AT2G45540"
"884","AT2G45670"
"885","AT2G45730"
"886","AT2G45810"
"887","AT2G45830"
"888","AT2G45860"
"889","AT2G45990"
"890","AT2G46000"
"891","AT2G46030"
"892","AT2G46170"
"893","AT2G46225"
"894","AT2G46370"
"895","AT2G46470"
"896","AT2G46500"
"897","AT2G46690"
"898","AT2G46740"
"899","AT2G46780"
"900","AT2G46890"
"901","AT2G47020"
"902","AT2G47130"
"903","AT2G47210"
"904","AT2G47250"
"905","AT2G47270"
"906","AT2G47390"
"907","AT2G47440"
"908","AT2G47580"
"909","AT2G47700"
"910","AT2G47710"
"911","AT2G47900"
"912","AT2G47970"
"913","AT2G48020"
"914","AT3G01050"
"915","AT3G01090"
"916","AT3G01160"
"917","AT3G01205"
"918","AT3G01220"
"919","AT3G01310"
"920","AT3G01560"
"921","AT3G01770"
"922","AT3G01910"
"923","AT3G01950"
"924","AT3G01960"
"925","AT3G02350"
"926","AT3G02540"
"927","AT3G02570"
"928","AT3G02630"
"929","AT3G02640"
"930","AT3G02700"
"931","AT3G02720"
"932","AT3G02760"
"933","AT3G02850"
"934","AT3G02880"
"935","AT3G02900"
"936","AT3G02910"
"937","AT3G03050"
"938","AT3G03150"
"939","AT3G03170"
"940","AT3G03270"
"941","AT3G03330"
"942","AT3G03380"
"943","AT3G03420"
"944","AT3G03500"
"945","AT3G03600"
"946","AT3G03860"
"947","AT3G04230"
"948","AT3G04350"
"949","AT3G04470"
"950","AT3G04500"
"951","AT3G04520"
"952","AT3G04560"
"953","AT3G04600"
"954","AT3G04610"
"955","AT3G04615"
"956","AT3G04770"
"957","AT3G04880"
"958","AT3G04910"
"959","AT3G04940"
"960","AT3G05165"
"961","AT3G05220"
"962","AT3G05230"
"963","AT3G05280"
"964","AT3G05290"
"965","AT3G05420"
"966","AT3G05545"
"967","AT3G05920"
"968","AT3G05990"
"969","AT3G06060"
"970","AT3G06310"
"971","AT3G06330"
"972","AT3G06380"
"973","AT3G06580"
"974","AT3G06590"
"975","AT3G06750"
"976","AT3G06790"
"977","AT3G06960"
"978","AT3G07010"
"979","AT3G07090"
"980","AT3G07100"
"981","AT3G07160"
"982","AT3G07170"
"983","AT3G07180"
"984","AT3G07270"
"985","AT3G07330"
"986","AT3G07350"
"987","AT3G07555"
"988","AT3G07570"
"989","AT3G07590"
"990","AT3G07660"
"991","AT3G07760"
"992","AT3G07770"
"993","AT3G07780"
"994","AT3G07790"
"995","AT3G07910"
"996","AT3G08040"
"997","AT3G08510"
"998","AT3G08550"
"999","AT3G08630"
"1000","AT3G08640"
"1001","AT3G08650"
"1002","AT3G08680"
"1003","AT3G08690"
"1004","AT3G08710"
"1005","AT3G08780"
"1006","AT3G08943"
"1007","AT3G09320"
"1008","AT3G09455"
"1009","AT3G09470"
"1010","AT3G09570"
"1011","AT3G09890"
"1012","AT3G09900"
"1013","AT3G09940"
"1014","AT3G09980"
"1015","AT3G10190"
"1016","AT3G10210"
"1017","AT3G10220"
"1018","AT3G10250"
"1019","AT3G10260"
"1020","AT3G10340"
"1021","AT3G10410"
"1022","AT3G10640"
"1023","AT3G10915"
"1024","AT3G11070"
"1025","AT3G11280"
"1026","AT3G11320"
"1027","AT3G11330"
"1028","AT3G11420"
"1029","AT3G11530"
"1030","AT3G11540"
"1031","AT3G11660"
"1032","AT3G11690"
"1033","AT3G11730"
"1034","AT3G11810"
"1035","AT3G11910"
"1036","AT3G12030"
"1037","AT3G12050"
"1038","AT3G12090"
"1039","AT3G12110"
"1040","AT3G12130"
"1041","AT3G12140"
"1042","AT3G12180"
"1043","AT3G12220"
"1044","AT3G12370"
"1045","AT3G12480"
"1046","AT3G12570"
"1047","AT3G12650"
"1048","AT3G12670"
"1049","AT3G12740"
"1050","AT3G12860"
"1051","AT3G12950"
"1052","AT3G13040"
"1053","AT3G13060"
"1054","AT3G13120"
"1055","AT3G13160"
"1056","AT3G13175"
"1057","AT3G13340"
"1058","AT3G13445"
"1059","AT3G13470"
"1060","AT3G13610"
"1061","AT3G13670"
"1062","AT3G13720"
"1063","AT3G13750"
"1064","AT3G13760"
"1065","AT3G13790"
"1066","AT3G13930"
"1067","AT3G14010"
"1068","AT3G14067"
"1069","AT3G14110"
"1070","AT3G14240"
"1071","AT3G14350"
"1072","AT3G14390"
"1073","AT3G14400"
"1074","AT3G14415"
"1075","AT3G14595"
"1076","AT3G14610"
"1077","AT3G14660"
"1078","AT3G14840"
"1079","AT3G15010"
"1080","AT3G15290"
"1081","AT3G15357"
"1082","AT3G15395"
"1083","AT3G15410"
"1084","AT3G15590"
"1085","AT3G15610"
"1086","AT3G15680"
"1087","AT3G15690"
"1088","AT3G15710"
"1089","AT3G15950"
"1090","AT3G16190"
"1091","AT3G16240"
"1092","AT3G16340"
"1093","AT3G16480"
"1094","AT3G16570"
"1095","AT3G16630"
"1096","AT3G16840"
"1097","AT3G16850"
"1098","AT3G16857"
"1099","AT3G16920"
"1100","AT3G17090"
"1101","AT3G17160"
"1102","AT3G17410"
"1103","AT3G17420"
"1104","AT3G17465"
"1105","AT3G17810"
"1106","AT3G17860"
"1107","AT3G17940"
"1108","AT3G18000"
"1109","AT3G18030"
"1110","AT3G18040"
"1111","AT3G18060"
"1112","AT3G18140"
"1113","AT3G18215"
"1114","AT3G18230"
"1115","AT3G18240"
"1116","AT3G18520"
"1117","AT3G18830"
"1118","AT3G18940"
"1119","AT3G19100"
"1120","AT3G19120"
"1121","AT3G19130"
"1122","AT3G19200"
"1123","AT3G19260"
"1124","AT3G19420"
"1125","AT3G19460"
"1126","AT3G19520"
"1127","AT3G19540"
"1128","AT3G19630"
"1129","AT3G19740"
"1130","AT3G19790"
"1131","AT3G19860"
"1132","AT3G19930"
"1133","AT3G19960"
"1134","AT3G19980"
"1135","AT3G20260"
"1136","AT3G20290"
"1137","AT3G20310"
"1138","AT3G20380"
"1139","AT3G20410"
"1140","AT3G20670"
"1141","AT3G20790"
"1142","AT3G20870"
"1143","AT3G20920"
"1144","AT3G20940"
"1145","AT3G21070"
"1146","AT3G21215"
"1147","AT3G21260"
"1148","AT3G21465"
"1149","AT3G21550"
"1150","AT3G21610"
"1151","AT3G22370"
"1152","AT3G22480"
"1153","AT3G22520"
"1154","AT3G22790"
"1155","AT3G22950"
"1156","AT3G23030"
"1157","AT3G23080"
"1158","AT3G23090"
"1159","AT3G23180"
"1160","AT3G23190"
"1161","AT3G23280"
"1162","AT3G23325"
"1163","AT3G23510"
"1164","AT3G23560"
"1165","AT3G23640"
"1166","AT3G23690"
"1167","AT3G23880"
"1168","AT3G23890"
"1169","AT3G24040"
"1170","AT3G24050"
"1171","AT3G24120"
"1172","AT3G24170"
"1173","AT3G24240"
"1174","AT3G24300"
"1175","AT3G24450"
"1176","AT3G24503"
"1177","AT3G24506"
"1178","AT3G24670"
"1179","AT3G25070"
"1180","AT3G25120"
"1181","AT3G25140"
"1182","AT3G25150"
"1183","AT3G25470"
"1184","AT3G25500"
"1185","AT3G25540"
"1186","AT3G25545"
"1187","AT3G25710"
"1188","AT3G25717"
"1189","AT3G25780"
"1190","AT3G25800"
"1191","AT3G26360"
"1192","AT3G26370"
"1193","AT3G26560"
"1194","AT3G26610"
"1195","AT3G26670"
"1196","AT3G26690"
"1197","AT3G26720"
"1198","AT3G26760"
"1199","AT3G26935"
"1200","AT3G26980"
"1201","AT3G27030"
"1202","AT3G27080"
"1203","AT3G27100"
"1204","AT3G27190"
"1205","AT3G27230"
"1206","AT3G27310"
"1207","AT3G27340"
"1208","AT3G27350"
"1209","AT3G28690"
"1210","AT3G28715"
"1211","AT3G28730"
"1212","AT3G28950"
"1213","AT3G29034"
"1214","AT3G29075"
"1215","AT3G29170"
"1216","AT3G29200"
"1217","AT3G29250"
"1218","AT3G29350"
"1219","AT3G30350"
"1220","AT3G32930"
"1221","AT3G33530"
"1222","AT3G41979"
"1223","AT3G42150"
"1224","AT3G42170"
"1225","AT3G43590"
"1226","AT3G43740"
"1227","AT3G44100"
"1228","AT3G44190"
"1229","AT3G44200"
"1230","AT3G44430"
"1231","AT3G45090"
"1232","AT3G45640"
"1233","AT3G45770"
"1234","AT3G46210"
"1235","AT3G46640"
"1236","AT3G46940"
"1237","AT3G47160"
"1238","AT3G47200"
"1239","AT3G47965"
"1240","AT3G47980"
"1241","AT3G48170"
"1242","AT3G48185"
"1243","AT3G48380"
"1244","AT3G48410"
"1245","AT3G48780"
"1246","AT3G48860"
