"","phyD_GC_c1.which.mclass....6...1."
"440","AT1G49245"
"441","AT1G49350"
"442","AT1G49390"
"443","AT1G49475"
"444","AT1G49540"
"445","AT1G49630"
"446","AT1G49670"
"447","AT1G49710"
"448","AT1G49740"
"449","AT1G49840"
"450","AT1G50030"
"451","AT1G50055"
"452","AT1G50110"
"453","AT1G50120"
"454","AT1G50240"
"455","AT1G50300"
"456","AT1G50410"
"457","AT1G50460"
"458","AT1G50520"
"459","AT1G50560"
"460","AT1G50575"
"461","AT1G50580"
"462","AT1G50620"
"463","AT1G50910"
"464","AT1G51130"
"465","AT1G51190"
"466","AT1G51350"
"467","AT1G51380"
"468","AT1G51450"
"469","AT1G51540"
"470","AT1G51560"
"471","AT1G51610"
"472","AT1G51660"
"473","AT1G51940"
"474","AT1G51965"
"475","AT1G52140"
"476","AT1G52160"
"477","AT1G52260"
"478","AT1G52310"
"479","AT1G52540"
"480","AT1G52630"
"481","AT1G52780"
"482","AT1G52825"
"483","AT1G53050"
"484","AT1G53070"
"485","AT1G53140"
"486","AT1G53165"
"487","AT1G53390"
"488","AT1G53450"
"489","AT1G53460"
"490","AT1G53470"
"491","AT1G53490"
"492","AT1G53520"
"493","AT1G53530"
"494","AT1G53720"
"495","AT1G53730"
"496","AT1G53770"
"497","AT1G54010"
"498","AT1G54090"
"499","AT1G54120"
"500","AT1G54140"
"501","AT1G54180"
"502","AT1G54260"
"503","AT1G54310"
"504","AT1G54380"
"505","AT1G54385"
"506","AT1G54440"
"507","AT1G54510"
"508","AT1G54520"
"509","AT1G54590"
"510","AT1G54650"
"511","AT1G54730"
"512","AT1G54850"
"513","AT1G55090"
"514","AT1G55130"
"515","AT1G55140"
"516","AT1G55150"
"517","AT1G55250"
"518","AT1G55300"
"519","AT1G55325"
"520","AT1G55380"
"521","AT1G55460"
"522","AT1G55490"
"523","AT1G55620"
"524","AT1G55750"
"525","AT1G55820"
"526","AT1G55830"
"527","AT1G55860"
"528","AT1G55870"
"529","AT1G55990"
"530","AT1G56020"
"531","AT1G56145"
"532","AT1G56170"
"533","AT1G56180"
"534","AT1G56320"
"535","AT1G56420"
"536","AT1G56423"
"537","AT1G56430"
"538","AT1G56440"
"539","AT1G56570"
"540","AT1G56580"
"541","AT1G56610"
"542","AT1G56720"
"543","AT1G57600"
"544","AT1G57820"
"545","AT1G57870"
"546","AT1G58220"
"547","AT1G58250"
"548","AT1G58350"
"549","AT1G58360"
"550","AT1G58370"
"551","AT1G59520"
"552","AT1G59540"
"553","AT1G59710"
"554","AT1G59750"
"555","AT1G59820"
"556","AT1G59890"
"557","AT1G59990"
"558","AT1G60220"
"559","AT1G60230"
"560","AT1G60440"
"561","AT1G60610"
"562","AT1G60620"
"563","AT1G60650"
"564","AT1G60800"
"565","AT1G60995"
"566","AT1G61170"
"567","AT1G61240"
"568","AT1G61350"
"569","AT1G61640"
"570","AT1G61850"
"571","AT1G61980"
"572","AT1G62085"
"573","AT1G62110"
"574","AT1G62305"
"575","AT1G62440"
"576","AT1G62520"
"577","AT1G62730"
"578","AT1G62740"
"579","AT1G62850"
"580","AT1G62920"
"581","AT1G62970"
"582","AT1G63100"
"583","AT1G63160"
"584","AT1G63170"
"585","AT1G63295"
"586","AT1G63480"
"587","AT1G63490"
"588","AT1G63610"
"589","AT1G63810"
"590","AT1G63900"
"591","AT1G63990"
"592","AT1G64050"
"593","AT1G64080"
"594","AT1G64185"
"595","AT1G64220"
"596","AT1G64280"
"597","AT1G64390"
"598","AT1G64450"
"599","AT1G64580"
"600","AT1G64600"
"601","AT1G64630"
"602","AT1G64690"
"603","AT1G64700"
"604","AT1G64840"
"605","AT1G64900"
"606","AT1G64920"
"607","AT1G65032"
"608","AT1G65410"
"609","AT1G65420"
"610","AT1G65430"
"611","AT1G65470"
"612","AT1G65540"
"613","AT1G65580"
"614","AT1G66340"
"615","AT1G66430"
"616","AT1G66510"
"617","AT1G66620"
"618","AT1G66740"
"619","AT1G66750"
"620","AT1G66820"
"621","AT1G66830"
"622","AT1G66880"
"623","AT1G67150"
"624","AT1G67170"
"625","AT1G67300"
"626","AT1G67490"
"627","AT1G67500"
"628","AT1G67510"
"629","AT1G67630"
"630","AT1G67720"
"631","AT1G67850"
"632","AT1G67880"
"633","AT1G67890"
"634","AT1G67930"
"635","AT1G67950"
"636","AT1G67960"
"637","AT1G68020"
"638","AT1G68080"
"639","AT1G68185"
"640","AT1G68238"
"641","AT1G68260"
"642","AT1G68410"
"643","AT1G68430"
"644","AT1G68872"
"645","AT1G68920"
"646","AT1G68935"
"647","AT1G69060"
"648","AT1G69210"
"649","AT1G69270"
"650","AT1G69380"
"651","AT1G69520"
"652","AT1G69580"
"653","AT1G69630"
"654","AT1G69680"
"655","AT1G69910"
"656","AT1G70080"
"657","AT1G70090"
"658","AT1G70150"
"659","AT1G70230"
"660","AT1G70370"
"661","AT1G70480"
"662","AT1G70520"
"663","AT1G70550"
"664","AT1G70560"
"665","AT1G70580"
"666","AT1G70730"
"667","AT1G70895"
"668","AT1G70950"
"669","AT1G71100"
"670","AT1G71110"
"671","AT1G71170"
"672","AT1G71210"
"673","AT1G71230"
"674","AT1G71310"
"675","AT1G71430"
"676","AT1G71440"
"677","AT1G71528"
"678","AT1G71696"
"679","AT1G71750"
"680","AT1G71800"
"681","AT1G71850"
"682","AT1G71970"
"683","AT1G72390"
"684","AT1G72420"
"685","AT1G72470"
"686","AT1G72560"
"687","AT1G72690"
"688","AT1G72740"
"689","AT1G72770"
"690","AT1G72880"
"691","AT1G72990"
"692","AT1G73100"
"693","AT1G73150"
"694","AT1G73177"
"695","AT1G73240"
"696","AT1G73440"
"697","AT1G73460"
"698","AT1G73470"
"699","AT1G73530"
"700","AT1G73730"
"701","AT1G73760"
"702","AT1G73805"
"703","AT1G73850"
"704","AT1G73875"
"705","AT1G73930"
"706","AT1G73970"
"707","AT1G74040"
"708","AT1G74370"
"709","AT1G74460"
"710","AT1G74720"
"711","AT1G74740"
"712","AT1G74780"
"713","AT1G75020"
"714","AT1G75130"
"715","AT1G75140"
"716","AT1G75200"
"717","AT1G75210"
"718","AT1G75230"
"719","AT1G75335"
"720","AT1G75340"
"721","AT1G75390"
"722","AT1G75450"
"723","AT1G75730"
"724","AT1G75785"
"725","AT1G76040"
"726","AT1G76050"
"727","AT1G76060"
"728","AT1G76065"
"729","AT1G76120"
"730","AT1G76310"
"731","AT1G76350"
"732","AT1G76380"
"733","AT1G76510"
"734","AT1G76950"
"735","AT1G77030"
"736","AT1G77140"
"737","AT1G77220"
"738","AT1G77230"
"739","AT1G77250"
"740","AT1G77260"
"741","AT1G77630"
"742","AT1G77660"
"743","AT1G77680"
"744","AT1G77720"
"745","AT1G77740"
"746","AT1G77810"
"747","AT1G77890"
"748","AT1G77930"
"749","AT1G78050"
"750","AT1G78090"
"751","AT1G78120"
"752","AT1G78210"
"753","AT1G78580"
"754","AT1G78590"
"755","AT1G78610"
"756","AT1G78650"
"757","AT1G78690"
"758","AT1G78770"
"759","AT1G78800"
"760","AT1G78810"
"761","AT1G78910"
"762","AT1G79030"
"763","AT1G79050"
"764","AT1G79060"
"765","AT1G79090"
"766","AT1G79190"
"767","AT1G79460"
"768","AT1G79470"
"769","AT1G79529"
"770","AT1G79560"
"771","AT1G79570"
"772","AT1G79580"
"773","AT1G79610"
"774","AT1G79620"
"775","AT1G79630"
"776","AT1G79950"
"777","AT1G80010"
"778","AT1G80150"
"779","AT1G80190"
"780","AT1G80290"
"781","AT1G80300"
"782","AT1G80400"
"783","AT1G80480"
"784","AT1G80520"
"785","AT1G80550"
"786","AT1G80710"
"787","AT1G80770"
"788","AT1G80810"
"789","AT1G80850"
"790","AT2G01110"
"791","AT2G01130"
"792","AT2G01210"
"793","AT2G01260"
"794","AT2G01440"
"795","AT2G01460"
"796","AT2G01640"
"797","AT2G01680"
"798","AT2G01750"
"799","AT2G01980"
"800","AT2G02120"
"801","AT2G02230"
"802","AT2G02500"
"803","AT2G02730"
"804","AT2G02765"
"805","AT2G02810"
"806","AT2G02860"
"807","AT2G02910"
"808","AT2G03070"
"809","AT2G03430"
"810","AT2G03480"
"811","AT2G03500"
"812","AT2G03505"
"813","AT2G03667"
"814","AT2G03800"
"815","AT2G03975"
"816","AT2G04100"
"817","AT2G04270"
"818","AT2G04380"
"819","AT2G04400"
"820","AT2G04430"
"821","AT2G04480"
"822","AT2G04540"
"823","AT2G04650"
"824","AT2G04660"
"825","AT2G04740"
"826","AT2G04845"
"827","AT2G04865"
"828","AT2G05170"
"829","AT2G05210"
"830","AT2G05320"
"831","AT2G05440"
"832","AT2G05510"
"833","AT2G05755"
"834","AT2G05810"
"835","AT2G05812"
"836","AT2G06000"
"837","AT2G06210"
"838","AT2G06510"
"839","AT2G07170"
"840","AT2G07678"
"841","AT2G07715"
"842","AT2G07734"
"843","AT2G08635"
"844","AT2G09695"
"845","AT2G10931"
"846","AT2G10950"
"847","AT2G11000"
"848","AT2G11520"
"849","AT2G12462"
"850","AT2G13100"
"851","AT2G13650"
"852","AT2G13790"
"853","AT2G14110"
"854","AT2G14285"
"855","AT2G14460"
"856","AT2G14530"
"857","AT2G14680"
"858","AT2G14740"
"859","AT2G14860"
"860","AT2G14880"
"861","AT2G15290"
"862","AT2G15300"
"863","AT2G15530"
"864","AT2G15690"
"865","AT2G16070"
"866","AT2G16230"
"867","AT2G16440"
"868","AT2G16570"
"869","AT2G16580"
"870","AT2G16650"
"871","AT2G16660"
"872","AT2G16750"
"873","AT2G16770"
"874","AT2G16900"
"875","AT2G16920"
"876","AT2G17070"
"877","AT2G17230"
"878","AT2G17270"
"879","AT2G17300"
"880","AT2G17480"
"881","AT2G17580"
"882","AT2G17670"
"883","AT2G17700"
"884","AT2G17760"
"885","AT2G17870"
"886","AT2G17900"
"887","AT2G17975"
"888","AT2G18240"
"889","AT2G18250"
"890","AT2G18290"
"891","AT2G18330"
"892","AT2G18370"
"893","AT2G18465"
"894","AT2G18520"
"895","AT2G18790"
"896","AT2G18850"
"897","AT2G19160"
"898","AT2G19170"
"899","AT2G19260"
"900","AT2G19390"
"901","AT2G19490"
"902","AT2G19590"
"903","AT2G19620"
"904","AT2G19720"
"905","AT2G19870"
"906","AT2G20000"
"907","AT2G20142"
"908","AT2G20270"
"909","AT2G20300"
"910","AT2G20310"
"911","AT2G20480"
"912","AT2G20635"
"913","AT2G20690"
"914","AT2G20725"
"915","AT2G20790"
"916","AT2G20850"
"917","AT2G20980"
"918","AT2G21070"
"919","AT2G21090"
"920","AT2G21230"
"921","AT2G21350"
"922","AT2G21380"
"923","AT2G21385"
"924","AT2G21850"
"925","AT2G21940"
"926","AT2G22090"
"927","AT2G22100"
"928","AT2G22270"
"929","AT2G22370"
"930","AT2G22450"
"931","AT2G22610"
"932","AT2G22640"
"933","AT2G23040"
"934","AT2G23096"
"935","AT2G23150"
"936","AT2G23200"
"937","AT2G23210"
"938","AT2G23300"
"939","AT2G23370"
"940","AT2G23460"
"941","AT2G23560"
"942","AT2G23700"
"943","AT2G23890"
"944","AT2G23950"
"945","AT2G24020"
"946","AT2G24050"
"947","AT2G24070"
"948","AT2G24330"
"949","AT2G24400"
"950","AT2G24440"
"951","AT2G24610"
"952","AT2G24650"
"953","AT2G24970"
"954","AT2G24990"
"955","AT2G25010"
"956","AT2G25100"
"957","AT2G25140"
"958","AT2G25190"
"959","AT2G25270"
"960","AT2G25320"
"961","AT2G25355"
"962","AT2G25420"
"963","AT2G25570"
"964","AT2G25620"
"965","AT2G25640"
"966","AT2G25720"
"967","AT2G25740"
"968","AT2G25830"
"969","AT2G25840"
"970","AT2G25880"
"971","AT2G25920"
"972","AT2G26100"
"973","AT2G26200"
"974","AT2G26260"
"975","AT2G26360"
"976","AT2G26400"
"977","AT2G26460"
"978","AT2G26470"
"979","AT2G26640"
"980","AT2G26710"
"981","AT2G26760"
"982","AT2G26770"
"983","AT2G26780"
"984","AT2G26810"
"985","AT2G26830"
"986","AT2G26840"
"987","AT2G26860"
"988","AT2G26920"
"989","AT2G26930"
"990","AT2G27010"
"991","AT2G27110"
"992","AT2G27210"
"993","AT2G27260"
"994","AT2G27285"
"995","AT2G27340"
"996","AT2G27460"
"997","AT2G27770"
"998","AT2G27810"
"999","AT2G27950"
"1000","AT2G28130"
"1001","AT2G28150"
"1002","AT2G28240"
"1003","AT2G28250"
"1004","AT2G28315"
"1005","AT2G28350"
"1006","AT2G28360"
"1007","AT2G28540"
"1008","AT2G28620"
"1009","AT2G28815"
"1010","AT2G28940"
"1011","AT2G28950"
"1012","AT2G29190"
"1013","AT2G29200"
"1014","AT2G29580"
"1015","AT2G29690"
"1016","AT2G29900"
"1017","AT2G30070"
"1018","AT2G30120"
"1019","AT2G30280"
"1020","AT2G30340"
"1021","AT2G30460"
"1022","AT2G30470"
"1023","AT2G30550"
"1024","AT2G30575"
"1025","AT2G30580"
"1026","AT2G30780"
"1027","AT2G30800"
"1028","AT2G30910"
"1029","AT2G30920"
"1030","AT2G31081"
"1031","AT2G31082"
"1032","AT2G31110"
"1033","AT2G31240"
"1034","AT2G31260"
"1035","AT2G31320"
"1036","AT2G31340"
"1037","AT2G31530"
"1038","AT2G31680"
"1039","AT2G31725"
"1040","AT2G31820"
"1041","AT2G31955"
"1042","AT2G32000"
"1043","AT2G32040"
"1044","AT2G32190"
"1045","AT2G32230"
"1046","AT2G32250"
"1047","AT2G32320"
"1048","AT2G32430"
"1049","AT2G32440"
"1050","AT2G32480"
"1051","AT2G32560"
"1052","AT2G32760"
"1053","AT2G32770"
"1054","AT2G32970"
"1055","AT2G33255"
"1056","AT2G33320"
"1057","AT2G33460"
"1058","AT2G33490"
"1059","AT2G33560"
"1060","AT2G33570"
"1061","AT2G33585"
"1062","AT2G33620"
"1063","AT2G33700"
"1064","AT2G33847"
"1065","AT2G34050"
"1066","AT2G34140"
"1067","AT2G34150"
"1068","AT2G34170"
"1069","AT2G34325"
"1070","AT2G34640"
"1071","AT2G34670"
"1072","AT2G34780"
"1073","AT2G34790"
"1074","AT2G34840"
"1075","AT2G34970"
"1076","AT2G35020"
"1077","AT2G35100"
"1078","AT2G35110"
"1079","AT2G35230"
"1080","AT2G35390"
"1081","AT2G35450"
"1082","AT2G35480"
"1083","AT2G35620"
"1084","AT2G35650"
"1085","AT2G35720"
"1086","AT2G35780"
"1087","AT2G35840"
"1088","AT2G35859"
"1089","AT2G35860"
"1090","AT2G36200"
"1091","AT2G36230"
"1092","AT2G36305"
"1093","AT2G36340"
"1094","AT2G36360"
"1095","AT2G36390"
"1096","AT2G36480"
"1097","AT2G36720"
"1098","AT2G36800"
"1099","AT2G36960"
"1100","AT2G37090"
"1101","AT2G37100"
"1102","AT2G37160"
"1103","AT2G37380"
"1104","AT2G37390"
"1105","AT2G37500"
"1106","AT2G37510"
"1107","AT2G37520"
"1108","AT2G37555"
"1109","AT2G37585"
"1110","AT2G37620"
"1111","AT2G37680"
"1112","AT2G38020"
"1113","AT2G38025"
"1114","AT2G38160"
"1115","AT2G38170"
"1116","AT2G38440"
"1117","AT2G38530"
"1118","AT2G38580"
"1119","AT2G38620"
"1120","AT2G38630"
"1121","AT2G38660"
"1122","AT2G38680"
"1123","AT2G38770"
"1124","AT2G38823"
"1125","AT2G38950"
"1126","AT2G38960"
"1127","AT2G38970"
"1128","AT2G39080"
"1129","AT2G39090"
"1130","AT2G39140"
"1131","AT2G39280"
"1132","AT2G39350"
"1133","AT2G39440"
"1134","AT2G39480"
"1135","AT2G39670"
"1136","AT2G39675"
"1137","AT2G39750"
"1138","AT2G39810"
"1139","AT2G39830"
"1140","AT2G39840"
"1141","AT2G39890"
"1142","AT2G39930"
"1143","AT2G40008"
"1144","AT2G40070"
"1145","AT2G40160"
"1146","AT2G40190"
"1147","AT2G40260"
"1148","AT2G40280"
"1149","AT2G40320"
"1150","AT2G40400"
"1151","AT2G40470"
"1152","AT2G40490"
"1153","AT2G40540"
"1154","AT2G40570"
"1155","AT2G40630"
"1156","AT2G40730"
"1157","AT2G40750"
"1158","AT2G40780"
"1159","AT2G40930"
"1160","AT2G41020"
"1161","AT2G41050"
"1162","AT2G41060"
"1163","AT2G41140"
"1164","AT2G41150"
"1165","AT2G41350"
"1166","AT2G41460"
"1167","AT2G41490"
"1168","AT2G41500"
"1169","AT2G41520"
"1170","AT2G41540"
"1171","AT2G41670"
"1172","AT2G41680"
"1173","AT2G41705"
"1174","AT2G41750"
"1175","AT2G41770"
"1176","AT2G41890"
"1177","AT2G41950"
"1178","AT2G41980"
"1179","AT2G42070"
"1180","AT2G42080"
"1181","AT2G42110"
"1182","AT2G42120"
"1183","AT2G42520"
"1184","AT2G42580"
"1185","AT2G42600"
"1186","AT2G42650"
"1187","AT2G42660"
"1188","AT2G42700"
"1189","AT2G42800"
"1190","AT2G42840"
"1191","AT2G42960"
"1192","AT2G43020"
"1193","AT2G43040"
"1194","AT2G43190"
"1195","AT2G43240"
"1196","AT2G43255"
"1197","AT2G43320"
"1198","AT2G43370"
"1199","AT2G43480"
"1200","AT2G43490"
"1201","AT2G43670"
"1202","AT2G43720"
"1203","AT2G44020"
"1204","AT2G44090"
"1205","AT2G44150"
"1206","AT2G44195"
"1207","AT2G44255"
"1208","AT2G44260"
"1209","AT2G44450"
"1210","AT2G44510"
"1211","AT2G44580"
"1212","AT2G44640"
"1213","AT2G44670"
"1214","AT2G44710"
"1215","AT2G44830"
"1216","AT2G44950"
"1217","AT2G44993"
"1218","AT2G45280"
"1219","AT2G45310"
"1220","AT2G45315"
"1221","AT2G45350"
"1222","AT2G45450"
"1223","AT2G45490"
"1224","AT2G45590"
"1225","AT2G45660"
"1226","AT2G45690"
"1227","AT2G45720"
"1228","AT2G45780"
"1229","AT2G46040"
"1230","AT2G46060"
"1231","AT2G46090"
"1232","AT2G46290"
"1233","AT2G46590"
"1234","AT2G46620"
"1235","AT2G46630"
"1236","AT2G46700"
"1237","AT2G46710"
"1238","AT2G46850"
"1239","AT2G47140"
"1240","AT2G47200"
"1241","AT2G47230"
"1242","AT2G47330"
"1243","AT2G47410"
"1244","AT2G47590"
"1245","AT2G47620"
"1246","AT2G47630"
