"","phyD_GC_c1.which.mclass....2...1."
"184","AT1G13430"
"185","AT1G13530"
"186","AT1G13540"
"187","AT1G13550"
"188","AT1G13570"
"189","AT1G13600"
"190","AT1G13620"
"191","AT1G13635"
"192","AT1G13670"
"193","AT1G13700"
"194","AT1G13830"
"195","AT1G13880"
"196","AT1G13900"
"197","AT1G13910"
"198","AT1G13920"
"199","AT1G13940"
"200","AT1G13960"
"201","AT1G13990"
"202","AT1G14130"
"203","AT1G14160"
"204","AT1G14170"
"205","AT1G14200"
"206","AT1G14220"
"207","AT1G14240"
"208","AT1G14340"
"209","AT1G14370"
"210","AT1G14580"
"211","AT1G15010"
"212","AT1G15030"
"213","AT1G15110"
"214","AT1G15170"
"215","AT1G15385"
"216","AT1G15405"
"217","AT1G15410"
"218","AT1G15430"
"219","AT1G15470"
"220","AT1G15640"
"221","AT1G15790"
"222","AT1G15800"
"223","AT1G15885"
"224","AT1G15900"
"225","AT1G15940"
"226","AT1G16080"
"227","AT1G16250"
"228","AT1G16320"
"229","AT1G17020"
"230","AT1G17060"
"231","AT1G17120"
"232","AT1G17145"
"233","AT1G17147"
"234","AT1G17300"
"235","AT1G17340"
"236","AT1G17360"
"237","AT1G17400"
"238","AT1G17410"
"239","AT1G17490"
"240","AT1G17780"
"241","AT1G17930"
"242","AT1G17980"
"243","AT1G18160"
"244","AT1G18290"
"245","AT1G18330"
"246","AT1G18390"
"247","AT1G18560"
"248","AT1G18570"
"249","AT1G18680"
"250","AT1G18860"
"251","AT1G18910"
"252","AT1G18970"
"253","AT1G18975"
"254","AT1G18980"
"255","AT1G19020"
"256","AT1G19210"
"257","AT1G19220"
"258","AT1G19270"
"259","AT1G19480"
"260","AT1G19540"
"261","AT1G19570"
"262","AT1G19660"
"263","AT1G19700"
"264","AT1G19740"
"265","AT1G19780"
"266","AT1G19968"
"267","AT1G19970"
"268","AT1G20070"
"269","AT1G20510"
"270","AT1G20610"
"271","AT1G20620"
"272","AT1G20630"
"273","AT1G20650"
"274","AT1G20760"
"275","AT1G20780"
"276","AT1G20823"
"277","AT1G20880"
"278","AT1G21010"
"279","AT1G21100"
"280","AT1G21110"
"281","AT1G21140"
"282","AT1G21160"
"283","AT1G21360"
"284","AT1G21380"
"285","AT1G21400"
"286","AT1G21480"
"287","AT1G21580"
"288","AT1G21600"
"289","AT1G21640"
"290","AT1G21760"
"291","AT1G21830"
"292","AT1G21840"
"293","AT1G21910"
"294","AT1G21980"
"295","AT1G22020"
"296","AT1G22040"
"297","AT1G22050"
"298","AT1G22070"
"299","AT1G22180"
"300","AT1G22275"
"301","AT1G22470"
"302","AT1G22500"
"303","AT1G22640"
"304","AT1G22700"
"305","AT1G22710"
"306","AT1G22740"
"307","AT1G22750"
"308","AT1G22770"
"309","AT1G22800"
"310","AT1G22850"
"311","AT1G22870"
"312","AT1G23050"
"313","AT1G23052"
"314","AT1G23120"
"315","AT1G23150"
"316","AT1G23205"
"317","AT1G23390"
"318","AT1G23480"
"319","AT1G23560"
"320","AT1G23710"
"321","AT1G23760"
"322","AT1G23830"
"323","AT1G23850"
"324","AT1G24120"
"325","AT1G24130"
"326","AT1G24190"
"327","AT1G24340"
"328","AT1G24440"
"329","AT1G24530"
"330","AT1G24560"
"331","AT1G24625"
"332","AT1G25055"
"333","AT1G25145"
"334","AT1G25390"
"335","AT1G25470"
"336","AT1G25520"
"337","AT1G25540"
"338","AT1G25560"
"339","AT1G25682"
"340","AT1G26090"
"341","AT1G26160"
"342","AT1G26690"
"343","AT1G26800"
"344","AT1G26820"
"345","AT1G26960"
"346","AT1G27020"
"347","AT1G27030"
"348","AT1G27100"
"349","AT1G27140"
"350","AT1G27170"
"351","AT1G27180"
"352","AT1G27320"
"353","AT1G27420"
"354","AT1G27510"
"355","AT1G27520"
"356","AT1G27595"
"357","AT1G27670"
"358","AT1G27695"
"359","AT1G27740"
"360","AT1G27920"
"361","AT1G27921"
"362","AT1G28070"
"363","AT1G28140"
"364","AT1G28150"
"365","AT1G28190"
"366","AT1G28260"
"367","AT1G28280"
"368","AT1G28480"
"369","AT1G28520"
"370","AT1G28540"
"371","AT1G28815"
"372","AT1G29120"
"373","AT1G29290"
"374","AT1G29340"
"375","AT1G29355"
"376","AT1G29357"
"377","AT1G29380"
"378","AT1G29390"
"379","AT1G29400"
"380","AT1G29410"
"381","AT1G29465"
"382","AT1G29640"
"383","AT1G29760"
"384","AT1G29810"
"385","AT1G29930"
"386","AT1G30080"
"387","AT1G30090"
"388","AT1G30200"
"389","AT1G30260"
"390","AT1G30370"
"391","AT1G30380"
"392","AT1G30410"
"393","AT1G30460"
"394","AT1G30490"
"395","AT1G30640"
"396","AT1G30650"
"397","AT1G30700"
"398","AT1G30720"
"399","AT1G30730"
"400","AT1G30755"
"401","AT1G30810"
"402","AT1G30840"
"403","AT1G30870"
"404","AT1G30900"
"405","AT1G30990"
"406","AT1G31120"
"407","AT1G31170"
"408","AT1G31330"
"409","AT1G31480"
"410","AT1G31540"
"411","AT1G31710"
"412","AT1G31760"
"413","AT1G31814"
"414","AT1G31885"
"415","AT1G31935"
"416","AT1G32070"
"417","AT1G32090"
"418","AT1G32160"
"419","AT1G32360"
"420","AT1G32410"
"421","AT1G32530"
"422","AT1G32583"
"423","AT1G32690"
"424","AT1G32810"
"425","AT1G32928"
"426","AT1G33060"
"427","AT1G33102"
"428","AT1G33280"
"429","AT1G33360"
"430","AT1G33590"
"431","AT1G33700"
"432","AT1G33770"
"433","AT1G33970"
"434","AT1G34000"
"435","AT1G34040"
"436","AT1G34120"
"437","AT1G34220"
"438","AT1G34300"
"439","AT1G34750"
"440","AT1G34780"
"441","AT1G35140"
"442","AT1G35190"
"443","AT1G35210"
"444","AT1G35260"
"445","AT1G35350"
"446","AT1G35430"
"447","AT1G35460"
"448","AT1G35560"
"449","AT1G36070"
"450","AT1G36380"
"451","AT1G42470"
"452","AT1G43160"
"453","AT1G43245"
"454","AT1G43560"
"455","AT1G44050"
"456","AT1G44160"
"457","AT1G44180"
"458","AT1G44608"
"459","AT1G44790"
"460","AT1G44820"
"461","AT1G44920"
"462","AT1G44970"
"463","AT1G45050"
"464","AT1G45150"
"465","AT1G45170"
"466","AT1G46554"
"467","AT1G46768"
"468","AT1G47270"
"469","AT1G47330"
"470","AT1G47510"
"471","AT1G47530"
"472","AT1G47603"
"473","AT1G47960"
"474","AT1G48330"
"475","AT1G48450"
"476","AT1G48490"
"477","AT1G48605"
"478","AT1G48690"
"479","AT1G48745"
"480","AT1G48770"
"481","AT1G48930"
"482","AT1G48960"
"483","AT1G49030"
"484","AT1G49032"
"485","AT1G49170"
"486","AT1G49320"
"487","AT1G49360"
"488","AT1G49580"
"489","AT1G49660"
"490","AT1G49720"
"491","AT1G49780"
"492","AT1G50020"
"493","AT1G50170"
"494","AT1G50290"
"495","AT1G50320"
"496","AT1G50440"
"497","AT1G50630"
"498","AT1G50730"
"499","AT1G50745"
"500","AT1G50900"
"501","AT1G50940"
"502","AT1G51140"
"503","AT1G51170"
"504","AT1G51360"
"505","AT1G51400"
"506","AT1G51420"
"507","AT1G51430"
"508","AT1G51470"
"509","AT1G51550"
"510","AT1G51720"
"511","AT1G51740"
"512","AT1G51745"
"513","AT1G51790"
"514","AT1G51800"
"515","AT1G51830"
"516","AT1G51860"
"517","AT1G51950"
"518","AT1G52080"
"519","AT1G52155"
"520","AT1G52245"
"521","AT1G52320"
"522","AT1G52330"
"523","AT1G52342"
"524","AT1G52343"
"525","AT1G52347"
"526","AT1G52565"
"527","AT1G53030"
"528","AT1G53120"
"529","AT1G53170"
"530","AT1G53190"
"531","AT1G53510"
"532","AT1G53570"
"533","AT1G53590"
"534","AT1G53633"
"535","AT1G53635"
"536","AT1G53650"
"537","AT1G53670"
"538","AT1G53680"
"539","AT1G53920"
"540","AT1G53940"
"541","AT1G54060"
"542","AT1G54130"
"543","AT1G54150"
"544","AT1G54210"
"545","AT1G54217"
"546","AT1G54290"
"547","AT1G54340"
"548","AT1G54500"
"549","AT1G54680"
"550","AT1G54710"
"551","AT1G54740"
"552","AT1G54920"
"553","AT1G55000"
"554","AT1G55120"
"555","AT1G55152"
"556","AT1G55170"
"557","AT1G55270"
"558","AT1G55350"
"559","AT1G55430"
"560","AT1G55450"
"561","AT1G55475"
"562","AT1G55510"
"563","AT1G55530"
"564","AT1G55540"
"565","AT1G55590"
"566","AT1G55675"
"567","AT1G55740"
"568","AT1G55760"
"569","AT1G55810"
"570","AT1G55960"
"571","AT1G56000"
"572","AT1G56010"
"573","AT1G56080"
"574","AT1G56140"
"575","AT1G56230"
"576","AT1G56260"
"577","AT1G56300"
"578","AT1G56550"
"579","AT1G56560"
"580","AT1G56612"
"581","AT1G56630"
"582","AT1G57990"
"583","AT1G58030"
"584","AT1G58060"
"585","AT1G58190"
"586","AT1G58200"
"587","AT1G58270"
"588","AT1G58280"
"589","AT1G58290"
"590","AT1G58340"
"591","AT1G58400"
"592","AT1G58470"
"593","AT1G58590"
"594","AT1G59590"
"595","AT1G59700"
"596","AT1G59740"
"597","AT1G59780"
"598","AT1G59910"
"599","AT1G60420"
"600","AT1G60430"
"601","AT1G60490"
"602","AT1G60740"
"603","AT1G60750"
"604","AT1G60890"
"605","AT1G60950"
"606","AT1G60990"
"607","AT1G61030"
"608","AT1G61065"
"609","AT1G61140"
"610","AT1G61210"
"611","AT1G61340"
"612","AT1G61370"
"613","AT1G61470"
"614","AT1G61660"
"615","AT1G61690"
"616","AT1G61750"
"617","AT1G61760"
"618","AT1G61795"
"619","AT1G61820"
"620","AT1G61840"
"621","AT1G61900"
"622","AT1G62045"
"623","AT1G62170"
"624","AT1G62200"
"625","AT1G62280"
"626","AT1G62300"
"627","AT1G62310"
"628","AT1G62422"
"629","AT1G62510"
"630","AT1G62570"
"631","AT1G62600"
"632","AT1G62750"
"633","AT1G62760"
"634","AT1G62770"
"635","AT1G62800"
"636","AT1G62880"
"637","AT1G62980"
"638","AT1G62990"
"639","AT1G63010"
"640","AT1G63090"
"641","AT1G63245"
"642","AT1G63260"
"643","AT1G63270"
"644","AT1G63310"
"645","AT1G63410"
"646","AT1G63430"
"647","AT1G63440"
"648","AT1G63720"
"649","AT1G63800"
"650","AT1G63820"
"651","AT1G64110"
"652","AT1G64140"
"653","AT1G64460"
"654","AT1G64510"
"655","AT1G64620"
"656","AT1G64740"
"657","AT1G64780"
"658","AT1G64970"
"659","AT1G65000"
"660","AT1G65260"
"661","AT1G65320"
"662","AT1G65380"
"663","AT1G65500"
"664","AT1G65520"
"665","AT1G65570"
"666","AT1G65590"
"667","AT1G65610"
"668","AT1G65690"
"669","AT1G66020"
"670","AT1G66160"
"671","AT1G66173"
"672","AT1G66190"
"673","AT1G66400"
"674","AT1G66470"
"675","AT1G66500"
"676","AT1G66725"
"677","AT1G66890"
"678","AT1G66900"
"679","AT1G67060"
"680","AT1G67090"
"681","AT1G67105"
"682","AT1G67340"
"683","AT1G67360"
"684","AT1G67365"
"685","AT1G67530"
"686","AT1G67550"
"687","AT1G67560"
"688","AT1G67580"
"689","AT1G67600"
"690","AT1G67700"
"691","AT1G67750"
"692","AT1G67800"
"693","AT1G67810"
"694","AT1G67820"
"695","AT1G67840"
"696","AT1G67870"
"697","AT1G67900"
"698","AT1G67910"
"699","AT1G67920"
"700","AT1G67940"
"701","AT1G68160"
"702","AT1G68450"
"703","AT1G68650"
"704","AT1G68660"
"705","AT1G68690"
"706","AT1G68710"
"707","AT1G68795"
"708","AT1G68820"
"709","AT1G68830"
"710","AT1G68840"
"711","AT1G68880"
"712","AT1G68910"
"713","AT1G69050"
"714","AT1G69080"
"715","AT1G69170"
"716","AT1G69325"
"717","AT1G69360"
"718","AT1G69370"
"719","AT1G69390"
"720","AT1G69450"
"721","AT1G69490"
"722","AT1G69530"
"723","AT1G69570"
"724","AT1G69587"
"725","AT1G69810"
"726","AT1G69890"
"727","AT1G69930"
"728","AT1G70000"
"729","AT1G70060"
"730","AT1G70100"
"731","AT1G70210"
"732","AT1G70420"
"733","AT1G70530"
"734","AT1G70570"
"735","AT1G70590"
"736","AT1G70690"
"737","AT1G70700"
"738","AT1G70790"
"739","AT1G70810"
"740","AT1G70850"
"741","AT1G70980"
"742","AT1G70990"
"743","AT1G71030"
"744","AT1G71090"
"745","AT1G71130"
"746","AT1G71180"
"747","AT1G71240"
"748","AT1G71380"
"749","AT1G71400"
"750","AT1G71410"
"751","AT1G71520"
"752","AT1G71530"
"753","AT1G71697"
"754","AT1G71710"
"755","AT1G71960"
"756","AT1G72010"
"757","AT1G72060"
"758","AT1G72070"
"759","AT1G72130"
"760","AT1G72190"
"761","AT1G72210"
"762","AT1G72300"
"763","AT1G72360"
"764","AT1G72416"
"765","AT1G72450"
"766","AT1G72490"
"767","AT1G72520"
"768","AT1G72650"
"769","AT1G72800"
"770","AT1G72810"
"771","AT1G72830"
"772","AT1G72855"
"773","AT1G72900"
"774","AT1G72920"
"775","AT1G72930"
"776","AT1G72940"
"777","AT1G73060"
"778","AT1G73080"
"779","AT1G73120"
"780","AT1G73170"
"781","AT1G73200"
"782","AT1G73250"
"783","AT1G73270"
"784","AT1G73280"
"785","AT1G73300"
"786","AT1G73330"
"787","AT1G73340"
"788","AT1G73380"
"789","AT1G73390"
"790","AT1G73500"
"791","AT1G73640"
"792","AT1G73650"
"793","AT1G73655"
"794","AT1G73660"
"795","AT1G73670"
"796","AT1G73880"
"797","AT1G73885"
"798","AT1G73950"
"799","AT1G73960"
"800","AT1G73965"
"801","AT1G73980"
"802","AT1G73990"
"803","AT1G74120"
"804","AT1G74210"
"805","AT1G74280"
"806","AT1G74320"
"807","AT1G74410"
"808","AT1G74440"
"809","AT1G74450"
"810","AT1G74520"
"811","AT1G74680"
"812","AT1G74860"
"813","AT1G74940"
"814","AT1G74950"
"815","AT1G74970"
"816","AT1G75250"
"817","AT1G75295"
"818","AT1G75310"
"819","AT1G75350"
"820","AT1G75410"
"821","AT1G75420"
"822","AT1G75580"
"823","AT1G75590"
"824","AT1G75810"
"825","AT1G75820"
"826","AT1G75850"
"827","AT1G76020"
"828","AT1G76070"
"829","AT1G76185"
"830","AT1G76250"
"831","AT1G76450"
"832","AT1G76560"
"833","AT1G76580"
"834","AT1G76590"
"835","AT1G76640"
"836","AT1G76650"
"837","AT1G76700"
"838","AT1G76710"
"839","AT1G76760"
"840","AT1G76850"
"841","AT1G76890"
"842","AT1G76970"
"843","AT1G76980"
"844","AT1G77000"
"845","AT1G77060"
"846","AT1G77290"
"847","AT1G77300"
"848","AT1G77380"
"849","AT1G77420"
"850","AT1G77480"
"851","AT1G77530"
"852","AT1G77640"
"853","AT1G77800"
"854","AT1G77850"
"855","AT1G77920"
"856","AT1G78020"
"857","AT1G78060"
"858","AT1G78130"
"859","AT1G78140"
"860","AT1G78200"
"861","AT1G78260"
"862","AT1G78265"
"863","AT1G78280"
"864","AT1G78290"
"865","AT1G78310"
"866","AT1G78460"
"867","AT1G78550"
"868","AT1G78600"
"869","AT1G78680"
"870","AT1G78830"
"871","AT1G78895"
"872","AT1G79020"
"873","AT1G79040"
"874","AT1G79270"
"875","AT1G79310"
"876","AT1G79350"
"877","AT1G79410"
"878","AT1G79430"
"879","AT1G79450"
"880","AT1G79670"
"881","AT1G79700"
"882","AT1G79720"
"883","AT1G79740"
"884","AT1G79760"
"885","AT1G79790"
"886","AT1G79880"
"887","AT1G79900"
"888","AT1G80000"
"889","AT1G80160"
"890","AT1G80210"
"891","AT1G80310"
"892","AT1G80325"
"893","AT1G80440"
"894","AT1G80450"
"895","AT1G80570"
"896","AT1G80610"
"897","AT1G80650"
"898","AT1G80870"
"899","AT1G80940"
"900","AT2G01021"
"901","AT2G01080"
"902","AT2G01150"
"903","AT2G01170"
"904","AT2G01180"
"905","AT2G01190"
"906","AT2G01300"
"907","AT2G01400"
"908","AT2G01410"
"909","AT2G01430"
"910","AT2G01480"
"911","AT2G01540"
"912","AT2G01620"
"913","AT2G01650"
"914","AT2G01660"
"915","AT2G01670"
"916","AT2G01735"
"917","AT2G01818"
"918","AT2G01880"
"919","AT2G01890"
"920","AT2G01900"
"921","AT2G01930"
"922","AT2G01940"
"923","AT2G01950"
"924","AT2G02070"
"925","AT2G02180"
"926","AT2G02220"
"927","AT2G02360"
"928","AT2G02370"
"929","AT2G02400"
"930","AT2G02480"
"931","AT2G02610"
"932","AT2G02630"
"933","AT2G02680"
"934","AT2G02970"
"935","AT2G03140"
"936","AT2G03330"
"937","AT2G03390"
"938","AT2G03620"
"939","AT2G03730"
"940","AT2G03810"
"941","AT2G04230"
"942","AT2G04340"
"943","AT2G04500"
"944","AT2G04550"
"945","AT2G04880"
"946","AT2G04890"
"947","AT2G05075"
"948","AT2G05180"
"949","AT2G05230"
"950","AT2G05260"
"951","AT2G05330"
"952","AT2G05380"
"953","AT2G05540"
"954","AT2G05590"
"955","AT2G05620"
"956","AT2G05940"
"957","AT2G06005"
"958","AT2G06255"
"959","AT2G06520"
"960","AT2G06925"
"961","AT2G07180"
"962","AT2G07305"
"963","AT2G07475"
"964","AT2G07680"
"965","AT2G07695"
"966","AT2G07751"
"967","AT2G08650"
"968","AT2G08665"
"969","AT2G08780"
"970","AT2G09225"
"971","AT2G13290"
"972","AT2G13370"
"973","AT2G13660"
"974","AT2G13665"
"975","AT2G13800"
"976","AT2G14260"
"977","AT2G14620"
"978","AT2G14750"
"979","AT2G14825"
"980","AT2G14850"
"981","AT2G15230"
"982","AT2G15310"
"983","AT2G15390"
"984","AT2G15480"
"985","AT2G15560"
"986","AT2G15580"
"987","AT2G15695"
"988","AT2G15730"
"989","AT2G15830"
"990","AT2G15880"
"991","AT2G15900"
"992","AT2G16050"
"993","AT2G16090"
"994","AT2G16365"
"995","AT2G16400"
"996","AT2G16405"
"997","AT2G16700"
"998","AT2G16740"
"999","AT2G16790"
"1000","AT2G16980"
"1001","AT2G16990"
"1002","AT2G17033"
"1003","AT2G17110"
"1004","AT2G17150"
"1005","AT2G17350"
"1006","AT2G17500"
"1007","AT2G17520"
"1008","AT2G17570"
"1009","AT2G17620"
"1010","AT2G17640"
"1011","AT2G17705"
"1012","AT2G17730"
"1013","AT2G17820"
"1014","AT2G17840"
"1015","AT2G17930"
"1016","AT2G18050"
"1017","AT2G18170"
"1018","AT2G18210"
"1019","AT2G18380"
"1020","AT2G18570"
"1021","AT2G18600"
"1022","AT2G18670"
"1023","AT2G18680"
"1024","AT2G18690"
"1025","AT2G18700"
"1026","AT2G18710"
"1027","AT2G18735"
"1028","AT2G18770"
"1029","AT2G18860"
"1030","AT2G18876"
"1031","AT2G19060"
"1032","AT2G19180"
"1033","AT2G19460"
"1034","AT2G19570"
"1035","AT2G19572"
"1036","AT2G19580"
"1037","AT2G19710"
"1038","AT2G19800"
"1039","AT2G19930"
"1040","AT2G19950"
"1041","AT2G19970"
"1042","AT2G20010"
"1043","AT2G20050"
"1044","AT2G20260"
"1045","AT2G20320"
"1046","AT2G20410"
"1047","AT2G20500"
"1048","AT2G20562"
"1049","AT2G20650"
"1050","AT2G20670"
"1051","AT2G20740"
"1052","AT2G20750"
"1053","AT2G20835"
"1054","AT2G20900"
"1055","AT2G20950"
"1056","AT2G20960"
"1057","AT2G21120"
"1058","AT2G21185"
"1059","AT2G21240"
"1060","AT2G21500"
"1061","AT2G21830"
"1062","AT2G21840"
"1063","AT2G21880"
"1064","AT2G21950"
"1065","AT2G21970"
"1066","AT2G22000"
"1067","AT2G22010"
"1068","AT2G22120"
"1069","AT2G22310"
"1070","AT2G22500"
"1071","AT2G22530"
"1072","AT2G22540"
"1073","AT2G22570"
"1074","AT2G22620"
"1075","AT2G22680"
"1076","AT2G22690"
"1077","AT2G22770"
"1078","AT2G22800"
"1079","AT2G22880"
"1080","AT2G22970"
"1081","AT2G22980"
"1082","AT2G22990"
"1083","AT2G23030"
"1084","AT2G23140"
"1085","AT2G23340"
"1086","AT2G23450"
"1087","AT2G23600"
"1088","AT2G23610"
"1089","AT2G23620"
"1090","AT2G23690"
"1091","AT2G23980"
"1092","AT2G23985"
"1093","AT2G24040"
"1094","AT2G24090"
"1095","AT2G24100"
"1096","AT2G24180"
"1097","AT2G24230"
"1098","AT2G24240"
"1099","AT2G24530"
"1100","AT2G24545"
"1101","AT2G24580"
"1102","AT2G24600"
"1103","AT2G24830"
"1104","AT2G24860"
"1105","AT2G24945"
"1106","AT2G24980"
"1107","AT2G25460"
"1108","AT2G25560"
"1109","AT2G25735"
"1110","AT2G25760"
"1111","AT2G25770"
"1112","AT2G25800"
"1113","AT2G25850"
"1114","AT2G25930"
"1115","AT2G25950"
"1116","AT2G26030"
"1117","AT2G26070"
"1118","AT2G26170"
"1119","AT2G26190"
"1120","AT2G26210"
"1121","AT2G26340"
"1122","AT2G26350"
"1123","AT2G26370"
"1124","AT2G26430"
"1125","AT2G26550"
"1126","AT2G26570"
"1127","AT2G26660"
"1128","AT2G26690"
"1129","AT2G26800"
"1130","AT2G26870"
"1131","AT2G26890"
"1132","AT2G26970"
"1133","AT2G27090"
"1134","AT2G27290"
"1135","AT2G27310"
"1136","AT2G27360"
"1137","AT2G27500"
"1138","AT2G27660"
"1139","AT2G27680"
"1140","AT2G27740"
"1141","AT2G27820"
"1142","AT2G27830"
"1143","AT2G27930"
"1144","AT2G27980"
"1145","AT2G28110"
"1146","AT2G28120"
"1147","AT2G28200"
"1148","AT2G28210"
"1149","AT2G28305"
"1150","AT2G28320"
"1151","AT2G28400"
"1152","AT2G28470"
"1153","AT2G28480"
"1154","AT2G28550"
"1155","AT2G28720"
"1156","AT2G28890"
"1157","AT2G28960"
"1158","AT2G28970"
"1159","AT2G29060"
"1160","AT2G29070"
"1161","AT2G29340"
"1162","AT2G29440"
"1163","AT2G29480"
"1164","AT2G29485"
"1165","AT2G29500"
"1166","AT2G29510"
"1167","AT2G29590"
"1168","AT2G29660"
"1169","AT2G29670"
"1170","AT2G29730"
"1171","AT2G29740"
"1172","AT2G29890"
"1173","AT2G29910"
"1174","AT2G29970"
"1175","AT2G30020"
"1176","AT2G30040"
"1177","AT2G30080"
"1178","AT2G30250"
"1179","AT2G30270"
"1180","AT2G30330"
"1181","AT2G30360"
"1182","AT2G30362"
"1183","AT2G30395"
"1184","AT2G30400"
"1185","AT2G30530"
"1186","AT2G30600"
"1187","AT2G30615"
"1188","AT2G30840"
"1189","AT2G30950"
"1190","AT2G31020"
"1191","AT2G31040"
"1192","AT2G31130"
"1193","AT2G31280"
"1194","AT2G31730"
"1195","AT2G31800"
"1196","AT2G31880"
"1197","AT2G31890"
"1198","AT2G31945"
"1199","AT2G31960"
"1200","AT2G32020"
"1201","AT2G32030"
"1202","AT2G32090"
"1203","AT2G32210"
"1204","AT2G32270"
"1205","AT2G32295"
"1206","AT2G32415"
"1207","AT2G32645"
"1208","AT2G32710"
"1209","AT2G32810"
"1210","AT2G32900"
"1211","AT2G32950"
"1212","AT2G33110"
"1213","AT2G33170"
"1214","AT2G33330"
"1215","AT2G33400"
"1216","AT2G33480"
"1217","AT2G33540"
"1218","AT2G33550"
"1219","AT2G33580"
"1220","AT2G33710"
"1221","AT2G33835"
"1222","AT2G34080"
"1223","AT2G34310"
"1224","AT2G34317"
"1225","AT2G34340"
"1226","AT2G34380"
"1227","AT2G34420"
"1228","AT2G34460"
"1229","AT2G34500"
"1230","AT2G34720"
"1231","AT2G34910"
"1232","AT2G35000"
"1233","AT2G35060"
"1234","AT2G35270"
"1235","AT2G35330"
"1236","AT2G35360"
"1237","AT2G35710"
"1238","AT2G35730"
"1239","AT2G35736"
"1240","AT2G35910"
"1241","AT2G35920"
"1242","AT2G35930"
"1243","AT2G35940"
"1244","AT2G35945"
"1245","AT2G36080"
"1246","AT2G36220"
