"","WS_c1.which.mclass....9...1."
"604","AT3G23390"
"605","AT3G23430"
"606","AT3G23600"
"607","AT3G23820"
"608","AT3G23940"
"609","AT3G24160"
"610","AT3G24170"
"611","AT3G24190"
"612","AT3G24240"
"613","AT3G24503"
"614","AT3G25660"
"615","AT3G25860"
"616","AT3G26460"
"617","AT3G27090"
"618","AT3G27170"
"619","AT3G27240"
"620","AT3G27300"
"621","AT3G27380"
"622","AT3G27820"
"623","AT3G28550"
"624","AT3G28710"
"625","AT3G28860"
"626","AT3G29320"
"627","AT3G29360"
"628","AT3G29410"
"629","AT3G43300"
"630","AT3G44260"
"631","AT3G44330"
"632","AT3G45780"
"633","AT3G46740"
"634","AT3G46970"
"635","AT3G47370"
"636","AT3G47420"
"637","AT3G47520"
"638","AT3G47730"
"639","AT3G48000"
"640","AT3G48140"
"641","AT3G48690"
"642","AT3G49120"
"643","AT3G49220"
"644","AT3G49560"
"645","AT3G49670"
"646","AT3G49680"
"647","AT3G49720"
"648","AT3G50370"
"649","AT3G50590"
"650","AT3G51160"
"651","AT3G51240"
"652","AT3G51550"
"653","AT3G51800"
"654","AT3G51950"
"655","AT3G52140"
"656","AT3G52200"
"657","AT3G52470"
"658","AT3G52500"
"659","AT3G52850"
"660","AT3G52990"
"661","AT3G53480"
"662","AT3G53580"
"663","AT3G53740"
"664","AT3G53890"
"665","AT3G54040"
"666","AT3G54260"
"667","AT3G54400"
"668","AT3G54470"
"669","AT3G54580"
"670","AT3G54590"
"671","AT3G54600"
"672","AT3G54660"
"673","AT3G54960"
"674","AT3G55280"
"675","AT3G55410"
"676","AT3G55610"
"677","AT3G55750"
"678","AT3G55770"
"679","AT3G55980"
"680","AT3G56240"
"681","AT3G56310"
"682","AT3G56340"
"683","AT3G56800"
"684","AT3G56880"
"685","AT3G57010"
"686","AT3G57150"
"687","AT3G57290"
"688","AT3G57410"
"689","AT3G57520"
"690","AT3G57610"
"691","AT3G58140"
"692","AT3G58500"
"693","AT3G58730"
"694","AT3G58990"
"695","AT3G59020"
"696","AT3G59410"
"697","AT3G59920"
"698","AT3G60240"
"699","AT3G60320"
"700","AT3G60600"
"701","AT3G60860"
"702","AT3G61050"
"703","AT3G61130"
"704","AT3G61580"
"705","AT3G61990"
"706","AT3G62040"
"707","AT3G62120"
"708","AT3G62270"
"709","AT3G62360"
"710","AT3G62680"
"711","AT3G62830"
"712","AT3G63520"
"713","AT4G00100"
"714","AT4G00360"
"715","AT4G00370"
"716","AT4G00720"
"717","AT4G00730"
"718","AT4G01100"
"719","AT4G01290"
"720","AT4G01480"
"721","AT4G01610"
"722","AT4G01690"
"723","AT4G02230"
"724","AT4G02290"
"725","AT4G02380"
"726","AT4G02480"
"727","AT4G02500"
"728","AT4G02570"
"729","AT4G02580"
"730","AT4G02920"
"731","AT4G02930"
"732","AT4G03210"
"733","AT4G03260"
"734","AT4G03520"
"735","AT4G03560"
"736","AT4G04610"
"737","AT4G04770"
"738","AT4G04830"
"739","AT4G06744"
"740","AT4G08390"
"741","AT4G08770"
"742","AT4G08920"
"743","AT4G08950"
"744","AT4G09320"
"745","AT4G09800"
"746","AT4G10320"
"747","AT4G10480"
"748","AT4G10840"
"749","AT4G11010"
"750","AT4G11190"
"751","AT4G11380"
"752","AT4G11420"
"753","AT4G11650"
"754","AT4G11820"
"755","AT4G12520"
"756","AT4G12650"
"757","AT4G12730"
"758","AT4G12880"
"759","AT4G13010"
"760","AT4G13420"
"761","AT4G13505"
"762","AT4G13510"
"763","AT4G13780"
"764","AT4G14030"
"765","AT4G14160"
"766","AT4G14320"
"767","AT4G15390"
"768","AT4G15470"
"769","AT4G16143"
"770","AT4G16190"
"771","AT4G16260"
"772","AT4G16340"
"773","AT4G16370"
"774","AT4G16490"
"775","AT4G16660"
"776","AT4G16760"
"777","AT4G17040"
"778","AT4G17330"
"779","AT4G17340"
"780","AT4G17520"
"781","AT4G18030"
"782","AT4G18710"
"783","AT4G18730"
"784","AT4G19110"
"785","AT4G19210"
"786","AT4G19410"
"787","AT4G19710"
"788","AT4G19880"
"789","AT4G20150"
"790","AT4G20260"
"791","AT4G20830"
"792","AT4G20890"
"793","AT4G20980"
"794","AT4G21150"
"795","AT4G21850"
"796","AT4G22240"
"797","AT4G22670"
"798","AT4G22690"
"799","AT4G23400"
"800","AT4G23470"
"801","AT4G23630"
"802","AT4G23650"
"803","AT4G23850"
"804","AT4G24220"
"805","AT4G24520"
"806","AT4G24620"
"807","AT4G24780"
"808","AT4G24820"
"809","AT4G24830"
"810","AT4G25030"
"811","AT4G25130"
"812","AT4G25570"
"813","AT4G25630"
"814","AT4G25740"
"815","AT4G25820"
"816","AT4G26010"
"817","AT4G26110"
"818","AT4G26630"
"819","AT4G26970"
"820","AT4G27000"
"821","AT4G27280"
"822","AT4G27430"
"823","AT4G28250"
"824","AT4G29010"
"825","AT4G29040"
"826","AT4G29220"
"827","AT4G29270"
"828","AT4G29700"
"829","AT4G29780"
"830","AT4G29840"
"831","AT4G30010"
"832","AT4G30020"
"833","AT4G30160"
"834","AT4G30170"
"835","AT4G30200"
"836","AT4G30210"
"837","AT4G30440"
"838","AT4G30530"
"839","AT4G30600"
"840","AT4G30920"
"841","AT4G31180"
"842","AT4G31340"
"843","AT4G31480"
"844","AT4G31490"
"845","AT4G31500"
"846","AT4G31910"
"847","AT4G31990"
"848","AT4G32060"
"849","AT4G32150"
"850","AT4G32940"
"851","AT4G33090"
"852","AT4G33250"
"853","AT4G33510"
"854","AT4G33680"
"855","AT4G34100"
"856","AT4G34260"
"857","AT4G34640"
"858","AT4G34720"
"859","AT4G34890"
"860","AT4G34980"
"861","AT4G35000"
"862","AT4G35310"
"863","AT4G35630"
"864","AT4G35750"
"865","AT4G35790"
"866","AT4G35800"
"867","AT4G36130"
"868","AT4G36220"
"869","AT4G36360"
"870","AT4G36648"
"871","AT4G36690"
"872","AT4G36990"
"873","AT4G37300"
"874","AT4G37760"
"875","AT4G37800"
"876","AT4G37830"
"877","AT4G37910"
"878","AT4G38080"
"879","AT4G38130"
"880","AT4G38430"
"881","AT4G38510"
"882","AT4G38520"
"883","AT4G38600"
"884","AT4G38680"
"885","AT4G38800"
"886","AT4G39350"
"887","AT4G39400"
"888","AT4G39680"
"889","AT4G39950"
"890","AT4G39980"
"891","AT4G40030"
"892","AT4G40040"
"893","AT4G40060"
"894","AT5G01590"
"895","AT5G01600"
"896","AT5G02240"
"897","AT5G02450"
"898","AT5G02490"
"899","AT5G02770"
"900","AT5G02790"
"901","AT5G03040"
"902","AT5G03280"
"903","AT5G03290"
"904","AT5G03300"
"905","AT5G03760"
"906","AT5G04430"
"907","AT5G04740"
"908","AT5G04800"
"909","AT5G04810"
"910","AT5G04960"
"911","AT5G05010"
"912","AT5G06220"
"913","AT5G06320"
"914","AT5G06600"
"915","AT5G06640"
"916","AT5G07030"
"917","AT5G07350"
"918","AT5G07440"
"919","AT5G08300"
"920","AT5G08570"
"921","AT5G08640"
"922","AT5G09510"
"923","AT5G09530"
"924","AT5G09590"
"925","AT5G09870"
"926","AT5G09900"
"927","AT5G10180"
"928","AT5G10430"
"929","AT5G10470"
"930","AT5G10540"
"931","AT5G10770"
"932","AT5G10840"
"933","AT5G10860"
"934","AT5G10960"
"935","AT5G11170"
"936","AT5G11200"
"937","AT5G11500"
"938","AT5G11560"
"939","AT5G11700"
"940","AT5G11740"
"941","AT5G11770"
"942","AT5G11880"
"943","AT5G12110"
"944","AT5G12150"
"945","AT5G12470"
"946","AT5G13120"
"947","AT5G13420"
"948","AT5G13430"
"949","AT5G13440"
"950","AT5G13710"
"951","AT5G13980"
"952","AT5G14030"
"953","AT5G14060"
"954","AT5G14780"
"955","AT5G14800"
"956","AT5G14920"
"957","AT5G15090"
"958","AT5G15350"
"959","AT5G15450"
"960","AT5G15490"
"961","AT5G15950"
"962","AT5G16050"
"963","AT5G16130"
"964","AT5G16150"
"965","AT5G16620"
"966","AT5G17020"
"967","AT5G17330"
"968","AT5G17710"
"969","AT5G17770"
"970","AT5G17820"
"971","AT5G18520"
"972","AT5G18670"
"973","AT5G19140"
"974","AT5G19400"
"975","AT5G19520"
"976","AT5G19600"
"977","AT5G19690"
"978","AT5G19780"
"979","AT5G19820"
"980","AT5G20190"
"981","AT5G20250"
"982","AT5G20280"
"983","AT5G20490"
"984","AT5G20830"
"985","AT5G20890"
"986","AT5G20950"
"987","AT5G20960"
"988","AT5G21020"
"989","AT5G21105"
"990","AT5G22060"
"991","AT5G22440"
"992","AT5G22630"
"993","AT5G22640"
"994","AT5G22650"
"995","AT5G22740"
"996","AT5G23040"
"997","AT5G23540"
"998","AT5G23630"
"999","AT5G23740"
"1000","AT5G23900"
"1001","AT5G24300"
"1002","AT5G24690"
"1003","AT5G24810"
"1004","AT5G25100"
"1005","AT5G25350"
"1006","AT5G25757"
"1007","AT5G26260"
"1008","AT5G26280"
"1009","AT5G26360"
"1010","AT5G26570"
"1011","AT5G26710"
"1012","AT5G26780"
"1013","AT5G26830"
"1014","AT5G27640"
"1015","AT5G27770"
"1016","AT5G28840"
"1017","AT5G33320"
"1018","AT5G34850"
"1019","AT5G35160"
"1020","AT5G35180"
"1021","AT5G35210"
"1022","AT5G35980"
"1023","AT5G36230"
"1024","AT5G36880"
"1025","AT5G37130"
"1026","AT5G37510"
"1027","AT5G37600"
"1028","AT5G37990"
"1029","AT5G38020"
"1030","AT5G38480"
"1031","AT5G39320"
"1032","AT5G40390"
"1033","AT5G40770"
"1034","AT5G40810"
"1035","AT5G40850"
"1036","AT5G40890"
"1037","AT5G41040"
"1038","AT5G41520"
"1039","AT5G41670"
"1040","AT5G41700"
"1041","AT5G41790"
"1042","AT5G41990"
"1043","AT5G42050"
"1044","AT5G42080"
"1045","AT5G42100"
"1046","AT5G43060"
"1047","AT5G43320"
"1048","AT5G43350"
"1049","AT5G43780"
"1050","AT5G43830"
"1051","AT5G44020"
"1052","AT5G44380"
"1053","AT5G44790"
"1054","AT5G45430"
"1055","AT5G45472"
"1056","AT5G45510"
"1057","AT5G45775"
"1058","AT5G47010"
"1059","AT5G47030"
"1060","AT5G47040"
"1061","AT5G47200"
"1062","AT5G47480"
"1063","AT5G47560"
"1064","AT5G47690"
"1065","AT5G47770"
"1066","AT5G47930"
"1067","AT5G47990"
"1068","AT5G48000"
"1069","AT5G48010"
"1070","AT5G48180"
"1071","AT5G48230"
"1072","AT5G48385"
"1073","AT5G48930"
"1074","AT5G49030"
"1075","AT5G49360"
"1076","AT5G49440"
"1077","AT5G49460"
"1078","AT5G49480"
"1079","AT5G49810"
"1080","AT5G50850"
"1081","AT5G51070"
"1082","AT5G51200"
"1083","AT5G51970"
"1084","AT5G52470"
"1085","AT5G52640"
"1086","AT5G52650"
"1087","AT5G52840"
"1088","AT5G52882"
"1089","AT5G53140"
"1090","AT5G53170"
"1091","AT5G53350"
"1092","AT5G53370"
"1093","AT5G53480"
"1094","AT5G53560"
"1095","AT5G53860"
"1096","AT5G54390"
"1097","AT5G54810"
"1098","AT5G54940"
"1099","AT5G55190"
"1100","AT5G55280"
"1101","AT5G56350"
"1102","AT5G56360"
"1103","AT5G56500"
"1104","AT5G56680"
"1105","AT5G56710"
"1106","AT5G56870"
"1107","AT5G57110"
"1108","AT5G57290"
"1109","AT5G57560"
"1110","AT5G57990"
"1111","AT5G58290"
"1112","AT5G58860"
"1113","AT5G58870"
"1114","AT5G58950"
"1115","AT5G59090"
"1116","AT5G59520"
"1117","AT5G59613"
"1118","AT5G59850"
"1119","AT5G59880"
"1120","AT5G59910"
"1121","AT5G60640"
"1122","AT5G60790"
"1123","AT5G60890"
"1124","AT5G60920"
"1125","AT5G61020"
"1126","AT5G61170"
"1127","AT5G61780"
"1128","AT5G61960"
"1129","AT5G62300"
"1130","AT5G62350"
"1131","AT5G62390"
"1132","AT5G62670"
"1133","AT5G62890"
"1134","AT5G63400"
"1135","AT5G63570"
"1136","AT5G63840"
"1137","AT5G63860"
"1138","AT5G64050"
"1139","AT5G64070"
"1140","AT5G64100"
"1141","AT5G64260"
"1142","AT5G64270"
"1143","AT5G64290"
"1144","AT5G64340"
"1145","AT5G64350"
"1146","AT5G64570"
"1147","AT5G65010"
"1148","AT5G65020"
"1149","AT5G65210"
"1150","AT5G65310"
"1151","AT5G65380"
"1152","AT5G65430"
"1153","AT5G65620"
"1154","AT5G65630"
"1155","AT5G65660"
"1156","AT5G65700"
"1157","AT5G65950"
"1158","AT5G66040"
"1159","AT5G66120"
"1160","AT5G66680"
"1161","AT5G66690"
"1162","AT5G66760"
"1163","AT5G66920"
"1164","AT5G67300"
"1165","AT5G67500"
"1166","ATMG00020"
"1167","ATMG01390"
