TAIR,SYMBOL,Log2fc_.Col.0_GC_Alight.v.Col.0_GC_dark.,Log2fc_.Col.0_GC_Alight.v.Col.0.PhyD_FLT_Alight.,Log2fc_.Col.0_GC_Alight.v.Col.0.PhyD_FLT_dark.,Log2fc_.Col.0_GC_Alight.v.Col.0.PhyD_GC_Alight.,Log2fc_.Col.0_GC_Alight.v.Col.0.PhyD_GC_dark.,Log2fc_.Col.0_GC_Alight.v.Ws_FLT_Alight.,Log2fc_.Col.0_GC_Alight.v.Ws_FLT_dark.,Log2fc_.Col.0_GC_Alight.v.Ws_GC_Alight.,Log2fc_.Col.0_GC_Alight.v.Ws_GC_dark.,Log2fc_.Col.0_GC_dark.v.Col.0.PhyD_FLT_Alight.,Log2fc_.Col.0_GC_dark.v.Col.0.PhyD_FLT_dark.,Log2fc_.Col.0_GC_dark.v.Col.0.PhyD_GC_Alight.,Log2fc_.Col.0_GC_dark.v.Col.0.PhyD_GC_dark.,Log2fc_.Col.0_GC_dark.v.Ws_FLT_Alight.,Log2fc_.Col.0_GC_dark.v.Ws_FLT_dark.,Log2fc_.Col.0_GC_dark.v.Ws_GC_Alight.,Log2fc_.Col.0_GC_dark.v.Ws_GC_dark.,Log2fc_.Col.0_GC_Alight.v.Col.0_FLT_Alight.,Log2fc_.Col.0_GC_dark.v.Col.0_FLT_Alight.,Log2fc_.Col.0_GC_Alight.v.Col.0_FLT_dark.,Log2fc_.Col.0_GC_dark.v.Col.0_FLT_dark.
AT5G37510,CI76,0.03240847,0.2481948,0.4193443,0.465896,0.2551611,0.3632737,0.1715031,0.262222,-0.1733576,0.2157864,0.3869358,0.4334876,0.2227526,0.3308652,0.1390947,0.2298136,-0.2057661,-0.03690477,-0.06931324,0.1545936,0.1221852
AT5G38470,RAD23D,0.2073309,0.3535541,0.2866066,0.4825781,0.2175142,-0.1799425,-0.1143537,0.1490506,-0.2360849,0.1462232,0.07927566,0.2752472,0.01018331,-0.3872734,-0.3216846,-0.05828027,-0.4434158,0.3423194,0.1349885,0.2195786,0.01224772
AT5G39320,UDG4,0.5785243,0.4202824,0.6362074,0.776611,0.1561566,-0.003196373,0.285628,0.1245877,0.3629502,-0.1582418,0.0576831,0.1980867,-0.4223677,-0.5817207,-0.2928963,-0.4539365,-0.2155741,0.06975632,-0.508768,0.2552597,-0.3232646
AT5G40370,GRXC2,0.3485738,-0.4324511,0.2241365,0.2459738,0.2815957,-0.6791275,-0.2846657,-0.1071876,-0.3722134,-0.7810249,-0.1244373,-0.1026,-0.06697812,-1.027701,-0.6332395,-0.4557614,-0.7207872,0.1669649,-0.1816089,-0.008292153,-0.356866
AT5G42020,BIP,-0.5391551,-0.4222637,-0.3897001,0.2597185,-0.8465591,-0.9860172,-1.544557,-0.5704358,-1.87028,0.1168914,0.149455,0.7988736,-0.307404,-0.4468621,-1.005402,-0.03128074,-1.331125,-0.7838676,-0.2447125,-0.9497228,-0.4105677
AT5G42080,ADL1,-0.1562563,0.07401408,-0.02861326,0.201386,0.09596218,0.1502253,0.07661123,0.01462304,0.03993438,0.2302704,0.127643,0.3576423,0.2522185,0.3064815,0.2328675,0.1708793,0.1961907,-0.1744983,-0.018242,-0.2131445,-0.0568882
AT5G42190,ASK2,0.1091696,-0.05059604,-0.269006,-0.05572904,0.0712471,-0.37723,-0.03115054,-0.08902495,0.07117999,-0.1597656,-0.3781755,-0.1648986,-0.03792248,-0.4863996,-0.1403201,-0.1981945,-0.03798959,0.2028888,0.0937192,0.008667171,-0.1005024
AT5G42890,ATSCP2,0.9356404,0.1596809,0.5782606,0.4668096,0.7795958,0.0499662,0.7416762,0.7419437,0.8874061,-0.7759595,-0.3573798,-0.4688307,-0.1560446,-0.8856742,-0.1939642,-0.1936966,-0.0482343,0.613137,-0.3225034,0.4900622,-0.4455782
AT5G43970,ATTOM22-V,0.2346426,0.3596867,0.2096587,0.3802775,0.1665458,-0.1880917,-0.1687444,0.06217671,-0.5941502,0.1250441,-0.02498391,0.1456349,-0.06809677,-0.4227343,-0.403387,-0.1724659,-0.8287928,0.5587195,0.3240769,0.2185596,-0.01608298
AT5G45010,ATDSS1(V),0.6635762,0.7107388,0.5805105,0.7921121,0.318647,0.1039607,0.2245366,0.3550956,-0.1513473,0.04716261,-0.08306566,0.1285359,-0.3449292,-0.5596155,-0.4390396,-0.3084806,-0.8149235,1.008757,0.3451809,0.8484051,0.184829
AT5G45130,ATRAB-F2A,0.6282963,-0.3440278,-0.009276182,-0.09098189,0.3234406,0.02907109,0.4018247,0.1922332,0.8302658,-0.9723241,-0.6375725,-0.7192782,-0.3048558,-0.5992253,-0.2264717,-0.4360631,0.2019695,0.1048082,-0.5234882,0.1058671,-0.5224292
AT5G45550,MOB1-like,0.5522038,0.1827229,0.3737493,0.3805325,-0.0128631,-0.1775653,0.3403845,0.2533073,0.6809198,-0.3694809,-0.1784545,-0.1716713,-0.5650669,-0.7297691,-0.2118192,-0.2988965,0.128716,0.4433413,-0.1088625,0.2484508,-0.303753
AT5G46250,AtLARP6a,0.03958283,-0.05915097,-0.1270143,-0.172474,0.05214698,0.7711959,0.689131,0.8683994,0.8198694,-0.0987338,-0.1665971,-0.2120568,0.01256415,0.731613,0.6495482,0.8288166,0.7802866,0.06836224,0.02877941,-0.01376848,-0.05335131
AT5G46290,KAS1,-0.4034937,0.17508,-0.1665666,0.3043046,-0.4485778,-0.3408105,-0.515032,-0.3027144,-0.9645549,0.5785737,0.236927,0.7077983,-0.04508413,0.06268313,-0.1115384,0.1007793,-0.5610612,-0.1411672,0.2623265,-0.310657,0.0928367
AT5G48870,AtLSM5,0.2912349,0.4335377,0.3524814,0.6003287,0.1750826,-0.04447857,0.1492149,0.1159728,-0.3184598,0.1423029,0.06124659,0.3090939,-0.1161522,-0.3357134,-0.1420199,-0.175262,-0.6096946,0.8418728,0.5506379,0.3672369,0.07600206
AT5G49720,ATGH9A1,0.03864025,-0.14453,0.1545617,-0.3733419,-0.09427345,0.0038847,-0.1031658,-0.4292481,0.006816573,-0.1831702,0.1159215,-0.4119822,-0.1329137,-0.03475555,-0.1418061,-0.4678884,-0.03182368,-0.1794525,-0.2180927,0.07435048,0.03571023
AT5G50375,CPI1,0.256568,0.38569,0.601883,0.4750024,-0.05899222,-0.1180655,0.2280054,0.2376539,-0.2197895,0.129122,0.345315,0.2184343,-0.3155602,-0.3746335,-0.02856266,-0.01891411,-0.4763575,0.2832954,0.02672743,-0.08961081,-0.3461788
AT5G53250,AGP22,-0.5609179,0.5424019,-0.522322,-0.2251498,-0.8532332,-0.5632373,-0.7748124,0.3320137,0.5728618,1.10332,0.03859593,0.3357681,-0.2923153,-0.002319394,-0.2138945,0.8929316,1.13378,0.4391035,1.000021,-0.3511232,0.2097948
AT5G54160,ATOMT1,0.161033,0.1142881,0.9199535,-0.1401585,-0.3225186,-0.627765,-0.3961887,-0.09059871,0.6288091,-0.0467449,0.7589205,-0.3011914,-0.4835515,-0.788798,-0.5572217,-0.2516317,0.4677761,0.2551935,0.09416052,0.2965827,0.1355498
AT5G54810,ATTSB1,0.2119819,-0.02366052,0.5559303,0.2883458,0.2401202,0.2727397,0.3925612,0.1105221,0.3122376,-0.2356424,0.3439484,0.07636393,0.02813829,0.06075786,0.1805793,-0.1014598,0.1002557,-0.2096888,-0.4216707,-0.1214366,-0.3334185
AT5G56170,LLG1,0.1151551,-0.006824582,-0.1355441,-0.2302548,0.01596842,-0.6289175,-0.3797083,-0.00374801,0.5612797,-0.1219797,-0.2506992,-0.3454099,-0.09918667,-0.7440726,-0.4948634,-0.1189031,0.4461246,0.05927673,-0.05587836,-0.0679884,-0.1831435
AT5G56950,NAP1;3,0.05113266,0.2363584,0.17123,0.2472636,-0.2270013,0.5570436,0.3144665,0.3049212,-0.01480278,0.1852258,0.1200973,0.1961309,-0.278134,0.5059109,0.2633338,0.2537885,-0.06593544,-0.1182571,-0.1693897,-0.08006593,-0.1311986
AT5G57490,ATVDAC4,0.04733938,0.1564001,0.101634,0.0530121,-0.07265956,-0.1154881,-0.1219074,-0.00243699,-0.001120089,0.1090608,0.05429467,0.005672719,-0.1199989,-0.1628275,-0.1692468,-0.04977637,-0.04845947,0.1849593,0.1376199,-0.07054699,-0.1178864
AT5G58290,RPT3,-0.04388797,0.1011916,0.3337863,0.1749,-0.07840767,-0.185541,-0.06043725,0.009506096,-0.04877961,0.1450796,0.3776742,0.2187879,-0.03451971,-0.141653,-0.01654928,0.05339406,-0.00489164,-0.1011983,-0.05731037,-0.1600035,-0.1161156
AT5G59090,ATSBT4.12,-0.6002989,-0.2423067,0.5966858,-0.6201812,-0.5223142,0.1868127,-0.2681053,-0.5762663,-0.8485726,0.3579921,1.196985,-0.01988237,0.07798467,0.7871116,0.3321936,0.0240326,-0.2482737,-0.6682578,-0.06795893,0.120217,0.7205159
AT5G59520,AtZIP2,1.154643,-0.3574459,0.03884983,-0.3286915,0.4647336,-0.3734179,0.9844125,-0.01250317,2.257007,-1.512089,-1.115793,-1.483335,-0.6899094,-1.528061,-0.1702306,-1.167146,1.102364,-0.219684,-1.374327,-0.07191529,-1.226558
AT5G59890,ADF4,0.587765,0.2904025,0.4475805,0.2990844,0.5034176,0.04703697,0.3461186,0.3084546,0.5850158,-0.2973625,-0.1401845,-0.2886806,-0.08434738,-0.540728,-0.2416464,-0.2793104,-0.002749168,0.5539907,-0.03377429,0.537546,-0.05021905
AT5G60340,AAK6,-0.06346698,-0.06311679,-0.417094,-0.1294666,0.02349241,0.4997164,0.4697641,0.5208876,0.4947238,0.000350193,-0.353627,-0.06599958,0.08695939,0.5631833,0.5332311,0.5843545,0.5581908,0.292908,0.356375,0.06052051,0.1239875
AT5G60360,AALP,1.023822,-0.8048034,0.454127,-0.5483678,0.5286567,0.08615262,1.024118,0.3178282,1.197332,-1.828625,-0.5696948,-1.57219,-0.4951652,-0.9376692,0.00029596,-0.7059937,0.1735098,-0.3241181,-1.34794,0.08508541,-0.9387364
AT5G60640,ATPDI2,-0.05562509,0.02949446,0.07748068,0.2503686,-0.01462096,0.1473592,0.1190897,0.3798974,-0.1830282,0.08511955,0.1331058,0.3059936,0.04100413,0.2029843,0.1747148,0.4355225,-0.1274031,-0.2212206,-0.1655955,-0.04623574,0.009389351
AT5G60920,COB,0.1584541,0.1152629,0.1564577,-0.04699554,-0.1832553,-0.07687092,0.04894911,0.02360943,0.1362596,-0.04319123,-0.001996409,-0.2054496,-0.3417094,-0.235325,-0.109505,-0.1348447,-0.02219447,-0.02683211,-0.1852862,-0.2741448,-0.4325989
AT5G63600,ATFLS5,0.569435,-1.892168,-0.7258762,-1.089179,-0.2895678,1.02495,1.428994,1.172501,3.826827,-2.461603,-1.295311,-1.658614,-0.8590028,0.4555152,0.859559,0.6030656,3.257392,-0.7671473,-1.336582,-0.4852674,-1.054702
AT5G63660,LCR74,0.452719,0.08885576,0.09555069,0.6393901,-0.006908369,-1.328606,-1.336712,-1.108913,-1.133042,-0.3638632,-0.3571683,0.1866711,-0.4596274,-1.781325,-1.789431,-1.561632,-1.585761,0.958791,0.506072,0.07195247,-0.3807665
AT5G66760,SDH1-1,0.1434509,0.06474421,0.2704779,0.5822421,-0.1504066,0.2458076,-0.1279017,-0.2152046,-0.4454144,-0.07870667,0.127027,0.4387912,-0.2938575,0.1023567,-0.2713526,-0.3586555,-0.5888653,-0.06131086,-0.2047617,-0.1218434,-0.2652943
AT5G67260,CYCD3;2,-0.220935,0.2506927,-0.1586517,0.2223561,0.08471889,0.09902419,-0.07130652,-0.1417003,-0.224266,0.4716277,0.06228336,0.4432911,0.3056539,0.3199592,0.1496285,0.07923474,-0.00333099,0.4826939,0.7036289,0.1386686,0.3596036
AT5G67360,ARA12,-0.3212333,-0.01645483,-0.3162689,0.08938182,0.1862586,0.07379448,0.1373117,-0.06796361,0.007093722,0.3047785,0.004964392,0.4106151,0.5074919,0.3950278,0.458545,0.2532697,0.328327,-0.4448078,-0.1235745,-0.1793993,0.141834
AT5G67380,ATCKA1,0.1596695,-0.06874877,-0.1206119,-0.01545501,0.5056759,0.3593177,0.4462364,0.1598056,0.7170945,-0.2284183,-0.2802814,-0.1751245,0.3460064,0.1996483,0.2865669,0.00013607,0.557425,0.2218201,0.06215058,0.07813528,-0.08153422
AT5G67420,ASL39,0.07533778,0.1053899,0.2005435,-0.2694847,-0.2068758,0.2694412,-0.03221597,0.2632665,0.7243204,0.0300521,0.1252058,-0.3448225,-0.2822136,0.1941035,-0.1075537,0.1879287,0.6489826,0.02116053,-0.05417724,-0.02355063,-0.0988884
ATMG00580,NAD4,-0.6816144,-0.4918369,-1.009664,-0.5681084,-0.495384,-0.2128935,-0.6363621,-0.4676618,-1.00547,0.1897775,-0.3280498,0.113506,0.1862304,0.4687209,0.04525234,0.2139527,-0.3238555,-0.2694157,0.4121987,-0.3569444,0.3246701
