"","WS_FLT_c1.which.mclass....5...1."
"843","AT1G72720"
"844","AT1G72870"
"845","AT1G72890"
"846","AT1G72910"
"847","AT1G72950"
"848","AT1G73040"
"849","AT1G73066"
"850","AT1G73110"
"851","AT1G73130"
"852","AT1G73140"
"853","AT1G73220"
"854","AT1G73360"
"855","AT1G73410"
"856","AT1G73490"
"857","AT1G73570"
"858","AT1G73600"
"859","AT1G73680"
"860","AT1G73780"
"861","AT1G73910"
"862","AT1G74070"
"863","AT1G74080"
"864","AT1G74180"
"865","AT1G74200"
"866","AT1G74350"
"867","AT1G74360"
"868","AT1G74400"
"869","AT1G74420"
"870","AT1G74450"
"871","AT1G74460"
"872","AT1G74540"
"873","AT1G74545"
"874","AT1G74580"
"875","AT1G74630"
"876","AT1G74650"
"877","AT1G74730"
"878","AT1G74810"
"879","AT1G74850"
"880","AT1G75100"
"881","AT1G75125"
"882","AT1G75260"
"883","AT1G75290"
"884","AT1G75490"
"885","AT1G75600"
"886","AT1G75690"
"887","AT1G75717"
"888","AT1G75770"
"889","AT1G75960"
"890","AT1G76080"
"891","AT1G76100"
"892","AT1G76190"
"893","AT1G76210"
"894","AT1G76230"
"895","AT1G76360"
"896","AT1G76430"
"897","AT1G76480"
"898","AT1G76530"
"899","AT1G76570"
"900","AT1G76640"
"901","AT1G76770"
"902","AT1G76820"
"903","AT1G76870"
"904","AT1G77138"
"905","AT1G77145"
"906","AT1G77160"
"907","AT1G77210"
"908","AT1G77270"
"909","AT1G77405"
"910","AT1G77410"
"911","AT1G77530"
"912","AT1G77570"
"913","AT1G77855"
"914","AT1G77860"
"915","AT1G77980"
"916","AT1G77992"
"917","AT1G78070"
"918","AT1G78172"
"919","AT1G78180"
"920","AT1G78320"
"921","AT1G78360"
"922","AT1G78410"
"923","AT1G78476"
"924","AT1G78480"
"925","AT1G78530"
"926","AT1G78780"
"927","AT1G78865"
"928","AT1G78930"
"929","AT1G78940"
"930","AT1G78950"
"931","AT1G79103"
"932","AT1G79130"
"933","AT1G79330"
"934","AT1G79360"
"935","AT1G79780"
"936","AT1G79860"
"937","AT1G79890"
"938","AT1G79910"
"939","AT1G79960"
"940","AT1G80120"
"941","AT1G80165"
"942","AT1G80320"
"943","AT1G80525"
"944","AT1G80580"
"945","AT2G01175"
"946","AT2G01310"
"947","AT2G01320"
"948","AT2G01390"
"949","AT2G01500"
"950","AT2G01520"
"951","AT2G01730"
"952","AT2G01740"
"953","AT2G01755"
"954","AT2G01760"
"955","AT2G01870"
"956","AT2G01905"
"957","AT2G01960"
"958","AT2G02150"
"959","AT2G02300"
"960","AT2G02310"
"961","AT2G02410"
"962","AT2G02490"
"963","AT2G02540"
"964","AT2G02640"
"965","AT2G02690"
"966","AT2G02750"
"967","AT2G02950"
"968","AT2G02980"
"969","AT2G03010"
"970","AT2G03110"
"971","AT2G03200"
"972","AT2G03360"
"973","AT2G03370"
"974","AT2G03380"
"975","AT2G03420"
"976","AT2G03750"
"977","AT2G03770"
"978","AT2G03850"
"979","AT2G03880"
"980","AT2G03980"
"981","AT2G03995"
"982","AT2G04020"
"983","AT2G04039"
"984","AT2G04040"
"985","AT2G04137"
"986","AT2G04190"
"987","AT2G04220"
"988","AT2G04265"
"989","AT2G04295"
"990","AT2G04621"
"991","AT2G04790"
"992","AT2G04805"
"993","AT2G05070"
"994","AT2G05205"
"995","AT2G05255"
"996","AT2G05310"
"997","AT2G05380"
"998","AT2G05518"
"999","AT2G05540"
"1000","AT2G05620"
"1001","AT2G05635"
"1002","AT2G06835"
"1003","AT2G07000"
"1004","AT2G07275"
"1005","AT2G07495"
"1006","AT2G07595"
"1007","AT2G07599"
"1008","AT2G07629"
"1009","AT2G07633"
"1010","AT2G07644"
"1011","AT2G07658"
"1012","AT2G07659"
"1013","AT2G07662"
"1014","AT2G07672"
"1015","AT2G07673"
"1016","AT2G07689"
"1017","AT2G07692"
"1018","AT2G07739"
"1019","AT2G07771"
"1020","AT2G07774"
"1021","AT2G07776"
"1022","AT2G07787"
"1023","AT2G07798"
"1024","AT2G07806"
"1025","AT2G07815"
"1026","AT2G07825"
"1027","AT2G07835"
"1028","AT2G07845"
"1029","AT2G07875"
"1030","AT2G08020"
"1031","AT2G08425"
"1032","AT2G08435"
"1033","AT2G08480"
"1034","AT2G08570"
"1035","AT2G08650"
"1036","AT2G08655"
"1037","AT2G08665"
"1038","AT2G08685"
"1039","AT2G08695"
"1040","AT2G08770"
"1041","AT2G08820"
"1042","AT2G08825"
"1043","AT2G08865"
"1044","AT2G09010"
"1045","AT2G09055"
"1046","AT2G09190"
"1047","AT2G09200"
"1048","AT2G09325"
"1049","AT2G09370"
"1050","AT2G09435"
"1051","AT2G09470"
"1052","AT2G09605"
"1053","AT2G09740"
"1054","AT2G09895"
"1055","AT2G09905"
"1056","AT2G10553"
"1057","AT2G10930"
"1058","AT2G11225"
"1059","AT2G11270"
"1060","AT2G11810"
"1061","AT2G12190"
"1062","AT2G13600"
"1063","AT2G13610"
"1064","AT2G13640"
"1065","AT2G13680"
"1066","AT2G13800"
"1067","AT2G14050"
"1068","AT2G14290"
