"","WS_FLT_c1.which.mclass....6...1."
"362","AT1G28610"
"363","AT1G28690"
"364","AT1G29071"
"365","AT1G29395"
"366","AT1G29410"
"367","AT1G29420"
"368","AT1G29500"
"369","AT1G29590"
"370","AT1G29660"
"371","AT1G29670"
"372","AT1G29780"
"373","AT1G30040"
"374","AT1G30135"
"375","AT1G30220"
"376","AT1G30370"
"377","AT1G30455"
"378","AT1G30530"
"379","AT1G30560"
"380","AT1G30740"
"381","AT1G30780"
"382","AT1G30860"
"383","AT1G30950"
"384","AT1G31240"
"385","AT1G31258"
"386","AT1G31290"
"387","AT1G31430"
"388","AT1G31485"
"389","AT1G31772"
"390","AT1G31820"
"391","AT1G31960"
"392","AT1G31990"
"393","AT1G32120"
"394","AT1G32470"
"395","AT1G32510"
"396","AT1G32560"
"397","AT1G32585"
"398","AT1G32710"
"399","AT1G32713"
"400","AT1G32850"
"401","AT1G32950"
"402","AT1G32960"
"403","AT1G33320"
"404","AT1G33430"
"405","AT1G34140"
"406","AT1G34490"
"407","AT1G34540"
"408","AT1G35180"
"409","AT1G35250"
"410","AT1G35515"
"411","AT1G35560"
"412","AT1G35617"
"413","AT1G35730"
"414","AT1G42550"
"415","AT1G43010"
"416","AT1G43040"
"417","AT1G44030"
"418","AT1G44130"
"419","AT1G44318"
"420","AT1G44414"
"421","AT1G44740"
"422","AT1G44890"
"423","AT1G45010"
"424","AT1G45163"
"425","AT1G45165"
"426","AT1G45201"
"427","AT1G45248"
"428","AT1G45545"
"429","AT1G46480"
"430","AT1G46984"
"431","AT1G47280"
"432","AT1G47890"
"433","AT1G47920"
"434","AT1G47990"
"435","AT1G48180"
"436","AT1G48195"
"437","AT1G48267"
"438","AT1G48400"
"439","AT1G48470"
"440","AT1G48698"
"441","AT1G48700"
"442","AT1G48720"
"443","AT1G49100"
"444","AT1G49130"
"445","AT1G49150"
"446","AT1G49225"
"447","AT1G49250"
"448","AT1G49430"
"449","AT1G49530"
"450","AT1G49610"
"451","AT1G49700"
"452","AT1G49750"
"453","AT1G49790"
"454","AT1G49900"
"455","AT1G49952"
"456","AT1G49990"
"457","AT1G50180"
"458","AT1G50190"
"459","AT1G50520"
"460","AT1G50610"
"461","AT1G50732"
"462","AT1G50750"
"463","AT1G51000"
"464","AT1G51010"
"465","AT1G51090"
"466","AT1G51110"
"467","AT1G51460"
"468","AT1G51500"
"469","AT1G51538"
"470","AT1G51670"
"471","AT1G51880"
"472","AT1G51913"
"473","AT1G51960"
"474","AT1G52120"
"475","AT1G52230"
"476","AT1G52560"
"477","AT1G52570"
"478","AT1G52615"
"479","AT1G52618"
"480","AT1G52690"
"481","AT1G52790"
"482","AT1G52800"
"483","AT1G52820"
"484","AT1G52920"
"485","AT1G53060"
"486","AT1G53230"
"487","AT1G53233"
"488","AT1G53480"
"489","AT1G53540"
"490","AT1G53541"
"491","AT1G53610"
"492","AT1G53620"
"493","AT1G54020"
"494","AT1G54070"
"495","AT1G54260"
"496","AT1G54560"
"497","AT1G54590"
"498","AT1G54773"
"499","AT1G54820"
"500","AT1G55175"
"501","AT1G55207"
"502","AT1G55240"
"503","AT1G55260"
"504","AT1G55700"
"505","AT1G55800"
"506","AT1G55803"
"507","AT1G55990"
"508","AT1G56060"
"509","AT1G56150"
"510","AT1G56160"
"511","AT1G56240"
"512","AT1G56242"
"513","AT1G56250"
"514","AT1G56510"
"515","AT1G56555"
"516","AT1G57560"
"517","AT1G57670"
"518","AT1G57770"
"519","AT1G57980"
"520","AT1G58215"
"521","AT1G58270"
"522","AT1G58320"
"523","AT1G58602"
"524","AT1G58808"
"525","AT1G58848"
"526","AT1G59171"
"527","AT1G59218"
"528","AT1G59790"
"529","AT1G60060"
"530","AT1G60110"
"531","AT1G60350"
"532","AT1G60380"
"533","AT1G60760"
"534","AT1G60830"
"535","AT1G60970"
"536","AT1G60980"
"537","AT1G60986"
"538","AT1G61180"
"539","AT1G61224"
"540","AT1G61255"
"541","AT1G61290"
"542","AT1G61300"
"543","AT1G61566"
"544","AT1G61710"
"545","AT1G62030"
"546","AT1G62035"
"547","AT1G62190"
"548","AT1G62260"
"549","AT1G62262"
"550","AT1G62333"
"551","AT1G62400"
"552","AT1G62450"
"553","AT1G62580"
"554","AT1G62760"
"555","AT1G62886"
"556","AT1G62915"
"557","AT1G62920"
"558","AT1G63070"
"559","AT1G63105"
"560","AT1G63140"
"561","AT1G63320"
"562","AT1G63340"
"563","AT1G63370"
"564","AT1G63530"
"565","AT1G63550"
"566","AT1G63910"
"567","AT1G64010"
"568","AT1G64020"
"569","AT1G64130"
"570","AT1G64150"
"571","AT1G64160"
"572","AT1G64235"
"573","AT1G64253"
"574","AT1G64260"
"575","AT1G64310"
"576","AT1G64380"
"577","AT1G64500"
"578","AT1G64540"
"579","AT1G64561"
"580","AT1G64590"
"581","AT1G64625"
"582","AT1G64710"
"583","AT1G65060"
"584","AT1G65190"
"585","AT1G65240"
"586","AT1G65346"
"587","AT1G65480"
"588","AT1G66000"
"589","AT1G66030"
"590","AT1G66060"
"591","AT1G66170"
"592","AT1G66360"
"593","AT1G66460"
"594","AT1G66600"
"595","AT1G66700"
"596","AT1G66720"
"597","AT1G66725"
"598","AT1G66840"
"599","AT1G66940"
"600","AT1G66950"
"601","AT1G66960"
"602","AT1G67000"
"603","AT1G67025"
"604","AT1G67100"
"605","AT1G67270"
"606","AT1G67365"
"607","AT1G67481"
"608","AT1G67623"
"609","AT1G67670"
"610","AT1G67760"
"611","AT1G67856"
"612","AT1G68010"
"613","AT1G68090"
"614","AT1G68190"
"615","AT1G68240"
"616","AT1G68530"
"617","AT1G68568"
"618","AT1G68570"
"619","AT1G68600"
"620","AT1G68700"
"621","AT1G68750"
"622","AT1G68800"
"623","AT1G68870"
"624","AT1G68877"
"625","AT1G68935"
"626","AT1G69085"
"627","AT1G69470"
"628","AT1G69990"
"629","AT1G70175"
"630","AT1G70260"
"631","AT1G70270"
"632","AT1G70390"
"633","AT1G70450"
"634","AT1G70720"
"635","AT1G70830"
"636","AT1G70910"
"637","AT1G71140"
"638","AT1G71250"
"639","AT1G71300"
"640","AT1G71370"
"641","AT1G71390"
"642","AT1G71690"
"643","AT1G72100"
"644","AT1G72140"
"645","AT1G72590"
"646","AT1G72620"
"647","AT1G72645"
"648","AT1G72760"
"649","AT1G72960"
"650","AT1G73050"
"651","AT1G73190"
"652","AT1G73290"
"653","AT1G73510"
"654","AT1G73610"
"655","AT1G73687"
"656","AT1G73700"
"657","AT1G73810"
"658","AT1G74035"
"659","AT1G74130"
"660","AT1G74205"
"661","AT1G74290"
"662","AT1G74430"
"663","AT1G74453"
"664","AT1G74456"
"665","AT1G74820"
"666","AT1G74870"
"667","AT1G74880"
"668","AT1G74990"
"669","AT1G75030"
"670","AT1G75240"
"671","AT1G75360"
"672","AT1G75620"
"673","AT1G75920"
"674","AT1G76620"
"675","AT1G76705"
"676","AT1G76750"
"677","AT1G76952"
"678","AT1G76965"
"679","AT1G77010"
"680","AT1G77090"
"681","AT1G77235"
"682","AT1G77520"
"683","AT1G77525"
"684","AT1G77790"
"685","AT1G77932"
"686","AT1G77950"
"687","AT1G78160"
"688","AT1G78206"
"689","AT1G78230"
"690","AT1G78390"
"691","AT1G78460"
"692","AT1G78470"
"693","AT1G78478"
"694","AT1G78500"
"695","AT1G78720"
"696","AT1G78815"
"697","AT1G78820"
"698","AT1G78840"
"699","AT1G79100"
"700","AT1G79160"
"701","AT1G79250"
"702","AT1G79485"
"703","AT1G79915"
"704","AT1G80080"
"705","AT1G80390"
"706","AT1G80470"
"707","AT1G80625"
"708","AT1G80745"
"709","AT1G80980"
"710","AT2G01023"
"711","AT2G01360"
"712","AT2G01580"
"713","AT2G01610"
"714","AT2G01770"
"715","AT2G01810"
"716","AT2G01990"
"717","AT2G02010"
"718","AT2G02020"
"719","AT2G02060"
"720","AT2G02147"
"721","AT2G02240"
"722","AT2G02320"
"723","AT2G02380"
"724","AT2G02720"
"725","AT2G02741"
"726","AT2G02850"
"727","AT2G03020"
"728","AT2G03130"
"729","AT2G03210"
"730","AT2G03230"
"731","AT2G03290"
"732","AT2G03310"
"733","AT2G03410"
"734","AT2G03460"
"735","AT2G03530"
"736","AT2G03630"
"737","AT2G03710"
"738","AT2G03840"
"739","AT2G03895"
"740","AT2G04005"
"741","AT2G04065"
"742","AT2G04125"
"743","AT2G04145"
"744","AT2G04285"
"745","AT2G04375"
"746","AT2G04395"
"747","AT2G04405"
"748","AT2G04435"
"749","AT2G04455"
"750","AT2G04495"
"751","AT2G04515"
"752","AT2G04535"
"753","AT2G04545"
"754","AT2G04555"
"755","AT2G04725"
"756","AT2G04800"
"757","AT2G04840"
"758","AT2G04860"
"759","AT2G04955"
"760","AT2G05095"
"761","AT2G05100"
"762","AT2G05145"
"763","AT2G05155"
"764","AT2G05245"
"765","AT2G05270"
"766","AT2G05350"
"767","AT2G05365"
"768","AT2G05520"
"769","AT2G05585"
"770","AT2G05642"
"771","AT2G05675"
"772","AT2G05753"
"773","AT2G05765"
"774","AT2G05895"
"775","AT2G05945"
"776","AT2G05965"
"777","AT2G06002"
"778","AT2G06225"
"779","AT2G06365"
"780","AT2G06615"
"781","AT2G06655"
"782","AT2G06765"
"783","AT2G06865"
"784","AT2G07015"
"785","AT2G07345"
"786","AT2G07435"
"787","AT2G07485"
"788","AT2G07621"
"789","AT2G07628"
"790","AT2G07637"
"791","AT2G07643"
"792","AT2G07648"
"793","AT2G07652"
"794","AT2G07654"
"795","AT2G07656"
"796","AT2G07669"
"797","AT2G07676"
"798","AT2G07681"
"799","AT2G07691"
"800","AT2G07721"
"801","AT2G07722"
"802","AT2G07724"
"803","AT2G07732"
"804","AT2G07738"
"805","AT2G07768"
"806","AT2G07772"
"807","AT2G07775"
"808","AT2G07795"
"809","AT2G07805"
"810","AT2G07827"
"811","AT2G07950"
"812","AT2G07965"
"813","AT2G08025"
"814","AT2G08060"
"815","AT2G08275"
"816","AT2G08315"
"817","AT2G08320"
"818","AT2G08330"
"819","AT2G08350"
"820","AT2G08375"
"821","AT2G08405"
"822","AT2G08420"
"823","AT2G08430"
"824","AT2G08445"
"825","AT2G08450"
"826","AT2G08455"
"827","AT2G08470"
"828","AT2G08475"
"829","AT2G08485"
"830","AT2G08500"
"831","AT2G08505"
"832","AT2G08525"
"833","AT2G08575"
"834","AT2G08595"
"835","AT2G08610"
"836","AT2G08680"
"837","AT2G08700"
"838","AT2G08730"
"839","AT2G08760"
"840","AT2G08765"
"841","AT2G08775"
"842","AT2G08815"
"843","AT2G08870"
"844","AT2G08900"
"845","AT2G08905"
"846","AT2G08955"
"847","AT2G09000"
"848","AT2G09025"
"849","AT2G09045"
"850","AT2G09170"
"851","AT2G09175"
"852","AT2G09195"
"853","AT2G09205"
"854","AT2G09230"
"855","AT2G09255"
"856","AT2G09295"
"857","AT2G09305"
"858","AT2G09310"
"859","AT2G09335"
"860","AT2G09365"
"861","AT2G09425"
"862","AT2G09430"
"863","AT2G09440"
"864","AT2G09455"
"865","AT2G09495"
"866","AT2G09505"
"867","AT2G09510"
"868","AT2G09540"
"869","AT2G09575"
"870","AT2G09610"
"871","AT2G09665"
"872","AT2G09695"
"873","AT2G09700"
"874","AT2G09710"
"875","AT2G09735"
"876","AT2G09745"
"877","AT2G09775"
"878","AT2G09845"
"879","AT2G09885"
"880","AT2G09970"
"881","AT2G10537"
"882","AT2G10615"
"883","AT2G10940"
"884","AT2G11215"
"885","AT2G11271"
"886","AT2G11815"
"887","AT2G11891"
"888","AT2G12461"
"889","AT2G12905"
"890","AT2G13570"
"891","AT2G13810"
"892","AT2G13905"
"893","AT2G13950"
"894","AT2G14080"
"895","AT2G14690"
"896","AT2G14775"
"897","AT2G14800"
"898","AT2G14810"
"899","AT2G15090"
"900","AT2G15130"
"901","AT2G15400"
"902","AT2G16190"
"903","AT2G16245"
"904","AT2G16575"
"905","AT2G16910"
"906","AT2G17010"
"907","AT2G17036"
"908","AT2G17210"
"909","AT2G17590"
"910","AT2G17660"
"911","AT2G17690"
"912","AT2G17770"
"913","AT2G17780"
"914","AT2G18010"
"915","AT2G18025"
"916","AT2G18260"
"917","AT2G18340"
"918","AT2G18420"
"919","AT2G18500"
"920","AT2G18660"
"921","AT2G18685"
"922","AT2G18917"
"923","AT2G18969"
"924","AT2G18970"
"925","AT2G19410"
"926","AT2G19650"
"927","AT2G19920"
"928","AT2G20170"
"929","AT2G20250"
"930","AT2G20380"
"931","AT2G20470"
"932","AT2G20510"
"933","AT2G20520"
"934","AT2G20800"
"935","AT2G20825"
"936","AT2G21210"
"937","AT2G21480"
"938","AT2G21510"
"939","AT2G21530"
"940","AT2G21650"
"941","AT2G21780"
"942","AT2G21960"
"943","AT2G22060"
"944","AT2G22121"
"945","AT2G22426"
"946","AT2G22496"
"947","AT2G22750"
"948","AT2G22821"
"949","AT2G23000"
"950","AT2G23110"
"951","AT2G23220"
"952","AT2G23270"
"953","AT2G23347"
"954","AT2G23540"
"955","AT2G23830"
"956","AT2G23970"
"957","AT2G24130"
"958","AT2G24195"
"959","AT2G24270"
"960","AT2G24285"
"961","AT2G24430"
"962","AT2G24720"
"963","AT2G24755"
"964","AT2G24820"
"965","AT2G24850"
"966","AT2G25055"
"967","AT2G25297"
"968","AT2G25409"
"969","AT2G25482"
"970","AT2G25530"
"971","AT2G25820"
"972","AT2G25890"
"973","AT2G26150"
"974","AT2G26160"
"975","AT2G26515"
"976","AT2G26692"
"977","AT2G26720"
"978","AT2G26750"
"979","AT2G26940"
"980","AT2G26975"
"981","AT2G27160"
"982","AT2G27229"
"983","AT2G27240"
"984","AT2G27313"
"985","AT2G27320"
"986","AT2G27385"
"987","AT2G27402"
"988","AT2G27650"
"989","AT2G27670"
"990","AT2G28500"
"991","AT2G28605"
"992","AT2G28680"
"993","AT2G28755"
"994","AT2G29090"
"995","AT2G29310"
"996","AT2G29710"
"997","AT2G30090"
"998","AT2G30115"
"999","AT2G30220"
"1000","AT2G30630"
"1001","AT2G30680"
"1002","AT2G30690"
"1003","AT2G30750"
"1004","AT2G30760"
"1005","AT2G30790"
"1006","AT2G30830"
"1007","AT2G31100"
"1008","AT2G31220"
"1009","AT2G31335"
"1010","AT2G31345"
"1011","AT2G31425"
"1012","AT2G31480"
"1013","AT2G31590"
"1014","AT2G32050"
"1015","AT2G32100"
"1016","AT2G32130"
"1017","AT2G32140"
"1018","AT2G32160"
"1019","AT2G32200"
"1020","AT2G32290"
"1021","AT2G32370"
"1022","AT2G32680"
"1023","AT2G33000"
"1024","AT2G33130"
"1025","AT2G33160"
"1026","AT2G33300"
"1027","AT2G33720"
"1028","AT2G33815"
"1029","AT2G34010"
"1030","AT2G34186"
"1031","AT2G34240"
"1032","AT2G34315"
"1033","AT2G34370"
"1034","AT2G34440"
"1035","AT2G34610"
"1036","AT2G34960"
"1037","AT2G34990"
"1038","AT2G35070"
"1039","AT2G35260"
"1040","AT2G35300"
"1041","AT2G35310"
"1042","AT2G35370"
"1043","AT2G35382"
"1044","AT2G35850"
"1045","AT2G35980"
"1046","AT2G36030"
"1047","AT2G36110"
"1048","AT2G36145"
"1049","AT2G36440"
"1050","AT2G36540"
"1051","AT2G36590"
"1052","AT2G36660"
"1053","AT2G36780"
"1054","AT2G36800"
"1055","AT2G36854"
"1056","AT2G36870"
"1057","AT2G36920"
"1058","AT2G37720"
"1059","AT2G37805"
"1060","AT2G38150"
"1061","AT2G38255"
"1062","AT2G38340"
"1063","AT2G38540"
"1064","AT2G38790"
"1065","AT2G38920"
"1066","AT2G39010"
"1067","AT2G39175"
"1068","AT2G39310"
"1069","AT2G39415"
"1070","AT2G39470"
"1071","AT2G39510"
"1072","AT2G39540"
"1073","AT2G39640"
"1074","AT2G39820"
"1075","AT2G39920"
"1076","AT2G40008"
"1077","AT2G40010"
"1078","AT2G40116"
"1079","AT2G40130"
"1080","AT2G40180"
"1081","AT2G40250"
"1082","AT2G40370"
"1083","AT2G40450"
"1084","AT2G40580"
"1085","AT2G40790"
"1086","AT2G40925"
"1087","AT2G40955"
"1088","AT2G41082"
"1089","AT2G41170"
"1090","AT2G41210"
"1091","AT2G41355"
"1092","AT2G41451"
"1093","AT2G41470"
"1094","AT2G42005"
"1095","AT2G42150"
"1096","AT2G42200"
"1097","AT2G42220"
"1098","AT2G42510"
"1099","AT2G42560"
"1100","AT2G42800"
"1101","AT2G42835"
"1102","AT2G42865"
"1103","AT2G42885"
"1104","AT2G42900"
"1105","AT2G42930"
"1106","AT2G42955"
"1107","AT2G43000"
"1108","AT2G43255"
"1109","AT2G43270"
"1110","AT2G43390"
"1111","AT2G43470"
"1112","AT2G43510"
"1113","AT2G43530"
"1114","AT2G43550"
"1115","AT2G44230"
"1116","AT2G44460"
"1117","AT2G44590"
"1118","AT2G44735"
"1119","AT2G44920"
"1120","AT2G45243"
"1121","AT2G45410"
"1122","AT2G45600"
"1123","AT2G45760"
"1124","AT2G45800"
"1125","AT2G45840"
"1126","AT2G45940"
"1127","AT2G46130"
"1128","AT2G46360"
"1129","AT2G46420"
"1130","AT2G46493"
"1131","AT2G46660"
"1132","AT2G46840"
"1133","AT2G47150"
"1134","AT2G47245"
"1135","AT2G47340"
"1136","AT2G47770"
"1137","AT2G47780"
"1138","AT2G47844"
"1139","AT2G47870"
"1140","AT2G47950"
"1141","AT2G48121"
"1142","AT3G00985"
"1143","AT3G01015"
"1144","AT3G01035"
"1145","AT3G01045"
"1146","AT3G01060"
"1147","AT3G01080"
"1148","AT3G01085"
"1149","AT3G01145"
"1150","AT3G01185"
"1151","AT3G01215"
"1152","AT3G01225"
"1153","AT3G01235"
"1154","AT3G01313"
"1155","AT3G01345"
"1156","AT3G01365"
"1157","AT3G01375"
"1158","AT3G01385"
"1159","AT3G01440"
"1160","AT3G01485"
"1161","AT3G01500"
"1162","AT3G01530"
"1163","AT3G01555"
"1164","AT3G01660"
"1165","AT3G01675"
"1166","AT3G01700"
"1167","AT3G01835"
"1168","AT3G01845"
"1169","AT3G01865"
"1170","AT3G01905"
"1171","AT3G02015"
"1172","AT3G02025"
"1173","AT3G02035"
"1174","AT3G02075"
"1175","AT3G02105"
"1176","AT3G02115"
"1177","AT3G02125"
"1178","AT3G02150"
"1179","AT3G02165"
"1180","AT3G02255"
"1181","AT3G02270"
"1182","AT3G02445"
"1183","AT3G02465"
"1184","AT3G02475"
"1185","AT3G02495"
"1186","AT3G02500"
"1187","AT3G02525"
"1188","AT3G02695"
"1189","AT3G02755"
"1190","AT3G02825"
"1191","AT3G02885"
"1192","AT3G02925"
"1193","AT3G02940"
"1194","AT3G02985"
"1195","AT3G03025"
"1196","AT3G03075"
"1197","AT3G03105"
"1198","AT3G03190"
"1199","AT3G03195"
"1200","AT3G03230"
"1201","AT3G03265"
"1202","AT3G03272"
"1203","AT3G03325"
"1204","AT3G03341"
"1205","AT3G03385"
"1206","AT3G03430"
"1207","AT3G03435"
"1208","AT3G03455"
"1209","AT3G03510"
"1210","AT3G03595"
"1211","AT3G03605"
"1212","AT3G03620"
"1213","AT3G03635"
"1214","AT3G03745"
"1215","AT3G03820"
"1216","AT3G03825"
"1217","AT3G03840"
"1218","AT3G03935"
"1219","AT3G03975"
"1220","AT3G04015"
"1221","AT3G04085"
"1222","AT3G04155"
"1223","AT3G04175"
"1224","AT3G04255"
"1225","AT3G04285"
"1226","AT3G04355"
"1227","AT3G04510"
"1228","AT3G04635"
"1229","AT3G04660"
"1230","AT3G04700"
"1231","AT3G04755"
"1232","AT3G04765"
"1233","AT3G04785"
"1234","AT3G04900"
"1235","AT3G04915"
"1236","AT3G04960"
"1237","AT3G04965"
"1238","AT3G04985"
"1239","AT3G05055"
"1240","AT3G05135"
"1241","AT3G05152"
"1242","AT3G05260"
"1243","AT3G05310"
"1244","AT3G05335"
"1245","AT3G05355"
"1246","AT3G05600"
