"","WS_FLT_c1.which.mclass....1...1."
"1","AT1G01030"
"2","AT1G01060"
"3","AT1G01080"
"4","AT1G01180"
"5","AT1G01220"
"6","AT1G01340"
"7","AT1G01380"
"8","AT1G01450"
"9","AT1G01500"
"10","AT1G01570"
"11","AT1G01610"
"12","AT1G01660"
"13","AT1G01670"
"14","AT1G01710"
"15","AT1G01715"
"16","AT1G01740"
"17","AT1G01760"
"18","AT1G01840"
"19","AT1G01860"
"20","AT1G01930"
"21","AT1G01970"
"22","AT1G02010"
"23","AT1G02020"
"24","AT1G02050"
"25","AT1G02060"
"26","AT1G02180"
"27","AT1G02220"
"28","AT1G02230"
"29","AT1G02290"
"30","AT1G02300"
"31","AT1G02380"
"32","AT1G02390"
"33","AT1G02400"
"34","AT1G02420"
"35","AT1G02440"
"36","AT1G02475"
"37","AT1G02575"
"38","AT1G02740"
"39","AT1G02860"
"40","AT1G02910"
"41","AT1G02970"
"42","AT1G03000"
"43","AT1G03010"
"44","AT1G03100"
"45","AT1G03160"
"46","AT1G03190"
"47","AT1G03270"
"48","AT1G03310"
"49","AT1G03340"
"50","AT1G03400"
"51","AT1G03440"
"52","AT1G03470"
"53","AT1G03520"
"54","AT1G03550"
"55","AT1G03560"
"56","AT1G03650"
"57","AT1G03660"
"58","AT1G03750"
"59","AT1G03760"
"60","AT1G03770"
"61","AT1G03830"
"62","AT1G03920"
"63","AT1G03930"
"64","AT1G03950"
"65","AT1G03960"
"66","AT1G03993"
"67","AT1G04010"
"68","AT1G04047"
"69","AT1G04050"
"70","AT1G04100"
"71","AT1G04117"
"72","AT1G04160"
"73","AT1G04230"
"74","AT1G04233"
"75","AT1G04295"
"76","AT1G04310"
"77","AT1G04353"
"78","AT1G04360"
"79","AT1G04420"
"80","AT1G04425"
"81","AT1G04433"
"82","AT1G04463"
"83","AT1G04477"
"84","AT1G04490"
"85","AT1G04513"
"86","AT1G04555"
"87","AT1G04570"
"88","AT1G04620"
"89","AT1G04640"
"90","AT1G04647"
"91","AT1G04650"
"92","AT1G04707"
"93","AT1G04710"
"94","AT1G04760"
"95","AT1G04773"
"96","AT1G04833"
"97","AT1G04880"
"98","AT1G04930"
"99","AT1G04977"
"100","AT1G05060"
"101","AT1G05090"
"102","AT1G05140"
"103","AT1G05163"
"104","AT1G05187"
"105","AT1G05277"
"106","AT1G05280"
"107","AT1G05300"
"108","AT1G05310"
"109","AT1G05370"
"110","AT1G05385"
"111","AT1G05397"
"112","AT1G05440"
"113","AT1G05460"
"114","AT1G05467"
"115","AT1G05530"
"116","AT1G05553"
"117","AT1G05557"
"118","AT1G05590"
"119","AT1G05600"
"120","AT1G05630"
"121","AT1G05640"
"122","AT1G05670"
"123","AT1G05687"
"124","AT1G05700"
"125","AT1G05753"
"126","AT1G05835"
"127","AT1G05873"
"128","AT1G05950"
"129","AT1G06050"
"130","AT1G06140"
"131","AT1G06270"
"132","AT1G06287"
"133","AT1G06310"
"134","AT1G06330"
"135","AT1G06420"
"136","AT1G06430"
"137","AT1G06440"
"138","AT1G06460"
"139","AT1G06473"
"140","AT1G06590"
"141","AT1G06650"
"142","AT1G06660"
"143","AT1G06710"
"144","AT1G06740"
"145","AT1G06787"
"146","AT1G06910"
"147","AT1G06980"
"148","AT1G07000"
"149","AT1G07090"
"150","AT1G07135"
"151","AT1G07270"
"152","AT1G07280"
"153","AT1G07290"
"154","AT1G07400"
"155","AT1G07485"
"156","AT1G07490"
"157","AT1G07560"
"158","AT1G07603"
"159","AT1G07620"
"160","AT1G07630"
"161","AT1G07650"
"162","AT1G07700"
"163","AT1G07710"
"164","AT1G07730"
"165","AT1G07733"
"166","AT1G07740"
"167","AT1G07803"
"168","AT1G07847"
"169","AT1G07897"
"170","AT1G07910"
"171","AT1G08003"
"172","AT1G08050"
"173","AT1G08087"
"174","AT1G08180"
"175","AT1G08283"
"176","AT1G08293"
"177","AT1G08320"
"178","AT1G08387"
"179","AT1G08400"
"180","AT1G08470"
"181","AT1G08520"
"182","AT1G08540"
"183","AT1G08610"
"184","AT1G08645"
"185","AT1G08727"
"186","AT1G08753"
"187","AT1G08840"
"188","AT1G08900"
"189","AT1G08910"
"190","AT1G08990"
"191","AT1G09000"
"192","AT1G09023"
"193","AT1G09040"
"194","AT1G09050"
"195","AT1G09053"
"196","AT1G09190"
"197","AT1G09195"
"198","AT1G09247"
"199","AT1G09320"
"200","AT1G09327"
"201","AT1G09340"
"202","AT1G09390"
"203","AT1G09415"
"204","AT1G09440"
"205","AT1G09450"
"206","AT1G09543"
"207","AT1G09575"
"208","AT1G09600"
"209","AT1G09610"
"210","AT1G09627"
"211","AT1G09710"
"212","AT1G09783"
"213","AT1G09794"
"214","AT1G09800"
"215","AT1G09820"
"216","AT1G09860"
"217","AT1G09863"
"218","AT1G09890"
"219","AT1G09900"
"220","AT1G09910"
"221","AT1G09930"
"222","AT1G09940"
"223","AT1G09960"
"224","AT1G09993"
"225","AT1G10040"
"226","AT1G10050"
"227","AT1G10070"
"228","AT1G10090"
"229","AT1G10230"
"230","AT1G10240"
"231","AT1G10270"
"232","AT1G10280"
"233","AT1G10300"
"234","AT1G10320"
"235","AT1G10340"
"236","AT1G10370"
"237","AT1G10417"
"238","AT1G10460"
"239","AT1G10520"
"240","AT1G10560"
"241","AT1G10610"
"242","AT1G10730"
"243","AT1G10930"
"244","AT1G11050"
"245","AT1G11080"
"246","AT1G11100"
"247","AT1G11125"
"248","AT1G11160"
"249","AT1G11180"
"250","AT1G11210"
"251","AT1G11270"
"252","AT1G11280"
"253","AT1G11420"
"254","AT1G11440"
"255","AT1G11540"
"256","AT1G11630"
"257","AT1G11880"
"258","AT1G11900"
"259","AT1G11915"
"260","AT1G11940"
"261","AT1G11950"
"262","AT1G11960"
"263","AT1G12030"
"264","AT1G12060"
"265","AT1G12210"
"266","AT1G12244"
"267","AT1G12290"
"268","AT1G12380"
"269","AT1G12420"
"270","AT1G12430"
"271","AT1G12460"
"272","AT1G12550"
"273","AT1G12700"
"274","AT1G12710"
"275","AT1G12730"
"276","AT1G12790"
"277","AT1G12800"
"278","AT1G12970"
"279","AT1G13050"
"280","AT1G13080"
"281","AT1G13100"
"282","AT1G13330"
"283","AT1G13410"
"284","AT1G13448"
"285","AT1G13550"
"286","AT1G13609"
"287","AT1G13740"
"288","AT1G13820"
"289","AT1G13910"
"290","AT1G13940"
"291","AT1G13970"
"292","AT1G14030"
"293","AT1G14040"
"294","AT1G14130"
"295","AT1G14150"
"296","AT1G14185"
"297","AT1G14190"
"298","AT1G14260"
"299","AT1G14370"
"300","AT1G14460"
"301","AT1G14480"
"302","AT1G14500"
"303","AT1G14530"
"304","AT1G14540"
"305","AT1G14580"
"306","AT1G14590"
"307","AT1G14660"
"308","AT1G14687"
"309","AT1G14720"
"310","AT1G14750"
"311","AT1G14780"
"312","AT1G14840"
"313","AT1G14970"
"314","AT1G15010"
"315","AT1G15080"
"316","AT1G15175"
"317","AT1G15290"
"318","AT1G15415"
"319","AT1G15490"
"320","AT1G15720"
"321","AT1G15730"
"322","AT1G15790"
"323","AT1G15820"
"324","AT1G15900"
"325","AT1G16030"
"326","AT1G16080"
"327","AT1G16150"
"328","AT1G16160"
"329","AT1G16250"
"330","AT1G16310"
"331","AT1G16489"
"332","AT1G16490"
"333","AT1G16500"
"334","AT1G16540"
"335","AT1G16590"
"336","AT1G16635"
"337","AT1G16640"
"338","AT1G16650"
"339","AT1G16670"
"340","AT1G16780"
"341","AT1G16820"
"342","AT1G16825"
"343","AT1G16830"
"344","AT1G16930"
"345","AT1G17040"
"346","AT1G17065"
"347","AT1G17145"
"348","AT1G17147"
"349","AT1G17220"
"350","AT1G17235"
"351","AT1G17250"
"352","AT1G17255"
"353","AT1G17330"
"354","AT1G17450"
"355","AT1G17460"
"356","AT1G17560"
"357","AT1G17640"
"358","AT1G17650"
"359","AT1G17665"
"360","AT1G17744"
"361","AT1G17750"
"362","AT1G17840"
"363","AT1G17940"
"364","AT1G18010"
"365","AT1G18030"
"366","AT1G18060"
"367","AT1G18090"
"368","AT1G18170"
"369","AT1G18193"
"370","AT1G18265"
"371","AT1G18300"
"372","AT1G18330"
"373","AT1G18360"
"374","AT1G18382"
"375","AT1G18415"
"376","AT1G18420"
"377","AT1G18440"
"378","AT1G18460"
"379","AT1G18550"
"380","AT1G18560"
"381","AT1G18570"
"382","AT1G18590"
"383","AT1G18610"
"384","AT1G18670"
"385","AT1G18773"
"386","AT1G18860"
"387","AT1G19010"
"388","AT1G19080"
"389","AT1G19100"
"390","AT1G19115"
"391","AT1G19190"
"392","AT1G19220"
"393","AT1G19230"
"394","AT1G19290"
"395","AT1G19330"
"396","AT1G19340"
"397","AT1G19380"
"398","AT1G19490"
"399","AT1G19540"
"400","AT1G19550"
"401","AT1G19700"
"402","AT1G19715"
"403","AT1G19780"
"404","AT1G19840"
"405","AT1G20060"
"406","AT1G20065"
"407","AT1G20470"
"408","AT1G20480"
"409","AT1G20530"
"410","AT1G20550"
"411","AT1G20570"
"412","AT1G20640"
"413","AT1G20650"
"414","AT1G20690"
"415","AT1G20691"
"416","AT1G20700"
"417","AT1G20720"
"418","AT1G20780"
"419","AT1G20880"
"420","AT1G21060"
"421","AT1G21100"
"422","AT1G21150"
"423","AT1G21170"
"424","AT1G21280"
"425","AT1G21350"
"426","AT1G21360"
"427","AT1G21390"
"428","AT1G21410"
"429","AT1G21520"
"430","AT1G21640"
"431","AT1G21650"
"432","AT1G21651"
"433","AT1G21910"
"434","AT1G22030"
"435","AT1G22180"
"436","AT1G22220"
"437","AT1G22275"
"438","AT1G22403"
"439","AT1G22460"
"440","AT1G22540"
"441","AT1G22570"
"442","AT1G22660"
"443","AT1G22750"
"444","AT1G22830"
"445","AT1G22985"
"446","AT1G23140"
"447","AT1G23160"
"448","AT1G23230"
"449","AT1G23360"
"450","AT1G23390"
"451","AT1G23460"
"452","AT1G23560"
"453","AT1G23710"
"454","AT1G23790"
"455","AT1G23880"
"456","AT1G23890"
"457","AT1G23970"
"458","AT1G24090"
"459","AT1G24140"
"460","AT1G24150"
"461","AT1G24210"
"462","AT1G24290"
"463","AT1G24330"
"464","AT1G24490"
"465","AT1G24600"
"466","AT1G24620"
"467","AT1G24793"
"468","AT1G25145"
"469","AT1G25250"
"470","AT1G25375"
"471","AT1G25390"
"472","AT1G25400"
"473","AT1G25450"
"474","AT1G25460"
"475","AT1G25480"
"476","AT1G26130"
"477","AT1G26190"
"478","AT1G26208"
"479","AT1G26210"
"480","AT1G26218"
"481","AT1G26330"
"482","AT1G26620"
"483","AT1G26700"
"484","AT1G26730"
"485","AT1G26810"
"486","AT1G26900"
"487","AT1G26970"
"488","AT1G27020"
"489","AT1G27060"
"490","AT1G27070"
"491","AT1G27120"
"492","AT1G27140"
"493","AT1G27170"
"494","AT1G27200"
"495","AT1G27370"
"496","AT1G27380"
"497","AT1G27410"
"498","AT1G27500"
"499","AT1G27540"
"500","AT1G27570"
"501","AT1G27640"
"502","AT1G27690"
"503","AT1G27752"
"504","AT1G27880"
"505","AT1G27910"
"506","AT1G28050"
"507","AT1G28080"
"508","AT1G28380"
"509","AT1G28390"
"510","AT1G28470"
"511","AT1G28530"
"512","AT1G28550"
"513","AT1G28560"
"514","AT1G28670"
"515","AT1G28710"
"516","AT1G28760"
"517","AT1G29195"
"518","AT1G29200"
"519","AT1G29290"
"520","AT1G29355"
"521","AT1G29380"
"522","AT1G29700"
"523","AT1G29710"
"524","AT1G29730"
"525","AT1G29740"
"526","AT1G29750"
"527","AT1G29800"
"528","AT1G29930"
"529","AT1G29960"
"530","AT1G30010"
"531","AT1G30240"
"532","AT1G30260"
"533","AT1G30280"
"534","AT1G30290"
"535","AT1G30410"
"536","AT1G30420"
"537","AT1G30473"
"538","AT1G30500"
"539","AT1G30515"
"540","AT1G30520"
"541","AT1G30570"
"542","AT1G30600"
"543","AT1G30610"
"544","AT1G30640"
"545","AT1G30700"
"546","AT1G30720"
"547","AT1G30730"
"548","AT1G30757"
"549","AT1G30810"
"550","AT1G31040"
"551","AT1G31175"
"552","AT1G31190"
"553","AT1G31280"
"554","AT1G31330"
"555","AT1G31350"
"556","AT1G31410"
"557","AT1G31460"
"558","AT1G31490"
"559","AT1G31540"
"560","AT1G31600"
"561","AT1G31650"
"562","AT1G31670"
"563","AT1G31720"
"564","AT1G31810"
"565","AT1G31814"
"566","AT1G31835"
"567","AT1G31880"
"568","AT1G31885"
"569","AT1G32200"
"570","AT1G32220"
"571","AT1G32270"
"572","AT1G32340"
"573","AT1G32530"
"574","AT1G32550"
"575","AT1G32610"
"576","AT1G32740"
"577","AT1G32870"
"578","AT1G32940"
"579","AT1G33260"
"580","AT1G33350"
"581","AT1G33390"
"582","AT1G33475"
"583","AT1G33560"
"584","AT1G33840"
"585","AT1G33970"
"586","AT1G34000"
"587","AT1G34047"
"588","AT1G34120"
"589","AT1G34210"
"590","AT1G34260"
