1,AT1G01020
2,AT1G01070
3,AT1G01160
4,AT1G01170
5,AT1G01210
6,AT1G01230
7,AT1G01300
8,AT1G01360
9,AT1G01490
10,AT1G01510
11,AT1G01730
12,AT1G01750
13,AT1G01820
14,AT1G01910
15,AT1G01920
16,AT1G01940
17,AT1G01960
18,AT1G02080
19,AT1G02090
20,AT1G02100
21,AT1G02170
22,AT1G02280
23,AT1G02330
24,AT1G02335
25,AT1G02410
26,AT1G02560
27,AT1G02680
28,AT1G02690
29,AT1G02816
30,AT1G02850
31,AT1G02870
32,AT1G03040
33,AT1G03080
34,AT1G03110
35,AT1G03140
36,AT1G03150
37,AT1G03210
38,AT1G03280
39,AT1G03360
40,AT1G03530
41,AT1G03590
42,AT1G03610
43,AT1G03910
44,AT1G04030
45,AT1G04070
46,AT1G04140
47,AT1G04260
48,AT1G04280
49,AT1G04430
50,AT1G04440
51,AT1G04520
52,AT1G04537
53,AT1G04590
54,AT1G04810
55,AT1G04940
56,AT1G04950
57,AT1G04960
58,AT1G04980
59,AT1G04985
60,AT1G05070
61,AT1G05210
62,AT1G05220
63,AT1G05250
64,AT1G05360
65,AT1G05570
66,AT1G05575
67,AT1G05785
68,AT1G05840
69,AT1G05890
70,AT1G05940
71,AT1G06040
72,AT1G06110
73,AT1G06130
74,AT1G06230
75,AT1G06290
76,AT1G06410
77,AT1G06470
78,AT1G06530
79,AT1G06540
80,AT1G06550
81,AT1G06570
82,AT1G06640
83,AT1G06670
84,AT1G06700
85,AT1G06720
86,AT1G06870
87,AT1G06890
88,AT1G06900
89,AT1G06950
90,AT1G06960
91,AT1G07020
92,AT1G07030
93,AT1G07260
94,AT1G07310
95,AT1G07350
96,AT1G07360
97,AT1G07367
98,AT1G07470
99,AT1G07640
100,AT1G07670
101,AT1G07840
102,AT1G07960
103,AT1G07985
104,AT1G08037
105,AT1G08130
106,AT1G08160
107,AT1G08370
108,AT1G08410
109,AT1G08450
110,AT1G08500
111,AT1G08510
112,AT1G08560
113,AT1G08570
114,AT1G08640
115,AT1G08650
116,AT1G08660
117,AT1G08770
118,AT1G08780
119,AT1G08803
120,AT1G08820
121,AT1G08930
122,AT1G08970
123,AT1G09070
124,AT1G09130
125,AT1G09140
126,AT1G09160
127,AT1G09250
128,AT1G09270
129,AT1G09280
130,AT1G09430
131,AT1G09520
132,AT1G09570
133,AT1G09580
134,AT1G09630
135,AT1G09645
136,AT1G09660
137,AT1G09840
138,AT1G09870
139,AT1G09920
140,AT1G09932
141,AT1G09970
142,AT1G10120
143,AT1G10140
144,AT1G10290
145,AT1G10380
146,AT1G10430
147,AT1G10490
148,AT1G10500
149,AT1G10530
150,AT1G10580
151,AT1G10600
152,AT1G10865
153,AT1G10890
154,AT1G10940
155,AT1G10990
156,AT1G11000
157,AT1G11185
158,AT1G11240
159,AT1G11260
160,AT1G11310
161,AT1G11360
162,AT1G11400
163,AT1G11430
164,AT1G11450
165,AT1G11480
166,AT1G11530
167,AT1G11750
168,AT1G11890
169,AT1G11905
170,AT1G11930
171,AT1G12010
172,AT1G12120
173,AT1G12200
174,AT1G12340
175,AT1G12360
176,AT1G12410
177,AT1G12520
178,AT1G12580
179,AT1G12650
180,AT1G12760
181,AT1G12780
182,AT1G12810
183,AT1G12830
184,AT1G12845
185,AT1G12850
186,AT1G13160
187,AT1G13220
188,AT1G13245
189,AT1G13260
190,AT1G13300
191,AT1G13320
192,AT1G13360
193,AT1G13690
194,AT1G13730
195,AT1G13930
196,AT1G13950
197,AT1G14000
198,AT1G14060
199,AT1G14290
200,AT1G14300
201,AT1G14380
202,AT1G14410
203,AT1G14453
204,AT1G14510
205,AT1G14570
206,AT1G14650
207,AT1G14685
208,AT1G14690
209,AT1G14710
210,AT1G14730
211,AT1G14740
212,AT1G14860
213,AT1G14900
214,AT1G15200
215,AT1G15230
216,AT1G15280
217,AT1G15390
218,AT1G15440
219,AT1G15630
220,AT1G15640
221,AT1G15670
222,AT1G15740
223,AT1G15750
224,AT1G15810
225,AT1G15860
226,AT1G15880
227,AT1G15920
228,AT1G15960
229,AT1G16040
230,AT1G16190
231,AT1G16210
232,AT1G16460
233,AT1G16560
234,AT1G16840
235,AT1G16860
236,AT1G16870
237,AT1G16900
238,AT1G16916
239,AT1G17130
240,AT1G17180
241,AT1G17190
242,AT1G17280
243,AT1G17285
244,AT1G17300
245,AT1G17455
246,AT1G17470
247,AT1G17510
248,AT1G17530
249,AT1G17620
250,AT1G17690
251,AT1G17720
252,AT1G17730
253,AT1G17745
254,AT1G17890
255,AT1G17970
256,AT1G18150
257,AT1G18250
258,AT1G18470
259,AT1G18480
260,AT1G18500
261,AT1G18840
262,AT1G18890
263,AT1G18980
264,AT1G19310
265,AT1G19400
266,AT1G19450
267,AT1G19520
268,AT1G19570
269,AT1G19580
270,AT1G19600
271,AT1G19660
272,AT1G19770
273,AT1G19800
274,AT1G19835
275,AT1G19880
276,AT1G19920
277,AT1G19968
278,AT1G20110
279,AT1G20140
280,AT1G20450
281,AT1G20460
282,AT1G20540
283,AT1G20575
284,AT1G20770
285,AT1G20900
286,AT1G20920
287,AT1G20970
288,AT1G20980
289,AT1G21000
290,AT1G21065
291,AT1G21080
292,AT1G21090
293,AT1G21380
294,AT1G21450
295,AT1G21630
296,AT1G21680
297,AT1G21690
298,AT1G21710
299,AT1G21880
300,AT1G21920
301,AT1G22065
302,AT1G22070
303,AT1G22140
304,AT1G22200
305,AT1G22280
306,AT1G22330
307,AT1G22360
308,AT1G22440
309,AT1G22500
310,AT1G22620
311,AT1G22880
312,AT1G22885
313,AT1G22910
314,AT1G22920
315,AT1G22930
