"","WS_c1.which.mclass....3...1."
"316","AT1G18420"
"317","AT1G18485"
"318","AT1G18560"
"319","AT1G18670"
"320","AT1G18750"
"321","AT1G18773"
"322","AT1G18940"
"323","AT1G19025"
"324","AT1G19080"
"325","AT1G19100"
"326","AT1G19115"
"327","AT1G19190"
"328","AT1G19210"
"329","AT1G19230"
"330","AT1G19330"
"331","AT1G19396"
"332","AT1G19397"
"333","AT1G19550"
"334","AT1G19715"
"335","AT1G19720"
"336","AT1G19780"
"337","AT1G19900"
"338","AT1G20030"
"339","AT1G20230"
"340","AT1G20470"
"341","AT1G20490"
"342","AT1G20515"
"343","AT1G20530"
"344","AT1G20570"
"345","AT1G20590"
"346","AT1G20690"
"347","AT1G20691"
"348","AT1G20720"
"349","AT1G20810"
"350","AT1G21060"
"351","AT1G21150"
"352","AT1G21326"
"353","AT1G21410"
"354","AT1G21460"
"355","AT1G21528"
"356","AT1G21590"
"357","AT1G21651"
"358","AT1G21670"
"359","AT1G22030"
"360","AT1G22160"
"361","AT1G22220"
"362","AT1G22275"
"363","AT1G22460"
"364","AT1G22490"
"365","AT1G22550"
"366","AT1G22570"
"367","AT1G22830"
"368","AT1G22985"
"369","AT1G22990"
"370","AT1G23110"
"371","AT1G23460"
"372","AT1G23830"
"373","AT1G23985"
"374","AT1G24068"
"375","AT1G24140"
"376","AT1G24210"
"377","AT1G24330"
"378","AT1G24530"
"379","AT1G24735"
"380","AT1G25360"
"381","AT1G25390"
"382","AT1G25400"
"383","AT1G25425"
"384","AT1G26130"
"385","AT1G26150"
"386","AT1G26200"
"387","AT1G26210"
"388","AT1G26220"
"389","AT1G26290"
"390","AT1G26500"
"391","AT1G26680"
"392","AT1G26770"
"393","AT1G26890"
"394","AT1G26970"
"395","AT1G27110"
"396","AT1G27170"
"397","AT1G27410"
"398","AT1G27565"
"399","AT1G27570"
"400","AT1G27640"
"401","AT1G27720"
"402","AT1G27910"
"403","AT1G28360"
"404","AT1G28670"
"405","AT1G28710"
"406","AT1G28765"
"407","AT1G29179"
"408","AT1G29180"
"409","AT1G29200"
"410","AT1G29240"
"411","AT1G29355"
"412","AT1G29560"
"413","AT1G29700"
"414","AT1G29750"
"415","AT1G29830"
"416","AT1G29910"
"417","AT1G30010"
"418","AT1G30050"
"419","AT1G30210"
"420","AT1G30280"
"421","AT1G30282"
"422","AT1G30290"
"423","AT1G30380"
"424","AT1G30473"
"425","AT1G30500"
"426","AT1G30515"
"427","AT1G30520"
"428","AT1G30610"
"429","AT1G31040"
"430","AT1G31190"
"431","AT1G31200"
"432","AT1G31280"
"433","AT1G31330"
"434","AT1G31490"
"435","AT1G31650"
"436","AT1G31670"
"437","AT1G31790"
"438","AT1G31800"
"439","AT1G31840"
"440","AT1G31880"
"441","AT1G32270"
"442","AT1G32415"
"443","AT1G32550"
"444","AT1G32740"
"445","AT1G32900"
"446","AT1G32940"
"447","AT1G33030"
"448","AT1G33260"
"449","AT1G33340"
"450","AT1G33350"
"451","AT1G33440"
"452","AT1G33475"
"453","AT1G33500"
"454","AT1G33560"
"455","AT1G33840"
"456","AT1G34040"
"457","AT1G34047"
"458","AT1G34160"
"459","AT1G34317"
"460","AT1G34380"
"461","AT1G34480"
"462","AT1G34640"
"463","AT1G35210"
"464","AT1G35255"
"465","AT1G35350"
"466","AT1G35530"
"467","AT1G35710"
"468","AT1G36180"
"469","AT1G36622"
"470","AT1G37150"
"471","AT1G38065"
"472","AT1G43245"
"473","AT1G43770"
"474","AT1G43980"
"475","AT1G44020"
"476","AT1G44160"
"477","AT1G44350"
"478","AT1G44446"
"479","AT1G44830"
"480","AT1G45180"
"481","AT1G45191"
"482","AT1G45229"
"483","AT1G45231"
"484","AT1G45249"
"485","AT1G47510"
"486","AT1G47560"
"487","AT1G47578"
"488","AT1G47580"
"489","AT1G47600"
"490","AT1G48120"
"491","AT1G48390"
"492","AT1G48500"
"493","AT1G48540"
"494","AT1G48580"
"495","AT1G48740"
"496","AT1G48780"
"497","AT1G48800"
"498","AT1G48820"
"499","AT1G48840"
"500","AT1G49005"
"501","AT1G49110"
"502","AT1G49180"
"503","AT1G49200"
"504","AT1G49205"
"505","AT1G49380"
"506","AT1G49490"
"507","AT1G49520"
"508","AT1G49560"
"509","AT1G49620"
"510","AT1G49630"
"511","AT1G49650"
"512","AT1G50250"
"513","AT1G50260"
"514","AT1G50270"
"515","AT1G50400"
"516","AT1G50450"
"517","AT1G50590"
"518","AT1G50720"
"519","AT1G50790"
"520","AT1G50950"
"521","AT1G50970"
"522","AT1G51080"
"523","AT1G51100"
"524","AT1G51140"
"525","AT1G51220"
"526","AT1G51260"
"527","AT1G51340"
"528","AT1G51355"
"529","AT1G51370"
"530","AT1G51402"
"531","AT1G51405"
"532","AT1G51470"
"533","AT1G51520"
"534","AT1G51620"
"535","AT1G51700"
"536","AT1G51890"
"537","AT1G51965"
"538","AT1G52130"
"539","AT1G52240"
"540","AT1G52315"
"541","AT1G52450"
"542","AT1G52530"
"543","AT1G52620"
"544","AT1G52660"
"545","AT1G52825"
"546","AT1G53110"
"547","AT1G53130"
"548","AT1G53250"
"549","AT1G53330"
"550","AT1G53340"
"551","AT1G53350"
"552","AT1G53420"
"553","AT1G53430"
"554","AT1G53542"
"555","AT1G53600"
"556","AT1G53633"
"557","AT1G53635"
"558","AT1G53700"
"559","AT1G53708"
"560","AT1G53885"
"561","AT1G53887"
"562","AT1G53903"
"563","AT1G53990"
"564","AT1G54530"
"565","AT1G54540"
"566","AT1G54840"
"567","AT1G54970"
"568","AT1G55040"
"569","AT1G55050"
"570","AT1G55110"
"571","AT1G55200"
"572","AT1G55280"
"573","AT1G55320"
"574","AT1G55420"
"575","AT1G55580"
"576","AT1G55610"
"577","AT1G55865"
"578","AT1G55915"
"579","AT1G55970"
"580","AT1G55980"
"581","AT1G56120"
"582","AT1G56130"
"583","AT1G56500"
"584","AT1G56670"
"585","AT1G56690"
"586","AT1G57590"
"587","AT1G58007"
"588","AT1G58037"
"589","AT1G58160"
"590","AT1G58223"
"591","AT1G58420"
"592","AT1G58520"
"593","AT1G58643"
"594","AT1G58936"
"595","AT1G59312"
"596","AT1G59510"
"597","AT1G59530"
"598","AT1G59660"
"599","AT1G59670"
"600","AT1G59840"
"601","AT1G59940"
"602","AT1G60000"
"603","AT1G60030"
"604","AT1G60160"
"605","AT1G60360"
"606","AT1G60600"
"607","AT1G60690"
"608","AT1G60700"
"609","AT1G60870"
"610","AT1G60890"
"611","AT1G61050"
"612","AT1G61170"
"613","AT1G61215"
"614","AT1G61230"
"615","AT1G61340"
"616","AT1G61390"
"617","AT1G61400"
"618","AT1G61410"
"619","AT1G61420"
"620","AT1G61440"
"621","AT1G61450"
"622","AT1G61460"
"623","AT1G61470"
"624","AT1G61500"
"625","AT1G61520"
"626","AT1G61810"
"627","AT1G61860"
"628","AT1G61930"
"629","AT1G61970"
"630","AT1G62050"
"631","AT1G62130"
"632","AT1G62150"
"633","AT1G62320"
"634","AT1G62350"
"635","AT1G62620"
"636","AT1G62670"
"637","AT1G62680"
"638","AT1G62700"
"639","AT1G62710"
"640","AT1G62720"
"641","AT1G62780"
"642","AT1G62840"
"643","AT1G62870"
"644","AT1G62910"
"645","AT1G62914"
"646","AT1G62930"
"647","AT1G62950"
"648","AT1G62975"
"649","AT1G62981"
"650","AT1G63020"
"651","AT1G63080"
"652","AT1G63130"
"653","AT1G63150"
"654","AT1G63240"
"655","AT1G63380"
"656","AT1G63390"
"657","AT1G63400"
"658","AT1G63450"
"659","AT1G63520"
"660","AT1G63580"
"661","AT1G63670"
"662","AT1G63730"
"663","AT1G63740"
"664","AT1G63750"
"665","AT1G64110"
"666","AT1G64180"
"667","AT1G64355"
"668","AT1G64370"
"669","AT1G64430"
"670","AT1G64455"
"671","AT1G64480"
"672","AT1G64570"
"673","AT1G64572"
"674","AT1G64583"
"675","AT1G64610"
"676","AT1G64690"
"677","AT1G64700"
"678","AT1G64860"
"679","AT1G64940"
"680","AT1G65110"
"681","AT1G65120"
"682","AT1G65130"
"683","AT1G65310"
"684","AT1G65500"
"685","AT1G65620"
"686","AT1G65850"
"687","AT1G65900"
"688","AT1G65910"
"689","AT1G65920"
"690","AT1G65950"
"691","AT1G66040"
"692","AT1G66330"
"693","AT1G66350"
"694","AT1G66400"
"695","AT1G66450"
"696","AT1G66500"
"697","AT1G66520"
"698","AT1G66590"
"699","AT1G66730"
"700","AT1G66780"
"701","AT1G66800"
"702","AT1G66910"
"703","AT1G66950"
"704","AT1G66960"
"705","AT1G67035"
"706","AT1G67040"
"707","AT1G67050"
"708","AT1G67090"
"709","AT1G67180"
"710","AT1G67400"
"711","AT1G67440"
"712","AT1G67470"
"713","AT1G67760"
"714","AT1G67790"
"715","AT1G67910"
"716","AT1G67970"
"717","AT1G68030"
"718","AT1G68238"
"719","AT1G68340"
"720","AT1G68350"
"721","AT1G68360"
"722","AT1G68390"
"723","AT1G68590"
"724","AT1G68620"
"725","AT1G68640"
"726","AT1G68725"
"727","AT1G68740"
"728","AT1G68830"
"729","AT1G68930"
"730","AT1G68940"
"731","AT1G68945"
"732","AT1G69020"
"733","AT1G69240"
"734","AT1G69280"
"735","AT1G69290"
"736","AT1G69350"
"737","AT1G69400"
"738","AT1G69440"
"739","AT1G69480"
"740","AT1G69523"
"741","AT1G69550"
"742","AT1G69570"
"743","AT1G69572"
"744","AT1G69610"
"745","AT1G69710"
"746","AT1G69800"
"747","AT1G69900"
"748","AT1G69935"
"749","AT1G70070"
"750","AT1G70140"
"751","AT1G70170"
"752","AT1G70250"
"753","AT1G70335"
"754","AT1G70360"
"755","AT1G70430"
"756","AT1G70470"
"757","AT1G70505"
"758","AT1G70510"
"759","AT1G70581"
"760","AT1G70630"
"761","AT1G70650"
"762","AT1G70680"
"763","AT1G70700"
"764","AT1G70800"
"765","AT1G70880"
"766","AT1G70890"
"767","AT1G70985"
"768","AT1G71015"
"769","AT1G71050"
"770","AT1G71330"
"771","AT1G71380"
"772","AT1G71420"
"773","AT1G71490"
"774","AT1G71720"
"775","AT1G71760"
"776","AT1G71810"
"777","AT1G71866"
"778","AT1G72060"
"779","AT1G72120"
"780","AT1G72125"
"781","AT1G72140"
"782","AT1G72180"
"783","AT1G72220"
"784","AT1G72275"
"785","AT1G72280"
"786","AT1G72610"
"787","AT1G72640"
"788","AT1G72720"
"789","AT1G72870"
"790","AT1G72890"
"791","AT1G72950"
"792","AT1G73090"
"793","AT1G73110"
"794","AT1G73120"
"795","AT1G73130"
"796","AT1G73280"
"797","AT1G73310"
"798","AT1G73330"
"799","AT1G73360"
"800","AT1G73410"
"801","AT1G73550"
"802","AT1G73570"
"803","AT1G73580"
"804","AT1G73600"
"805","AT1G73630"
"806","AT1G73690"
"807","AT1G73750"
"808","AT1G73780"
"809","AT1G73910"
"810","AT1G74000"
"811","AT1G74010"
"812","AT1G74070"
"813","AT1G74120"
"814","AT1G74150"
"815","AT1G74180"
"816","AT1G74300"
"817","AT1G74310"
"818","AT1G74350"
"819","AT1G74360"
"820","AT1G74385"
"821","AT1G74390"
"822","AT1G74400"
"823","AT1G74490"
"824","AT1G74540"
"825","AT1G74545"
"826","AT1G74600"
"827","AT1G74710"
"828","AT1G74730"
"829","AT1G74830"
"830","AT1G74850"
"831","AT1G74900"
"832","AT1G75000"
"833","AT1G75060"
"834","AT1G75100"
"835","AT1G75110"
"836","AT1G75120"
"837","AT1G75125"
"838","AT1G75260"
"839","AT1G75300"
"840","AT1G75490"
"841","AT1G75550"
"842","AT1G75600"
"843","AT1G75690"
"844","AT1G75700"
"845","AT1G75717"
"846","AT1G75720"
"847","AT1G75820"
"848","AT1G76080"
"849","AT1G76100"
"850","AT1G76110"
"851","AT1G76220"
"852","AT1G76470"
"853","AT1G76480"
"854","AT1G76730"
"855","AT1G76740"
"856","AT1G77122"
"857","AT1G77138"
"858","AT1G77145"
"859","AT1G77170"
"860","AT1G77280"
"861","AT1G77360"
"862","AT1G77390"
"863","AT1G77400"
"864","AT1G77405"
"865","AT1G77410"
"866","AT1G77530"
"867","AT1G77570"
"868","AT1G77765"
"869","AT1G77855"
"870","AT1G77870"
"871","AT1G77990"
"872","AT1G78172"
"873","AT1G78180"
"874","AT1G78360"
"875","AT1G78370"
"876","AT1G78480"
"877","AT1G78510"
"878","AT1G78730"
"879","AT1G78780"
"880","AT1G78930"
"881","AT1G78950"
"882","AT1G78955"
"883","AT1G78960"
"884","AT1G79110"
"885","AT1G79120"
"886","AT1G79310"
"887","AT1G79320"
"888","AT1G79420"
"889","AT1G79480"
"890","AT1G79510"
"891","AT1G79640"
"892","AT1G79840"
"893","AT1G79890"
"894","AT1G80110"
"895","AT1G80120"
"896","AT1G80315"
"897","AT1G80320"
"898","AT1G80340"
"899","AT1G80555"
"900","AT1G80730"
"901","AT1G80820"
"902","AT1G80880"
"903","AT1G80960"
"904","AT2G01175"
"905","AT2G01300"
"906","AT2G01330"
"907","AT2G01510"
"908","AT2G01520"
"909","AT2G01590"
"910","AT2G01730"
"911","AT2G01740"
"912","AT2G01760"
"913","AT2G01860"
"914","AT2G01870"
"915","AT2G02080"
"916","AT2G02250"
"917","AT2G02310"
"918","AT2G02350"
"919","AT2G02410"
"920","AT2G02580"
"921","AT2G02750"
"922","AT2G02980"
"923","AT2G03110"
"924","AT2G03200"
"925","AT2G03260"
"926","AT2G03380"
"927","AT2G03600"
"928","AT2G03720"
"929","AT2G03750"
"930","AT2G03850"
"931","AT2G03880"
"932","AT2G03925"
"933","AT2G04040"
"934","AT2G04090"
"935","AT2G04205"
"936","AT2G04215"
"937","AT2G04480"
"938","AT2G04500"
"939","AT2G04790"
"940","AT2G04805"
"941","AT2G04842"
"942","AT2G05205"
"943","AT2G05215"
"944","AT2G05255"
"945","AT2G05310"
"946","AT2G05380"
"947","AT2G05400"
"948","AT2G05540"
"949","AT2G05760"
"950","AT2G05910"
"951","AT2G06025"
"952","AT2G06085"
"953","AT2G06305"
"954","AT2G07335"
"955","AT2G07585"
"956","AT2G07599"
"957","AT2G07633"
"958","AT2G07662"
"959","AT2G07674"
"960","AT2G07706"
"961","AT2G07739"
"962","AT2G07749"
"963","AT2G07776"
"964","AT2G07777"
"965","AT2G07779"
"966","AT2G07785"
"967","AT2G07787"
"968","AT2G07815"
"969","AT2G07825"
"970","AT2G07835"
"971","AT2G07850"
"972","AT2G08345"
"973","AT2G08425"
"974","AT2G08435"
"975","AT2G08660"
"976","AT2G08665"
"977","AT2G08685"
"978","AT2G08735"
"979","AT2G08750"
"980","AT2G08780"
"981","AT2G09190"
"982","AT2G09350"
"983","AT2G09420"
"984","AT2G09465"
"985","AT2G09470"
"986","AT2G09660"
"987","AT2G09945"
"988","AT2G11225"
"989","AT2G13600"
"990","AT2G13680"
"991","AT2G13800"
"992","AT2G13900"
"993","AT2G14050"
"994","AT2G14095"
"995","AT2G14520"
"996","AT2G14560"
"997","AT2G14620"
"998","AT2G14960"
"999","AT2G15370"
"1000","AT2G15630"
"1001","AT2G15680"
"1002","AT2G15760"
"1003","AT2G15820"
"1004","AT2G15980"
"1005","AT2G16050"
"1006","AT2G16250"
"1007","AT2G16385"
"1008","AT2G16400"
"1009","AT2G16760"
"1010","AT2G17140"
"1011","AT2G17220"
"1012","AT2G17260"
"1013","AT2G17430"
"1014","AT2G17525"
"1015","AT2G17600"
"1016","AT2G17787"
"1017","AT2G17850"
"1018","AT2G17880"
"1019","AT2G17972"
"1020","AT2G18000"
"1021","AT2G18060"
"1022","AT2G18100"
"1023","AT2G18350"
"1024","AT2G18450"
"1025","AT2G18560"
"1026","AT2G18650"
"1027","AT2G18680"
"1028","AT2G18780"
"1029","AT2G18890"
"1030","AT2G18938"
"1031","AT2G18950"
"1032","AT2G19050"
"1033","AT2G19120"
"1034","AT2G19130"
"1035","AT2G19280"
"1036","AT2G19330"
"1037","AT2G19400"
"1038","AT2G19440"
"1039","AT2G19780"
"1040","AT2G19910"
"1041","AT2G20080"
"1042","AT2G20180"
"1043","AT2G20260"
"1044","AT2G20340"
"1045","AT2G20540"
"1046","AT2G20550"
"1047","AT2G20720"
"1048","AT2G20800"
"1049","AT2G20815"
"1050","AT2G20835"
"1051","AT2G20880"
"1052","AT2G21280"
"1053","AT2G21370"
"1054","AT2G21400"
"1055","AT2G21540"
"1056","AT2G21590"
"1057","AT2G21610"
"1058","AT2G21710"
"1059","AT2G21800"
"1060","AT2G21900"
"1061","AT2G22070"
"1062","AT2G22140"
"1063","AT2G22190"
"1064","AT2G22482"
"1065","AT2G22740"
"1066","AT2G22790"
"1067","AT2G22800"
"1068","AT2G22850"
"1069","AT2G23100"
"1070","AT2G23130"
"1071","AT2G23170"
"1072","AT2G23290"
"1073","AT2G23348"
"1074","AT2G23410"
"1075","AT2G23430"
"1076","AT2G23670"
"1077","AT2G23672"
"1078","AT2G23760"
"1079","AT2G23770"
"1080","AT2G23910"
"1081","AT2G23945"
"1082","AT2G23960"
"1083","AT2G23987"
"1084","AT2G24140"
"1085","AT2G24190"
"1086","AT2G24220"
"1087","AT2G24250"
"1088","AT2G24350"
"1089","AT2G24395"
"1090","AT2G24600"
"1091","AT2G24680"
"1092","AT2G24692"
"1093","AT2G24700"
"1094","AT2G25000"
"1095","AT2G25090"
"1096","AT2G25130"
"1097","AT2G25220"
"1098","AT2G25290"
"1099","AT2G25350"
"1100","AT2G25590"
"1101","AT2G25680"
"1102","AT2G26290"
"1103","AT2G26330"
"1104","AT2G26380"
"1105","AT2G26390"
"1106","AT2G26420"
"1107","AT2G26440"
"1108","AT2G26480"
"1109","AT2G26520"
"1110","AT2G26540"
"1111","AT2G26560"
"1112","AT2G26790"
"1113","AT2G26910"
"1114","AT2G27035"
"1115","AT2G27060"
"1116","AT2G27180"
"1117","AT2G27610"
"1118","AT2G27690"
"1119","AT2G27790"
"1120","AT2G27920"
"1121","AT2G28050"
"1122","AT2G28210"
"1123","AT2G28270"
"1124","AT2G28440"
"1125","AT2G28460"
"1126","AT2G28560"
"1127","AT2G28650"
"1128","AT2G28710"
"1129","AT2G28815"
"1130","AT2G28880"
"1131","AT2G28930"
"1132","AT2G29130"
"1133","AT2G29260"
"1134","AT2G29320"
"1135","AT2G29650"
"1136","AT2G29670"
"1137","AT2G29720"
"1138","AT2G29760"
"1139","AT2G30100"
"1140","AT2G30370"
"1141","AT2G30380"
"1142","AT2G30933"
"1143","AT2G30960"
"1144","AT2G31141"
"1145","AT2G31230"
"1146","AT2G31310"
"1147","AT2G31380"
"1148","AT2G31540"
"1149","AT2G31790"
"1150","AT2G31830"
"1151","AT2G31870"
"1152","AT2G31910"
"1153","AT2G31920"
"1154","AT2G31930"
"1155","AT2G31990"
"1156","AT2G32030"
"1157","AT2G32120"
"1158","AT2G32235"
"1159","AT2G32390"
"1160","AT2G32400"
"1161","AT2G32410"
"1162","AT2G32470"
"1163","AT2G32550"
"1164","AT2G32610"
"1165","AT2G32630"
"1166","AT2G32640"
"1167","AT2G32765"
"1168","AT2G32830"
"1169","AT2G32890"
"1170","AT2G32930"
"1171","AT2G32940"
"1172","AT2G32960"
"1173","AT2G32990"
"1174","AT2G33050"
"1175","AT2G33060"
"1176","AT2G33240"
"1177","AT2G33250"
"1178","AT2G33260"
"1179","AT2G33385"
"1180","AT2G33480"
"1181","AT2G33580"
"1182","AT2G33640"
"1183","AT2G33750"
"1184","AT2G33860"
"1185","AT2G33980"
"1186","AT2G34180"
"1187","AT2G34185"
"1188","AT2G34200"
"1189","AT2G34220"
"1190","AT2G34330"
"1191","AT2G34350"
"1192","AT2G34400"
"1193","AT2G34420"
"1194","AT2G34510"
"1195","AT2G34530"
"1196","AT2G34540"
"1197","AT2G34850"
"1198","AT2G34920"
"1199","AT2G34930"
"1200","AT2G34940"
"1201","AT2G34980"
"1202","AT2G35140"
"1203","AT2G35155"
"1204","AT2G35170"
"1205","AT2G35200"
"1206","AT2G35210"
"1207","AT2G35290"
"1208","AT2G35340"
"1209","AT2G35350"
"1210","AT2G35600"
"1211","AT2G35660"
"1212","AT2G35760"
"1213","AT2G35935"
"1214","AT2G36000"
"1215","AT2G36026"
"1216","AT2G36270"
"1217","AT2G36370"
"1218","AT2G36430"
"1219","AT2G36650"
"1220","AT2G36730"
"1221","AT2G36800"
"1222","AT2G36970"
"1223","AT2G36980"
"1224","AT2G36990"
"1225","AT2G37000"
"1226","AT2G37025"
"1227","AT2G37070"
"1228","AT2G37240"
"1229","AT2G37260"
"1230","AT2G37280"
"1231","AT2G37290"
"1232","AT2G37300"
"1233","AT2G37320"
"1234","AT2G37360"
"1235","AT2G37362"
"1236","AT2G37440"
"1237","AT2G37450"
"1238","AT2G37530"
"1239","AT2G37580"
"1240","AT2G37640"
"1241","AT2G37770"
"1242","AT2G37900"
"1243","AT2G37925"
"1244","AT2G37960"
"1245","AT2G37980"
"1246","AT2G38010"
