1,AT1G01183
2,AT1G01190
3,AT1G01453
4,AT1G01520
5,AT1G01560
6,AT1G01695
7,AT1G02310
8,AT1G02510
9,AT1G02770
10,AT1G02813
11,AT1G02980
12,AT1G03120
13,AT1G03390
14,AT1G03630
15,AT1G03710
16,AT1G04013
17,AT1G04023
18,AT1G04073
19,AT1G04103
20,AT1G04147
21,AT1G04197
22,AT1G04217
23,AT1G04237
24,AT1G04267
25,AT1G04273
26,AT1G04277
27,AT1G04297
28,AT1G04343
29,AT1G04357
30,AT1G04380
31,AT1G04397
32,AT1G04497
33,AT1G04500
34,AT1G04563
35,AT1G04577
36,AT1G04583
37,AT1G04587
38,AT1G04625
39,AT1G04657
40,AT1G04660
41,AT1G04670
42,AT1G04703
43,AT1G04713
44,AT1G04767
45,AT1G04797
46,AT1G04800
47,AT1G04827
48,AT1G04853
49,AT1G04933
50,AT1G05020
51,AT1G05023
52,AT1G05043
53,AT1G05047
54,AT1G05057
55,AT1G05203
56,AT1G05253
57,AT1G05283
58,AT1G05297
59,AT1G05303
60,AT1G05327
61,AT1G05330
62,AT1G05357
63,AT1G05447
64,AT1G05450
65,AT1G05463
66,AT1G05517
67,AT1G05540
68,AT1G05693
69,AT1G05707
70,AT1G05723
71,AT1G05813
72,AT1G05913
73,AT1G05920
74,AT1G05933
75,AT1G05937
76,AT1G05977
77,AT1G05997
78,AT1G06017
79,AT1G06030
80,AT1G06087
81,AT1G06117
82,AT1G06135
83,AT1G06153
84,AT1G06163
85,AT1G06207
86,AT1G06233
87,AT1G06237
88,AT1G06253
89,AT1G06257
90,AT1G06260
91,AT1G06273
92,AT1G06337
93,AT1G06520
94,AT1G06547
95,AT1G06587
96,AT1G06667
97,AT1G06750
98,AT1G06753
99,AT1G06757
100,AT1G06830
101,AT1G06837
102,AT1G06970
103,AT1G07180
104,AT1G07473
105,AT1G07517
106,AT1G07547
107,AT1G07563
108,AT1G07657
109,AT1G07693
110,AT1G07703
111,AT1G07720
112,AT1G07877
113,AT1G07880
114,AT1G07887
115,AT1G08073
116,AT1G08097
117,AT1G08120
118,AT1G08123
119,AT1G08147
120,AT1G08165
121,AT1G08290
122,AT1G08323
123,AT1G08537
124,AT1G08543
125,AT1G08547
126,AT1G08563
127,AT1G08597
128,AT1G08633
129,AT1G08667
130,AT1G08697
131,AT1G08707
132,AT1G08713
133,AT1G08810
134,AT1G08823
135,AT1G08827
136,AT1G08860
137,AT1G08967
138,AT1G09003
139,AT1G09017
140,AT1G09083
141,AT1G09176
142,AT1G09180
143,AT1G09233
144,AT1G09253
145,AT1G09257
146,AT1G09287
147,AT1G09323
148,AT1G09400
149,AT1G09410
150,AT1G09423
151,AT1G09427
152,AT1G09433
153,AT1G09447
154,AT1G09453
155,AT1G09463
156,AT1G09467
157,AT1G09553
158,AT1G09573
159,AT1G09677
160,AT1G09720
161,AT1G09753
162,AT1G09773
163,AT1G09793
164,AT1G09797
165,AT1G09803
166,AT1G09833
167,AT1G09843
168,AT1G09853
169,AT1G09877
170,AT1G09903
171,AT1G09907
172,AT1G09917
173,AT1G10110
174,AT1G10385
175,AT1G10455
176,AT1G10540
177,AT1G10550
178,AT1G10588
179,AT1G10680
180,AT1G10770
181,AT1G10790
182,AT1G11070
183,AT1G11112
184,AT1G11330
185,AT1G11350
186,AT1G11410
187,AT1G11510
188,AT1G11560
189,AT1G11572
190,AT1G11590
191,AT1G11920
192,AT1G12013
193,AT1G12070
194,AT1G12130
195,AT1G12570
196,AT1G12672
197,AT1G12900
198,AT1G13130
199,AT1G13200
200,AT1G13310
201,AT1G13400
202,AT1G13500
203,AT1G13790
204,AT1G14071
205,AT1G14455
206,AT1G14520
207,AT1G14550
208,AT1G14630
209,AT1G14640
210,AT1G15015
211,AT1G15320
212,AT1G15460
213,AT1G15540
214,AT1G15580
215,AT1G15600
216,AT1G15772
217,AT1G15980
218,AT1G16120
219,AT1G16380
220,AT1G16530
221,AT1G16705
222,AT1G16770
223,AT1G17240
224,AT1G17260
225,AT1G17310
226,AT1G17380
227,AT1G17420
228,AT1G17700
229,AT1G17990
230,AT1G18020
231,AT1G18350
232,AT1G18400
233,AT1G18870
234,AT1G18879
235,AT1G18960
236,AT1G18990
237,AT1G19160
238,AT1G19610
239,AT1G20015
240,AT1G20020
241,AT1G20080
242,AT1G20120
243,AT1G20310
244,AT1G20400
245,AT1G20923
246,AT1G20990
247,AT1G21120
248,AT1G21230
249,AT1G21250
250,AT1G21510
251,AT1G21550
252,AT1G22110
253,AT1G22250
254,AT1G22590
255,AT1G22670
256,AT1G23070
257,AT1G23510
258,AT1G23540
259,AT1G23730
260,AT1G23935
261,AT1G23965
262,AT1G24260
263,AT1G24270
264,AT1G24470
265,AT1G24570
266,AT1G24575
267,AT1G24807
268,AT1G25150
269,AT1G25180
270,AT1G25277
271,AT1G25330
272,AT1G25422
273,AT1G25440
274,AT1G26360
275,AT1G26420
276,AT1G26710
277,AT1G27080
278,AT1G27180
279,AT1G27820
280,AT1G28170
281,AT1G28270
282,AT1G28327
283,AT1G28370
284,AT1G28570
285,AT1G28610
286,AT1G29071
287,AT1G29410
288,AT1G29420
289,AT1G29500
290,AT1G29670
291,AT1G29780
292,AT1G30040
293,AT1G30455
294,AT1G30560
295,AT1G30780
296,AT1G30850
297,AT1G30860
298,AT1G31243
299,AT1G31485
300,AT1G31750
301,AT1G31772
302,AT1G31820
303,AT1G31920
304,AT1G31990
305,AT1G32060
306,AT1G32120
307,AT1G32172
308,AT1G32385
309,AT1G32470
310,AT1G32540
311,AT1G32560
312,AT1G32570
313,AT1G32713
314,AT1G32950
315,AT1G33090
316,AT1G33102
317,AT1G33320
318,AT1G33430
319,AT1G33670
320,AT1G33870
321,AT1G34540
322,AT1G35180
323,AT1G35250
324,AT1G35560
325,AT1G35617
326,AT1G35625
327,AT1G36580
328,AT1G42550
329,AT1G43010
330,AT1G43800
331,AT1G44130
332,AT1G44414
333,AT1G44575
334,AT1G44740
335,AT1G45010
336,AT1G45163
337,AT1G45165
338,AT1G45201
339,AT1G45248
340,AT1G45545
341,AT1G46480
342,AT1G47280
343,AT1G47610
344,AT1G47920
345,AT1G47990
346,AT1G48405
347,AT1G48700
348,AT1G48720
349,AT1G49130
350,AT1G49250
351,AT1G49430
352,AT1G49530
353,AT1G49610
354,AT1G49700
355,AT1G49790
356,AT1G49900
357,AT1G49952
358,AT1G49990
359,AT1G50180
360,AT1G50190
361,AT1G50610
362,AT1G50750
363,AT1G50830
364,AT1G51020
365,AT1G51090
366,AT1G51110
367,AT1G51460
368,AT1G51670
369,AT1G51820
370,AT1G51913
371,AT1G51990
372,AT1G52560
373,AT1G52580
374,AT1G52615
375,AT1G52790
376,AT1G52800
377,AT1G52820
378,AT1G52855
379,AT1G53480
380,AT1G53540
381,AT1G53541
382,AT1G53610
383,AT1G54215
384,AT1G54260
385,AT1G54280
386,AT1G54470
387,AT1G54560
388,AT1G54590
389,AT1G54760
390,AT1G54773
391,AT1G54820
392,AT1G55175
393,AT1G55207
394,AT1G55640
395,AT1G55673
396,AT1G55700
397,AT1G55800
398,AT1G55803
399,AT1G55990
400,AT1G56160
401,AT1G56240
402,AT1G56250
403,AT1G56510
404,AT1G56555
405,AT1G57670
406,AT1G57770
407,AT1G57943
408,AT1G58215
409,AT1G58320
410,AT1G58602
411,AT1G58848
412,AT1G59171
413,AT1G59218
414,AT1G59720
415,AT1G59725
416,AT1G60060
417,AT1G60110
418,AT1G60270
419,AT1G60380
420,AT1G60830
421,AT1G60970
422,AT1G61710
423,AT1G61920
424,AT1G62240
425,AT1G62262
426,AT1G62450
427,AT1G62490
428,AT1G62886
429,AT1G62915
430,AT1G63105
431,AT1G63140
432,AT1G63320
433,AT1G63340
434,AT1G63370
435,AT1G63550
436,AT1G63910
437,AT1G64010
438,AT1G64150
439,AT1G64160
440,AT1G64210
441,AT1G64500
442,AT1G64540
443,AT1G64561
444,AT1G64584
