"","col_GC_c1.which.mclass....4...1."
"254","AT1G66140"
"255","AT1G67730"
"256","AT1G68000"
"257","AT1G68140"
"258","AT1G68560"
"259","AT1G68680"
"260","AT1G69040"
"261","AT1G69252"
"262","AT1G69295"
"263","AT1G69460"
"264","AT1G69600"
"265","AT1G69760"
"266","AT1G70350"
"267","AT1G70410"
"268","AT1G70660"
"269","AT1G70710"
"270","AT1G70770"
"271","AT1G71010"
"272","AT1G71880"
"273","AT1G71950"
"274","AT1G72170"
"275","AT1G72510"
"276","AT1G72750"
"277","AT1G73030"
"278","AT1G73490"
"279","AT1G74340"
"280","AT1G74458"
"281","AT1G74500"
"282","AT1G74660"
"283","AT1G74690"
"284","AT1G74920"
"285","AT1G75270"
"286","AT1G75560"
"287","AT1G75660"
"288","AT1G75680"
"289","AT1G75800"
"290","AT1G76010"
"291","AT1G76410"
"292","AT1G76520"
"293","AT1G76810"
"294","AT1G76860"
"295","AT1G77180"
"296","AT1G77350"
"297","AT1G77440"
"298","AT1G78340"
"299","AT1G78660"
"300","AT1G78850"
"301","AT1G78860"
"302","AT1G78870"
"303","AT1G78890"
"304","AT1G79210"
"305","AT1G79230"
"306","AT1G79340"
"307","AT1G79390"
"308","AT1G79830"
"309","AT1G79930"
"310","AT1G80070"
"311","AT1G80180"
"312","AT1G80230"
"313","AT1G80380"
"314","AT1G80410"
"315","AT1G80500"
"316","AT1G80750"
"317","AT1G80860"
"318","AT1G80920"
"319","AT2G01060"
"320","AT2G01100"
"321","AT2G01450"
"322","AT2G01470"
"323","AT2G01490"
"324","AT2G01530"
"325","AT2G02160"
"326","AT2G02510"
"327","AT2G04378"
"328","AT2G04410"
"329","AT2G04520"
"330","AT2G04630"
"331","AT2G04690"
"332","AT2G04780"
"333","AT2G04800"
"334","AT2G05710"
"335","AT2G05840"
"336","AT2G06850"
"337","AT2G07340"
"338","AT2G07698"
"339","AT2G07708"
"340","AT2G07718"
"341","AT2G14210"
"342","AT2G14247"
"343","AT2G14835"
"344","AT2G14900"
"345","AT2G14910"
"346","AT2G15240"
"347","AT2G15490"
"348","AT2G15570"
"349","AT2G15910"
"350","AT2G16586"
"351","AT2G16850"
"352","AT2G16930"
"353","AT2G16940"
"354","AT2G17380"
"355","AT2G17440"
"356","AT2G17710"
"357","AT2G17720"
"358","AT2G18030"
"359","AT2G18160"
"360","AT2G18280"
"361","AT2G18400"
"362","AT2G18960"
"363","AT2G18980"
"364","AT2G19790"
"365","AT2G19830"
"366","AT2G20060"
"367","AT2G20120"
"368","AT2G20230"
"369","AT2G20515"
"370","AT2G20630"
"371","AT2G20930"
"372","AT2G20990"
"373","AT2G21045"
"374","AT2G21050"
"375","AT2G21060"
"376","AT2G21190"
"377","AT2G21250"
"378","AT2G21290"
"379","AT2G21390"
"380","AT2G21600"
"381","AT2G22425"
"382","AT2G22470"
"383","AT2G22795"
"384","AT2G23120"
"385","AT2G24200"
"386","AT2G24260"
"387","AT2G24360"
"388","AT2G25060"
"389","AT2G25490"
"390","AT2G25610"
"391","AT2G25810"
"392","AT2G25910"
"393","AT2G25970"
"394","AT2G26080"
"395","AT2G26230"
"396","AT2G26240"
"397","AT2G26300"
"398","AT2G27840"
"399","AT2G27860"
"400","AT2G27960"
"401","AT2G28000"
"402","AT2G28780"
"403","AT2G29390"
"404","AT2G29420"
"405","AT2G29490"
"406","AT2G29540"
"407","AT2G30050"
"408","AT2G30200"
"409","AT2G30410"
"410","AT2G30520"
"411","AT2G30930"
"412","AT2G30970"
"413","AT2G30980"
"414","AT2G31083"
"415","AT2G31090"
"416","AT2G31410"
"417","AT2G31670"
"418","AT2G31810"
"419","AT2G32070"
"420","AT2G32150"
"421","AT2G32240"
"422","AT2G32380"
"423","AT2G32720"
"424","AT2G33120"
"425","AT2G33220"
"426","AT2G33630"
"427","AT2G33730"
"428","AT2G34160"
"429","AT2G34470"
"430","AT2G34520"
"431","AT2G34585"
"432","AT2G34590"
"433","AT2G34690"
"434","AT2G34750"
"435","AT2G34770"
"436","AT2G35240"
"437","AT2G35605"
"438","AT2G35635"
"439","AT2G35790"
"440","AT2G35810"
"441","AT2G36060"
"442","AT2G36100"
"443","AT2G36130"
"444","AT2G36410"
"445","AT2G36930"
"446","AT2G36950"
"447","AT2G37110"
"448","AT2G37130"
"449","AT2G37180"
"450","AT2G37470"
"451","AT2G37480"
"452","AT2G38080"
"453","AT2G38120"
"454","AT2G38400"
"455","AT2G38700"
"456","AT2G38800"
"457","AT2G38810"
"458","AT2G39530"
"459","AT2G39570"
"460","AT2G39681"
"461","AT2G39780"
"462","AT2G39870"
"463","AT2G39960"
"464","AT2G40430"
"465","AT2G40890"
"466","AT2G40900"
"467","AT2G41475"
"468","AT2G41480"
"469","AT2G41530"
"470","AT2G41660"
"471","AT2G41900"
"472","AT2G42590"
"473","AT2G42910"
"474","AT2G43350"
"475","AT2G43360"
"476","AT2G43535"
"477","AT2G43640"
"478","AT2G43710"
"479","AT2G43750"
"480","AT2G43780"
"481","AT2G43810"
"482","AT2G43910"
"483","AT2G44050"
"484","AT2G44060"
"485","AT2G44100"
"486","AT2G44300"
"487","AT2G44350"
"488","AT2G45140"
"489","AT2G45170"
"490","AT2G45430"
"491","AT2G45710"
"492","AT2G45820"
"493","AT2G45980"
"494","AT2G46140"
"495","AT2G46490"
"496","AT2G46540"
"497","AT2G46690"
"498","AT2G46800"
"499","AT2G47320"
"500","AT2G47420"
"501","AT2G47510"
"502","AT2G47640"
"503","AT2G48100"
"504","AT3G01290"
"505","AT3G01340"
"506","AT3G01470"
"507","AT3G01520"
"508","AT3G01790"
"509","AT3G02180"
"510","AT3G02220"
"511","AT3G02260"
"512","AT3G02360"
"513","AT3G02520"
"514","AT3G02530"
"515","AT3G02580"
"516","AT3G02770"
"517","AT3G02790"
"518","AT3G03250"
"519","AT3G03475"
"520","AT3G03780"
"521","AT3G03990"
"522","AT3G04090"
"523","AT3G04320"
"524","AT3G04570"
"525","AT3G04730"
"526","AT3G04780"
"527","AT3G05000"
"528","AT3G05230"
"529","AT3G05530"
"530","AT3G05900"
"531","AT3G05905"
"532","AT3G06035"
"533","AT3G06040"
"534","AT3G06050"
"535","AT3G06300"
"536","AT3G06420"
"537","AT3G06610"
"538","AT3G06650"
"539","AT3G07560"
"540","AT3G07568"
"541","AT3G07720"
"542","AT3G07810"
"543","AT3G07950"
"544","AT3G08030"
"545","AT3G08530"
"546","AT3G09270"
"547","AT3G09300"
"548","AT3G09440"
"549","AT3G10020"
"550","AT3G10770"
"551","AT3G10850"
"552","AT3G10985"
"553","AT3G11130"
"554","AT3G11200"
"555","AT3G11250"
"556","AT3G11340"
"557","AT3G11660"
"558","AT3G11710"
"559","AT3G11780"
"560","AT3G11800"
"561","AT3G11830"
"562","AT3G11930"
"563","AT3G12290"
"564","AT3G12600"
"565","AT3G12630"
"566","AT3G12760"
"567","AT3G12800"
"568","AT3G12920"
"569","AT3G13110"
"570","AT3G13200"
"571","AT3G13300"
"572","AT3G13310"
"573","AT3G13435"
"574","AT3G13440"
"575","AT3G13570"
"576","AT3G13580"
"577","AT3G13772"
"578","AT3G14100"
"579","AT3G14230"
"580","AT3G14280"
"581","AT3G14310"
"582","AT3G14362"
"583","AT3G14430"
"584","AT3G15000"
"585","AT3G15353"
"586","AT3G15480"
"587","AT3G15580"
"588","AT3G15630"
"589","AT3G15660"
"590","AT3G15710"
"591","AT3G15810"
"592","AT3G16240"
"593","AT3G16310"
"594","AT3G16470"
"595","AT3G16780"
"596","AT3G16920"
"597","AT3G17100"
"598","AT3G17185"
"599","AT3G17300"
"600","AT3G17440"
"601","AT3G17780"
"602","AT3G17810"
"603","AT3G18035"
"604","AT3G18430"
"605","AT3G18560"
"606","AT3G18760"
"607","AT3G18820"
"608","AT3G18990"
"609","AT3G19030"
"610","AT3G19450"
"611","AT3G19910"
"612","AT3G20060"
"613","AT3G20370"
"614","AT3G20510"
"615","AT3G20670"
"616","AT3G20770"
"617","AT3G21710"
"618","AT3G21720"
"619","AT3G21770"
"620","AT3G21865"
"621","AT3G22200"
"622","AT3G22240"
"623","AT3G22290"
"624","AT3G22380"
"625","AT3G22600"
"626","AT3G22630"
"627","AT3G22680"
"628","AT3G22850"
"629","AT3G23000"
"630","AT3G23175"
"631","AT3G23180"
"632","AT3G23470"
"633","AT3G23800"
"634","AT3G23820"
"635","AT3G23940"
"636","AT3G23990"
"637","AT3G24080"
"638","AT3G24100"
"639","AT3G24160"
"640","AT3G25040"
"641","AT3G25530"
"642","AT3G25860"
"643","AT3G25910"
"644","AT3G26420"
"645","AT3G26430"
"646","AT3G26510"
"647","AT3G26780"
"648","AT3G27360"
"649","AT3G27380"
"650","AT3G27890"
"651","AT3G28050"
"652","AT3G28860"
"653","AT3G28940"
"654","AT3G29360"
"655","AT3G30390"
"656","AT3G30775"
"657","AT3G32980"
"658","AT3G42050"
"659","AT3G44100"
"660","AT3G44310"
"661","AT3G44590"
"662","AT3G44750"
"663","AT3G45300"
"664","AT3G45600"
"665","AT3G45930"
"666","AT3G46320"
"667","AT3G46440"
"668","AT3G46900"
"669","AT3G46940"
"670","AT3G47520"
"671","AT3G47833"
"672","AT3G47836"
"673","AT3G48115"
"674","AT3G48360"
"675","AT3G48530"
"676","AT3G48560"
"677","AT3G48680"
"678","AT3G48750"
"679","AT3G48890"
"680","AT3G48990"
"681","AT3G49720"
"682","AT3G49845"
"683","AT3G49870"
"684","AT3G49940"
"685","AT3G50370"
"686","AT3G50500"
"687","AT3G50640"
"688","AT3G50670"
"689","AT3G50970"
"690","AT3G51160"
"691","AT3G51370"
"692","AT3G51730"
"693","AT3G51880"
"694","AT3G51920"
"695","AT3G51950"
"696","AT3G52060"
"697","AT3G52140"
"698","AT3G52800"
"699","AT3G52960"
"700","AT3G52990"
"701","AT3G53460"
"702","AT3G53480"
"703","AT3G53500"
"704","AT3G53580"
"705","AT3G53610"
"706","AT3G53620"
"707","AT3G53670"
"708","AT3G53750"
"709","AT3G54040"
"710","AT3G54080"
"711","AT3G54110"
"712","AT3G54260"
"713","AT3G54400"
"714","AT3G54470"
"715","AT3G54580"
"716","AT3G54880"
"717","AT3G54920"
"718","AT3G55230"
"719","AT3G55360"
"720","AT3G55430"
"721","AT3G55460"
"722","AT3G55620"
"723","AT3G56090"
"724","AT3G56190"
"725","AT3G56310"
"726","AT3G56370"
"727","AT3G56480"
"728","AT3G56980"
"729","AT3G57050"
"730","AT3G57280"
"731","AT3G57610"
"732","AT3G57650"
"733","AT3G57785"
"734","AT3G58120"
"735","AT3G58680"
"736","AT3G58730"
"737","AT3G59280"
"738","AT3G59350"
"739","AT3G59370"
"740","AT3G59760"
"741","AT3G59810"
"742","AT3G59970"
"743","AT3G59990"
"744","AT3G60210"
"745","AT3G60450"
"746","AT3G60750"
"747","AT3G61070"
"748","AT3G61200"
"749","AT3G61440"
"750","AT3G61860"
"751","AT3G62120"
"752","AT3G62580"
"753","AT3G62600"
"754","AT3G63080"
"755","AT3G63210"
"756","AT3G63250"
"757","AT3G63310"
"758","AT4G00430"
"759","AT4G00560"
"760","AT4G00585"
"761","AT4G00820"
"762","AT4G00830"
"763","AT4G01320"
"764","AT4G01480"
"765","AT4G01900"
"766","AT4G02370"
"767","AT4G02520"
"768","AT4G02570"
"769","AT4G02840"
"770","AT4G02930"
"771","AT4G03190"
"772","AT4G03210"
"773","AT4G03520"
"774","AT4G04745"
"775","AT4G04830"
"776","AT4G07390"
"777","AT4G08290"
"778","AT4G08390"
"779","AT4G08770"
"780","AT4G09830"
"781","AT4G10380"
"782","AT4G11220"
"783","AT4G11240"
"784","AT4G11260"
"785","AT4G11290"
"786","AT4G11360"
"787","AT4G11600"
"788","AT4G11820"
"789","AT4G12080"
"790","AT4G12340"
"791","AT4G12420"
"792","AT4G12545"
"793","AT4G12590"
"794","AT4G12880"
"795","AT4G13430"
"796","AT4G13720"
"797","AT4G14010"
"798","AT4G14120"
"799","AT4G14270"
"800","AT4G14615"
"801","AT4G14710"
"802","AT4G14716"
"803","AT4G15990"
"804","AT4G16141"
"805","AT4G16190"
"806","AT4G16370"
"807","AT4G16500"
"808","AT4G16520"
"809","AT4G16695"
"810","AT4G16830"
"811","AT4G17170"
"812","AT4G17190"
"813","AT4G17460"
"814","AT4G17510"
"815","AT4G17530"
"816","AT4G17640"
"817","AT4G17790"
"818","AT4G17800"
"819","AT4G17870"
"820","AT4G17900"
"821","AT4G18030"
"822","AT4G18040"
"823","AT4G18510"
"824","AT4G18930"
"825","AT4G19006"
"826","AT4G19030"
"827","AT4G19110"
"828","AT4G19210"
"829","AT4G19640"
"830","AT4G20362"
"831","AT4G20850"
"832","AT4G20870"
"833","AT4G20890"
"834","AT4G21150"
"835","AT4G21450"
"836","AT4G21570"
"837","AT4G21790"
"838","AT4G21810"
"839","AT4G21830"
"840","AT4G21980"
"841","AT4G22000"
"842","AT4G22380"
"843","AT4G22670"
"844","AT4G22820"
"845","AT4G22930"
"846","AT4G23100"
"847","AT4G23400"
"848","AT4G23710"
"849","AT4G23800"
"850","AT4G23850"
"851","AT4G23885"
"852","AT4G24220"
"853","AT4G24330"
"854","AT4G24520"
"855","AT4G24690"
"856","AT4G25340"
"857","AT4G25550"
"858","AT4G26190"
"859","AT4G26410"
"860","AT4G26570"
"861","AT4G26630"
"862","AT4G26650"
"863","AT4G27000"
"864","AT4G27230"
"865","AT4G27320"
"866","AT4G28240"
"867","AT4G28300"
"868","AT4G28360"
"869","AT4G28410"
"870","AT4G28770"
"871","AT4G28880"
"872","AT4G28910"
"873","AT4G29130"
"874","AT4G29160"
"875","AT4G29430"
"876","AT4G29840"
"877","AT4G29870"
"878","AT4G30530"
"879","AT4G30600"
"880","AT4G30660"
"881","AT4G30670"
"882","AT4G30760"
"883","AT4G30950"
"884","AT4G31480"
"885","AT4G31500"
"886","AT4G31910"
"887","AT4G31990"
"888","AT4G32020"
"889","AT4G32060"
"890","AT4G32130"
"891","AT4G32240"
"892","AT4G32330"
"893","AT4G32410"
"894","AT4G32460"
"895","AT4G32530"
"896","AT4G32720"
"897","AT4G32930"
"898","AT4G33120"
"899","AT4G33270"
"900","AT4G33360"
"901","AT4G33580"
"902","AT4G33640"
"903","AT4G33780"
"904","AT4G34180"
"905","AT4G34350"
"906","AT4G34490"
"907","AT4G34555"
"908","AT4G35080"
"909","AT4G35090"
"910","AT4G35350"
"911","AT4G35450"
"912","AT4G35490"
"913","AT4G35630"
"914","AT4G35785"
"915","AT4G35830"
"916","AT4G35890"
"917","AT4G35920"
"918","AT4G35980"
"919","AT4G36410"
"920","AT4G36420"
"921","AT4G36690"
"922","AT4G36800"
"923","AT4G36930"
"924","AT4G37520"
"925","AT4G37540"
"926","AT4G37590"
"927","AT4G37870"
"928","AT4G37910"
"929","AT4G38080"
"930","AT4G38220"
"931","AT4G38470"
"932","AT4G38510"
"933","AT4G38630"
"934","AT4G38932"
"935","AT4G39220"
"936","AT4G39300"
"937","AT4G39520"
"938","AT4G39800"
"939","AT4G39838"
"940","AT4G39840"
"941","AT4G39860"
"942","AT4G39900"
"943","AT5G01010"
"944","AT5G01750"
"945","AT5G02050"
"946","AT5G02090"
"947","AT5G02260"
"948","AT5G02502"
"949","AT5G02530"
"950","AT5G02550"
"951","AT5G02740"
"952","AT5G02770"
"953","AT5G02840"
"954","AT5G03290"
"955","AT5G03380"
"956","AT5G03455"
"957","AT5G03460"
"958","AT5G03520"
"959","AT5G03740"
"960","AT5G04430"
"961","AT5G04470"
"962","AT5G04600"
"963","AT5G04750"
"964","AT5G05080"
"965","AT5G05100"
"966","AT5G05170"
"967","AT5G05210"
"968","AT5G05360"
"969","AT5G05610"
"970","AT5G05670"
"971","AT5G05950"
"972","AT5G05960"
"973","AT5G06110"
"974","AT5G06660"
"975","AT5G06860"
"976","AT5G06865"
"977","AT5G07350"
"978","AT5G07470"
"979","AT5G07860"
"980","AT5G08040"
"981","AT5G08100"
"982","AT5G08300"
"983","AT5G08420"
"984","AT5G08530"
"985","AT5G08590"
"986","AT5G08620"
"987","AT5G08680"
"988","AT5G08790"
"989","AT5G09770"
"990","AT5G09830"
"991","AT5G10160"
"992","AT5G10350"
"993","AT5G10435"
"994","AT5G10510"
"995","AT5G10540"
"996","AT5G10840"
"997","AT5G11090"
"998","AT5G11200"
"999","AT5G11280"
"1000","AT5G11340"
"1001","AT5G11520"
"1002","AT5G11670"
"1003","AT5G11970"
"1004","AT5G12210"
"1005","AT5G12240"
"1006","AT5G13180"
"1007","AT5G13420"
"1008","AT5G13560"
"1009","AT5G13740"
"1010","AT5G13750"
"1011","AT5G13840"
"1012","AT5G14330"
"1013","AT5G14430"
"1014","AT5G14920"
"1015","AT5G15220"
"1016","AT5G15265"
"1017","AT5G15490"
"1018","AT5G15520"
"1019","AT5G15610"
"1020","AT5G16510"
"1021","AT5G16660"
"1022","AT5G16840"
"1023","AT5G16880"
"1024","AT5G17560"
"1025","AT5G17610"
"1026","AT5G17630"
"1027","AT5G17820"
"1028","AT5G18110"
"1029","AT5G18170"
"1030","AT5G18310"
"1031","AT5G18480"
"1032","AT5G18520"
"1033","AT5G18580"
"1034","AT5G18650"
"1035","AT5G18790"
"1036","AT5G18800"
"1037","AT5G19230"
"1038","AT5G19250"
"1039","AT5G19520"
"1040","AT5G19530"
"1041","AT5G19690"
"1042","AT5G19860"
"1043","AT5G19990"
"1044","AT5G20060"
"1045","AT5G20080"
"1046","AT5G20165"
"1047","AT5G20180"
"1048","AT5G20250"
"1049","AT5G20400"
"1050","AT5G20520"
"1051","AT5G20570"
"1052","AT5G20650"
"1053","AT5G20700"
"1054","AT5G20900"
"1055","AT5G20960"
"1056","AT5G22080"
"1057","AT5G23040"
"1058","AT5G23290"
"1059","AT5G23380"
"1060","AT5G23535"
"1061","AT5G23575"
"1062","AT5G23820"
"1063","AT5G23860"
"1064","AT5G24030"
"1065","AT5G24165"
"1066","AT5G24400"
"1067","AT5G24610"
"1068","AT5G25265"
"1069","AT5G25460"
"1070","AT5G25540"
"1071","AT5G25940"
"1072","AT5G26260"
"1073","AT5G26850"
"1074","AT5G26880"
"1075","AT5G27430"
"1076","AT5G27640"
"1077","AT5G27670"
"1078","AT5G28540"
"1079","AT5G28640"
"1080","AT5G32440"
"1081","AT5G34850"
"1082","AT5G35620"
"1083","AT5G35680"
"1084","AT5G37510"
"1085","AT5G38470"
"1086","AT5G38630"
"1087","AT5G38650"
"1088","AT5G39320"
"1089","AT5G40190"
"1090","AT5G40370"
"1091","AT5G40580"
"1092","AT5G40660"
"1093","AT5G40770"
"1094","AT5G40780"
"1095","AT5G40810"
"1096","AT5G40850"
"1097","AT5G41210"
"1098","AT5G41670"
"1099","AT5G41680"
"1100","AT5G42020"
"1101","AT5G42080"
"1102","AT5G42190"
"1103","AT5G42420"
"1104","AT5G42820"
"1105","AT5G42850"
"1106","AT5G42890"
"1107","AT5G42990"
"1108","AT5G43060"
"1109","AT5G43150"
"1110","AT5G43180"
"1111","AT5G43350"
"1112","AT5G43580"
"1113","AT5G43700"
"1114","AT5G43970"
"1115","AT5G44200"
"1116","AT5G44710"
"1117","AT5G44920"
"1118","AT5G45010"
"1119","AT5G45130"
"1120","AT5G45490"
"1121","AT5G45550"
"1122","AT5G46250"
"1123","AT5G46290"
"1124","AT5G46840"
"1125","AT5G47120"
"1126","AT5G47320"
"1127","AT5G47435"
"1128","AT5G47500"
"1129","AT5G47750"
"1130","AT5G48110"
"1131","AT5G48385"
"1132","AT5G48480"
"1133","AT5G48870"
"1134","AT5G49210"
"1135","AT5G49460"
"1136","AT5G49540"
"1137","AT5G49720"
"1138","AT5G50000"
"1139","AT5G50375"
"1140","AT5G51040"
"1141","AT5G51970"
"1142","AT5G52040"
"1143","AT5G52370"
"1144","AT5G53140"
"1145","AT5G53160"
"1146","AT5G53250"
"1147","AT5G53450"
"1148","AT5G53650"
"1149","AT5G53900"
"1150","AT5G54160"
"1151","AT5G54370"
"1152","AT5G54540"
"1153","AT5G54580"
"1154","AT5G54750"
"1155","AT5G54810"
"1156","AT5G54970"
"1157","AT5G55125"
"1158","AT5G55290"
"1159","AT5G55300"
"1160","AT5G55660"
"1161","AT5G56170"
"1162","AT5G56360"
"1163","AT5G56530"
"1164","AT5G56550"
"1165","AT5G56760"
"1166","AT5G56940"
"1167","AT5G56950"
"1168","AT5G57020"
"1169","AT5G57440"
"1170","AT5G57490"
"1171","AT5G57870"
"1172","AT5G58030"
"1173","AT5G58240"
"1174","AT5G58290"
"1175","AT5G58640"
"1176","AT5G58740"
"1177","AT5G59090"
"1178","AT5G59140"
"1179","AT5G59520"
"1180","AT5G59890"
"1181","AT5G59950"
"1182","AT5G60340"
"1183","AT5G60360"
"1184","AT5G60460"
"1185","AT5G60530"
"1186","AT5G60620"
"1187","AT5G60640"
"1188","AT5G60660"
"1189","AT5G60920"
"1190","AT5G60950"
"1191","AT5G60980"
"1192","AT5G61240"
"1193","AT5G61790"
"1194","AT5G61820"
"1195","AT5G62340"
"1196","AT5G62575"
"1197","AT5G62900"
"1198","AT5G62930"
"1199","AT5G63150"
"1200","AT5G63190"
"1201","AT5G63510"
"1202","AT5G63600"
"1203","AT5G63660"
"1204","AT5G63670"
"1205","AT5G64130"
"1206","AT5G64200"
"1207","AT5G64250"
"1208","AT5G65360"
"1209","AT5G65480"
"1210","AT5G65700"
"1211","AT5G66040"
"1212","AT5G66052"
"1213","AT5G66240"
"1214","AT5G66760"
"1215","AT5G66860"
"1216","AT5G67220"
"1217","AT5G67260"
"1218","AT5G67320"
"1219","AT5G67360"
"1220","AT5G67380"
"1221","AT5G67420"
"1222","AT5G67488"
"1223","AT5G67490"
"1224","AT5G67560"
"1225","ATCG00830"
"1226","ATCG01210"
"1227","ATMG00580"
"1228","ATMG00830"
