"","col_GC_c1.which.mclass....1...1."
"141","AT1G07910"
"142","AT1G07933"
"143","AT1G07937"
"144","AT1G08003"
"145","AT1G08087"
"146","AT1G08180"
"147","AT1G08280"
"148","AT1G08315"
"149","AT1G08380"
"150","AT1G08387"
"151","AT1G08400"
"152","AT1G08470"
"153","AT1G08520"
"154","AT1G08540"
"155","AT1G08543"
"156","AT1G08610"
"157","AT1G08643"
"158","AT1G08727"
"159","AT1G08840"
"160","AT1G08910"
"161","AT1G08960"
"162","AT1G08990"
"163","AT1G09000"
"164","AT1G09023"
"165","AT1G09027"
"166","AT1G09040"
"167","AT1G09050"
"168","AT1G09195"
"169","AT1G09247"
"170","AT1G09320"
"171","AT1G09390"
"172","AT1G09440"
"173","AT1G09530"
"174","AT1G09575"
"175","AT1G09610"
"176","AT1G09710"
"177","AT1G09750"
"178","AT1G09783"
"179","AT1G09800"
"180","AT1G09820"
"181","AT1G09863"
"182","AT1G09890"
"183","AT1G09900"
"184","AT1G09940"
"185","AT1G09960"
"186","AT1G10040"
"187","AT1G10050"
"188","AT1G10070"
"189","AT1G10090"
"190","AT1G10230"
"191","AT1G10240"
"192","AT1G10280"
"193","AT1G10320"
"194","AT1G10460"
"195","AT1G10480"
"196","AT1G10510"
"197","AT1G10520"
"198","AT1G10560"
"199","AT1G10610"
"200","AT1G10810"
"201","AT1G10930"
"202","AT1G10960"
"203","AT1G11050"
"204","AT1G11125"
"205","AT1G11160"
"206","AT1G11180"
"207","AT1G11320"
"208","AT1G11420"
"209","AT1G11540"
"210","AT1G11700"
"211","AT1G11710"
"212","AT1G11800"
"213","AT1G11900"
"214","AT1G11915"
"215","AT1G11940"
"216","AT1G11950"
"217","AT1G12210"
"218","AT1G12244"
"219","AT1G12250"
"220","AT1G12370"
"221","AT1G12380"
"222","AT1G12420"
"223","AT1G12430"
"224","AT1G12460"
"225","AT1G12600"
"226","AT1G12620"
"227","AT1G12710"
"228","AT1G12730"
"229","AT1G12770"
"230","AT1G12775"
"231","AT1G12790"
"232","AT1G12800"
"233","AT1G12860"
"234","AT1G13270"
"235","AT1G13330"
"236","AT1G13420"
"237","AT1G13448"
"238","AT1G13540"
"239","AT1G13609"
"240","AT1G13700"
"241","AT1G13780"
"242","AT1G13800"
"243","AT1G13820"
"244","AT1G13870"
"245","AT1G13910"
"246","AT1G13920"
"247","AT1G13940"
"248","AT1G13970"
"249","AT1G14040"
"250","AT1G14190"
"251","AT1G14260"
"252","AT1G14280"
"253","AT1G14370"
"254","AT1G14480"
"255","AT1G14530"
"256","AT1G14580"
"257","AT1G14590"
"258","AT1G14790"
"259","AT1G14840"
"260","AT1G14970"
"261","AT1G15010"
"262","AT1G15175"
"263","AT1G15290"
"264","AT1G15385"
"265","AT1G15490"
"266","AT1G15610"
"267","AT1G15620"
"268","AT1G15700"
"269","AT1G15730"
"270","AT1G15820"
"271","AT1G15870"
"272","AT1G15885"
"273","AT1G15900"
"274","AT1G16030"
"275","AT1G16150"
"276","AT1G16160"
"277","AT1G16250"
"278","AT1G16310"
"279","AT1G16330"
"280","AT1G16480"
"281","AT1G16489"
"282","AT1G16510"
"283","AT1G16540"
"284","AT1G16590"
"285","AT1G16635"
"286","AT1G16670"
"287","AT1G16820"
"288","AT1G16830"
"289","AT1G17040"
"290","AT1G17070"
"291","AT1G17220"
"292","AT1G17255"
"293","AT1G17400"
"294","AT1G17450"
"295","AT1G17460"
"296","AT1G17590"
"297","AT1G17640"
"298","AT1G17650"
"299","AT1G17665"
"300","AT1G17744"
"301","AT1G17750"
"302","AT1G17840"
"303","AT1G17940"
"304","AT1G18010"
"305","AT1G18030"
"306","AT1G18060"
"307","AT1G18090"
"308","AT1G18140"
"309","AT1G18170"
"310","AT1G18200"
"311","AT1G18265"
"312","AT1G18290"
"313","AT1G18300"
"314","AT1G18320"
"315","AT1G18360"
"316","AT1G18415"
"317","AT1G18440"
"318","AT1G18550"
"319","AT1G18560"
"320","AT1G18570"
"321","AT1G18590"
"322","AT1G18610"
"323","AT1G18670"
"324","AT1G18773"
"325","AT1G18940"
"326","AT1G19010"
"327","AT1G19020"
"328","AT1G19100"
"329","AT1G19115"
"330","AT1G19290"
"331","AT1G19340"
"332","AT1G19397"
"333","AT1G19490"
"334","AT1G19540"
"335","AT1G19700"
"336","AT1G19840"
"337","AT1G19950"
"338","AT1G20030"
"339","AT1G20060"
"340","AT1G20065"
"341","AT1G20340"
"342","AT1G20470"
"343","AT1G20480"
"344","AT1G20530"
"345","AT1G20550"
"346","AT1G20690"
"347","AT1G20720"
"348","AT1G20780"
"349","AT1G20810"
"350","AT1G21060"
"351","AT1G21150"
"352","AT1G21350"
"353","AT1G21390"
"354","AT1G21410"
"355","AT1G21590"
"356","AT1G21651"
"357","AT1G21790"
"358","AT1G21890"
"359","AT1G22030"
"360","AT1G22220"
"361","AT1G22403"
"362","AT1G22460"
"363","AT1G22550"
"364","AT1G22660"
"365","AT1G22980"
"366","AT1G22985"
"367","AT1G22990"
"368","AT1G23010"
"369","AT1G23140"
"370","AT1G23150"
"371","AT1G23160"
"372","AT1G23180"
"373","AT1G23360"
"374","AT1G23560"
"375","AT1G23790"
"376","AT1G23830"
"377","AT1G23880"
"378","AT1G23970"
"379","AT1G24090"
"380","AT1G24095"
"381","AT1G24265"
"382","AT1G24290"
"383","AT1G24300"
"384","AT1G24320"
"385","AT1G24330"
"386","AT1G24530"
"387","AT1G24600"
"388","AT1G24735"
"389","AT1G24800"
"390","AT1G25145"
"391","AT1G25250"
"392","AT1G25375"
"393","AT1G25390"
"394","AT1G25450"
"395","AT1G25480"
"396","AT1G26150"
"397","AT1G26190"
"398","AT1G26210"
"399","AT1G26330"
"400","AT1G26530"
"401","AT1G26620"
"402","AT1G26700"
"403","AT1G26730"
"404","AT1G26810"
"405","AT1G26900"
"406","AT1G26970"
"407","AT1G27060"
"408","AT1G27070"
"409","AT1G27120"
"410","AT1G27170"
"411","AT1G27180"
"412","AT1G27200"
"413","AT1G27360"
"414","AT1G27370"
"415","AT1G27410"
"416","AT1G27420"
"417","AT1G27430"
"418","AT1G27500"
"419","AT1G27620"
"420","AT1G27690"
"421","AT1G27740"
"422","AT1G27880"
"423","AT1G27910"
"424","AT1G27960"
"425","AT1G28050"
"426","AT1G28080"
"427","AT1G28380"
"428","AT1G28390"
"429","AT1G28470"
"430","AT1G28530"
"431","AT1G28550"
"432","AT1G28560"
"433","AT1G28670"
"434","AT1G28710"
"435","AT1G28715"
"436","AT1G28760"
"437","AT1G28815"
"438","AT1G29195"
"439","AT1G29200"
"440","AT1G29270"
"441","AT1G29290"
"442","AT1G29700"
"443","AT1G29710"
"444","AT1G29730"
"445","AT1G29740"
"446","AT1G29750"
"447","AT1G29800"
"448","AT1G29910"
"449","AT1G30010"
"450","AT1G30040"
"451","AT1G30240"
"452","AT1G30280"
"453","AT1G30290"
"454","AT1G30410"
"455","AT1G30420"
"456","AT1G30473"
"457","AT1G30475"
"458","AT1G30520"
"459","AT1G30545"
"460","AT1G30610"
"461","AT1G30640"
"462","AT1G30730"
"463","AT1G30757"
"464","AT1G30810"
"465","AT1G31040"
"466","AT1G31175"
"467","AT1G31190"
"468","AT1G31280"
"469","AT1G31350"
"470","AT1G31410"
"471","AT1G31480"
"472","AT1G31540"
"473","AT1G31650"
"474","AT1G31720"
"475","AT1G31810"
"476","AT1G31835"
"477","AT1G31880"
"478","AT1G32220"
"479","AT1G32530"
"480","AT1G32550"
"481","AT1G32583"
"482","AT1G32610"
"483","AT1G32740"
"484","AT1G32870"
"485","AT1G32900"
"486","AT1G33102"
"487","AT1G33260"
"488","AT1G33280"
"489","AT1G33340"
"490","AT1G33390"
"491","AT1G33475"
"492","AT1G33610"
"493","AT1G33612"
"494","AT1G34040"
"495","AT1G34120"
"496","AT1G34160"
"497","AT1G34260"
"498","AT1G34340"
"499","AT1G34380"
"500","AT1G34570"
"501","AT1G34760"
"502","AT1G35460"
"503","AT1G35560"
"504","AT1G35660"
"505","AT1G35710"
"506","AT1G35910"
"507","AT1G36940"
"508","AT1G37150"
"509","AT1G38065"
"510","AT1G42540"
"511","AT1G43020"
"512","AT1G43160"
"513","AT1G43245"
"514","AT1G43620"
"515","AT1G43765"
"516","AT1G43770"
"517","AT1G43980"
"518","AT1G44120"
"519","AT1G44125"
"520","AT1G44160"
"521","AT1G44350"
"522","AT1G44446"
"523","AT1G44970"
"524","AT1G45110"
"525","AT1G45150"
"526","AT1G45163"
"527","AT1G45165"
"528","AT1G45180"
"529","AT1G45231"
"530","AT1G45248"
"531","AT1G47056"
"532","AT1G47271"
"533","AT1G47340"
"534","AT1G47510"
"535","AT1G47580"
"536","AT1G47870"
"537","AT1G48040"
"538","AT1G48070"
"539","AT1G48120"
"540","AT1G48280"
"541","AT1G48355"
"542","AT1G48370"
"543","AT1G48390"
"544","AT1G48500"
"545","AT1G48540"
"546","AT1G48560"
"547","AT1G48580"
"548","AT1G48640"
"549","AT1G48690"
"550","AT1G48698"
"551","AT1G48770"
"552","AT1G48840"
"553","AT1G48880"
"554","AT1G48930"
"555","AT1G48960"
"556","AT1G49005"
"557","AT1G49110"
"558","AT1G49160"
"559","AT1G49180"
"560","AT1G49205"
"561","AT1G49230"
"562","AT1G49520"
"563","AT1G49560"
"564","AT1G49620"
"565","AT1G49630"
"566","AT1G49710"
"567","AT1G49730"
"568","AT1G49832"
"569","AT1G49910"
"570","AT1G49960"
"571","AT1G49980"
"572","AT1G50000"
"573","AT1G50260"
"574","AT1G50360"
"575","AT1G50659"
"576","AT1G50700"
"577","AT1G50745"
"578","AT1G50840"
"579","AT1G50890"
"580","AT1G50970"
"581","AT1G51035"
"582","AT1G51080"
"583","AT1G51220"
"584","AT1G51310"
"585","AT1G51350"
"586","AT1G51355"
"587","AT1G51370"
"588","AT1G51402"
"589","AT1G51470"
"590","AT1G51520"
"591","AT1G51640"
"592","AT1G51645"
"593","AT1G51700"
"594","AT1G51790"
"595","AT1G51840"
"596","AT1G51860"
"597","AT1G51965"
"598","AT1G52080"
"599","AT1G52160"
"600","AT1G52190"
"601","AT1G52240"
"602","AT1G52315"
"603","AT1G52343"
"604","AT1G52520"
"605","AT1G52550"
"606","AT1G52565"
"607","AT1G52590"
"608","AT1G52618"
"609","AT1G52700"
"610","AT1G53025"
"611","AT1G53110"
"612","AT1G53130"
"613","AT1G53345"
"614","AT1G53350"
"615","AT1G53430"
"616","AT1G53440"
"617","AT1G53542"
"618","AT1G53660"
"619","AT1G53700"
"620","AT1G53800"
"621","AT1G53887"
"622","AT1G53940"
"623","AT1G53950"
"624","AT1G54010"
"625","AT1G54050"
"626","AT1G54220"
"627","AT1G54330"
"628","AT1G54350"
"629","AT1G54400"
"630","AT1G54450"
"631","AT1G54530"
"632","AT1G54570"
"633","AT1G54575"
"634","AT1G54790"
"635","AT1G54840"
"636","AT1G54960"
"637","AT1G55110"
"638","AT1G55120"
"639","AT1G55180"
"640","AT1G55250"
"641","AT1G55280"
"642","AT1G55320"
"643","AT1G55365"
"644","AT1G55370"
"645","AT1G55380"
"646","AT1G55430"
"647","AT1G55450"
"648","AT1G55475"
"649","AT1G55610"
"650","AT1G55630"
"651","AT1G55670"
"652","AT1G55910"
"653","AT1G55915"
"654","AT1G55930"
"655","AT1G56050"
"656","AT1G56130"
"657","AT1G56170"
"658","AT1G56310"
"659","AT1G56320"
"660","AT1G56345"
"661","AT1G56350"
"662","AT1G56630"
"663","AT1G57700"
"664","AT1G57790"
"665","AT1G58007"
"666","AT1G58160"
"667","AT1G58190"
"668","AT1G58223"
"669","AT1G58520"
"670","AT1G58684"
"671","AT1G59359"
"672","AT1G59510"
"673","AT1G59560"
"674","AT1G59590"
"675","AT1G59660"
"676","AT1G59700"
"677","AT1G59730"
"678","AT1G59840"
"679","AT1G59910"
"680","AT1G60000"
"681","AT1G60130"
"682","AT1G60360"
"683","AT1G60505"
"684","AT1G60525"
"685","AT1G60545"
"686","AT1G60550"
"687","AT1G60560"
"688","AT1G60690"
"689","AT1G60700"
"690","AT1G60787"
"691","AT1G60790"
"692","AT1G60870"
"693","AT1G60890"
"694","AT1G60990"
"695","AT1G61000"
"696","AT1G61030"
"697","AT1G61050"
"698","AT1G61190"
"699","AT1G61215"
"700","AT1G61260"
"701","AT1G61280"
"702","AT1G61310"
"703","AT1G61340"
"704","AT1G61360"
"705","AT1G61370"
"706","AT1G61380"
"707","AT1G61420"
"708","AT1G61430"
"709","AT1G61500"
"710","AT1G61520"
"711","AT1G61560"
"712","AT1G61640"
"713","AT1G61667"
"714","AT1G61750"
"715","AT1G61760"
"716","AT1G61960"
"717","AT1G61970"
"718","AT1G62010"
"719","AT1G62050"
"720","AT1G62130"
"721","AT1G62150"
"722","AT1G62170"
"723","AT1G62200"
"724","AT1G62250"
"725","AT1G62310"
"726","AT1G62350"
"727","AT1G62440"
"728","AT1G62500"
"729","AT1G62510"
"730","AT1G62515"
"731","AT1G62590"
"732","AT1G62680"
"733","AT1G62700"
"734","AT1G62840"
"735","AT1G62914"
"736","AT1G62950"
"737","AT1G62960"
"738","AT1G62975"
"739","AT1G62981"
"740","AT1G63130"
"741","AT1G63230"
"742","AT1G63245"
"743","AT1G63250"
"744","AT1G63450"
"745","AT1G63490"
"746","AT1G63520"
"747","AT1G63650"
"748","AT1G63670"
"749","AT1G63680"
"750","AT1G63740"
"751","AT1G63855"
"752","AT1G64105"
"753","AT1G64110"
"754","AT1G64160"
"755","AT1G64400"
"756","AT1G64455"
"757","AT1G64570"
"758","AT1G64572"
"759","AT1G64580"
"760","AT1G64583"
"761","AT1G64690"
"762","AT1G64810"
"763","AT1G64860"
"764","AT1G64890"
"765","AT1G64910"
"766","AT1G64960"
"767","AT1G65070"
"768","AT1G65080"
"769","AT1G65180"
"770","AT1G65380"
"771","AT1G65420"
"772","AT1G65560"
"773","AT1G65570"
"774","AT1G65620"
"775","AT1G65710"
"776","AT1G65730"
"777","AT1G65850"
"778","AT1G65900"
"779","AT1G65910"
"780","AT1G65950"
"781","AT1G66050"
"782","AT1G66080"
"783","AT1G66173"
"784","AT1G66190"
"785","AT1G66230"
"786","AT1G66330"
"787","AT1G66345"
"788","AT1G66520"
"789","AT1G66660"
"790","AT1G66725"
"791","AT1G66730"
"792","AT1G66800"
"793","AT1G66810"
"794","AT1G66880"
"795","AT1G67035"
"796","AT1G67050"
"797","AT1G67110"
"798","AT1G67150"
"799","AT1G67180"
"800","AT1G67190"
"801","AT1G67210"
"802","AT1G67310"
"803","AT1G67410"
"804","AT1G67420"
"805","AT1G67500"
"806","AT1G67510"
"807","AT1G67530"
"808","AT1G67600"
"809","AT1G67660"
"810","AT1G67690"
"811","AT1G67710"
"812","AT1G67780"
"813","AT1G67792"
"814","AT1G67800"
"815","AT1G67820"
"816","AT1G67830"
"817","AT1G67850"
"818","AT1G67900"
"819","AT1G67970"
"820","AT1G68080"
"821","AT1G68120"
"822","AT1G68185"
"823","AT1G68330"
"824","AT1G68340"
"825","AT1G68450"
"826","AT1G68540"
"827","AT1G68620"
"828","AT1G68640"
"829","AT1G68690"
"830","AT1G68725"
"831","AT1G68730"
"832","AT1G68740"
"833","AT1G68795"
"834","AT1G68830"
"835","AT1G68850"
"836","AT1G68862"
"837","AT1G68980"
"838","AT1G69020"
"839","AT1G69060"
"840","AT1G69200"
"841","AT1G69280"
"842","AT1G69310"
"843","AT1G69400"
"844","AT1G69490"
"845","AT1G69550"
"846","AT1G69588"
"847","AT1G69670"
"848","AT1G69690"
"849","AT1G69800"
"850","AT1G69830"
"851","AT1G69880"
"852","AT1G69890"
"853","AT1G69930"
"854","AT1G69935"
"855","AT1G69970"
"856","AT1G70080"
"857","AT1G70100"
"858","AT1G70140"
"859","AT1G70200"
"860","AT1G70260"
"861","AT1G70360"
"862","AT1G70460"
"863","AT1G70470"
"864","AT1G70500"
"865","AT1G70505"
"866","AT1G70518"
"867","AT1G70520"
"868","AT1G70610"
"869","AT1G70630"
"870","AT1G70650"
"871","AT1G70700"
"872","AT1G70740"
"873","AT1G70750"
"874","AT1G70860"
"875","AT1G70880"
"876","AT1G70890"
"877","AT1G70895"
"878","AT1G71015"
"879","AT1G71030"
"880","AT1G71060"
"881","AT1G71240"
"882","AT1G71360"
"883","AT1G71380"
"884","AT1G71460"
"885","AT1G71500"
"886","AT1G71520"
"887","AT1G71530"
"888","AT1G71710"
"889","AT1G71720"
"890","AT1G71810"
"891","AT1G71930"
"892","AT1G72125"
"893","AT1G72180"
"894","AT1G72190"
"895","AT1G72220"
"896","AT1G72240"
"897","AT1G72250"
"898","AT1G72275"
"899","AT1G72330"
"900","AT1G72500"
"901","AT1G72530"
"902","AT1G72600"
"903","AT1G72855"
"904","AT1G72860"
"905","AT1G72870"
"906","AT1G72890"
"907","AT1G72920"
"908","AT1G72930"
"909","AT1G72940"
"910","AT1G72970"
"911","AT1G73020"
"912","AT1G73090"
"913","AT1G73130"
"914","AT1G73160"
"915","AT1G73210"
"916","AT1G73270"
"917","AT1G73280"
"918","AT1G73300"
"919","AT1G73310"
"920","AT1G73320"
"921","AT1G73340"
"922","AT1G73370"
"923","AT1G73410"
"924","AT1G73450"
"925","AT1G73470"
"926","AT1G73480"
"927","AT1G73580"
"928","AT1G73630"
"929","AT1G73690"
"930","AT1G73710"
"931","AT1G73740"
"932","AT1G73750"
"933","AT1G73770"
"934","AT1G73780"
"935","AT1G73860"
"936","AT1G73885"
"937","AT1G73965"
"938","AT1G74055"
"939","AT1G74088"
"940","AT1G74120"
"941","AT1G74150"
"942","AT1G74170"
"943","AT1G74240"
"944","AT1G74300"
"945","AT1G74330"
"946","AT1G74390"
"947","AT1G74450"
"948","AT1G74470"
"949","AT1G74550"
"950","AT1G74590"
"951","AT1G74640"
"952","AT1G74710"
"953","AT1G74750"
"954","AT1G74830"
"955","AT1G74860"
"956","AT1G74900"
"957","AT1G74930"
"958","AT1G75010"
"959","AT1G75030"
"960","AT1G75060"
"961","AT1G75150"
"962","AT1G75300"
"963","AT1G75590"
"964","AT1G75700"
"965","AT1G75717"
"966","AT1G75720"
"967","AT1G75820"
"968","AT1G76110"
"969","AT1G76130"
"970","AT1G76390"
"971","AT1G76450"
"972","AT1G76580"
"973","AT1G76740"
"974","AT1G76780"
"975","AT1G77000"
"976","AT1G77122"
"977","AT1G77170"
"978","AT1G77240"
"979","AT1G77280"
"980","AT1G77310"
"981","AT1G77320"
"982","AT1G77360"
"983","AT1G77400"
"984","AT1G77460"
"985","AT1G77490"
"986","AT1G77500"
"987","AT1G77530"
"988","AT1G77570"
"989","AT1G77600"
"990","AT1G77620"
"991","AT1G77640"
"992","AT1G77700"
"993","AT1G77765"
"994","AT1G77850"
"995","AT1G77880"
"996","AT1G77890"
"997","AT1G78010"
"998","AT1G78090"
"999","AT1G78130"
"1000","AT1G78140"
"1001","AT1G78430"
"1002","AT1G78510"
"1003","AT1G78540"
"1004","AT1G78550"
"1005","AT1G78790"
"1006","AT1G78810"
"1007","AT1G78865"
"1008","AT1G78915"
"1009","AT1G78922"
"1010","AT1G78930"
"1011","AT1G78960"
"1012","AT1G79110"
"1013","AT1G79120"
"1014","AT1G79220"
"1015","AT1G79310"
"1016","AT1G79420"
"1017","AT1G79480"
"1018","AT1G79490"
"1019","AT1G79540"
"1020","AT1G79570"
"1021","AT1G79600"
"1022","AT1G79640"
"1023","AT1G79700"
"1024","AT1G80030"
"1025","AT1G80060"
"1026","AT1G80110"
"1027","AT1G80120"
"1028","AT1G80200"
"1029","AT1G80450"
"1030","AT1G80570"
"1031","AT1G80630"
"1032","AT1G80640"
"1033","AT1G80820"
"1034","AT1G80840"
"1035","AT1G80880"
"1036","AT1G80900"
"1037","AT1G80970"
"1038","AT2G01200"
"1039","AT2G01275"
"1040","AT2G01290"
"1041","AT2G01330"
"1042","AT2G01340"
"1043","AT2G01620"
"1044","AT2G01860"
"1045","AT2G01880"
"1046","AT2G01900"
"1047","AT2G01905"
"1048","AT2G01913"
"1049","AT2G02020"
"1050","AT2G02080"
"1051","AT2G02148"
"1052","AT2G02150"
"1053","AT2G02400"
"1054","AT2G02410"
"1055","AT2G02590"
"1056","AT2G02620"
"1057","AT2G02635"
"1058","AT2G02880"
"1059","AT2G02955"
"1060","AT2G03050"
"1061","AT2G03060"
"1062","AT2G03200"
"1063","AT2G03270"
"1064","AT2G03280"
"1065","AT2G03330"
"1066","AT2G03450"
"1067","AT2G03530"
"1068","AT2G03590"
"1069","AT2G03670"
"1070","AT2G03720"
"1071","AT2G03925"
"1072","AT2G04040"
"1073","AT2G04205"
"1074","AT2G04270"
"1075","AT2G04450"
"1076","AT2G04500"
"1077","AT2G04530"
"1078","AT2G04560"
"1079","AT2G04620"
"1080","AT2G04660"
"1081","AT2G04795"
"1082","AT2G04805"
"1083","AT2G04842"
"1084","AT2G05120"
"1085","AT2G05160"
"1086","AT2G05180"
"1087","AT2G05185"
"1088","AT2G05215"
"1089","AT2G05760"
"1090","AT2G05910"
"1091","AT2G05940"
"1092","AT2G06465"
"1093","AT2G07325"
"1094","AT2G07515"
"1095","AT2G07627"
"1096","AT2G07638"
"1097","AT2G07655"
"1098","AT2G07665"
"1099","AT2G07674"
"1100","AT2G07675"
"1101","AT2G07687"
"1102","AT2G07707"
"1103","AT2G07719"
"1104","AT2G07739"
"1105","AT2G07773"
"1106","AT2G07777"
"1107","AT2G07787"
"1108","AT2G07850"
"1109","AT2G08000"
"1110","AT2G08435"
"1111","AT2G08685"
"1112","AT2G08750"
"1113","AT2G09250"
"1114","AT2G09465"
"1115","AT2G09640"
"1116","AT2G09660"
"1117","AT2G09945"
"1118","AT2G11225"
"1119","AT2G12462"
"1120","AT2G12550"
"1121","AT2G13440"
"1122","AT2G13600"
"1123","AT2G13660"
"1124","AT2G13800"
"1125","AT2G13840"
"1126","AT2G13900"
"1127","AT2G13960"
"1128","AT2G14050"
"1129","AT2G14520"
"1130","AT2G14620"
"1131","AT2G14660"
"1132","AT2G15300"
"1133","AT2G15310"
"1134","AT2G15370"
"1135","AT2G15400"
"1136","AT2G15440"
"1137","AT2G15680"
"1138","AT2G15730"
"1139","AT2G15820"
"1140","AT2G15980"
"1141","AT2G16050"
"1142","AT2G16270"
"1143","AT2G16385"
"1144","AT2G16390"
"1145","AT2G16760"
"1146","AT2G16970"
"1147","AT2G17220"
"1148","AT2G17442"
"1149","AT2G17650"
"1150","AT2G17695"
"1151","AT2G17730"
"1152","AT2G17787"
"1153","AT2G17830"
"1154","AT2G17880"
"1155","AT2G17970"
"1156","AT2G18150"
"1157","AT2G18245"
"1158","AT2G18360"
"1159","AT2G18465"
"1160","AT2G18620"
"1161","AT2G18690"
"1162","AT2G18760"
"1163","AT2G18890"
"1164","AT2G18915"
"1165","AT2G18940"
"1166","AT2G18950"
"1167","AT2G19060"
"1168","AT2G19120"
"1169","AT2G19280"
"1170","AT2G19380"
"1171","AT2G19440"
"1172","AT2G19582"
"1173","AT2G19660"
"1174","AT2G19690"
"1175","AT2G19710"
"1176","AT2G19860"
"1177","AT2G19930"
"1178","AT2G20020"
"1179","AT2G20100"
"1180","AT2G20110"
"1181","AT2G20180"
"1182","AT2G20210"
"1183","AT2G20240"
"1184","AT2G20260"
"1185","AT2G20290"
"1186","AT2G20362"
"1187","AT2G20440"
"1188","AT2G20495"
"1189","AT2G20550"
"1190","AT2G20560"
"1191","AT2G20680"
"1192","AT2G20710"
"1193","AT2G20770"
"1194","AT2G20815"
"1195","AT2G20835"
"1196","AT2G20950"
"1197","AT2G20960"
"1198","AT2G21100"
"1199","AT2G21130"
"1200","AT2G21350"
"1201","AT2G21370"
"1202","AT2G21540"
"1203","AT2G21550"
"1204","AT2G21590"
"1205","AT2G21630"
"1206","AT2G21640"
"1207","AT2G21800"
"1208","AT2G21830"
"1209","AT2G21840"
"1210","AT2G21940"
"1211","AT2G22100"
"1212","AT2G22240"
"1213","AT2G22260"
"1214","AT2G22360"
"1215","AT2G22410"
"1216","AT2G22620"
"1217","AT2G22650"
"1218","AT2G22730"
"1219","AT2G22740"
"1220","AT2G22830"
"1221","AT2G22850"
"1222","AT2G22890"
"1223","AT2G22910"
"1224","AT2G22920"
"1225","AT2G22930"
"1226","AT2G22990"
"1227","AT2G23093"
"1228","AT2G23140"
"1229","AT2G23290"
"1230","AT2G23348"
"1231","AT2G23360"
"1232","AT2G23390"
"1233","AT2G23470"
"1234","AT2G23520"
"1235","AT2G23530"
"1236","AT2G23620"
"1237","AT2G23672"
"1238","AT2G23690"
"1239","AT2G23755"
"1240","AT2G23960"
"1241","AT2G24120"
"1242","AT2G24140"
"1243","AT2G24190"
"1244","AT2G24250"
"1245","AT2G24350"
"1246","AT2G24390"
