"","col_GC_c1.which.mclass....5...1."
"426","AT1G58807"
"427","AT1G58936"
"428","AT1G59124"
"429","AT1G59218"
"430","AT1G59670"
"431","AT1G59790"
"432","AT1G60270"
"433","AT1G60350"
"434","AT1G60380"
"435","AT1G60720"
"436","AT1G60760"
"437","AT1G60830"
"438","AT1G60970"
"439","AT1G60980"
"440","AT1G60986"
"441","AT1G61224"
"442","AT1G61226"
"443","AT1G61290"
"444","AT1G61300"
"445","AT1G61562"
"446","AT1G61710"
"447","AT1G61720"
"448","AT1G62030"
"449","AT1G62035"
"450","AT1G62190"
"451","AT1G62240"
"452","AT1G62360"
"453","AT1G62421"
"454","AT1G62450"
"455","AT1G62690"
"456","AT1G62760"
"457","AT1G62900"
"458","AT1G62920"
"459","AT1G63070"
"460","AT1G63105"
"461","AT1G63320"
"462","AT1G63340"
"463","AT1G63350"
"464","AT1G63390"
"465","AT1G63522"
"466","AT1G63540"
"467","AT1G63550"
"468","AT1G63600"
"469","AT1G63870"
"470","AT1G64020"
"471","AT1G64100"
"472","AT1G64130"
"473","AT1G64195"
"474","AT1G64235"
"475","AT1G64253"
"476","AT1G64260"
"477","AT1G64561"
"478","AT1G64670"
"479","AT1G64680"
"480","AT1G64710"
"481","AT1G64795"
"482","AT1G64820"
"483","AT1G65140"
"484","AT1G65200"
"485","AT1G65240"
"486","AT1G65346"
"487","AT1G65480"
"488","AT1G65490"
"489","AT1G65800"
"490","AT1G66000"
"491","AT1G66060"
"492","AT1G66235"
"493","AT1G66360"
"494","AT1G66420"
"495","AT1G66870"
"496","AT1G66910"
"497","AT1G66920"
"498","AT1G66950"
"499","AT1G66960"
"500","AT1G66970"
"501","AT1G67000"
"502","AT1G67100"
"503","AT1G67220"
"504","AT1G67270"
"505","AT1G67460"
"506","AT1G67481"
"507","AT1G67540"
"508","AT1G67635"
"509","AT1G67670"
"510","AT1G67770"
"511","AT1G67856"
"512","AT1G68090"
"513","AT1G68170"
"514","AT1G68190"
"515","AT1G68568"
"516","AT1G68600"
"517","AT1G68750"
"518","AT1G68800"
"519","AT1G68877"
"520","AT1G69085"
"521","AT1G69470"
"522","AT1G69480"
"523","AT1G69990"
"524","AT1G70390"
"525","AT1G70720"
"526","AT1G70910"
"527","AT1G71140"
"528","AT1G71250"
"529","AT1G71280"
"530","AT1G71300"
"531","AT1G71370"
"532","AT1G71690"
"533","AT1G72110"
"534","AT1G72270"
"535","AT1G72460"
"536","AT1G72590"
"537","AT1G72620"
"538","AT1G72645"
"539","AT1G72910"
"540","AT1G73050"
"541","AT1G73190"
"542","AT1G73510"
"543","AT1G73610"
"544","AT1G73687"
"545","AT1G73700"
"546","AT1G73810"
"547","AT1G74130"
"548","AT1G74205"
"549","AT1G74290"
"550","AT1G74456"
"551","AT1G74630"
"552","AT1G74810"
"553","AT1G74820"
"554","AT1G74890"
"555","AT1G74990"
"556","AT1G75920"
"557","AT1G76210"
"558","AT1G76465"
"559","AT1G76530"
"560","AT1G76750"
"561","AT1G76892"
"562","AT1G76965"
"563","AT1G77160"
"564","AT1G77210"
"565","AT1G77520"
"566","AT1G77790"
"567","AT1G77860"
"568","AT1G78030"
"569","AT1G78160"
"570","AT1G78390"
"571","AT1G78478"
"572","AT1G78500"
"573","AT1G78820"
"574","AT1G78840"
"575","AT1G79400"
"576","AT1G79780"
"577","AT1G79860"
"578","AT1G80330"
"579","AT1G80390"
"580","AT1G80470"
"581","AT1G80580"
"582","AT1G80590"
"583","AT2G01023"
"584","AT2G01280"
"585","AT2G01310"
"586","AT2G01360"
"587","AT2G01810"
"588","AT2G01960"
"589","AT2G02010"
"590","AT2G02061"
"591","AT2G02147"
"592","AT2G02340"
"593","AT2G02490"
"594","AT2G02580"
"595","AT2G02640"
"596","AT2G02741"
"597","AT2G03020"
"598","AT2G03130"
"599","AT2G03210"
"600","AT2G03230"
"601","AT2G03250"
"602","AT2G03290"
"603","AT2G03310"
"604","AT2G03460"
"605","AT2G03821"
"606","AT2G03840"
"607","AT2G04005"
"608","AT2G04039"
"609","AT2G04137"
"610","AT2G04145"
"611","AT2G04190"
"612","AT2G04220"
"613","AT2G04255"
"614","AT2G04405"
"615","AT2G04435"
"616","AT2G04495"
"617","AT2G04535"
"618","AT2G04545"
"619","AT2G04715"
"620","AT2G04840"
"621","AT2G05095"
"622","AT2G05145"
"623","AT2G05155"
"624","AT2G05245"
"625","AT2G05270"
"626","AT2G05420"
"627","AT2G05505"
"628","AT2G05585"
"629","AT2G05635"
"630","AT2G05642"
"631","AT2G05753"
"632","AT2G05765"
"633","AT2G05914"
"634","AT2G05915"
"635","AT2G05945"
"636","AT2G05965"
"637","AT2G06002"
"638","AT2G06225"
"639","AT2G06305"
"640","AT2G06365"
"641","AT2G06405"
"642","AT2G06525"
"643","AT2G06615"
"644","AT2G06655"
"645","AT2G06765"
"646","AT2G06865"
"647","AT2G07000"
"648","AT2G07345"
"649","AT2G07621"
"650","AT2G07625"
"651","AT2G07628"
"652","AT2G07632"
"653","AT2G07643"
"654","AT2G07648"
"655","AT2G07654"
"656","AT2G07661"
"657","AT2G07673"
"658","AT2G07676"
"659","AT2G07691"
"660","AT2G07702"
"661","AT2G07705"
"662","AT2G07714"
"663","AT2G07728"
"664","AT2G07738"
"665","AT2G07768"
"666","AT2G07772"
"667","AT2G07775"
"668","AT2G07795"
"669","AT2G07965"
"670","AT2G08025"
"671","AT2G08205"
"672","AT2G08235"
"673","AT2G08275"
"674","AT2G08320"
"675","AT2G08375"
"676","AT2G08405"
"677","AT2G08445"
"678","AT2G08475"
"679","AT2G08505"
"680","AT2G08530"
"681","AT2G08575"
"682","AT2G08595"
"683","AT2G08610"
"684","AT2G08640"
"685","AT2G08700"
"686","AT2G08740"
"687","AT2G08765"
"688","AT2G08795"
"689","AT2G08850"
"690","AT2G08870"
"691","AT2G08900"
"692","AT2G08905"
"693","AT2G08910"
"694","AT2G08955"
"695","AT2G09025"
"696","AT2G09045"
"697","AT2G09165"
"698","AT2G09170"
"699","AT2G09175"
"700","AT2G09195"
"701","AT2G09205"
"702","AT2G09230"
"703","AT2G09300"
"704","AT2G09305"
"705","AT2G09365"
"706","AT2G09425"
"707","AT2G09440"
"708","AT2G09455"
"709","AT2G09460"
"710","AT2G09510"
"711","AT2G09525"
"712","AT2G09540"
"713","AT2G09565"
"714","AT2G09575"
"715","AT2G09610"
"716","AT2G09665"
"717","AT2G09685"
"718","AT2G09695"
"719","AT2G09705"
"720","AT2G09845"
"721","AT2G09885"
"722","AT2G09965"
"723","AT2G09970"
"724","AT2G10537"
"725","AT2G10553"
"726","AT2G10615"
"727","AT2G11205"
"728","AT2G11270"
"729","AT2G11271"
"730","AT2G11815"
"731","AT2G11891"
"732","AT2G12190"
"733","AT2G12905"
"734","AT2G13640"
"735","AT2G13905"
"736","AT2G13950"
"737","AT2G14070"
"738","AT2G14080"
"739","AT2G14560"
"740","AT2G14810"
"741","AT2G15080"
"742","AT2G15090"
"743","AT2G15555"
"744","AT2G16005"
"745","AT2G16190"
"746","AT2G16630"
"747","AT2G17010"
"748","AT2G17295"
"749","AT2G17470"
"750","AT2G17680"
"751","AT2G17690"
"752","AT2G17780"
"753","AT2G17850"
"754","AT2G17890"
"755","AT2G17920"
"756","AT2G18010"
"757","AT2G18025"
"758","AT2G18260"
"759","AT2G18340"
"760","AT2G18490"
"761","AT2G18685"
"762","AT2G19150"
"763","AT2G19190"
"764","AT2G19210"
"765","AT2G19650"
"766","AT2G19700"
"767","AT2G19910"
"768","AT2G19920"
"769","AT2G19960"
"770","AT2G20170"
"771","AT2G20250"
"772","AT2G20380"
"773","AT2G20570"
"774","AT2G20700"
"775","AT2G20721"
"776","AT2G20800"
"777","AT2G20825"
"778","AT2G21200"
"779","AT2G21210"
"780","AT2G21237"
"781","AT2G21260"
"782","AT2G21330"
"783","AT2G21480"
"784","AT2G21650"
"785","AT2G22060"
"786","AT2G22121"
"787","AT2G22340"
"788","AT2G22426"
"789","AT2G22496"
"790","AT2G22750"
"791","AT2G22820"
"792","AT2G23096"
"793","AT2G23110"
"794","AT2G23190"
"795","AT2G23220"
"796","AT2G23270"
"797","AT2G23347"
"798","AT2G23400"
"799","AT2G23445"
"800","AT2G24195"
"801","AT2G24270"
"802","AT2G24285"
"803","AT2G24320"
"804","AT2G24450"
"805","AT2G24681"
"806","AT2G24692"
"807","AT2G24710"
"808","AT2G24850"
"809","AT2G25055"
"810","AT2G25150"
"811","AT2G25297"
"812","AT2G25440"
"813","AT2G25482"
"814","AT2G25600"
"815","AT2G25820"
"816","AT2G26020"
"817","AT2G26160"
"818","AT2G26620"
"819","AT2G26720"
"820","AT2G27160"
"821","AT2G27229"
"822","AT2G27240"
"823","AT2G27270"
"824","AT2G27385"
"825","AT2G27402"
"826","AT2G27535"
"827","AT2G27650"
"828","AT2G27670"
"829","AT2G27750"
"830","AT2G27780"
"831","AT2G28140"
"832","AT2G28500"
"833","AT2G28630"
"834","AT2G28755"
"835","AT2G28850"
"836","AT2G29110"
"837","AT2G29310"
"838","AT2G29360"
"839","AT2G29470"
"840","AT2G29630"
"841","AT2G29710"
"842","AT2G30090"
"843","AT2G30115"
"844","AT2G30650"
"845","AT2G30680"
"846","AT2G30690"
"847","AT2G30750"
"848","AT2G30790"
"849","AT2G30830"
"850","AT2G31220"
"851","AT2G31335"
"852","AT2G31345"
"853","AT2G31425"
"854","AT2G31590"
"855","AT2G32130"
"856","AT2G32160"
"857","AT2G32315"
"858","AT2G32530"
"859","AT2G32550"
"860","AT2G32660"
"861","AT2G32770"
"862","AT2G32860"
"863","AT2G32870"
"864","AT2G32885"
"865","AT2G33100"
"866","AT2G33230"
"867","AT2G33300"
"868","AT2G33780"
"869","AT2G33810"
"870","AT2G33815"
"871","AT2G34010"
"872","AT2G34186"
"873","AT2G34238"
"874","AT2G34315"
"875","AT2G34370"
"876","AT2G34610"
"877","AT2G34810"
"878","AT2G34960"
"879","AT2G35343"
"880","AT2G35747"
"881","AT2G35820"
"882","AT2G35850"
"883","AT2G36020"
"884","AT2G36030"
"885","AT2G36145"
"886","AT2G36255"
"887","AT2G36440"
"888","AT2G36540"
"889","AT2G36550"
"890","AT2G36695"
"891","AT2G36780"
"892","AT2G36792"
"893","AT2G36815"
"894","AT2G36854"
"895","AT2G37140"
"896","AT2G37720"
"897","AT2G37805"
"898","AT2G38195"
"899","AT2G38255"
"900","AT2G38890"
"901","AT2G38920"
"902","AT2G39030"
"903","AT2G39175"
"904","AT2G39415"
"905","AT2G39540"
"906","AT2G39640"
"907","AT2G39920"
"908","AT2G40050"
"909","AT2G40116"
"910","AT2G40130"
"911","AT2G40180"
"912","AT2G40580"
"913","AT2G40925"
"914","AT2G40955"
"915","AT2G41445"
"916","AT2G41470"
"917","AT2G41590"
"918","AT2G42005"
"919","AT2G42065"
"920","AT2G42100"
"921","AT2G42200"
"922","AT2G42560"
"923","AT2G42800"
"924","AT2G42840"
"925","AT2G42885"
"926","AT2G42930"
"927","AT2G43010"
"928","AT2G43137"
"929","AT2G43138"
"930","AT2G43220"
"931","AT2G43270"
"932","AT2G43510"
"933","AT2G44195"
"934","AT2G44400"
"935","AT2G44590"
"936","AT2G44735"
"937","AT2G45243"
"938","AT2G45350"
"939","AT2G45410"
"940","AT2G45570"
"941","AT2G45600"
"942","AT2G45780"
"943","AT2G45840"
"944","AT2G46440"
"945","AT2G46455"
"946","AT2G46480"
"947","AT2G46995"
"948","AT2G47115"
"949","AT2G47150"
"950","AT2G47240"
"951","AT2G47245"
"952","AT2G47340"
"953","AT2G47750"
"954","AT2G47844"
"955","AT2G47870"
"956","AT2G47950"
"957","AT3G01045"
"958","AT3G01080"
"959","AT3G01085"
"960","AT3G01165"
"961","AT3G01313"
"962","AT3G01326"
"963","AT3G01365"
"964","AT3G01375"
"965","AT3G01440"
"966","AT3G01485"
"967","AT3G01530"
"968","AT3G01620"
"969","AT3G01625"
"970","AT3G01630"
"971","AT3G01635"
"972","AT3G01675"
"973","AT3G01835"
"974","AT3G01845"
"975","AT3G01865"
"976","AT3G01935"
"977","AT3G02015"
"978","AT3G02035"
"979","AT3G02075"
"980","AT3G02100"
"981","AT3G02125"
"982","AT3G02165"
"983","AT3G02255"
"984","AT3G02405"
"985","AT3G02445"
"986","AT3G02455"
"987","AT3G02500"
"988","AT3G02525"
"989","AT3G02755"
"990","AT3G02895"
"991","AT3G02985"
"992","AT3G03135"
"993","AT3G03195"
"994","AT3G03230"
"995","AT3G03272"
"996","AT3G03325"
"997","AT3G03385"
"998","AT3G03430"
"999","AT3G03510"
"1000","AT3G03620"
"1001","AT3G03670"
"1002","AT3G03745"
"1003","AT3G03776"
"1004","AT3G03820"
"1005","AT3G03825"
"1006","AT3G03840"
"1007","AT3G03930"
"1008","AT3G03935"
"1009","AT3G04015"
"1010","AT3G04035"
"1011","AT3G04050"
"1012","AT3G04065"
"1013","AT3G04085"
"1014","AT3G04165"
"1015","AT3G04275"
"1016","AT3G04355"
"1017","AT3G04510"
"1018","AT3G04635"
"1019","AT3G04660"
"1020","AT3G04765"
"1021","AT3G04785"
"1022","AT3G04915"
"1023","AT3G04985"
"1024","AT3G05110"
"1025","AT3G05135"
"1026","AT3G05145"
"1027","AT3G05260"
"1028","AT3G05265"
"1029","AT3G05310"
"1030","AT3G05355"
"1031","AT3G05600"
"1032","AT3G05650"
"1033","AT3G05790"
"1034","AT3G05955"
"1035","AT3G06025"
"1036","AT3G06085"
"1037","AT3G06100"
"1038","AT3G06260"
"1039","AT3G06490"
"1040","AT3G06495"
"1041","AT3G06515"
"1042","AT3G06560"
"1043","AT3G06605"
"1044","AT3G06805"
"1045","AT3G06925"
"1046","AT3G06955"
"1047","AT3G07175"
"1048","AT3G07265"
"1049","AT3G07275"
"1050","AT3G07450"
"1051","AT3G07490"
"1052","AT3G07515"
"1053","AT3G07655"
"1054","AT3G07735"
"1055","AT3G08075"
"1056","AT3G08100"
"1057","AT3G08135"
"1058","AT3G08175"
"1059","AT3G08240"
"1060","AT3G08245"
"1061","AT3G08280"
"1062","AT3G08350"
"1063","AT3G08360"
"1064","AT3G08370"
"1065","AT3G08410"
"1066","AT3G08425"
"1067","AT3G08475"
"1068","AT3G08515"
"1069","AT3G08605"
"1070","AT3G08645"
"1071","AT3G08660"
"1072","AT3G08700"
"1073","AT3G08745"
"1074","AT3G08750"
"1075","AT3G08755"
"1076","AT3G08765"
"1077","AT3G08805"
"1078","AT3G08810"
"1079","AT3G08855"
"1080","AT3G08985"
"1081","AT3G09065"
"1082","AT3G09162"
"1083","AT3G09225"
"1084","AT3G09245"
"1085","AT3G09335"
"1086","AT3G09340"
"1087","AT3G09450"
"1088","AT3G09525"
"1089","AT3G09550"
"1090","AT3G09555"
"1091","AT3G09625"
"1092","AT3G09635"
"1093","AT3G09640"
"1094","AT3G09645"
"1095","AT3G09775"
"1096","AT3G09865"
"1097","AT3G09922"
"1098","AT3G10113"
"1099","AT3G10240"
"1100","AT3G10590"
"1101","AT3G11325"
"1102","AT3G11350"
"1103","AT3G11380"
"1104","AT3G11415"
"1105","AT3G11980"
"1106","AT3G12410"
"1107","AT3G12460"
"1108","AT3G12660"
"1109","AT3G12840"
"1110","AT3G13140"
"1111","AT3G13276"
"1112","AT3G13390"
"1113","AT3G13400"
"1114","AT3G13403"
"1115","AT3G13525"
"1116","AT3G13680"
"1117","AT3G13960"
"1118","AT3G14030"
"1119","AT3G14140"
"1120","AT3G14250"
"1121","AT3G14420"
"1122","AT3G14463"
"1123","AT3G14490"
"1124","AT3G14640"
"1125","AT3G14700"
"1126","AT3G14820"
"1127","AT3G14981"
"1128","AT3G15370"
"1129","AT3G15490"
"1130","AT3G15740"
"1131","AT3G15870"
"1132","AT3G16040"
"1133","AT3G16120"
"1134","AT3G16130"
"1135","AT3G16160"
"1136","AT3G16380"
"1137","AT3G16650"
"1138","AT3G17130"
"1139","AT3G17760"
"1140","AT3G17980"
"1141","AT3G18291"
"1142","AT3G18360"
"1143","AT3G18460"
"1144","AT3G18485"
"1145","AT3G18530"
"1146","AT3G18570"
"1147","AT3G18720"
"1148","AT3G18775"
"1149","AT3G18810"
"1150","AT3G19090"
"1151","AT3G19552"
"1152","AT3G19595"
"1153","AT3G19613"
"1154","AT3G19690"
"1155","AT3G19800"
"1156","AT3G19850"
"1157","AT3G19920"
"1158","AT3G19940"
"1159","AT3G20395"
"1160","AT3G20400"
"1161","AT3G20470"
"1162","AT3G20557"
"1163","AT3G20580"
"1164","AT3G20760"
"1165","AT3G20865"
"1166","AT3G20950"
"1167","AT3G21080"
"1168","AT3G21090"
"1169","AT3G21150"
"1170","AT3G21352"
"1171","AT3G21520"
"1172","AT3G21570"
"1173","AT3G21755"
"1174","AT3G21760"
"1175","AT3G21790"
"1176","AT3G22090"
"1177","AT3G22250"
"1178","AT3G22700"
"1179","AT3G22770"
"1180","AT3G22820"
"1181","AT3G22860"
"1182","AT3G22940"
"1183","AT3G23010"
"1184","AT3G23120"
"1185","AT3G23230"
"1186","AT3G23240"
"1187","AT3G23350"
"1188","AT3G23420"
"1189","AT3G23450"
"1190","AT3G23635"
"1191","AT3G24060"
"1192","AT3G24068"
"1193","AT3G24230"
"1194","AT3G24280"
"1195","AT3G24332"
"1196","AT3G24540"
"1197","AT3G24600"
"1198","AT3G24614"
"1199","AT3G24790"
"1200","AT3G25505"
"1201","AT3G25550"
"1202","AT3G25573"
"1203","AT3G25577"
"1204","AT3G25670"
"1205","AT3G25719"
"1206","AT3G25760"
"1207","AT3G26110"
"1208","AT3G26180"
"1209","AT3G26200"
"1210","AT3G26230"
"1211","AT3G26237"
"1212","AT3G26250"
"1213","AT3G26460"
"1214","AT3G26539"
"1215","AT3G26620"
"1216","AT3G26819"
"1217","AT3G26930"
"1218","AT3G26960"
"1219","AT3G27040"
"1220","AT3G27250"
"1221","AT3G27503"
"1222","AT3G27590"
"1223","AT3G27710"
"1224","AT3G27720"
"1225","AT3G27865"
"1226","AT3G28270"
"1227","AT3G28320"
"1228","AT3G28335"
"1229","AT3G28390"
"1230","AT3G28415"
"1231","AT3G28470"
"1232","AT3G28500"
"1233","AT3G28540"
"1234","AT3G28560"
"1235","AT3G28590"
"1236","AT3G28600"
"1237","AT3G28610"
"1238","AT3G28635"
"1239","AT3G28780"
"1240","AT3G28890"
"1241","AT3G28899"
"1242","AT3G29110"
"1243","AT3G29190"
"1244","AT3G29580"
"1245","AT3G29638"
"1246","AT3G29639"
