"","col_GC_c1.which.mclass....3...1."
"966","AT2G24310"
"967","AT2G24430"
"968","AT2G24560"
"969","AT2G24680"
"970","AT2G24820"
"971","AT2G25090"
"972","AT2G25130"
"973","AT2G25160"
"974","AT2G25240"
"975","AT2G25290"
"976","AT2G25410"
"977","AT2G25460"
"978","AT2G25510"
"979","AT2G25530"
"980","AT2G25940"
"981","AT2G26250"
"982","AT2G26290"
"983","AT2G26380"
"984","AT2G26410"
"985","AT2G26420"
"986","AT2G26500"
"987","AT2G26515"
"988","AT2G26560"
"989","AT2G26740"
"990","AT2G26790"
"991","AT2G26910"
"992","AT2G26975"
"993","AT2G27180"
"994","AT2G27389"
"995","AT2G27610"
"996","AT2G27690"
"997","AT2G28050"
"998","AT2G28210"
"999","AT2G28260"
"1000","AT2G28270"
"1001","AT2G28560"
"1002","AT2G28650"
"1003","AT2G28690"
"1004","AT2G28710"
"1005","AT2G28815"
"1006","AT2G28930"
"1007","AT2G29120"
"1008","AT2G29320"
"1009","AT2G29430"
"1010","AT2G29450"
"1011","AT2G29460"
"1012","AT2G29620"
"1013","AT2G29720"
"1014","AT2G29950"
"1015","AT2G30230"
"1016","AT2G30380"
"1017","AT2G30570"
"1018","AT2G30820"
"1019","AT2G31160"
"1020","AT2G31180"
"1021","AT2G31310"
"1022","AT2G31380"
"1023","AT2G31540"
"1024","AT2G31560"
"1025","AT2G31790"
"1026","AT2G31865"
"1027","AT2G31910"
"1028","AT2G31920"
"1029","AT2G31980"
"1030","AT2G31990"
"1031","AT2G32100"
"1032","AT2G32120"
"1033","AT2G32235"
"1034","AT2G32487"
"1035","AT2G32510"
"1036","AT2G32610"
"1037","AT2G32620"
"1038","AT2G32630"
"1039","AT2G32640"
"1040","AT2G32765"
"1041","AT2G32795"
"1042","AT2G32800"
"1043","AT2G32890"
"1044","AT2G32940"
"1045","AT2G32960"
"1046","AT2G33060"
"1047","AT2G33130"
"1048","AT2G33205"
"1049","AT2G33240"
"1050","AT2G33260"
"1051","AT2G33760"
"1052","AT2G33855"
"1053","AT2G34180"
"1054","AT2G34185"
"1055","AT2G34224"
"1056","AT2G34330"
"1057","AT2G34350"
"1058","AT2G34360"
"1059","AT2G34390"
"1060","AT2G34400"
"1061","AT2G34430"
"1062","AT2G34510"
"1063","AT2G34540"
"1064","AT2G34600"
"1065","AT2G34930"
"1066","AT2G34940"
"1067","AT2G35140"
"1068","AT2G35150"
"1069","AT2G35155"
"1070","AT2G35290"
"1071","AT2G35310"
"1072","AT2G35340"
"1073","AT2G35345"
"1074","AT2G35420"
"1075","AT2G35550"
"1076","AT2G35600"
"1077","AT2G35660"
"1078","AT2G35935"
"1079","AT2G35950"
"1080","AT2G35960"
"1081","AT2G35980"
"1082","AT2G36026"
"1083","AT2G36270"
"1084","AT2G36430"
"1085","AT2G36630"
"1086","AT2G36710"
"1087","AT2G36970"
"1088","AT2G36980"
"1089","AT2G37000"
"1090","AT2G37025"
"1091","AT2G37070"
"1092","AT2G37280"
"1093","AT2G37290"
"1094","AT2G37320"
"1095","AT2G37580"
"1096","AT2G37610"
"1097","AT2G37700"
"1098","AT2G37900"
"1099","AT2G38010"
"1100","AT2G38060"
"1101","AT2G38250"
"1102","AT2G38330"
"1103","AT2G38390"
"1104","AT2G38460"
"1105","AT2G38465"
"1106","AT2G38490"
"1107","AT2G38500"
"1108","AT2G38510"
"1109","AT2G38720"
"1110","AT2G38823"
"1111","AT2G38830"
"1112","AT2G39010"
"1113","AT2G39180"
"1114","AT2G39230"
"1115","AT2G39360"
"1116","AT2G39400"
"1117","AT2G39435"
"1118","AT2G39560"
"1119","AT2G39620"
"1120","AT2G39690"
"1121","AT2G39710"
"1122","AT2G40020"
"1123","AT2G40100"
"1124","AT2G40165"
"1125","AT2G40390"
"1126","AT2G40520"
"1127","AT2G40711"
"1128","AT2G40720"
"1129","AT2G40850"
"1130","AT2G40920"
"1131","AT2G41105"
"1132","AT2G41170"
"1133","AT2G41178"
"1134","AT2G41180"
"1135","AT2G41210"
"1136","AT2G41230"
"1137","AT2G41231"
"1138","AT2G41312"
"1139","AT2G41450"
"1140","AT2G41505"
"1141","AT2G41510"
"1142","AT2G41730"
"1143","AT2G41830"
"1144","AT2G41905"
"1145","AT2G42340"
"1146","AT2G42360"
"1147","AT2G42370"
"1148","AT2G42440"
"1149","AT2G42530"
"1150","AT2G42690"
"1151","AT2G42850"
"1152","AT2G42860"
"1153","AT2G42940"
"1154","AT2G42980"
"1155","AT2G43230"
"1156","AT2G43390"
"1157","AT2G43445"
"1158","AT2G43470"
"1159","AT2G43600"
"1160","AT2G43620"
"1161","AT2G43690"
"1162","AT2G43700"
"1163","AT2G43840"
"1164","AT2G43870"
"1165","AT2G43890"
"1166","AT2G43900"
"1167","AT2G43930"
"1168","AT2G44000"
"1169","AT2G44210"
"1170","AT2G44230"
"1171","AT2G44290"
"1172","AT2G44340"
"1173","AT2G44480"
"1174","AT2G44578"
"1175","AT2G44800"
"1176","AT2G44840"
"1177","AT2G44880"
"1178","AT2G44910"
"1179","AT2G45040"
"1180","AT2G45080"
"1181","AT2G45120"
"1182","AT2G45420"
"1183","AT2G45630"
"1184","AT2G45850"
"1185","AT2G45900"
"1186","AT2G45930"
"1187","AT2G46070"
"1188","AT2G46130"
"1189","AT2G46250"
"1190","AT2G46380"
"1191","AT2G46400"
"1192","AT2G46420"
"1193","AT2G46510"
"1194","AT2G46530"
"1195","AT2G46810"
"1196","AT2G47010"
"1197","AT2G47015"
"1198","AT2G47220"
"1199","AT2G47370"
"1200","AT2G47480"
"1201","AT2G47670"
"1202","AT2G47810"
"1203","AT2G47895"
"1204","AT2G48150"
"1205","AT3G01005"
"1206","AT3G01060"
"1207","AT3G01065"
"1208","AT3G01105"
"1209","AT3G01135"
"1210","AT3G01140"
"1211","AT3G01175"
"1212","AT3G01311"
"1213","AT3G01505"
"1214","AT3G01510"
"1215","AT3G01580"
"1216","AT3G01795"
"1217","AT3G01895"
"1218","AT3G01900"
"1219","AT3G02010"
"1220","AT3G02095"
"1221","AT3G02110"
"1222","AT3G02242"
"1223","AT3G02270"
"1224","AT3G02275"
"1225","AT3G02330"
"1226","AT3G02365"
"1227","AT3G02370"
"1228","AT3G02380"
"1229","AT3G02390"
"1230","AT3G02480"
"1231","AT3G02677"
"1232","AT3G02730"
"1233","AT3G02832"
"1234","AT3G03090"
"1235","AT3G03125"
"1236","AT3G03200"
"1237","AT3G03215"
"1238","AT3G03350"
"1239","AT3G03370"
"1240","AT3G03530"
"1241","AT3G03580"
"1242","AT3G03650"
"1243","AT3G03815"
"1244","AT3G03965"
"1245","AT3G04000"
"1246","AT3G04030"
