"","col_GC_c1.which.mclass....6...1."
"257","AT1G16210"
"258","AT1G16270"
"259","AT1G16300"
"260","AT1G16340"
"261","AT1G16520"
"262","AT1G16710"
"263","AT1G16900"
"264","AT1G16916"
"265","AT1G16970"
"266","AT1G17110"
"267","AT1G17120"
"268","AT1G17147"
"269","AT1G17350"
"270","AT1G17430"
"271","AT1G17490"
"272","AT1G17520"
"273","AT1G17560"
"274","AT1G17620"
"275","AT1G17730"
"276","AT1G17970"
"277","AT1G18100"
"278","AT1G18150"
"279","AT1G18260"
"280","AT1G18270"
"281","AT1G18470"
"282","AT1G18480"
"283","AT1G18490"
"284","AT1G18500"
"285","AT1G18600"
"286","AT1G18700"
"287","AT1G18740"
"288","AT1G18890"
"289","AT1G18950"
"290","AT1G18975"
"291","AT1G18980"
"292","AT1G19110"
"293","AT1G19140"
"294","AT1G19170"
"295","AT1G19180"
"296","AT1G19240"
"297","AT1G19300"
"298","AT1G19400"
"299","AT1G19450"
"300","AT1G19520"
"301","AT1G19530"
"302","AT1G19730"
"303","AT1G19770"
"304","AT1G19800"
"305","AT1G19880"
"306","AT1G19990"
"307","AT1G20070"
"308","AT1G20110"
"309","AT1G20140"
"310","AT1G20490"
"311","AT1G20540"
"312","AT1G20560"
"313","AT1G20610"
"314","AT1G20630"
"315","AT1G20823"
"316","AT1G20890"
"317","AT1G20980"
"318","AT1G21370"
"319","AT1G21380"
"320","AT1G21450"
"321","AT1G21560"
"322","AT1G21660"
"323","AT1G21680"
"324","AT1G21730"
"325","AT1G21740"
"326","AT1G21760"
"327","AT1G21830"
"328","AT1G21880"
"329","AT1G21980"
"330","AT1G22050"
"331","AT1G22170"
"332","AT1G22230"
"333","AT1G22280"
"334","AT1G22330"
"335","AT1G22470"
"336","AT1G22500"
"337","AT1G22510"
"338","AT1G22610"
"339","AT1G22740"
"340","AT1G22750"
"341","AT1G22790"
"342","AT1G22800"
"343","AT1G22930"
"344","AT1G22970"
"345","AT1G23000"
"346","AT1G23030"
"347","AT1G23040"
"348","AT1G23220"
"349","AT1G23310"
"350","AT1G23380"
"351","AT1G23760"
"352","AT1G23780"
"353","AT1G23800"
"354","AT1G23850"
"355","AT1G23870"
"356","AT1G23890"
"357","AT1G23900"
"358","AT1G24120"
"359","AT1G24160"
"360","AT1G24170"
"361","AT1G24190"
"362","AT1G24240"
"363","AT1G24267"
"364","AT1G24310"
"365","AT1G24440"
"366","AT1G24460"
"367","AT1G24560"
"368","AT1G24625"
"369","AT1G24764"
"370","AT1G25054"
"371","AT1G25150"
"372","AT1G25211"
"373","AT1G25380"
"374","AT1G25420"
"375","AT1G25500"
"376","AT1G25510"
"377","AT1G25520"
"378","AT1G25560"
"379","AT1G25682"
"380","AT1G26100"
"381","AT1G26180"
"382","AT1G26300"
"383","AT1G26340"
"384","AT1G26460"
"385","AT1G26650"
"386","AT1G26830"
"387","AT1G26840"
"388","AT1G26910"
"389","AT1G26930"
"390","AT1G26940"
"391","AT1G26945"
"392","AT1G26960"
"393","AT1G27050"
"394","AT1G27150"
"395","AT1G27190"
"396","AT1G27210"
"397","AT1G27320"
"398","AT1G27385"
"399","AT1G27390"
"400","AT1G27440"
"401","AT1G27470"
"402","AT1G27510"
"403","AT1G27520"
"404","AT1G27540"
"405","AT1G27565"
"406","AT1G27600"
"407","AT1G27630"
"408","AT1G27695"
"409","AT1G27700"
"410","AT1G27760"
"411","AT1G27770"
"412","AT1G27921"
"413","AT1G27930"
"414","AT1G28070"
"415","AT1G28100"
"416","AT1G28120"
"417","AT1G28130"
"418","AT1G28140"
"419","AT1G28150"
"420","AT1G28190"
"421","AT1G28280"
"422","AT1G28310"
"423","AT1G28340"
"424","AT1G28410"
"425","AT1G28420"
"426","AT1G28490"
"427","AT1G28510"
"428","AT1G28540"
"429","AT1G28680"
"430","AT1G28960"
"431","AT1G29025"
"432","AT1G29060"
"433","AT1G29220"
"434","AT1G29260"
"435","AT1G29320"
"436","AT1G29357"
"437","AT1G29390"
"438","AT1G29535"
"439","AT1G29810"
"440","AT1G29820"
"441","AT1G29880"
"442","AT1G29890"
"443","AT1G29940"
"444","AT1G29980"
"445","AT1G30000"
"446","AT1G30070"
"447","AT1G30200"
"448","AT1G30260"
"449","AT1G30300"
"450","AT1G30400"
"451","AT1G30480"
"452","AT1G30910"
"453","AT1G31050"
"454","AT1G31070"
"455","AT1G31420"
"456","AT1G31440"
"457","AT1G31600"
"458","AT1G31730"
"459","AT1G31760"
"460","AT1G31830"
"461","AT1G31935"
"462","AT1G31940"
"463","AT1G32090"
"464","AT1G32127"
"465","AT1G32190"
"466","AT1G32260"
"467","AT1G32310"
"468","AT1G32370"
"469","AT1G32380"
"470","AT1G32410"
"471","AT1G32440"
"472","AT1G32490"
"473","AT1G32750"
"474","AT1G32930"
"475","AT1G32990"
"476","AT1G33250"
"477","AT1G33490"
"478","AT1G33700"
"479","AT1G33750"
"480","AT1G33780"
"481","AT1G33790"
"482","AT1G33810"
"483","AT1G33980"
"484","AT1G34000"
"485","AT1G34010"
"486","AT1G34020"
"487","AT1G34130"
"488","AT1G34190"
"489","AT1G34220"
"490","AT1G34320"
"491","AT1G34550"
"492","AT1G34630"
"493","AT1G35220"
"494","AT1G35320"
"495","AT1G35430"
"496","AT1G35620"
"497","AT1G35670"
"498","AT1G36160"
"499","AT1G36370"
"500","AT1G36380"
"501","AT1G42440"
"502","AT1G42990"
"503","AT1G43560"
"504","AT1G43670"
"505","AT1G43690"
"506","AT1G43850"
"507","AT1G43860"
"508","AT1G43900"
"509","AT1G43910"
"510","AT1G44000"
"511","AT1G44170"
"512","AT1G44180"
"513","AT1G44750"
"514","AT1G44760"
"515","AT1G44820"
"516","AT1G44900"
"517","AT1G44960"
"518","AT1G45015"
"519","AT1G45050"
"520","AT1G45170"
"521","AT1G45976"
"522","AT1G46554"
"523","AT1G47210"
"524","AT1G47230"
"525","AT1G47270"
"526","AT1G47310"
"527","AT1G47330"
"528","AT1G47380"
"529","AT1G47410"
"530","AT1G47500"
"531","AT1G47530"
"532","AT1G47550"
"533","AT1G47570"
"534","AT1G47710"
"535","AT1G47820"
"536","AT1G47840"
"537","AT1G47900"
"538","AT1G47960"
"539","AT1G47970"
"540","AT1G48175"
"541","AT1G48240"
"542","AT1G48380"
"543","AT1G48450"
"544","AT1G48550"
"545","AT1G48635"
"546","AT1G48650"
"547","AT1G48860"
"548","AT1G48900"
"549","AT1G48950"
"550","AT1G49030"
"551","AT1G49032"
"552","AT1G49040"
"553","AT1G49050"
"554","AT1G49170"
"555","AT1G49340"
"556","AT1G49510"
"557","AT1G49570"
"558","AT1G49660"
"559","AT1G49670"
"560","AT1G49860"
"561","AT1G49890"
"562","AT1G50020"
"563","AT1G50110"
"564","AT1G50120"
"565","AT1G50140"
"566","AT1G50320"
"567","AT1G50380"
"568","AT1G50420"
"569","AT1G50500"
"570","AT1G50510"
"571","AT1G50570"
"572","AT1G50600"
"573","AT1G50630"
"574","AT1G50940"
"575","AT1G51140"
"576","AT1G51170"
"577","AT1G51390"
"578","AT1G51420"
"579","AT1G51590"
"580","AT1G51600"
"581","AT1G52050"
"582","AT1G52150"
"583","AT1G52245"
"584","AT1G52340"
"585","AT1G52342"
"586","AT1G52347"
"587","AT1G52370"
"588","AT1G52420"
"589","AT1G52500"
"590","AT1G52540"
"591","AT1G52730"
"592","AT1G52750"
"593","AT1G52905"
"594","AT1G53030"
"595","AT1G53040"
"596","AT1G53050"
"597","AT1G53180"
"598","AT1G53280"
"599","AT1G53290"
"600","AT1G53300"
"601","AT1G53500"
"602","AT1G53520"
"603","AT1G53530"
"604","AT1G53560"
"605","AT1G53590"
"606","AT1G53645"
"607","AT1G53680"
"608","AT1G53710"
"609","AT1G53780"
"610","AT1G53880"
"611","AT1G53920"
"612","AT1G54060"
"613","AT1G54115"
"614","AT1G54130"
"615","AT1G54150"
"616","AT1G54170"
"617","AT1G54250"
"618","AT1G54340"
"619","AT1G54370"
"620","AT1G54390"
"621","AT1G54490"
"622","AT1G54890"
"623","AT1G54920"
"624","AT1G55000"
"625","AT1G55080"
"626","AT1G55490"
"627","AT1G55500"
"628","AT1G55530"
"629","AT1G55535"
"630","AT1G55680"
"631","AT1G55690"
"632","AT1G55730"
"633","AT1G55740"
"634","AT1G55810"
"635","AT1G55880"
"636","AT1G55900"
"637","AT1G56010"
"638","AT1G56180"
"639","AT1G56190"
"640","AT1G56210"
"641","AT1G56230"
"642","AT1G56290"
"643","AT1G56300"
"644","AT1G56430"
"645","AT1G56460"
"646","AT1G56550"
"647","AT1G56570"
"648","AT1G56580"
"649","AT1G56590"
"650","AT1G56660"
"651","AT1G56720"
"652","AT1G57610"
"653","AT1G57820"
"654","AT1G58030"
"655","AT1G58060"
"656","AT1G58070"
"657","AT1G58100"
"658","AT1G58110"
"659","AT1G58180"
"660","AT1G58230"
"661","AT1G58280"
"662","AT1G58290"
"663","AT1G58440"
"664","AT1G59600"
"665","AT1G59650"
"666","AT1G59760"
"667","AT1G59870"
"668","AT1G60080"
"669","AT1G60140"
"670","AT1G60170"
"671","AT1G60200"
"672","AT1G60640"
"673","AT1G60730"
"674","AT1G60740"
"675","AT1G60850"
"676","AT1G60860"
"677","AT1G60900"
"678","AT1G60950"
"679","AT1G60960"
"680","AT1G60995"
"681","AT1G61010"
"682","AT1G61040"
"683","AT1G61100"
"684","AT1G61170"
"685","AT1G61590"
"686","AT1G61670"
"687","AT1G61690"
"688","AT1G61730"
"689","AT1G61795"
"690","AT1G61820"
"691","AT1G61900"
"692","AT1G61990"
"693","AT1G62020"
"694","AT1G62330"
"695","AT1G62422"
"696","AT1G62570"
"697","AT1G62810"
"698","AT1G62850"
"699","AT1G62880"
"700","AT1G62980"
"701","AT1G63100"
"702","AT1G63170"
"703","AT1G63260"
"704","AT1G63300"
"705","AT1G63310"
"706","AT1G63410"
"707","AT1G63430"
"708","AT1G63470"
"709","AT1G63500"
"710","AT1G63640"
"711","AT1G63700"
"712","AT1G63720"
"713","AT1G63800"
"714","AT1G63820"
"715","AT1G63850"
"716","AT1G63900"
"717","AT1G63970"
"718","AT1G64060"
"719","AT1G64140"
"720","AT1G64350"
"721","AT1G64385"
"722","AT1G64440"
"723","AT1G64780"
"724","AT1G64790"
"725","AT1G64920"
"726","AT1G64990"
"727","AT1G65000"
"728","AT1G65020"
"729","AT1G65030"
"730","AT1G65260"
"731","AT1G65280"
"732","AT1G65520"
"733","AT1G65650"
"734","AT1G65660"
"735","AT1G65840"
"736","AT1G65985"
"737","AT1G66070"
"738","AT1G66180"
"739","AT1G66250"
"740","AT1G66430"
"741","AT1G66530"
"742","AT1G66590"
"743","AT1G66670"
"744","AT1G66740"
"745","AT1G66760"
"746","AT1G66890"
"747","AT1G67060"
"748","AT1G67080"
"749","AT1G67105"
"750","AT1G67120"
"751","AT1G67140"
"752","AT1G67148"
"753","AT1G67325"
"754","AT1G67340"
"755","AT1G67620"
"756","AT1G67810"
"757","AT1G67930"
"758","AT1G67940"
"759","AT1G67950"
"760","AT1G68070"
"761","AT1G68100"
"762","AT1G68130"
"763","AT1G68150"
"764","AT1G68230"
"765","AT1G68370"
"766","AT1G68550"
"767","AT1G68580"
"768","AT1G68650"
"769","AT1G68660"
"770","AT1G68670"
"771","AT1G68720"
"772","AT1G68760"
"773","AT1G68820"
"774","AT1G68840"
"775","AT1G68880"
"776","AT1G68990"
"777","AT1G69010"
"778","AT1G69030"
"779","AT1G69070"
"780","AT1G69220"
"781","AT1G69250"
"782","AT1G69330"
"783","AT1G69340"
"784","AT1G69390"
"785","AT1G69420"
"786","AT1G69450"
"787","AT1G69740"
"788","AT1G69770"
"789","AT1G69780"
"790","AT1G69850"
"791","AT1G70150"
"792","AT1G70180"
"793","AT1G70210"
"794","AT1G70280"
"795","AT1G70340"
"796","AT1G70370"
"797","AT1G70480"
"798","AT1G70580"
"799","AT1G70590"
"800","AT1G70620"
"801","AT1G70670"
"802","AT1G70690"
"803","AT1G70730"
"804","AT1G70900"
"805","AT1G71020"
"806","AT1G71080"
"807","AT1G71190"
"808","AT1G71220"
"809","AT1G71270"
"810","AT1G71350"
"811","AT1G71410"
"812","AT1G71430"
"813","AT1G71695"
"814","AT1G71697"
"815","AT1G71740"
"816","AT1G71820"
"817","AT1G71830"
"818","AT1G71865"
"819","AT1G71900"
"820","AT1G71940"
"821","AT1G72090"
"822","AT1G72175"
"823","AT1G72310"
"824","AT1G72320"
"825","AT1G72340"
"826","AT1G72410"
"827","AT1G72440"
"828","AT1G72480"
"829","AT1G72490"
"830","AT1G72770"
"831","AT1G72840"
"832","AT1G73120"
"833","AT1G73165"
"834","AT1G73250"
"835","AT1G73330"
"836","AT1G73350"
"837","AT1G73380"
"838","AT1G73430"
"839","AT1G73540"
"840","AT1G73790"
"841","AT1G73805"
"842","AT1G73820"
"843","AT1G73920"
"844","AT1G73930"
"845","AT1G74090"
"846","AT1G74160"
"847","AT1G74520"
"848","AT1G74530"
"849","AT1G74790"
"850","AT1G74940"
"851","AT1G74970"
"852","AT1G75080"
"853","AT1G75130"
"854","AT1G75170"
"855","AT1G75190"
"856","AT1G75340"
"857","AT1G75350"
"858","AT1G75400"
"859","AT1G75510"
"860","AT1G75670"
"861","AT1G75710"
"862","AT1G75785"
"863","AT1G75810"
"864","AT1G75850"
"865","AT1G75860"
"866","AT1G75980"
"867","AT1G76140"
"868","AT1G76240"
"869","AT1G76260"
"870","AT1G76310"
"871","AT1G76340"
"872","AT1G76405"
"873","AT1G76440"
"874","AT1G76460"
"875","AT1G76500"
"876","AT1G76550"
"877","AT1G76560"
"878","AT1G76600"
"879","AT1G76660"
"880","AT1G76760"
"881","AT1G76800"
"882","AT1G76878"
"883","AT1G76880"
"884","AT1G76930"
"885","AT1G76940"
"886","AT1G77020"
"887","AT1G77130"
"888","AT1G77220"
"889","AT1G77300"
"890","AT1G77380"
"891","AT1G77470"
"892","AT1G77510"
"893","AT1G77550"
"894","AT1G77580"
"895","AT1G77590"
"896","AT1G77660"
"897","AT1G77670"
"898","AT1G77920"
"899","AT1G78110"
"900","AT1G78260"
"901","AT1G78290"
"902","AT1G78420"
"903","AT1G78520"
"904","AT1G78620"
"905","AT1G78680"
"906","AT1G78895"
"907","AT1G79000"
"908","AT1G79060"
"909","AT1G79070"
"910","AT1G79180"
"911","AT1G79200"
"912","AT1G79260"
"913","AT1G79270"
"914","AT1G79380"
"915","AT1G79430"
"916","AT1G79440"
"917","AT1G79500"
"918","AT1G79690"
"919","AT1G79710"
"920","AT1G79730"
"921","AT1G79820"
"922","AT1G79850"
"923","AT1G79920"
"924","AT1G79940"
"925","AT1G79970"
"926","AT1G80050"
"927","AT1G80240"
"928","AT1G80260"
"929","AT1G80270"
"930","AT1G80350"
"931","AT1G80370"
"932","AT1G80420"
"933","AT1G80490"
"934","AT1G80560"
"935","AT1G80600"
"936","AT1G80680"
"937","AT1G80700"
"938","AT1G80720"
"939","AT1G80890"
"940","AT1G80910"
"941","AT1G80940"
"942","AT1G80950"
"943","AT2G01010"
"944","AT2G01070"
"945","AT2G01110"
"946","AT2G01150"
"947","AT2G01170"
"948","AT2G01190"
"949","AT2G01260"
"950","AT2G01410"
"951","AT2G01505"
"952","AT2G01630"
"953","AT2G01640"
"954","AT2G01650"
"955","AT2G01670"
"956","AT2G01690"
"957","AT2G01735"
"958","AT2G01818"
"959","AT2G01820"
"960","AT2G01830"
"961","AT2G01850"
"962","AT2G01910"
"963","AT2G01930"
"964","AT2G02090"
"965","AT2G02180"
"966","AT2G02560"
"967","AT2G02570"
"968","AT2G02740"
"969","AT2G02780"
"970","AT2G02790"
"971","AT2G02800"
"972","AT2G02970"
"973","AT2G03070"
"974","AT2G03150"
"975","AT2G03220"
"976","AT2G03390"
"977","AT2G03430"
"978","AT2G03470"
"979","AT2G03505"
"980","AT2G03730"
"981","AT2G03760"
"982","AT2G03780"
"983","AT2G03830"
"984","AT2G04160"
"985","AT2G04305"
"986","AT2G04340"
"987","AT2G04360"
"988","AT2G04550"
"989","AT2G04755"
"990","AT2G04845"
"991","AT2G04850"
"992","AT2G04880"
"993","AT2G04940"
"994","AT2G05250"
"995","AT2G05260"
"996","AT2G05330"
"997","AT2G05590"
"998","AT2G05630"
"999","AT2G06010"
"1000","AT2G06025"
"1001","AT2G06210"
"1002","AT2G06530"
"1003","AT2G06925"
"1004","AT2G06990"
"1005","AT2G07690"
"1006","AT2G09225"
"1007","AT2G09785"
"1008","AT2G09795"
"1009","AT2G12400"
"1010","AT2G13100"
"1011","AT2G13360"
"1012","AT2G13540"
"1013","AT2G13550"
"1014","AT2G13650"
"1015","AT2G14120"
"1016","AT2G14255"
"1017","AT2G14260"
"1018","AT2G14750"
"1019","AT2G14820"
"1020","AT2G14825"
"1021","AT2G14880"
"1022","AT2G15000"
"1023","AT2G15230"
"1024","AT2G15270"
"1025","AT2G15280"
"1026","AT2G15320"
"1027","AT2G15430"
"1028","AT2G15480"
"1029","AT2G15580"
"1030","AT2G15830"
"1031","AT2G15860"
"1032","AT2G16060"
"1033","AT2G16280"
"1034","AT2G16365"
"1035","AT2G16370"
"1036","AT2G16440"
"1037","AT2G16485"
"1038","AT2G16500"
"1039","AT2G16530"
"1040","AT2G16580"
"1041","AT2G16595"
"1042","AT2G16640"
"1043","AT2G16710"
"1044","AT2G16720"
"1045","AT2G16740"
"1046","AT2G16790"
"1047","AT2G16800"
"1048","AT2G16950"
"1049","AT2G16980"
"1050","AT2G17020"
"1051","AT2G17080"
"1052","AT2G17120"
"1053","AT2G17190"
"1054","AT2G17250"
"1055","AT2G17280"
"1056","AT2G17290"
"1057","AT2G17320"
"1058","AT2G17340"
"1059","AT2G17350"
"1060","AT2G17370"
"1061","AT2G17410"
"1062","AT2G17510"
"1063","AT2G17520"
"1064","AT2G17530"
"1065","AT2G17540"
"1066","AT2G17570"
"1067","AT2G17630"
"1068","AT2G17640"
"1069","AT2G17790"
"1070","AT2G17840"
"1071","AT2G17980"
"1072","AT2G18090"
"1073","AT2G18193"
"1074","AT2G18220"
"1075","AT2G18250"
"1076","AT2G18410"
"1077","AT2G18510"
"1078","AT2G18570"
"1079","AT2G18630"
"1080","AT2G18710"
"1081","AT2G18730"
"1082","AT2G18735"
"1083","AT2G18770"
"1084","AT2G18840"
"1085","AT2G18876"
"1086","AT2G18900"
"1087","AT2G18990"
"1088","AT2G19110"
"1089","AT2G19160"
"1090","AT2G19180"
"1091","AT2G19385"
"1092","AT2G19430"
"1093","AT2G19450"
"1094","AT2G19460"
"1095","AT2G19470"
"1096","AT2G19560"
"1097","AT2G19570"
"1098","AT2G19572"
"1099","AT2G19600"
"1100","AT2G19640"
"1101","AT2G19670"
"1102","AT2G19720"
"1103","AT2G19880"
"1104","AT2G19940"
"1105","AT2G19950"
"1106","AT2G20000"
"1107","AT2G20130"
"1108","AT2G20190"
"1109","AT2G20270"
"1110","AT2G20330"
"1111","AT2G20370"
"1112","AT2G20390"
"1113","AT2G20562"
"1114","AT2G20610"
"1115","AT2G20670"
"1116","AT2G20725"
"1117","AT2G20740"
"1118","AT2G20780"
"1119","AT2G20830"
"1120","AT2G20840"
"1121","AT2G20860"
"1122","AT2G20920"
"1123","AT2G20940"
"1124","AT2G21120"
"1125","AT2G21150"
"1126","AT2G21180"
"1127","AT2G21240"
"1128","AT2G21300"
"1129","AT2G21340"
"1130","AT2G21410"
"1131","AT2G21440"
"1132","AT2G21470"
"1133","AT2G21950"
"1134","AT2G22000"
"1135","AT2G22120"
"1136","AT2G22250"
"1137","AT2G22300"
"1138","AT2G22370"
"1139","AT2G22420"
"1140","AT2G22475"
"1141","AT2G22570"
"1142","AT2G22630"
"1143","AT2G22640"
"1144","AT2G22660"
"1145","AT2G22720"
"1146","AT2G22840"
"1147","AT2G22900"
"1148","AT2G22970"
"1149","AT2G23040"
"1150","AT2G23080"
"1151","AT2G23380"
"1152","AT2G23420"
"1153","AT2G23540"
"1154","AT2G23600"
"1155","AT2G23790"
"1156","AT2G23950"
"1157","AT2G23980"
"1158","AT2G24040"
"1159","AT2G24060"
"1160","AT2G24090"
"1161","AT2G24100"
"1162","AT2G24170"
"1163","AT2G24180"
"1164","AT2G24280"
"1165","AT2G24400"
"1166","AT2G24490"
"1167","AT2G24580"
"1168","AT2G24590"
"1169","AT2G24640"
"1170","AT2G24755"
"1171","AT2G25170"
"1172","AT2G25180"
"1173","AT2G25260"
"1174","AT2G25355"
"1175","AT2G25480"
"1176","AT2G25650"
"1177","AT2G25660"
"1178","AT2G25710"
"1179","AT2G25730"
"1180","AT2G25790"
"1181","AT2G25880"
"1182","AT2G25950"
"1183","AT2G26110"
"1184","AT2G26170"
"1185","AT2G26190"
"1186","AT2G26210"
"1187","AT2G26260"
"1188","AT2G26400"
"1189","AT2G26430"
"1190","AT2G26460"
"1191","AT2G26510"
"1192","AT2G26550"
"1193","AT2G26600"
"1194","AT2G26650"
"1195","AT2G26660"
"1196","AT2G26700"
"1197","AT2G26780"
"1198","AT2G26800"
"1199","AT2G26810"
"1200","AT2G26830"
"1201","AT2G26970"
"1202","AT2G26980"
"1203","AT2G27000"
"1204","AT2G27050"
"1205","AT2G27130"
"1206","AT2G27140"
"1207","AT2G27310"
"1208","AT2G27350"
"1209","AT2G27370"
"1210","AT2G27400"
"1211","AT2G27470"
"1212","AT2G27550"
"1213","AT2G27580"
"1214","AT2G27590"
"1215","AT2G27740"
"1216","AT2G27830"
"1217","AT2G27900"
"1218","AT2G28060"
"1219","AT2G28070"
"1220","AT2G28080"
"1221","AT2G28110"
"1222","AT2G28160"
"1223","AT2G28200"
"1224","AT2G28315"
"1225","AT2G28330"
"1226","AT2G28390"
"1227","AT2G28520"
"1228","AT2G28600"
"1229","AT2G28660"
"1230","AT2G28670"
"1231","AT2G28720"
"1232","AT2G28800"
"1233","AT2G28890"
"1234","AT2G28900"
"1235","AT2G28950"
"1236","AT2G29050"
"1237","AT2G29080"
"1238","AT2G29210"
"1239","AT2G29340"
"1240","AT2G29440"
"1241","AT2G29510"
"1242","AT2G29660"
"1243","AT2G29750"
"1244","AT2G30080"
"1245","AT2G30105"
"1246","AT2G30130"
