"","WS_c1.which.mclass....2...1."
"220","AT1G10400"
"221","AT1G10410"
"222","AT1G10470"
"223","AT1G10522"
"224","AT1G10660"
"225","AT1G10690"
"226","AT1G10700"
"227","AT1G10720"
"228","AT1G10740"
"229","AT1G10750"
"230","AT1G10760"
"231","AT1G10780"
"232","AT1G10820"
"233","AT1G10850"
"234","AT1G10870"
"235","AT1G10900"
"236","AT1G10910"
"237","AT1G11020"
"238","AT1G11175"
"239","AT1G11190"
"240","AT1G11200"
"241","AT1G11380"
"242","AT1G11390"
"243","AT1G11592"
"244","AT1G11660"
"245","AT1G11740"
"246","AT1G11760"
"247","AT1G11780"
"248","AT1G11790"
"249","AT1G11800"
"250","AT1G11820"
"251","AT1G12020"
"252","AT1G12040"
"253","AT1G12050"
"254","AT1G12110"
"255","AT1G12160"
"256","AT1G12240"
"257","AT1G12400"
"258","AT1G12450"
"259","AT1G12470"
"260","AT1G12500"
"261","AT1G12530"
"262","AT1G12560"
"263","AT1G12640"
"264","AT1G12680"
"265","AT1G12820"
"266","AT1G12990"
"267","AT1G13000"
"268","AT1G13020"
"269","AT1G13030"
"270","AT1G13080"
"271","AT1G13110"
"272","AT1G13120"
"273","AT1G13170"
"274","AT1G13195"
"275","AT1G13210"
"276","AT1G13270"
"277","AT1G13350"
"278","AT1G13390"
"279","AT1G13450"
"280","AT1G13460"
"281","AT1G13530"
"282","AT1G13570"
"283","AT1G13580"
"284","AT1G13620"
"285","AT1G13635"
"286","AT1G13640"
"287","AT1G13670"
"288","AT1G13750"
"289","AT1G13770"
"290","AT1G13810"
"291","AT1G13830"
"292","AT1G13880"
"293","AT1G13960"
"294","AT1G13980"
"295","AT1G13990"
"296","AT1G14020"
"297","AT1G14080"
"298","AT1G14140"
"299","AT1G14160"
"300","AT1G14170"
"301","AT1G14180"
"302","AT1G14200"
"303","AT1G14220"
"304","AT1G14230"
"305","AT1G14330"
"306","AT1G14340"
"307","AT1G14350"
"308","AT1G14360"
"309","AT1G14560"
"310","AT1G14820"
"311","AT1G14850"
"312","AT1G14910"
"313","AT1G14920"
"314","AT1G14990"
"315","AT1G15002"
"316","AT1G15010"
"317","AT1G15020"
"318","AT1G15030"
"319","AT1G15110"
"320","AT1G15130"
"321","AT1G15140"
"322","AT1G15215"
"323","AT1G15220"
"324","AT1G15240"
"325","AT1G15330"
"326","AT1G15385"
"327","AT1G15405"
"328","AT1G15430"
"329","AT1G15470"
"330","AT1G15480"
"331","AT1G15570"
"332","AT1G15660"
"333","AT1G15760"
"334","AT1G15780"
"335","AT1G15800"
"336","AT1G15870"
"337","AT1G15910"
"338","AT1G15940"
"339","AT1G15970"
"340","AT1G16010"
"341","AT1G16020"
"342","AT1G16270"
"343","AT1G16280"
"344","AT1G16300"
"345","AT1G16320"
"346","AT1G16340"
"347","AT1G16430"
"348","AT1G16520"
"349","AT1G16630"
"350","AT1G16680"
"351","AT1G16710"
"352","AT1G16800"
"353","AT1G16970"
"354","AT1G17060"
"355","AT1G17110"
"356","AT1G17120"
"357","AT1G17210"
"358","AT1G17350"
"359","AT1G17360"
"360","AT1G17410"
"361","AT1G17430"
"362","AT1G17490"
"363","AT1G17500"
"364","AT1G17520"
"365","AT1G17780"
"366","AT1G17980"
"367","AT1G18040"
"368","AT1G18100"
"369","AT1G18160"
"370","AT1G18190"
"371","AT1G18260"
"372","AT1G18270"
"373","AT1G18290"
"374","AT1G18300"
"375","AT1G18340"
"376","AT1G18370"
"377","AT1G18390"
"378","AT1G18490"
"379","AT1G18580"
"380","AT1G18600"
"381","AT1G18630"
"382","AT1G18650"
"383","AT1G18660"
"384","AT1G18700"
"385","AT1G18740"
"386","AT1G18745"
"387","AT1G18850"
"388","AT1G18900"
"389","AT1G18950"
"390","AT1G18970"
"391","AT1G18975"
"392","AT1G19020"
"393","AT1G19110"
"394","AT1G19140"
"395","AT1G19170"
"396","AT1G19240"
"397","AT1G19300"
"398","AT1G19370"
"399","AT1G19430"
"400","AT1G19440"
"401","AT1G19680"
"402","AT1G19710"
"403","AT1G19730"
"404","AT1G19740"
"405","AT1G19850"
"406","AT1G19860"
"407","AT1G19990"
"408","AT1G20070"
"409","AT1G20225"
"410","AT1G20300"
"411","AT1G20370"
"412","AT1G20380"
"413","AT1G20410"
"414","AT1G20560"
"415","AT1G20610"
"416","AT1G20620"
"417","AT1G20630"
"418","AT1G20670"
"419","AT1G20760"
"420","AT1G20823"
"421","AT1G20890"
"422","AT1G20910"
"423","AT1G20930"
"424","AT1G21010"
"425","AT1G21110"
"426","AT1G21140"
"427","AT1G21160"
"428","AT1G21370"
"429","AT1G21440"
"430","AT1G21480"
"431","AT1G21560"
"432","AT1G21580"
"433","AT1G21600"
"434","AT1G21610"
"435","AT1G21660"
"436","AT1G21700"
"437","AT1G21730"
"438","AT1G21740"
"439","AT1G21760"
"440","AT1G21830"
"441","AT1G21840"
"442","AT1G21980"
"443","AT1G22020"
"444","AT1G22050"
"445","AT1G22060"
"446","AT1G22170"
"447","AT1G22230"
"448","AT1G22470"
"449","AT1G22510"
"450","AT1G22610"
"451","AT1G22640"
"452","AT1G22710"
"453","AT1G22730"
"454","AT1G22740"
"455","AT1G22750"
"456","AT1G22790"
"457","AT1G22800"
"458","AT1G22850"
"459","AT1G22882"
"460","AT1G22950"
"461","AT1G23000"
"462","AT1G23050"
"463","AT1G23052"
"464","AT1G23120"
"465","AT1G23150"
"466","AT1G23170"
"467","AT1G23205"
"468","AT1G23220"
"469","AT1G23380"
"470","AT1G23390"
"471","AT1G23480"
"472","AT1G23710"
"473","AT1G23780"
"474","AT1G23900"
"475","AT1G24030"
"476","AT1G24120"
"477","AT1G24160"
"478","AT1G24170"
"479","AT1G24190"
"480","AT1G24280"
"481","AT1G24310"
"482","AT1G24340"
"483","AT1G24440"
"484","AT1G24450"
"485","AT1G24460"
"486","AT1G24560"
"487","AT1G24610"
"488","AT1G24625"
"489","AT1G25320"
"490","AT1G25380"
"491","AT1G25420"
"492","AT1G25500"
"493","AT1G25520"
"494","AT1G25560"
"495","AT1G25580"
"496","AT1G25682"
"497","AT1G26120"
"498","AT1G26160"
"499","AT1G26170"
"500","AT1G26180"
"501","AT1G26300"
"502","AT1G26370"
"503","AT1G26450"
"504","AT1G26530"
"505","AT1G26650"
"506","AT1G26660"
"507","AT1G26800"
"508","AT1G26820"
"509","AT1G26830"
"510","AT1G26840"
"511","AT1G26930"
"512","AT1G26940"
"513","AT1G26960"
"514","AT1G27030"
"515","AT1G27050"
"516","AT1G27100"
"517","AT1G27150"
"518","AT1G27190"
"519","AT1G27210"
"520","AT1G27320"
"521","AT1G27385"
"522","AT1G27440"
"523","AT1G27520"
"524","AT1G27595"
"525","AT1G27600"
"526","AT1G27630"
"527","AT1G27670"
"528","AT1G27695"
"529","AT1G27700"
"530","AT1G27750"
"531","AT1G27760"
"532","AT1G27770"
"533","AT1G27900"
"534","AT1G27921"
"535","AT1G27930"
"536","AT1G28070"
"537","AT1G28100"
"538","AT1G28120"
"539","AT1G28130"
"540","AT1G28140"
"541","AT1G28150"
"542","AT1G28260"
"543","AT1G28340"
"544","AT1G28350"
"545","AT1G28410"
"546","AT1G28420"
"547","AT1G28520"
"548","AT1G28540"
"549","AT1G28685"
"550","AT1G28715"
"551","AT1G28815"
"552","AT1G28960"
"553","AT1G29020"
"554","AT1G29030"
"555","AT1G29060"
"556","AT1G29120"
"557","AT1G29160"
"558","AT1G29220"
"559","AT1G29340"
"560","AT1G29390"
"561","AT1G29400"
"562","AT1G29418"
"563","AT1G29535"
"564","AT1G29640"
"565","AT1G29760"
"566","AT1G29810"
"567","AT1G29820"
"568","AT1G29890"
"569","AT1G30000"
"570","AT1G30070"
"571","AT1G30080"
"572","AT1G30200"
"573","AT1G30240"
"574","AT1G30300"
"575","AT1G30320"
"576","AT1G30330"
"577","AT1G30450"
"578","AT1G30460"
"579","AT1G30470"
"580","AT1G30480"
"581","AT1G30545"
"582","AT1G30620"
"583","AT1G30650"
"584","AT1G30825"
"585","AT1G30840"
"586","AT1G30870"
"587","AT1G30900"
"588","AT1G30910"
"589","AT1G30960"
"590","AT1G30990"
"591","AT1G31050"
"592","AT1G31150"
"593","AT1G31170"
"594","AT1G31230"
"595","AT1G31360"
"596","AT1G31420"
"597","AT1G31440"
"598","AT1G31500"
"599","AT1G31830"
"600","AT1G31930"
"601","AT1G31940"
"602","AT1G32070"
"603","AT1G32090"
"604","AT1G32127"
"605","AT1G32190"
"606","AT1G32240"
"607","AT1G32260"
"608","AT1G32310"
"609","AT1G32360"
"610","AT1G32500"
"611","AT1G32583"
"612","AT1G32690"
"613","AT1G32730"
"614","AT1G32750"
"615","AT1G32810"
"616","AT1G32860"
"617","AT1G32870"
"618","AT1G32928"
"619","AT1G32930"
"620","AT1G32990"
"621","AT1G33060"
"622","AT1G33270"
"623","AT1G33280"
"624","AT1G33360"
"625","AT1G33410"
"626","AT1G33415"
"627","AT1G33490"
"628","AT1G33590"
"629","AT1G33700"
"630","AT1G33780"
"631","AT1G33790"
"632","AT1G34010"
"633","AT1G34150"
"634","AT1G34180"
"635","AT1G34220"
"636","AT1G34430"
"637","AT1G34550"
"638","AT1G34630"
"639","AT1G34770"
"640","AT1G35190"
"641","AT1G35220"
"642","AT1G35430"
"643","AT1G35470"
"644","AT1G35670"
"645","AT1G36160"
"646","AT1G36280"
"647","AT1G36370"
"648","AT1G36390"
"649","AT1G36640"
"650","AT1G42430"
"651","AT1G42990"
"652","AT1G43020"
"653","AT1G43560"
"654","AT1G43650"
"655","AT1G43850"
"656","AT1G43910"
"657","AT1G44000"
"658","AT1G44100"
"659","AT1G44110"
"660","AT1G44180"
"661","AT1G44608"
"662","AT1G44750"
"663","AT1G44790"
"664","AT1G44810"
"665","AT1G44820"
"666","AT1G44910"
"667","AT1G44960"
"668","AT1G44970"
"669","AT1G45170"
"670","AT1G45207"
"671","AT1G46554"
"672","AT1G46768"
"673","AT1G47230"
"674","AT1G47270"
"675","AT1G47310"
"676","AT1G47380"
"677","AT1G47410"
"678","AT1G47480"
"679","AT1G47550"
"680","AT1G47710"
"681","AT1G47820"
"682","AT1G47900"
"683","AT1G47970"
"684","AT1G48090"
"685","AT1G48110"
"686","AT1G48175"
"687","AT1G48210"
"688","AT1G48240"
"689","AT1G48270"
"690","AT1G48315"
"691","AT1G48320"
"692","AT1G48380"
"693","AT1G48450"
"694","AT1G48550"
"695","AT1G48570"
"696","AT1G48605"
"697","AT1G48635"
"698","AT1G48930"
"699","AT1G48970"
"700","AT1G49040"
"701","AT1G49050"
"702","AT1G49170"
"703","AT1G49245"
"704","AT1G49320"
"705","AT1G49340"
"706","AT1G49475"
"707","AT1G49510"
"708","AT1G49540"
"709","AT1G49580"
"710","AT1G49660"
"711","AT1G49670"
"712","AT1G49740"
"713","AT1G49890"
"714","AT1G50030"
"715","AT1G50090"
"716","AT1G50110"
"717","AT1G50120"
"718","AT1G50140"
"719","AT1G50170"
"720","AT1G50380"
"721","AT1G50410"
"722","AT1G50440"
"723","AT1G50510"
"724","AT1G50560"
"725","AT1G50575"
"726","AT1G50620"
"727","AT1G50630"
"728","AT1G50730"
"729","AT1G50900"
"730","AT1G50940"
"731","AT1G51170"
"732","AT1G51380"
"733","AT1G51390"
"734","AT1G51400"
"735","AT1G51540"
"736","AT1G51560"
"737","AT1G51600"
"738","AT1G51660"
"739","AT1G51740"
"740","AT1G51745"
"741","AT1G51830"
"742","AT1G51940"
"743","AT1G51950"
"744","AT1G52140"
"745","AT1G52150"
"746","AT1G52245"
"747","AT1G52310"
"748","AT1G52370"
"749","AT1G52420"
"750","AT1G52500"
"751","AT1G52540"
"752","AT1G52730"
"753","AT1G52780"
"754","AT1G53050"
"755","AT1G53070"
"756","AT1G53120"
"757","AT1G53140"
"758","AT1G53165"
"759","AT1G53170"
"760","AT1G53180"
"761","AT1G53190"
"762","AT1G53290"
"763","AT1G53300"
"764","AT1G53460"
"765","AT1G53470"
"766","AT1G53510"
"767","AT1G53520"
"768","AT1G53530"
"769","AT1G53570"
"770","AT1G53590"
"771","AT1G53710"
"772","AT1G53720"
"773","AT1G53730"
"774","AT1G53780"
"775","AT1G53830"
"776","AT1G53880"
"777","AT1G54060"
"778","AT1G54090"
"779","AT1G54115"
"780","AT1G54130"
"781","AT1G54140"
"782","AT1G54150"
"783","AT1G54210"
"784","AT1G54217"
"785","AT1G54290"
"786","AT1G54340"
"787","AT1G54380"
"788","AT1G54385"
"789","AT1G54440"
"790","AT1G54490"
"791","AT1G54510"
"792","AT1G54710"
"793","AT1G54730"
"794","AT1G54890"
"795","AT1G54920"
"796","AT1G54950"
"797","AT1G55000"
"798","AT1G55080"
"799","AT1G55090"
"800","AT1G55120"
"801","AT1G55130"
"802","AT1G55140"
"803","AT1G55150"
"804","AT1G55152"
"805","AT1G55325"
"806","AT1G55350"
"807","AT1G55430"
"808","AT1G55450"
"809","AT1G55460"
"810","AT1G55490"
"811","AT1G55510"
"812","AT1G55530"
"813","AT1G55535"
"814","AT1G55620"
"815","AT1G55675"
"816","AT1G55680"
"817","AT1G55730"
"818","AT1G55760"
"819","AT1G55820"
"820","AT1G55860"
"821","AT1G55880"
"822","AT1G56010"
"823","AT1G56080"
"824","AT1G56140"
"825","AT1G56145"
"826","AT1G56180"
"827","AT1G56190"
"828","AT1G56210"
"829","AT1G56230"
"830","AT1G56290"
"831","AT1G56300"
"832","AT1G56423"
"833","AT1G56460"
"834","AT1G56570"
"835","AT1G56580"
"836","AT1G56590"
"837","AT1G56610"
"838","AT1G56612"
"839","AT1G57820"
"840","AT1G57990"
"841","AT1G58025"
"842","AT1G58060"
"843","AT1G58110"
"844","AT1G58230"
"845","AT1G58250"
"846","AT1G58280"
"847","AT1G58350"
"848","AT1G58360"
"849","AT1G58440"
"850","AT1G58470"
"851","AT1G59520"
"852","AT1G59540"
"853","AT1G59600"
"854","AT1G59640"
"855","AT1G59650"
"856","AT1G59710"
"857","AT1G59890"
"858","AT1G59980"
"859","AT1G59990"
"860","AT1G60010"
"861","AT1G60220"
"862","AT1G60420"
"863","AT1G60490"
"864","AT1G60650"
"865","AT1G60740"
"866","AT1G60800"
"867","AT1G60810"
"868","AT1G60860"
"869","AT1G60900"
"870","AT1G60950"
"871","AT1G60995"
"872","AT1G61010"
"873","AT1G61040"
"874","AT1G61370"
"875","AT1G61560"
"876","AT1G61660"
"877","AT1G61667"
"878","AT1G61670"
"879","AT1G61690"
"880","AT1G61730"
"881","AT1G61750"
"882","AT1G61795"
"883","AT1G61820"
"884","AT1G61900"
"885","AT1G61990"
"886","AT1G62300"
"887","AT1G62330"
"888","AT1G62430"
"889","AT1G62440"
"890","AT1G62510"
"891","AT1G62660"
"892","AT1G62730"
"893","AT1G62740"
"894","AT1G62770"
"895","AT1G62850"
"896","AT1G62880"
"897","AT1G62970"
"898","AT1G63010"
"899","AT1G63090"
"900","AT1G63100"
"901","AT1G63160"
"902","AT1G63170"
"903","AT1G63245"
"904","AT1G63260"
"905","AT1G63270"
"906","AT1G63300"
"907","AT1G63310"
"908","AT1G63430"
"909","AT1G63470"
"910","AT1G63500"
"911","AT1G63640"
"912","AT1G63650"
"913","AT1G63700"
"914","AT1G63720"
"915","AT1G63810"
"916","AT1G63820"
"917","AT1G63850"
"918","AT1G63970"
"919","AT1G63990"
"920","AT1G64050"
"921","AT1G64105"
"922","AT1G64140"
"923","AT1G64220"
"924","AT1G64280"
"925","AT1G64330"
"926","AT1G64350"
"927","AT1G64390"
"928","AT1G64440"
"929","AT1G64450"
"930","AT1G64460"
"931","AT1G64530"
"932","AT1G64600"
"933","AT1G64740"
"934","AT1G64900"
"935","AT1G64920"
"936","AT1G64950"
"937","AT1G64990"
"938","AT1G65000"
"939","AT1G65020"
"940","AT1G65032"
"941","AT1G65260"
"942","AT1G65420"
"943","AT1G65430"
"944","AT1G65470"
"945","AT1G65510"
"946","AT1G65540"
"947","AT1G65580"
"948","AT1G65590"
"949","AT1G65660"
"950","AT1G65690"
"951","AT1G65730"
"952","AT1G65840"
"953","AT1G65985"
"954","AT1G66173"
"955","AT1G66250"
"956","AT1G66340"
"957","AT1G66430"
"958","AT1G66530"
"959","AT1G66670"
"960","AT1G66750"
"961","AT1G66890"
"962","AT1G66900"
"963","AT1G67060"
"964","AT1G67140"
"965","AT1G67150"
"966","AT1G67170"
"967","AT1G67320"
"968","AT1G67340"
"969","AT1G67360"
"970","AT1G67580"
"971","AT1G67630"
"972","AT1G67700"
"973","AT1G67800"
"974","AT1G67920"
"975","AT1G67930"
"976","AT1G67940"
"977","AT1G67950"
"978","AT1G68020"
"979","AT1G68070"
"980","AT1G68100"
"981","AT1G68130"
"982","AT1G68230"
"983","AT1G68260"
"984","AT1G68370"
"985","AT1G68410"
"986","AT1G68430"
"987","AT1G68550"
"988","AT1G68580"
"989","AT1G68660"
"990","AT1G68670"
"991","AT1G68710"
"992","AT1G68720"
"993","AT1G68820"
"994","AT1G68825"
"995","AT1G68880"
"996","AT1G68920"
"997","AT1G69010"
"998","AT1G69080"
"999","AT1G69220"
"1000","AT1G69250"
"1001","AT1G69330"
"1002","AT1G69340"
"1003","AT1G69380"
"1004","AT1G69390"
"1005","AT1G69420"
"1006","AT1G69450"
"1007","AT1G69490"
"1008","AT1G69520"
"1009","AT1G69530"
"1010","AT1G69587"
"1011","AT1G69680"
"1012","AT1G69740"
"1013","AT1G69840"
"1014","AT1G70060"
"1015","AT1G70090"
"1016","AT1G70150"
"1017","AT1G70180"
"1018","AT1G70280"
"1019","AT1G70340"
"1020","AT1G70370"
"1021","AT1G70480"
"1022","AT1G70550"
"1023","AT1G70570"
"1024","AT1G70580"
"1025","AT1G70590"
"1026","AT1G70690"
"1027","AT1G70810"
"1028","AT1G70850"
"1029","AT1G70900"
"1030","AT1G71020"
"1031","AT1G71040"
"1032","AT1G71080"
"1033","AT1G71090"
"1034","AT1G71100"
"1035","AT1G71110"
"1036","AT1G71130"
"1037","AT1G71170"
"1038","AT1G71180"
"1039","AT1G71210"
"1040","AT1G71230"
"1041","AT1G71310"
"1042","AT1G71350"
"1043","AT1G71400"
"1044","AT1G71410"
"1045","AT1G71430"
"1046","AT1G71696"
"1047","AT1G71697"
"1048","AT1G71800"
"1049","AT1G71820"
"1050","AT1G71830"
"1051","AT1G71850"
"1052","AT1G71865"
"1053","AT1G71900"
"1054","AT1G71920"
"1055","AT1G71940"
"1056","AT1G71990"
"1057","AT1G72010"
"1058","AT1G72175"
"1059","AT1G72210"
"1060","AT1G72300"
"1061","AT1G72310"
"1062","AT1G72340"
"1063","AT1G72360"
"1064","AT1G72390"
"1065","AT1G72410"
"1066","AT1G72416"
"1067","AT1G72420"
"1068","AT1G72470"
"1069","AT1G72490"
"1070","AT1G72560"
"1071","AT1G72650"
"1072","AT1G72690"
"1073","AT1G72700"
"1074","AT1G72740"
"1075","AT1G72770"
"1076","AT1G72790"
"1077","AT1G72830"
"1078","AT1G72840"
"1079","AT1G72880"
"1080","AT1G72940"
"1081","AT1G73100"
"1082","AT1G73177"
"1083","AT1G73240"
"1084","AT1G73250"
"1085","AT1G73340"
"1086","AT1G73350"
"1087","AT1G73380"
"1088","AT1G73390"
"1089","AT1G73430"
"1090","AT1G73460"
"1091","AT1G73500"
"1092","AT1G73655"
"1093","AT1G73660"
"1094","AT1G73790"
"1095","AT1G73805"
"1096","AT1G73875"
"1097","AT1G73920"
"1098","AT1G73930"
"1099","AT1G73960"
"1100","AT1G73980"
"1101","AT1G74040"
"1102","AT1G74090"
"1103","AT1G74210"
"1104","AT1G74280"
"1105","AT1G74320"
"1106","AT1G74440"
"1107","AT1G74530"
"1108","AT1G74720"
"1109","AT1G74770"
"1110","AT1G74790"
"1111","AT1G74930"
"1112","AT1G74950"
"1113","AT1G74970"
"1114","AT1G75020"
"1115","AT1G75130"
"1116","AT1G75140"
"1117","AT1G75200"
"1118","AT1G75210"
"1119","AT1G75230"
"1120","AT1G75310"
"1121","AT1G75335"
"1122","AT1G75350"
"1123","AT1G75390"
"1124","AT1G75400"
"1125","AT1G75420"
"1126","AT1G75440"
"1127","AT1G75580"
"1128","AT1G75590"
"1129","AT1G75730"
"1130","AT1G75850"
"1131","AT1G75860"
"1132","AT1G76040"
"1133","AT1G76060"
"1134","AT1G76070"
"1135","AT1G76120"
"1136","AT1G76140"
"1137","AT1G76185"
"1138","AT1G76260"
"1139","AT1G76310"
"1140","AT1G76380"
"1141","AT1G76510"
"1142","AT1G76640"
"1143","AT1G76660"
"1144","AT1G76700"
"1145","AT1G76850"
"1146","AT1G76878"
"1147","AT1G76880"
"1148","AT1G76890"
"1149","AT1G76940"
"1150","AT1G77020"
"1151","AT1G77120"
"1152","AT1G77130"
"1153","AT1G77140"
"1154","AT1G77220"
"1155","AT1G77300"
"1156","AT1G77380"
"1157","AT1G77420"
"1158","AT1G77580"
"1159","AT1G77590"
"1160","AT1G77630"
"1161","AT1G77660"
"1162","AT1G77930"
"1163","AT1G78020"
"1164","AT1G78050"
"1165","AT1G78110"
"1166","AT1G78240"
"1167","AT1G78310"
"1168","AT1G78420"
"1169","AT1G78520"
"1170","AT1G78590"
"1171","AT1G78610"
"1172","AT1G78620"
"1173","AT1G78680"
"1174","AT1G78770"
"1175","AT1G78800"
"1176","AT1G78895"
"1177","AT1G79000"
"1178","AT1G79030"
"1179","AT1G79060"
"1180","AT1G79070"
"1181","AT1G79090"
"1182","AT1G79270"
"1183","AT1G79410"
"1184","AT1G79430"
"1185","AT1G79450"
"1186","AT1G79470"
"1187","AT1G79529"
"1188","AT1G79560"
"1189","AT1G79710"
"1190","AT1G79730"
"1191","AT1G79760"
"1192","AT1G79790"
"1193","AT1G79810"
"1194","AT1G79820"
"1195","AT1G79850"
"1196","AT1G79880"
"1197","AT1G79950"
"1198","AT1G80000"
"1199","AT1G80190"
"1200","AT1G80245"
"1201","AT1G80260"
"1202","AT1G80290"
"1203","AT1G80310"
"1204","AT1G80325"
"1205","AT1G80350"
"1206","AT1G80400"
"1207","AT1G80420"
"1208","AT1G80440"
"1209","AT1G80480"
"1210","AT1G80490"
"1211","AT1G80590"
"1212","AT1G80610"
"1213","AT1G80700"
"1214","AT1G80760"
"1215","AT1G80840"
"1216","AT1G80890"
"1217","AT1G80910"
"1218","AT1G80940"
"1219","AT1G80950"
"1220","AT2G01008"
"1221","AT2G01021"
"1222","AT2G01070"
"1223","AT2G01080"
"1224","AT2G01110"
"1225","AT2G01120"
"1226","AT2G01150"
"1227","AT2G01170"
"1228","AT2G01180"
"1229","AT2G01190"
"1230","AT2G01210"
"1231","AT2G01260"
"1232","AT2G01400"
"1233","AT2G01410"
"1234","AT2G01505"
"1235","AT2G01630"
"1236","AT2G01640"
"1237","AT2G01650"
"1238","AT2G01680"
"1239","AT2G01690"
"1240","AT2G01735"
"1241","AT2G01820"
"1242","AT2G01830"
"1243","AT2G01850"
"1244","AT2G01890"
"1245","AT2G01930"
"1246","AT2G01940"
