"","WS_c1.which.mclass....7...1."
"281","AT3G12930"
"282","AT3G14110"
"283","AT3G14210"
"284","AT3G14930"
"285","AT3G15353"
"286","AT3G15354"
"287","AT3G15356"
"288","AT3G15840"
"289","AT3G15850"
"290","AT3G16000"
"291","AT3G16370"
"292","AT3G16670"
"293","AT3G17040"
"294","AT3G17800"
"295","AT3G18390"
"296","AT3G18680"
"297","AT3G18890"
"298","AT3G20820"
"299","AT3G21200"
"300","AT3G21670"
"301","AT3G23400"
"302","AT3G23700"
"303","AT3G24430"
"304","AT3G25690"
"305","AT3G26060"
"306","AT3G26070"
"307","AT3G26450"
"308","AT3G26580"
"309","AT3G26710"
"310","AT3G26740"
"311","AT3G27925"
"312","AT3G28040"
"313","AT3G29185"
"314","AT3G29240"
"315","AT3G43540"
"316","AT3G44890"
"317","AT3G46100"
"318","AT3G47070"
"319","AT3G47650"
"320","AT3G47860"
"321","AT3G48200"
"322","AT3G48420"
"323","AT3G48500"
"324","AT3G48610"
"325","AT3G48730"
"326","AT3G48740"
"327","AT3G49110"
"328","AT3G49140"
"329","AT3G50060"
"330","AT3G50950"
"331","AT3G51140"
"332","AT3G51420"
"333","AT3G51510"
"334","AT3G51820"
"335","AT3G52230"
"336","AT3G52340"
"337","AT3G52380"
"338","AT3G52720"
"339","AT3G52750"
"340","AT3G52840"
"341","AT3G53560"
"342","AT3G54900"
"343","AT3G55330"
"344","AT3G55400"
"345","AT3G56040"
"346","AT3G56140"
"347","AT3G56160"
"348","AT3G56290"
"349","AT3G56910"
"350","AT3G59060"
"351","AT3G59400"
"352","AT3G59780"
"353","AT3G61870"
"354","AT3G62410"
"355","AT3G63160"
"356","AT3G63190"
"357","AT3G63540"
"358","AT4G00780"
"359","AT4G00895"
"360","AT4G01800"
"361","AT4G01940"
"362","AT4G02260"
"363","AT4G02530"
"364","AT4G02990"
"365","AT4G03400"
"366","AT4G04020"
"367","AT4G04040"
"368","AT4G04850"
"369","AT4G04890"
"370","AT4G09040"
"371","AT4G10060"
"372","AT4G10120"
"373","AT4G10300"
"374","AT4G11570"
"375","AT4G13250"
"376","AT4G13590"
"377","AT4G13670"
"378","AT4G13840"
"379","AT4G14070"
"380","AT4G14210"
"381","AT4G15110"
"382","AT4G15490"
"383","AT4G15530"
"384","AT4G15550"
"385","AT4G16390"
"386","AT4G16983"
"387","AT4G16990"
"388","AT4G17090"
"389","AT4G17300"
"390","AT4G17560"
"391","AT4G17600"
"392","AT4G17840"
"393","AT4G18240"
"394","AT4G18810"
"395","AT4G18970"
"396","AT4G19170"
"397","AT4G19430"
"398","AT4G20130"
"399","AT4G21210"
"400","AT4G21650"
"401","AT4G21750"
"402","AT4G21860"
"403","AT4G22475"
"404","AT4G22485"
"405","AT4G22505"
"406","AT4G23570"
"407","AT4G23890"
"408","AT4G24930"
"409","AT4G25370"
"410","AT4G25450"
"411","AT4G25650"
"412","AT4G25700"
"413","AT4G27300"
"414","AT4G27600"
"415","AT4G27700"
"416","AT4G27800"
"417","AT4G28025"
"418","AT4G28660"
"419","AT4G29670"
"420","AT4G30580"
"421","AT4G30720"
"422","AT4G31390"
"423","AT4G31530"
"424","AT4G31780"
"425","AT4G32190"
"426","AT4G32590"
"427","AT4G33030"
"428","AT4G33220"
"429","AT4G33500"
"430","AT4G33520"
"431","AT4G34120"
"432","AT4G34190"
"433","AT4G34240"
"434","AT4G34730"
"435","AT4G34740"
"436","AT4G34830"
"437","AT4G35250"
"438","AT4G35760"
"439","AT4G36250"
"440","AT4G36390"
"441","AT4G36530"
"442","AT4G36808"
"443","AT4G36810"
"444","AT4G37040"
"445","AT4G37510"
"446","AT4G37980"
"447","AT4G39330"
"448","AT4G39960"
"449","AT4G39970"
"450","AT5G01920"
"451","AT5G02120"
"452","AT5G02160"
"453","AT5G02830"
"454","AT5G02940"
"455","AT5G03650"
"456","AT5G03880"
"457","AT5G03940"
"458","AT5G05200"
"459","AT5G05580"
"460","AT5G05690"
"461","AT5G05740"
"462","AT5G06060"
"463","AT5G06130"
"464","AT5G06340"
"465","AT5G07020"
"466","AT5G08050"
"467","AT5G08610"
"468","AT5G08650"
"469","AT5G08720"
"470","AT5G08740"
"471","AT5G11330"
"472","AT5G11450"
"473","AT5G11480"
"474","AT5G13140"
"475","AT5G13510"
"476","AT5G13770"
"477","AT5G14120"
"478","AT5G14260"
"479","AT5G14910"
"480","AT5G14970"
"481","AT5G15410"
"482","AT5G15780"
"483","AT5G16010"
"484","AT5G16030"
"485","AT5G16400"
"486","AT5G16660"
"487","AT5G16710"
"488","AT5G16715"
"489","AT5G16970"
"490","AT5G17170"
"491","AT5G17230"
"492","AT5G17310"
"493","AT5G18570"
"494","AT5G18660"
"495","AT5G19220"
"496","AT5G19250"
"497","AT5G19370"
"498","AT5G19540"
"499","AT5G19855"
"500","AT5G19940"
"501","AT5G20630"
"502","AT5G21100"
"503","AT5G21326"
"504","AT5G21430"
"505","AT5G21920"
"506","AT5G21930"
"507","AT5G22340"
"508","AT5G22510"
"509","AT5G22620"
"510","AT5G22800"
"511","AT5G23010"
"512","AT5G23920"
"513","AT5G24490"
"514","AT5G24930"
"515","AT5G25610"
"516","AT5G25630"
"517","AT5G26820"
"518","AT5G28500"
"519","AT5G35100"
"520","AT5G35170"
"521","AT5G35220"
"522","AT5G35790"
"523","AT5G35970"
"524","AT5G36170"
"525","AT5G36700"
"526","AT5G38520"
"527","AT5G38660"
"528","AT5G38980"
"529","AT5G39530"
"530","AT5G39830"
"531","AT5G40950"
"532","AT5G42530"
"533","AT5G42650"
"534","AT5G43850"
"535","AT5G44130"
"536","AT5G44190"
"537","AT5G44650"
"538","AT5G45170"
"539","AT5G45680"
"540","AT5G46420"
"541","AT5G46580"
"542","AT5G46800"
"543","AT5G47110"
"544","AT5G47190"
"545","AT5G47840"
"546","AT5G48570"
"547","AT5G49630"
"548","AT5G49730"
"549","AT5G49940"
"550","AT5G51010"
"551","AT5G51020"
"552","AT5G51110"
"553","AT5G51820"
"554","AT5G52440"
"555","AT5G53490"
"556","AT5G54170"
"557","AT5G54510"
"558","AT5G55220"
"559","AT5G57030"
"560","AT5G57040"
"561","AT5G57345"
"562","AT5G57660"
"563","AT5G57800"
"564","AT5G57850"
"565","AT5G57930"
"566","AT5G58250"
"567","AT5G59250"
"568","AT5G59540"
"569","AT5G61670"
"570","AT5G62790"
"571","AT5G63050"
"572","AT5G63310"
"573","AT5G63530"
"574","AT5G64170"
"575","AT5G64572"
"576","AT5G64580"
"577","AT5G65730"
"578","AT5G66055"
"579","AT5G66470"
"580","AT5G66530"
"581","AT5G67370"
"582","AT5G67385"
"583","ATCG00480"
"584","ATCG00490"
"585","ATCG01130"
"586","ATCG01210"
