TAIR,SYMBOL,Log2fc_.Ws_GC_Alight.v.Ws_GC_dark.,Log2fc_.Ws_GC_Alight.v.Col.0_FLT_Alight.,Log2fc_.Ws_GC_dark.v.Col.0_FLT_Alight.,Log2fc_.Ws_GC_Alight.v.Col.0_FLT_dark.,Log2fc_.Ws_GC_dark.v.Col.0_FLT_dark.,Log2fc_.Ws_GC_Alight.v.Col.0_GC_Alight.,Log2fc_.Ws_GC_dark.v.Col.0_GC_Alight.,Log2fc_.Ws_GC_Alight.v.Col.0_GC_dark.,Log2fc_.Ws_GC_dark.v.Col.0_GC_dark.,Log2fc_.Ws_GC_Alight.v.Col.0.PhyD_FLT_Alight.,Log2fc_.Ws_GC_dark.v.Col.0.PhyD_FLT_Alight.,Log2fc_.Ws_GC_Alight.v.Col.0.PhyD_FLT_dark.,Log2fc_.Ws_GC_dark.v.Col.0.PhyD_FLT_dark.,Log2fc_.Ws_GC_Alight.v.Col.0.PhyD_GC_Alight.,Log2fc_.Ws_GC_dark.v.Col.0.PhyD_GC_Alight.,Log2fc_.Ws_GC_Alight.v.Col.0.PhyD_GC_dark.,Log2fc_.Ws_GC_dark.v.Col.0.PhyD_GC_dark.,Log2fc_.Ws_GC_Alight.v.Ws_FLT_Alight.,Log2fc_.Ws_GC_dark.v.Ws_FLT_Alight.,Log2fc_.Ws_GC_Alight.v.Ws_FLT_dark.,Log2fc_.Ws_GC_dark.v.Ws_FLT_dark.
AT5G46510,VICTL,0,-7.867361,-8.00512,-7.720116,-7.857875,-7.463954,-7.601713,-8.314491,-8.45225,-7.468518,-7.606277,-8.693647,-8.831406,-8.273917,-8.411676,-7.872241,-8.01,0,0,0,0
AT5G46520,VICTR,0,-6.564772,-6.704295,-6.472703,-6.612226,-6.500604,-6.640127,-5.87039,-6.009914,-7.078146,-7.217669,-6.917999,-7.057522,-7.1201,-7.259624,-6.601019,-6.740542,0,0,0,0
AT5G46880,HB-7,0,-2.370413,-2.513409,-2.500289,-2.643285,-2.278649,-2.421646,0,0,-0.550744,-0.6937402,0,0,0,0,-2.861654,-3.00465,-2.084295,-2.227291,0,0
AT5G51330,DYAD,0,-3.544063,-3.69487,-4.269935,-4.420742,-1.600413,-1.75122,-1.740112,-1.890918,0,0,-2.284838,-2.435645,-1.013219,-1.164025,-2.671018,-2.821825,0,0,0,0
AT5G52300,LTI65,0,-3.678056,-3.828271,0,0,-3.357808,-3.508023,0,0,-2.035248,-2.185462,-4.519883,-4.670098,0,0,0,0,-3.098208,-3.248422,-0.8019033,-0.9521179
AT5G52310,COR78,0,-5.493372,-5.639222,-3.239212,-3.385063,-4.174666,-4.320516,0,0,-6.29736,-6.44321,0,0,-3.903266,-4.049117,0,0,-3.137322,-3.283173,0,0
AT5G52350,ATEXO70A3,0,-3.541083,-3.696527,-2.674432,-2.829876,-1.673744,-1.829188,-1.558349,-1.713793,0,0,-2.239461,-2.394905,-3.914132,-4.069576,-3.904039,-4.059483,0,0,-0.7917279,-0.9471719
AT5G52600,AtMYB82,0,-1.366149,-1.558767,-1.589333,-1.781951,-0.4596855,-0.6523028,0,0,0,0,-1.107738,-1.300355,-1.934832,-2.12745,-0.4175568,-0.6101741,-3.13498,-3.327597,0,0
AT5G53950,ANAC098,0,-3.742236,-3.904186,-2.193585,-2.355535,-3.915279,-4.077229,0,0,0,0,-3.868688,-4.030638,-1.02813,-1.19008,-0.4401516,-0.6021018,0,0,0,0
AT5G54610,ANK,0,-2.870281,-3.027358,-1.880919,-2.037996,-0.4897386,-0.6468157,0,0,-1.645042,-1.80212,0,0,0,0,0,0,-0.7809059,-0.937983,-1.450094,-1.607171
AT5G56510,APUM12,0,-0.6164184,-0.7673554,-1.582769,-1.733706,0,0,-1.090875,-1.241812,0,0,0,0,-3.286101,-3.437039,-3.924504,-4.075441,0,0,0,0
AT5G57380,VIN3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.965976,-5.117214,0,0
AT5G57550,XTH25,0,0,0,-2.697651,-2.868319,0,0,0,0,-1.850242,-2.02091,-2.199391,-2.370059,0,0,0,0,-2.68106,-2.851728,0,0
AT5G58080,ARR18,0,-0.6118854,-0.7625815,-2.452475,-2.603171,-2.422885,-2.573581,0,0,-2.247339,-2.398035,0,0,0,0,0,0,-0.7867111,-0.9374072,0,0
AT5G58910,LAC16,0,-0.6388901,-0.7936641,-0.9635442,-1.118318,-0.563918,-0.718692,-3.580527,-3.735301,0,0,0,0,0,0,-3.714167,-3.868941,0,0,-2.006219,-2.160993
AT5G60780,ATNRT2.3,0,0,0,-2.90327,-3.056268,0,0,0,0,0,0,0,0,0,0,-1.708514,-1.861512,-2.272943,-2.425941,0,0
AT5G62230,ERL1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.4359898,-0.5780752,0,0,-4.192595,-4.33468
AT5G63560,FACT,0,-5.047694,-5.204715,-6.784903,-6.941924,0,0,-6.662462,-6.819483,-7.116171,-7.273193,-8.183632,-8.340653,-7.224086,-7.381107,-1.919521,-2.076543,0,0,0,0
ATMG00040,ORF315,0,-2.381379,-2.564916,-3.846092,-4.029629,-3.258842,-3.442379,-2.48448,-2.668017,-2.362602,-2.546139,-4.434328,-4.617865,-2.656717,-2.840253,-2.199627,-2.383164,0,0,0,0
ATMG00280,ORF110A,0,-1.576509,-1.916401,-1.512146,-1.852037,-0.3361059,-0.6759978,-0.7802984,-1.12019,0,0,-0.9985188,-1.338411,0,0,-0.3135969,-0.6534888,-2.027824,-2.367715,-2.203115,-2.543007
ATMG00550,ORF160,0,-1.468985,-1.733854,0,0,-0.9738134,-1.238683,0,0,-2.356464,-2.621334,0,0,0,0,0,0,-2.195179,-2.460048,0,0
ATMG00750,ORF119,0,-1.785993,-2.109963,-0.9731917,-1.297162,-0.349129,-0.6730993,-1.811461,-2.135432,-0.350532,-0.6745023,-1.727029,-2.051,0,0,0,0,-0.6293472,-0.9533175,-1.466649,-1.79062
ATMG01270,RPS7,0,0,0,0,0,0,0,0,0,0,0,-2.2433,-2.523144,0,0,0,0,0,0,-3.692158,-3.972002
ATMG01300,ORF136A,0,-0.4820966,-0.7788147,0,0,-0.3716638,-0.6683819,-2.155333,-2.452051,-0.3797203,-0.6764384,0,0,0,0,-0.3412394,-0.6379575,-2.932782,-3.2295,0,0
