"","WS_c1.which.mclass....1...1."
"368","AT1G29640"
"369","AT1G29730"
"370","AT1G29770"
"371","AT1G29830"
"372","AT1G29860"
"373","AT1G30050"
"374","AT1G30160"
"375","AT1G30260"
"376","AT1G30473"
"377","AT1G30515"
"378","AT1G30660"
"379","AT1G30757"
"380","AT1G30850"
"381","AT1G30860"
"382","AT1G30990"
"383","AT1G31040"
"384","AT1G31200"
"385","AT1G31240"
"386","AT1G31310"
"387","AT1G31430"
"388","AT1G31485"
"389","AT1G31490"
"390","AT1G31600"
"391","AT1G31720"
"392","AT1G31750"
"393","AT1G31790"
"394","AT1G31840"
"395","AT1G32415"
"396","AT1G32510"
"397","AT1G32583"
"398","AT1G32610"
"399","AT1G32950"
"400","AT1G32960"
"401","AT1G33030"
"402","AT1G33055"
"403","AT1G33100"
"404","AT1G33280"
"405","AT1G33320"
"406","AT1G33340"
"407","AT1G33475"
"408","AT1G33500"
"409","AT1G33540"
"410","AT1G33615"
"411","AT1G33840"
"412","AT1G33890"
"413","AT1G34050"
"414","AT1G34060"
"415","AT1G34160"
"416","AT1G34460"
"417","AT1G34520"
"418","AT1G34580"
"419","AT1G34640"
"420","AT1G35170"
"421","AT1G35240"
"422","AT1G35255"
"423","AT1G35330"
"424","AT1G35610"
"425","AT1G35730"
"426","AT1G35830"
"427","AT1G35910"
"428","AT1G36622"
"429","AT1G36940"
"430","AT1G36992"
"431","AT1G37150"
"432","AT1G43040"
"433","AT1G43160"
"434","AT1G43770"
"435","AT1G43980"
"436","AT1G44318"
"437","AT1G44608"
"438","AT1G44890"
"439","AT1G45015"
"440","AT1G45229"
"441","AT1G45545"
"442","AT1G46554"
"443","AT1G46768"
"444","AT1G47271"
"445","AT1G47395"
"446","AT1G47400"
"447","AT1G47485"
"448","AT1G47510"
"449","AT1G47578"
"450","AT1G47600"
"451","AT1G47620"
"452","AT1G47655"
"453","AT1G48070"
"454","AT1G48180"
"455","AT1G48330"
"456","AT1G48390"
"457","AT1G48400"
"458","AT1G48605"
"459","AT1G48640"
"460","AT1G48670"
"461","AT1G48700"
"462","AT1G48740"
"463","AT1G49000"
"464","AT1G49030"
"465","AT1G49205"
"466","AT1G49210"
"467","AT1G49405"
"468","AT1G49475"
"469","AT1G49530"
"470","AT1G49570"
"471","AT1G49620"
"472","AT1G49640"
"473","AT1G49790"
"474","AT1G49830"
"475","AT1G49920"
"476","AT1G50055"
"477","AT1G50190"
"478","AT1G50310"
"479","AT1G50400"
"480","AT1G50750"
"481","AT1G50930"
"482","AT1G50970"
"483","AT1G51090"
"484","AT1G51260"
"485","AT1G51480"
"486","AT1G51520"
"487","AT1G51538"
"488","AT1G51620"
"489","AT1G51770"
"490","AT1G51880"
"491","AT1G51990"
"492","AT1G52240"
"493","AT1G52245"
"494","AT1G52315"
"495","AT1G52430"
"496","AT1G52450"
"497","AT1G52530"
"498","AT1G52560"
"499","AT1G52565"
"500","AT1G52640"
"501","AT1G52650"
"502","AT1G52690"
"503","AT1G52710"
"504","AT1G52890"
"505","AT1G52905"
"506","AT1G52920"
"507","AT1G53060"
"508","AT1G53100"
"509","AT1G53160"
"510","AT1G53163"
"511","AT1G53330"
"512","AT1G53340"
"513","AT1G53480"
"514","AT1G53490"
"515","AT1G53540"
"516","AT1G53600"
"517","AT1G53801"
"518","AT1G53860"
"519","AT1G53875"
"520","AT1G53890"
"521","AT1G54095"
"522","AT1G54120"
"523","AT1G54160"
"524","AT1G54330"
"525","AT1G54355"
"526","AT1G54530"
"527","AT1G54560"
"528","AT1G54790"
"529","AT1G54840"
"530","AT1G54890"
"531","AT1G55050"
"532","AT1G55365"
"533","AT1G55390"
"534","AT1G55550"
"535","AT1G55865"
"536","AT1G55950"
"537","AT1G55990"
"538","AT1G56165"
"539","AT1G56242"
"540","AT1G56250"
"541","AT1G56260"
"542","AT1G56600"
"543","AT1G56650"
"544","AT1G56710"
"545","AT1G57570"
"546","AT1G57630"
"547","AT1G57750"
"548","AT1G58007"
"549","AT1G58037"
"550","AT1G58420"
"551","AT1G58460"
"552","AT1G58643"
"553","AT1G58936"
"554","AT1G59312"
"555","AT1G59510"
"556","AT1G59670"
"557","AT1G59725"
"558","AT1G59730"
"559","AT1G59850"
"560","AT1G60130"
"561","AT1G60460"
"562","AT1G60740"
"563","AT1G60970"
"564","AT1G61065"
"565","AT1G61080"
"566","AT1G61130"
"567","AT1G61230"
"568","AT1G61280"
"569","AT1G61320"
"570","AT1G61390"
"571","AT1G61410"
"572","AT1G61415"
"573","AT1G61450"
"574","AT1G61460"
"575","AT1G61480"
"576","AT1G61760"
"577","AT1G61810"
"578","AT1G61860"
"579","AT1G61950"
"580","AT1G62045"
"581","AT1G62150"
"582","AT1G62240"
"583","AT1G62262"
"584","AT1G62350"
"585","AT1G62420"
"586","AT1G62450"
"587","AT1G62515"
"588","AT1G62590"
"589","AT1G62620"
"590","AT1G62690"
"591","AT1G62700"
"592","AT1G62720"
"593","AT1G62840"
"594","AT1G62910"
"595","AT1G62981"
"596","AT1G63150"
"597","AT1G63245"
"598","AT1G63330"
"599","AT1G63380"
"600","AT1G63410"
"601","AT1G63520"
"602","AT1G63530"
"603","AT1G63580"
"604","AT1G63710"
"605","AT1G63820"
"606","AT1G63990"
"607","AT1G64000"
"608","AT1G64065"
"609","AT1G64080"
"610","AT1G64100"
"611","AT1G64110"
"612","AT1G64185"
"613","AT1G64210"
"614","AT1G64255"
"615","AT1G64260"
"616","AT1G64310"
"617","AT1G64320"
"618","AT1G64380"
"619","AT1G64405"
"620","AT1G64455"
"621","AT1G64583"
"622","AT1G64625"
"623","AT1G64700"
"624","AT1G64820"
"625","AT1G64930"
"626","AT1G65000"
"627","AT1G65110"
"628","AT1G65120"
"629","AT1G65130"
"630","AT1G65250"
"631","AT1G65370"
"632","AT1G65810"
"633","AT1G65850"
"634","AT1G65910"
"635","AT1G66040"
"636","AT1G66090"
"637","AT1G66390"
"638","AT1G66440"
"639","AT1G66460"
"640","AT1G66465"
"641","AT1G66540"
"642","AT1G66810"
"643","AT1G66860"
"644","AT1G66930"
"645","AT1G66950"
"646","AT1G66960"
"647","AT1G67035"
"648","AT1G67220"
"649","AT1G67460"
"650","AT1G67520"
"651","AT1G67600"
"652","AT1G67760"
"653","AT1G67790"
"654","AT1G67792"
"655","AT1G67820"
"656","AT1G67910"
"657","AT1G67920"
"658","AT1G67990"
"659","AT1G68030"
"660","AT1G68120"
"661","AT1G68200"
"662","AT1G68290"
"663","AT1G68320"
"664","AT1G68330"
"665","AT1G68350"
"666","AT1G68390"
"667","AT1G68430"
"668","AT1G68450"
"669","AT1G68500"
"670","AT1G68568"
"671","AT1G68723"
"672","AT1G68725"
"673","AT1G68800"
"674","AT1G68825"
"675","AT1G68862"
"676","AT1G68870"
"677","AT1G68872"
"678","AT1G68930"
"679","AT1G69020"
"680","AT1G69120"
"681","AT1G69150"
"682","AT1G69325"
"683","AT1G69350"
"684","AT1G69400"
"685","AT1G69430"
"686","AT1G69588"
"687","AT1G69710"
"688","AT1G69790"
"689","AT1G69970"
"690","AT1G69990"
"691","AT1G70270"
"692","AT1G70335"
"693","AT1G70440"
"694","AT1G70450"
"695","AT1G70500"
"696","AT1G70510"
"697","AT1G70518"
"698","AT1G70650"
"699","AT1G70800"
"700","AT1G70860"
"701","AT1G70920"
"702","AT1G71000"
"703","AT1G71015"
"704","AT1G71050"
"705","AT1G71420"
"706","AT1G71520"
"707","AT1G71690"
"708","AT1G71740"
"709","AT1G71760"
"710","AT1G71770"
"711","AT1G71910"
"712","AT1G71930"
"713","AT1G72070"
"714","AT1G72100"
"715","AT1G72240"
"716","AT1G72270"
"717","AT1G72540"
"718","AT1G72660"
"719","AT1G72690"
"720","AT1G72720"
"721","AT1G72950"
"722","AT1G72960"
"723","AT1G73040"
"724","AT1G73066"
"725","AT1G73120"
"726","AT1G73140"
"727","AT1G73160"
"728","AT1G73165"
"729","AT1G73177"
"730","AT1G73300"
"731","AT1G73340"
"732","AT1G73550"
"733","AT1G73690"
"734","AT1G73700"
"735","AT1G73780"
"736","AT1G73910"
"737","AT1G73965"
"738","AT1G74000"
"739","AT1G74055"
"740","AT1G74080"
"741","AT1G74088"
"742","AT1G74110"
"743","AT1G74130"
"744","AT1G74150"
"745","AT1G74200"
"746","AT1G74290"
"747","AT1G74350"
"748","AT1G74400"
"749","AT1G74420"
"750","AT1G74540"
"751","AT1G74545"
"752","AT1G74550"
"753","AT1G74630"
"754","AT1G74650"
"755","AT1G74810"
"756","AT1G74830"
"757","AT1G74870"
"758","AT1G74900"
"759","AT1G75090"
"760","AT1G75125"
"761","AT1G75160"
"762","AT1G75260"
"763","AT1G75290"
"764","AT1G75300"
"765","AT1G75335"
"766","AT1G75360"
"767","AT1G75490"
"768","AT1G75550"
"769","AT1G75590"
"770","AT1G75700"
"771","AT1G75720"
"772","AT1G75880"
"773","AT1G75890"
"774","AT1G75920"
"775","AT1G76065"
"776","AT1G76190"
"777","AT1G76410"
"778","AT1G76420"
"779","AT1G76430"
"780","AT1G76470"
"781","AT1G76480"
"782","AT1G76560"
"783","AT1G76590"
"784","AT1G76952"
"785","AT1G76955"
"786","AT1G77010"
"787","AT1G77138"
"788","AT1G77145"
"789","AT1G77200"
"790","AT1G77360"
"791","AT1G77390"
"792","AT1G77405"
"793","AT1G77570"
"794","AT1G77700"
"795","AT1G77730"
"796","AT1G77765"
"797","AT1G77855"
"798","AT1G77860"
"799","AT1G77870"
"800","AT1G77880"
"801","AT1G77960"
"802","AT1G77992"
"803","AT1G78172"
"804","AT1G78190"
"805","AT1G78360"
"806","AT1G78390"
"807","AT1G78480"
"808","AT1G78520"
"809","AT1G78730"
"810","AT1G78750"
"811","AT1G78760"
"812","AT1G78865"
"813","AT1G78955"
"814","AT1G79075"
"815","AT1G79120"
"816","AT1G79180"
"817","AT1G79250"
"818","AT1G79330"
"819","AT1G79480"
"820","AT1G79770"
"821","AT1G79860"
"822","AT1G79900"
"823","AT1G79910"
"824","AT1G79960"
"825","AT1G80100"
"826","AT1G80110"
"827","AT1G80200"
"828","AT1G80540"
"829","AT1G80730"
"830","AT1G80960"
"831","AT2G01200"
"832","AT2G01275"
"833","AT2G01300"
"834","AT2G01340"
"835","AT2G01390"
"836","AT2G01505"
"837","AT2G01580"
"838","AT2G01730"
"839","AT2G02010"
"840","AT2G02250"
"841","AT2G02300"
"842","AT2G02455"
"843","AT2G02620"
"844","AT2G02850"
"845","AT2G02990"
"846","AT2G03110"
"847","AT2G03360"
"848","AT2G03370"
"849","AT2G03380"
"850","AT2G03600"
"851","AT2G03710"
"852","AT2G03830"
"853","AT2G03880"
"854","AT2G04032"
"855","AT2G04050"
"856","AT2G04080"
"857","AT2G04205"
"858","AT2G04295"
"859","AT2G04621"
"860","AT2G04852"
"861","AT2G04860"
"862","AT2G05215"
"863","AT2G05585"
"864","AT2G05915"
"865","AT2G05995"
"866","AT2G06002"
"867","AT2G06200"
"868","AT2G06255"
"869","AT2G07140"
"870","AT2G07275"
"871","AT2G07305"
"872","AT2G07585"
"873","AT2G07687"
"874","AT2G07698"
"875","AT2G07715"
"876","AT2G07718"
"877","AT2G07719"
"878","AT2G07725"
"879","AT2G07727"
"880","AT2G08425"
"881","AT2G08435"
"882","AT2G08470"
"883","AT2G08655"
"884","AT2G08660"
"885","AT2G08730"
"886","AT2G08750"
"887","AT2G08865"
"888","AT2G09090"
"889","AT2G09190"
"890","AT2G09225"
"891","AT2G09350"
"892","AT2G09740"
"893","AT2G10553"
"894","AT2G11225"
"895","AT2G11270"
"896","AT2G13665"
"897","AT2G13680"
"898","AT2G13900"
"899","AT2G13960"
"900","AT2G14095"
"901","AT2G14115"
"902","AT2G14210"
"903","AT2G14247"
"904","AT2G14290"
"905","AT2G14580"
"906","AT2G14620"
"907","AT2G14760"
"908","AT2G14775"
"909","AT2G14800"
"910","AT2G14825"
"911","AT2G14920"
"912","AT2G14960"
"913","AT2G15080"
"914","AT2G15310"
"915","AT2G15318"
"916","AT2G15350"
"917","AT2G15400"
"918","AT2G15630"
"919","AT2G15680"
"920","AT2G15830"
"921","AT2G16050"
"922","AT2G16245"
"923","AT2G16385"
"924","AT2G16580"
"925","AT2G17010"
"926","AT2G17036"
"927","AT2G17070"
"928","AT2G17210"
"929","AT2G17430"
"930","AT2G17470"
"931","AT2G17600"
"932","AT2G17620"
"933","AT2G17740"
"934","AT2G17770"
"935","AT2G17890"
"936","AT2G17940"
"937","AT2G18000"
"938","AT2G18010"
"939","AT2G18060"
"940","AT2G18120"
"941","AT2G18210"
"942","AT2G18260"
"943","AT2G18550"
"944","AT2G18600"
"945","AT2G18640"
"946","AT2G18650"
"947","AT2G18660"
"948","AT2G18670"
"949","AT2G18680"
"950","AT2G18780"
"951","AT2G18917"
"952","AT2G18969"
"953","AT2G19050"
"954","AT2G19060"
"955","AT2G19150"
"956","AT2G19190"
"957","AT2G19240"
"958","AT2G19330"
"959","AT2G19410"
"960","AT2G19440"
"961","AT2G19530"
"962","AT2G19610"
"963","AT2G19990"
"964","AT2G20030"
"965","AT2G20362"
"966","AT2G20480"
"967","AT2G20500"
"968","AT2G20540"
"969","AT2G20562"
"970","AT2G20870"
"971","AT2G20875"
"972","AT2G20880"
"973","AT2G21200"
"974","AT2G21220"
"975","AT2G21350"
"976","AT2G21400"
"977","AT2G21430"
"978","AT2G21450"
"979","AT2G21510"
"980","AT2G21640"
"981","AT2G21850"
"982","AT2G21900"
"983","AT2G22122"
"984","AT2G22200"
"985","AT2G22290"
"986","AT2G22600"
"987","AT2G22760"
"988","AT2G22790"
"989","AT2G22800"
"990","AT2G22810"
"991","AT2G23060"
"992","AT2G23210"
"993","AT2G23348"
"994","AT2G23410"
"995","AT2G23550"
"996","AT2G23755"
"997","AT2G23960"
"998","AT2G23987"
"999","AT2G24030"
"1000","AT2G24140"
"1001","AT2G24310"
"1002","AT2G24400"
"1003","AT2G24680"
"1004","AT2G24720"
"1005","AT2G24800"
"1006","AT2G25130"
"1007","AT2G25240"
"1008","AT2G25460"
"1009","AT2G25470"
"1010","AT2G25540"
"1011","AT2G26020"
"1012","AT2G26040"
"1013","AT2G26370"
"1014","AT2G26380"
"1015","AT2G26390"
"1016","AT2G26400"
"1017","AT2G26520"
"1018","AT2G26750"
"1019","AT2G27035"
"1020","AT2G27120"
"1021","AT2G27140"
"1022","AT2G27180"
"1023","AT2G27389"
"1024","AT2G27480"
"1025","AT2G27610"
"1026","AT2G27790"
"1027","AT2G27930"
"1028","AT2G28040"
"1029","AT2G28105"
"1030","AT2G28210"
"1031","AT2G28270"
"1032","AT2G28440"
"1033","AT2G28460"
"1034","AT2G28500"
"1035","AT2G28560"
"1036","AT2G28650"
"1037","AT2G28700"
"1038","AT2G28815"
"1039","AT2G28850"
"1040","AT2G29125"
"1041","AT2G29410"
"1042","AT2G29480"
"1043","AT2G29485"
"1044","AT2G29640"
"1045","AT2G29950"
"1046","AT2G30130"
"1047","AT2G30370"
"1048","AT2G30380"
"1049","AT2G30395"
"1050","AT2G30400"
"1051","AT2G30540"
"1052","AT2G30670"
"1053","AT2G30790"
"1054","AT2G30820"
"1055","AT2G30933"
"1056","AT2G30942"
"1057","AT2G31081"
"1058","AT2G31082"
"1059","AT2G31085"
"1060","AT2G31220"
"1061","AT2G31250"
"1062","AT2G31310"
"1063","AT2G31480"
"1064","AT2G31830"
"1065","AT2G31865"
"1066","AT2G31910"
"1067","AT2G31920"
"1068","AT2G31940"
"1069","AT2G31945"
"1070","AT2G31980"
"1071","AT2G32030"
"1072","AT2G32140"
"1073","AT2G32160"
"1074","AT2G32190"
"1075","AT2G32200"
"1076","AT2G32210"
"1077","AT2G32235"
"1078","AT2G32610"
"1079","AT2G32630"
"1080","AT2G32645"
"1081","AT2G32660"
"1082","AT2G32670"
"1083","AT2G32740"
"1084","AT2G32750"
"1085","AT2G32770"
"1086","AT2G32795"
"1087","AT2G32830"
"1088","AT2G32890"
"1089","AT2G33000"
"1090","AT2G33070"
"1091","AT2G33260"
"1092","AT2G33385"
"1093","AT2G33710"
"1094","AT2G33750"
"1095","AT2G33760"
"1096","AT2G33847"
"1097","AT2G33880"
"1098","AT2G34185"
"1099","AT2G34220"
"1100","AT2G34230"
"1101","AT2G34240"
"1102","AT2G34325"
"1103","AT2G34340"
"1104","AT2G34390"
"1105","AT2G34440"
"1106","AT2G34530"
"1107","AT2G34540"
"1108","AT2G34600"
"1109","AT2G34655"
"1110","AT2G34925"
"1111","AT2G34980"
"1112","AT2G35035"
"1113","AT2G35200"
"1114","AT2G35290"
"1115","AT2G35310"
"1116","AT2G35420"
"1117","AT2G35585"
"1118","AT2G35612"
"1119","AT2G35637"
"1120","AT2G35640"
"1121","AT2G35658"
"1122","AT2G35700"
"1123","AT2G35730"
"1124","AT2G35736"
"1125","AT2G35738"
"1126","AT2G35740"
"1127","AT2G35890"
"1128","AT2G35950"
"1129","AT2G35980"
"1130","AT2G35990"
"1131","AT2G36026"
"1132","AT2G36210"
"1133","AT2G36270"
"1134","AT2G36295"
"1135","AT2G36307"
"1136","AT2G36355"
"1137","AT2G36500"
"1138","AT2G36540"
"1139","AT2G36650"
"1140","AT2G36660"
"1141","AT2G36780"
"1142","AT2G36985"
"1143","AT2G37070"
"1144","AT2G37210"
"1145","AT2G37320"
"1146","AT2G37370"
"1147","AT2G37430"
"1148","AT2G37530"
"1149","AT2G37740"
"1150","AT2G37805"
"1151","AT2G37820"
"1152","AT2G37870"
"1153","AT2G37880"
"1154","AT2G37925"
"1155","AT2G37950"
"1156","AT2G37960"
"1157","AT2G38100"
"1158","AT2G38152"
"1159","AT2G38220"
"1160","AT2G38250"
"1161","AT2G38465"
"1162","AT2G38490"
"1163","AT2G38510"
"1164","AT2G38600"
"1165","AT2G38720"
"1166","AT2G38830"
"1167","AT2G38920"
"1168","AT2G39518"
"1169","AT2G39620"
"1170","AT2G39725"
"1171","AT2G40085"
"1172","AT2G40200"
"1173","AT2G40240"
"1174","AT2G40340"
"1175","AT2G40470"
"1176","AT2G40530"
"1177","AT2G40710"
"1178","AT2G40711"
"1179","AT2G40850"
"1180","AT2G40910"
"1181","AT2G41105"
"1182","AT2G41200"
"1183","AT2G41312"
"1184","AT2G41342"
"1185","AT2G41610"
"1186","AT2G41690"
"1187","AT2G41905"
"1188","AT2G42005"
"1189","AT2G42140"
"1190","AT2G42150"
"1191","AT2G42370"
"1192","AT2G42395"
"1193","AT2G42430"
"1194","AT2G42510"
"1195","AT2G42530"
"1196","AT2G42720"
"1197","AT2G42820"
"1198","AT2G42980"
"1199","AT2G43000"
"1200","AT2G43220"
"1201","AT2G43230"
"1202","AT2G43310"
"1203","AT2G43390"
"1204","AT2G43465"
"1205","AT2G43530"
"1206","AT2G43600"
"1207","AT2G43690"
"1208","AT2G43870"
"1209","AT2G43890"
"1210","AT2G44000"
"1211","AT2G44070"
"1212","AT2G44340"
"1213","AT2G44370"
"1214","AT2G44480"
"1215","AT2G44578"
"1216","AT2G44630"
"1217","AT2G44690"
"1218","AT2G44700"
"1219","AT2G44740"
"1220","AT2G44798"
"1221","AT2G44800"
"1222","AT2G44880"
"1223","AT2G44910"
"1224","AT2G44930"
"1225","AT2G45023"
"1226","AT2G45040"
"1227","AT2G45120"
"1228","AT2G45130"
"1229","AT2G45135"
"1230","AT2G45350"
"1231","AT2G45420"
"1232","AT2G45550"
"1233","AT2G45570"
"1234","AT2G45760"
"1235","AT2G45800"
"1236","AT2G46130"
"1237","AT2G46150"
"1238","AT2G46192"
"1239","AT2G46410"
"1240","AT2G46495"
"1241","AT2G46670"
"1242","AT2G46760"
"1243","AT2G46940"
"1244","AT2G46950"
"1245","AT2G46970"
"1246","AT2G47050"
