"","col_GC_c1.which.mclass....5...1."
"213","AT1G24170"
"214","AT1G24190"
"215","AT1G24310"
"216","AT1G24460"
"217","AT1G24560"
"218","AT1G25150"
"219","AT1G25380"
"220","AT1G25500"
"221","AT1G25510"
"222","AT1G25682"
"223","AT1G26100"
"224","AT1G26180"
"225","AT1G26830"
"226","AT1G26840"
"227","AT1G26910"
"228","AT1G26930"
"229","AT1G27050"
"230","AT1G27150"
"231","AT1G27190"
"232","AT1G27320"
"233","AT1G27385"
"234","AT1G27470"
"235","AT1G27510"
"236","AT1G27520"
"237","AT1G27630"
"238","AT1G27700"
"239","AT1G27760"
"240","AT1G27770"
"241","AT1G27921"
"242","AT1G28070"
"243","AT1G28130"
"244","AT1G28140"
"245","AT1G28150"
"246","AT1G28190"
"247","AT1G28280"
"248","AT1G28310"
"249","AT1G28340"
"250","AT1G28420"
"251","AT1G28680"
"252","AT1G28960"
"253","AT1G29220"
"254","AT1G29357"
"255","AT1G29400"
"256","AT1G29535"
"257","AT1G29810"
"258","AT1G29820"
"259","AT1G30000"
"260","AT1G30070"
"261","AT1G30200"
"262","AT1G30300"
"263","AT1G31070"
"264","AT1G31760"
"265","AT1G31830"
"266","AT1G31940"
"267","AT1G32090"
"268","AT1G32190"
"269","AT1G32260"
"270","AT1G32310"
"271","AT1G32380"
"272","AT1G32440"
"273","AT1G32750"
"274","AT1G32930"
"275","AT1G32990"
"276","AT1G33490"
"277","AT1G33700"
"278","AT1G33790"
"279","AT1G34130"
"280","AT1G34220"
"281","AT1G34550"
"282","AT1G35220"
"283","AT1G35670"
"284","AT1G36160"
"285","AT1G36370"
"286","AT1G42440"
"287","AT1G43690"
"288","AT1G43850"
"289","AT1G43900"
"290","AT1G43910"
"291","AT1G44000"
"292","AT1G44180"
"293","AT1G44750"
"294","AT1G44820"
"295","AT1G44910"
"296","AT1G45050"
"297","AT1G45170"
"298","AT1G47230"
"299","AT1G47270"
"300","AT1G47310"
"301","AT1G47380"
"302","AT1G47410"
"303","AT1G47550"
"304","AT1G47710"
"305","AT1G47820"
"306","AT1G47900"
"307","AT1G47960"
"308","AT1G48110"
"309","AT1G48175"
"310","AT1G48240"
"311","AT1G48380"
"312","AT1G48450"
"313","AT1G48510"
"314","AT1G48550"
"315","AT1G48650"
"316","AT1G48950"
"317","AT1G49040"
"318","AT1G49050"
"319","AT1G49340"
"320","AT1G49670"
"321","AT1G49890"
"322","AT1G50120"
"323","AT1G50140"
"324","AT1G50320"
"325","AT1G50380"
"326","AT1G50510"
"327","AT1G50630"
"328","AT1G50940"
"329","AT1G51390"
"330","AT1G51600"
"331","AT1G52150"
"332","AT1G52370"
"333","AT1G52500"
"334","AT1G52540"
"335","AT1G52905"
"336","AT1G53050"
"337","AT1G53180"
"338","AT1G53190"
"339","AT1G53280"
"340","AT1G53290"
"341","AT1G53500"
"342","AT1G53645"
"343","AT1G53710"
"344","AT1G53780"
"345","AT1G53880"
"346","AT1G54060"
"347","AT1G54090"
"348","AT1G54115"
"349","AT1G54130"
"350","AT1G54170"
"351","AT1G54490"
"352","AT1G54890"
"353","AT1G54920"
"354","AT1G55080"
"355","AT1G55490"
"356","AT1G55500"
"357","AT1G55530"
"358","AT1G55535"
"359","AT1G55680"
"360","AT1G55690"
"361","AT1G55730"
"362","AT1G55860"
"363","AT1G55880"
"364","AT1G55900"
"365","AT1G56180"
"366","AT1G56190"
"367","AT1G56210"
"368","AT1G56230"
"369","AT1G56290"
"370","AT1G56460"
"371","AT1G56590"
"372","AT1G56720"
"373","AT1G57610"
"374","AT1G57820"
"375","AT1G58030"
"376","AT1G58060"
"377","AT1G58230"
"378","AT1G58280"
"379","AT1G58440"
"380","AT1G59600"
"381","AT1G59650"
"382","AT1G60080"
"383","AT1G60170"
"384","AT1G60420"
"385","AT1G60850"
"386","AT1G60860"
"387","AT1G60900"
"388","AT1G60960"
"389","AT1G61010"
"390","AT1G61040"
"391","AT1G61670"
"392","AT1G61690"
"393","AT1G61900"
"394","AT1G62330"
"395","AT1G62422"
"396","AT1G62810"
"397","AT1G62850"
"398","AT1G62880"
"399","AT1G63090"
"400","AT1G63100"
"401","AT1G63260"
"402","AT1G63300"
"403","AT1G63310"
"404","AT1G63430"
"405","AT1G63500"
"406","AT1G63700"
"407","AT1G63800"
"408","AT1G63850"
"409","AT1G63900"
"410","AT1G64140"
"411","AT1G64385"
"412","AT1G64390"
"413","AT1G64440"
"414","AT1G64530"
"415","AT1G64990"
"416","AT1G65020"
"417","AT1G65040"
"418","AT1G65650"
"419","AT1G65660"
"420","AT1G65840"
"421","AT1G66070"
"422","AT1G66250"
"423","AT1G66430"
"424","AT1G66530"
"425","AT1G66590"
"426","AT1G67060"
"427","AT1G67120"
"428","AT1G67140"
"429","AT1G67148"
"430","AT1G67320"
"431","AT1G67325"
"432","AT1G67340"
"433","AT1G67580"
"434","AT1G67620"
"435","AT1G67630"
"436","AT1G67810"
"437","AT1G67930"
"438","AT1G68100"
"439","AT1G68150"
"440","AT1G68370"
"441","AT1G68550"
"442","AT1G68580"
"443","AT1G68720"
"444","AT1G68760"
"445","AT1G68820"
"446","AT1G68990"
"447","AT1G69010"
"448","AT1G69030"
"449","AT1G69250"
"450","AT1G69330"
"451","AT1G69340"
"452","AT1G69390"
"453","AT1G69420"
"454","AT1G69450"
"455","AT1G69740"
"456","AT1G69770"
"457","AT1G70060"
"458","AT1G70150"
"459","AT1G70180"
"460","AT1G70210"
"461","AT1G70340"
"462","AT1G70370"
"463","AT1G70580"
"464","AT1G70730"
"465","AT1G70900"
"466","AT1G71020"
"467","AT1G71040"
"468","AT1G71080"
"469","AT1G71350"
"470","AT1G71400"
"471","AT1G71410"
"472","AT1G71430"
"473","AT1G71820"
"474","AT1G71830"
"475","AT1G71865"
"476","AT1G71900"
"477","AT1G71940"
"478","AT1G72090"
"479","AT1G72175"
"480","AT1G72320"
"481","AT1G72340"
"482","AT1G72440"
"483","AT1G72490"
"484","AT1G72770"
"485","AT1G72790"
"486","AT1G72840"
"487","AT1G73250"
"488","AT1G73350"
"489","AT1G73380"
"490","AT1G73430"
"491","AT1G73790"
"492","AT1G73920"
"493","AT1G73930"
"494","AT1G74090"
"495","AT1G74530"
"496","AT1G74790"
"497","AT1G74970"
"498","AT1G75130"
"499","AT1G75190"
"500","AT1G75340"
"501","AT1G75580"
"502","AT1G75670"
"503","AT1G75785"
"504","AT1G75850"
"505","AT1G75860"
"506","AT1G76140"
"507","AT1G76260"
"508","AT1G76310"
"509","AT1G76380"
"510","AT1G76440"
"511","AT1G76460"
"512","AT1G76660"
"513","AT1G76850"
"514","AT1G76878"
"515","AT1G76880"
"516","AT1G76940"
"517","AT1G77020"
"518","AT1G77130"
"519","AT1G77220"
"520","AT1G77300"
"521","AT1G77420"
"522","AT1G77470"
"523","AT1G77550"
"524","AT1G77580"
"525","AT1G77590"
"526","AT1G77920"
"527","AT1G78110"
"528","AT1G78240"
"529","AT1G78260"
"530","AT1G78420"
"531","AT1G78520"
"532","AT1G78620"
"533","AT1G78895"
"534","AT1G79000"
"535","AT1G79060"
"536","AT1G79070"
"537","AT1G79200"
"538","AT1G79270"
"539","AT1G79380"
"540","AT1G79430"
"541","AT1G79690"
"542","AT1G79710"
"543","AT1G79730"
"544","AT1G79810"
"545","AT1G79820"
"546","AT1G79850"
"547","AT1G79920"
"548","AT1G79970"
"549","AT1G80050"
"550","AT1G80260"
"551","AT1G80350"
"552","AT1G80420"
"553","AT1G80490"
"554","AT1G80700"
"555","AT1G80720"
"556","AT1G80890"
"557","AT1G80910"
"558","AT2G01070"
"559","AT2G01120"
"560","AT2G01150"
"561","AT2G01170"
"562","AT2G01190"
"563","AT2G01505"
"564","AT2G01630"
"565","AT2G01735"
"566","AT2G01820"
"567","AT2G01830"
"568","AT2G01850"
"569","AT2G02090"
"570","AT2G02180"
"571","AT2G02560"
"572","AT2G02570"
"573","AT2G02740"
"574","AT2G02790"
"575","AT2G03070"
"576","AT2G03150"
"577","AT2G03220"
"578","AT2G03505"
"579","AT2G03780"
"580","AT2G04305"
"581","AT2G04340"
"582","AT2G04360"
"583","AT2G04550"
"584","AT2G04845"
"585","AT2G04850"
"586","AT2G04865"
"587","AT2G04880"
"588","AT2G04940"
"589","AT2G05230"
"590","AT2G05330"
"591","AT2G05590"
"592","AT2G06210"
"593","AT2G07690"
"594","AT2G09795"
"595","AT2G12400"
"596","AT2G13100"
"597","AT2G13370"
"598","AT2G13540"
"599","AT2G14120"
"600","AT2G14260"
"601","AT2G14820"
"602","AT2G14825"
"603","AT2G14880"
"604","AT2G15280"
"605","AT2G15320"
"606","AT2G15430"
"607","AT2G15480"
"608","AT2G15860"
"609","AT2G16370"
"610","AT2G16485"
"611","AT2G16710"
"612","AT2G16950"
"613","AT2G17020"
"614","AT2G17080"
"615","AT2G17190"
"616","AT2G17280"
"617","AT2G17320"
"618","AT2G17370"
"619","AT2G17410"
"620","AT2G17510"
"621","AT2G17520"
"622","AT2G17530"
"623","AT2G17540"
"624","AT2G17570"
"625","AT2G17630"
"626","AT2G17640"
"627","AT2G17790"
"628","AT2G17930"
"629","AT2G18193"
"630","AT2G18220"
"631","AT2G18510"
"632","AT2G18730"
"633","AT2G18770"
"634","AT2G18840"
"635","AT2G18900"
"636","AT2G18990"
"637","AT2G19180"
"638","AT2G19385"
"639","AT2G19430"
"640","AT2G19450"
"641","AT2G19460"
"642","AT2G19470"
"643","AT2G19560"
"644","AT2G19570"
"645","AT2G19572"
"646","AT2G19880"
"647","AT2G19950"
"648","AT2G20000"
"649","AT2G20190"
"650","AT2G20370"
"651","AT2G20390"
"652","AT2G20610"
"653","AT2G20780"
"654","AT2G20790"
"655","AT2G20920"
"656","AT2G20940"
"657","AT2G21120"
"658","AT2G21150"
"659","AT2G21240"
"660","AT2G21340"
"661","AT2G21380"
"662","AT2G21410"
"663","AT2G21440"
"664","AT2G21470"
"665","AT2G21950"
"666","AT2G22300"
"667","AT2G22420"
"668","AT2G22450"
"669","AT2G22475"
"670","AT2G22720"
"671","AT2G22840"
"672","AT2G22900"
"673","AT2G23080"
"674","AT2G23380"
"675","AT2G23420"
"676","AT2G23600"
"677","AT2G23790"
"678","AT2G23950"
"679","AT2G23980"
"680","AT2G24060"
"681","AT2G24100"
"682","AT2G24170"
"683","AT2G24230"
"684","AT2G24280"
"685","AT2G24300"
"686","AT2G24640"
"687","AT2G24755"
"688","AT2G25270"
"689","AT2G25480"
"690","AT2G25660"
"691","AT2G25710"
"692","AT2G25730"
"693","AT2G25790"
"694","AT2G25880"
"695","AT2G25950"
"696","AT2G26170"
"697","AT2G26190"
"698","AT2G26260"
"699","AT2G26430"
"700","AT2G26460"
"701","AT2G26510"
"702","AT2G26600"
"703","AT2G26650"
"704","AT2G26700"
"705","AT2G26780"
"706","AT2G26800"
"707","AT2G26830"
"708","AT2G26970"
"709","AT2G27000"
"710","AT2G27130"
"711","AT2G27350"
"712","AT2G27400"
"713","AT2G27470"
"714","AT2G27550"
"715","AT2G27590"
"716","AT2G27740"
"717","AT2G27900"
"718","AT2G28390"
"719","AT2G28570"
"720","AT2G28660"
"721","AT2G28890"
"722","AT2G29080"
"723","AT2G29190"
"724","AT2G29210"
"725","AT2G29440"
"726","AT2G29510"
"727","AT2G30105"
"728","AT2G30130"
"729","AT2G30160"
"730","AT2G30530"
"731","AT2G30710"
"732","AT2G30766"
"733","AT2G30780"
"734","AT2G30880"
"735","AT2G31060"
"736","AT2G31082"
"737","AT2G31270"
"738","AT2G31305"
"739","AT2G31400"
"740","AT2G31510"
"741","AT2G31660"
"742","AT2G31740"
"743","AT2G31900"
"744","AT2G31960"
"745","AT2G32220"
"746","AT2G32600"
"747","AT2G32710"
"748","AT2G32850"
"749","AT2G32900"
"750","AT2G32910"
"751","AT2G33400"
"752","AT2G33450"
"753","AT2G33600"
"754","AT2G33610"
"755","AT2G33800"
"756","AT2G34050"
"757","AT2G34310"
"758","AT2G34357"
"759","AT2G34410"
"760","AT2G34570"
"761","AT2G34720"
"762","AT2G35320"
"763","AT2G35510"
"764","AT2G35780"
"765","AT2G35900"
"766","AT2G35920"
"767","AT2G36240"
"768","AT2G36250"
"769","AT2G36350"
"770","AT2G36420"
"771","AT2G36480"
"772","AT2G36740"
"773","AT2G36835"
"774","AT2G36850"
"775","AT2G37060"
"776","AT2G37200"
"777","AT2G37220"
"778","AT2G37230"
"779","AT2G37380"
"780","AT2G37400"
"781","AT2G37500"
"782","AT2G37570"
"783","AT2G37690"
"784","AT2G37760"
"785","AT2G38230"
"786","AT2G38440"
"787","AT2G38450"
"788","AT2G38580"
"789","AT2G38610"
"790","AT2G38620"
"791","AT2G38650"
"792","AT2G38730"
"793","AT2G38860"
"794","AT2G38880"
"795","AT2G39000"
"796","AT2G39080"
"797","AT2G39130"
"798","AT2G39260"
"799","AT2G39300"
"800","AT2G39340"
"801","AT2G39445"
"802","AT2G39450"
"803","AT2G39500"
"804","AT2G39580"
"805","AT2G39630"
"806","AT2G39750"
"807","AT2G39760"
"808","AT2G39810"
"809","AT2G39890"
"810","AT2G39940"
"811","AT2G40010"
"812","AT2G40070"
"813","AT2G40190"
"814","AT2G40410"
"815","AT2G40490"
"816","AT2G40550"
"817","AT2G40700"
"818","AT2G40760"
"819","AT2G40930"
"820","AT2G40935"
"821","AT2G40950"
"822","AT2G41130"
"823","AT2G41500"
"824","AT2G41560"
"825","AT2G41710"
"826","AT2G41760"
"827","AT2G41790"
"828","AT2G41945"
"829","AT2G41960"
"830","AT2G42030"
"831","AT2G42110"
"832","AT2G42120"
"833","AT2G42160"
"834","AT2G42230"
"835","AT2G42400"
"836","AT2G42490"
"837","AT2G42710"
"838","AT2G42770"
"839","AT2G42790"
"840","AT2G42820"
"841","AT2G43080"
"842","AT2G43130"
"843","AT2G43290"
"844","AT2G43410"
"845","AT2G43430"
"846","AT2G43630"
"847","AT2G43980"
"848","AT2G44040"
"849","AT2G44090"
"850","AT2G44140"
"851","AT2G44200"
"852","AT2G44270"
"853","AT2G44430"
"854","AT2G44450"
"855","AT2G44530"
"856","AT2G44660"
"857","AT2G44830"
"858","AT2G44870"
"859","AT2G44970"
"860","AT2G45030"
"861","AT2G45245"
"862","AT2G45340"
"863","AT2G45510"
"864","AT2G45620"
"865","AT2G45695"
"866","AT2G45700"
"867","AT2G46080"
"868","AT2G46200"
"869","AT2G46260"
"870","AT2G46520"
"871","AT2G46630"
"872","AT2G46740"
"873","AT2G46920"
"874","AT2G46930"
"875","AT2G47060"
"876","AT2G47490"
"877","AT2G47620"
"878","AT2G47790"
"879","AT2G47850"
"880","AT2G47860"
"881","AT2G47940"
"882","AT2G47970"
"883","AT2G48160"
"884","AT3G01150"
"885","AT3G01380"
"886","AT3G01400"
"887","AT3G01435"
"888","AT3G01516"
"889","AT3G01560"
"890","AT3G01590"
"891","AT3G01640"
"892","AT3G01720"
"893","AT3G01780"
"894","AT3G01820"
"895","AT3G01990"
"896","AT3G02000"
"897","AT3G02040"
"898","AT3G02245"
"899","AT3G02300"
"900","AT3G02600"
"901","AT3G02650"
"902","AT3G02740"
"903","AT3G02860"
"904","AT3G02880"
"905","AT3G02920"
"906","AT3G02935"
"907","AT3G02950"
"908","AT3G03010"
"909","AT3G03050"
"910","AT3G03120"
"911","AT3G03220"
"912","AT3G03310"
"913","AT3G03330"
"914","AT3G03340"
"915","AT3G03490"
"916","AT3G03500"
"917","AT3G03550"
"918","AT3G03570"
"919","AT3G03740"
"920","AT3G03880"
"921","AT3G03890"
"922","AT3G04080"
"923","AT3G04480"
"924","AT3G04680"
"925","AT3G04710"
"926","AT3G04770"
"927","AT3G04810"
"928","AT3G04930"
"929","AT3G05010"
"930","AT3G05050"
"931","AT3G05090"
"932","AT3G05220"
"933","AT3G05380"
"934","AT3G05570"
"935","AT3G05670"
"936","AT3G05680"
"937","AT3G05710"
"938","AT3G05970"
"939","AT3G05990"
"940","AT3G06130"
"941","AT3G06170"
"942","AT3G06240"
"943","AT3G06435"
"944","AT3G06450"
"945","AT3G06530"
"946","AT3G06540"
"947","AT3G06550"
"948","AT3G06670"
"949","AT3G06750"
"950","AT3G06820"
"951","AT3G06840"
"952","AT3G06860"
"953","AT3G06868"
"954","AT3G06930"
"955","AT3G07200"
"956","AT3G07215"
"957","AT3G07220"
"958","AT3G07300"
"959","AT3G07310"
"960","AT3G07320"
"961","AT3G07410"
"962","AT3G07630"
"963","AT3G07640"
"964","AT3G07800"
"965","AT3G07860"
"966","AT3G08670"
"967","AT3G08740"
"968","AT3G08760"
"969","AT3G08780"
"970","AT3G08850"
"971","AT3G09090"
"972","AT3G09100"
"973","AT3G09180"
"974","AT3G09690"
"975","AT3G09700"
"976","AT3G09720"
"977","AT3G09770"
"978","AT3G09850"
"979","AT3G09970"
"980","AT3G10030"
"981","AT3G10050"
"982","AT3G10080"
"983","AT3G10330"
"984","AT3G10380"
"985","AT3G10480"
"986","AT3G10490"
"987","AT3G10540"
"988","AT3G10650"
"989","AT3G10810"
"990","AT3G10980"
"991","AT3G11100"
"992","AT3G11230"
"993","AT3G11270"
"994","AT3G11330"
"995","AT3G11420"
"996","AT3G11490"
"997","AT3G11520"
"998","AT3G11590"
"999","AT3G11700"
"1000","AT3G11770"
"1001","AT3G11945"
"1002","AT3G11964"
"1003","AT3G12010"
"1004","AT3G12150"
"1005","AT3G12200"
"1006","AT3G12210"
"1007","AT3G12270"
"1008","AT3G12280"
"1009","AT3G12300"
"1010","AT3G12340"
"1011","AT3G12360"
"1012","AT3G12400"
"1013","AT3G12560"
"1014","AT3G12620"
"1015","AT3G12670"
"1016","AT3G12680"
"1017","AT3G12860"
"1018","AT3G12870"
"1019","AT3G12980"
"1020","AT3G13070"
"1021","AT3G13080"
"1022","AT3G13222"
"1023","AT3G13224"
"1024","AT3G13235"
"1025","AT3G13320"
"1026","AT3G13330"
"1027","AT3G13350"
"1028","AT3G13360"
"1029","AT3G13510"
"1030","AT3G13560"
"1031","AT3G13860"
"1032","AT3G13940"
"1033","AT3G13990"
"1034","AT3G14000"
"1035","AT3G14067"
"1036","AT3G14180"
"1037","AT3G14410"
"1038","AT3G14415"
"1039","AT3G14660"
"1040","AT3G14720"
"1041","AT3G14740"
"1042","AT3G14860"
"1043","AT3G14890"
"1044","AT3G15020"
"1045","AT3G15080"
"1046","AT3G15095"
"1047","AT3G15120"
"1048","AT3G15190"
"1049","AT3G15210"
"1050","AT3G15290"
"1051","AT3G15351"
"1052","AT3G15352"
"1053","AT3G15380"
"1054","AT3G15430"
"1055","AT3G15460"
"1056","AT3G15530"
"1057","AT3G15940"
"1058","AT3G16180"
"1059","AT3G16200"
"1060","AT3G16230"
"1061","AT3G16270"
"1062","AT3G16440"
"1063","AT3G16740"
"1064","AT3G16760"
"1065","AT3G16910"
"1066","AT3G17000"
"1067","AT3G17120"
"1068","AT3G17205"
"1069","AT3G17340"
"1070","AT3G17365"
"1071","AT3G17420"
"1072","AT3G17430"
"1073","AT3G17590"
"1074","AT3G17650"
"1075","AT3G17800"
"1076","AT3G17900"
"1077","AT3G18165"
"1078","AT3G18210"
"1079","AT3G18240"
"1080","AT3G18380"
"1081","AT3G18790"
"1082","AT3G18860"
"1083","AT3G18980"
"1084","AT3G19290"
"1085","AT3G19340"
"1086","AT3G19515"
"1087","AT3G19590"
"1088","AT3G19740"
"1089","AT3G19950"
"1090","AT3G20015"
"1091","AT3G20020"
"1092","AT3G20230"
"1093","AT3G20320"
"1094","AT3G20500"
"1095","AT3G20550"
"1096","AT3G20650"
"1097","AT3G20740"
"1098","AT3G20840"
"1099","AT3G21070"
"1100","AT3G21110"
"1101","AT3G21175"
"1102","AT3G21190"
"1103","AT3G21220"
"1104","AT3G21400"
"1105","AT3G21420"
"1106","AT3G21430"
"1107","AT3G21640"
"1108","AT3G22170"
"1109","AT3G22310"
"1110","AT3G22425"
"1111","AT3G22530"
"1112","AT3G22590"
"1113","AT3G22990"
"1114","AT3G23090"
"1115","AT3G23300"
"1116","AT3G23590"
"1117","AT3G23660"
"1118","AT3G23730"
"1119","AT3G23750"
"1120","AT3G23780"
"1121","AT3G23910"
"1122","AT3G23980"
"1123","AT3G24180"
"1124","AT3G24200"
"1125","AT3G24315"
"1126","AT3G24350"
"1127","AT3G24860"
"1128","AT3G24880"
"1129","AT3G25890"
"1130","AT3G25900"
"1131","AT3G25920"
"1132","AT3G25940"
"1133","AT3G26000"
"1134","AT3G26410"
"1135","AT3G26640"
"1136","AT3G26730"
"1137","AT3G26770"
"1138","AT3G26890"
"1139","AT3G27050"
"1140","AT3G27260"
"1141","AT3G27390"
"1142","AT3G27420"
"1143","AT3G27570"
"1144","AT3G27820"
"1145","AT3G27850"
"1146","AT3G27990"
"1147","AT3G28180"
"1148","AT3G28200"
"1149","AT3G28455"
"1150","AT3G28480"
"1151","AT3G28720"
"1152","AT3G28970"
"1153","AT3G29250"
"1154","AT3G29270"
"1155","AT3G29310"
"1156","AT3G29390"
"1157","AT3G29575"
"1158","AT3G29770"
"1159","AT3G32940"
"1160","AT3G33520"
"1161","AT3G42950"
"1162","AT3G43230"
"1163","AT3G43240"
"1164","AT3G44200"
"1165","AT3G44220"
"1166","AT3G44340"
"1167","AT3G44600"
"1168","AT3G44680"
"1169","AT3G44720"
"1170","AT3G45040"
"1171","AT3G45100"
"1172","AT3G45190"
"1173","AT3G45640"
"1174","AT3G45850"
"1175","AT3G46180"
"1176","AT3G46500"
"1177","AT3G46550"
"1178","AT3G46590"
"1179","AT3G46620"
"1180","AT3G46740"
"1181","AT3G47000"
"1182","AT3G47490"
"1183","AT3G47550"
"1184","AT3G47670"
"1185","AT3G47730"
"1186","AT3G47800"
"1187","AT3G47850"
"1188","AT3G47890"
"1189","AT3G47910"
"1190","AT3G47930"
"1191","AT3G47990"
"1192","AT3G48050"
"1193","AT3G48330"
"1194","AT3G48430"
"1195","AT3G48760"
"1196","AT3G48820"
"1197","AT3G48880"
"1198","AT3G48970"
"1199","AT3G49180"
"1200","AT3G49250"
"1201","AT3G49390"
"1202","AT3G49640"
"1203","AT3G49750"
"1204","AT3G49990"
"1205","AT3G50690"
"1206","AT3G50780"
"1207","AT3G50870"
"1208","AT3G50910"
"1209","AT3G50920"
"1210","AT3G51130"
"1211","AT3G51310"
"1212","AT3G51390"
"1213","AT3G51440"
"1214","AT3G51580"
"1215","AT3G51770"
"1216","AT3G51850"
"1217","AT3G52110"
"1218","AT3G52120"
"1219","AT3G52150"
"1220","AT3G52240"
"1221","AT3G52250"
"1222","AT3G52290"
"1223","AT3G52490"
"1224","AT3G52630"
"1225","AT3G52760"
"1226","AT3G52860"
"1227","AT3G52900"
"1228","AT3G52910"
"1229","AT3G53100"
"1230","AT3G53180"
"1231","AT3G53210"
"1232","AT3G54030"
"1233","AT3G54170"
"1234","AT3G54180"
"1235","AT3G54250"
"1236","AT3G54350"
"1237","AT3G54360"
"1238","AT3G54380"
"1239","AT3G54690"
"1240","AT3G54740"
"1241","AT3G54750"
"1242","AT3G54826"
"1243","AT3G54860"
"1244","AT3G54910"
"1245","AT3G55000"
"1246","AT3G55010"
