"","col_GC_c1.which.mclass....6...1."
"161","AT2G23220"
"162","AT2G23270"
"163","AT2G24692"
"164","AT2G24710"
"165","AT2G26020"
"166","AT2G26620"
"167","AT2G27240"
"168","AT2G27670"
"169","AT2G27780"
"170","AT2G28630"
"171","AT2G28850"
"172","AT2G29310"
"173","AT2G30090"
"174","AT2G30680"
"175","AT2G31220"
"176","AT2G31335"
"177","AT2G32315"
"178","AT2G32860"
"179","AT2G32870"
"180","AT2G34238"
"181","AT2G34315"
"182","AT2G36255"
"183","AT2G36550"
"184","AT2G36792"
"185","AT2G38195"
"186","AT2G39030"
"187","AT2G39540"
"188","AT2G39640"
"189","AT2G40050"
"190","AT2G42065"
"191","AT2G42560"
"192","AT2G42800"
"193","AT2G42885"
"194","AT2G43270"
"195","AT2G45570"
"196","AT2G46480"
"197","AT2G47340"
"198","AT2G47750"
"199","AT2G47844"
"200","AT3G01085"
"201","AT3G01835"
"202","AT3G01845"
"203","AT3G02125"
"204","AT3G03135"
"205","AT3G03510"
"206","AT3G03670"
"207","AT3G03930"
"208","AT3G04510"
"209","AT3G05265"
"210","AT3G05790"
"211","AT3G06025"
"212","AT3G06260"
"213","AT3G06515"
"214","AT3G06925"
"215","AT3G06955"
"216","AT3G07265"
"217","AT3G08425"
"218","AT3G08700"
"219","AT3G08765"
"220","AT3G08985"
"221","AT3G09162"
"222","AT3G09340"
"223","AT3G11325"
"224","AT3G12410"
"225","AT3G12460"
"226","AT3G13400"
"227","AT3G13960"
"228","AT3G14700"
"229","AT3G14820"
"230","AT3G15370"
"231","AT3G15490"
"232","AT3G16380"
"233","AT3G18530"
"234","AT3G18570"
"235","AT3G19090"
"236","AT3G19920"
"237","AT3G20395"
"238","AT3G20557"
"239","AT3G20760"
"240","AT3G20950"
"241","AT3G21090"
"242","AT3G21570"
"243","AT3G21790"
"244","AT3G22700"
"245","AT3G22860"
"246","AT3G22940"
"247","AT3G23230"
"248","AT3G23635"
"249","AT3G24060"
"250","AT3G24230"
"251","AT3G24332"
"252","AT3G24790"
"253","AT3G25505"
"254","AT3G25573"
"255","AT3G25577"
"256","AT3G25760"
"257","AT3G26200"
"258","AT3G26230"
"259","AT3G26250"
"260","AT3G26819"
"261","AT3G26930"
"262","AT3G28270"
"263","AT3G28320"
"264","AT3G28600"
"265","AT3G28780"
"266","AT3G29580"
"267","AT3G29639"
"268","AT3G29690"
"269","AT3G29720"
"270","AT3G29970"
"271","AT3G30739"
"272","AT3G43630"
"273","AT3G43950"
"274","AT3G44660"
"275","AT3G44830"
"276","AT3G45680"
"277","AT3G46230"
"278","AT3G47600"
"279","AT3G47870"
"280","AT3G48280"
"281","AT3G49520"
"282","AT3G50170"
"283","AT3G50450"
"284","AT3G50940"
"285","AT3G51570"
"286","AT3G52310"
"287","AT3G52320"
"288","AT3G53250"
"289","AT3G53280"
"290","AT3G54065"
"291","AT3G54730"
"292","AT3G55210"
"293","AT3G55630"
"294","AT3G56380"
"295","AT3G56600"
"296","AT3G56890"
"297","AT3G57100"
"298","AT3G59845"
"299","AT3G60415"
"300","AT3G60760"
"301","AT3G60950"
"302","AT3G61030"
"303","AT3G61035"
"304","AT3G61175"
"305","AT3G61250"
"306","AT3G61970"
"307","AT3G62750"
"308","AT3G63320"
"309","AT4G00130"
"310","AT4G00180"
"311","AT4G00953"
"312","AT4G01260"
"313","AT4G01520"
"314","AT4G03220"
"315","AT4G03705"
"316","AT4G03805"
"317","AT4G04030"
"318","AT4G04075"
"319","AT4G06385"
"320","AT4G07090"
"321","AT4G07120"
"322","AT4G07975"
"323","AT4G08235"
"324","AT4G08867"
"325","AT4G09365"
"326","AT4G09605"
"327","AT4G09855"
"328","AT4G10220"
"329","AT4G10530"
"330","AT4G10613"
"331","AT4G11190"
"332","AT4G11810"
"333","AT4G12280"
"334","AT4G12500"
"335","AT4G13090"
"336","AT4G13240"
"337","AT4G13450"
"338","AT4G13575"
"339","AT4G13800"
"340","AT4G14670"
"341","AT4G15096"
"342","AT4G15242"
"343","AT4G15245"
"344","AT4G16820"
"345","AT4G17660"
"346","AT4G17860"
"347","AT4G18080"
"348","AT4G18310"
"349","AT4G19240"
"350","AT4G19750"
"351","AT4G19760"
"352","AT4G19770"
"353","AT4G19810"
"354","AT4G20370"
"355","AT4G21445"
"356","AT4G22060"
"357","AT4G22210"
"358","AT4G22410"
"359","AT4G23280"
"360","AT4G23990"
"361","AT4G24000"
"362","AT4G24510"
"363","AT4G25040"
"364","AT4G25850"
"365","AT4G25860"
"366","AT4G26150"
"367","AT4G27550"
"368","AT4G27820"
"369","AT4G28811"
"370","AT4G29640"
"371","AT4G33320"
"372","AT4G33860"
"373","AT4G34250"
"374","AT4G34380"
"375","AT4G35295"
"376","AT4G35370"
"377","AT4G36260"
"378","AT4G36925"
"379","AT4G37290"
"380","AT4G38420"
"381","AT4G39330"
"382","AT5G00975"
"383","AT5G02305"
"384","AT5G02330"
"385","AT5G02340"
"386","AT5G03130"
"387","AT5G03695"
"388","AT5G03790"
"389","AT5G04615"
"390","AT5G04730"
"391","AT5G04815"
"392","AT5G05125"
"393","AT5G07125"
"394","AT5G07165"
"395","AT5G07895"
"396","AT5G08090"
"397","AT5G08975"
"398","AT5G09640"
"399","AT5G10040"
"400","AT5G10420"
"401","AT5G13320"
"402","AT5G14400"
"403","AT5G15250"
"404","AT5G15360"
"405","AT5G15420"
"406","AT5G16330"
"407","AT5G17100"
"408","AT5G17720"
"409","AT5G18560"
"410","AT5G18720"
"411","AT5G19595"
"412","AT5G21960"
"413","AT5G22150"
"414","AT5G24200"
"415","AT5G24206"
"416","AT5G24550"
"417","AT5G24770"
"418","AT5G25290"
"419","AT5G26673"
"420","AT5G27010"
"421","AT5G27070"
"422","AT5G28370"
"423","AT5G28660"
"424","AT5G32460"
"425","AT5G36920"
"426","AT5G37165"
"427","AT5G37460"
"428","AT5G37950"
"429","AT5G38240"
"430","AT5G38260"
"431","AT5G38990"
"432","AT5G39750"
"433","AT5G41310"
"434","AT5G41540"
"435","AT5G41900"
"436","AT5G43240"
"437","AT5G43840"
"438","AT5G44050"
"439","AT5G44495"
"440","AT5G44567"
"441","AT5G44570"
"442","AT5G44760"
"443","AT5G45113"
"444","AT5G45570"
"445","AT5G45680"
"446","AT5G45770"
"447","AT5G46670"
"448","AT5G46795"
"449","AT5G47260"
"450","AT5G48550"
"451","AT5G49070"
"452","AT5G49140"
"453","AT5G51030"
"454","AT5G51105"
"455","AT5G52490"
"456","AT5G52930"
"457","AT5G53870"
"458","AT5G54060"
"459","AT5G54330"
"460","AT5G54450"
"461","AT5G54620"
"462","AT5G54630"
"463","AT5G55135"
"464","AT5G55340"
"465","AT5G55800"
"466","AT5G56700"
"467","AT5G57260"
"468","AT5G57380"
"469","AT5G57550"
"470","AT5G60780"
"471","AT5G60830"
"472","AT5G61890"
"473","AT5G62110"
"474","AT5G62230"
"475","AT5G63750"
"476","AT5G64910"
"477","AT5G66700"
"478","ATMG00600"
"479","ATMG00910"
"480","ATMG01270"
