"","col_GC_c1.which.mclass....4...1."
"388","AT1G49110"
"389","AT1G49160"
"390","AT1G49180"
"391","AT1G49520"
"392","AT1G49620"
"393","AT1G49910"
"394","AT1G49980"
"395","AT1G50000"
"396","AT1G50260"
"397","AT1G50270"
"398","AT1G50450"
"399","AT1G50700"
"400","AT1G50840"
"401","AT1G50890"
"402","AT1G51100"
"403","AT1G51220"
"404","AT1G51350"
"405","AT1G51355"
"406","AT1G51370"
"407","AT1G51405"
"408","AT1G51820"
"409","AT1G51965"
"410","AT1G52290"
"411","AT1G52315"
"412","AT1G52343"
"413","AT1G52450"
"414","AT1G52520"
"415","AT1G52530"
"416","AT1G52550"
"417","AT1G52580"
"418","AT1G52618"
"419","AT1G52700"
"420","AT1G53060"
"421","AT1G53110"
"422","AT1G53130"
"423","AT1G53250"
"424","AT1G53330"
"425","AT1G53350"
"426","AT1G53430"
"427","AT1G53542"
"428","AT1G53600"
"429","AT1G53660"
"430","AT1G53700"
"431","AT1G53887"
"432","AT1G54050"
"433","AT1G54220"
"434","AT1G54330"
"435","AT1G54350"
"436","AT1G54570"
"437","AT1G54575"
"438","AT1G54840"
"439","AT1G54960"
"440","AT1G55020"
"441","AT1G55040"
"442","AT1G55110"
"443","AT1G55200"
"444","AT1G55280"
"445","AT1G55390"
"446","AT1G55610"
"447","AT1G55700"
"448","AT1G55915"
"449","AT1G55930"
"450","AT1G56120"
"451","AT1G56130"
"452","AT1G56310"
"453","AT1G56345"
"454","AT1G56350"
"455","AT1G56500"
"456","AT1G57700"
"457","AT1G57790"
"458","AT1G58007"
"459","AT1G58160"
"460","AT1G58170"
"461","AT1G58223"
"462","AT1G58520"
"463","AT1G58684"
"464","AT1G59359"
"465","AT1G59560"
"466","AT1G59660"
"467","AT1G59730"
"468","AT1G59840"
"469","AT1G59910"
"470","AT1G60000"
"471","AT1G60030"
"472","AT1G60160"
"473","AT1G60460"
"474","AT1G60505"
"475","AT1G60530"
"476","AT1G60545"
"477","AT1G60560"
"478","AT1G60600"
"479","AT1G60690"
"480","AT1G60890"
"481","AT1G60930"
"482","AT1G60990"
"483","AT1G61190"
"484","AT1G61215"
"485","AT1G61226"
"486","AT1G61310"
"487","AT1G61360"
"488","AT1G61370"
"489","AT1G61380"
"490","AT1G61400"
"491","AT1G61420"
"492","AT1G61430"
"493","AT1G61490"
"494","AT1G61667"
"495","AT1G61960"
"496","AT1G61970"
"497","AT1G62010"
"498","AT1G62030"
"499","AT1G62050"
"500","AT1G62130"
"501","AT1G62150"
"502","AT1G62170"
"503","AT1G62250"
"504","AT1G62350"
"505","AT1G62450"
"506","AT1G62500"
"507","AT1G62590"
"508","AT1G62620"
"509","AT1G62670"
"510","AT1G62710"
"511","AT1G62780"
"512","AT1G62910"
"513","AT1G62914"
"514","AT1G62930"
"515","AT1G62950"
"516","AT1G62981"
"517","AT1G63020"
"518","AT1G63130"
"519","AT1G63150"
"520","AT1G63240"
"521","AT1G63250"
"522","AT1G63340"
"523","AT1G63650"
"524","AT1G63680"
"525","AT1G63740"
"526","AT1G63855"
"527","AT1G64100"
"528","AT1G64455"
"529","AT1G64570"
"530","AT1G64572"
"531","AT1G64610"
"532","AT1G64710"
"533","AT1G64810"
"534","AT1G65080"
"535","AT1G65180"
"536","AT1G65570"
"537","AT1G65620"
"538","AT1G65900"
"539","AT1G65910"
"540","AT1G66020"
"541","AT1G66080"
"542","AT1G66230"
"543","AT1G66345"
"544","AT1G66350"
"545","AT1G66420"
"546","AT1G66520"
"547","AT1G66730"
"548","AT1G67035"
"549","AT1G67040"
"550","AT1G67050"
"551","AT1G67110"
"552","AT1G67180"
"553","AT1G67210"
"554","AT1G67310"
"555","AT1G67400"
"556","AT1G67410"
"557","AT1G67440"
"558","AT1G67790"
"559","AT1G67850"
"560","AT1G67970"
"561","AT1G68030"
"562","AT1G68110"
"563","AT1G68120"
"564","AT1G68340"
"565","AT1G68690"
"566","AT1G68730"
"567","AT1G68750"
"568","AT1G68862"
"569","AT1G68877"
"570","AT1G68940"
"571","AT1G68980"
"572","AT1G69020"
"573","AT1G69200"
"574","AT1G69280"
"575","AT1G69440"
"576","AT1G69485"
"577","AT1G69490"
"578","AT1G69550"
"579","AT1G69588"
"580","AT1G69690"
"581","AT1G69830"
"582","AT1G69935"
"583","AT1G69970"
"584","AT1G70100"
"585","AT1G70140"
"586","AT1G70360"
"587","AT1G70470"
"588","AT1G70510"
"589","AT1G70630"
"590","AT1G70650"
"591","AT1G70680"
"592","AT1G71015"
"593","AT1G71050"
"594","AT1G71060"
"595","AT1G71360"
"596","AT1G71460"
"597","AT1G71720"
"598","AT1G71760"
"599","AT1G71810"
"600","AT1G71866"
"601","AT1G71930"
"602","AT1G72275"
"603","AT1G72500"
"604","AT1G72530"
"605","AT1G72600"
"606","AT1G72620"
"607","AT1G72640"
"608","AT1G72720"
"609","AT1G72890"
"610","AT1G72970"
"611","AT1G73010"
"612","AT1G73020"
"613","AT1G73090"
"614","AT1G73130"
"615","AT1G73210"
"616","AT1G73280"
"617","AT1G73320"
"618","AT1G73630"
"619","AT1G73690"
"620","AT1G73710"
"621","AT1G73750"
"622","AT1G73770"
"623","AT1G73910"
"624","AT1G73965"
"625","AT1G74070"
"626","AT1G74150"
"627","AT1G74170"
"628","AT1G74180"
"629","AT1G74310"
"630","AT1G74390"
"631","AT1G74450"
"632","AT1G74545"
"633","AT1G74550"
"634","AT1G74710"
"635","AT1G74730"
"636","AT1G74850"
"637","AT1G74860"
"638","AT1G75010"
"639","AT1G75060"
"640","AT1G75110"
"641","AT1G75120"
"642","AT1G75300"
"643","AT1G75700"
"644","AT1G75717"
"645","AT1G75720"
"646","AT1G76110"
"647","AT1G76130"
"648","AT1G76390"
"649","AT1G76450"
"650","AT1G76570"
"651","AT1G76580"
"652","AT1G76650"
"653","AT1G76740"
"654","AT1G76780"
"655","AT1G76820"
"656","AT1G77122"
"657","AT1G77170"
"658","AT1G77240"
"659","AT1G77310"
"660","AT1G77360"
"661","AT1G77390"
"662","AT1G77400"
"663","AT1G77405"
"664","AT1G77460"
"665","AT1G77490"
"666","AT1G77530"
"667","AT1G77570"
"668","AT1G77640"
"669","AT1G77700"
"670","AT1G77880"
"671","AT1G77950"
"672","AT1G77990"
"673","AT1G78010"
"674","AT1G78180"
"675","AT1G78370"
"676","AT1G78430"
"677","AT1G78540"
"678","AT1G78730"
"679","AT1G78810"
"680","AT1G78865"
"681","AT1G78915"
"682","AT1G78922"
"683","AT1G78930"
"684","AT1G78950"
"685","AT1G78955"
"686","AT1G78960"
"687","AT1G79110"
"688","AT1G79420"
"689","AT1G79480"
"690","AT1G79490"
"691","AT1G79510"
"692","AT1G79640"
"693","AT1G79840"
"694","AT1G79900"
"695","AT1G80030"
"696","AT1G80060"
"697","AT1G80110"
"698","AT1G80200"
"699","AT1G80320"
"700","AT1G80880"
"701","AT1G80900"
"702","AT1G80970"
"703","AT2G01200"
"704","AT2G01290"
"705","AT2G01330"
"706","AT2G01340"
"707","AT2G01510"
"708","AT2G01620"
"709","AT2G01730"
"710","AT2G01740"
"711","AT2G01860"
"712","AT2G01905"
"713","AT2G01913"
"714","AT2G02000"
"715","AT2G02020"
"716","AT2G02120"
"717","AT2G02150"
"718","AT2G02350"
"719","AT2G02690"
"720","AT2G02750"
"721","AT2G02850"
"722","AT2G02955"
"723","AT2G03110"
"724","AT2G03210"
"725","AT2G03260"
"726","AT2G03270"
"727","AT2G03380"
"728","AT2G03590"
"729","AT2G03600"
"730","AT2G03925"
"731","AT2G04205"
"732","AT2G04215"
"733","AT2G04450"
"734","AT2G04500"
"735","AT2G04530"
"736","AT2G04560"
"737","AT2G04805"
"738","AT2G04840"
"739","AT2G04842"
"740","AT2G05120"
"741","AT2G05160"
"742","AT2G05185"
"743","AT2G05215"
"744","AT2G05255"
"745","AT2G05760"
"746","AT2G05910"
"747","AT2G06040"
"748","AT2G06465"
"749","AT2G07325"
"750","AT2G07495"
"751","AT2G07585"
"752","AT2G07599"
"753","AT2G07627"
"754","AT2G07633"
"755","AT2G07638"
"756","AT2G07655"
"757","AT2G07662"
"758","AT2G07665"
"759","AT2G07674"
"760","AT2G07675"
"761","AT2G07706"
"762","AT2G07707"
"763","AT2G07719"
"764","AT2G07738"
"765","AT2G07739"
"766","AT2G07749"
"767","AT2G07773"
"768","AT2G07776"
"769","AT2G07777"
"770","AT2G07779"
"771","AT2G07785"
"772","AT2G07787"
"773","AT2G07815"
"774","AT2G07825"
"775","AT2G07835"
"776","AT2G08000"
"777","AT2G08345"
"778","AT2G08425"
"779","AT2G08435"
"780","AT2G08530"
"781","AT2G09250"
"782","AT2G09660"
"783","AT2G09685"
"784","AT2G09945"
"785","AT2G09975"
"786","AT2G11225"
"787","AT2G12190"
"788","AT2G12550"
"789","AT2G13440"
"790","AT2G13600"
"791","AT2G13640"
"792","AT2G13660"
"793","AT2G13800"
"794","AT2G13900"
"795","AT2G13960"
"796","AT2G14050"
"797","AT2G14520"
"798","AT2G14660"
"799","AT2G15400"
"800","AT2G15440"
"801","AT2G15590"
"802","AT2G15820"
"803","AT2G15980"
"804","AT2G16250"
"805","AT2G16270"
"806","AT2G16970"
"807","AT2G17140"
"808","AT2G17260"
"809","AT2G17442"
"810","AT2G17787"
"811","AT2G17972"
"812","AT2G18060"
"813","AT2G18100"
"814","AT2G18360"
"815","AT2G18450"
"816","AT2G18760"
"817","AT2G18780"
"818","AT2G18890"
"819","AT2G18940"
"820","AT2G19120"
"821","AT2G19240"
"822","AT2G19440"
"823","AT2G19582"
"824","AT2G19690"
"825","AT2G19780"
"826","AT2G19970"
"827","AT2G20020"
"828","AT2G20110"
"829","AT2G20142"
"830","AT2G20180"
"831","AT2G20210"
"832","AT2G20290"
"833","AT2G20340"
"834","AT2G20362"
"835","AT2G20540"
"836","AT2G20680"
"837","AT2G20710"
"838","AT2G20770"
"839","AT2G20815"
"840","AT2G20835"
"841","AT2G21130"
"842","AT2G21370"
"843","AT2G21400"
"844","AT2G21540"
"845","AT2G21590"
"846","AT2G21640"
"847","AT2G21800"
"848","AT2G21830"
"849","AT2G21860"
"850","AT2G22070"
"851","AT2G22140"
"852","AT2G22240"
"853","AT2G22360"
"854","AT2G22410"
"855","AT2G22482"
"856","AT2G22600"
"857","AT2G22730"
"858","AT2G22740"
"859","AT2G22830"
"860","AT2G22890"
"861","AT2G22910"
"862","AT2G22930"
"863","AT2G23290"
"864","AT2G23348"
"865","AT2G23440"
"866","AT2G23470"
"867","AT2G23530"
"868","AT2G23670"
"869","AT2G23672"
"870","AT2G23910"
"871","AT2G23960"
"872","AT2G24120"
"873","AT2G24250"
"874","AT2G24310"
"875","AT2G24350"
"876","AT2G24395"
"877","AT2G24520"
"878","AT2G24592"
"879","AT2G24600"
"880","AT2G24680"
"881","AT2G24700"
"882","AT2G24960"
"883","AT2G25130"
"884","AT2G25220"
"885","AT2G25290"
"886","AT2G25460"
"887","AT2G25605"
"888","AT2G25680"
"889","AT2G25690"
"890","AT2G25820"
"891","AT2G26000"
"892","AT2G26310"
"893","AT2G26380"
"894","AT2G26440"
"895","AT2G26520"
"896","AT2G26740"
"897","AT2G27035"
"898","AT2G27060"
"899","AT2G27150"
"900","AT2G27490"
"901","AT2G27790"
"902","AT2G28050"
"903","AT2G28105"
"904","AT2G28260"
"905","AT2G28460"
"906","AT2G28560"
"907","AT2G28815"
"908","AT2G28880"
"909","AT2G29065"
"910","AT2G29120"
"911","AT2G29180"
"912","AT2G29640"
"913","AT2G29760"
"914","AT2G30010"
"915","AT2G30150"
"916","AT2G30390"
"917","AT2G30480"
"918","AT2G30505"
"919","AT2G30695"
"920","AT2G30890"
"921","AT2G30933"
"922","AT2G30945"
"923","AT2G30960"
"924","AT2G31141"
"925","AT2G31290"
"926","AT2G31310"
"927","AT2G31560"
"928","AT2G31600"
"929","AT2G31650"
"930","AT2G31830"
"931","AT2G31840"
"932","AT2G32100"
"933","AT2G32120"
"934","AT2G32180"
"935","AT2G32235"
"936","AT2G32400"
"937","AT2G32410"
"938","AT2G32450"
"939","AT2G32470"
"940","AT2G32530"
"941","AT2G32550"
"942","AT2G32765"
"943","AT2G32930"
"944","AT2G32940"
"945","AT2G32990"
"946","AT2G33050"
"947","AT2G33290"
"948","AT2G33480"
"949","AT2G33530"
"950","AT2G33640"
"951","AT2G33680"
"952","AT2G33735"
"953","AT2G33760"
"954","AT2G33820"
"955","AT2G33980"
"956","AT2G34060"
"957","AT2G34185"
"958","AT2G34200"
"959","AT2G34330"
"960","AT2G34355"
"961","AT2G34530"
"962","AT2G34650"
"963","AT2G34810"
"964","AT2G34860"
"965","AT2G35030"
"966","AT2G35035"
"967","AT2G35140"
"968","AT2G35160"
"969","AT2G35170"
"970","AT2G35210"
"971","AT2G35350"
"972","AT2G35382"
"973","AT2G35500"
"974","AT2G35690"
"975","AT2G35740"
"976","AT2G35750"
"977","AT2G35760"
"978","AT2G36000"
"979","AT2G36010"
"980","AT2G36050"
"981","AT2G36355"
"982","AT2G36540"
"983","AT2G36570"
"984","AT2G36730"
"985","AT2G36970"
"986","AT2G36980"
"987","AT2G36990"
"988","AT2G37070"
"989","AT2G37280"
"990","AT2G37320"
"991","AT2G37540"
"992","AT2G37560"
"993","AT2G37580"
"994","AT2G37590"
"995","AT2G37640"
"996","AT2G37650"
"997","AT2G37890"
"998","AT2G37920"
"999","AT2G37925"
"1000","AT2G37950"
"1001","AT2G37960"
"1002","AT2G37980"
"1003","AT2G38010"
"1004","AT2G38070"
"1005","AT2G38210"
"1006","AT2G38300"
"1007","AT2G38330"
"1008","AT2G38430"
"1009","AT2G38510"
"1010","AT2G38695"
"1011","AT2G39120"
"1012","AT2G39180"
"1013","AT2G39220"
"1014","AT2G39560"
"1015","AT2G39650"
"1016","AT2G39880"
"1017","AT2G39910"
"1018","AT2G40120"
"1019","AT2G40165"
"1020","AT2G40240"
"1021","AT2G40690"
"1022","AT2G40720"
"1023","AT2G40770"
"1024","AT2G40850"
"1025","AT2G40960"
"1026","AT2G41040"
"1027","AT2G41080"
"1028","AT2G41170"
"1029","AT2G41290"
"1030","AT2G41300"
"1031","AT2G41450"
"1032","AT2G41505"
"1033","AT2G41720"
"1034","AT2G41830"
"1035","AT2G41990"
"1036","AT2G42250"
"1037","AT2G42260"
"1038","AT2G42320"
"1039","AT2G42370"
"1040","AT2G42395"
"1041","AT2G42485"
"1042","AT2G42530"
"1043","AT2G42640"
"1044","AT2G42730"
"1045","AT2G42840"
"1046","AT2G42920"
"1047","AT2G42940"
"1048","AT2G43050"
"1049","AT2G43200"
"1050","AT2G43310"
"1051","AT2G43375"
"1052","AT2G43445"
"1053","AT2G43465"
"1054","AT2G43560"
"1055","AT2G43700"
"1056","AT2G43990"
"1057","AT2G44190"
"1058","AT2G44600"
"1059","AT2G44690"
"1060","AT2G44900"
"1061","AT2G44940"
"1062","AT2G44980"
"1063","AT2G45023"
"1064","AT2G45040"
"1065","AT2G45100"
"1066","AT2G45150"
"1067","AT2G45270"
"1068","AT2G45480"
"1069","AT2G45750"
"1070","AT2G45770"
"1071","AT2G46160"
"1072","AT2G46192"
"1073","AT2G46310"
"1074","AT2G46510"
"1075","AT2G46535"
"1076","AT2G46610"
"1077","AT2G46735"
"1078","AT2G46970"
"1079","AT2G47015"
"1080","AT2G47300"
"1081","AT2G47310"
"1082","AT2G47370"
"1083","AT2G47670"
"1084","AT2G47680"
"1085","AT2G47800"
"1086","AT2G47820"
"1087","AT2G47895"
"1088","AT2G47910"
"1089","AT2G47920"
"1090","AT2G48075"
"1091","AT3G01105"
"1092","AT3G01142"
"1093","AT3G01295"
"1094","AT3G01440"
"1095","AT3G01480"
"1096","AT3G01510"
"1097","AT3G01515"
"1098","AT3G01670"
"1099","AT3G01680"
"1100","AT3G01750"
"1101","AT3G01830"
"1102","AT3G01920"
"1103","AT3G02020"
"1104","AT3G02060"
"1105","AT3G02130"
"1106","AT3G02160"
"1107","AT3G02330"
"1108","AT3G02370"
"1109","AT3G02380"
"1110","AT3G02455"
"1111","AT3G02493"
"1112","AT3G02505"
"1113","AT3G02510"
"1114","AT3G02535"
"1115","AT3G02832"
"1116","AT3G02930"
"1117","AT3G03020"
"1118","AT3G03090"
"1119","AT3G03200"
"1120","AT3G03300"
"1121","AT3G03360"
"1122","AT3G03460"
"1123","AT3G03495"
"1124","AT3G03505"
"1125","AT3G03535"
"1126","AT3G03660"
"1127","AT3G03745"
"1128","AT3G03840"
"1129","AT3G04130"
"1130","AT3G04160"
"1131","AT3G04260"
"1132","AT3G04310"
"1133","AT3G04360"
"1134","AT3G04380"
"1135","AT3G04440"
"1136","AT3G04443"
"1137","AT3G04485"
"1138","AT3G04550"
"1139","AT3G04620"
"1140","AT3G04650"
"1141","AT3G04854"
"1142","AT3G04860"
"1143","AT3G05140"
"1144","AT3G05160"
"1145","AT3G05190"
"1146","AT3G05320"
"1147","AT3G05410"
"1148","AT3G05430"
"1149","AT3G05600"
"1150","AT3G05650"
"1151","AT3G05685"
"1152","AT3G05740"
"1153","AT3G05750"
"1154","AT3G05800"
"1155","AT3G05945"
"1156","AT3G06150"
"1157","AT3G06360"
"1158","AT3G06480"
"1159","AT3G06600"
"1160","AT3G06660"
"1161","AT3G06690"
"1162","AT3G06830"
"1163","AT3G06910"
"1164","AT3G06920"
"1165","AT3G06950"
"1166","AT3G06980"
"1167","AT3G06990"
"1168","AT3G07290"
"1169","AT3G07375"
"1170","AT3G07425"
"1171","AT3G07500"
"1172","AT3G07530"
"1173","AT3G07540"
"1174","AT3G07615"
"1175","AT3G07875"
"1176","AT3G07980"
"1177","AT3G08000"
"1178","AT3G08010"
"1179","AT3G08020"
"1180","AT3G08070"
"1181","AT3G08225"
"1182","AT3G08230"
"1183","AT3G08505"
"1184","AT3G08515"
"1185","AT3G08570"
"1186","AT3G08605"
"1187","AT3G08785"
"1188","AT3G08800"
"1189","AT3G08990"
"1190","AT3G09010"
"1191","AT3G09050"
"1192","AT3G09070"
"1193","AT3G09190"
"1194","AT3G09245"
"1195","AT3G09480"
"1196","AT3G09580"
"1197","AT3G09650"
"1198","AT3G09660"
"1199","AT3G09685"
"1200","AT3G09710"
"1201","AT3G09855"
"1202","AT3G09895"
"1203","AT3G09910"
"1204","AT3G10040"
"1205","AT3G10070"
"1206","AT3G10180"
"1207","AT3G10440"
"1208","AT3G10600"
"1209","AT3G10815"
"1210","AT3G10820"
"1211","AT3G10930"
"1212","AT3G10960"
"1213","AT3G11010"
"1214","AT3G11040"
"1215","AT3G11390"
"1216","AT3G11440"
"1217","AT3G11460"
"1218","AT3G11570"
"1219","AT3G11591"
"1220","AT3G11640"
"1221","AT3G11850"
"1222","AT3G11950"
"1223","AT3G12060"
"1224","AT3G12145"
"1225","AT3G12510"
"1226","AT3G12520"
"1227","AT3G12580"
"1228","AT3G12685"
"1229","AT3G12690"
"1230","AT3G12770"
"1231","AT3G12820"
"1232","AT3G13061"
"1233","AT3G13090"
"1234","AT3G13170"
"1235","AT3G13380"
"1236","AT3G13390"
"1237","AT3G13404"
"1238","AT3G13420"
"1239","AT3G13590"
"1240","AT3G13682"
"1241","AT3G13810"
"1242","AT3G13880"
"1243","AT3G14020"
"1244","AT3G14070"
"1245","AT3G14160"
"1246","AT3G14330"
