"","col_GC_c1.which.mclass....2...1."
"465","AT1G56145"
"466","AT1G56260"
"467","AT1G56423"
"468","AT1G56610"
"469","AT1G56612"
"470","AT1G58025"
"471","AT1G58220"
"472","AT1G58250"
"473","AT1G58350"
"474","AT1G58360"
"475","AT1G58400"
"476","AT1G58410"
"477","AT1G58470"
"478","AT1G59520"
"479","AT1G59540"
"480","AT1G59710"
"481","AT1G59820"
"482","AT1G59890"
"483","AT1G59980"
"484","AT1G59990"
"485","AT1G60220"
"486","AT1G60440"
"487","AT1G60490"
"488","AT1G60610"
"489","AT1G60650"
"490","AT1G60680"
"491","AT1G60750"
"492","AT1G60800"
"493","AT1G60995"
"494","AT1G61140"
"495","AT1G61180"
"496","AT1G61240"
"497","AT1G61450"
"498","AT1G61840"
"499","AT1G62045"
"500","AT1G62300"
"501","AT1G62600"
"502","AT1G62730"
"503","AT1G62740"
"504","AT1G62750"
"505","AT1G62770"
"506","AT1G62800"
"507","AT1G62820"
"508","AT1G62830"
"509","AT1G62970"
"510","AT1G63120"
"511","AT1G63160"
"512","AT1G63170"
"513","AT1G63270"
"514","AT1G63440"
"515","AT1G63480"
"516","AT1G63810"
"517","AT1G63990"
"518","AT1G64080"
"519","AT1G64185"
"520","AT1G64220"
"521","AT1G64280"
"522","AT1G64330"
"523","AT1G64450"
"524","AT1G64460"
"525","AT1G64510"
"526","AT1G64600"
"527","AT1G64620"
"528","AT1G64630"
"529","AT1G64740"
"530","AT1G64760"
"531","AT1G64840"
"532","AT1G65000"
"533","AT1G65032"
"534","AT1G65410"
"535","AT1G65430"
"536","AT1G65470"
"537","AT1G65540"
"538","AT1G65580"
"539","AT1G65590"
"540","AT1G65985"
"541","AT1G66340"
"542","AT1G66620"
"543","AT1G66750"
"544","AT1G67170"
"545","AT1G67300"
"546","AT1G67550"
"547","AT1G67840"
"548","AT1G67880"
"549","AT1G68020"
"550","AT1G68238"
"551","AT1G68260"
"552","AT1G68410"
"553","AT1G68430"
"554","AT1G68872"
"555","AT1G68920"
"556","AT1G69080"
"557","AT1G69270"
"558","AT1G69360"
"559","AT1G69380"
"560","AT1G69520"
"561","AT1G69580"
"562","AT1G69587"
"563","AT1G69680"
"564","AT1G69840"
"565","AT1G69910"
"566","AT1G70090"
"567","AT1G70480"
"568","AT1G70530"
"569","AT1G70550"
"570","AT1G70560"
"571","AT1G70570"
"572","AT1G70980"
"573","AT1G70990"
"574","AT1G71090"
"575","AT1G71100"
"576","AT1G71110"
"577","AT1G71130"
"578","AT1G71170"
"579","AT1G71180"
"580","AT1G71210"
"581","AT1G71230"
"582","AT1G71440"
"583","AT1G71696"
"584","AT1G71800"
"585","AT1G72010"
"586","AT1G72210"
"587","AT1G72300"
"588","AT1G72390"
"589","AT1G72416"
"590","AT1G72420"
"591","AT1G72470"
"592","AT1G72650"
"593","AT1G72740"
"594","AT1G72810"
"595","AT1G72830"
"596","AT1G72880"
"597","AT1G73060"
"598","AT1G73100"
"599","AT1G73177"
"600","AT1G73240"
"601","AT1G73390"
"602","AT1G73460"
"603","AT1G73500"
"604","AT1G73530"
"605","AT1G73650"
"606","AT1G73655"
"607","AT1G73760"
"608","AT1G73805"
"609","AT1G73850"
"610","AT1G73875"
"611","AT1G73950"
"612","AT1G73960"
"613","AT1G73980"
"614","AT1G73990"
"615","AT1G74040"
"616","AT1G74280"
"617","AT1G74320"
"618","AT1G74370"
"619","AT1G74520"
"620","AT1G74720"
"621","AT1G74740"
"622","AT1G74950"
"623","AT1G75020"
"624","AT1G75140"
"625","AT1G75200"
"626","AT1G75210"
"627","AT1G75230"
"628","AT1G75295"
"629","AT1G75310"
"630","AT1G75335"
"631","AT1G75350"
"632","AT1G75370"
"633","AT1G75390"
"634","AT1G75420"
"635","AT1G75450"
"636","AT1G75730"
"637","AT1G76040"
"638","AT1G76050"
"639","AT1G76060"
"640","AT1G76120"
"641","AT1G76185"
"642","AT1G76250"
"643","AT1G76320"
"644","AT1G76350"
"645","AT1G76510"
"646","AT1G76700"
"647","AT1G76710"
"648","AT1G76890"
"649","AT1G76950"
"650","AT1G76970"
"651","AT1G76980"
"652","AT1G77030"
"653","AT1G77060"
"654","AT1G77140"
"655","AT1G77230"
"656","AT1G77250"
"657","AT1G77260"
"658","AT1G77290"
"659","AT1G77510"
"660","AT1G77630"
"661","AT1G77660"
"662","AT1G77680"
"663","AT1G77720"
"664","AT1G77740"
"665","AT1G77750"
"666","AT1G77800"
"667","AT1G77930"
"668","AT1G78050"
"669","AT1G78060"
"670","AT1G78210"
"671","AT1G78590"
"672","AT1G78610"
"673","AT1G78650"
"674","AT1G78690"
"675","AT1G78770"
"676","AT1G78800"
"677","AT1G79020"
"678","AT1G79030"
"679","AT1G79050"
"680","AT1G79090"
"681","AT1G79350"
"682","AT1G79460"
"683","AT1G79529"
"684","AT1G79560"
"685","AT1G79580"
"686","AT1G79610"
"687","AT1G79740"
"688","AT1G79760"
"689","AT1G79790"
"690","AT1G79880"
"691","AT1G79950"
"692","AT1G80000"
"693","AT1G80010"
"694","AT1G80100"
"695","AT1G80190"
"696","AT1G80245"
"697","AT1G80290"
"698","AT1G80300"
"699","AT1G80310"
"700","AT1G80325"
"701","AT1G80480"
"702","AT1G80550"
"703","AT1G80610"
"704","AT1G80770"
"705","AT1G80870"
"706","AT2G01021"
"707","AT2G01080"
"708","AT2G01110"
"709","AT2G01180"
"710","AT2G01210"
"711","AT2G01260"
"712","AT2G01410"
"713","AT2G01440"
"714","AT2G01460"
"715","AT2G01480"
"716","AT2G01650"
"717","AT2G01680"
"718","AT2G01750"
"719","AT2G01930"
"720","AT2G01940"
"721","AT2G01950"
"722","AT2G02170"
"723","AT2G02220"
"724","AT2G02230"
"725","AT2G02370"
"726","AT2G02480"
"727","AT2G02500"
"728","AT2G02630"
"729","AT2G02680"
"730","AT2G02730"
"731","AT2G02765"
"732","AT2G02810"
"733","AT2G02860"
"734","AT2G02910"
"735","AT2G02970"
"736","AT2G03140"
"737","AT2G03390"
"738","AT2G03430"
"739","AT2G03500"
"740","AT2G03510"
"741","AT2G03800"
"742","AT2G04100"
"743","AT2G04380"
"744","AT2G04400"
"745","AT2G04480"
"746","AT2G04540"
"747","AT2G04650"
"748","AT2G04890"
"749","AT2G05170"
"750","AT2G05210"
"751","AT2G05380"
"752","AT2G05755"
"753","AT2G05810"
"754","AT2G05812"
"755","AT2G06000"
"756","AT2G06255"
"757","AT2G06510"
"758","AT2G07170"
"759","AT2G07180"
"760","AT2G07475"
"761","AT2G07678"
"762","AT2G07680"
"763","AT2G07695"
"764","AT2G07715"
"765","AT2G07734"
"766","AT2G07751"
"767","AT2G10931"
"768","AT2G10950"
"769","AT2G11000"
"770","AT2G11520"
"771","AT2G13650"
"772","AT2G14110"
"773","AT2G14210"
"774","AT2G14247"
"775","AT2G14460"
"776","AT2G14530"
"777","AT2G14740"
"778","AT2G15230"
"779","AT2G15290"
"780","AT2G15530"
"781","AT2G15560"
"782","AT2G15690"
"783","AT2G15695"
"784","AT2G16070"
"785","AT2G16440"
"786","AT2G16570"
"787","AT2G16900"
"788","AT2G16920"
"789","AT2G17070"
"790","AT2G17230"
"791","AT2G17480"
"792","AT2G17580"
"793","AT2G17620"
"794","AT2G17700"
"795","AT2G17705"
"796","AT2G17870"
"797","AT2G17900"
"798","AT2G17975"
"799","AT2G18170"
"800","AT2G18240"
"801","AT2G18290"
"802","AT2G18330"
"803","AT2G18370"
"804","AT2G18380"
"805","AT2G18410"
"806","AT2G18670"
"807","AT2G18700"
"808","AT2G18790"
"809","AT2G18860"
"810","AT2G19090"
"811","AT2G19160"
"812","AT2G19260"
"813","AT2G19590"
"814","AT2G20050"
"815","AT2G20300"
"816","AT2G20310"
"817","AT2G20320"
"818","AT2G20410"
"819","AT2G20480"
"820","AT2G20590"
"821","AT2G20650"
"822","AT2G20690"
"823","AT2G20725"
"824","AT2G20740"
"825","AT2G20850"
"826","AT2G20900"
"827","AT2G21070"
"828","AT2G21180"
"829","AT2G21230"
"830","AT2G21385"
"831","AT2G21850"
"832","AT2G22000"
"833","AT2G22010"
"834","AT2G22080"
"835","AT2G22090"
"836","AT2G22270"
"837","AT2G22610"
"838","AT2G23040"
"839","AT2G23150"
"840","AT2G23210"
"841","AT2G23300"
"842","AT2G23370"
"843","AT2G23460"
"844","AT2G23560"
"845","AT2G23700"
"846","AT2G23740"
"847","AT2G24020"
"848","AT2G24050"
"849","AT2G24070"
"850","AT2G24090"
"851","AT2G24180"
"852","AT2G24240"
"853","AT2G24650"
"854","AT2G24830"
"855","AT2G24945"
"856","AT2G24970"
"857","AT2G24990"
"858","AT2G25010"
"859","AT2G25100"
"860","AT2G25190"
"861","AT2G25355"
"862","AT2G25420"
"863","AT2G25570"
"864","AT2G25620"
"865","AT2G25640"
"866","AT2G25650"
"867","AT2G25720"
"868","AT2G25740"
"869","AT2G25760"
"870","AT2G25770"
"871","AT2G25800"
"872","AT2G25840"
"873","AT2G25850"
"874","AT2G25920"
"875","AT2G25930"
"876","AT2G26070"
"877","AT2G26180"
"878","AT2G26200"
"879","AT2G26340"
"880","AT2G26350"
"881","AT2G26360"
"882","AT2G26470"
"883","AT2G26550"
"884","AT2G26640"
"885","AT2G26660"
"886","AT2G26690"
"887","AT2G26710"
"888","AT2G26770"
"889","AT2G26810"
"890","AT2G26840"
"891","AT2G26860"
"892","AT2G26890"
"893","AT2G26920"
"894","AT2G26930"
"895","AT2G27010"
"896","AT2G27080"
"897","AT2G27110"
"898","AT2G27210"
"899","AT2G27260"
"900","AT2G27285"
"901","AT2G27340"
"902","AT2G27460"
"903","AT2G27680"
"904","AT2G27810"
"905","AT2G27820"
"906","AT2G27950"
"907","AT2G28130"
"908","AT2G28150"
"909","AT2G28250"
"910","AT2G28350"
"911","AT2G28360"
"912","AT2G28480"
"913","AT2G28540"
"914","AT2G28620"
"915","AT2G29070"
"916","AT2G29140"
"917","AT2G29200"
"918","AT2G29480"
"919","AT2G29580"
"920","AT2G29690"
"921","AT2G29700"
"922","AT2G29890"
"923","AT2G29900"
"924","AT2G29910"
"925","AT2G30020"
"926","AT2G30070"
"927","AT2G30270"
"928","AT2G30280"
"929","AT2G30340"
"930","AT2G30395"
"931","AT2G30400"
"932","AT2G30460"
"933","AT2G30470"
"934","AT2G30800"
"935","AT2G30910"
"936","AT2G30920"
"937","AT2G30990"
"938","AT2G31081"
"939","AT2G31085"
"940","AT2G31240"
"941","AT2G31280"
"942","AT2G31320"
"943","AT2G31680"
"944","AT2G31725"
"945","AT2G31820"
"946","AT2G31902"
"947","AT2G31955"
"948","AT2G31970"
"949","AT2G32040"
"950","AT2G32190"
"951","AT2G32250"
"952","AT2G32320"
"953","AT2G32440"
"954","AT2G32560"
"955","AT2G32590"
"956","AT2G32650"
"957","AT2G32810"
"958","AT2G32950"
"959","AT2G32970"
"960","AT2G33460"
"961","AT2G33490"
"962","AT2G33560"
"963","AT2G33620"
"964","AT2G33700"
"965","AT2G34140"
"966","AT2G34150"
"967","AT2G34170"
"968","AT2G34325"
"969","AT2G34460"
"970","AT2G34640"
"971","AT2G34780"
"972","AT2G34970"
"973","AT2G35020"
"974","AT2G35060"
"975","AT2G35100"
"976","AT2G35110"
"977","AT2G35230"
"978","AT2G35270"
"979","AT2G35330"
"980","AT2G35530"
"981","AT2G35612"
"982","AT2G35620"
"983","AT2G35650"
"984","AT2G35840"
"985","AT2G35930"
"986","AT2G36200"
"987","AT2G36230"
"988","AT2G36305"
"989","AT2G36340"
"990","AT2G36360"
"991","AT2G36390"
"992","AT2G36460"
"993","AT2G36490"
"994","AT2G36670"
"995","AT2G36890"
"996","AT2G37100"
"997","AT2G37160"
"998","AT2G37390"
"999","AT2G37520"
"1000","AT2G37555"
"1001","AT2G37585"
"1002","AT2G37680"
"1003","AT2G37840"
"1004","AT2G37975"
"1005","AT2G38000"
"1006","AT2G38020"
"1007","AT2G38025"
"1008","AT2G38050"
"1009","AT2G38170"
"1010","AT2G38270"
"1011","AT2G38410"
"1012","AT2G38470"
"1013","AT2G38630"
"1014","AT2G38660"
"1015","AT2G38680"
"1016","AT2G38770"
"1017","AT2G38840"
"1018","AT2G38950"
"1019","AT2G38960"
"1020","AT2G38970"
"1021","AT2G39090"
"1022","AT2G39140"
"1023","AT2G39200"
"1024","AT2G39280"
"1025","AT2G39440"
"1026","AT2G39480"
"1027","AT2G39670"
"1028","AT2G39675"
"1029","AT2G39720"
"1030","AT2G39740"
"1031","AT2G39830"
"1032","AT2G39840"
"1033","AT2G39930"
"1034","AT2G40085"
"1035","AT2G40260"
"1036","AT2G40280"
"1037","AT2G40320"
"1038","AT2G40530"
"1039","AT2G40540"
"1040","AT2G40630"
"1041","AT2G40640"
"1042","AT2G40730"
"1043","AT2G40815"
"1044","AT2G40830"
"1045","AT2G40980"
"1046","AT2G41020"
"1047","AT2G41060"
"1048","AT2G41140"
"1049","AT2G41150"
"1050","AT2G41440"
"1051","AT2G41490"
"1052","AT2G41620"
"1053","AT2G41680"
"1054","AT2G41700"
"1055","AT2G41705"
"1056","AT2G41750"
"1057","AT2G41890"
"1058","AT2G42040"
"1059","AT2G42070"
"1060","AT2G42240"
"1061","AT2G42300"
"1062","AT2G42580"
"1063","AT2G42600"
"1064","AT2G42620"
"1065","AT2G42650"
"1066","AT2G42670"
"1067","AT2G42700"
"1068","AT2G42750"
"1069","AT2G42960"
"1070","AT2G43020"
"1071","AT2G43190"
"1072","AT2G43240"
"1073","AT2G43260"
"1074","AT2G43280"
"1075","AT2G43330"
"1076","AT2G43370"
"1077","AT2G43490"
"1078","AT2G43540"
"1079","AT2G43945"
"1080","AT2G44150"
"1081","AT2G44260"
"1082","AT2G44300"
"1083","AT2G44420"
"1084","AT2G44510"
"1085","AT2G44525"
"1086","AT2G44580"
"1087","AT2G44640"
"1088","AT2G44710"
"1089","AT2G44730"
"1090","AT2G44750"
"1091","AT2G44950"
"1092","AT2G44993"
"1093","AT2G45260"
"1094","AT2G45280"
"1095","AT2G45310"
"1096","AT2G45315"
"1097","AT2G45450"
"1098","AT2G45490"
"1099","AT2G45690"
"1100","AT2G45720"
"1101","AT2G45920"
"1102","AT2G45950"
"1103","AT2G46090"
"1104","AT2G46180"
"1105","AT2G46290"
"1106","AT2G46450"
"1107","AT2G46560"
"1108","AT2G46580"
"1109","AT2G46590"
"1110","AT2G46620"
"1111","AT2G46710"
"1112","AT2G46850"
"1113","AT2G47140"
"1114","AT2G47230"
"1115","AT2G47330"
"1116","AT2G47590"
"1117","AT2G47600"
"1118","AT2G47935"
"1119","AT2G47990"
"1120","AT2G48010"
"1121","AT2G48030"
"1122","AT2G48060"
"1123","AT2G48070"
"1124","AT3G01040"
"1125","AT3G01300"
"1126","AT3G01370"
"1127","AT3G01410"
"1128","AT3G01450"
"1129","AT3G01460"
"1130","AT3G01610"
"1131","AT3G01650"
"1132","AT3G01800"
"1133","AT3G01810"
"1134","AT3G01930"
"1135","AT3G01940"
"1136","AT3G01980"
"1137","AT3G02030"
"1138","AT3G02070"
"1139","AT3G02140"
"1140","AT3G02210"
"1141","AT3G02280"
"1142","AT3G02290"
"1143","AT3G02320"
"1144","AT3G02340"
"1145","AT3G02555"
"1146","AT3G02710"
"1147","AT3G02750"
"1148","AT3G02800"
"1149","AT3G02875"
"1150","AT3G02980"
"1151","AT3G03040"
"1152","AT3G03060"
"1153","AT3G03110"
"1154","AT3G03140"
"1155","AT3G03180"
"1156","AT3G03305"
"1157","AT3G03450"
"1158","AT3G03560"
"1159","AT3G03590"
"1160","AT3G03610"
"1161","AT3G03690"
"1162","AT3G03720"
"1163","AT3G03780"
"1164","AT3G03790"
"1165","AT3G03810"
"1166","AT3G03980"
"1167","AT3G04340"
"1168","AT3G04460"
"1169","AT3G04490"
"1170","AT3G04580"
"1171","AT3G04590"
"1172","AT3G04615"
"1173","AT3G04630"
"1174","AT3G04640"
"1175","AT3G04740"
"1176","AT3G04790"
"1177","AT3G04820"
"1178","AT3G04870"
"1179","AT3G04950"
"1180","AT3G04970"
"1181","AT3G05040"
"1182","AT3G05120"
"1183","AT3G05130"
"1184","AT3G05150"
"1185","AT3G05200"
"1186","AT3G05210"
"1187","AT3G05250"
"1188","AT3G05270"
"1189","AT3G05330"
"1190","AT3G05580"
"1191","AT3G05830"
"1192","AT3G05870"
"1193","AT3G05940"
"1194","AT3G06010"
"1195","AT3G06030"
"1196","AT3G06070"
"1197","AT3G06080"
"1198","AT3G06140"
"1199","AT3G06180"
"1200","AT3G06190"
"1201","AT3G06200"
"1202","AT3G06325"
"1203","AT3G06340"
"1204","AT3G06410"
"1205","AT3G06440"
"1206","AT3G06483"
"1207","AT3G06510"
"1208","AT3G06730"
"1209","AT3G06760"
"1210","AT3G06770"
"1211","AT3G06778"
"1212","AT3G06810"
"1213","AT3G06870"
"1214","AT3G06890"
"1215","AT3G07030"
"1216","AT3G07130"
"1217","AT3G07210"
"1218","AT3G07360"
"1219","AT3G07390"
"1220","AT3G07440"
"1221","AT3G07565"
"1222","AT3G07610"
"1223","AT3G07650"
"1224","AT3G07690"
"1225","AT3G07740"
"1226","AT3G07750"
"1227","AT3G07760"
"1228","AT3G07890"
"1229","AT3G08365"
"1230","AT3G08600"
"1231","AT3G08620"
"1232","AT3G08880"
"1233","AT3G08910"
"1234","AT3G08960"
"1235","AT3G09000"
"1236","AT3G09030"
"1237","AT3G09310"
"1238","AT3G09350"
"1239","AT3G09360"
"1240","AT3G09410"
"1241","AT3G09670"
"1242","AT3G09760"
"1243","AT3G09795"
"1244","AT3G09800"
"1245","AT3G09880"
"1246","AT3G10110"
