"","col_GC_c1.which.mclass....8...1."
"184","AT1G10210"
"185","AT1G10230"
"186","AT1G10240"
"187","AT1G10280"
"188","AT1G10290"
"189","AT1G10350"
"190","AT1G10400"
"191","AT1G10480"
"192","AT1G10510"
"193","AT1G10522"
"194","AT1G10730"
"195","AT1G10810"
"196","AT1G10830"
"197","AT1G10930"
"198","AT1G10960"
"199","AT1G10970"
"200","AT1G11050"
"201","AT1G11080"
"202","AT1G11270"
"203","AT1G11420"
"204","AT1G11440"
"205","AT1G11450"
"206","AT1G11570"
"207","AT1G11630"
"208","AT1G11700"
"209","AT1G11755"
"210","AT1G11870"
"211","AT1G11880"
"212","AT1G11940"
"213","AT1G12040"
"214","AT1G12140"
"215","AT1G12210"
"216","AT1G12270"
"217","AT1G12420"
"218","AT1G12430"
"219","AT1G12460"
"220","AT1G12560"
"221","AT1G12620"
"222","AT1G12710"
"223","AT1G12750"
"224","AT1G12770"
"225","AT1G12880"
"226","AT1G13080"
"227","AT1G13110"
"228","AT1G13270"
"229","AT1G13430"
"230","AT1G13540"
"231","AT1G13600"
"232","AT1G13609"
"233","AT1G13700"
"234","AT1G13740"
"235","AT1G13810"
"236","AT1G13820"
"237","AT1G13830"
"238","AT1G13870"
"239","AT1G13900"
"240","AT1G13920"
"241","AT1G13940"
"242","AT1G13970"
"243","AT1G14040"
"244","AT1G14130"
"245","AT1G14170"
"246","AT1G14310"
"247","AT1G14340"
"248","AT1G14370"
"249","AT1G14390"
"250","AT1G14460"
"251","AT1G14480"
"252","AT1G14530"
"253","AT1G14570"
"254","AT1G14580"
"255","AT1G14685"
"256","AT1G14720"
"257","AT1G14770"
"258","AT1G14840"
"259","AT1G14970"
"260","AT1G15010"
"261","AT1G15080"
"262","AT1G15200"
"263","AT1G15215"
"264","AT1G15310"
"265","AT1G15410"
"266","AT1G15610"
"267","AT1G15620"
"268","AT1G15625"
"269","AT1G15630"
"270","AT1G15640"
"271","AT1G15700"
"272","AT1G15720"
"273","AT1G15730"
"274","AT1G15790"
"275","AT1G15885"
"276","AT1G15900"
"277","AT1G16022"
"278","AT1G16060"
"279","AT1G16080"
"280","AT1G16250"
"281","AT1G16310"
"282","AT1G16320"
"283","AT1G16330"
"284","AT1G16490"
"285","AT1G16500"
"286","AT1G16540"
"287","AT1G16650"
"288","AT1G16670"
"289","AT1G16690"
"290","AT1G16790"
"291","AT1G16825"
"292","AT1G16930"
"293","AT1G17050"
"294","AT1G17070"
"295","AT1G17220"
"296","AT1G17270"
"297","AT1G17285"
"298","AT1G17330"
"299","AT1G17340"
"300","AT1G17590"
"301","AT1G17650"
"302","AT1G17744"
"303","AT1G17780"
"304","AT1G17790"
"305","AT1G17940"
"306","AT1G17950"
"307","AT1G18010"
"308","AT1G18030"
"309","AT1G18090"
"310","AT1G18100"
"311","AT1G18140"
"312","AT1G18180"
"313","AT1G18190"
"314","AT1G18290"
"315","AT1G18300"
"316","AT1G18330"
"317","AT1G18335"
"318","AT1G18360"
"319","AT1G18390"
"320","AT1G18415"
"321","AT1G18570"
"322","AT1G18590"
"323","AT1G18620"
"324","AT1G18670"
"325","AT1G18690"
"326","AT1G18860"
"327","AT1G18970"
"328","AT1G19020"
"329","AT1G19050"
"330","AT1G19220"
"331","AT1G19270"
"332","AT1G19396"
"333","AT1G19480"
"334","AT1G19490"
"335","AT1G19540"
"336","AT1G19580"
"337","AT1G19700"
"338","AT1G19835"
"339","AT1G19840"
"340","AT1G19950"
"341","AT1G19970"
"342","AT1G19980"
"343","AT1G20030"
"344","AT1G20065"
"345","AT1G20270"
"346","AT1G20300"
"347","AT1G20510"
"348","AT1G20530"
"349","AT1G20550"
"350","AT1G20640"
"351","AT1G20650"
"352","AT1G20690"
"353","AT1G20691"
"354","AT1G20700"
"355","AT1G20780"
"356","AT1G20810"
"357","AT1G20816"
"358","AT1G20830"
"359","AT1G20900"
"360","AT1G21010"
"361","AT1G21100"
"362","AT1G21170"
"363","AT1G21270"
"364","AT1G21280"
"365","AT1G21350"
"366","AT1G21360"
"367","AT1G21630"
"368","AT1G21640"
"369","AT1G21650"
"370","AT1G21690"
"371","AT1G22030"
"372","AT1G22040"
"373","AT1G22180"
"374","AT1G22200"
"375","AT1G22310"
"376","AT1G22403"
"377","AT1G22540"
"378","AT1G22550"
"379","AT1G22660"
"380","AT1G22770"
"381","AT1G22860"
"382","AT1G22870"
"383","AT1G22990"
"384","AT1G23060"
"385","AT1G23120"
"386","AT1G23150"
"387","AT1G23160"
"388","AT1G23170"
"389","AT1G23230"
"390","AT1G23330"
"391","AT1G23340"
"392","AT1G23390"
"393","AT1G23460"
"394","AT1G23530"
"395","AT1G23560"
"396","AT1G23710"
"397","AT1G23830"
"398","AT1G23880"
"399","AT1G23980"
"400","AT1G24040"
"401","AT1G24090"
"402","AT1G24095"
"403","AT1G24100"
"404","AT1G24290"
"405","AT1G24300"
"406","AT1G24320"
"407","AT1G24490"
"408","AT1G24600"
"409","AT1G24800"
"410","AT1G25145"
"411","AT1G25220"
"412","AT1G25290"
"413","AT1G25375"
"414","AT1G25390"
"415","AT1G25450"
"416","AT1G25480"
"417","AT1G26090"
"418","AT1G26150"
"419","AT1G26218"
"420","AT1G26330"
"421","AT1G26620"
"422","AT1G26680"
"423","AT1G26760"
"424","AT1G26800"
"425","AT1G26900"
"426","AT1G27000"
"427","AT1G27070"
"428","AT1G27200"
"429","AT1G27370"
"430","AT1G27380"
"431","AT1G27430"
"432","AT1G27460"
"433","AT1G27500"
"434","AT1G27620"
"435","AT1G27670"
"436","AT1G27680"
"437","AT1G27690"
"438","AT1G27740"
"439","AT1G27752"
"440","AT1G27910"
"441","AT1G27920"
"442","AT1G27950"
"443","AT1G27960"
"444","AT1G27980"
"445","AT1G28050"
"446","AT1G28080"
"447","AT1G28320"
"448","AT1G28380"
"449","AT1G28390"
"450","AT1G28470"
"451","AT1G28715"
"452","AT1G28760"
"453","AT1G28815"
"454","AT1G29020"
"455","AT1G29030"
"456","AT1G29070"
"457","AT1G29195"
"458","AT1G29355"
"459","AT1G29380"
"460","AT1G29410"
"461","AT1G29465"
"462","AT1G29530"
"463","AT1G29640"
"464","AT1G29690"
"465","AT1G29710"
"466","AT1G29740"
"467","AT1G29800"
"468","AT1G29840"
"469","AT1G29910"
"470","AT1G29920"
"471","AT1G29930"
"472","AT1G29960"
"473","AT1G29965"
"474","AT1G30040"
"475","AT1G30090"
"476","AT1G30260"
"477","AT1G30380"
"478","AT1G30410"
"479","AT1G30420"
"480","AT1G30475"
"481","AT1G30500"
"482","AT1G30540"
"483","AT1G30545"
"484","AT1G30570"
"485","AT1G30640"
"486","AT1G30650"
"487","AT1G30700"
"488","AT1G30720"
"489","AT1G30730"
"490","AT1G30755"
"491","AT1G30810"
"492","AT1G30840"
"493","AT1G30845"
"494","AT1G30870"
"495","AT1G30960"
"496","AT1G30990"
"497","AT1G31010"
"498","AT1G31150"
"499","AT1G31170"
"500","AT1G31175"
"501","AT1G31190"
"502","AT1G31300"
"503","AT1G31320"
"504","AT1G31330"
"505","AT1G31335"
"506","AT1G31410"
"507","AT1G31460"
"508","AT1G31470"
"509","AT1G31480"
"510","AT1G31540"
"511","AT1G31710"
"512","AT1G31720"
"513","AT1G31810"
"514","AT1G31817"
"515","AT1G31870"
"516","AT1G31885"
"517","AT1G31950"
"518","AT1G32070"
"519","AT1G32150"
"520","AT1G32200"
"521","AT1G32340"
"522","AT1G32583"
"523","AT1G32610"
"524","AT1G32690"
"525","AT1G32760"
"526","AT1G32928"
"527","AT1G33102"
"528","AT1G33240"
"529","AT1G33290"
"530","AT1G33520"
"531","AT1G33540"
"532","AT1G33610"
"533","AT1G33612"
"534","AT1G33770"
"535","AT1G33970"
"536","AT1G34040"
"537","AT1G34180"
"538","AT1G34210"
"539","AT1G34270"
"540","AT1G34300"
"541","AT1G34750"
"542","AT1G34760"
"543","AT1G35260"
"544","AT1G35340"
"545","AT1G35460"
"546","AT1G35610"
"547","AT1G35660"
"548","AT1G35680"
"549","AT1G35780"
"550","AT1G35910"
"551","AT1G36280"
"552","AT1G36310"
"553","AT1G36320"
"554","AT1G36940"
"555","AT1G36990"
"556","AT1G38131"
"557","AT1G42470"
"558","AT1G43020"
"559","AT1G43160"
"560","AT1G43245"
"561","AT1G43620"
"562","AT1G43765"
"563","AT1G43770"
"564","AT1G44050"
"565","AT1G44100"
"566","AT1G44120"
"567","AT1G44125"
"568","AT1G44160"
"569","AT1G44446"
"570","AT1G44790"
"571","AT1G44810"
"572","AT1G44920"
"573","AT1G44970"
"574","AT1G45160"
"575","AT1G45180"
"576","AT1G45230"
"577","AT1G45249"
"578","AT1G47056"
"579","AT1G47240"
"580","AT1G47271"
"581","AT1G47480"
"582","AT1G47510"
"583","AT1G47720"
"584","AT1G47740"
"585","AT1G48000"
"586","AT1G48040"
"587","AT1G48050"
"588","AT1G48280"
"589","AT1G48310"
"590","AT1G48350"
"591","AT1G48370"
"592","AT1G48420"
"593","AT1G48560"
"594","AT1G48745"
"595","AT1G48770"
"596","AT1G48840"
"597","AT1G48930"
"598","AT1G48960"
"599","AT1G49200"
"600","AT1G49205"
"601","AT1G49230"
"602","AT1G49400"
"603","AT1G49430"
"604","AT1G49560"
"605","AT1G49630"
"606","AT1G49710"
"607","AT1G49730"
"608","AT1G49832"
"609","AT1G49880"
"610","AT1G49960"
"611","AT1G50240"
"612","AT1G50290"
"613","AT1G50360"
"614","AT1G50460"
"615","AT1G50640"
"616","AT1G50659"
"617","AT1G50660"
"618","AT1G50730"
"619","AT1G50745"
"620","AT1G50900"
"621","AT1G50910"
"622","AT1G50930"
"623","AT1G50970"
"624","AT1G51310"
"625","AT1G51360"
"626","AT1G51380"
"627","AT1G51400"
"628","AT1G51430"
"629","AT1G51450"
"630","AT1G51470"
"631","AT1G51550"
"632","AT1G51580"
"633","AT1G51610"
"634","AT1G51640"
"635","AT1G51645"
"636","AT1G51790"
"637","AT1G51800"
"638","AT1G51830"
"639","AT1G51860"
"640","AT1G52080"
"641","AT1G52155"
"642","AT1G52160"
"643","AT1G52190"
"644","AT1G52330"
"645","AT1G52360"
"646","AT1G52565"
"647","AT1G52590"
"648","AT1G52630"
"649","AT1G52710"
"650","AT1G53025"
"651","AT1G53035"
"652","AT1G53163"
"653","AT1G53200"
"654","AT1G53345"
"655","AT1G53440"
"656","AT1G53450"
"657","AT1G53490"
"658","AT1G53633"
"659","AT1G53635"
"660","AT1G53650"
"661","AT1G53670"
"662","AT1G53760"
"663","AT1G53800"
"664","AT1G53830"
"665","AT1G53860"
"666","AT1G53885"
"667","AT1G53903"
"668","AT1G54010"
"669","AT1G54110"
"670","AT1G54200"
"671","AT1G54210"
"672","AT1G54217"
"673","AT1G54290"
"674","AT1G54400"
"675","AT1G54450"
"676","AT1G54500"
"677","AT1G54520"
"678","AT1G54530"
"679","AT1G54680"
"680","AT1G54740"
"681","AT1G54790"
"682","AT1G54950"
"683","AT1G55120"
"684","AT1G55152"
"685","AT1G55170"
"686","AT1G55180"
"687","AT1G55250"
"688","AT1G55265"
"689","AT1G55300"
"690","AT1G55380"
"691","AT1G55430"
"692","AT1G55450"
"693","AT1G55475"
"694","AT1G55510"
"695","AT1G55590"
"696","AT1G55630"
"697","AT1G55675"
"698","AT1G55870"
"699","AT1G55910"
"700","AT1G56050"
"701","AT1G56080"
"702","AT1G56090"
"703","AT1G56140"
"704","AT1G56170"
"705","AT1G56320"
"706","AT1G56420"
"707","AT1G56440"
"708","AT1G56560"
"709","AT1G56630"
"710","AT1G57590"
"711","AT1G57600"
"712","AT1G57870"
"713","AT1G57990"
"714","AT1G58190"
"715","AT1G58200"
"716","AT1G58210"
"717","AT1G58290"
"718","AT1G58340"
"719","AT1G58643"
"720","AT1G59312"
"721","AT1G59510"
"722","AT1G59590"
"723","AT1G59640"
"724","AT1G59700"
"725","AT1G59740"
"726","AT1G59750"
"727","AT1G59780"
"728","AT1G59940"
"729","AT1G59970"
"730","AT1G60230"
"731","AT1G60360"
"732","AT1G60390"
"733","AT1G60430"
"734","AT1G60525"
"735","AT1G60550"
"736","AT1G60620"
"737","AT1G60670"
"738","AT1G60700"
"739","AT1G60770"
"740","AT1G60787"
"741","AT1G60790"
"742","AT1G60870"
"743","AT1G61000"
"744","AT1G61030"
"745","AT1G61065"
"746","AT1G61210"
"747","AT1G61260"
"748","AT1G61280"
"749","AT1G61340"
"750","AT1G61350"
"751","AT1G61500"
"752","AT1G61520"
"753","AT1G61640"
"754","AT1G61660"
"755","AT1G61750"
"756","AT1G61760"
"757","AT1G61850"
"758","AT1G61980"
"759","AT1G62085"
"760","AT1G62110"
"761","AT1G62120"
"762","AT1G62200"
"763","AT1G62310"
"764","AT1G62370"
"765","AT1G62440"
"766","AT1G62510"
"767","AT1G62520"
"768","AT1G62610"
"769","AT1G62640"
"770","AT1G62680"
"771","AT1G62700"
"772","AT1G62840"
"773","AT1G62960"
"774","AT1G62980"
"775","AT1G62990"
"776","AT1G63010"
"777","AT1G63230"
"778","AT1G63245"
"779","AT1G63290"
"780","AT1G63490"
"781","AT1G63520"
"782","AT1G63610"
"783","AT1G63780"
"784","AT1G64050"
"785","AT1G64105"
"786","AT1G64110"
"787","AT1G64160"
"788","AT1G64370"
"789","AT1G64400"
"790","AT1G64580"
"791","AT1G64590"
"792","AT1G64690"
"793","AT1G64700"
"794","AT1G64860"
"795","AT1G64880"
"796","AT1G64890"
"797","AT1G64900"
"798","AT1G64910"
"799","AT1G64960"
"800","AT1G64970"
"801","AT1G64980"
"802","AT1G65070"
"803","AT1G65270"
"804","AT1G65320"
"805","AT1G65380"
"806","AT1G65420"
"807","AT1G65500"
"808","AT1G65560"
"809","AT1G65610"
"810","AT1G65690"
"811","AT1G65710"
"812","AT1G65730"
"813","AT1G65950"
"814","AT1G66050"
"815","AT1G66173"
"816","AT1G66190"
"817","AT1G66330"
"818","AT1G66470"
"819","AT1G66510"
"820","AT1G66660"
"821","AT1G66690"
"822","AT1G66725"
"823","AT1G66800"
"824","AT1G66810"
"825","AT1G66820"
"826","AT1G66830"
"827","AT1G66880"
"828","AT1G66900"
"829","AT1G67090"
"830","AT1G67150"
"831","AT1G67190"
"832","AT1G67365"
"833","AT1G67420"
"834","AT1G67490"
"835","AT1G67500"
"836","AT1G67510"
"837","AT1G67530"
"838","AT1G67560"
"839","AT1G67570"
"840","AT1G67590"
"841","AT1G67600"
"842","AT1G67660"
"843","AT1G67680"
"844","AT1G67690"
"845","AT1G67700"
"846","AT1G67710"
"847","AT1G67720"
"848","AT1G67750"
"849","AT1G67780"
"850","AT1G67792"
"851","AT1G67800"
"852","AT1G67820"
"853","AT1G67830"
"854","AT1G67890"
"855","AT1G67900"
"856","AT1G67910"
"857","AT1G67920"
"858","AT1G67960"
"859","AT1G68050"
"860","AT1G68080"
"861","AT1G68160"
"862","AT1G68185"
"863","AT1G68290"
"864","AT1G68310"
"865","AT1G68330"
"866","AT1G68400"
"867","AT1G68450"
"868","AT1G68640"
"869","AT1G68725"
"870","AT1G68740"
"871","AT1G68795"
"872","AT1G68850"
"873","AT1G68910"
"874","AT1G68945"
"875","AT1G69050"
"876","AT1G69060"
"877","AT1G69170"
"878","AT1G69210"
"879","AT1G69260"
"880","AT1G69400"
"881","AT1G69570"
"882","AT1G69572"
"883","AT1G69670"
"884","AT1G69800"
"885","AT1G69880"
"886","AT1G69890"
"887","AT1G69930"
"888","AT1G70000"
"889","AT1G70080"
"890","AT1G70200"
"891","AT1G70230"
"892","AT1G70420"
"893","AT1G70500"
"894","AT1G70518"
"895","AT1G70520"
"896","AT1G70610"
"897","AT1G70740"
"898","AT1G70750"
"899","AT1G70790"
"900","AT1G70810"
"901","AT1G70895"
"902","AT1G70940"
"903","AT1G70950"
"904","AT1G71030"
"905","AT1G71240"
"906","AT1G71310"
"907","AT1G71380"
"908","AT1G71500"
"909","AT1G71520"
"910","AT1G71528"
"911","AT1G71530"
"912","AT1G71692"
"913","AT1G71710"
"914","AT1G71730"
"915","AT1G71750"
"916","AT1G71850"
"917","AT1G71870"
"918","AT1G71960"
"919","AT1G71970"
"920","AT1G71990"
"921","AT1G72130"
"922","AT1G72180"
"923","AT1G72190"
"924","AT1G72240"
"925","AT1G72250"
"926","AT1G72330"
"927","AT1G72360"
"928","AT1G72560"
"929","AT1G72670"
"930","AT1G72690"
"931","AT1G72710"
"932","AT1G72800"
"933","AT1G72850"
"934","AT1G72855"
"935","AT1G72860"
"936","AT1G72920"
"937","AT1G72930"
"938","AT1G72940"
"939","AT1G72990"
"940","AT1G73080"
"941","AT1G73120"
"942","AT1G73150"
"943","AT1G73160"
"944","AT1G73170"
"945","AT1G73180"
"946","AT1G73200"
"947","AT1G73220"
"948","AT1G73270"
"949","AT1G73300"
"950","AT1G73310"
"951","AT1G73340"
"952","AT1G73370"
"953","AT1G73410"
"954","AT1G73440"
"955","AT1G73450"
"956","AT1G73470"
"957","AT1G73480"
"958","AT1G73590"
"959","AT1G73640"
"960","AT1G73660"
"961","AT1G73670"
"962","AT1G73720"
"963","AT1G73730"
"964","AT1G73740"
"965","AT1G73780"
"966","AT1G73860"
"967","AT1G73880"
"968","AT1G73885"
"969","AT1G73970"
"970","AT1G74055"
"971","AT1G74088"
"972","AT1G74120"
"973","AT1G74240"
"974","AT1G74300"
"975","AT1G74330"
"976","AT1G74410"
"977","AT1G74440"
"978","AT1G74460"
"979","AT1G74470"
"980","AT1G74490"
"981","AT1G74590"
"982","AT1G74640"
"983","AT1G74680"
"984","AT1G74700"
"985","AT1G74750"
"986","AT1G74780"
"987","AT1G74800"
"988","AT1G74900"
"989","AT1G74930"
"990","AT1G74960"
"991","AT1G75030"
"992","AT1G75090"
"993","AT1G75150"
"994","AT1G75410"
"995","AT1G75590"
"996","AT1G75640"
"997","AT1G75820"
"998","AT1G76020"
"999","AT1G76065"
"1000","AT1G76070"
"1001","AT1G76160"
"1002","AT1G76170"
"1003","AT1G76270"
"1004","AT1G76280"
"1005","AT1G76400"
"1006","AT1G76540"
"1007","AT1G76630"
"1008","AT1G76640"
"1009","AT1G76720"
"1010","AT1G76790"
"1011","AT1G77000"
"1012","AT1G77280"
"1013","AT1G77320"
"1014","AT1G77480"
"1015","AT1G77500"
"1016","AT1G77600"
"1017","AT1G77610"
"1018","AT1G77620"
"1019","AT1G77760"
"1020","AT1G77810"
"1021","AT1G77850"
"1022","AT1G77890"
"1023","AT1G78020"
"1024","AT1G78090"
"1025","AT1G78120"
"1026","AT1G78130"
"1027","AT1G78140"
"1028","AT1G78190"
"1029","AT1G78200"
"1030","AT1G78265"
"1031","AT1G78270"
"1032","AT1G78280"
"1033","AT1G78310"
"1034","AT1G78510"
"1035","AT1G78550"
"1036","AT1G78580"
"1037","AT1G78600"
"1038","AT1G78790"
"1039","AT1G78830"
"1040","AT1G78910"
"1041","AT1G79080"
"1042","AT1G79190"
"1043","AT1G79220"
"1044","AT1G79280"
"1045","AT1G79310"
"1046","AT1G79450"
"1047","AT1G79470"
"1048","AT1G79520"
"1049","AT1G79540"
"1050","AT1G79570"
"1051","AT1G79600"
"1052","AT1G79620"
"1053","AT1G79630"
"1054","AT1G79650"
"1055","AT1G79670"
"1056","AT1G79700"
"1057","AT1G79720"
"1058","AT1G80120"
"1059","AT1G80150"
"1060","AT1G80165"
"1061","AT1G80170"
"1062","AT1G80210"
"1063","AT1G80280"
"1064","AT1G80400"
"1065","AT1G80450"
"1066","AT1G80460"
"1067","AT1G80510"
"1068","AT1G80520"
"1069","AT1G80570"
"1070","AT1G80630"
"1071","AT1G80640"
"1072","AT1G80650"
"1073","AT1G80670"
"1074","AT1G80710"
"1075","AT1G80760"
"1076","AT1G80790"
"1077","AT1G80810"
"1078","AT1G80820"
"1079","AT1G80840"
"1080","AT1G80850"
"1081","AT1G80980"
"1082","AT2G01130"
"1083","AT2G01275"
"1084","AT2G01400"
"1085","AT2G01430"
"1086","AT2G01570"
"1087","AT2G01600"
"1088","AT2G01880"
"1089","AT2G01890"
"1090","AT2G01900"
"1091","AT2G01980"
"1092","AT2G02070"
"1093","AT2G02080"
"1094","AT2G02148"
"1095","AT2G02360"
"1096","AT2G02400"
"1097","AT2G02470"
"1098","AT2G02590"
"1099","AT2G02620"
"1100","AT2G02635"
"1101","AT2G02880"
"1102","AT2G02950"
"1103","AT2G03050"
"1104","AT2G03060"
"1105","AT2G03200"
"1106","AT2G03280"
"1107","AT2G03330"
"1108","AT2G03340"
"1109","AT2G03450"
"1110","AT2G03480"
"1111","AT2G03620"
"1112","AT2G03640"
"1113","AT2G03667"
"1114","AT2G03670"
"1115","AT2G03810"
"1116","AT2G03975"
"1117","AT2G04030"
"1118","AT2G04040"
"1119","AT2G04235"
"1120","AT2G04270"
"1121","AT2G04350"
"1122","AT2G04430"
"1123","AT2G04620"
"1124","AT2G04660"
"1125","AT2G04740"
"1126","AT2G04795"
"1127","AT2G04852"
"1128","AT2G05075"
"1129","AT2G05180"
"1130","AT2G05320"
"1131","AT2G05510"
"1132","AT2G05620"
"1133","AT2G05632"
"1134","AT2G05830"
"1135","AT2G05940"
"1136","AT2G06005"
"1137","AT2G06200"
"1138","AT2G06520"
"1139","AT2G07050"
"1140","AT2G07305"
"1141","AT2G07515"
"1142","AT2G07641"
"1143","AT2G07687"
"1144","AT2G07696"
"1145","AT2G08635"
"1146","AT2G08650"
"1147","AT2G08665"
"1148","AT2G08685"
"1149","AT2G08750"
"1150","AT2G09640"
"1151","AT2G12462"
"1152","AT2G13290"
"1153","AT2G13665"
"1154","AT2G13690"
"1155","AT2G13790"
"1156","AT2G13840"
"1157","AT2G14115"
"1158","AT2G14170"
"1159","AT2G14285"
"1160","AT2G14620"
"1161","AT2G14680"
"1162","AT2G14850"
"1163","AT2G14860"
"1164","AT2G15300"
"1165","AT2G15310"
"1166","AT2G15390"
"1167","AT2G15680"
"1168","AT2G15730"
"1169","AT2G15790"
"1170","AT2G15880"
"1171","AT2G15900"
"1172","AT2G16090"
"1173","AT2G16230"
"1174","AT2G16385"
"1175","AT2G16390"
"1176","AT2G16400"
"1177","AT2G16405"
"1178","AT2G16430"
"1179","AT2G16650"
"1180","AT2G16660"
"1181","AT2G16700"
"1182","AT2G16750"
"1183","AT2G16760"
"1184","AT2G16770"
"1185","AT2G16880"
"1186","AT2G16980"
"1187","AT2G16990"
"1188","AT2G17030"
"1189","AT2G17033"
"1190","AT2G17110"
"1191","AT2G17150"
"1192","AT2G17200"
"1193","AT2G17220"
"1194","AT2G17270"
"1195","AT2G17300"
"1196","AT2G17550"
"1197","AT2G17650"
"1198","AT2G17670"
"1199","AT2G17730"
"1200","AT2G17760"
"1201","AT2G17820"
"1202","AT2G17830"
"1203","AT2G17970"
"1204","AT2G18150"
"1205","AT2G18245"
"1206","AT2G18465"
"1207","AT2G18520"
"1208","AT2G18560"
"1209","AT2G18600"
"1210","AT2G18620"
"1211","AT2G18750"
"1212","AT2G18850"
"1213","AT2G18915"
"1214","AT2G18950"
"1215","AT2G19080"
"1216","AT2G19170"
"1217","AT2G19280"
"1218","AT2G19310"
"1219","AT2G19380"
"1220","AT2G19390"
"1221","AT2G19490"
"1222","AT2G19530"
"1223","AT2G19580"
"1224","AT2G19620"
"1225","AT2G19660"
"1226","AT2G19710"
"1227","AT2G19860"
"1228","AT2G19870"
"1229","AT2G19930"
"1230","AT2G20010"
"1231","AT2G20100"
"1232","AT2G20140"
"1233","AT2G20240"
"1234","AT2G20400"
"1235","AT2G20440"
"1236","AT2G20495"
"1237","AT2G20500"
"1238","AT2G20550"
"1239","AT2G20580"
"1240","AT2G20635"
"1241","AT2G20950"
"1242","AT2G20960"
"1243","AT2G20980"
"1244","AT2G21090"
"1245","AT2G21350"
"1246","AT2G21500"
