"","col_GC_c1.which.mclass....3...1."
"376","AT1G72680"
"377","AT1G72750"
"378","AT1G73030"
"379","AT1G73490"
"380","AT1G74030"
"381","AT1G74230"
"382","AT1G74340"
"383","AT1G74458"
"384","AT1G74500"
"385","AT1G74660"
"386","AT1G74690"
"387","AT1G74910"
"388","AT1G74920"
"389","AT1G75270"
"390","AT1G75280"
"391","AT1G75330"
"392","AT1G75560"
"393","AT1G75660"
"394","AT1G75680"
"395","AT1G75800"
"396","AT1G75840"
"397","AT1G76010"
"398","AT1G76030"
"399","AT1G76300"
"400","AT1G76520"
"401","AT1G76690"
"402","AT1G76810"
"403","AT1G76860"
"404","AT1G77180"
"405","AT1G77350"
"406","AT1G77370"
"407","AT1G77440"
"408","AT1G77450"
"409","AT1G78340"
"410","AT1G78570"
"411","AT1G78660"
"412","AT1G78850"
"413","AT1G78860"
"414","AT1G78870"
"415","AT1G78890"
"416","AT1G79210"
"417","AT1G79230"
"418","AT1G79340"
"419","AT1G79390"
"420","AT1G79830"
"421","AT1G79930"
"422","AT1G79985"
"423","AT1G80040"
"424","AT1G80070"
"425","AT1G80230"
"426","AT1G80380"
"427","AT1G80410"
"428","AT1G80500"
"429","AT1G80750"
"430","AT1G80860"
"431","AT1G80920"
"432","AT1G80930"
"433","AT2G01060"
"434","AT2G01100"
"435","AT2G01420"
"436","AT2G01450"
"437","AT2G01470"
"438","AT2G01490"
"439","AT2G01530"
"440","AT2G01970"
"441","AT2G02160"
"442","AT2G02510"
"443","AT2G02870"
"444","AT2G02960"
"445","AT2G03890"
"446","AT2G04170"
"447","AT2G04378"
"448","AT2G04410"
"449","AT2G04520"
"450","AT2G04630"
"451","AT2G04690"
"452","AT2G04700"
"453","AT2G04780"
"454","AT2G04800"
"455","AT2G05710"
"456","AT2G05840"
"457","AT2G05920"
"458","AT2G06850"
"459","AT2G07340"
"460","AT2G07671"
"461","AT2G07698"
"462","AT2G07708"
"463","AT2G07718"
"464","AT2G11890"
"465","AT2G13560"
"466","AT2G14835"
"467","AT2G14900"
"468","AT2G14910"
"469","AT2G15240"
"470","AT2G15490"
"471","AT2G15570"
"472","AT2G15910"
"473","AT2G16586"
"474","AT2G16850"
"475","AT2G16930"
"476","AT2G16940"
"477","AT2G17380"
"478","AT2G17440"
"479","AT2G17710"
"480","AT2G17720"
"481","AT2G17800"
"482","AT2G18030"
"483","AT2G18160"
"484","AT2G18280"
"485","AT2G18390"
"486","AT2G18400"
"487","AT2G18960"
"488","AT2G18980"
"489","AT2G19520"
"490","AT2G19540"
"491","AT2G19790"
"492","AT2G19830"
"493","AT2G20060"
"494","AT2G20120"
"495","AT2G20230"
"496","AT2G20515"
"497","AT2G20530"
"498","AT2G20585"
"499","AT2G20930"
"500","AT2G20990"
"501","AT2G21045"
"502","AT2G21050"
"503","AT2G21060"
"504","AT2G21190"
"505","AT2G21250"
"506","AT2G21290"
"507","AT2G21390"
"508","AT2G21600"
"509","AT2G22230"
"510","AT2G22425"
"511","AT2G22470"
"512","AT2G22795"
"513","AT2G22860"
"514","AT2G23050"
"515","AT2G23120"
"516","AT2G23780"
"517","AT2G23940"
"518","AT2G24150"
"519","AT2G24200"
"520","AT2G24260"
"521","AT2G24360"
"522","AT2G25060"
"523","AT2G25070"
"524","AT2G25110"
"525","AT2G25310"
"526","AT2G25430"
"527","AT2G25490"
"528","AT2G25610"
"529","AT2G25810"
"530","AT2G25910"
"531","AT2G25970"
"532","AT2G26080"
"533","AT2G26230"
"534","AT2G26240"
"535","AT2G26300"
"536","AT2G26730"
"537","AT2G26900"
"538","AT2G27230"
"539","AT2G27330"
"540","AT2G27450"
"541","AT2G27840"
"542","AT2G27860"
"543","AT2G27960"
"544","AT2G28000"
"545","AT2G28740"
"546","AT2G28780"
"547","AT2G29390"
"548","AT2G29420"
"549","AT2G29490"
"550","AT2G29540"
"551","AT2G29570"
"552","AT2G30050"
"553","AT2G30200"
"554","AT2G30260"
"555","AT2G30410"
"556","AT2G30500"
"557","AT2G30520"
"558","AT2G30930"
"559","AT2G30970"
"560","AT2G30980"
"561","AT2G31083"
"562","AT2G31090"
"563","AT2G31410"
"564","AT2G31670"
"565","AT2G31810"
"566","AT2G32070"
"567","AT2G32150"
"568","AT2G32240"
"569","AT2G32380"
"570","AT2G32700"
"571","AT2G32720"
"572","AT2G32730"
"573","AT2G33120"
"574","AT2G33220"
"575","AT2G33310"
"576","AT2G33410"
"577","AT2G33630"
"578","AT2G33730"
"579","AT2G33740"
"580","AT2G34160"
"581","AT2G34300"
"582","AT2G34470"
"583","AT2G34520"
"584","AT2G34585"
"585","AT2G34590"
"586","AT2G34690"
"587","AT2G34750"
"588","AT2G34770"
"589","AT2G35050"
"590","AT2G35240"
"591","AT2G35605"
"592","AT2G35635"
"593","AT2G35680"
"594","AT2G35790"
"595","AT2G35810"
"596","AT2G36060"
"597","AT2G36100"
"598","AT2G36130"
"599","AT2G36410"
"600","AT2G36930"
"601","AT2G36950"
"602","AT2G37050"
"603","AT2G37080"
"604","AT2G37110"
"605","AT2G37130"
"606","AT2G37180"
"607","AT2G37470"
"608","AT2G37480"
"609","AT2G37870"
"610","AT2G37990"
"611","AT2G38040"
"612","AT2G38080"
"613","AT2G38120"
"614","AT2G38130"
"615","AT2G38400"
"616","AT2G38670"
"617","AT2G38700"
"618","AT2G38710"
"619","AT2G38800"
"620","AT2G38810"
"621","AT2G39530"
"622","AT2G39570"
"623","AT2G39780"
"624","AT2G39870"
"625","AT2G39900"
"626","AT2G39960"
"627","AT2G40113"
"628","AT2G40430"
"629","AT2G40890"
"630","AT2G40900"
"631","AT2G41475"
"632","AT2G41530"
"633","AT2G41660"
"634","AT2G41900"
"635","AT2G42590"
"636","AT2G42780"
"637","AT2G42810"
"638","AT2G42910"
"639","AT2G43160"
"640","AT2G43350"
"641","AT2G43360"
"642","AT2G43535"
"643","AT2G43640"
"644","AT2G43710"
"645","AT2G43750"
"646","AT2G43760"
"647","AT2G43780"
"648","AT2G43790"
"649","AT2G43810"
"650","AT2G43820"
"651","AT2G43910"
"652","AT2G44050"
"653","AT2G44060"
"654","AT2G44065"
"655","AT2G44100"
"656","AT2G44350"
"657","AT2G44650"
"658","AT2G45050"
"659","AT2G45140"
"660","AT2G45170"
"661","AT2G45200"
"662","AT2G45290"
"663","AT2G45430"
"664","AT2G45520"
"665","AT2G45710"
"666","AT2G45820"
"667","AT2G45860"
"668","AT2G45980"
"669","AT2G46020"
"670","AT2G46140"
"671","AT2G46370"
"672","AT2G46470"
"673","AT2G46490"
"674","AT2G46540"
"675","AT2G46780"
"676","AT2G46800"
"677","AT2G46900"
"678","AT2G47320"
"679","AT2G47420"
"680","AT2G47510"
"681","AT2G47580"
"682","AT2G47640"
"683","AT2G47650"
"684","AT2G47960"
"685","AT2G48100"
"686","AT3G01290"
"687","AT3G01340"
"688","AT3G01470"
"689","AT3G01520"
"690","AT3G01690"
"691","AT3G01770"
"692","AT3G01790"
"693","AT3G01950"
"694","AT3G01960"
"695","AT3G02180"
"696","AT3G02220"
"697","AT3G02260"
"698","AT3G02360"
"699","AT3G02420"
"700","AT3G02520"
"701","AT3G02530"
"702","AT3G02580"
"703","AT3G02640"
"704","AT3G02700"
"705","AT3G02770"
"706","AT3G02790"
"707","AT3G02900"
"708","AT3G03150"
"709","AT3G03170"
"710","AT3G03250"
"711","AT3G03475"
"712","AT3G03990"
"713","AT3G04090"
"714","AT3G04320"
"715","AT3G04570"
"716","AT3G04730"
"717","AT3G04780"
"718","AT3G04830"
"719","AT3G05000"
"720","AT3G05230"
"721","AT3G05280"
"722","AT3G05530"
"723","AT3G05760"
"724","AT3G05810"
"725","AT3G05840"
"726","AT3G05900"
"727","AT3G05905"
"728","AT3G06035"
"729","AT3G06040"
"730","AT3G06050"
"731","AT3G06300"
"732","AT3G06310"
"733","AT3G06320"
"734","AT3G06350"
"735","AT3G06610"
"736","AT3G06650"
"737","AT3G07270"
"738","AT3G07560"
"739","AT3G07568"
"740","AT3G07590"
"741","AT3G07720"
"742","AT3G07810"
"743","AT3G07910"
"744","AT3G07950"
"745","AT3G07990"
"746","AT3G08030"
"747","AT3G08530"
"748","AT3G08690"
"749","AT3G08930"
"750","AT3G09270"
"751","AT3G09300"
"752","AT3G09390"
"753","AT3G09440"
"754","AT3G09900"
"755","AT3G10020"
"756","AT3G10410"
"757","AT3G10740"
"758","AT3G10770"
"759","AT3G10850"
"760","AT3G10985"
"761","AT3G11130"
"762","AT3G11200"
"763","AT3G11250"
"764","AT3G11340"
"765","AT3G11660"
"766","AT3G11710"
"767","AT3G11730"
"768","AT3G11780"
"769","AT3G11800"
"770","AT3G11830"
"771","AT3G11930"
"772","AT3G12110"
"773","AT3G12290"
"774","AT3G12600"
"775","AT3G12630"
"776","AT3G12760"
"777","AT3G12800"
"778","AT3G12920"
"779","AT3G13110"
"780","AT3G13200"
"781","AT3G13300"
"782","AT3G13310"
"783","AT3G13340"
"784","AT3G13435"
"785","AT3G13440"
"786","AT3G13570"
"787","AT3G13580"
"788","AT3G13772"
"789","AT3G13870"
"790","AT3G14010"
"791","AT3G14100"
"792","AT3G14230"
"793","AT3G14280"
"794","AT3G14310"
"795","AT3G14362"
"796","AT3G14430"
"797","AT3G15000"
"798","AT3G15353"
"799","AT3G15480"
"800","AT3G15580"
"801","AT3G15630"
"802","AT3G15660"
"803","AT3G15810"
"804","AT3G15950"
"805","AT3G16240"
"806","AT3G16310"
"807","AT3G16470"
"808","AT3G16480"
"809","AT3G16780"
"810","AT3G16870"
"811","AT3G16920"
"812","AT3G16950"
"813","AT3G17100"
"814","AT3G17160"
"815","AT3G17185"
"816","AT3G17240"
"817","AT3G17300"
"818","AT3G17440"
"819","AT3G17465"
"820","AT3G17780"
"821","AT3G17810"
"822","AT3G18035"
"823","AT3G18430"
"824","AT3G18600"
"825","AT3G18760"
"826","AT3G18820"
"827","AT3G18830"
"828","AT3G18990"
"829","AT3G19030"
"830","AT3G19130"
"831","AT3G19260"
"832","AT3G19450"
"833","AT3G19910"
"834","AT3G20060"
"835","AT3G20370"
"836","AT3G20510"
"837","AT3G20670"
"838","AT3G20770"
"839","AT3G21720"
"840","AT3G21770"
"841","AT3G21865"
"842","AT3G22200"
"843","AT3G22240"
"844","AT3G22290"
"845","AT3G22380"
"846","AT3G22480"
"847","AT3G22520"
"848","AT3G22600"
"849","AT3G22630"
"850","AT3G22660"
"851","AT3G22680"
"852","AT3G22850"
"853","AT3G23000"
"854","AT3G23175"
"855","AT3G23470"
"856","AT3G23620"
"857","AT3G23800"
"858","AT3G23820"
"859","AT3G23940"
"860","AT3G23990"
"861","AT3G24080"
"862","AT3G24100"
"863","AT3G24160"
"864","AT3G24170"
"865","AT3G24550"
"866","AT3G25040"
"867","AT3G25140"
"868","AT3G25150"
"869","AT3G25230"
"870","AT3G25530"
"871","AT3G25540"
"872","AT3G25710"
"873","AT3G25860"
"874","AT3G25910"
"875","AT3G26420"
"876","AT3G26430"
"877","AT3G26510"
"878","AT3G26760"
"879","AT3G26780"
"880","AT3G26810"
"881","AT3G27200"
"882","AT3G27350"
"883","AT3G27360"
"884","AT3G27380"
"885","AT3G27740"
"886","AT3G27890"
"887","AT3G28715"
"888","AT3G28860"
"889","AT3G28940"
"890","AT3G29180"
"891","AT3G29360"
"892","AT3G30390"
"893","AT3G30775"
"894","AT3G32980"
"895","AT3G42050"
"896","AT3G43300"
"897","AT3G44100"
"898","AT3G44310"
"899","AT3G44320"
"900","AT3G44330"
"901","AT3G44590"
"902","AT3G44750"
"903","AT3G45300"
"904","AT3G45600"
"905","AT3G45930"
"906","AT3G46130"
"907","AT3G46320"
"908","AT3G46440"
"909","AT3G46830"
"910","AT3G46845"
"911","AT3G46900"
"912","AT3G46940"
"913","AT3G47520"
"914","AT3G47833"
"915","AT3G47836"
"916","AT3G48030"
"917","AT3G48115"
"918","AT3G48360"
"919","AT3G48530"
"920","AT3G48560"
"921","AT3G48680"
"922","AT3G48750"
"923","AT3G48890"
"924","AT3G48990"
"925","AT3G49100"
"926","AT3G49601"
"927","AT3G49680"
"928","AT3G49720"
"929","AT3G49810"
"930","AT3G49870"
"931","AT3G49940"
"932","AT3G50070"
"933","AT3G50360"
"934","AT3G50370"
"935","AT3G50500"
"936","AT3G50640"
"937","AT3G50670"
"938","AT3G50970"
"939","AT3G51160"
"940","AT3G51370"
"941","AT3G51670"
"942","AT3G51730"
"943","AT3G51840"
"944","AT3G51880"
"945","AT3G51920"
"946","AT3G51950"
"947","AT3G52060"
"948","AT3G52140"
"949","AT3G52230"
"950","AT3G52800"
"951","AT3G52880"
"952","AT3G52920"
"953","AT3G52960"
"954","AT3G52990"
"955","AT3G53110"
"956","AT3G53460"
"957","AT3G53480"
"958","AT3G53500"
"959","AT3G53580"
"960","AT3G53610"
"961","AT3G53620"
"962","AT3G53670"
"963","AT3G53750"
"964","AT3G54080"
"965","AT3G54110"
"966","AT3G54190"
"967","AT3G54260"
"968","AT3G54366"
"969","AT3G54400"
"970","AT3G54470"
"971","AT3G54480"
"972","AT3G54580"
"973","AT3G54620"
"974","AT3G54640"
"975","AT3G54670"
"976","AT3G54760"
"977","AT3G54770"
"978","AT3G54810"
"979","AT3G54880"
"980","AT3G54920"
"981","AT3G55230"
"982","AT3G55360"
"983","AT3G55380"
"984","AT3G55430"
"985","AT3G55460"
"986","AT3G55520"
"987","AT3G55620"
"988","AT3G55830"
"989","AT3G56190"
"990","AT3G56310"
"991","AT3G56370"
"992","AT3G56480"
"993","AT3G56880"
"994","AT3G57050"
"995","AT3G57490"
"996","AT3G57550"
"997","AT3G57610"
"998","AT3G57650"
"999","AT3G57785"
"1000","AT3G58120"
"1001","AT3G58170"
"1002","AT3G58460"
"1003","AT3G58680"
"1004","AT3G58730"
"1005","AT3G59280"
"1006","AT3G59350"
"1007","AT3G59370"
"1008","AT3G59650"
"1009","AT3G59760"
"1010","AT3G59810"
"1011","AT3G59930"
"1012","AT3G59970"
"1013","AT3G59990"
"1014","AT3G60210"
"1015","AT3G60300"
"1016","AT3G60450"
"1017","AT3G60750"
"1018","AT3G61070"
"1019","AT3G61130"
"1020","AT3G61200"
"1021","AT3G61440"
"1022","AT3G61600"
"1023","AT3G61640"
"1024","AT3G61860"
"1025","AT3G62120"
"1026","AT3G62580"
"1027","AT3G62600"
"1028","AT3G62980"
"1029","AT3G63080"
"1030","AT3G63210"
"1031","AT3G63250"
"1032","AT3G63310"
"1033","AT3G63400"
"1034","AT3G63460"
"1035","AT3G66654"
"1036","AT4G00430"
"1037","AT4G00560"
"1038","AT4G00585"
"1039","AT4G00710"
"1040","AT4G00820"
"1041","AT4G00830"
"1042","AT4G01000"
"1043","AT4G01320"
"1044","AT4G01370"
"1045","AT4G01480"
"1046","AT4G01750"
"1047","AT4G02370"
"1048","AT4G02500"
"1049","AT4G02510"
"1050","AT4G02570"
"1051","AT4G02725"
"1052","AT4G02840"
"1053","AT4G02930"
"1054","AT4G03190"
"1055","AT4G03210"
"1056","AT4G03520"
"1057","AT4G04470"
"1058","AT4G04830"
"1059","AT4G04910"
"1060","AT4G07390"
"1061","AT4G08280"
"1062","AT4G08390"
"1063","AT4G08460"
"1064","AT4G08770"
"1065","AT4G08950"
"1066","AT4G08980"
"1067","AT4G09830"
"1068","AT4G10380"
"1069","AT4G10920"
"1070","AT4G11220"
"1071","AT4G11240"
"1072","AT4G11260"
"1073","AT4G11290"
"1074","AT4G11600"
"1075","AT4G11820"
"1076","AT4G12080"
"1077","AT4G12340"
"1078","AT4G12420"
"1079","AT4G12545"
"1080","AT4G12590"
"1081","AT4G12730"
"1082","AT4G12880"
"1083","AT4G13430"
"1084","AT4G13720"
"1085","AT4G13780"
"1086","AT4G14010"
"1087","AT4G14120"
"1088","AT4G14270"
"1089","AT4G14410"
"1090","AT4G14615"
"1091","AT4G14710"
"1092","AT4G14716"
"1093","AT4G14900"
"1094","AT4G15160"
"1095","AT4G15760"
"1096","AT4G15770"
"1097","AT4G15780"
"1098","AT4G15930"
"1099","AT4G15990"
"1100","AT4G16141"
"1101","AT4G16190"
"1102","AT4G16500"
"1103","AT4G16520"
"1104","AT4G16695"
"1105","AT4G16830"
"1106","AT4G17170"
"1107","AT4G17190"
"1108","AT4G17270"
"1109","AT4G17460"
"1110","AT4G17510"
"1111","AT4G17530"
"1112","AT4G17640"
"1113","AT4G17730"
"1114","AT4G17790"
"1115","AT4G17800"
"1116","AT4G17870"
"1117","AT4G17890"
"1118","AT4G17900"
"1119","AT4G18030"
"1120","AT4G18040"
"1121","AT4G18510"
"1122","AT4G18930"
"1123","AT4G19006"
"1124","AT4G19030"
"1125","AT4G19110"
"1126","AT4G19210"
"1127","AT4G19640"
"1128","AT4G20362"
"1129","AT4G20380"
"1130","AT4G20830"
"1131","AT4G20850"
"1132","AT4G20870"
"1133","AT4G20890"
"1134","AT4G20980"
"1135","AT4G21150"
"1136","AT4G21450"
"1137","AT4G21570"
"1138","AT4G21600"
"1139","AT4G21660"
"1140","AT4G21790"
"1141","AT4G21810"
"1142","AT4G21830"
"1143","AT4G21980"
"1144","AT4G21990"
"1145","AT4G22000"
"1146","AT4G22300"
"1147","AT4G22380"
"1148","AT4G22670"
"1149","AT4G22750"
"1150","AT4G22810"
"1151","AT4G22820"
"1152","AT4G22930"
"1153","AT4G23100"
"1154","AT4G23400"
"1155","AT4G23710"
"1156","AT4G23750"
"1157","AT4G23760"
"1158","AT4G23800"
"1159","AT4G23850"
"1160","AT4G23885"
"1161","AT4G24220"
"1162","AT4G24275"
"1163","AT4G24280"
"1164","AT4G24330"
"1165","AT4G24520"
"1166","AT4G24620"
"1167","AT4G24690"
"1168","AT4G24830"
"1169","AT4G25170"
"1170","AT4G25210"
"1171","AT4G25340"
"1172","AT4G25500"
"1173","AT4G25550"
"1174","AT4G26190"
"1175","AT4G26240"
"1176","AT4G26410"
"1177","AT4G26480"
"1178","AT4G26570"
"1179","AT4G26630"
"1180","AT4G26650"
"1181","AT4G26870"
"1182","AT4G27000"
"1183","AT4G27230"
"1184","AT4G27320"
"1185","AT4G27435"
"1186","AT4G27652"
"1187","AT4G27760"
"1188","AT4G28240"
"1189","AT4G28300"
"1190","AT4G28360"
"1191","AT4G28410"
"1192","AT4G28770"
"1193","AT4G28880"
"1194","AT4G28910"
"1195","AT4G29130"
"1196","AT4G29160"
"1197","AT4G29260"
"1198","AT4G29270"
"1199","AT4G29430"
"1200","AT4G29510"
"1201","AT4G29840"
"1202","AT4G29870"
"1203","AT4G30440"
"1204","AT4G30530"
"1205","AT4G30550"
"1206","AT4G30600"
"1207","AT4G30660"
"1208","AT4G30670"
"1209","AT4G30760"
"1210","AT4G30920"
"1211","AT4G30930"
"1212","AT4G30950"
"1213","AT4G31460"
"1214","AT4G31480"
"1215","AT4G31500"
"1216","AT4G31580"
"1217","AT4G31810"
"1218","AT4G31880"
"1219","AT4G31910"
"1220","AT4G31990"
"1221","AT4G32020"
"1222","AT4G32060"
"1223","AT4G32130"
"1224","AT4G32240"
"1225","AT4G32330"
"1226","AT4G32390"
"1227","AT4G32410"
"1228","AT4G32460"
"1229","AT4G32530"
"1230","AT4G32610"
"1231","AT4G32720"
"1232","AT4G32930"
"1233","AT4G33120"
"1234","AT4G33270"
"1235","AT4G33360"
"1236","AT4G33380"
"1237","AT4G33420"
"1238","AT4G33580"
"1239","AT4G33640"
"1240","AT4G33680"
"1241","AT4G33780"
"1242","AT4G34180"
"1243","AT4G34350"
"1244","AT4G34490"
"1245","AT4G34555"
"1246","AT4G34620"
