"","phyD_GC_c1.which.mclass....5...1."
"257","AT1G16460"
"258","AT1G16470"
"259","AT1G16560"
"260","AT1G16740"
"261","AT1G16840"
"262","AT1G16860"
"263","AT1G16870"
"264","AT1G16880"
"265","AT1G17147"
"266","AT1G17190"
"267","AT1G17210"
"268","AT1G17280"
"269","AT1G17285"
"270","AT1G17290"
"271","AT1G17370"
"272","AT1G17455"
"273","AT1G17470"
"274","AT1G17510"
"275","AT1G17530"
"276","AT1G17620"
"277","AT1G17720"
"278","AT1G17745"
"279","AT1G17890"
"280","AT1G17970"
"281","AT1G18070"
"282","AT1G18150"
"283","AT1G18250"
"284","AT1G18270"
"285","AT1G18450"
"286","AT1G18470"
"287","AT1G18480"
"288","AT1G18640"
"289","AT1G18720"
"290","AT1G18800"
"291","AT1G18840"
"292","AT1G18880"
"293","AT1G18890"
"294","AT1G18980"
"295","AT1G19020"
"296","AT1G19120"
"297","AT1G19130"
"298","AT1G19210"
"299","AT1G19310"
"300","AT1G19350"
"301","AT1G19360"
"302","AT1G19400"
"303","AT1G19570"
"304","AT1G19580"
"305","AT1G19600"
"306","AT1G19660"
"307","AT1G19680"
"308","AT1G19835"
"309","AT1G19870"
"310","AT1G19920"
"311","AT1G20070"
"312","AT1G20100"
"313","AT1G20110"
"314","AT1G20190"
"315","AT1G20200"
"316","AT1G20220"
"317","AT1G20225"
"318","AT1G20260"
"319","AT1G20430"
"320","AT1G20450"
"321","AT1G20460"
"322","AT1G20575"
"323","AT1G20620"
"324","AT1G20630"
"325","AT1G20770"
"326","AT1G20840"
"327","AT1G20900"
"328","AT1G20920"
"329","AT1G20950"
"330","AT1G20960"
"331","AT1G20970"
"332","AT1G21050"
"333","AT1G21065"
"334","AT1G21080"
"335","AT1G21090"
"336","AT1G21190"
"337","AT1G21450"
"338","AT1G21630"
"339","AT1G21680"
"340","AT1G21690"
"341","AT1G21710"
"342","AT1G21760"
"343","AT1G21900"
"344","AT1G21920"
"345","AT1G21930"
"346","AT1G22065"
"347","AT1G22140"
"348","AT1G22200"
"349","AT1G22330"
"350","AT1G22360"
"351","AT1G22440"
"352","AT1G22500"
"353","AT1G22520"
"354","AT1G22530"
"355","AT1G22620"
"356","AT1G22640"
"357","AT1G22710"
"358","AT1G22740"
"359","AT1G22750"
"360","AT1G22880"
"361","AT1G22885"
"362","AT1G22910"
"363","AT1G22920"
"364","AT1G22930"
"365","AT1G23020"
"366","AT1G23030"
"367","AT1G23040"
"368","AT1G23080"
"369","AT1G23100"
"370","AT1G23190"
"371","AT1G23260"
"372","AT1G23280"
"373","AT1G23310"
"374","AT1G23390"
"375","AT1G23400"
"376","AT1G23410"
"377","AT1G23750"
"378","AT1G23760"
"379","AT1G23860"
"380","AT1G23870"
"381","AT1G23960"
"382","AT1G24170"
"383","AT1G24267"
"384","AT1G24350"
"385","AT1G24450"
"386","AT1G24460"
"387","AT1G24881"
"388","AT1G25175"
"389","AT1G25220"
"390","AT1G25280"
"391","AT1G25350"
"392","AT1G25490"
"393","AT1G25530"
"394","AT1G26270"
"395","AT1G26440"
"396","AT1G26460"
"397","AT1G26470"
"398","AT1G26580"
"399","AT1G26640"
"400","AT1G26665"
"401","AT1G26740"
"402","AT1G26750"
"403","AT1G26920"
"404","AT1G26945"
"405","AT1G27000"
"406","AT1G27030"
"407","AT1G27090"
"408","AT1G27100"
"409","AT1G27150"
"410","AT1G27300"
"411","AT1G27340"
"412","AT1G27390"
"413","AT1G28060"
"414","AT1G28110"
"415","AT1G28150"
"416","AT1G28200"
"417","AT1G28250"
"418","AT1G28280"
"419","AT1G28395"
"420","AT1G28400"
"421","AT1G28510"
"422","AT1G29025"
"423","AT1G29050"
"424","AT1G29070"
"425","AT1G29150"
"426","AT1G29260"
"427","AT1G29310"
"428","AT1G29320"
"429","AT1G29330"
"430","AT1G29350"
"431","AT1G29357"
"432","AT1G29370"
"433","AT1G29400"
"434","AT1G29418"
"435","AT1G29520"
"436","AT1G29785"
"437","AT1G29880"
"438","AT1G29900"
"439","AT1G29940"
"440","AT1G29950"
"441","AT1G29965"
"442","AT1G29980"
"443","AT1G29990"
"444","AT1G30110"
"445","AT1G30130"
"446","AT1G30270"
"447","AT1G30400"
"448","AT1G30440"
"449","AT1G30510"
"450","AT1G30550"
"451","AT1G30590"
"452","AT1G30690"
"453","AT1G30820"
"454","AT1G30890"
"455","AT1G30970"
"456","AT1G31020"
"457","AT1G31130"
"458","AT1G31160"
"459","AT1G31180"
"460","AT1G31300"
"461","AT1G31420"
"462","AT1G31440"
"463","AT1G31660"
"464","AT1G31730"
"465","AT1G31760"
"466","AT1G31780"
"467","AT1G31817"
"468","AT1G31850"
"469","AT1G31860"
"470","AT1G31950"
"471","AT1G32100"
"472","AT1G32130"
"473","AT1G32370"
"474","AT1G32400"
"475","AT1G32410"
"476","AT1G32580"
"477","AT1G32928"
"478","AT1G33040"
"479","AT1G33050"
"480","AT1G33110"
"481","AT1G33230"
"482","AT1G33240"
"483","AT1G33250"
"484","AT1G33265"
"485","AT1G33520"
"486","AT1G33680"
"487","AT1G33700"
"488","AT1G33750"
"489","AT1G33800"
"490","AT1G33980"
"491","AT1G33990"
"492","AT1G34000"
"493","AT1G34020"
"494","AT1G34110"
"495","AT1G34320"
"496","AT1G34350"
"497","AT1G34370"
"498","AT1G34418"
"499","AT1G34430"
"500","AT1G34630"
"501","AT1G35680"
"502","AT1G35780"
"503","AT1G36050"
"504","AT1G36060"
"505","AT1G36310"
"506","AT1G36380"
"507","AT1G37130"
"508","AT1G41830"
"509","AT1G42440"
"510","AT1G42480"
"511","AT1G42990"
"512","AT1G43130"
"513","AT1G43190"
"514","AT1G43580"
"515","AT1G43670"
"516","AT1G43690"
"517","AT1G43700"
"518","AT1G43860"
"519","AT1G43890"
"520","AT1G43910"
"521","AT1G44170"
"522","AT1G44180"
"523","AT1G44770"
"524","AT1G44810"
"525","AT1G45015"
"526","AT1G45130"
"527","AT1G45688"
"528","AT1G45976"
"529","AT1G46264"
"530","AT1G46554"
"531","AT1G47250"
"532","AT1G47278"
"533","AT1G47290"
"534","AT1G47395"
"535","AT1G47400"
"536","AT1G47490"
"537","AT1G47500"
"538","AT1G47530"
"539","AT1G47670"
"540","AT1G47740"
"541","AT1G47830"
"542","AT1G47840"
"543","AT1G47970"
"544","AT1G48030"
"545","AT1G48140"
"546","AT1G48160"
"547","AT1G48170"
"548","AT1G48200"
"549","AT1G48230"
"550","AT1G48350"
"551","AT1G48410"
"552","AT1G48420"
"553","AT1G48450"
"554","AT1G48610"
"555","AT1G48620"
"556","AT1G48790"
"557","AT1G48850"
"558","AT1G48860"
"559","AT1G49030"
"560","AT1G49032"
"561","AT1G49400"
"562","AT1G49470"
"563","AT1G49480"
"564","AT1G49590"
"565","AT1G49820"
"566","AT1G49850"
"567","AT1G49860"
"568","AT1G49950"
"569","AT1G49970"
"570","AT1G50050"
"571","AT1G50060"
"572","AT1G50200"
"573","AT1G50320"
"574","AT1G50420"
"575","AT1G50480"
"576","AT1G50570"
"577","AT1G50600"
"578","AT1G50640"
"579","AT1G50660"
"580","AT1G50670"
"581","AT1G50710"
"582","AT1G50745"
"583","AT1G51160"
"584","AT1G51420"
"585","AT1G51570"
"586","AT1G51630"
"587","AT1G51690"
"588","AT1G51710"
"589","AT1G51730"
"590","AT1G51760"
"591","AT1G51850"
"592","AT1G52060"
"593","AT1G52150"
"594","AT1G52280"
"595","AT1G52342"
"596","AT1G52360"
"597","AT1G52380"
"598","AT1G52600"
"599","AT1G52670"
"600","AT1G52710"
"601","AT1G52750"
"602","AT1G52910"
"603","AT1G52980"
"604","AT1G53000"
"605","AT1G53310"
"606","AT1G53320"
"607","AT1G53400"
"608","AT1G53645"
"609","AT1G53760"
"610","AT1G53780"
"611","AT1G53840"
"612","AT1G53850"
"613","AT1G53920"
"614","AT1G54030"
"615","AT1G54250"
"616","AT1G54360"
"617","AT1G54370"
"618","AT1G54460"
"619","AT1G54610"
"620","AT1G54770"
"621","AT1G54830"
"622","AT1G54990"
"623","AT1G55000"
"624","AT1G55160"
"625","AT1G55190"
"626","AT1G55205"
"627","AT1G55210"
"628","AT1G55310"
"629","AT1G55340"
"630","AT1G55520"
"631","AT1G55680"
"632","AT1G55805"
"633","AT1G55840"
"634","AT1G55890"
"635","AT1G55900"
"636","AT1G56010"
"637","AT1G56200"
"638","AT1G56460"
"639","AT1G56660"
"640","AT1G56680"
"641","AT1G57540"
"642","AT1G57620"
"643","AT1G57680"
"644","AT1G57765"
"645","AT1G58030"
"646","AT1G58070"
"647","AT1G58080"
"648","AT1G58100"
"649","AT1G58110"
"650","AT1G58180"
"651","AT1G59580"
"652","AT1G59610"
"653","AT1G59760"
"654","AT1G59830"
"655","AT1G59870"
"656","AT1G59960"
"657","AT1G60010"
"658","AT1G60070"
"659","AT1G60080"
"660","AT1G60140"
"661","AT1G60200"
"662","AT1G60640"
"663","AT1G60660"
"664","AT1G60680"
"665","AT1G60730"
"666","AT1G60750"
"667","AT1G60770"
"668","AT1G60780"
"669","AT1G60940"
"670","AT1G60960"
"671","AT1G61100"
"672","AT1G61150"
"673","AT1G61580"
"674","AT1G61590"
"675","AT1G61620"
"676","AT1G61730"
"677","AT1G61740"
"678","AT1G61770"
"679","AT1G61780"
"680","AT1G61820"
"681","AT1G61870"
"682","AT1G61890"
"683","AT1G62020"
"684","AT1G62040"
"685","AT1G62180"
"686","AT1G62390"
"687","AT1G62640"
"688","AT1G62660"
"689","AT1G62790"
"690","AT1G62820"
"691","AT1G63000"
"692","AT1G63050"
"693","AT1G63110"
"694","AT1G63120"
"695","AT1G63220"
"696","AT1G63290"
"697","AT1G63410"
"698","AT1G63420"
"699","AT1G63470"
"700","AT1G63660"
"701","AT1G63690"
"702","AT1G63770"
"703","AT1G63780"
"704","AT1G63800"
"705","AT1G63830"
"706","AT1G63940"
"707","AT1G64040"
"708","AT1G64060"
"709","AT1G64160"
"710","AT1G64190"
"711","AT1G64200"
"712","AT1G64490"
"713","AT1G64550"
"714","AT1G64650"
"715","AT1G64790"
"716","AT1G64850"
"717","AT1G64880"
"718","AT1G64980"
"719","AT1G64990"
"720","AT1G65010"
"721","AT1G65030"
"722","AT1G65220"
"723","AT1G65260"
"724","AT1G65270"
"725","AT1G65295"
"726","AT1G65370"
"727","AT1G65440"
"728","AT1G65500"
"729","AT1G65570"
"730","AT1G65700"
"731","AT1G65840"
"732","AT1G66070"
"733","AT1G66140"
"734","AT1G66150"
"735","AT1G66260"
"736","AT1G66500"
"737","AT1G66680"
"738","AT1G67030"
"739","AT1G67060"
"740","AT1G67080"
"741","AT1G67105"
"742","AT1G67148"
"743","AT1G67280"
"744","AT1G67328"
"745","AT1G67330"
"746","AT1G67480"
"747","AT1G67590"
"748","AT1G67620"
"749","AT1G67680"
"750","AT1G67730"
"751","AT1G67810"
"752","AT1G68000"
"753","AT1G68060"
"754","AT1G68070"
"755","AT1G68140"
"756","AT1G68220"
"757","AT1G68230"
"758","AT1G68300"
"759","AT1G68310"
"760","AT1G68440"
"761","AT1G68490"
"762","AT1G68560"
"763","AT1G68670"
"764","AT1G68680"
"765","AT1G68790"
"766","AT1G68810"
"767","AT1G68825"
"768","AT1G68840"
"769","AT1G68945"
"770","AT1G68990"
"771","AT1G69040"
"772","AT1G69070"
"773","AT1G69220"
"774","AT1G69252"
"775","AT1G69295"
"776","AT1G69450"
"777","AT1G69490"
"778","AT1G69640"
"779","AT1G69750"
"780","AT1G69850"
"781","AT1G69960"
"782","AT1G69980"
"783","AT1G70160"
"784","AT1G70190"
"785","AT1G70290"
"786","AT1G70300"
"787","AT1G70320"
"788","AT1G70330"
"789","AT1G70350"
"790","AT1G70620"
"791","AT1G70670"
"792","AT1G70710"
"793","AT1G70770"
"794","AT1G70850"
"795","AT1G70940"
"796","AT1G71010"
"797","AT1G71070"
"798","AT1G71190"
"799","AT1G71200"
"800","AT1G71220"
"801","AT1G71260"
"802","AT1G71270"
"803","AT1G71692"
"804","AT1G71697"
"805","AT1G71730"
"806","AT1G71740"
"807","AT1G71780"
"808","AT1G71790"
"809","AT1G71840"
"810","AT1G71860"
"811","AT1G71880"
"812","AT1G71950"
"813","AT1G71980"
"814","AT1G72040"
"815","AT1G72050"
"816","AT1G72060"
"817","AT1G72070"
"818","AT1G72160"
"819","AT1G72170"
"820","AT1G72200"
"821","AT1G72230"
"822","AT1G72310"
"823","AT1G72330"
"824","AT1G72430"
"825","AT1G72490"
"826","AT1G72510"
"827","AT1G72550"
"828","AT1G72630"
"829","AT1G72680"
"830","AT1G72710"
"831","AT1G72730"
"832","AT1G72820"
"833","AT1G72850"
"834","AT1G72852"
"835","AT1G73030"
"836","AT1G73165"
"837","AT1G73180"
"838","AT1G73500"
"839","AT1G73590"
"840","AT1G73720"
"841","AT1G73820"
"842","AT1G73840"
"843","AT1G74020"
"844","AT1G74030"
"845","AT1G74100"
"846","AT1G74160"
"847","AT1G74210"
"848","AT1G74230"
"849","AT1G74250"
"850","AT1G74260"
"851","AT1G74340"
"852","AT1G74380"
"853","AT1G74450"
"854","AT1G74460"
"855","AT1G74500"
"856","AT1G74510"
"857","AT1G74690"
"858","AT1G74910"
"859","AT1G74960"
"860","AT1G75080"
"861","AT1G75180"
"862","AT1G75220"
"863","AT1G75280"
"864","AT1G75330"
"865","AT1G75380"
"866","AT1G75400"
"867","AT1G75510"
"868","AT1G75560"
"869","AT1G75660"
"870","AT1G75680"
"871","AT1G75760"
"872","AT1G75780"
"873","AT1G75840"
"874","AT1G75945"
"875","AT1G75990"
"876","AT1G76030"
"877","AT1G76150"
"878","AT1G76160"
"879","AT1G76300"
"880","AT1G76340"
"881","AT1G76400"
"882","AT1G76460"
"883","AT1G76540"
"884","AT1G76550"
"885","AT1G76560"
"886","AT1G76590"
"887","AT1G76650"
"888","AT1G76690"
"889","AT1G76790"
"890","AT1G76900"
"891","AT1G76920"
"892","AT1G76930"
"893","AT1G77080"
"894","AT1G77180"
"895","AT1G77370"
"896","AT1G77380"
"897","AT1G77440"
"898","AT1G77540"
"899","AT1G77610"
"900","AT1G77670"
"901","AT1G77750"
"902","AT1G77770"
"903","AT1G77840"
"904","AT1G78100"
"905","AT1G78260"
"906","AT1G78290"
"907","AT1G78560"
"908","AT1G78570"
"909","AT1G78630"
"910","AT1G78680"
"911","AT1G78700"
"912","AT1G78830"
"913","AT1G78880"
"914","AT1G78890"
"915","AT1G78895"
"916","AT1G78920"
"917","AT1G79040"
"918","AT1G79150"
"919","AT1G79180"
"920","AT1G79210"
"921","AT1G79230"
"922","AT1G79280"
"923","AT1G79340"
"924","AT1G79380"
"925","AT1G79390"
"926","AT1G79430"
"927","AT1G79440"
"928","AT1G79590"
"929","AT1G79650"
"930","AT1G79660"
"931","AT1G79830"
"932","AT1G79870"
"933","AT1G79930"
"934","AT1G79940"
"935","AT1G79970"
"936","AT1G79985"
"937","AT1G79990"
"938","AT1G80040"
"939","AT1G80050"
"940","AT1G80070"
"941","AT1G80240"
"942","AT1G80270"
"943","AT1G80280"
"944","AT1G80360"
"945","AT1G80410"
"946","AT1G80440"
"947","AT1G80460"
"948","AT1G80500"
"949","AT1G80530"
"950","AT1G80620"
"951","AT1G80670"
"952","AT1G80680"
"953","AT1G80690"
"954","AT1G80790"
"955","AT1G80840"
"956","AT1G80860"
"957","AT1G80930"
"958","AT1G80950"
"959","AT2G01008"
"960","AT2G01010"
"961","AT2G01020"
"962","AT2G01060"
"963","AT2G01090"
"964","AT2G01100"
"965","AT2G01220"
"966","AT2G01270"
"967","AT2G01350"
"968","AT2G01420"
"969","AT2G01470"
"970","AT2G01540"
"971","AT2G01570"
"972","AT2G01600"
"973","AT2G01670"
"974","AT2G01710"
"975","AT2G01735"
"976","AT2G01850"
"977","AT2G01890"
"978","AT2G01910"
"979","AT2G01970"
"980","AT2G02040"
"981","AT2G02470"
"982","AT2G02710"
"983","AT2G02800"
"984","AT2G02820"
"985","AT2G02870"
"986","AT2G03090"
"987","AT2G03240"
"988","AT2G03440"
"989","AT2G03470"
"990","AT2G03510"
"991","AT2G03640"
"992","AT2G03690"
"993","AT2G03760"
"994","AT2G03890"
"995","AT2G04025"
"996","AT2G04030"
"997","AT2G04050"
"998","AT2G04170"
"999","AT2G04240"
"1000","AT2G04280"
"1001","AT2G04378"
"1002","AT2G04520"
"1003","AT2G04630"
"1004","AT2G04700"
"1005","AT2G04755"
"1006","AT2G05250"
"1007","AT2G05380"
"1008","AT2G05710"
"1009","AT2G05830"
"1010","AT2G05840"
"1011","AT2G05920"
"1012","AT2G05940"
"1013","AT2G06025"
"1014","AT2G06050"
"1015","AT2G06530"
"1016","AT2G06850"
"1017","AT2G07050"
"1018","AT2G07175"
"1019","AT2G07340"
"1020","AT2G07671"
"1021","AT2G07696"
"1022","AT2G07698"
"1023","AT2G07708"
"1024","AT2G07718"
"1025","AT2G07725"
"1026","AT2G08340"
"1027","AT2G11890"
"1028","AT2G12646"
"1029","AT2G13560"
"1030","AT2G14045"
"1031","AT2G14100"
"1032","AT2G14170"
"1033","AT2G14247"
"1034","AT2G14720"
"1035","AT2G14835"
"1036","AT2G15000"
"1037","AT2G15240"
"1038","AT2G15292"
"1039","AT2G15480"
"1040","AT2G15570"
"1041","AT2G15620"
"1042","AT2G15830"
"1043","AT2G16060"
"1044","AT2G16280"
"1045","AT2G16365"
"1046","AT2G16500"
"1047","AT2G16530"
"1048","AT2G16640"
"1049","AT2G16710"
"1050","AT2G16780"
"1051","AT2G16790"
"1052","AT2G16850"
"1053","AT2G16860"
"1054","AT2G16930"
"1055","AT2G16940"
"1056","AT2G17080"
"1057","AT2G17120"
"1058","AT2G17130"
"1059","AT2G17200"
"1060","AT2G17240"
"1061","AT2G17250"
"1062","AT2G17265"
"1063","AT2G17280"
"1064","AT2G17290"
"1065","AT2G17450"
"1066","AT2G17500"
"1067","AT2G17720"
"1068","AT2G17800"
"1069","AT2G17990"
"1070","AT2G18030"
"1071","AT2G18050"
"1072","AT2G18090"
"1073","AT2G18150"
"1074","AT2G18193"
"1075","AT2G18196"
"1076","AT2G18230"
"1077","AT2G18390"
"1078","AT2G18400"
"1079","AT2G18735"
"1080","AT2G18750"
"1081","AT2G18800"
"1082","AT2G18900"
"1083","AT2G18910"
"1084","AT2G19080"
"1085","AT2G19270"
"1086","AT2G19340"
"1087","AT2G19350"
"1088","AT2G19520"
"1089","AT2G19540"
"1090","AT2G19600"
"1091","AT2G19640"
"1092","AT2G19670"
"1093","AT2G19680"
"1094","AT2G19810"
"1095","AT2G19830"
"1096","AT2G19940"
"1097","AT2G20060"
"1098","AT2G20120"
"1099","AT2G20140"
"1100","AT2G20280"
"1101","AT2G20530"
"1102","AT2G20580"
"1103","AT2G20585"
"1104","AT2G20630"
"1105","AT2G20670"
"1106","AT2G20750"
"1107","AT2G20810"
"1108","AT2G20830"
"1109","AT2G20860"
"1110","AT2G20890"
"1111","AT2G20920"
"1112","AT2G20930"
"1113","AT2G20990"
"1114","AT2G21050"
"1115","AT2G21060"
"1116","AT2G21120"
"1117","AT2G21187"
"1118","AT2G21190"
"1119","AT2G21195"
"1120","AT2G21250"
"1121","AT2G21270"
"1122","AT2G21290"
"1123","AT2G21300"
"1124","AT2G21390"
"1125","AT2G21520"
"1126","AT2G21640"
"1127","AT2G21790"
"1128","AT2G22000"
"1129","AT2G22080"
"1130","AT2G22125"
"1131","AT2G22230"
"1132","AT2G22330"
"1133","AT2G22400"
"1134","AT2G22430"
"1135","AT2G22480"
"1136","AT2G22490"
"1137","AT2G22510"
"1138","AT2G22630"
"1139","AT2G22660"
"1140","AT2G22780"
"1141","AT2G22795"
"1142","AT2G22880"
"1143","AT2G22990"
"1144","AT2G23030"
"1145","AT2G23050"
"1146","AT2G23320"
"1147","AT2G23540"
"1148","AT2G23600"
"1149","AT2G23780"
"1150","AT2G23820"
"1151","AT2G23940"
"1152","AT2G24040"
"1153","AT2G24100"
"1154","AT2G24150"
"1155","AT2G24180"
"1156","AT2G24200"
"1157","AT2G24240"
"1158","AT2G24290"
"1159","AT2G24360"
"1160","AT2G24420"
"1161","AT2G24500"
"1162","AT2G24570"
"1163","AT2G24790"
"1164","AT2G25060"
"1165","AT2G25070"
"1166","AT2G25080"
"1167","AT2G25110"
"1168","AT2G25170"
"1169","AT2G25260"
"1170","AT2G25280"
"1171","AT2G25310"
"1172","AT2G25430"
"1173","AT2G25610"
"1174","AT2G25735"
"1175","AT2G25870"
"1176","AT2G25910"
"1177","AT2G25964"
"1178","AT2G25970"
"1179","AT2G25980"
"1180","AT2G26060"
"1181","AT2G26080"
"1182","AT2G26140"
"1183","AT2G26170"
"1184","AT2G26190"
"1185","AT2G26210"
"1186","AT2G26230"
"1187","AT2G26280"
"1188","AT2G26530"
"1189","AT2G26590"
"1190","AT2G26650"
"1191","AT2G26670"
"1192","AT2G26680"
"1193","AT2G26730"
"1194","AT2G26800"
"1195","AT2G26900"
"1196","AT2G26980"
"1197","AT2G26990"
"1198","AT2G27000"
"1199","AT2G27040"
"1200","AT2G27100"
"1201","AT2G27170"
"1202","AT2G27190"
"1203","AT2G27230"
"1204","AT2G27310"
"1205","AT2G27330"
"1206","AT2G27370"
"1207","AT2G27400"
"1208","AT2G27450"
"1209","AT2G27500"
"1210","AT2G27550"
"1211","AT2G27600"
"1212","AT2G27775"
"1213","AT2G27830"
"1214","AT2G27960"
"1215","AT2G27970"
"1216","AT2G28000"
"1217","AT2G28110"
"1218","AT2G28160"
"1219","AT2G28230"
"1220","AT2G28290"
"1221","AT2G28310"
"1222","AT2G28330"
"1223","AT2G28370"
"1224","AT2G28380"
"1225","AT2G28430"
"1226","AT2G28450"
"1227","AT2G28510"
"1228","AT2G28520"
"1229","AT2G28570"
"1230","AT2G28600"
"1231","AT2G28670"
"1232","AT2G28671"
"1233","AT2G28740"
"1234","AT2G28760"
"1235","AT2G28800"
"1236","AT2G28810"
"1237","AT2G28890"
"1238","AT2G28900"
"1239","AT2G29050"
"1240","AT2G29125"
"1241","AT2G29340"
"1242","AT2G29390"
"1243","AT2G29540"
"1244","AT2G29570"
"1245","AT2G29700"
"1246","AT2G30020"
