"","phyD_GC_c1.which.mclass....2...1."
"1241","AT1G70200"
"1242","AT1G70250"
"1243","AT1G70460"
"1244","AT1G70470"
"1245","AT1G70500"
"1246","AT1G70518"
"1247","AT1G70520"
"1248","AT1G70610"
"1249","AT1G70630"
"1250","AT1G70700"
"1251","AT1G70740"
"1252","AT1G70750"
"1253","AT1G70790"
"1254","AT1G70810"
"1255","AT1G70895"
"1256","AT1G70950"
"1257","AT1G71015"
"1258","AT1G71030"
"1259","AT1G71230"
"1260","AT1G71240"
"1261","AT1G71310"
"1262","AT1G71360"
"1263","AT1G71380"
"1264","AT1G71420"
"1265","AT1G71500"
"1266","AT1G71520"
"1267","AT1G71528"
"1268","AT1G71530"
"1269","AT1G71720"
"1270","AT1G71750"
"1271","AT1G71930"
"1272","AT1G71970"
"1273","AT1G71990"
"1274","AT1G72180"
"1275","AT1G72190"
"1276","AT1G72220"
"1277","AT1G72240"
"1278","AT1G72250"
"1279","AT1G72275"
"1280","AT1G72280"
"1281","AT1G72390"
"1282","AT1G72420"
"1283","AT1G72450"
"1284","AT1G72500"
"1285","AT1G72530"
"1286","AT1G72560"
"1287","AT1G72600"
"1288","AT1G72670"
"1289","AT1G72690"
"1290","AT1G72855"
"1291","AT1G72860"
"1292","AT1G72870"
"1293","AT1G72890"
"1294","AT1G72930"
"1295","AT1G72940"
"1296","AT1G72970"
"1297","AT1G72990"
"1298","AT1G73020"
"1299","AT1G73090"
"1300","AT1G73120"
"1301","AT1G73130"
"1302","AT1G73150"
"1303","AT1G73160"
"1304","AT1G73200"
"1305","AT1G73210"
"1306","AT1G73270"
"1307","AT1G73280"
"1308","AT1G73310"
"1309","AT1G73320"
"1310","AT1G73330"
"1311","AT1G73370"
"1312","AT1G73400"
"1313","AT1G73410"
"1314","AT1G73440"
"1315","AT1G73450"
"1316","AT1G73470"
"1317","AT1G73480"
"1318","AT1G73530"
"1319","AT1G73630"
"1320","AT1G73640"
"1321","AT1G73690"
"1322","AT1G73710"
"1323","AT1G73730"
"1324","AT1G73740"
"1325","AT1G73750"
"1326","AT1G73770"
"1327","AT1G73875"
"1328","AT1G73885"
"1329","AT1G73965"
"1330","AT1G73970"
"1331","AT1G74055"
"1332","AT1G74088"
"1333","AT1G74120"
"1334","AT1G74200"
"1335","AT1G74240"
"1336","AT1G74300"
"1337","AT1G74330"
"1338","AT1G74370"
"1339","AT1G74470"
"1340","AT1G74490"
"1341","AT1G74550"
"1342","AT1G74590"
"1343","AT1G74600"
"1344","AT1G74640"
"1345","AT1G74680"
"1346","AT1G74700"
"1347","AT1G74710"
"1348","AT1G74740"
"1349","AT1G74750"
"1350","AT1G74780"
"1351","AT1G74800"
"1352","AT1G74860"
"1353","AT1G74900"
"1354","AT1G75010"
"1355","AT1G75030"
"1356","AT1G75060"
"1357","AT1G75090"
"1358","AT1G75150"
"1359","AT1G75250"
"1360","AT1G75300"
"1361","AT1G75370"
"1362","AT1G75450"
"1363","AT1G75590"
"1364","AT1G75640"
"1365","AT1G75700"
"1366","AT1G75730"
"1367","AT1G75820"
"1368","AT1G76065"
"1369","AT1G76070"
"1370","AT1G76130"
"1371","AT1G76170"
"1372","AT1G76270"
"1373","AT1G76280"
"1374","AT1G76320"
"1375","AT1G76360"
"1376","AT1G76390"
"1377","AT1G76450"
"1378","AT1G76580"
"1379","AT1G76630"
"1380","AT1G76720"
"1381","AT1G76780"
"1382","AT1G77060"
"1383","AT1G77120"
"1384","AT1G77122"
"1385","AT1G77170"
"1386","AT1G77200"
"1387","AT1G77230"
"1388","AT1G77240"
"1389","AT1G77250"
"1390","AT1G77280"
"1391","AT1G77290"
"1392","AT1G77310"
"1393","AT1G77320"
"1394","AT1G77390"
"1395","AT1G77400"
"1396","AT1G77460"
"1397","AT1G77480"
"1398","AT1G77490"
"1399","AT1G77500"
"1400","AT1G77530"
"1401","AT1G77600"
"1402","AT1G77620"
"1403","AT1G77700"
"1404","AT1G77720"
"1405","AT1G77765"
"1406","AT1G77810"
"1407","AT1G77880"
"1408","AT1G77890"
"1409","AT1G77930"
"1410","AT1G77990"
"1411","AT1G78010"
"1412","AT1G78090"
"1413","AT1G78130"
"1414","AT1G78140"
"1415","AT1G78190"
"1416","AT1G78265"
"1417","AT1G78270"
"1418","AT1G78360"
"1419","AT1G78460"
"1420","AT1G78510"
"1421","AT1G78550"
"1422","AT1G78580"
"1423","AT1G78600"
"1424","AT1G78690"
"1425","AT1G78790"
"1426","AT1G78810"
"1427","AT1G78910"
"1428","AT1G78922"
"1429","AT1G78955"
"1430","AT1G78960"
"1431","AT1G79020"
"1432","AT1G79080"
"1433","AT1G79110"
"1434","AT1G79120"
"1435","AT1G79190"
"1436","AT1G79220"
"1437","AT1G79310"
"1438","AT1G79350"
"1439","AT1G79460"
"1440","AT1G79470"
"1441","AT1G79490"
"1442","AT1G79520"
"1443","AT1G79540"
"1444","AT1G79570"
"1445","AT1G79600"
"1446","AT1G79610"
"1447","AT1G79620"
"1448","AT1G79630"
"1449","AT1G79640"
"1450","AT1G79670"
"1451","AT1G79700"
"1452","AT1G80030"
"1453","AT1G80060"
"1454","AT1G80100"
"1455","AT1G80120"
"1456","AT1G80150"
"1457","AT1G80170"
"1458","AT1G80200"
"1459","AT1G80450"
"1460","AT1G80510"
"1461","AT1G80520"
"1462","AT1G80550"
"1463","AT1G80630"
"1464","AT1G80640"
"1465","AT1G80710"
"1466","AT1G80760"
"1467","AT1G80810"
"1468","AT1G80820"
"1469","AT1G80850"
"1470","AT1G80880"
"1471","AT1G80900"
"1472","AT1G80970"
"1473","AT1G80980"
"1474","AT2G01130"
"1475","AT2G01200"
"1476","AT2G01275"
"1477","AT2G01290"
"1478","AT2G01300"
"1479","AT2G01330"
"1480","AT2G01340"
"1481","AT2G01400"
"1482","AT2G01430"
"1483","AT2G01440"
"1484","AT2G01460"
"1485","AT2G01520"
"1486","AT2G01590"
"1487","AT2G01620"
"1488","AT2G01750"
"1489","AT2G01913"
"1490","AT2G01980"
"1491","AT2G02020"
"1492","AT2G02080"
"1493","AT2G02120"
"1494","AT2G02148"
"1495","AT2G02150"
"1496","AT2G02170"
"1497","AT2G02250"
"1498","AT2G02310"
"1499","AT2G02400"
"1500","AT2G02410"
"1501","AT2G02500"
"1502","AT2G02590"
"1503","AT2G02620"
"1504","AT2G02635"
"1505","AT2G02880"
"1506","AT2G02930"
"1507","AT2G02950"
"1508","AT2G02955"
"1509","AT2G03050"
"1510","AT2G03060"
"1511","AT2G03140"
"1512","AT2G03200"
"1513","AT2G03270"
"1514","AT2G03280"
"1515","AT2G03330"
"1516","AT2G03340"
"1517","AT2G03450"
"1518","AT2G03480"
"1519","AT2G03590"
"1520","AT2G03667"
"1521","AT2G03670"
"1522","AT2G03800"
"1523","AT2G03975"
"1524","AT2G04100"
"1525","AT2G04230"
"1526","AT2G04235"
"1527","AT2G04270"
"1528","AT2G04350"
"1529","AT2G04430"
"1530","AT2G04450"
"1531","AT2G04500"
"1532","AT2G04530"
"1533","AT2G04540"
"1534","AT2G04620"
"1535","AT2G04660"
"1536","AT2G04680"
"1537","AT2G04740"
"1538","AT2G04795"
"1539","AT2G04805"
"1540","AT2G04852"
"1541","AT2G05120"
"1542","AT2G05160"
"1543","AT2G05180"
"1544","AT2G05185"
"1545","AT2G05320"
"1546","AT2G05440"
"1547","AT2G05510"
"1548","AT2G05540"
"1549","AT2G05620"
"1550","AT2G05632"
"1551","AT2G05760"
"1552","AT2G05910"
"1553","AT2G06000"
"1554","AT2G06005"
"1555","AT2G06040"
"1556","AT2G06200"
"1557","AT2G06465"
"1558","AT2G07325"
"1559","AT2G07515"
"1560","AT2G07627"
"1561","AT2G07641"
"1562","AT2G07655"
"1563","AT2G07665"
"1564","AT2G07675"
"1565","AT2G07678"
"1566","AT2G07687"
"1567","AT2G07707"
"1568","AT2G07715"
"1569","AT2G07719"
"1570","AT2G07739"
"1571","AT2G07773"
"1572","AT2G07850"
"1573","AT2G08635"
"1574","AT2G08665"
"1575","AT2G08750"
"1576","AT2G09640"
"1577","AT2G09660"
"1578","AT2G09975"
"1579","AT2G11000"
"1580","AT2G12550"
"1581","AT2G13290"
"1582","AT2G13440"
"1583","AT2G13600"
"1584","AT2G13660"
"1585","AT2G13690"
"1586","AT2G13790"
"1587","AT2G13800"
"1588","AT2G13840"
"1589","AT2G13960"
"1590","AT2G14115"
"1591","AT2G14285"
"1592","AT2G14520"
"1593","AT2G14620"
"1594","AT2G14660"
"1595","AT2G14680"
"1596","AT2G14860"
"1597","AT2G15300"
"1598","AT2G15310"
"1599","AT2G15370"
"1600","AT2G15390"
"1601","AT2G15440"
"1602","AT2G15530"
"1603","AT2G15680"
"1604","AT2G15730"
"1605","AT2G15790"
"1606","AT2G15820"
"1607","AT2G15960"
"1608","AT2G16050"
"1609","AT2G16230"
"1610","AT2G16250"
"1611","AT2G16270"
"1612","AT2G16385"
"1613","AT2G16390"
"1614","AT2G16400"
"1615","AT2G16430"
"1616","AT2G16650"
"1617","AT2G16660"
"1618","AT2G16760"
"1619","AT2G16770"
"1620","AT2G16880"
"1621","AT2G16920"
"1622","AT2G16970"
"1623","AT2G17030"
"1624","AT2G17033"
"1625","AT2G17110"
"1626","AT2G17140"
"1627","AT2G17220"
"1628","AT2G17300"
"1629","AT2G17430"
"1630","AT2G17442"
"1631","AT2G17480"
"1632","AT2G17525"
"1633","AT2G17550"
"1634","AT2G17620"
"1635","AT2G17650"
"1636","AT2G17670"
"1637","AT2G17700"
"1638","AT2G17730"
"1639","AT2G17787"
"1640","AT2G17830"
"1641","AT2G17880"
"1642","AT2G17900"
"1643","AT2G17970"
"1644","AT2G18000"
"1645","AT2G18245"
"1646","AT2G18360"
"1647","AT2G18450"
"1648","AT2G18465"
"1649","AT2G18520"
"1650","AT2G18570"
"1651","AT2G18600"
"1652","AT2G18620"
"1653","AT2G18660"
"1654","AT2G18680"
"1655","AT2G18760"
"1656","AT2G18780"
"1657","AT2G18790"
"1658","AT2G18850"
"1659","AT2G18890"
"1660","AT2G18915"
"1661","AT2G18940"
"1662","AT2G19060"
"1663","AT2G19090"
"1664","AT2G19130"
"1665","AT2G19260"
"1666","AT2G19280"
"1667","AT2G19310"
"1668","AT2G19380"
"1669","AT2G19390"
"1670","AT2G19490"
"1671","AT2G19530"
"1672","AT2G19582"
"1673","AT2G19620"
"1674","AT2G19660"
"1675","AT2G19690"
"1676","AT2G19710"
"1677","AT2G19860"
"1678","AT2G19870"
"1679","AT2G19930"
"1680","AT2G19970"
"1681","AT2G20010"
"1682","AT2G20020"
"1683","AT2G20100"
"1684","AT2G20110"
"1685","AT2G20142"
"1686","AT2G20180"
"1687","AT2G20210"
"1688","AT2G20240"
"1689","AT2G20260"
"1690","AT2G20290"
"1691","AT2G20310"
"1692","AT2G20362"
"1693","AT2G20400"
"1694","AT2G20440"
"1695","AT2G20480"
"1696","AT2G20495"
"1697","AT2G20550"
"1698","AT2G20560"
"1699","AT2G20590"
"1700","AT2G20635"
"1701","AT2G20680"
"1702","AT2G20690"
"1703","AT2G20710"
"1704","AT2G20770"
"1705","AT2G20815"
"1706","AT2G20835"
"1707","AT2G20980"
"1708","AT2G21070"
"1709","AT2G21090"
"1710","AT2G21100"
"1711","AT2G21130"
"1712","AT2G21230"
"1713","AT2G21350"
"1714","AT2G21370"
"1715","AT2G21385"
"1716","AT2G21540"
"1717","AT2G21550"
"1718","AT2G21590"
"1719","AT2G21630"
"1720","AT2G21800"
"1721","AT2G21830"
"1722","AT2G21860"
"1723","AT2G21940"
"1724","AT2G21960"
"1725","AT2G22100"
"1726","AT2G22240"
"1727","AT2G22260"
"1728","AT2G22360"
"1729","AT2G22410"
"1730","AT2G22530"
"1731","AT2G22560"
"1732","AT2G22610"
"1733","AT2G22620"
"1734","AT2G22650"
"1735","AT2G22680"
"1736","AT2G22690"
"1737","AT2G22730"
"1738","AT2G22740"
"1739","AT2G22770"
"1740","AT2G22800"
"1741","AT2G22830"
"1742","AT2G22850"
"1743","AT2G22890"
"1744","AT2G22910"
"1745","AT2G22920"
"1746","AT2G22930"
"1747","AT2G22980"
"1748","AT2G23093"
"1749","AT2G23100"
"1750","AT2G23130"
"1751","AT2G23140"
"1752","AT2G23200"
"1753","AT2G23290"
"1754","AT2G23300"
"1755","AT2G23348"
"1756","AT2G23360"
"1757","AT2G23390"
"1758","AT2G23430"
"1759","AT2G23440"
"1760","AT2G23470"
"1761","AT2G23520"
"1762","AT2G23530"
"1763","AT2G23610"
"1764","AT2G23630"
"1765","AT2G23680"
"1766","AT2G23690"
"1767","AT2G23700"
"1768","AT2G23740"
"1769","AT2G23755"
"1770","AT2G23760"
"1771","AT2G23770"
"1772","AT2G23890"
"1773","AT2G23960"
"1774","AT2G23985"
"1775","AT2G24020"
"1776","AT2G24070"
"1777","AT2G24120"
"1778","AT2G24140"
"1779","AT2G24190"
"1780","AT2G24250"
"1781","AT2G24350"
"1782","AT2G24390"
"1783","AT2G24395"
"1784","AT2G24440"
"1785","AT2G24520"
"1786","AT2G24530"
"1787","AT2G24540"
"1788","AT2G24545"
"1789","AT2G24592"
"1790","AT2G24610"
"1791","AT2G24630"
"1792","AT2G24650"
"1793","AT2G24690"
"1794","AT2G24700"
"1795","AT2G24762"
"1796","AT2G24820"
"1797","AT2G24860"
"1798","AT2G24960"
"1799","AT2G24970"
"1800","AT2G25000"
"1801","AT2G25010"
"1802","AT2G25050"
"1803","AT2G25100"
"1804","AT2G25140"
"1805","AT2G25290"
"1806","AT2G25300"
"1807","AT2G25320"
"1808","AT2G25350"
"1809","AT2G25420"
"1810","AT2G25510"
"1811","AT2G25560"
"1812","AT2G25580"
"1813","AT2G25590"
"1814","AT2G25605"
"1815","AT2G25690"
"1816","AT2G25737"
"1817","AT2G25830"
"1818","AT2G26000"
"1819","AT2G26030"
"1820","AT2G26100"
"1821","AT2G26180"
"1822","AT2G26250"
"1823","AT2G26270"
"1824","AT2G26290"
"1825","AT2G26310"
"1826","AT2G26390"
"1827","AT2G26440"
"1828","AT2G26470"
"1829","AT2G26540"
"1830","AT2G26690"
"1831","AT2G26710"
"1832","AT2G26820"
"1833","AT2G26840"
"1834","AT2G26870"
"1835","AT2G27035"
"1836","AT2G27090"
"1837","AT2G27110"
"1838","AT2G27150"
"1839","AT2G27200"
"1840","AT2G27389"
"1841","AT2G27430"
"1842","AT2G27480"
"1843","AT2G27490"
"1844","AT2G27660"
"1845","AT2G27760"
"1846","AT2G27770"
"1847","AT2G27790"
"1848","AT2G27800"
"1849","AT2G27920"
"1850","AT2G27930"
"1851","AT2G27980"
"1852","AT2G28100"
"1853","AT2G28105"
"1854","AT2G28120"
"1855","AT2G28130"
"1856","AT2G28240"
"1857","AT2G28305"
"1858","AT2G28320"
"1859","AT2G28440"
"1860","AT2G28480"
"1861","AT2G28590"
"1862","AT2G28650"
"1863","AT2G28830"
"1864","AT2G28870"
"1865","AT2G28940"
"1866","AT2G28960"
"1867","AT2G28970"
"1868","AT2G28990"
"1869","AT2G29065"
"1870","AT2G29180"
"1871","AT2G29260"
"1872","AT2G29500"
"1873","AT2G29525"
"1874","AT2G29590"
"1875","AT2G29640"
"1876","AT2G29650"
"1877","AT2G29670"
"1878","AT2G29680"
"1879","AT2G29740"
"1880","AT2G29890"
"1881","AT2G29900"
"1882","AT2G29970"
"1883","AT2G29990"
"1884","AT2G30010"
"1885","AT2G30070"
"1886","AT2G30100"
"1887","AT2G30120"
"1888","AT2G30140"
"1889","AT2G30150"
"1890","AT2G30170"
"1891","AT2G30320"
"1892","AT2G30350"
"1893","AT2G30380"
"1894","AT2G30390"
"1895","AT2G30470"
"1896","AT2G30480"
"1897","AT2G30505"
"1898","AT2G30550"
"1899","AT2G30575"
"1900","AT2G30580"
"1901","AT2G30695"
"1902","AT2G30720"
"1903","AT2G30800"
"1904","AT2G30890"
"1905","AT2G30933"
"1906","AT2G30945"
"1907","AT2G30960"
"1908","AT2G31010"
"1909","AT2G31040"
"1910","AT2G31130"
"1911","AT2G31141"
"1912","AT2G31150"
"1913","AT2G31170"
"1914","AT2G31190"
"1915","AT2G31260"
"1916","AT2G31290"
"1917","AT2G31300"
"1918","AT2G31320"
"1919","AT2G31340"
"1920","AT2G31380"
"1921","AT2G31450"
"1922","AT2G31530"
"1923","AT2G31580"
"1924","AT2G31600"
"1925","AT2G31650"
"1926","AT2G31830"
"1927","AT2G31840"
"1928","AT2G31902"
"1929","AT2G31920"
"1930","AT2G31930"
"1931","AT2G31990"
"1932","AT2G32000"
"1933","AT2G32010"
"1934","AT2G32120"
"1935","AT2G32179"
"1936","AT2G32230"
"1937","AT2G32295"
"1938","AT2G32400"
"1939","AT2G32410"
"1940","AT2G32415"
"1941","AT2G32430"
"1942","AT2G32440"
"1943","AT2G32450"
"1944","AT2G32480"
"1945","AT2G32500"
"1946","AT2G32590"
"1947","AT2G32645"
"1948","AT2G32760"
"1949","AT2G32840"
"1950","AT2G32930"
"1951","AT2G32970"
"1952","AT2G32990"
"1953","AT2G33051"
"1954","AT2G33110"
"1955","AT2G33180"
"1956","AT2G33250"
"1957","AT2G33290"
"1958","AT2G33320"
"1959","AT2G33330"
"1960","AT2G33360"
"1961","AT2G33500"
"1962","AT2G33530"
"1963","AT2G33540"
"1964","AT2G33550"
"1965","AT2G33560"
"1966","AT2G33570"
"1967","AT2G33640"
"1968","AT2G33680"
"1969","AT2G33735"
"1970","AT2G33793"
"1971","AT2G33820"
"1972","AT2G33835"
"1973","AT2G33860"
"1974","AT2G33980"
"1975","AT2G34000"
"1976","AT2G34060"
"1977","AT2G34090"
"1978","AT2G34200"
"1979","AT2G34325"
"1980","AT2G34355"
"1981","AT2G34380"
"1982","AT2G34390"
"1983","AT2G34420"
"1984","AT2G34450"
"1985","AT2G34510"
"1986","AT2G34530"
"1987","AT2G34540"
"1988","AT2G34650"
"1989","AT2G34670"
"1990","AT2G34830"
"1991","AT2G34840"
"1992","AT2G34860"
"1993","AT2G34910"
"1994","AT2G35000"
"1995","AT2G35030"
"1996","AT2G35035"
"1997","AT2G35060"
"1998","AT2G35155"
"1999","AT2G35160"
"2000","AT2G35200"
"2001","AT2G35210"
"2002","AT2G35350"
"2003","AT2G35390"
"2004","AT2G35410"
"2005","AT2G35430"
"2006","AT2G35450"
"2007","AT2G35490"
"2008","AT2G35500"
"2009","AT2G35540"
"2010","AT2G35585"
"2011","AT2G35650"
"2012","AT2G35658"
"2013","AT2G35690"
"2014","AT2G35710"
"2015","AT2G35736"
"2016","AT2G35738"
"2017","AT2G35740"
"2018","AT2G35750"
"2019","AT2G35760"
"2020","AT2G35800"
"2021","AT2G35840"
"2022","AT2G36000"
"2023","AT2G36010"
"2024","AT2G36050"
"2025","AT2G36090"
"2026","AT2G36355"
"2027","AT2G36370"
"2028","AT2G36430"
"2029","AT2G36470"
"2030","AT2G36490"
"2031","AT2G36570"
"2032","AT2G36650"
"2033","AT2G36730"
"2034","AT2G36810"
"2035","AT2G36840"
"2036","AT2G36885"
"2037","AT2G36960"
"2038","AT2G37035"
"2039","AT2G37150"
"2040","AT2G37160"
"2041","AT2G37195"
"2042","AT2G37210"
"2043","AT2G37240"
"2044","AT2G37260"
"2045","AT2G37300"
"2046","AT2G37310"
"2047","AT2G37330"
"2048","AT2G37360"
"2049","AT2G37362"
"2050","AT2G37390"
"2051","AT2G37420"
"2052","AT2G37440"
"2053","AT2G37460"
"2054","AT2G37520"
"2055","AT2G37530"
"2056","AT2G37540"
"2057","AT2G37560"
"2058","AT2G37590"
"2059","AT2G37630"
"2060","AT2G37650"
"2061","AT2G37660"
"2062","AT2G37700"
"2063","AT2G37710"
"2064","AT2G37770"
"2065","AT2G37820"
"2066","AT2G37890"
"2067","AT2G37925"
"2068","AT2G37930"
"2069","AT2G37950"
"2070","AT2G37970"
"2071","AT2G37980"
"2072","AT2G38000"
"2073","AT2G38025"
"2074","AT2G38110"
"2075","AT2G38160"
"2076","AT2G38185"
"2077","AT2G38210"
"2078","AT2G38240"
"2079","AT2G38300"
"2080","AT2G38370"
"2081","AT2G38390"
"2082","AT2G38420"
"2083","AT2G38500"
"2084","AT2G38570"
"2085","AT2G38600"
"2086","AT2G38680"
"2087","AT2G38695"
"2088","AT2G38780"
"2089","AT2G38820"
"2090","AT2G38830"
"2091","AT2G38940"
"2092","AT2G38960"
"2093","AT2G38970"
"2094","AT2G39050"
"2095","AT2G39090"
"2096","AT2G39100"
"2097","AT2G39120"
"2098","AT2G39140"
"2099","AT2G39180"
"2100","AT2G39190"
"2101","AT2G39220"
"2102","AT2G39290"
"2103","AT2G39350"
"2104","AT2G39360"
"2105","AT2G39400"
"2106","AT2G39480"
"2107","AT2G39650"
"2108","AT2G39710"
"2109","AT2G39730"
"2110","AT2G39830"
"2111","AT2G39880"
"2112","AT2G39910"
"2113","AT2G39950"
"2114","AT2G40008"
"2115","AT2G40030"
"2116","AT2G40090"
"2117","AT2G40120"
"2118","AT2G40150"
"2119","AT2G40160"
"2120","AT2G40230"
"2121","AT2G40240"
"2122","AT2G40320"
"2123","AT2G40370"
"2124","AT2G40400"
"2125","AT2G40480"
"2126","AT2G40570"
"2127","AT2G40690"
"2128","AT2G40750"
"2129","AT2G40770"
"2130","AT2G40780"
"2131","AT2G40810"
"2132","AT2G40860"
"2133","AT2G40880"
"2134","AT2G40960"
"2135","AT2G41000"
"2136","AT2G41020"
"2137","AT2G41040"
"2138","AT2G41050"
"2139","AT2G41080"
"2140","AT2G41120"
"2141","AT2G41290"
"2142","AT2G41330"
"2143","AT2G41350"
"2144","AT2G41380"
"2145","AT2G41460"
"2146","AT2G41520"
"2147","AT2G41540"
"2148","AT2G41550"
"2149","AT2G41610"
"2150","AT2G41670"
"2151","AT2G41720"
"2152","AT2G41770"
"2153","AT2G41820"
"2154","AT2G41830"
"2155","AT2G41835"
"2156","AT2G41870"
"2157","AT2G41880"
"2158","AT2G41890"
"2159","AT2G41905"
"2160","AT2G41970"
"2161","AT2G41980"
"2162","AT2G41990"
"2163","AT2G42010"
"2164","AT2G42065"
"2165","AT2G42110"
"2166","AT2G42130"
"2167","AT2G42247"
"2168","AT2G42260"
"2169","AT2G42270"
"2170","AT2G42290"
"2171","AT2G42320"
"2172","AT2G42330"
"2173","AT2G42365"
"2174","AT2G42380"
"2175","AT2G42395"
"2176","AT2G42430"
"2177","AT2G42450"
"2178","AT2G42485"
"2179","AT2G42520"
"2180","AT2G42600"
"2181","AT2G42660"
"2182","AT2G42700"
"2183","AT2G42730"
"2184","AT2G42760"
"2185","AT2G42840"
"2186","AT2G42870"
"2187","AT2G42950"
"2188","AT2G42960"
"2189","AT2G42975"
"2190","AT2G43040"
"2191","AT2G43050"
"2192","AT2G43100"
"2193","AT2G43120"
"2194","AT2G43140"
"2195","AT2G43180"
"2196","AT2G43190"
"2197","AT2G43200"
"2198","AT2G43235"
"2199","AT2G43250"
"2200","AT2G43320"
"2201","AT2G43370"
"2202","AT2G43375"
"2203","AT2G43390"
"2204","AT2G43445"
"2205","AT2G43480"
"2206","AT2G43500"
"2207","AT2G43560"
"2208","AT2G43570"
"2209","AT2G43590"
"2210","AT2G43600"
"2211","AT2G43620"
"2212","AT2G43670"
"2213","AT2G43720"
"2214","AT2G43800"
"2215","AT2G43840"
"2216","AT2G43880"
"2217","AT2G43900"
"2218","AT2G43990"
"2219","AT2G44000"
"2220","AT2G44020"
"2221","AT2G44190"
"2222","AT2G44220"
"2223","AT2G44255"
"2224","AT2G44280"
"2225","AT2G44440"
"2226","AT2G44578"
"2227","AT2G44580"
"2228","AT2G44600"
"2229","AT2G44630"
"2230","AT2G44670"
"2231","AT2G44690"
"2232","AT2G44760"
"2233","AT2G44798"
"2234","AT2G44850"
"2235","AT2G44900"
"2236","AT2G44940"
"2237","AT2G44980"
"2238","AT2G45023"
"2239","AT2G45040"
"2240","AT2G45100"
"2241","AT2G45150"
"2242","AT2G45270"
"2243","AT2G45320"
"2244","AT2G45450"
"2245","AT2G45460"
"2246","AT2G45480"
"2247","AT2G45500"
"2248","AT2G45530"
"2249","AT2G45590"
"2250","AT2G45685"
"2251","AT2G45690"
"2252","AT2G45740"
"2253","AT2G45750"
"2254","AT2G45770"
"2255","AT2G45870"
"2256","AT2G45880"
"2257","AT2G45890"
"2258","AT2G45910"
"2259","AT2G45970"
"2260","AT2G46040"
"2261","AT2G46060"
"2262","AT2G46110"
"2263","AT2G46130"
"2264","AT2G46160"
"2265","AT2G46192"
"2266","AT2G46210"
"2267","AT2G46240"
"2268","AT2G46310"
"2269","AT2G46320"
"2270","AT2G46400"
"2271","AT2G46495"
"2272","AT2G46530"
"2273","AT2G46535"
"2274","AT2G46570"
"2275","AT2G46572"
"2276","AT2G46590"
"2277","AT2G46620"
"2278","AT2G46650"
"2279","AT2G46700"
"2280","AT2G46735"
"2281","AT2G46750"
"2282","AT2G46760"
"2283","AT2G46790"
"2284","AT2G46820"
"2285","AT2G46850"
"2286","AT2G46910"
"2287","AT2G46915"
"2288","AT2G46940"
"2289","AT2G46950"
"2290","AT2G46980"
"2291","AT2G46990"
"2292","AT2G47015"
"2293","AT2G47090"
"2294","AT2G47180"
"2295","AT2G47230"
"2296","AT2G47260"
"2297","AT2G47310"
"2298","AT2G47330"
"2299","AT2G47350"
"2300","AT2G47410"
"2301","AT2G47450"
"2302","AT2G47460"
"2303","AT2G47480"
"2304","AT2G47520"
"2305","AT2G47550"
"2306","AT2G47670"
"2307","AT2G47680"
"2308","AT2G47800"
"2309","AT2G47820"
"2310","AT2G47830"
"2311","AT2G47910"
"2312","AT2G48000"
"2313","AT2G48110"
"2314","AT2G48120"
"2315","AT3G01070"
"2316","AT3G01175"
"2317","AT3G01180"
"2318","AT3G01202"
"2319","AT3G01210"
"2320","AT3G01330"
"2321","AT3G01350"
"2322","AT3G01430"
"2323","AT3G01450"
"2324","AT3G01475"
"2325","AT3G01480"
"2326","AT3G01515"
"2327","AT3G01545"
"2328","AT3G01600"
"2329","AT3G01670"
"2330","AT3G01680"
"2331","AT3G01710"
"2332","AT3G01750"
"2333","AT3G01810"
"2334","AT3G01830"
"2335","AT3G01840"
"2336","AT3G01890"
"2337","AT3G01920"
"2338","AT3G01990"
"2339","AT3G02000"
"2340","AT3G02020"
"2341","AT3G02050"
"2342","AT3G02060"
"2343","AT3G02065"
"2344","AT3G02130"
"2345","AT3G02210"
"2346","AT3G02242"
"2347","AT3G02250"
"2348","AT3G02280"
"2349","AT3G02400"
"2350","AT3G02410"
"2351","AT3G02450"
"2352","AT3G02490"
"2353","AT3G02505"
"2354","AT3G02535"
"2355","AT3G02575"
"2356","AT3G02620"
"2357","AT3G02660"
"2358","AT3G02680"
"2359","AT3G02730"
"2360","AT3G02765"
"2361","AT3G02830"
"2362","AT3G02832"
"2363","AT3G02890"
"2364","AT3G02930"
"2365","AT3G02940"
"2366","AT3G02980"
"2367","AT3G02990"
"2368","AT3G03020"
"2369","AT3G03030"
"2370","AT3G03110"
"2371","AT3G03140"
"2372","AT3G03210"
"2373","AT3G03280"
"2374","AT3G03300"
"2375","AT3G03360"
"2376","AT3G03440"
"2377","AT3G03460"
"2378","AT3G03470"
"2379","AT3G03495"
"2380","AT3G03505"
"2381","AT3G03580"
"2382","AT3G03630"
"2383","AT3G03640"
"2384","AT3G03660"
"2385","AT3G03680"
"2386","AT3G03710"
"2387","AT3G03750"
"2388","AT3G03770"
"2389","AT3G03900"
"2390","AT3G03970"
"2391","AT3G04010"
"2392","AT3G04020"
"2393","AT3G04060"
"2394","AT3G04130"
"2395","AT3G04160"
"2396","AT3G04220"
"2397","AT3G04260"
"2398","AT3G04310"
"2399","AT3G04360"
"2400","AT3G04380"
"2401","AT3G04460"
"2402","AT3G04485"
"2403","AT3G04490"
"2404","AT3G04530"
