"","phyD_GC_c1.which.mclass....7...1."
"159","AT1G07550"
"160","AT1G07567"
"161","AT1G07603"
"162","AT1G07620"
"163","AT1G07667"
"164","AT1G07733"
"165","AT1G07753"
"166","AT1G07813"
"167","AT1G07877"
"168","AT1G07897"
"169","AT1G07902"
"170","AT1G07903"
"171","AT1G07933"
"172","AT1G07937"
"173","AT1G08003"
"174","AT1G08035"
"175","AT1G08070"
"176","AT1G08173"
"177","AT1G08217"
"178","AT1G08270"
"179","AT1G08290"
"180","AT1G08293"
"181","AT1G08300"
"182","AT1G08317"
"183","AT1G08387"
"184","AT1G08463"
"185","AT1G08507"
"186","AT1G08513"
"187","AT1G08543"
"188","AT1G08630"
"189","AT1G08643"
"190","AT1G08723"
"191","AT1G08730"
"192","AT1G08753"
"193","AT1G08847"
"194","AT1G08973"
"195","AT1G08980"
"196","AT1G09127"
"197","AT1G09170"
"198","AT1G09220"
"199","AT1G09247"
"200","AT1G09297"
"201","AT1G09310"
"202","AT1G09327"
"203","AT1G09340"
"204","AT1G09383"
"205","AT1G09415"
"206","AT1G09420"
"207","AT1G09443"
"208","AT1G09463"
"209","AT1G09480"
"210","AT1G09487"
"211","AT1G09493"
"212","AT1G09497"
"213","AT1G09517"
"214","AT1G09523"
"215","AT1G09530"
"216","AT1G09533"
"217","AT1G09543"
"218","AT1G09617"
"219","AT1G09627"
"220","AT1G09650"
"221","AT1G09663"
"222","AT1G09673"
"223","AT1G09680"
"224","AT1G09697"
"225","AT1G09713"
"226","AT1G09812"
"227","AT1G09833"
"228","AT1G09860"
"229","AT1G09867"
"230","AT1G09880"
"231","AT1G09913"
"232","AT1G09930"
"233","AT1G09963"
"234","AT1G09987"
"235","AT1G09993"
"236","AT1G10000"
"237","AT1G10095"
"238","AT1G10110"
"239","AT1G10220"
"240","AT1G10300"
"241","AT1G10330"
"242","AT1G10360"
"243","AT1G10370"
"244","AT1G10417"
"245","AT1G10460"
"246","AT1G10657"
"247","AT1G10770"
"248","AT1G10790"
"249","AT1G10800"
"250","AT1G11100"
"251","AT1G11125"
"252","AT1G11160"
"253","AT1G11170"
"254","AT1G11290"
"255","AT1G11300"
"256","AT1G11303"
"257","AT1G11320"
"258","AT1G11330"
"259","AT1G11460"
"260","AT1G11490"
"261","AT1G11500"
"262","AT1G11591"
"263","AT1G11700"
"264","AT1G11730"
"265","AT1G11915"
"266","AT1G11960"
"267","AT1G12060"
"268","AT1G12070"
"269","AT1G12100"
"270","AT1G12130"
"271","AT1G12150"
"272","AT1G12220"
"273","AT1G12250"
"274","AT1G12280"
"275","AT1G12300"
"276","AT1G12330"
"277","AT1G12370"
"278","AT1G12480"
"279","AT1G12550"
"280","AT1G12700"
"281","AT1G12805"
"282","AT1G12890"
"283","AT1G12900"
"284","AT1G12950"
"285","AT1G13040"
"286","AT1G13130"
"287","AT1G13140"
"288","AT1G13150"
"289","AT1G13250"
"290","AT1G13340"
"291","AT1G13370"
"292","AT1G13480"
"293","AT1G13510"
"294","AT1G13520"
"295","AT1G13630"
"296","AT1G13680"
"297","AT1G13780"
"298","AT1G13800"
"299","AT1G14030"
"300","AT1G14190"
"301","AT1G14205"
"302","AT1G14260"
"303","AT1G14270"
"304","AT1G14280"
"305","AT1G14345"
"306","AT1G14430"
"307","AT1G14455"
"308","AT1G14470"
"309","AT1G14490"
"310","AT1G14500"
"311","AT1G14520"
"312","AT1G14600"
"313","AT1G14660"
"314","AT1G14680"
"315","AT1G14686"
"316","AT1G14700"
"317","AT1G14750"
"318","AT1G14780"
"319","AT1G14960"
"320","AT1G15160"
"321","AT1G15165"
"322","AT1G15180"
"323","AT1G15190"
"324","AT1G15415"
"325","AT1G15460"
"326","AT1G15510"
"327","AT1G15520"
"328","AT1G15530"
"329","AT1G15770"
"330","AT1G15980"
"331","AT1G16030"
"332","AT1G16090"
"333","AT1G16120"
"334","AT1G16130"
"335","AT1G16150"
"336","AT1G16260"
"337","AT1G16360"
"338","AT1G16400"
"339","AT1G16445"
"340","AT1G16480"
"341","AT1G16510"
"342","AT1G16515"
"343","AT1G16635"
"344","AT1G16640"
"345","AT1G16780"
"346","AT1G16850"
"347","AT1G17030"
"348","AT1G17065"
"349","AT1G17100"
"350","AT1G17200"
"351","AT1G17230"
"352","AT1G17232"
"353","AT1G17235"
"354","AT1G17240"
"355","AT1G17250"
"356","AT1G17255"
"357","AT1G17380"
"358","AT1G17420"
"359","AT1G17480"
"360","AT1G17630"
"361","AT1G17700"
"362","AT1G17870"
"363","AT1G17920"
"364","AT1G17960"
"365","AT1G18000"
"366","AT1G18010"
"367","AT1G18020"
"368","AT1G18075"
"369","AT1G18420"
"370","AT1G18485"
"371","AT1G18750"
"372","AT1G18835"
"373","AT1G18940"
"374","AT1G18960"
"375","AT1G19025"
"376","AT1G19050"
"377","AT1G19160"
"378","AT1G19190"
"379","AT1G19200"
"380","AT1G19330"
"381","AT1G19380"
"382","AT1G19394"
"383","AT1G19610"
"384","AT1G19650"
"385","AT1G19715"
"386","AT1G19720"
"387","AT1G19900"
"388","AT1G19940"
"389","AT1G20150"
"390","AT1G20230"
"391","AT1G20340"
"392","AT1G20470"
"393","AT1G20515"
"394","AT1G20570"
"395","AT1G20870"
"396","AT1G21130"
"397","AT1G21150"
"398","AT1G21210"
"399","AT1G21230"
"400","AT1G21250"
"401","AT1G21320"
"402","AT1G21326"
"403","AT1G21460"
"404","AT1G21510"
"405","AT1G21528"
"406","AT1G21530"
"407","AT1G21695"
"408","AT1G21990"
"409","AT1G22370"
"410","AT1G22430"
"411","AT1G22490"
"412","AT1G22570"
"413","AT1G22650"
"414","AT1G22810"
"415","AT1G22830"
"416","AT1G23201"
"417","AT1G23350"
"418","AT1G23465"
"419","AT1G23740"
"420","AT1G23790"
"421","AT1G23840"
"422","AT1G23965"
"423","AT1G23985"
"424","AT1G23995"
"425","AT1G24068"
"426","AT1G24140"
"427","AT1G24150"
"428","AT1G24210"
"429","AT1G24330"
"430","AT1G24405"
"431","AT1G24430"
"432","AT1G24480"
"433","AT1G24575"
"434","AT1G24735"
"435","AT1G24851"
"436","AT1G25360"
"437","AT1G25370"
"438","AT1G25422"
"439","AT1G25425"
"440","AT1G26200"
"441","AT1G26210"
"442","AT1G26220"
"443","AT1G26250"
"444","AT1G26255"
"445","AT1G26290"
"446","AT1G26360"
"447","AT1G26500"
"448","AT1G26560"
"449","AT1G26570"
"450","AT1G26610"
"451","AT1G26790"
"452","AT1G26890"
"453","AT1G26970"
"454","AT1G27410"
"455","AT1G27610"
"456","AT1G27640"
"457","AT1G27720"
"458","AT1G28135"
"459","AT1G28360"
"460","AT1G28370"
"461","AT1G28600"
"462","AT1G28660"
"463","AT1G29000"
"464","AT1G29071"
"465","AT1G29179"
"466","AT1G29180"
"467","AT1G29200"
"468","AT1G29230"
"469","AT1G29395"
"470","AT1G29420"
"471","AT1G29560"
"472","AT1G29590"
"473","AT1G29660"
"474","AT1G29770"
"475","AT1G29830"
"476","AT1G29860"
"477","AT1G29920"
"478","AT1G30050"
"479","AT1G30135"
"480","AT1G30280"
"481","AT1G30282"
"482","AT1G30473"
"483","AT1G30500"
"484","AT1G30515"
"485","AT1G30520"
"486","AT1G30530"
"487","AT1G30860"
"488","AT1G31040"
"489","AT1G31200"
"490","AT1G31240"
"491","AT1G31258"
"492","AT1G31290"
"493","AT1G31310"
"494","AT1G31430"
"495","AT1G31490"
"496","AT1G31670"
"497","AT1G31790"
"498","AT1G31800"
"499","AT1G31840"
"500","AT1G31920"
"501","AT1G32270"
"502","AT1G32415"
"503","AT1G32470"
"504","AT1G32510"
"505","AT1G32585"
"506","AT1G32900"
"507","AT1G32940"
"508","AT1G33090"
"509","AT1G33260"
"510","AT1G33320"
"511","AT1G33350"
"512","AT1G33440"
"513","AT1G33475"
"514","AT1G33500"
"515","AT1G33615"
"516","AT1G33840"
"517","AT1G34047"
"518","AT1G34050"
"519","AT1G34060"
"520","AT1G34315"
"521","AT1G34317"
"522","AT1G34340"
"523","AT1G34380"
"524","AT1G34420"
"525","AT1G34460"
"526","AT1G34480"
"527","AT1G34640"
"528","AT1G34844"
"529","AT1G35230"
"530","AT1G35250"
"531","AT1G35255"
"532","AT1G35330"
"533","AT1G35530"
"534","AT1G35545"
"535","AT1G35625"
"536","AT1G35710"
"537","AT1G36180"
"538","AT1G36622"
"539","AT1G37150"
"540","AT1G42550"
"541","AT1G42970"
"542","AT1G43040"
"543","AT1G43140"
"544","AT1G43800"
"545","AT1G43980"
"546","AT1G44030"
"547","AT1G44130"
"548","AT1G44318"
"549","AT1G44542"
"550","AT1G44740"
"551","AT1G44830"
"552","AT1G44890"
"553","AT1G45229"
"554","AT1G45248"
"555","AT1G45474"
"556","AT1G47280"
"557","AT1G47560"
"558","AT1G47578"
"559","AT1G47580"
"560","AT1G47990"
"561","AT1G48000"
"562","AT1G48100"
"563","AT1G48325"
"564","AT1G48390"
"565","AT1G48500"
"566","AT1G48580"
"567","AT1G48670"
"568","AT1G48700"
"569","AT1G48740"
"570","AT1G49000"
"571","AT1G49010"
"572","AT1G49205"
"573","AT1G49220"
"574","AT1G49330"
"575","AT1G49380"
"576","AT1G49405"
"577","AT1G49490"
"578","AT1G49620"
"579","AT1G49650"
"580","AT1G49920"
"581","AT1G50040"
"582","AT1G50270"
"583","AT1G50400"
"584","AT1G50450"
"585","AT1G50720"
"586","AT1G50790"
"587","AT1G50950"
"588","AT1G51010"
"589","AT1G51020"
"590","AT1G51030"
"591","AT1G51080"
"592","AT1G51100"
"593","AT1G51110"
"594","AT1G51260"
"595","AT1G51340"
"596","AT1G51405"
"597","AT1G51500"
"598","AT1G51520"
"599","AT1G51620"
"600","AT1G51890"
"601","AT1G52110"
"602","AT1G52120"
"603","AT1G52130"
"604","AT1G52230"
"605","AT1G52290"
"606","AT1G52415"
"607","AT1G52450"
"608","AT1G52510"
"609","AT1G52530"
"610","AT1G52620"
"611","AT1G52640"
"612","AT1G52650"
"613","AT1G52660"
"614","AT1G52830"
"615","AT1G52880"
"616","AT1G52920"
"617","AT1G53060"
"618","AT1G53090"
"619","AT1G53100"
"620","AT1G53230"
"621","AT1G53233"
"622","AT1G53250"
"623","AT1G53330"
"624","AT1G53340"
"625","AT1G53420"
"626","AT1G53600"
"627","AT1G53625"
"628","AT1G53700"
"629","AT1G53708"
"630","AT1G53900"
"631","AT1G54050"
"632","AT1G54095"
"633","AT1G54160"
"634","AT1G54400"
"635","AT1G54530"
"636","AT1G54780"
"637","AT1G55040"
"638","AT1G55050"
"639","AT1G55200"
"640","AT1G55240"
"641","AT1G55260"
"642","AT1G55290"
"643","AT1G55420"
"644","AT1G55440"
"645","AT1G55480"
"646","AT1G55580"
"647","AT1G55673"
"648","AT1G55755"
"649","AT1G55865"
"650","AT1G55940"
"651","AT1G55970"
"652","AT1G55980"
"653","AT1G56060"
"654","AT1G56120"
"655","AT1G56130"
"656","AT1G56150"
"657","AT1G56165"
"658","AT1G56240"
"659","AT1G56250"
"660","AT1G56500"
"661","AT1G56690"
"662","AT1G56710"
"663","AT1G57560"
"664","AT1G57570"
"665","AT1G58037"
"666","AT1G58150"
"667","AT1G58160"
"668","AT1G58223"
"669","AT1G58420"
"670","AT1G58602"
"671","AT1G58848"
"672","AT1G59171"
"673","AT1G59530"
"674","AT1G59720"
"675","AT1G59725"
"676","AT1G59840"
"677","AT1G59850"
"678","AT1G60030"
"679","AT1G60060"
"680","AT1G60095"
"681","AT1G60110"
"682","AT1G60160"
"683","AT1G60190"
"684","AT1G60460"
"685","AT1G60530"
"686","AT1G60600"
"687","AT1G60930"
"688","AT1G60970"
"689","AT1G60980"
"690","AT1G61230"
"691","AT1G61255"
"692","AT1G61275"
"693","AT1G61310"
"694","AT1G61390"
"695","AT1G61400"
"696","AT1G61410"
"697","AT1G61415"
"698","AT1G61440"
"699","AT1G61460"
"700","AT1G61490"
"701","AT1G61550"
"702","AT1G61600"
"703","AT1G61680"
"704","AT1G61720"
"705","AT1G61810"
"706","AT1G61860"
"707","AT1G61930"
"708","AT1G62035"
"709","AT1G62260"
"710","AT1G62290"
"711","AT1G62320"
"712","AT1G62400"
"713","AT1G62420"
"714","AT1G62500"
"715","AT1G62620"
"716","AT1G62670"
"717","AT1G62710"
"718","AT1G62720"
"719","AT1G62780"
"720","AT1G62870"
"721","AT1G62910"
"722","AT1G62914"
"723","AT1G62935"
"724","AT1G63020"
"725","AT1G63080"
"726","AT1G63150"
"727","AT1G63240"
"728","AT1G63350"
"729","AT1G63380"
"730","AT1G63400"
"731","AT1G63520"
"732","AT1G63530"
"733","AT1G63580"
"734","AT1G63730"
"735","AT1G63860"
"736","AT1G63880"
"737","AT1G63910"
"738","AT1G64000"
"739","AT1G64170"
"740","AT1G64180"
"741","AT1G64210"
"742","AT1G64300"
"743","AT1G64320"
"744","AT1G64355"
"745","AT1G64380"
"746","AT1G64430"
"747","AT1G64455"
"748","AT1G64563"
"749","AT1G64570"
"750","AT1G64572"
"751","AT1G64583"
"752","AT1G64590"
"753","AT1G64625"
"754","AT1G64670"
"755","AT1G64930"
"756","AT1G64940"
"757","AT1G65060"
"758","AT1G65110"
"759","AT1G65120"
"760","AT1G65130"
"761","AT1G65230"
"762","AT1G65250"
"763","AT1G65310"
"764","AT1G65620"
"765","AT1G65850"
"766","AT1G65910"
"767","AT1G65920"
"768","AT1G66060"
"769","AT1G66170"
"770","AT1G66350"
"771","AT1G66450"
"772","AT1G66465"
"773","AT1G66540"
"774","AT1G66650"
"775","AT1G66780"
"776","AT1G66810"
"777","AT1G66840"
"778","AT1G66930"
"779","AT1G67025"
"780","AT1G67040"
"781","AT1G67070"
"782","AT1G67265"
"783","AT1G67400"
"784","AT1G67470"
"785","AT1G67635"
"786","AT1G67650"
"787","AT1G67790"
"788","AT1G68010"
"789","AT1G68030"
"790","AT1G68110"
"791","AT1G68120"
"792","AT1G68180"
"793","AT1G68200"
"794","AT1G68240"
"795","AT1G68290"
"796","AT1G68350"
"797","AT1G68360"
"798","AT1G68390"
"799","AT1G68460"
"800","AT1G68540"
"801","AT1G68585"
"802","AT1G68630"
"803","AT1G68723"
"804","AT1G68725"
"805","AT1G68870"
"806","AT1G68890"
"807","AT1G68930"
"808","AT1G69150"
"809","AT1G69160"
"810","AT1G69240"
"811","AT1G69280"
"812","AT1G69290"
"813","AT1G69310"
"814","AT1G69350"
"815","AT1G69430"
"816","AT1G69440"
"817","AT1G69523"
"818","AT1G69610"
"819","AT1G69710"
"820","AT1G69900"
"821","AT1G69920"
"822","AT1G70070"
"823","AT1G70170"
"824","AT1G70185"
"825","AT1G70260"
"826","AT1G70335"
"827","AT1G70360"
"828","AT1G70430"
"829","AT1G70440"
"830","AT1G70475"
"831","AT1G70505"
"832","AT1G70510"
"833","AT1G70581"
"834","AT1G70640"
"835","AT1G70650"
"836","AT1G70680"
"837","AT1G70800"
"838","AT1G70860"
"839","AT1G70890"
"840","AT1G70920"
"841","AT1G70985"
"842","AT1G71050"
"843","AT1G71060"
"844","AT1G71330"
"845","AT1G71460"
"846","AT1G71480"
"847","AT1G71490"
"848","AT1G71760"
"849","AT1G71810"
"850","AT1G71866"
"851","AT1G71870"
"852","AT1G71910"
"853","AT1G71920"
"854","AT1G72120"
"855","AT1G72125"
"856","AT1G72140"
"857","AT1G72610"
"858","AT1G72640"
"859","AT1G72660"
"860","AT1G72720"
"861","AT1G72950"
"862","AT1G73010"
"863","AT1G73040"
"864","AT1G73066"
"865","AT1G73140"
"866","AT1G73220"
"867","AT1G73290"
"868","AT1G73360"
"869","AT1G73570"
"870","AT1G73580"
"871","AT1G73600"
"872","AT1G73680"
"873","AT1G73780"
"874","AT1G73860"
"875","AT1G73910"
"876","AT1G74000"
"877","AT1G74010"
"878","AT1G74070"
"879","AT1G74080"
"880","AT1G74150"
"881","AT1G74170"
"882","AT1G74180"
"883","AT1G74310"
"884","AT1G74350"
"885","AT1G74360"
"886","AT1G74385"
"887","AT1G74390"
"888","AT1G74400"
"889","AT1G74420"
"890","AT1G74430"
"891","AT1G74540"
"892","AT1G74545"
"893","AT1G74580"
"894","AT1G74630"
"895","AT1G74650"
"896","AT1G74730"
"897","AT1G74850"
"898","AT1G74880"
"899","AT1G75000"
"900","AT1G75100"
"901","AT1G75110"
"902","AT1G75120"
"903","AT1G75125"
"904","AT1G75260"
"905","AT1G75290"
"906","AT1G75490"
"907","AT1G75550"
"908","AT1G75600"
"909","AT1G75620"
"910","AT1G75690"
"911","AT1G75717"
"912","AT1G75720"
"913","AT1G75770"
"914","AT1G75830"
"915","AT1G75960"
"916","AT1G76080"
"917","AT1G76100"
"918","AT1G76110"
"919","AT1G76210"
"920","AT1G76220"
"921","AT1G76230"
"922","AT1G76430"
"923","AT1G76470"
"924","AT1G76570"
"925","AT1G76620"
"926","AT1G76705"
"927","AT1G76730"
"928","AT1G76740"
"929","AT1G76770"
"930","AT1G76800"
"931","AT1G76820"
"932","AT1G76870"
"933","AT1G77010"
"934","AT1G77138"
"935","AT1G77145"
"936","AT1G77270"
"937","AT1G77360"
"938","AT1G77405"
"939","AT1G77410"
"940","AT1G77570"
"941","AT1G77855"
"942","AT1G77870"
"943","AT1G77950"
"944","AT1G77992"
"945","AT1G78070"
"946","AT1G78172"
"947","AT1G78180"
"948","AT1G78370"
"949","AT1G78430"
"950","AT1G78470"
"951","AT1G78476"
"952","AT1G78480"
"953","AT1G78530"
"954","AT1G78540"
"955","AT1G78730"
"956","AT1G78750"
"957","AT1G78780"
"958","AT1G78815"
"959","AT1G78865"
"960","AT1G78915"
"961","AT1G78930"
"962","AT1G78940"
"963","AT1G78950"
"964","AT1G78990"
"965","AT1G79130"
"966","AT1G79160"
"967","AT1G79320"
"968","AT1G79330"
"969","AT1G79420"
"970","AT1G79480"
"971","AT1G79510"
"972","AT1G79840"
"973","AT1G79890"
"974","AT1G79910"
"975","AT1G79915"
"976","AT1G79960"
"977","AT1G80080"
"978","AT1G80110"
"979","AT1G80165"
"980","AT1G80315"
"981","AT1G80320"
"982","AT1G80730"
"983","AT1G80960"
"984","AT2G01175"
"985","AT2G01320"
"986","AT2G01390"
"987","AT2G01422"
"988","AT2G01510"
"989","AT2G01580"
"990","AT2G01730"
"991","AT2G01740"
"992","AT2G01760"
"993","AT2G01860"
"994","AT2G01870"
"995","AT2G01905"
"996","AT2G01990"
"997","AT2G02000"
"998","AT2G02240"
"999","AT2G02300"
"1000","AT2G02350"
"1001","AT2G02380"
"1002","AT2G02540"
"1003","AT2G02690"
"1004","AT2G02700"
"1005","AT2G02750"
"1006","AT2G02850"
"1007","AT2G02980"
"1008","AT2G03010"
"1009","AT2G03110"
"1010","AT2G03130"
"1011","AT2G03230"
"1012","AT2G03260"
"1013","AT2G03360"
"1014","AT2G03370"
"1015","AT2G03380"
"1016","AT2G03420"
"1017","AT2G03530"
"1018","AT2G03600"
"1019","AT2G03710"
"1020","AT2G03720"
"1021","AT2G03750"
"1022","AT2G03770"
"1023","AT2G03821"
"1024","AT2G03840"
"1025","AT2G03850"
"1026","AT2G03855"
"1027","AT2G03880"
"1028","AT2G03925"
"1029","AT2G04038"
"1030","AT2G04040"
"1031","AT2G04090"
"1032","AT2G04205"
"1033","AT2G04215"
"1034","AT2G04545"
"1035","AT2G04560"
"1036","AT2G04621"
"1037","AT2G04790"
"1038","AT2G04842"
"1039","AT2G04860"
"1040","AT2G05070"
"1041","AT2G05100"
"1042","AT2G05205"
"1043","AT2G05215"
"1044","AT2G05255"
"1045","AT2G05310"
"1046","AT2G05350"
"1047","AT2G05400"
"1048","AT2G05420"
"1049","AT2G05518"
"1050","AT2G05520"
"1051","AT2G05825"
"1052","AT2G06835"
"1053","AT2G07042"
"1054","AT2G07275"
"1055","AT2G07495"
"1056","AT2G07585"
"1057","AT2G07599"
"1058","AT2G07633"
"1059","AT2G07638"
"1060","AT2G07658"
"1061","AT2G07662"
"1062","AT2G07672"
"1063","AT2G07674"
"1064","AT2G07706"
"1065","AT2G07749"
"1066","AT2G07771"
"1067","AT2G07776"
"1068","AT2G07777"
"1069","AT2G07779"
"1070","AT2G07785"
"1071","AT2G07787"
"1072","AT2G07798"
"1073","AT2G07815"
"1074","AT2G07825"
"1075","AT2G07835"
"1076","AT2G07845"
"1077","AT2G07875"
"1078","AT2G08000"
"1079","AT2G08060"
"1080","AT2G08295"
"1081","AT2G08345"
"1082","AT2G08425"
"1083","AT2G08435"
"1084","AT2G08455"
"1085","AT2G08460"
"1086","AT2G08480"
"1087","AT2G08485"
"1088","AT2G08500"
"1089","AT2G08570"
"1090","AT2G08660"
"1091","AT2G08685"
"1092","AT2G08695"
"1093","AT2G08730"
"1094","AT2G08735"
"1095","AT2G08760"
"1096","AT2G08770"
"1097","AT2G08865"
"1098","AT2G08915"
"1099","AT2G09010"
"1100","AT2G09055"
"1101","AT2G09090"
"1102","AT2G09190"
"1103","AT2G09200"
"1104","AT2G09250"
"1105","AT2G09325"
"1106","AT2G09350"
"1107","AT2G09370"
"1108","AT2G09420"
"1109","AT2G09465"
"1110","AT2G09470"
"1111","AT2G09505"
"1112","AT2G09605"
"1113","AT2G09700"
"1114","AT2G09710"
"1115","AT2G09740"
"1116","AT2G09895"
"1117","AT2G09945"
"1118","AT2G11035"
"1119","AT2G11225"
"1120","AT2G11810"
"1121","AT2G12170"
"1122","AT2G13810"
"1123","AT2G13900"
"1124","AT2G13965"
"1125","AT2G14050"
"1126","AT2G14070"
"1127","AT2G14080"
"1128","AT2G14095"
"1129","AT2G14290"
"1130","AT2G14560"
"1131","AT2G14690"
"1132","AT2G14760"
"1133","AT2G14775"
"1134","AT2G14920"
"1135","AT2G14960"
"1136","AT2G15080"
"1137","AT2G15128"
"1138","AT2G15220"
"1139","AT2G15318"
"1140","AT2G15340"
"1141","AT2G15350"
"1142","AT2G15400"
"1143","AT2G15590"
"1144","AT2G15630"
"1145","AT2G15760"
"1146","AT2G15980"
"1147","AT2G16245"
"1148","AT2G16380"
"1149","AT2G16575"
"1150","AT2G16630"
"1151","AT2G16870"
"1152","AT2G17036"
"1153","AT2G17040"
"1154","AT2G17260"
"1155","AT2G17590"
"1156","AT2G17600"
"1157","AT2G17695"
"1158","AT2G17770"
"1159","AT2G17780"
"1160","AT2G17940"
"1161","AT2G17972"
"1162","AT2G18060"
"1163","AT2G18100"
"1164","AT2G18270"
"1165","AT2G18300"
"1166","AT2G18550"
"1167","AT2G18560"
"1168","AT2G18650"
"1169","AT2G18917"
"1170","AT2G18938"
"1171","AT2G18950"
"1172","AT2G18969"
"1173","AT2G19050"
"1174","AT2G19120"
"1175","AT2G19150"
"1176","AT2G19190"
"1177","AT2G19240"
"1178","AT2G19330"
"1179","AT2G19440"
"1180","AT2G19550"
"1181","AT2G19610"
"1182","AT2G19780"
"1183","AT2G19960"
"1184","AT2G20030"
"1185","AT2G20080"
"1186","AT2G20340"
"1187","AT2G20540"
"1188","AT2G20880"
"1189","AT2G21030"
"1190","AT2G21080"
"1191","AT2G21188"
"1192","AT2G21210"
"1193","AT2G21280"
"1194","AT2G21320"
"1195","AT2G21400"
"1196","AT2G21595"
"1197","AT2G21610"
"1198","AT2G21710"
"1199","AT2G21820"
"1200","AT2G21900"
"1201","AT2G22070"
"1202","AT2G22088"
"1203","AT2G22140"
"1204","AT2G22190"
"1205","AT2G22200"
"1206","AT2G22290"
"1207","AT2G22460"
"1208","AT2G22482"
"1209","AT2G22600"
"1210","AT2G22790"
"1211","AT2G22821"
"1212","AT2G22905"
"1213","AT2G23000"
"1214","AT2G23170"
"1215","AT2G23410"
"1216","AT2G23550"
"1217","AT2G23670"
"1218","AT2G23672"
"1219","AT2G23910"
"1220","AT2G23945"
"1221","AT2G23987"
"1222","AT2G24030"
"1223","AT2G24130"
"1224","AT2G24220"
"1225","AT2G24310"
"1226","AT2G24320"
"1227","AT2G24430"
"1228","AT2G24560"
"1229","AT2G24680"
"1230","AT2G25090"
"1231","AT2G25130"
"1232","AT2G25160"
"1233","AT2G25200"
"1234","AT2G25220"
"1235","AT2G25240"
"1236","AT2G25297"
"1237","AT2G25409"
"1238","AT2G25410"
"1239","AT2G25680"
"1240","AT2G25940"
"1241","AT2G26040"
"1242","AT2G26380"
"1243","AT2G26410"
"1244","AT2G26420"
"1245","AT2G26480"
"1246","AT2G26500"
