"","phyD_GC_c1.which.mclass....6...1."
"110","AT1G05410"
"111","AT1G05430"
"112","AT1G05470"
"113","AT1G05500"
"114","AT1G05520"
"115","AT1G05523"
"116","AT1G05562"
"117","AT1G05660"
"118","AT1G05710"
"119","AT1G05730"
"120","AT1G05750"
"121","AT1G05753"
"122","AT1G05760"
"123","AT1G05805"
"124","AT1G05810"
"125","AT1G05830"
"126","AT1G05860"
"127","AT1G05870"
"128","AT1G05910"
"129","AT1G05960"
"130","AT1G05970"
"131","AT1G06000"
"132","AT1G06002"
"133","AT1G06010"
"134","AT1G06060"
"135","AT1G06070"
"136","AT1G06130"
"137","AT1G06150"
"138","AT1G06180"
"139","AT1G06190"
"140","AT1G06210"
"141","AT1G06225"
"142","AT1G06227"
"143","AT1G06290"
"144","AT1G06380"
"145","AT1G06450"
"146","AT1G06475"
"147","AT1G06560"
"148","AT1G06630"
"149","AT1G06780"
"150","AT1G06790"
"151","AT1G06850"
"152","AT1G06930"
"153","AT1G06950"
"154","AT1G07110"
"155","AT1G07128"
"156","AT1G07200"
"157","AT1G07220"
"158","AT1G07230"
"159","AT1G07240"
"160","AT1G07250"
"161","AT1G07260"
"162","AT1G07323"
"163","AT1G07367"
"164","AT1G07480"
"165","AT1G07510"
"166","AT1G07520"
"167","AT1G07530"
"168","AT1G07570"
"169","AT1G07615"
"170","AT1G07630"
"171","AT1G07700"
"172","AT1G07705"
"173","AT1G07728"
"174","AT1G07780"
"175","AT1G07810"
"176","AT1G07840"
"177","AT1G07893"
"178","AT1G07950"
"179","AT1G07970"
"180","AT1G07980"
"181","AT1G07983"
"182","AT1G07990"
"183","AT1G08010"
"184","AT1G08030"
"185","AT1G08040"
"186","AT1G08125"
"187","AT1G08130"
"188","AT1G08190"
"189","AT1G08210"
"190","AT1G08220"
"191","AT1G08250"
"192","AT1G08260"
"193","AT1G08283"
"194","AT1G08320"
"195","AT1G08340"
"196","AT1G08350"
"197","AT1G08390"
"198","AT1G08410"
"199","AT1G08420"
"200","AT1G08460"
"201","AT1G08477"
"202","AT1G08490"
"203","AT1G08530"
"204","AT1G08560"
"205","AT1G08590"
"206","AT1G08592"
"207","AT1G08600"
"208","AT1G08620"
"209","AT1G08640"
"210","AT1G08657"
"211","AT1G08670"
"212","AT1G08680"
"213","AT1G08700"
"214","AT1G08710"
"215","AT1G08750"
"216","AT1G08760"
"217","AT1G08800"
"218","AT1G08845"
"219","AT1G08890"
"220","AT1G08920"
"221","AT1G08940"
"222","AT1G08960"
"223","AT1G09010"
"224","AT1G09020"
"225","AT1G09090"
"226","AT1G09100"
"227","AT1G09130"
"228","AT1G09230"
"229","AT1G09290"
"230","AT1G09300"
"231","AT1G09490"
"232","AT1G09700"
"233","AT1G09730"
"234","AT1G09795"
"235","AT1G09830"
"236","AT1G09850"
"237","AT1G09870"
"238","AT1G09927"
"239","AT1G09940"
"240","AT1G09980"
"241","AT1G09995"
"242","AT1G10020"
"243","AT1G10130"
"244","AT1G10150"
"245","AT1G10155"
"246","AT1G10170"
"247","AT1G10180"
"248","AT1G10210"
"249","AT1G10310"
"250","AT1G10340"
"251","AT1G10390"
"252","AT1G10400"
"253","AT1G10470"
"254","AT1G10490"
"255","AT1G10522"
"256","AT1G10570"
"257","AT1G10650"
"258","AT1G10660"
"259","AT1G10690"
"260","AT1G10700"
"261","AT1G10720"
"262","AT1G10740"
"263","AT1G10750"
"264","AT1G10820"
"265","AT1G10850"
"266","AT1G10900"
"267","AT1G10910"
"268","AT1G10970"
"269","AT1G11000"
"270","AT1G11020"
"271","AT1G11130"
"272","AT1G11175"
"273","AT1G11190"
"274","AT1G11200"
"275","AT1G11280"
"276","AT1G11380"
"277","AT1G11390"
"278","AT1G11450"
"279","AT1G11570"
"280","AT1G11592"
"281","AT1G11660"
"282","AT1G11740"
"283","AT1G11760"
"284","AT1G11780"
"285","AT1G11790"
"286","AT1G11820"
"287","AT1G11905"
"288","AT1G11930"
"289","AT1G12020"
"290","AT1G12050"
"291","AT1G12200"
"292","AT1G12240"
"293","AT1G12260"
"294","AT1G12350"
"295","AT1G12400"
"296","AT1G12450"
"297","AT1G12470"
"298","AT1G12500"
"299","AT1G12530"
"300","AT1G12560"
"301","AT1G12680"
"302","AT1G12845"
"303","AT1G12990"
"304","AT1G13000"
"305","AT1G13030"
"306","AT1G13120"
"307","AT1G13160"
"308","AT1G13170"
"309","AT1G13190"
"310","AT1G13195"
"311","AT1G13210"
"312","AT1G13220"
"313","AT1G13350"
"314","AT1G13390"
"315","AT1G13460"
"316","AT1G13530"
"317","AT1G13570"
"318","AT1G13580"
"319","AT1G13600"
"320","AT1G13609"
"321","AT1G13620"
"322","AT1G13635"
"323","AT1G13640"
"324","AT1G13670"
"325","AT1G13690"
"326","AT1G13700"
"327","AT1G13750"
"328","AT1G13810"
"329","AT1G13830"
"330","AT1G13880"
"331","AT1G13900"
"332","AT1G13920"
"333","AT1G13960"
"334","AT1G13990"
"335","AT1G14020"
"336","AT1G14040"
"337","AT1G14080"
"338","AT1G14130"
"339","AT1G14140"
"340","AT1G14160"
"341","AT1G14170"
"342","AT1G14200"
"343","AT1G14230"
"344","AT1G14240"
"345","AT1G14330"
"346","AT1G14340"
"347","AT1G14350"
"348","AT1G14360"
"349","AT1G14370"
"350","AT1G14390"
"351","AT1G14410"
"352","AT1G14560"
"353","AT1G14710"
"354","AT1G14820"
"355","AT1G14850"
"356","AT1G14910"
"357","AT1G14920"
"358","AT1G14990"
"359","AT1G15000"
"360","AT1G15002"
"361","AT1G15020"
"362","AT1G15030"
"363","AT1G15110"
"364","AT1G15130"
"365","AT1G15140"
"366","AT1G15240"
"367","AT1G15280"
"368","AT1G15330"
"369","AT1G15385"
"370","AT1G15405"
"371","AT1G15410"
"372","AT1G15430"
"373","AT1G15440"
"374","AT1G15470"
"375","AT1G15480"
"376","AT1G15550"
"377","AT1G15570"
"378","AT1G15625"
"379","AT1G15640"
"380","AT1G15660"
"381","AT1G15710"
"382","AT1G15760"
"383","AT1G15780"
"384","AT1G15800"
"385","AT1G15810"
"386","AT1G15910"
"387","AT1G15940"
"388","AT1G15970"
"389","AT1G16010"
"390","AT1G16020"
"391","AT1G16040"
"392","AT1G16070"
"393","AT1G16270"
"394","AT1G16280"
"395","AT1G16300"
"396","AT1G16320"
"397","AT1G16340"
"398","AT1G16430"
"399","AT1G16520"
"400","AT1G16570"
"401","AT1G16680"
"402","AT1G16710"
"403","AT1G16800"
"404","AT1G16900"
"405","AT1G16916"
"406","AT1G16970"
"407","AT1G17060"
"408","AT1G17090"
"409","AT1G17110"
"410","AT1G17120"
"411","AT1G17130"
"412","AT1G17145"
"413","AT1G17160"
"414","AT1G17300"
"415","AT1G17340"
"416","AT1G17350"
"417","AT1G17360"
"418","AT1G17410"
"419","AT1G17430"
"420","AT1G17440"
"421","AT1G17490"
"422","AT1G17500"
"423","AT1G17520"
"424","AT1G17550"
"425","AT1G17560"
"426","AT1G17680"
"427","AT1G17690"
"428","AT1G17730"
"429","AT1G17760"
"430","AT1G17780"
"431","AT1G17930"
"432","AT1G17980"
"433","AT1G18040"
"434","AT1G18140"
"435","AT1G18160"
"436","AT1G18260"
"437","AT1G18330"
"438","AT1G18340"
"439","AT1G18390"
"440","AT1G18490"
"441","AT1G18500"
"442","AT1G18580"
"443","AT1G18600"
"444","AT1G18630"
"445","AT1G18660"
"446","AT1G18680"
"447","AT1G18700"
"448","AT1G18745"
"449","AT1G18850"
"450","AT1G18860"
"451","AT1G18900"
"452","AT1G18910"
"453","AT1G18950"
"454","AT1G18970"
"455","AT1G18975"
"456","AT1G19080"
"457","AT1G19110"
"458","AT1G19140"
"459","AT1G19170"
"460","AT1G19240"
"461","AT1G19300"
"462","AT1G19370"
"463","AT1G19430"
"464","AT1G19440"
"465","AT1G19450"
"466","AT1G19485"
"467","AT1G19520"
"468","AT1G19540"
"469","AT1G19710"
"470","AT1G19730"
"471","AT1G19740"
"472","AT1G19800"
"473","AT1G19850"
"474","AT1G19860"
"475","AT1G19880"
"476","AT1G19968"
"477","AT1G19990"
"478","AT1G20140"
"479","AT1G20370"
"480","AT1G20380"
"481","AT1G20410"
"482","AT1G20490"
"483","AT1G20510"
"484","AT1G20540"
"485","AT1G20560"
"486","AT1G20610"
"487","AT1G20670"
"488","AT1G20760"
"489","AT1G20823"
"490","AT1G20880"
"491","AT1G20890"
"492","AT1G20980"
"493","AT1G21070"
"494","AT1G21100"
"495","AT1G21160"
"496","AT1G21360"
"497","AT1G21370"
"498","AT1G21380"
"499","AT1G21400"
"500","AT1G21440"
"501","AT1G21480"
"502","AT1G21520"
"503","AT1G21560"
"504","AT1G21580"
"505","AT1G21600"
"506","AT1G21610"
"507","AT1G21660"
"508","AT1G21700"
"509","AT1G21730"
"510","AT1G21740"
"511","AT1G21830"
"512","AT1G21840"
"513","AT1G21880"
"514","AT1G21980"
"515","AT1G22020"
"516","AT1G22040"
"517","AT1G22050"
"518","AT1G22060"
"519","AT1G22070"
"520","AT1G22170"
"521","AT1G22230"
"522","AT1G22280"
"523","AT1G22400"
"524","AT1G22470"
"525","AT1G22510"
"526","AT1G22610"
"527","AT1G22770"
"528","AT1G22790"
"529","AT1G22800"
"530","AT1G22850"
"531","AT1G22882"
"532","AT1G22950"
"533","AT1G22970"
"534","AT1G23000"
"535","AT1G23050"
"536","AT1G23052"
"537","AT1G23120"
"538","AT1G23160"
"539","AT1G23205"
"540","AT1G23220"
"541","AT1G23380"
"542","AT1G23480"
"543","AT1G23710"
"544","AT1G23780"
"545","AT1G23850"
"546","AT1G23890"
"547","AT1G23900"
"548","AT1G23950"
"549","AT1G24090"
"550","AT1G24095"
"551","AT1G24100"
"552","AT1G24120"
"553","AT1G24130"
"554","AT1G24160"
"555","AT1G24190"
"556","AT1G24240"
"557","AT1G24280"
"558","AT1G24310"
"559","AT1G24340"
"560","AT1G24440"
"561","AT1G24560"
"562","AT1G24610"
"563","AT1G24625"
"564","AT1G24706"
"565","AT1G24764"
"566","AT1G24793"
"567","AT1G25054"
"568","AT1G25055"
"569","AT1G25145"
"570","AT1G25150"
"571","AT1G25211"
"572","AT1G25380"
"573","AT1G25420"
"574","AT1G25470"
"575","AT1G25500"
"576","AT1G25510"
"577","AT1G25520"
"578","AT1G25560"
"579","AT1G25580"
"580","AT1G25682"
"581","AT1G26090"
"582","AT1G26100"
"583","AT1G26120"
"584","AT1G26160"
"585","AT1G26170"
"586","AT1G26180"
"587","AT1G26260"
"588","AT1G26300"
"589","AT1G26340"
"590","AT1G26450"
"591","AT1G26650"
"592","AT1G26660"
"593","AT1G26690"
"594","AT1G26800"
"595","AT1G26820"
"596","AT1G26830"
"597","AT1G26840"
"598","AT1G26910"
"599","AT1G26930"
"600","AT1G26940"
"601","AT1G26960"
"602","AT1G27050"
"603","AT1G27140"
"604","AT1G27190"
"605","AT1G27210"
"606","AT1G27320"
"607","AT1G27385"
"608","AT1G27440"
"609","AT1G27470"
"610","AT1G27510"
"611","AT1G27520"
"612","AT1G27540"
"613","AT1G27595"
"614","AT1G27600"
"615","AT1G27630"
"616","AT1G27660"
"617","AT1G27670"
"618","AT1G27695"
"619","AT1G27700"
"620","AT1G27750"
"621","AT1G27760"
"622","AT1G27770"
"623","AT1G27840"
"624","AT1G27850"
"625","AT1G27900"
"626","AT1G27921"
"627","AT1G27930"
"628","AT1G28070"
"629","AT1G28090"
"630","AT1G28100"
"631","AT1G28120"
"632","AT1G28130"
"633","AT1G28140"
"634","AT1G28190"
"635","AT1G28240"
"636","AT1G28260"
"637","AT1G28310"
"638","AT1G28340"
"639","AT1G28350"
"640","AT1G28410"
"641","AT1G28420"
"642","AT1G28440"
"643","AT1G28490"
"644","AT1G28520"
"645","AT1G28540"
"646","AT1G28680"
"647","AT1G28685"
"648","AT1G28715"
"649","AT1G28815"
"650","AT1G28960"
"651","AT1G29020"
"652","AT1G29030"
"653","AT1G29040"
"654","AT1G29060"
"655","AT1G29120"
"656","AT1G29160"
"657","AT1G29220"
"658","AT1G29340"
"659","AT1G29355"
"660","AT1G29390"
"661","AT1G29465"
"662","AT1G29535"
"663","AT1G29630"
"664","AT1G29640"
"665","AT1G29760"
"666","AT1G29790"
"667","AT1G29810"
"668","AT1G29820"
"669","AT1G29890"
"670","AT1G29930"
"671","AT1G30000"
"672","AT1G30070"
"673","AT1G30080"
"674","AT1G30090"
"675","AT1G30200"
"676","AT1G30260"
"677","AT1G30300"
"678","AT1G30320"
"679","AT1G30330"
"680","AT1G30380"
"681","AT1G30450"
"682","AT1G30460"
"683","AT1G30470"
"684","AT1G30480"
"685","AT1G30490"
"686","AT1G30600"
"687","AT1G30620"
"688","AT1G30640"
"689","AT1G30650"
"690","AT1G30700"
"691","AT1G30720"
"692","AT1G30730"
"693","AT1G30755"
"694","AT1G30825"
"695","AT1G30840"
"696","AT1G30870"
"697","AT1G30900"
"698","AT1G30910"
"699","AT1G30990"
"700","AT1G31050"
"701","AT1G31070"
"702","AT1G31120"
"703","AT1G31170"
"704","AT1G31330"
"705","AT1G31340"
"706","AT1G31470"
"707","AT1G31500"
"708","AT1G31540"
"709","AT1G31600"
"710","AT1G31710"
"711","AT1G31830"
"712","AT1G31885"
"713","AT1G31930"
"714","AT1G31935"
"715","AT1G31940"
"716","AT1G32070"
"717","AT1G32090"
"718","AT1G32127"
"719","AT1G32160"
"720","AT1G32190"
"721","AT1G32240"
"722","AT1G32260"
"723","AT1G32310"
"724","AT1G32360"
"725","AT1G32380"
"726","AT1G32440"
"727","AT1G32490"
"728","AT1G32500"
"729","AT1G32750"
"730","AT1G32810"
"731","AT1G32860"
"732","AT1G32870"
"733","AT1G32930"
"734","AT1G32990"
"735","AT1G33060"
"736","AT1G33102"
"737","AT1G33170"
"738","AT1G33270"
"739","AT1G33330"
"740","AT1G33360"
"741","AT1G33410"
"742","AT1G33415"
"743","AT1G33490"
"744","AT1G33590"
"745","AT1G33780"
"746","AT1G33790"
"747","AT1G33810"
"748","AT1G33970"
"749","AT1G34010"
"750","AT1G34065"
"751","AT1G34130"
"752","AT1G34150"
"753","AT1G34190"
"754","AT1G34200"
"755","AT1G34220"
"756","AT1G34300"
"757","AT1G34360"
"758","AT1G34550"
"759","AT1G34670"
"760","AT1G34750"
"761","AT1G34770"
"762","AT1G34780"
"763","AT1G35190"
"764","AT1G35220"
"765","AT1G35260"
"766","AT1G35320"
"767","AT1G35430"
"768","AT1G35470"
"769","AT1G35620"
"770","AT1G35670"
"771","AT1G36070"
"772","AT1G36160"
"773","AT1G36280"
"774","AT1G36370"
"775","AT1G36390"
"776","AT1G42430"
"777","AT1G42470"
"778","AT1G43160"
"779","AT1G43560"
"780","AT1G43650"
"781","AT1G43850"
"782","AT1G43900"
"783","AT1G44000"
"784","AT1G44050"
"785","AT1G44100"
"786","AT1G44160"
"787","AT1G44608"
"788","AT1G44750"
"789","AT1G44760"
"790","AT1G44790"
"791","AT1G44820"
"792","AT1G44835"
"793","AT1G44900"
"794","AT1G44910"
"795","AT1G44960"
"796","AT1G44970"
"797","AT1G45050"
"798","AT1G45170"
"799","AT1G45207"
"800","AT1G45332"
"801","AT1G46768"
"802","AT1G47210"
"803","AT1G47230"
"804","AT1G47240"
"805","AT1G47270"
"806","AT1G47310"
"807","AT1G47330"
"808","AT1G47380"
"809","AT1G47410"
"810","AT1G47480"
"811","AT1G47550"
"812","AT1G47570"
"813","AT1G47710"
"814","AT1G47820"
"815","AT1G47900"
"816","AT1G47960"
"817","AT1G48090"
"818","AT1G48110"
"819","AT1G48175"
"820","AT1G48210"
"821","AT1G48240"
"822","AT1G48315"
"823","AT1G48320"
"824","AT1G48330"
"825","AT1G48380"
"826","AT1G48430"
"827","AT1G48460"
"828","AT1G48480"
"829","AT1G48490"
"830","AT1G48510"
"831","AT1G48520"
"832","AT1G48550"
"833","AT1G48570"
"834","AT1G48605"
"835","AT1G48635"
"836","AT1G48650"
"837","AT1G48900"
"838","AT1G48950"
"839","AT1G48970"
"840","AT1G49040"
"841","AT1G49050"
"842","AT1G49170"
"843","AT1G49245"
"844","AT1G49340"
"845","AT1G49360"
"846","AT1G49475"
"847","AT1G49510"
"848","AT1G49580"
"849","AT1G49660"
"850","AT1G49670"
"851","AT1G49720"
"852","AT1G49740"
"853","AT1G49780"
"854","AT1G49890"
"855","AT1G50020"
"856","AT1G50030"
"857","AT1G50055"
"858","AT1G50110"
"859","AT1G50120"
"860","AT1G50140"
"861","AT1G50170"
"862","AT1G50290"
"863","AT1G50300"
"864","AT1G50380"
"865","AT1G50410"
"866","AT1G50440"
"867","AT1G50500"
"868","AT1G50510"
"869","AT1G50520"
"870","AT1G50560"
"871","AT1G50575"
"872","AT1G50580"
"873","AT1G50620"
"874","AT1G50630"
"875","AT1G50730"
"876","AT1G50900"
"877","AT1G50940"
"878","AT1G51170"
"879","AT1G51190"
"880","AT1G51380"
"881","AT1G51390"
"882","AT1G51400"
"883","AT1G51430"
"884","AT1G51540"
"885","AT1G51560"
"886","AT1G51590"
"887","AT1G51600"
"888","AT1G51660"
"889","AT1G51720"
"890","AT1G51740"
"891","AT1G51745"
"892","AT1G51830"
"893","AT1G51860"
"894","AT1G51950"
"895","AT1G52050"
"896","AT1G52140"
"897","AT1G52245"
"898","AT1G52310"
"899","AT1G52320"
"900","AT1G52340"
"901","AT1G52347"
"902","AT1G52370"
"903","AT1G52420"
"904","AT1G52500"
"905","AT1G52540"
"906","AT1G52730"
"907","AT1G52780"
"908","AT1G52825"
"909","AT1G52905"
"910","AT1G53030"
"911","AT1G53040"
"912","AT1G53050"
"913","AT1G53070"
"914","AT1G53120"
"915","AT1G53130"
"916","AT1G53165"
"917","AT1G53170"
"918","AT1G53180"
"919","AT1G53190"
"920","AT1G53280"
"921","AT1G53290"
"922","AT1G53300"
"923","AT1G53380"
"924","AT1G53470"
"925","AT1G53500"
"926","AT1G53510"
"927","AT1G53520"
"928","AT1G53530"
"929","AT1G53570"
"930","AT1G53590"
"931","AT1G53670"
"932","AT1G53680"
"933","AT1G53710"
"934","AT1G53720"
"935","AT1G53730"
"936","AT1G53770"
"937","AT1G53880"
"938","AT1G54010"
"939","AT1G54060"
"940","AT1G54090"
"941","AT1G54115"
"942","AT1G54120"
"943","AT1G54130"
"944","AT1G54140"
"945","AT1G54150"
"946","AT1G54170"
"947","AT1G54340"
"948","AT1G54380"
"949","AT1G54385"
"950","AT1G54390"
"951","AT1G54440"
"952","AT1G54490"
"953","AT1G54500"
"954","AT1G54510"
"955","AT1G54680"
"956","AT1G54710"
"957","AT1G54730"
"958","AT1G54740"
"959","AT1G54890"
"960","AT1G54920"
"961","AT1G55080"
"962","AT1G55090"
"963","AT1G55130"
"964","AT1G55140"
"965","AT1G55150"
"966","AT1G55152"
"967","AT1G55270"
"968","AT1G55325"
"969","AT1G55350"
"970","AT1G55430"
"971","AT1G55490"
"972","AT1G55500"
"973","AT1G55510"
"974","AT1G55530"
"975","AT1G55535"
"976","AT1G55540"
"977","AT1G55590"
"978","AT1G55620"
"979","AT1G55675"
"980","AT1G55690"
"981","AT1G55730"
"982","AT1G55740"
"983","AT1G55760"
"984","AT1G55810"
"985","AT1G55820"
"986","AT1G55860"
"987","AT1G55880"
"988","AT1G55960"
"989","AT1G55990"
"990","AT1G56020"
"991","AT1G56080"
"992","AT1G56140"
"993","AT1G56145"
"994","AT1G56180"
"995","AT1G56190"
"996","AT1G56210"
"997","AT1G56230"
"998","AT1G56290"
"999","AT1G56300"
"1000","AT1G56320"
"1001","AT1G56423"
"1002","AT1G56430"
"1003","AT1G56550"
"1004","AT1G56570"
"1005","AT1G56580"
"1006","AT1G56590"
"1007","AT1G56610"
"1008","AT1G56612"
"1009","AT1G56720"
"1010","AT1G57610"
"1011","AT1G57820"
"1012","AT1G57870"
"1013","AT1G57990"
"1014","AT1G58025"
"1015","AT1G58060"
"1016","AT1G58230"
"1017","AT1G58250"
"1018","AT1G58270"
"1019","AT1G58280"
"1020","AT1G58290"
"1021","AT1G58350"
"1022","AT1G58360"
"1023","AT1G58370"
"1024","AT1G58400"
"1025","AT1G58440"
"1026","AT1G58470"
"1027","AT1G59520"
"1028","AT1G59590"
"1029","AT1G59600"
"1030","AT1G59650"
"1031","AT1G59710"
"1032","AT1G59740"
"1033","AT1G59780"
"1034","AT1G59890"
"1035","AT1G59990"
"1036","AT1G60170"
"1037","AT1G60220"
"1038","AT1G60420"
"1039","AT1G60430"
"1040","AT1G60440"
"1041","AT1G60490"
"1042","AT1G60610"
"1043","AT1G60650"
"1044","AT1G60740"
"1045","AT1G60800"
"1046","AT1G60810"
"1047","AT1G60850"
"1048","AT1G60860"
"1049","AT1G60900"
"1050","AT1G60950"
"1051","AT1G60990"
"1052","AT1G60995"
"1053","AT1G61010"
"1054","AT1G61040"
"1055","AT1G61140"
"1056","AT1G61240"
"1057","AT1G61340"
"1058","AT1G61640"
"1059","AT1G61660"
"1060","AT1G61670"
"1061","AT1G61690"
"1062","AT1G61750"
"1063","AT1G61795"
"1064","AT1G61840"
"1065","AT1G61900"
"1066","AT1G61990"
"1067","AT1G62045"
"1068","AT1G62280"
"1069","AT1G62300"
"1070","AT1G62330"
"1071","AT1G62422"
"1072","AT1G62430"
"1073","AT1G62440"
"1074","AT1G62510"
"1075","AT1G62570"
"1076","AT1G62600"
"1077","AT1G62730"
"1078","AT1G62740"
"1079","AT1G62770"
"1080","AT1G62800"
"1081","AT1G62810"
"1082","AT1G62850"
"1083","AT1G62880"
"1084","AT1G62970"
"1085","AT1G62980"
"1086","AT1G63010"
"1087","AT1G63090"
"1088","AT1G63100"
"1089","AT1G63160"
"1090","AT1G63170"
"1091","AT1G63245"
"1092","AT1G63260"
"1093","AT1G63270"
"1094","AT1G63300"
"1095","AT1G63310"
"1096","AT1G63430"
"1097","AT1G63440"
"1098","AT1G63500"
"1099","AT1G63640"
"1100","AT1G63700"
"1101","AT1G63720"
"1102","AT1G63810"
"1103","AT1G63820"
"1104","AT1G63850"
"1105","AT1G63900"
"1106","AT1G63970"
"1107","AT1G63990"
"1108","AT1G64050"
"1109","AT1G64110"
"1110","AT1G64140"
"1111","AT1G64220"
"1112","AT1G64280"
"1113","AT1G64330"
"1114","AT1G64350"
"1115","AT1G64385"
"1116","AT1G64390"
"1117","AT1G64440"
"1118","AT1G64460"
"1119","AT1G64530"
"1120","AT1G64600"
"1121","AT1G64620"
"1122","AT1G64740"
"1123","AT1G64780"
"1124","AT1G64840"
"1125","AT1G64910"
"1126","AT1G64920"
"1127","AT1G64950"
"1128","AT1G65000"
"1129","AT1G65020"
"1130","AT1G65032"
"1131","AT1G65040"
"1132","AT1G65280"
"1133","AT1G65320"
"1134","AT1G65410"
"1135","AT1G65430"
"1136","AT1G65470"
"1137","AT1G65520"
"1138","AT1G65540"
"1139","AT1G65580"
"1140","AT1G65590"
"1141","AT1G65610"
"1142","AT1G65650"
"1143","AT1G65660"
"1144","AT1G65985"
"1145","AT1G66173"
"1146","AT1G66190"
"1147","AT1G66250"
"1148","AT1G66340"
"1149","AT1G66400"
"1150","AT1G66430"
"1151","AT1G66530"
"1152","AT1G66590"
"1153","AT1G66620"
"1154","AT1G66670"
"1155","AT1G66740"
"1156","AT1G66750"
"1157","AT1G66760"
"1158","AT1G66890"
"1159","AT1G66900"
"1160","AT1G67090"
"1161","AT1G67120"
"1162","AT1G67140"
"1163","AT1G67150"
"1164","AT1G67170"
"1165","AT1G67300"
"1166","AT1G67320"
"1167","AT1G67325"
"1168","AT1G67340"
"1169","AT1G67360"
"1170","AT1G67365"
"1171","AT1G67490"
"1172","AT1G67550"
"1173","AT1G67580"
"1174","AT1G67630"
"1175","AT1G67870"
"1176","AT1G67900"
"1177","AT1G67920"
"1178","AT1G67930"
"1179","AT1G67940"
"1180","AT1G67950"
"1181","AT1G68020"
"1182","AT1G68100"
"1183","AT1G68130"
"1184","AT1G68150"
"1185","AT1G68238"
"1186","AT1G68260"
"1187","AT1G68370"
"1188","AT1G68410"
"1189","AT1G68550"
"1190","AT1G68580"
"1191","AT1G68660"
"1192","AT1G68710"
"1193","AT1G68720"
"1194","AT1G68760"
"1195","AT1G68820"
"1196","AT1G68880"
"1197","AT1G68920"
"1198","AT1G69010"
"1199","AT1G69030"
"1200","AT1G69050"
"1201","AT1G69080"
"1202","AT1G69170"
"1203","AT1G69250"
"1204","AT1G69270"
"1205","AT1G69330"
"1206","AT1G69340"
"1207","AT1G69360"
"1208","AT1G69380"
"1209","AT1G69390"
"1210","AT1G69420"
"1211","AT1G69520"
"1212","AT1G69530"
"1213","AT1G69580"
"1214","AT1G69587"
"1215","AT1G69740"
"1216","AT1G69770"
"1217","AT1G69780"
"1218","AT1G69810"
"1219","AT1G69840"
"1220","AT1G69930"
"1221","AT1G70060"
"1222","AT1G70080"
"1223","AT1G70090"
"1224","AT1G70150"
"1225","AT1G70180"
"1226","AT1G70210"
"1227","AT1G70230"
"1228","AT1G70280"
"1229","AT1G70340"
"1230","AT1G70370"
"1231","AT1G70420"
"1232","AT1G70480"
"1233","AT1G70530"
"1234","AT1G70550"
"1235","AT1G70560"
"1236","AT1G70570"
"1237","AT1G70580"
"1238","AT1G70590"
"1239","AT1G70690"
"1240","AT1G70730"
"1241","AT1G70900"
"1242","AT1G70980"
"1243","AT1G70990"
"1244","AT1G71020"
"1245","AT1G71040"
"1246","AT1G71080"
