"","X","WS_c1.which.mclass....4...1."
"5576",5576,"AT5G65260"
"4325",4325,"AT5G01450"
"5363",5363,"AT5G56940"
"67",67,"AT1G03590"
"1761",1761,"AT2G23950"
"3444",3444,"AT3G62370"
"2446",2446,"AT3G05030"
"2223",2223,"AT2G43640"
"2493",2493,"AT3G06590"
"5052",5052,"AT5G42720"
"1533",1533,"AT2G04740"
"1490",1490,"AT2G01890"
"1912",1912,"AT2G30920"
"4332",4332,"AT5G01730"
"2134",2134,"AT2G40270"
"1677",1677,"AT2G19790"
"129",129,"AT1G05810"
"1757",1757,"AT2G23820"
"2552",2552,"AT3G09030"
"2527",2527,"AT3G07690"
"4805",4805,"AT5G22330"
"2865",2865,"AT3G21180"
"4294",4294,"AT4G39140"
"1795",1795,"AT2G25420"
"589",589,"AT1G26450"
"1769",1769,"AT2G24500"
"3560",3560,"AT4G04800"
"5342",5342,"AT5G55990"
"4386",4386,"AT5G04240"
"4565",4565,"AT5G11070"
"2617",2617,"AT3G11397"
"4078",4078,"AT4G30470"
"1181",1181,"AT1G68490"
"5581",5581,"AT5G65490"
"2021",2021,"AT2G35650"
"4718",4718,"AT5G18120"
"5424",5424,"AT5G59010"
"4024",4024,"AT4G28360"
"1193",1193,"AT1G69010"
"1038",1038,"AT1G61050"
"5122",5122,"AT5G46170"
"2718",2718,"AT3G15580"
"3225",3225,"AT3G53390"
"1397",1397,"AT1G77720"
"3272",3272,"AT3G55160"
"196",196,"AT1G08660"
"1526",1526,"AT2G04305"
"3497",3497,"AT4G00930"
"1053",1053,"AT1G61780"
"2023",2023,"AT2G35720"
"2606",2606,"AT3G10910"
"4425",4425,"AT5G05680"
"342",342,"AT1G14460"
"1639",1639,"AT2G18390"
"2140",2140,"AT2G40380"
"2293",2293,"AT2G46470"
"2488",2488,"AT3G06450"
"5269",5269,"AT5G52370"
"4990",4990,"AT5G39730"
"5272",5272,"AT5G52550"
"1249",1249,"AT1G71400"
"598",598,"AT1G26910"
"609",609,"AT1G27210"
"5206",5206,"AT5G49900"
"1606",1606,"AT2G16740"
"4929",4929,"AT5G28290"
"5394",5394,"AT5G58150"
"3390",3390,"AT3G60410"
"5566",5566,"AT5G64700"
"1665",1665,"AT2G19450"
"5510",5510,"AT5G62760"
"2303",2303,"AT2G46710"
"2315",2315,"AT2G47260"
"2740",2740,"AT3G16390"
"1300",1300,"AT1G73710"
"2217",2217,"AT2G43330"
"3265",3265,"AT3G55000"
"949",949,"AT1G55000"
"3285",3285,"AT3G55560"
"5589",5589,"AT5G65790"
"4446",4446,"AT5G06350"
"5279",5279,"AT5G53150"
"3069",3069,"AT3G46210"
"2312",2312,"AT2G47060"
"5016",5016,"AT5G41010"
"209",209,"AT1G09090"
"4680",4680,"AT5G16220"
"17",17,"AT1G01710"
"1040",1040,"AT1G61150"
"895",895,"AT1G52500"
"1143",1143,"AT1G67080"
"570",570,"AT1G25290"
"2028",2028,"AT2G36090"
"1987",1987,"AT2G33860"
"444",444,"AT1G18900"
"2088",2088,"AT2G38950"
"1516",1516,"AT2G03470"
"3846",3846,"AT4G20430"
"3902",3902,"AT4G23270"
"2020",2020,"AT2G35635"
"5023",5023,"AT5G41220"
"3536",3536,"AT4G02800"
"2257",2257,"AT2G45200"
"2254",2254,"AT2G45050"
"3461",3461,"AT3G63120"
"3767",3767,"AT4G17050"
"746",746,"AT1G34418"
"150",150,"AT1G07090"
"1044",1044,"AT1G61430"
"665",665,"AT1G29820"
"1929",1929,"AT2G31585"
"2061",2061,"AT2G37790"
"2486",2486,"AT3G06420"
"2851",2851,"AT3G20800"
"2792",2792,"AT3G18760"
"3855",3855,"AT4G20940"
"4576",4576,"AT5G11430"
"2562",2562,"AT3G09690"
"1604",1604,"AT2G16710"
"271",271,"AT1G11400"
"3671",3671,"AT4G13040"
"4859",4859,"AT5G24500"
"5258",5258,"AT5G51890"
"4963",4963,"AT5G37660"
"5469",5469,"AT5G61190"
"3363",3363,"AT3G59110"
"5228",5228,"AT5G50420"
"2660",2660,"AT3G13030"
"3237",3237,"AT3G53950"
"278",278,"AT1G11790"
"1859",1859,"AT2G28390"
"1045",1045,"AT1G61580"
"4917",4917,"AT5G27740"
"3827",3827,"AT4G19190"
"1124",1124,"AT1G65660"
"1465",1465,"AT1G80910"
"3238",3238,"AT3G53970"
"361",361,"AT1G15370"
"5151",5151,"AT5G47390"
"2205",2205,"AT2G42920"
"4719",4719,"AT5G18130"
"3441",3441,"AT3G62260"
"2006",2006,"AT2G35010"
"3377",3377,"AT3G59695"
"4373",4373,"AT5G03470"
"1160",1160,"AT1G67660"
"1466",1466,"AT1G80950"
"1235",1235,"AT1G70750"
"2469",2469,"AT3G05990"
"3435",3435,"AT3G62060"
"5418",5418,"AT5G58787"
"4204",4204,"AT4G35335"
"3055",3055,"AT3G45040"
"5197",5197,"AT5G49555"
"4275",4275,"AT4G38060"
"3283",3283,"AT3G55520"
"4240",4240,"AT4G36920"
"738",738,"AT1G34040"
"4748",4748,"AT5G19280"
"5382",5382,"AT5G57620"
"2159",2159,"AT2G40960"
"4895",4895,"AT5G26910"
"2228",2228,"AT2G43820"
"4897",4897,"AT5G26960"
"4815",4815,"AT5G22730"
"903",903,"AT1G53040"
"1815",1815,"AT2G26210"
"5560",5560,"AT5G64410"
"1821",1821,"AT2G26590"
"1701",1701,"AT2G20830"
"2377",2377,"AT3G02700"
"149",149,"AT1G07070"
"3530",3530,"AT4G02600"
"2510",2510,"AT3G07070"
"4724",4724,"AT5G18420"
"5518",5518,"AT5G63110"
"479",479,"AT1G20540"
"4037",4037,"AT4G28890"
"977",977,"AT1G56000"
"301",301,"AT1G13000"
"2380",2380,"AT3G02770"
"870",870,"AT1G51310"
"3555",3555,"AT4G04330"
"714",714,"AT1G32360"
"3079",3079,"AT3G46790"
"546",546,"AT1G23170"
"624",624,"AT1G27750"
"31",31,"AT1G02110"
"4317",4317,"AT5G01170"
"4907",4907,"AT5G27430"
"4542",4542,"AT5G10270"
"5587",5587,"AT5G65710"
"3395",3395,"AT3G60690"
"2507",2507,"AT3G07010"
"1081",1081,"AT1G63440"
"4093",4093,"AT4G31100"
"950",950,"AT1G55120"
"5500",5500,"AT5G62540"
"2619",2619,"AT3G11430"
"421",421,"AT1G17680"
"4324",4324,"AT5G01430"
"2663",2663,"AT3G13222"
"449",449,"AT1G19120"
"171",171,"AT1G07893"
"4654",4654,"AT5G15080"
"3599",3599,"AT4G08580"
"5204",5204,"AT5G49850"
"1123",1123,"AT1G65650"
"2870",2870,"AT3G21340"
"1532",1532,"AT2G04690"
"5029",5029,"AT5G41480"
"3963",3963,"AT4G25870"
"5594",5594,"AT5G65940"
"4119",4119,"AT4G32040"
"2051",2051,"AT2G37420"
"3021",3021,"AT3G29075"
"5117",5117,"AT5G45920"
"991",991,"AT1G56590"
"2591",2591,"AT3G10500"
"4289",4289,"AT4G38900"
"2657",2657,"AT3G12920"
"3620",3620,"AT4G10030"
"3056",3056,"AT3G45100"
"3898",3898,"AT4G22990"
"2035",2035,"AT2G36350"
"2996",2996,"AT3G27220"
"5333",5333,"AT5G55540"
"2353",2353,"AT3G01650"
"334",334,"AT1G14290"
"2365",2365,"AT3G02130"
"4495",4495,"AT5G08120"
"1861",1861,"AT2G28570"
"4085",4085,"AT4G30780"
"599",599,"AT1G26920"
"966",966,"AT1G55620"
"3828",3828,"AT4G19240"
"1823",1823,"AT2G26640"
"134",134,"AT1G06130"
"1721",1721,"AT2G21860"
"5431",5431,"AT5G59440"
"2010",2010,"AT2G35230"
"4360",4360,"AT5G03080"
"4290",4290,"AT4G38930"
"3340",3340,"AT3G58040"
"3540",3540,"AT4G02860"
"3074",3074,"AT3G46450"
"5427",5427,"AT5G59180"
"104",104,"AT1G04985"
"4549",4549,"AT5G10520"
"1666",1666,"AT2G19470"
"994",994,"AT1G57600"
"422",422,"AT1G17690"
"109",109,"AT1G05120"
"1793",1793,"AT2G25280"
"2052",2052,"AT2G37440"
"4607",4607,"AT5G12900"
"2920",2920,"AT3G23580"
"3469",3469,"AT3G63470"
"1358",1358,"AT1G76350"
"3557",3557,"AT4G04670"
"1060",1060,"AT1G62330"
"4973",4973,"AT5G38460"
"4937",4937,"AT5G33280"
"3948",3948,"AT4G25070"
"57",57,"AT1G03150"
"3286",3286,"AT3G55605"
"3578",3578,"AT4G05530"
"1653",1653,"AT2G18876"
"3803",3803,"AT4G18060"
"376",376,"AT1G15860"
"4026",4026,"AT4G28400"
"4949",4949,"AT5G35690"
"3399",3399,"AT3G60830"
"3566",3566,"AT4G04955"
"5296",5296,"AT5G53900"
"5069",5069,"AT5G43710"
"2209",2209,"AT2G43110"
"770",770,"AT1G43130"
"2480",2480,"AT3G06290"
"5495",5495,"AT5G62340"
"743",743,"AT1G34260"
"5174",5174,"AT5G48520"
"2404",2404,"AT3G03490"
"2644",2644,"AT3G12370"
"2280",2280,"AT2G46000"
"5329",5329,"AT5G55400"
"4918",4918,"AT5G27760"
"2271",2271,"AT2G45680"
"15",15,"AT1G01630"
"2393",2393,"AT3G03140"
"4343",4343,"AT5G02010"
"3338",3338,"AT3G57965"
"988",988,"AT1G56460"
"1585",1585,"AT2G15900"
"552",552,"AT1G23710"
"299",299,"AT1G12950"
"4049",4049,"AT4G29400"
"3558",3558,"AT4G04740"
"1135",1135,"AT1G66530"
"1766",1766,"AT2G24330"
"4774",4774,"AT5G20170"
"4355",4355,"AT5G02800"
"2452",2452,"AT3G05200"
"180",180,"AT1G08060"
"1324",1324,"AT1G74800"
"3749",3749,"AT4G16140"
"5047",5047,"AT5G42570"
"5644",5644,"ATCG01310"
"2131",2131,"AT2G40150"
"879",879,"AT1G51720"
"5118",5118,"AT5G46020"
"344",344,"AT1G14560"
"5613",5613,"AT5G66650"
"779",779,"AT1G44770"
"833",833,"AT1G49400"
"2857",2857,"AT3G20970"
"2144",2144,"AT2G40550"
"2269",2269,"AT2G45640"
"2416",2416,"AT3G03860"
"4247",4247,"AT4G37100"
"710",710,"AT1G32090"
"1437",1437,"AT1G79630"
"2594",2594,"AT3G10540"
"4403",4403,"AT5G04940"
"1447",1447,"AT1G80010"
"3173",3173,"AT3G51080"
"157",157,"AT1G07370"
"1405",1405,"AT1G78110"
"1434",1434,"AT1G79590"
"3780",3780,"AT4G17420"
"5638",5638,"AT5G67580"
"3680",3680,"AT4G13615"
"4940",4940,"AT5G34930"
"3632",3632,"AT4G10620"
"1501",1501,"AT2G02680"
"1918",1918,"AT2G31150"
"4898",4898,"AT5G26990"
"360",360,"AT1G15350"
"1723",1723,"AT2G21950"
"4421",4421,"AT5G05560"
"1988",1988,"AT2G33990"
"5095",5095,"AT5G45050"
"876",876,"AT1G51600"
"4681",4681,"AT5G16250"
"4567",4567,"AT5G11150"
"4382",4382,"AT5G04060"
"907",907,"AT1G53140"
"5380",5380,"AT5G57590"
"1719",1719,"AT2G21630"
"978",978,"AT1G56010"
"3092",3092,"AT3G47460"
"1668",1668,"AT2G19572"
"314",314,"AT1G13570"
"1497",1497,"AT2G02390"
"3816",3816,"AT4G18780"
"547",547,"AT1G23260"
"4722",4722,"AT5G18270"
"3292",3292,"AT3G55880"
"1798",1798,"AT2G25560"
"1559",1559,"AT2G11520"
"1090",1090,"AT1G63780"
"2707",2707,"AT3G15160"
"4729",4729,"AT5G18590"
"3314",3314,"AT3G56930"
"2090",2090,"AT2G38970"
"4013",4013,"AT4G27880"
"776",776,"AT1G43900"
"4812",4812,"AT5G22480"
"2290",2290,"AT2G46320"
"4618",4618,"AT5G13460"
"731",731,"AT1G33415"
"536",536,"AT1G22910"
"4882",4882,"AT5G25900"
"2244",2244,"AT2G44710"
"10",10,"AT1G01340"
"4599",4599,"AT5G12260"
"5512",5512,"AT5G62880"
"3792",3792,"AT4G17650"
"5521",5521,"AT5G63160"
"2258",2258,"AT2G45250"
"2814",2814,"AT3G19570"
"3535",3535,"AT4G02760"
"730",730,"AT1G33400"
"2938",2938,"AT3G24440"
"3590",3590,"AT4G08170"
"2566",2566,"AT3G09760"
"905",905,"AT1G53090"
"51",51,"AT1G02990"
"5128",5128,"AT5G46410"
"1489",1489,"AT2G01870"
"5537",5537,"AT5G63670"
"1971",1971,"AT2G33290"
"1726",1726,"AT2G22190"
"1234",1234,"AT1G70740"
"662",662,"AT1G29760"
"4970",4970,"AT5G38212"
"1648",1648,"AT2G18760"
"207",207,"AT1G08990"
"1487",1487,"AT2G01750"
"4406",4406,"AT5G05110"
"2037",2037,"AT2G36400"
"166",166,"AT1G07660"
"2149",2149,"AT2G40690"
"2807",2807,"AT3G19430"
"531",531,"AT1G22790"
"2634",2634,"AT3G12090"
"5050",5050,"AT5G42670"
"339",339,"AT1G14360"
"9",9,"AT1G01290"
"4717",4717,"AT5G18100"
"3768",3768,"AT4G17060"
"3312",3312,"AT3G56840"
"4978",4978,"AT5G38640"
"3000",3000,"AT3G27470"
"1564",1564,"AT2G13790"
"3101",3101,"AT3G47700"
"4433",4433,"AT5G05920"
"220",220,"AT1G09520"
"3072",3072,"AT3G46280"
"2311",2311,"AT2G47020"
"4765",4765,"AT5G19920"
"1226",1226,"AT1G70460"
"3516",3516,"AT4G01960"
"1104",1104,"AT1G64570"
"869",869,"AT1G50940"
"1908",1908,"AT2G30800"
"325",325,"AT1G14010"
"4501",4501,"AT5G08390"
"4460",4460,"AT5G06839"
"924",924,"AT1G53830"
"2015",2015,"AT2G35350"
"1184",1184,"AT1G68670"
"4",4,"AT1G01190"
"1997",1997,"AT2G34585"
"493",493,"AT1G21090"
"5211",5211,"AT5G50010"
"1168",1168,"AT1G67960"
"610",610,"AT1G27290"
"1378",1378,"AT1G77230"
"4827",4827,"AT5G23290"
"2055",2055,"AT2G37520"
"2500",2500,"AT3G06770"
"2463",2463,"AT3G05750"
"2506",2506,"AT3G06960"
"409",409,"AT1G17130"
"4738",4738,"AT5G18820"
"4486",4486,"AT5G07890"
"5461",5461,"AT5G60850"
"3167",3167,"AT3G50930"
"4358",4358,"AT5G02860"
"3030",3030,"AT3G30180"
"4623",4623,"AT5G13750"
"192",192,"AT1G08460"
"4038",4038,"AT4G28980"
"1469",1469,"AT2G01080"
"3800",3800,"AT4G17940"
"170",170,"AT1G07870"
"1768",1768,"AT2G24490"
"922",922,"AT1G53770"
"2825",2825,"AT3G19970"
"3947",3947,"AT4G24990"
"2847",2847,"AT3G20650"
"3153",3153,"AT3G50340"
"2207",2207,"AT2G43040"
"5244",5244,"AT5G51440"
"709",709,"AT1G31950"
"4840",4840,"AT5G23590"
"3452",3452,"AT3G62790"
"32",32,"AT1G02130"
"2238",2238,"AT2G44300"
"1898",1898,"AT2G30410"
"1802",1802,"AT2G25650"
"2092",2092,"AT2G39050"
"5036",5036,"AT5G42000"
"1755",1755,"AT2G23780"
"4715",4715,"AT5G17990"
"2853",2853,"AT3G20830"
"4066",4066,"AT4G30080"
"1577",1577,"AT2G15480"
"4266",4266,"AT4G37730"
"3896",3896,"AT4G22820"
"2916",2916,"AT3G23490"
"3569",3569,"AT4G05060"
"995",995,"AT1G57610"
"4454",4454,"AT5G06680"
"999",999,"AT1G57870"
"5280",5280,"AT5G53180"
"4006",4006,"AT4G27680"
"3571",3571,"AT4G05190"
"1609",1609,"AT2G16850"
"2531",2531,"AT3G07760"
"877",877,"AT1G51610"
"4596",4596,"AT5G12220"
"675",675,"AT1G30200"
"2168",2168,"AT2G41230"
"5517",5517,"AT5G63040"
"2407",2407,"AT3G03560"
"5344",5344,"AT5G56090"
"800",800,"AT1G47310"
"3004",3004,"AT3G27750"
"2776",2776,"AT3G18210"
"5559",5559,"AT5G64390"
"2557",2557,"AT3G09360"
"1237",1237,"AT1G70900"
"3930",3930,"AT4G24420"
"1889",1889,"AT2G30040"
"4671",4671,"AT5G15870"
"1974",1974,"AT2G33390"
"1364",1364,"AT1G76540"
"3093",3093,"AT3G47500"
"1287",1287,"AT1G72880"
"2559",2559,"AT3G09540"
"2564",2564,"AT3G09720"
"4435",4435,"AT5G05950"
"1938",1938,"AT2G32090"
"5633",5633,"AT5G67488"
"3944",3944,"AT4G24920"
"2287",2287,"AT2G46240"
"708",708,"AT1G31870"
"5176",5176,"AT5G48630"
"3870",3870,"AT4G21700"
"1144",1144,"AT1G67110"
"194",194,"AT1G08580"
"4747",4747,"AT5G19230"
"1311",1311,"AT1G74320"
"4733",4733,"AT5G18690"
"3484",3484,"AT4G00290"
"3317",3317,"AT3G57040"
"1079",1079,"AT1G63420"
"4471",4471,"AT5G07250"
"3223",3223,"AT3G53350"
"1542",1542,"AT2G05260"
"4226",4226,"AT4G36290"
"4991",4991,"AT5G39840"
"4850",4850,"AT5G24240"
"2100",2100,"AT2G39290"
"345",345,"AT1G14580"
"60",60,"AT1G03280"
"4176",4176,"AT4G34310"
"717",717,"AT1G32460"
"1928",1928,"AT2G31530"
"4216",4216,"AT4G35780"
"2026",2026,"AT2G35930"
"2797",2797,"AT3G19010"
"3200",3200,"AT3G52190"
"4581",4581,"AT5G11650"
"3344",3344,"AT3G58180"
"1275",1275,"AT1G72416"
"741",741,"AT1G34210"
"1844",1844,"AT2G27830"
"2122",2122,"AT2G39890"
"632",632,"AT1G27960"
"1480",1480,"AT2G01540"
"786",786,"AT1G44960"
"425",425,"AT1G17760"
"2050",2050,"AT2G37400"
"545",545,"AT1G23160"
"5619",5619,"AT5G66820"
"1582",1582,"AT2G15695"
"415",415,"AT1G17340"
"4391",4391,"AT5G04460"
"884",884,"AT1G51860"
"4310",4310,"AT4G39900"
"145",145,"AT1G06870"
"748",748,"AT1G34630"
"2897",2897,"AT3G22530"
"2802",2802,"AT3G19260"
"5056",5056,"AT5G42860"
"3772",3772,"AT4G17150"
"1610",1610,"AT2G16880"
"1178",1178,"AT1G68370"
"3147",3147,"AT3G49850"
"4304",4304,"AT4G39620"
"5624",5624,"AT5G67100"
"4450",4450,"AT5G06550"
"1865",1865,"AT2G28740"
"263",263,"AT1G11080"
"4935",4935,"AT5G30490"
"2544",2544,"AT3G08710"
"4742",4742,"AT5G18980"
"4888",4888,"AT5G26290"
"473",473,"AT1G20270"
"5420",5420,"AT5G58900"
"261",261,"AT1G11050"
"677",677,"AT1G30240"
"4103",4103,"AT4G31450"
"3291",3291,"AT3G55850"
"820",820,"AT1G48440"
"3509",3509,"AT4G01440"
"4574",4574,"AT5G11380"
"346",346,"AT1G14590"
"5058",5058,"AT5G42920"
"189",189,"AT1G08350"
"5557",5557,"AT5G64280"
"3548",3548,"AT4G03180"
"2070",2070,"AT2G38130"
"3897",3897,"AT4G22920"
"4431",4431,"AT5G05870"
"3763",3763,"AT4G16790"
"3143",3143,"AT3G49760"
"3346",3346,"AT3G58470"
"1433",1433,"AT1G79540"
"3892",3892,"AT4G22750"
"5362",5362,"AT5G56790"
"3732",3732,"AT4G15640"
"1331",1331,"AT1G75170"
"3837",3837,"AT4G19990"
"4564",4564,"AT5G11030"
"533",533,"AT1G22870"
"2826",2826,"AT3G19980"
"5458",5458,"AT5G60700"
"5077",5077,"AT5G44080"
"5464",5464,"AT5G60950"
"1990",1990,"AT2G34160"
"3364",3364,"AT3G59280"
"1670",1670,"AT2G19590"
"2861",2861,"AT3G21110"
"5578",5578,"AT5G65290"
"5332",5332,"AT5G55520"
"3829",3829,"AT4G19350"
"910",910,"AT1G53190"
"3999",3999,"AT4G27450"
"5468",5468,"AT5G61030"
"4902",4902,"AT5G27270"
"3175",3175,"AT3G51250"
"2508",2508,"AT3G07020"
"2855",2855,"AT3G20940"
"760",760,"AT1G35660"
"3635",3635,"AT4G10810"
"3594",3594,"AT4G08400"
"5533",5533,"AT5G63610"
"1799",1799,"AT2G25620"
"3336",3336,"AT3G57930"
"1801",1801,"AT2G25640"
"739",739,"AT1G34110"
"4835",4835,"AT5G23490"
"2642",2642,"AT3G12300"
"801",801,"AT1G47330"
"2336",2336,"AT3G01100"
"2292",2292,"AT2G46430"
"4658",4658,"AT5G15220"
"5012",5012,"AT5G40870"
"4757",4757,"AT5G19480"
"4086",4086,"AT4G30790"
"935",935,"AT1G54360"
"5074",5074,"AT5G43970"
"5132",5132,"AT5G46700"
"1638",1638,"AT2G18360"
"3998",3998,"AT4G27380"
"2473",2473,"AT3G06060"
"3917",3917,"AT4G23790"
"135",135,"AT1G06210"
"1926",1926,"AT2G31450"
"3920",3920,"AT4G23990"
"3325",3325,"AT3G57280"
"4926",4926,"AT5G28080"
"2721",2721,"AT3G15660"
"3577",3577,"AT4G05520"
"2988",2988,"AT3G26760"
"1545",1545,"AT2G05940"
"4477",4477,"AT5G07570"
"2780",2780,"AT3G18270"
"1418",1418,"AT1G78810"
"4181",4181,"AT4G34555"
"1593",1593,"AT2G16400"
"886",886,"AT1G52050"
"5235",5235,"AT5G51140"
"1339",1339,"AT1G75710"
"319",319,"AT1G13880"
"4075",4075,"AT4G30360"
"4389",4389,"AT5G04320"
"4297",4297,"AT4G39220"
"3831",3831,"AT4G19600"
"695",695,"AT1G31280"
"2189",2189,"AT2G42010"
"1334",1334,"AT1G75340"
"1693",1693,"AT2G20650"
"2915",2915,"AT3G23470"
"5234",5234,"AT5G50870"
"1933",1933,"AT2G31970"
"4046",4046,"AT4G29310"
"1570",1570,"AT2G15000"
"4816",4816,"AT5G22790"
"1303",1303,"AT1G73840"
"270",270,"AT1G11390"
"563",563,"AT1G24350"
"4357",4357,"AT5G02850"
"1428",1428,"AT1G79390"
"601",601,"AT1G26940"
"2166",2166,"AT2G41180"
"5067",5067,"AT5G43600"
"3023",3023,"AT3G29270"
"2569",2569,"AT3G09880"
"4908",4908,"AT5G27450"
"3150",3150,"AT3G50070"
"819",819,"AT1G48430"
"1539",1539,"AT2G05210"
"1835",1835,"AT2G27285"
"1134",1134,"AT1G66350"
"1472",1472,"AT2G01170"
"3081",3081,"AT3G46900"
"2124",2124,"AT2G40030"
"1177",1177,"AT1G68310"
"3712",3712,"AT4G14950"
"3754",3754,"AT4G16280"
"2999",2999,"AT3G27400"
"3686",3686,"AT4G14010"
"5120",5120,"AT5G46150"
"3584",3584,"AT4G07390"
"5385",5385,"AT5G57740"
"2970",2970,"AT3G26000"
"2551",2551,"AT3G09000"
"5006",5006,"AT5G40660"
"2654",2654,"AT3G12750"
"2397",2397,"AT3G03305"
"3460",3460,"AT3G63110"
"4667",4667,"AT5G15700"
"1025",1025,"AT1G60440"
"2198",2198,"AT2G42520"
"1613",1613,"AT2G16980"
"4869",4869,"AT5G25050"
"1812",1812,"AT2G26170"
"4642",4642,"AT5G14530"
"1741",1741,"AT2G23030"
"1049",1049,"AT1G61660"
"4848",4848,"AT5G24100"
"4505",4505,"AT5G08440"
"56",56,"AT1G03110"
"4662",4662,"AT5G15440"
"430",430,"AT1G18190"
"3281",3281,"AT3G55480"
"4170",4170,"AT4G34138"
"2097",2097,"AT2G39220"
"918",918,"AT1G53680"
"1293",1293,"AT1G73100"
"4356",4356,"AT5G02820"
"3172",3172,"AT3G51050"
"3949",3949,"AT4G25220"
"5501",5501,"AT5G62550"
"5515",5515,"AT5G62960"
"2379",2379,"AT3G02740"
"1402",1402,"AT1G78010"
"4660",4660,"AT5G15280"
"375",375,"AT1G15810"
"3322",3322,"AT3G57170"
"2103",2103,"AT2G39360"
"2400",2400,"AT3G03330"
"4469",4469,"AT5G07120"
"2658",2658,"AT3G12950"
"225",225,"AT1G09830"
"1383",1383,"AT1G77350"
"2098",2098,"AT2G39270"
"2709",2709,"AT3G15220"
"1406",1406,"AT1G78200"
"816",816,"AT1G48315"
"2611",2611,"AT3G11030"
"5035",5035,"AT5G41960"
"3010",3010,"AT3G28430"
"1112",1112,"AT1G64980"
"2002",2002,"AT2G34780"
"2059",2059,"AT2G37690"
"1299",1299,"AT1G73670"
"4071",4071,"AT4G30260"
"3669",3669,"AT4G12750"
"983",983,"AT1G56290"
"4992",4992,"AT5G39850"
"3661",3661,"AT4G12460"
"1955",1955,"AT2G32600"
"4578",4578,"AT5G11530"
"2767",2767,"AT3G17860"
"1603",1603,"AT2G16700"
"5474",5474,"AT5G61460"
"2373",2373,"AT3G02510"
"298",298,"AT1G12930"
"2073",2073,"AT2G38370"
"1374",1374,"AT1G77020"
"178",178,"AT1G08040"
"4432",4432,"AT5G05890"
"4915",4915,"AT5G27720"
"1676",1676,"AT2G19740"
"1213",1213,"AT1G69800"
"3782",3782,"AT4G17460"
"5534",5534,"AT5G63620"
"241",241,"AT1G10310"
"1854",1854,"AT2G28160"
"231",231,"AT1G09980"
"3691",3691,"AT4G14290"
"276",276,"AT1G11530"
"847",847,"AT1G50060"
"3199",3199,"AT3G52170"
"98",98,"AT1G04900"
"293",293,"AT1G12680"
"3100",3100,"AT3G47670"
"3614",3614,"AT4G09680"
"1905",1905,"AT2G30710"
"507",507,"AT1G21710"
"1133",1133,"AT1G66340"
"4877",4877,"AT5G25590"
"4169",4169,"AT4G34135"
"3119",3119,"AT3G48360"
"2589",2589,"AT3G10480"
"4022",4022,"AT4G28220"
"4434",4434,"AT5G05930"
"4955",4955,"AT5G36950"
"4798",4798,"AT5G22080"
"3332",3332,"AT3G57785"
"5049",5049,"AT5G42660"
"3107",3107,"AT3G47950"
"2302",2302,"AT2G46700"
"5514",5514,"AT5G62920"
"576",576,"AT1G25520"
"4585",4585,"AT5G11800"
"328",328,"AT1G14160"
"2904",2904,"AT3G22880"
"4057",4057,"AT4G29800"
"5323",5323,"AT5G55130"
"4329",4329,"AT5G01560"
"3581",3581,"AT4G06634"
"4865",4865,"AT5G24850"
"649",649,"AT1G28610"
"3838",3838,"AT4G20020"
"294",294,"AT1G12740"
"396",396,"AT1G16630"
"247",247,"AT1G10600"
"4012",4012,"AT4G27830"
"1685",1685,"AT2G20130"
"3454",3454,"AT3G62820"
"446",446,"AT1G18975"
"2650",2650,"AT3G12640"
"793",793,"AT1G46264"
"2906",2906,"AT3G22980"
"4007",4007,"AT4G27690"
"1966",1966,"AT2G33051"
"1455",1455,"AT1G80420"
"2991",2991,"AT3G26910"
"2901",2901,"AT3G22750"
"2683",2683,"AT3G13840"
"4892",4892,"AT5G26670"
"1954",1954,"AT2G32580"
"933",933,"AT1G54310"
"3113",3113,"AT3G48090"
"5138",5138,"AT5G47050"
"3157",3157,"AT3G50640"
"4393",4393,"AT5G04480"
"2282",2282,"AT2G46060"
"1217",1217,"AT1G69910"
"1277",1277,"AT1G72490"
"3216",3216,"AT3G53030"
"2470",2470,"AT3G06010"
"5130",5130,"AT5G46560"
"1155",1155,"AT1G67530"
"4326",4326,"AT5G01500"
"1745",1745,"AT2G23150"
"3964",3964,"AT4G26000"
"1562",1562,"AT2G13290"
"3851",3851,"AT4G20840"
"2629",2629,"AT3G11780"
"2347",2347,"AT3G01400"
"4645",4645,"AT5G14580"
"1992",1992,"AT2G34260"
"3413",3413,"AT3G61415"
"2155",2155,"AT2G40830"
"3015",3015,"AT3G28740"
"2085",2085,"AT2G38840"
"2937",2937,"AT3G24350"
"4506",4506,"AT5G08470"
"2109",2109,"AT2G39550"
"318",318,"AT1G13860"
"4350",4350,"AT5G02290"
"5172",5172,"AT5G48460"
"1206",1206,"AT1G69640"
"3640",3640,"AT4G11560"
"283",283,"AT1G12160"
"5605",5605,"AT5G66310"
"925",925,"AT1G53880"
"2695",2695,"AT3G14680"
"1070",1070,"AT1G62980"
"3111",3111,"AT3G48060"
"4545",4545,"AT5G10370"
"2985",2985,"AT3G26618"
"1744",1744,"AT2G23140"
"1199",1199,"AT1G69250"
"5321",5321,"AT5G55060"
"4253",4253,"AT4G37210"
"4438",4438,"AT5G06050"
"1305",1305,"AT1G73950"
"5348",5348,"AT5G56170"
"4493",4493,"AT5G08100"
"2950",2950,"AT3G24740"
"2854",2854,"AT3G20870"
"4261",4261,"AT4G37450"
"4333",4333,"AT5G01770"
"2439",2439,"AT3G04820"
