1,AT1G01150
2,AT1G01183
3,AT1G01420
4,AT1G01680
5,AT1G01695
6,AT1G02490
7,AT1G02813
8,AT1G02820
9,AT1G03445
10,AT1G03502
11,AT1G03506
12,AT1G04013
13,AT1G04083
14,AT1G04147
15,AT1G04193
16,AT1G04197
17,AT1G04273
18,AT1G04303
19,AT1G04343
20,AT1G04380
21,AT1G04403
22,AT1G04427
23,AT1G04467
24,AT1G04497
25,AT1G04500
26,AT1G04507
27,AT1G04533
28,AT1G04560
29,AT1G04563
30,AT1G04580
31,AT1G04587
32,AT1G04625
33,AT1G04643
34,AT1G04703
35,AT1G04800
36,AT1G04817
37,AT1G04913
38,AT1G05013
39,AT1G05023
40,AT1G05083
41,AT1G05103
42,AT1G05207
43,AT1G05253
44,AT1G05297
45,AT1G05303
46,AT1G05353
47,AT1G05357
48,AT1G05383
49,AT1G05423
50,AT1G05463
51,AT1G05493
52,AT1G05510
53,AT1G05550
54,AT1G05693
55,AT1G05707
56,AT1G05723
57,AT1G05747
58,AT1G05757
59,AT1G05783
60,AT1G05920
61,AT1G05977
62,AT1G06030
63,AT1G06100
64,AT1G06170
65,AT1G06243
66,AT1G06260
67,AT1G06273
68,AT1G06337
69,AT1G06457
70,AT1G06487
71,AT1G06537
72,AT1G06547
73,AT1G06583
74,AT1G06587
75,AT1G06613
76,AT1G06645
77,AT1G06667
78,AT1G06757
79,AT1G06830
80,AT1G06963
81,AT1G06970
82,AT1G07180
83,AT1G07267
84,AT1G07287
85,AT1G07340
86,AT1G07430
87,AT1G07476
88,AT1G07493
89,AT1G07500
90,AT1G07653
91,AT1G07657
92,AT1G07663
93,AT1G07697
94,AT1G07720
95,AT1G07823
96,AT1G07850
97,AT1G07853
98,AT1G07887
99,AT1G07900
100,AT1G07943
101,AT1G07963
102,AT1G07987
103,AT1G08005
104,AT1G08073
105,AT1G08090
106,AT1G08093
107,AT1G08097
108,AT1G08115
109,AT1G08123
110,AT1G08165
111,AT1G08273
112,AT1G08287
113,AT1G08323
114,AT1G08440
115,AT1G08457
116,AT1G08557
117,AT1G08563
118,AT1G08567
119,AT1G08597
120,AT1G08633
121,AT1G08707
122,AT1G08810
123,AT1G08823
124,AT1G08827
125,AT1G08860
126,AT1G08867
127,AT1G08937
128,AT1G09017
129,AT1G09080
130,AT1G09157
131,AT1G09163
132,AT1G09176
133,AT1G09193
134,AT1G09233
135,AT1G09257
136,AT1G09260
137,AT1G09317
138,AT1G09323
139,AT1G09421
140,AT1G09423
141,AT1G09447
142,AT1G09467
143,AT1G09510
144,AT1G09513
145,AT1G09527
146,AT1G09553
147,AT1G09557
148,AT1G09573
149,AT1G09603
150,AT1G09607
151,AT1G09720
152,AT1G09773
153,AT1G09777
154,AT1G09823
