"Enrichment FDR","Genes in list","Total genes","Functional Category","Genes"
3.87054162883141e-16,647,3092,"Cellular protein modification process ","AT1G02740 AT1G03930 AT1G03960 AT1G04020 AT1G04640 AT1G06590 AT1G07650 AT1G08750 AT1G09060 AT1G10450 AT1G11050 AT1G11130 AT1G11280 AT1G11540 AT1G16330 AT1G16670 AT1G17440 AT1G18335 AT1G20270 AT1G20650 AT1G20930 AT1G24030 AT1G32340 AT1G33770 AT1G34210 AT1G44110 AT1G45160 AT1G51450 AT1G51660 AT1G53165 AT1G53430 AT1G53440 AT1G54210 AT1G55610 AT1G55750 AT1G59890 AT1G61360 AT1G61370 AT1G62310 AT1G64630 AT1G66750 AT1G67490 AT1G68690 AT1G70460 AT1G70520 AT1G70740 AT1G71230 AT1G71530 AT1G74330 AT1G74740 AT1G74800 AT1G75820 AT1G76040 AT1G77810 AT1G78190 AT1G80210 AT1G80640 AT2G13790 AT2G13800 AT2G14850 AT2G16090 AT2G16750 AT2G17620 AT2G18600 AT2G18850 AT2G20300 AT2G20850 AT2G21130 AT2G22530 AT2G23200 AT2G24530 AT2G25300 AT2G25737 AT2G25740 AT2G26100 AT2G28540 AT2G28590 AT2G31320 AT2G32430 AT2G33170 AT2G33540 AT2G34650 AT2G38025 AT2G40330 AT2G40570 AT2G41820 AT2G41890 AT2G41970 AT2G42960 AT2G44510 AT2G46700 AT3G02980 AT3G04460 AT3G04530 AT3G04690 AT3G06030 AT3G07060 AT3G07610 AT3G09880 AT3G10660 AT3G11240 AT3G12070 AT3G13530 AT3G13690 AT3G13970 AT3G15220 AT3G16090 AT3G17611 AT3G18620 AT3G20810 AT3G21650 AT3G22180 AT3G23310 AT3G24090 AT3G26700 AT3G27460 AT3G27580 AT3G46290 AT3G49600 AT3G49660 AT3G49670 AT3G51990 AT3G53240 AT3G53930 AT3G54130 AT3G55080 AT3G56570 AT3G56760 AT3G57530 AT3G57810 AT3G59630 AT3G62220 AT4G00020 AT4G01730 AT4G02730 AT4G03270 AT4G04695 AT4G04700 AT4G04710 AT4G04740 AT4G08470 AT4G08500 AT4G08590 AT4G09770 AT4G10130 AT4G10390 AT4G11530 AT4G11860 AT4G14340 AT4G15880 AT4G16970 AT4G17020 AT4G17895 AT4G17910 AT4G20130 AT4G20140 AT4G21400 AT4G21430 AT4G21530 AT4G21670 AT4G26890 AT4G30400 AT4G30520 AT4G31400 AT4G31670 AT4G32120 AT4G32710 AT4G33950 AT4G34020 AT4G34160 AT4G34500 AT4G35030 AT4G35620 AT4G37490 AT4G39370 AT5G01270 AT5G02790 AT5G04270 AT5G05560 AT5G05920 AT5G08415 AT5G10290 AT5G10720 AT5G13530 AT5G14950 AT5G15820 AT5G16310 AT5G17600 AT5G23170 AT5G25930 AT5G26760 AT5G27620 AT5G35370 AT5G39550 AT5G40440 AT5G40550 AT5G41370 AT5G42440 AT5G43080 AT5G45780 AT5G45900 AT5G46740 AT5G53340 AT5G54590 AT5G55090 AT5G56580 AT5G56790 AT5G57565 AT5G58003 AT5G58140 AT5G58760 AT5G59700 AT5G62030 AT5G62130 AT5G62620 AT5G62910 AT5G65240 AT5G65420 AT5G66450 AT5G67170 AT1G06770 AT1G08720 AT1G08910 AT1G10560 AT1G10570 AT1G11440 AT1G12970 AT1G16540 AT1G21410 AT1G29340 AT1G49540 AT1G49780 AT1G60220 AT1G67840 AT1G68330 AT1G76710 AT1G77720 AT1G79620 AT2G01210 AT2G17030 AT2G18790 AT2G22010 AT2G22680 AT2G23740 AT2G30170 AT2G30360 AT2G30580 AT2G35000 AT2G41980 AT2G43850 AT2G44950 AT2G45490 AT3G07360 AT3G07370 AT3G13672 AT3G15150 AT3G18710 AT3G19150 AT3G24810 AT3G50630 AT3G53030 AT3G54610 AT3G59410 AT3G59700 AT4G11570 AT4G28890 AT5G09790 AT5G13960 AT5G24330 AT5G26570 AT5G36250 AT5G38210 AT5G39890 AT5G41580 AT5G48820 AT5G50860 AT5G57050 AT1G01450 AT1G03365 AT1G03770 AT1G03780 AT1G05000 AT1G05700 AT1G06840 AT1G08280 AT1G10230 AT1G10650 AT1G13270 AT1G14390 AT1G14970 AT1G16220 AT1G16690 AT1G17270 AT1G20780 AT1G20823 AT1G21270 AT1G22870 AT1G25320 AT1G25390 AT1G29930 AT1G30810 AT1G31810 AT1G33480 AT1G34270 AT1G35510 AT1G38131 AT1G47056 AT1G48040 AT1G48480 AT1G49230 AT1G49710 AT1G50240 AT1G51790 AT1G51800 AT1G51940 AT1G52630 AT1G53025 AT1G53490 AT1G53770 AT1G55250 AT1G55590 AT1G55760 AT1G56610 AT1G57870 AT1G60610 AT1G63490 AT1G65410 AT1G65950 AT1G66160 AT1G66340 AT1G66620 AT1G66660 AT1G66830 AT1G66880 AT1G67510 AT1G67530 AT1G67720 AT1G67820 AT1G67880 AT1G67890 AT1G68050 AT1G68400 AT1G69210 AT1G69270 AT1G69790 AT1G69910 AT1G71990 AT1G73100 AT1G73177 AT1G73450 AT1G73760 AT1G74680 AT1G76170 AT1G76270 AT1G76390 AT1G78770 AT1G79020 AT1G79570 AT1G79600 AT1G79630 AT1G79670 AT1G80100 AT2G01620 AT2G02230 AT2G04660 AT2G04740 AT2G05320 AT2G06040 AT2G11000 AT2G13290 AT2G13690 AT2G15300 AT2G15390 AT2G15530 AT2G15580 AT2G15790 AT2G16920 AT2G17220 AT2G17700 AT2G17820 AT2G17900 AT2G18915 AT2G19260 AT2G20635 AT2G22690 AT2G23140 AT2G23300 AT2G24230 AT2G26000 AT2G27340 AT2G28940 AT2G28960 AT2G28970 AT2G33560 AT2G33580 AT2G34420 AT2G35100 AT2G35710 AT2G37150 AT2G37710 AT2G38950 AT2G39090 AT2G39840 AT2G40860 AT2G42350 AT2G44150 AT2G45590 AT2G45910 AT2G46495 AT2G46850 AT2G47590 AT3G01480 AT3G01840 AT3G02250 AT3G02290 AT3G03750 AT3G05580 AT3G05675 AT3G05870 AT3G06140 AT3G06620 AT3G07525 AT3G07550 AT3G08020 AT3G08570 AT3G08940 AT3G09830 AT3G10525 AT3G10550 AT3G10815 AT3G10910 AT3G11840 AT3G12200 AT3G15354 AT3G17250 AT3G17750 AT3G18773 AT3G21280 AT3G21820 AT3G22104 AT3G22750 AT3G23150 AT3G24190 AT3G24515 AT3G24715 AT3G28450 AT3G28700 AT3G29010 AT3G29760 AT3G42180 AT3G43700 AT3G44850 AT3G45400 AT3G46330 AT3G48150 AT3G48190 AT3G49060 AT3G50080 AT3G51790 AT3G52100 AT3G53380 AT3G53410 AT3G53590 AT3G53810 AT3G54100 AT3G54790 AT3G55070 AT3G57120 AT3G57630 AT3G57750 AT3G58720 AT3G58760 AT3G59000 AT3G61350 AT3G61390 AT3G61415 AT3G61590 AT3G62260 AT3G63220 AT3G63280 AT3G63340 AT4G00330 AT4G00340 AT4G02410 AT4G02760 AT4G03080 AT4G03960 AT4G04960 AT4G08455 AT4G09100 AT4G10570 AT4G10590 AT4G11920 AT4G12020 AT4G13460 AT4G16580 AT4G17430 AT4G18130 AT4G18640 AT4G20940 AT4G21100 AT4G21350 AT4G22290 AT4G22350 AT4G22580 AT4G22860 AT4G24015 AT4G24480 AT4G24530 AT4G25390 AT4G27050 AT4G27910 AT4G28370 AT4G30640 AT4G30860 AT4G31160 AT4G31390 AT4G31820 AT4G32250 AT4G33160 AT4G34040 AT4G35480 AT4G35500 AT4G35780 AT4G35987 AT4G36080 AT4G36945 AT4G37040 AT4G38940 AT4G39550 AT4G40070 AT5G01290 AT5G01560 AT5G01830 AT5G01850 AT5G01880 AT5G01920 AT5G02070 AT5G03140 AT5G03320 AT5G03450 AT5G04670 AT5G05160 AT5G05230 AT5G06620 AT5G06740 AT5G07040 AT5G07140 AT5G07150 AT5G07670 AT5G08139 AT5G08335 AT5G09230 AT5G09740 AT5G09800 AT5G10790 AT5G10900 AT5G11030 AT5G13060 AT5G13290 AT5G13860 AT5G14480 AT5G15510 AT5G16810 AT5G16890 AT5G18525 AT5G18700 AT5G19280 AT5G20930 AT5G21010 AT5G22130 AT5G23720 AT5G24100 AT5G24360 AT5G24850 AT5G24870 AT5G24970 AT5G25110 AT5G26040 AT5G27930 AT5G28290 AT5G33290 AT5G35840 AT5G38280 AT5G40140 AT5G40470 AT5G41180 AT5G41240 AT5G41330 AT5G42750 AT5G43630 AT5G43990 AT5G44280 AT5G46570 AT5G47070 AT5G47110 AT5G47790 AT5G49470 AT5G49660 AT5G50330 AT5G50420 AT5G51020 AT5G51380 AT5G51450 AT5G51770 AT5G53360 AT5G54270 AT5G55000 AT5G58150 AT5G58160 AT5G58940 AT5G59220 AT5G59300 AT5G59680 AT5G60270 AT5G60820 AT5G61650 AT5G62220 AT5G62710 AT5G63080 AT5G63410 AT5G63970 AT5G64150 AT5G64330 AT5G64600 AT5G65470 AT5G66560 AT5G67200 AT5G67280 AT5G67340 AT5G67440 ATCG00350 AT3G42660 AT5G55760 AT1G11755 AT1G22950 AT1G62830 AT2G46040 AT3G10390 AT3G12580 AT3G22942 AT3G24870 AT5G55390 AT5G66570 AT5G66750 AT2G03500 AT4G33620"
3.87054162883141e-16,647,3092,"Protein modification process ","AT1G02740 AT1G03930 AT1G03960 AT1G04020 AT1G04640 AT1G06590 AT1G07650 AT1G08750 AT1G09060 AT1G10450 AT1G11050 AT1G11130 AT1G11280 AT1G11540 AT1G16330 AT1G16670 AT1G17440 AT1G18335 AT1G20270 AT1G20650 AT1G20930 AT1G24030 AT1G32340 AT1G33770 AT1G34210 AT1G44110 AT1G45160 AT1G51450 AT1G51660 AT1G53165 AT1G53430 AT1G53440 AT1G54210 AT1G55610 AT1G55750 AT1G59890 AT1G61360 AT1G61370 AT1G62310 AT1G64630 AT1G66750 AT1G67490 AT1G68690 AT1G70460 AT1G70520 AT1G70740 AT1G71230 AT1G71530 AT1G74330 AT1G74740 AT1G74800 AT1G75820 AT1G76040 AT1G77810 AT1G78190 AT1G80210 AT1G80640 AT2G13790 AT2G13800 AT2G14850 AT2G16090 AT2G16750 AT2G17620 AT2G18600 AT2G18850 AT2G20300 AT2G20850 AT2G21130 AT2G22530 AT2G23200 AT2G24530 AT2G25300 AT2G25737 AT2G25740 AT2G26100 AT2G28540 AT2G28590 AT2G31320 AT2G32430 AT2G33170 AT2G33540 AT2G34650 AT2G38025 AT2G40330 AT2G40570 AT2G41820 AT2G41890 AT2G41970 AT2G42960 AT2G44510 AT2G46700 AT3G02980 AT3G04460 AT3G04530 AT3G04690 AT3G06030 AT3G07060 AT3G07610 AT3G09880 AT3G10660 AT3G11240 AT3G12070 AT3G13530 AT3G13690 AT3G13970 AT3G15220 AT3G16090 AT3G17611 AT3G18620 AT3G20810 AT3G21650 AT3G22180 AT3G23310 AT3G24090 AT3G26700 AT3G27460 AT3G27580 AT3G46290 AT3G49600 AT3G49660 AT3G49670 AT3G51990 AT3G53240 AT3G53930 AT3G54130 AT3G55080 AT3G56570 AT3G56760 AT3G57530 AT3G57810 AT3G59630 AT3G62220 AT4G00020 AT4G01730 AT4G02730 AT4G03270 AT4G04695 AT4G04700 AT4G04710 AT4G04740 AT4G08470 AT4G08500 AT4G08590 AT4G09770 AT4G10130 AT4G10390 AT4G11530 AT4G11860 AT4G14340 AT4G15880 AT4G16970 AT4G17020 AT4G17895 AT4G17910 AT4G20130 AT4G20140 AT4G21400 AT4G21430 AT4G21530 AT4G21670 AT4G26890 AT4G30400 AT4G30520 AT4G31400 AT4G31670 AT4G32120 AT4G32710 AT4G33950 AT4G34020 AT4G34160 AT4G34500 AT4G35030 AT4G35620 AT4G37490 AT4G39370 AT5G01270 AT5G02790 AT5G04270 AT5G05560 AT5G05920 AT5G08415 AT5G10290 AT5G10720 AT5G13530 AT5G14950 AT5G15820 AT5G16310 AT5G17600 AT5G23170 AT5G25930 AT5G26760 AT5G27620 AT5G35370 AT5G39550 AT5G40440 AT5G40550 AT5G41370 AT5G42440 AT5G43080 AT5G45780 AT5G45900 AT5G46740 AT5G53340 AT5G54590 AT5G55090 AT5G56580 AT5G56790 AT5G57565 AT5G58003 AT5G58140 AT5G58760 AT5G59700 AT5G62030 AT5G62130 AT5G62620 AT5G62910 AT5G65240 AT5G65420 AT5G66450 AT5G67170 AT1G06770 AT1G08720 AT1G08910 AT1G10560 AT1G10570 AT1G11440 AT1G12970 AT1G16540 AT1G21410 AT1G29340 AT1G49540 AT1G49780 AT1G60220 AT1G67840 AT1G68330 AT1G76710 AT1G77720 AT1G79620 AT2G01210 AT2G17030 AT2G18790 AT2G22010 AT2G22680 AT2G23740 AT2G30170 AT2G30360 AT2G30580 AT2G35000 AT2G41980 AT2G43850 AT2G44950 AT2G45490 AT3G07360 AT3G07370 AT3G13672 AT3G15150 AT3G18710 AT3G19150 AT3G24810 AT3G50630 AT3G53030 AT3G54610 AT3G59410 AT3G59700 AT4G11570 AT4G28890 AT5G09790 AT5G13960 AT5G24330 AT5G26570 AT5G36250 AT5G38210 AT5G39890 AT5G41580 AT5G48820 AT5G50860 AT5G57050 AT1G01450 AT1G03365 AT1G03770 AT1G03780 AT1G05000 AT1G05700 AT1G06840 AT1G08280 AT1G10230 AT1G10650 AT1G13270 AT1G14390 AT1G14970 AT1G16220 AT1G16690 AT1G17270 AT1G20780 AT1G20823 AT1G21270 AT1G22870 AT1G25320 AT1G25390 AT1G29930 AT1G30810 AT1G31810 AT1G33480 AT1G34270 AT1G35510 AT1G38131 AT1G47056 AT1G48040 AT1G48480 AT1G49230 AT1G49710 AT1G50240 AT1G51790 AT1G51800 AT1G51940 AT1G52630 AT1G53025 AT1G53490 AT1G53770 AT1G55250 AT1G55590 AT1G55760 AT1G56610 AT1G57870 AT1G60610 AT1G63490 AT1G65410 AT1G65950 AT1G66160 AT1G66340 AT1G66620 AT1G66660 AT1G66830 AT1G66880 AT1G67510 AT1G67530 AT1G67720 AT1G67820 AT1G67880 AT1G67890 AT1G68050 AT1G68400 AT1G69210 AT1G69270 AT1G69790 AT1G69910 AT1G71990 AT1G73100 AT1G73177 AT1G73450 AT1G73760 AT1G74680 AT1G76170 AT1G76270 AT1G76390 AT1G78770 AT1G79020 AT1G79570 AT1G79600 AT1G79630 AT1G79670 AT1G80100 AT2G01620 AT2G02230 AT2G04660 AT2G04740 AT2G05320 AT2G06040 AT2G11000 AT2G13290 AT2G13690 AT2G15300 AT2G15390 AT2G15530 AT2G15580 AT2G15790 AT2G16920 AT2G17220 AT2G17700 AT2G17820 AT2G17900 AT2G18915 AT2G19260 AT2G20635 AT2G22690 AT2G23140 AT2G23300 AT2G24230 AT2G26000 AT2G27340 AT2G28940 AT2G28960 AT2G28970 AT2G33560 AT2G33580 AT2G34420 AT2G35100 AT2G35710 AT2G37150 AT2G37710 AT2G38950 AT2G39090 AT2G39840 AT2G40860 AT2G42350 AT2G44150 AT2G45590 AT2G45910 AT2G46495 AT2G46850 AT2G47590 AT3G01480 AT3G01840 AT3G02250 AT3G02290 AT3G03750 AT3G05580 AT3G05675 AT3G05870 AT3G06140 AT3G06620 AT3G07525 AT3G07550 AT3G08020 AT3G08570 AT3G08940 AT3G09830 AT3G10525 AT3G10550 AT3G10815 AT3G10910 AT3G11840 AT3G12200 AT3G15354 AT3G17250 AT3G17750 AT3G18773 AT3G21280 AT3G21820 AT3G22104 AT3G22750 AT3G23150 AT3G24190 AT3G24515 AT3G24715 AT3G28450 AT3G28700 AT3G29010 AT3G29760 AT3G42180 AT3G43700 AT3G44850 AT3G45400 AT3G46330 AT3G48150 AT3G48190 AT3G49060 AT3G50080 AT3G51790 AT3G52100 AT3G53380 AT3G53410 AT3G53590 AT3G53810 AT3G54100 AT3G54790 AT3G55070 AT3G57120 AT3G57630 AT3G57750 AT3G58720 AT3G58760 AT3G59000 AT3G61350 AT3G61390 AT3G61415 AT3G61590 AT3G62260 AT3G63220 AT3G63280 AT3G63340 AT4G00330 AT4G00340 AT4G02410 AT4G02760 AT4G03080 AT4G03960 AT4G04960 AT4G08455 AT4G09100 AT4G10570 AT4G10590 AT4G11920 AT4G12020 AT4G13460 AT4G16580 AT4G17430 AT4G18130 AT4G18640 AT4G20940 AT4G21100 AT4G21350 AT4G22290 AT4G22350 AT4G22580 AT4G22860 AT4G24015 AT4G24480 AT4G24530 AT4G25390 AT4G27050 AT4G27910 AT4G28370 AT4G30640 AT4G30860 AT4G31160 AT4G31390 AT4G31820 AT4G32250 AT4G33160 AT4G34040 AT4G35480 AT4G35500 AT4G35780 AT4G35987 AT4G36080 AT4G36945 AT4G37040 AT4G38940 AT4G39550 AT4G40070 AT5G01290 AT5G01560 AT5G01830 AT5G01850 AT5G01880 AT5G01920 AT5G02070 AT5G03140 AT5G03320 AT5G03450 AT5G04670 AT5G05160 AT5G05230 AT5G06620 AT5G06740 AT5G07040 AT5G07140 AT5G07150 AT5G07670 AT5G08139 AT5G08335 AT5G09230 AT5G09740 AT5G09800 AT5G10790 AT5G10900 AT5G11030 AT5G13060 AT5G13290 AT5G13860 AT5G14480 AT5G15510 AT5G16810 AT5G16890 AT5G18525 AT5G18700 AT5G19280 AT5G20930 AT5G21010 AT5G22130 AT5G23720 AT5G24100 AT5G24360 AT5G24850 AT5G24870 AT5G24970 AT5G25110 AT5G26040 AT5G27930 AT5G28290 AT5G33290 AT5G35840 AT5G38280 AT5G40140 AT5G40470 AT5G41180 AT5G41240 AT5G41330 AT5G42750 AT5G43630 AT5G43990 AT5G44280 AT5G46570 AT5G47070 AT5G47110 AT5G47790 AT5G49470 AT5G49660 AT5G50330 AT5G50420 AT5G51020 AT5G51380 AT5G51450 AT5G51770 AT5G53360 AT5G54270 AT5G55000 AT5G58150 AT5G58160 AT5G58940 AT5G59220 AT5G59300 AT5G59680 AT5G60270 AT5G60820 AT5G61650 AT5G62220 AT5G62710 AT5G63080 AT5G63410 AT5G63970 AT5G64150 AT5G64330 AT5G64600 AT5G65470 AT5G66560 AT5G67200 AT5G67280 AT5G67340 AT5G67440 ATCG00350 AT3G42660 AT5G55760 AT1G11755 AT1G22950 AT1G62830 AT2G46040 AT3G10390 AT3G12580 AT3G22942 AT3G24870 AT5G55390 AT5G66570 AT5G66750 AT2G03500 AT4G33620"
