"","WS_GC_c1.which.mclass....6...1."
"119","AT1G10180"
"120","AT1G10230"
"121","AT1G10270"
"122","AT1G10310"
"123","AT1G10390"
"124","AT1G10400"
"125","AT1G10430"
"126","AT1G10470"
"127","AT1G10522"
"128","AT1G10760"
"129","AT1G10780"
"130","AT1G10820"
"131","AT1G10850"
"132","AT1G10890"
"133","AT1G10900"
"134","AT1G10910"
"135","AT1G10940"
"136","AT1G11130"
"137","AT1G11200"
"138","AT1G11390"
"139","AT1G11592"
"140","AT1G11660"
"141","AT1G11780"
"142","AT1G11790"
"143","AT1G11800"
"144","AT1G11820"
"145","AT1G11930"
"146","AT1G12160"
"147","AT1G12470"
"148","AT1G12500"
"149","AT1G12770"
"150","AT1G12820"
"151","AT1G13000"
"152","AT1G13020"
"153","AT1G13030"
"154","AT1G13120"
"155","AT1G13170"
"156","AT1G13300"
"157","AT1G13580"
"158","AT1G13750"
"159","AT1G13810"
"160","AT1G14020"
"161","AT1G14040"
"162","AT1G14140"
"163","AT1G14350"
"164","AT1G14360"
"165","AT1G14820"
"166","AT1G14850"
"167","AT1G14920"
"168","AT1G14990"
"169","AT1G15002"
"170","AT1G15020"
"171","AT1G15140"
"172","AT1G15470"
"173","AT1G15480"
"174","AT1G15570"
"175","AT1G15660"
"176","AT1G15760"
"177","AT1G15860"
"178","AT1G15870"
"179","AT1G15940"
"180","AT1G16010"
"181","AT1G16020"
"182","AT1G16040"
"183","AT1G16210"
"184","AT1G16270"
"185","AT1G16280"
"186","AT1G16300"
"187","AT1G16340"
"188","AT1G16430"
"189","AT1G16520"
"190","AT1G16630"
"191","AT1G16680"
"192","AT1G16800"
"193","AT1G16916"
"194","AT1G17110"
"195","AT1G17160"
"196","AT1G17350"
"197","AT1G17430"
"198","AT1G17490"
"199","AT1G17520"
"200","AT1G17620"
"201","AT1G17980"
"202","AT1G18040"
"203","AT1G18340"
"204","AT1G18370"
"205","AT1G18580"
"206","AT1G18630"
"207","AT1G18650"
"208","AT1G18700"
"209","AT1G18745"
"210","AT1G18900"
"211","AT1G18950"
"212","AT1G19110"
"213","AT1G19140"
"214","AT1G19170"
"215","AT1G19240"
"216","AT1G19430"
"217","AT1G19440"
"218","AT1G19710"
"219","AT1G19860"
"220","AT1G19990"
"221","AT1G20300"
"222","AT1G20370"
"223","AT1G20380"
"224","AT1G20410"
"225","AT1G20460"
"226","AT1G20540"
"227","AT1G20610"
"228","AT1G20910"
"229","AT1G21370"
"230","AT1G21440"
"231","AT1G21560"
"232","AT1G21650"
"233","AT1G21660"
"234","AT1G21700"
"235","AT1G21730"
"236","AT1G21740"
"237","AT1G21980"
"238","AT1G22060"
"239","AT1G22140"
"240","AT1G22170"
"241","AT1G22330"
"242","AT1G22610"
"243","AT1G22730"
"244","AT1G22790"
"245","AT1G22800"
"246","AT1G22940"
"247","AT1G22950"
"248","AT1G22960"
"249","AT1G22980"
"250","AT1G23000"
"251","AT1G23170"
"252","AT1G23220"
"253","AT1G23780"
"254","AT1G23900"
"255","AT1G24090"
"256","AT1G24095"
"257","AT1G24120"
"258","AT1G24160"
"259","AT1G24190"
"260","AT1G24240"
"261","AT1G24310"
"262","AT1G24350"
"263","AT1G24460"
"264","AT1G24610"
"265","AT1G25320"
"266","AT1G25380"
"267","AT1G25420"
"268","AT1G25580"
"269","AT1G25682"
"270","AT1G26100"
"271","AT1G26160"
"272","AT1G26170"
"273","AT1G26300"
"274","AT1G26370"
"275","AT1G26450"
"276","AT1G26530"
"277","AT1G26650"
"278","AT1G26660"
"279","AT1G26690"
"280","AT1G26760"
"281","AT1G26830"
"282","AT1G26940"
"283","AT1G27000"
"284","AT1G27030"
"285","AT1G27050"
"286","AT1G27460"
"287","AT1G27600"
"288","AT1G27630"
"289","AT1G27760"
"290","AT1G27900"
"291","AT1G27930"
"292","AT1G28090"
"293","AT1G28120"
"294","AT1G28340"
"295","AT1G28350"
"296","AT1G28420"
"297","AT1G28490"
"298","AT1G29030"
"299","AT1G29220"
"300","AT1G29418"
"301","AT1G29535"
"302","AT1G29630"
"303","AT1G29810"
"304","AT1G29820"
"305","AT1G29890"
"306","AT1G30240"
"307","AT1G30300"
"308","AT1G30330"
"309","AT1G30450"
"310","AT1G30460"
"311","AT1G30470"
"312","AT1G30480"
"313","AT1G30600"
"314","AT1G30680"
"315","AT1G30960"
"316","AT1G31070"
"317","AT1G31150"
"318","AT1G31230"
"319","AT1G31360"
"320","AT1G31420"
"321","AT1G31500"
"322","AT1G31870"
"323","AT1G31940"
"324","AT1G32090"
"325","AT1G32127"
"326","AT1G32190"
"327","AT1G32240"
"328","AT1G32310"
"329","AT1G32500"
"330","AT1G32730"
"331","AT1G32860"
"332","AT1G32990"
"333","AT1G33170"
"334","AT1G33360"
"335","AT1G33410"
"336","AT1G33700"
"337","AT1G33990"
"338","AT1G34010"
"339","AT1G34190"
"340","AT1G34320"
"341","AT1G34360"
"342","AT1G34430"
"343","AT1G34550"
"344","AT1G34770"
"345","AT1G35220"
"346","AT1G35470"
"347","AT1G36160"
"348","AT1G36280"
"349","AT1G36370"
"350","AT1G42430"
"351","AT1G42990"
"352","AT1G43850"
"353","AT1G43900"
"354","AT1G43910"
"355","AT1G44110"
"356","AT1G44170"
"357","AT1G44780"
"358","AT1G44810"
"359","AT1G44910"
"360","AT1G44960"
"361","AT1G45170"
"362","AT1G45207"
"363","AT1G47210"
"364","AT1G47230"
"365","AT1G47290"
"366","AT1G47380"
"367","AT1G47410"
"368","AT1G47550"
"369","AT1G47620"
"370","AT1G47710"
"371","AT1G47820"
"372","AT1G47900"
"373","AT1G47970"
"374","AT1G48110"
"375","AT1G48175"
"376","AT1G48240"
"377","AT1G48270"
"378","AT1G48380"
"379","AT1G48460"
"380","AT1G48560"
"381","AT1G48570"
"382","AT1G48635"
"383","AT1G48650"
"384","AT1G49040"
"385","AT1G49245"
"386","AT1G49340"
"387","AT1G49540"
"388","AT1G49670"
"389","AT1G49840"
"390","AT1G49910"
"391","AT1G50110"
"392","AT1G50140"
"393","AT1G50300"
"394","AT1G50380"
"395","AT1G50560"
"396","AT1G50575"
"397","AT1G50620"
"398","AT1G50840"
"399","AT1G51380"
"400","AT1G51390"
"401","AT1G51540"
"402","AT1G51600"
"403","AT1G51660"
"404","AT1G51745"
"405","AT1G52370"
"406","AT1G52420"
"407","AT1G52500"
"408","AT1G52540"
"409","AT1G52730"
"410","AT1G53000"
"411","AT1G53040"
"412","AT1G53050"
"413","AT1G53070"
"414","AT1G53140"
"415","AT1G53180"
"416","AT1G53300"
"417","AT1G53345"
"418","AT1G53460"
"419","AT1G53470"
"420","AT1G53530"
"421","AT1G53710"
"422","AT1G53720"
"423","AT1G53880"
"424","AT1G54090"
"425","AT1G54170"
"426","AT1G54250"
"427","AT1G54310"
"428","AT1G54380"
"429","AT1G54390"
"430","AT1G54490"
"431","AT1G55080"
"432","AT1G55090"
"433","AT1G55130"
"434","AT1G55150"
"435","AT1G55190"
"436","AT1G55380"
"437","AT1G55460"
"438","AT1G55490"
"439","AT1G55520"
"440","AT1G55535"
"441","AT1G55540"
"442","AT1G55620"
"443","AT1G55805"
"444","AT1G55820"
"445","AT1G55860"
"446","AT1G56020"
"447","AT1G56050"
"448","AT1G56180"
"449","AT1G56190"
"450","AT1G56570"
"451","AT1G56580"
"452","AT1G56590"
"453","AT1G57820"
"454","AT1G58025"
"455","AT1G58100"
"456","AT1G58250"
"457","AT1G58350"
"458","AT1G58440"
"459","AT1G59540"
"460","AT1G59600"
"461","AT1G59710"
"462","AT1G59890"
"463","AT1G59990"
"464","AT1G60170"
"465","AT1G60650"
"466","AT1G60860"
"467","AT1G60900"
"468","AT1G61010"
"469","AT1G61040"
"470","AT1G61640"
"471","AT1G61670"
"472","AT1G61890"
"473","AT1G61980"
"474","AT1G61990"
"475","AT1G62010"
"476","AT1G62330"
"477","AT1G62430"
"478","AT1G62660"
"479","AT1G62730"
"480","AT1G62740"
"481","AT1G62810"
"482","AT1G63100"
"483","AT1G63160"
"484","AT1G63170"
"485","AT1G63250"
"486","AT1G63300"
"487","AT1G63470"
"488","AT1G63500"
"489","AT1G63640"
"490","AT1G63650"
"491","AT1G63700"
"492","AT1G63850"
"493","AT1G63990"
"494","AT1G64105"
"495","AT1G64220"
"496","AT1G64330"
"497","AT1G64350"
"498","AT1G64390"
"499","AT1G64440"
"500","AT1G64450"
"501","AT1G64600"
"502","AT1G64850"
"503","AT1G64900"
"504","AT1G64950"
"505","AT1G64990"
"506","AT1G65020"
"507","AT1G65260"
"508","AT1G65280"
"509","AT1G65430"
"510","AT1G65470"
"511","AT1G65650"
"512","AT1G65660"
"513","AT1G66430"
"514","AT1G66670"
"515","AT1G66750"
"516","AT1G67140"
"517","AT1G67320"
"518","AT1G67325"
"519","AT1G67630"
"520","AT1G67930"
"521","AT1G67950"
"522","AT1G68070"
"523","AT1G68100"
"524","AT1G68130"
"525","AT1G68220"
"526","AT1G68370"
"527","AT1G68410"
"528","AT1G68550"
"529","AT1G68580"
"530","AT1G68660"
"531","AT1G68720"
"532","AT1G68760"
"533","AT1G68825"
"534","AT1G69030"
"535","AT1G69220"
"536","AT1G69380"
"537","AT1G69680"
"538","AT1G69740"
"539","AT1G69840"
"540","AT1G69980"
"541","AT1G70090"
"542","AT1G70280"
"543","AT1G70340"
"544","AT1G70580"
"545","AT1G70730"
"546","AT1G71020"
"547","AT1G71080"
"548","AT1G71100"
"549","AT1G71170"
"550","AT1G71210"
"551","AT1G71430"
"552","AT1G71440"
"553","AT1G71696"
"554","AT1G71800"
"555","AT1G71820"
"556","AT1G71830"
"557","AT1G71850"
"558","AT1G71865"
"559","AT1G71900"
"560","AT1G71920"
"561","AT1G71940"
"562","AT1G71990"
"563","AT1G72175"
"564","AT1G72250"
"565","AT1G72310"
"566","AT1G72330"
"567","AT1G72340"
"568","AT1G72420"
"569","AT1G72470"
"570","AT1G72560"
"571","AT1G72630"
"572","AT1G72790"
"573","AT1G72830"
"574","AT1G72880"
"575","AT1G73010"
"576","AT1G73100"
"577","AT1G73177"
"578","AT1G73240"
"579","AT1G73250"
"580","AT1G73350"
"581","AT1G73430"
"582","AT1G73460"
"583","AT1G73875"
"584","AT1G73930"
"585","AT1G74040"
"586","AT1G74090"
"587","AT1G74160"
"588","AT1G74720"
"589","AT1G74800"
"590","AT1G74970"
"591","AT1G75080"
"592","AT1G75140"
"593","AT1G75170"
"594","AT1G75190"
"595","AT1G75200"
"596","AT1G75210"
"597","AT1G75310"
"598","AT1G75335"
"599","AT1G75340"
"600","AT1G75390"
"601","AT1G75510"
"602","AT1G75860"
"603","AT1G76120"
"604","AT1G76140"
"605","AT1G76260"
"606","AT1G76310"
"607","AT1G76340"
"608","AT1G76440"
"609","AT1G76510"
"610","AT1G76850"
"611","AT1G76878"
"612","AT1G76880"
"613","AT1G76900"
"614","AT1G77140"
"615","AT1G77200"
"616","AT1G77580"
"617","AT1G77630"
"618","AT1G77720"
"619","AT1G78050"
"620","AT1G78090"
"621","AT1G78100"
"622","AT1G78240"
"623","AT1G78520"
"624","AT1G78610"
"625","AT1G78620"
"626","AT1G78770"
"627","AT1G79050"
"628","AT1G79060"
"629","AT1G79070"
"630","AT1G79090"
"631","AT1G79200"
"632","AT1G79470"
"633","AT1G79500"
"634","AT1G79529"
"635","AT1G79540"
"636","AT1G79560"
"637","AT1G79580"
"638","AT1G79620"
"639","AT1G79730"
"640","AT1G79810"
"641","AT1G79820"
"642","AT1G79850"
"643","AT1G79950"
"644","AT1G80000"
"645","AT1G80190"
"646","AT1G80245"
"647","AT1G80350"
"648","AT1G80480"
"649","AT1G80490"
"650","AT1G80700"
"651","AT1G80890"
"652","AT1G80910"
"653","AT1G80950"
"654","AT2G01008"
"655","AT2G01021"
"656","AT2G01070"
"657","AT2G01120"
"658","AT2G01210"
"659","AT2G01410"
"660","AT2G01630"
"661","AT2G01690"
"662","AT2G01750"
"663","AT2G01820"
"664","AT2G02090"
"665","AT2G02230"
"666","AT2G02480"
"667","AT2G02500"
"668","AT2G02560"
"669","AT2G02790"
"670","AT2G03070"
"671","AT2G03150"
"672","AT2G03220"
"673","AT2G03430"
"674","AT2G03470"
"675","AT2G03667"
"676","AT2G03780"
"677","AT2G04305"
"678","AT2G04360"
"679","AT2G04400"
"680","AT2G04650"
"681","AT2G04660"
"682","AT2G04740"
"683","AT2G04845"
"684","AT2G04865"
"685","AT2G04940"
"686","AT2G05120"
"687","AT2G05230"
"688","AT2G05915"
"689","AT2G06210"
"690","AT2G07170"
"691","AT2G07175"
"692","AT2G07627"
"693","AT2G07680"
"694","AT2G07695"
"695","AT2G07707"
"696","AT2G07715"
"697","AT2G07719"
"698","AT2G07734"
"699","AT2G07751"
"700","AT2G09225"
"701","AT2G13540"
"702","AT2G14120"
"703","AT2G14170"
"704","AT2G14260"
"705","AT2G14285"
"706","AT2G14820"
"707","AT2G14880"
"708","AT2G15270"
"709","AT2G15280"
"710","AT2G15290"
"711","AT2G15320"
"712","AT2G15690"
"713","AT2G15790"
"714","AT2G16230"
"715","AT2G16270"
"716","AT2G16370"
"717","AT2G16440"
"718","AT2G16460"
"719","AT2G16485"
"720","AT2G16595"
"721","AT2G16710"
"722","AT2G17020"
"723","AT2G17080"
"724","AT2G17120"
"725","AT2G17190"
"726","AT2G17230"
"727","AT2G17240"
"728","AT2G17265"
"729","AT2G17340"
"730","AT2G17370"
"731","AT2G17530"
"732","AT2G17580"
"733","AT2G17790"
"734","AT2G17870"
"735","AT2G17930"
"736","AT2G18193"
"737","AT2G18230"
"738","AT2G18240"
"739","AT2G18290"
"740","AT2G18410"
"741","AT2G18520"
"742","AT2G18630"
"743","AT2G18730"
"744","AT2G18840"
"745","AT2G18990"
"746","AT2G19160"
"747","AT2G19170"
"748","AT2G19340"
"749","AT2G19430"
"750","AT2G19460"
"751","AT2G19470"
"752","AT2G19490"
"753","AT2G19560"
"754","AT2G19600"
"755","AT2G19680"
"756","AT2G19870"
"757","AT2G19880"
"758","AT2G19950"
"759","AT2G20000"
"760","AT2G20190"
"761","AT2G20270"
"762","AT2G20300"
"763","AT2G20390"
"764","AT2G20480"
"765","AT2G20610"
"766","AT2G20690"
"767","AT2G20780"
"768","AT2G20840"
"769","AT2G20980"
"770","AT2G21340"
"771","AT2G21470"
"772","AT2G22090"
"773","AT2G22100"
"774","AT2G22370"
"775","AT2G22450"
"776","AT2G22475"
"777","AT2G22660"
"778","AT2G22720"
"779","AT2G22900"
"780","AT2G23040"
"781","AT2G23300"
"782","AT2G23370"
"783","AT2G23380"
"784","AT2G23460"
"785","AT2G23630"
"786","AT2G23820"
"787","AT2G23890"
"788","AT2G24020"
"789","AT2G24050"
"790","AT2G24170"
"791","AT2G24230"
"792","AT2G24280"
"793","AT2G24310"
"794","AT2G24400"
"795","AT2G24490"
"796","AT2G24640"
"797","AT2G24762"
"798","AT2G24830"
"799","AT2G24990"
"800","AT2G25100"
"801","AT2G25270"
"802","AT2G25355"
"803","AT2G25570"
"804","AT2G25620"
"805","AT2G25640"
"806","AT2G25650"
"807","AT2G25660"
"808","AT2G25710"
"809","AT2G25720"
"810","AT2G25730"
"811","AT2G25840"
"812","AT2G25880"
"813","AT2G25980"
"814","AT2G26110"
"815","AT2G26200"
"816","AT2G26260"
"817","AT2G26430"
"818","AT2G26460"
"819","AT2G26510"
"820","AT2G26550"
"821","AT2G26640"
"822","AT2G26700"
"823","AT2G26760"
"824","AT2G26780"
"825","AT2G26810"
"826","AT2G26830"
"827","AT2G26860"
"828","AT2G26970"
"829","AT2G26980"
"830","AT2G27010"
"831","AT2G27130"
"832","AT2G27210"
"833","AT2G27460"
"834","AT2G27580"
"835","AT2G27590"
"836","AT2G27770"
"837","AT2G27810"
"838","AT2G28060"
"839","AT2G28070"
"840","AT2G28080"
"841","AT2G28130"
"842","AT2G28250"
"843","AT2G28410"
"844","AT2G28430"
"845","AT2G28450"
"846","AT2G28620"
"847","AT2G28950"
"848","AT2G29050"
"849","AT2G29140"
"850","AT2G29190"
"851","AT2G29200"
"852","AT2G29210"
"853","AT2G29580"
"854","AT2G29690"
"855","AT2G30105"
"856","AT2G30160"
"857","AT2G30280"
"858","AT2G30340"
"859","AT2G30710"
"860","AT2G30780"
"861","AT2G30880"
"862","AT2G30920"
"863","AT2G31240"
"864","AT2G31270"
"865","AT2G31320"
"866","AT2G31400"
"867","AT2G31710"
"868","AT2G31751"
"869","AT2G31900"
"870","AT2G31970"
"871","AT2G32170"
"872","AT2G32179"
"873","AT2G32180"
"874","AT2G32190"
"875","AT2G32210"
"876","AT2G32230"
"877","AT2G32320"
"878","AT2G32580"
"879","AT2G32600"
"880","AT2G32850"
"881","AT2G32900"
"882","AT2G32980"
"883","AT2G33450"
"884","AT2G33560"
"885","AT2G33600"
"886","AT2G33610"
"887","AT2G33620"
"888","AT2G33800"
"889","AT2G33847"
"890","AT2G33990"
"891","AT2G34050"
"892","AT2G34140"
"893","AT2G34150"
"894","AT2G34170"
"895","AT2G34410"
"896","AT2G34460"
"897","AT2G34570"
"898","AT2G34640"
"899","AT2G34780"
"900","AT2G34840"
"901","AT2G35020"
"902","AT2G35470"
"903","AT2G35480"
"904","AT2G35530"
"905","AT2G35780"
"906","AT2G36200"
"907","AT2G36230"
"908","AT2G36250"
"909","AT2G36300"
"910","AT2G36305"
"911","AT2G36340"
"912","AT2G36460"
"913","AT2G36480"
"914","AT2G36720"
"915","AT2G36740"
"916","AT2G37100"
"917","AT2G37220"
"918","AT2G37380"
"919","AT2G37390"
"920","AT2G37510"
"921","AT2G37585"
"922","AT2G37620"
"923","AT2G37680"
"924","AT2G37700"
"925","AT2G38090"
"926","AT2G38160"
"927","AT2G38180"
"928","AT2G38440"
"929","AT2G38450"
"930","AT2G38580"
"931","AT2G38610"
"932","AT2G38620"
"933","AT2G38630"
"934","AT2G38650"
"935","AT2G38750"
"936","AT2G38760"
"937","AT2G38770"
"938","AT2G38823"
"939","AT2G38860"
"940","AT2G38880"
"941","AT2G39080"
"942","AT2G39260"
"943","AT2G39300"
"944","AT2G39340"
"945","AT2G39440"
"946","AT2G39450"
"947","AT2G39580"
"948","AT2G39630"
"949","AT2G39670"
"950","AT2G39700"
"951","AT2G39705"
"952","AT2G39720"
"953","AT2G39750"
"954","AT2G39760"
"955","AT2G39810"
"956","AT2G39940"
"957","AT2G40070"
"958","AT2G40190"
"959","AT2G40260"
"960","AT2G40380"
"961","AT2G40490"
"962","AT2G40550"
"963","AT2G40630"
"964","AT2G40730"
"965","AT2G40760"
"966","AT2G40800"
"967","AT2G40950"
"968","AT2G40980"
"969","AT2G41060"
"970","AT2G41140"
"971","AT2G41150"
"972","AT2G41220"
"973","AT2G41350"
"974","AT2G41500"
"975","AT2G41560"
"976","AT2G41670"
"977","AT2G41750"
"978","AT2G41760"
"979","AT2G41790"
"980","AT2G41890"
"981","AT2G41945"
"982","AT2G42030"
"983","AT2G42110"
"984","AT2G42120"
"985","AT2G42230"
"986","AT2G42520"
"987","AT2G42580"
"988","AT2G42650"
"989","AT2G42880"
"990","AT2G43050"
"991","AT2G43080"
"992","AT2G43100"
"993","AT2G43130"
"994","AT2G43240"
"995","AT2G43410"
"996","AT2G43420"
"997","AT2G43480"
"998","AT2G43630"
"999","AT2G43950"
"1000","AT2G43980"
"1001","AT2G44200"
"1002","AT2G44270"
"1003","AT2G44310"
"1004","AT2G44360"
"1005","AT2G44430"
"1006","AT2G44450"
"1007","AT2G44510"
"1008","AT2G44530"
"1009","AT2G44580"
"1010","AT2G44640"
"1011","AT2G44660"
"1012","AT2G44710"
"1013","AT2G44830"
"1014","AT2G44970"
"1015","AT2G44993"
"1016","AT2G45260"
"1017","AT2G45280"
"1018","AT2G45310"
"1019","AT2G45340"
"1020","AT2G45510"
"1021","AT2G45590"
"1022","AT2G45700"
"1023","AT2G46200"
"1024","AT2G46560"
"1025","AT2G46920"
"1026","AT2G47020"
"1027","AT2G47230"
"1028","AT2G47390"
"1029","AT2G47590"
"1030","AT2G47620"
"1031","AT2G47970"
"1032","AT2G48160"
"1033","AT3G01040"
"1034","AT3G01150"
"1035","AT3G01380"
"1036","AT3G01410"
"1037","AT3G01435"
"1038","AT3G01450"
"1039","AT3G01516"
"1040","AT3G01610"
"1041","AT3G01780"
"1042","AT3G01800"
"1043","AT3G01820"
"1044","AT3G01890"
"1045","AT3G01995"
"1046","AT3G02120"
"1047","AT3G02170"
"1048","AT3G02245"
"1049","AT3G02320"
"1050","AT3G02490"
"1051","AT3G02600"
"1052","AT3G02740"
"1053","AT3G02820"
"1054","AT3G02870"
"1055","AT3G02920"
"1056","AT3G03010"
"1057","AT3G03040"
"1058","AT3G03220"
"1059","AT3G03340"
"1060","AT3G03450"
"1061","AT3G03520"
"1062","AT3G03550"
"1063","AT3G03560"
"1064","AT3G03570"
"1065","AT3G03740"
"1066","AT3G03773"
"1067","AT3G03790"
"1068","AT3G03860"
"1069","AT3G03880"
"1070","AT3G03980"
"1071","AT3G04020"
"1072","AT3G04080"
"1073","AT3G04340"
"1074","AT3G04480"
"1075","AT3G04490"
"1076","AT3G04520"
"1077","AT3G04580"
"1078","AT3G04680"
"1079","AT3G04790"
"1080","AT3G04810"
"1081","AT3G04820"
"1082","AT3G04950"
"1083","AT3G05040"
"1084","AT3G05050"
"1085","AT3G05130"
"1086","AT3G05220"
"1087","AT3G05330"
"1088","AT3G05680"
"1089","AT3G05710"
"1090","AT3G05760"
"1091","AT3G05870"
"1092","AT3G06010"
"1093","AT3G06200"
"1094","AT3G06340"
"1095","AT3G06430"
"1096","AT3G06435"
"1097","AT3G06440"
"1098","AT3G06450"
"1099","AT3G06460"
"1100","AT3G06510"
"1101","AT3G06540"
"1102","AT3G06550"
"1103","AT3G06670"
"1104","AT3G06740"
"1105","AT3G06840"
"1106","AT3G06860"
"1107","AT3G07030"
"1108","AT3G07140"
"1109","AT3G07200"
"1110","AT3G07300"
"1111","AT3G07315"
"1112","AT3G07330"
"1113","AT3G07410"
"1114","AT3G07440"
"1115","AT3G07510"
"1116","AT3G07640"
"1117","AT3G07750"
"1118","AT3G07760"
"1119","AT3G07780"
"1120","AT3G07800"
"1121","AT3G07860"
"1122","AT3G08620"
"1123","AT3G08740"
"1124","AT3G08780"
"1125","AT3G08850"
"1126","AT3G08890"
"1127","AT3G08910"
"1128","AT3G08947"
"1129","AT3G08960"
"1130","AT3G08980"
"1131","AT3G09035"
"1132","AT3G09090"
"1133","AT3G09310"
"1134","AT3G09350"
"1135","AT3G09360"
"1136","AT3G09410"
"1137","AT3G09690"
"1138","AT3G09800"
"1139","AT3G09810"
"1140","AT3G09850"
"1141","AT3G10080"
"1142","AT3G10160"
"1143","AT3G10270"
"1144","AT3G10330"
"1145","AT3G10380"
"1146","AT3G10480"
"1147","AT3G10490"
"1148","AT3G10520"
"1149","AT3G10620"
"1150","AT3G10640"
"1151","AT3G10650"
"1152","AT3G10940"
"1153","AT3G10980"
"1154","AT3G11170"
"1155","AT3G11220"
"1156","AT3G11270"
"1157","AT3G11290"
"1158","AT3G11330"
"1159","AT3G11397"
"1160","AT3G11490"
"1161","AT3G11590"
"1162","AT3G11945"
"1163","AT3G12010"
"1164","AT3G12210"
"1165","AT3G12240"
"1166","AT3G12380"
"1167","AT3G12480"
"1168","AT3G12590"
"1169","AT3G12680"
"1170","AT3G12810"
"1171","AT3G12870"
"1172","AT3G12950"
"1173","AT3G12970"
"1174","AT3G12990"
"1175","AT3G13070"
"1176","AT3G13150"
"1177","AT3G13222"
"1178","AT3G13224"
"1179","AT3G13226"
"1180","AT3G13320"
"1181","AT3G13330"
"1182","AT3G13350"
"1183","AT3G13490"
"1184","AT3G13560"
"1185","AT3G13674"
"1186","AT3G13690"
"1187","AT3G13700"
"1188","AT3G13760"
"1189","AT3G14000"
"1190","AT3G14080"
"1191","AT3G14120"
"1192","AT3G14172"
"1193","AT3G14180"
"1194","AT3G14190"
"1195","AT3G14240"
"1196","AT3G14350"
"1197","AT3G14510"
"1198","AT3G14540"
"1199","AT3G14550"
"1200","AT3G14790"
"1201","AT3G14860"
"1202","AT3G14890"
"1203","AT3G14980"
"1204","AT3G15020"
"1205","AT3G15095"
"1206","AT3G15120"
"1207","AT3G15140"
"1208","AT3G15150"
"1209","AT3G15180"
"1210","AT3G15190"
"1211","AT3G15351"
"1212","AT3G15352"
"1213","AT3G15380"
"1214","AT3G15395"
"1215","AT3G15550"
"1216","AT3G15590"
"1217","AT3G15790"
"1218","AT3G15850"
"1219","AT3G15920"
"1220","AT3G15950"
"1221","AT3G15970"
"1222","AT3G16050"
"1223","AT3G16200"
"1224","AT3G16270"
"1225","AT3G16300"
"1226","AT3G16330"
"1227","AT3G16410"
"1228","AT3G16490"
"1229","AT3G16570"
"1230","AT3G16700"
"1231","AT3G16760"
"1232","AT3G16830"
"1233","AT3G17120"
"1234","AT3G17170"
"1235","AT3G17310"
"1236","AT3G17330"
"1237","AT3G17340"
"1238","AT3G17360"
"1239","AT3G17365"
"1240","AT3G17590"
"1241","AT3G17840"
"1242","AT3G17900"
"1243","AT3G17910"
"1244","AT3G17940"
"1245","AT3G17970"
"1246","AT3G18210"
