"","WS_FLT_c1.which.mclass....7...1."
"1","AT1G01160"
"2","AT1G01170"
"3","AT1G01210"
"4","AT1G01470"
"5","AT1G01490"
"6","AT1G01630"
"7","AT1G01920"
"8","AT1G01940"
"9","AT1G02100"
"10","AT1G02170"
"11","AT1G02280"
"12","AT1G02330"
"13","AT1G02335"
"14","AT1G02410"
"15","AT1G02560"
"16","AT1G02690"
"17","AT1G02880"
"18","AT1G02920"
"19","AT1G03110"
"20","AT1G03140"
"21","AT1G03350"
"22","AT1G03360"
"23","AT1G03410"
"24","AT1G03590"
"25","AT1G03610"
"26","AT1G03910"
"27","AT1G04030"
"28","AT1G04280"
"29","AT1G04440"
"30","AT1G04537"
"31","AT1G04810"
"32","AT1G04910"
"33","AT1G05070"
"34","AT1G05170"
"35","AT1G05210"
"36","AT1G05220"
"37","AT1G05250"
"38","AT1G05350"
"39","AT1G05360"
"40","AT1G05410"
"41","AT1G05650"
"42","AT1G05660"
"43","AT1G05785"
"44","AT1G05840"
"45","AT1G06090"
"46","AT1G06130"
"47","AT1G06210"
"48","AT1G06220"
"49","AT1G06290"
"50","AT1G06410"
"51","AT1G06530"
"52","AT1G06540"
"53","AT1G06570"
"54","AT1G06620"
"55","AT1G06720"
"56","AT1G06870"
"57","AT1G06900"
"58","AT1G06930"
"59","AT1G06960"
"60","AT1G07030"
"61","AT1G07040"
"62","AT1G07175"
"63","AT1G07260"
"64","AT1G07310"
"65","AT1G07480"
"66","AT1G07840"
"67","AT1G08037"
"68","AT1G08370"
"69","AT1G08410"
"70","AT1G08450"
"71","AT1G08510"
"72","AT1G08640"
"73","AT1G08660"
"74","AT1G08820"
"75","AT1G08890"
"76","AT1G08930"
"77","AT1G09020"
"78","AT1G09070"
"79","AT1G09130"
"80","AT1G09250"
"81","AT1G09280"
"82","AT1G09290"
"83","AT1G09520"
"84","AT1G09570"
"85","AT1G09580"
"86","AT1G09645"
"87","AT1G09920"
"88","AT1G10140"
"89","AT1G10470"
"90","AT1G10500"
"91","AT1G10580"
"92","AT1G10700"
"93","AT1G10760"
"94","AT1G10990"
"95","AT1G11000"
"96","AT1G11200"
"97","AT1G11240"
"98","AT1G11260"
"99","AT1G11400"
"100","AT1G11430"
"101","AT1G11450"
"102","AT1G11530"
"103","AT1G11930"
"104","AT1G12010"
"105","AT1G12050"
"106","AT1G12160"
"107","AT1G12240"
"108","AT1G12340"
"109","AT1G12360"
"110","AT1G12410"
"111","AT1G12640"
"112","AT1G12650"
"113","AT1G12760"
"114","AT1G12780"
"115","AT1G12845"
"116","AT1G12850"
"117","AT1G13220"
"118","AT1G13260"
"119","AT1G13320"
"120","AT1G13530"
"121","AT1G13570"
"122","AT1G13580"
"123","AT1G13690"
"124","AT1G13750"
"125","AT1G13950"
"126","AT1G13990"
"127","AT1G14000"
"128","AT1G14060"
"129","AT1G14300"
"130","AT1G14330"
"131","AT1G14380"
"132","AT1G14410"
"133","AT1G14453"
"134","AT1G14650"
"135","AT1G14685"
"136","AT1G14690"
"137","AT1G14710"
"138","AT1G14740"
"139","AT1G14860"
"140","AT1G15020"
"141","AT1G15140"
"142","AT1G15230"
"143","AT1G15385"
"144","AT1G15390"
"145","AT1G15440"
"146","AT1G15470"
"147","AT1G15670"
"148","AT1G15860"
"149","AT1G15880"
"150","AT1G15920"
"151","AT1G15960"
"152","AT1G16040"
"153","AT1G16190"
"154","AT1G16210"
"155","AT1G16300"
"156","AT1G16460"
"157","AT1G16870"
"158","AT1G16916"
"159","AT1G17130"
"160","AT1G17280"
"161","AT1G17350"
"162","AT1G17455"
"163","AT1G17530"
"164","AT1G17620"
"165","AT1G17720"
"166","AT1G18150"
"167","AT1G18260"
"168","AT1G18500"
"169","AT1G18980"
"170","AT1G19140"
"171","AT1G19180"
"172","AT1G19310"
"173","AT1G19400"
"174","AT1G19450"
"175","AT1G19570"
"176","AT1G19580"
"177","AT1G19730"
"178","AT1G19800"
"179","AT1G20110"
"180","AT1G20140"
"181","AT1G20225"
"182","AT1G20460"
"183","AT1G20540"
"184","AT1G20575"
"185","AT1G20620"
"186","AT1G20770"
"187","AT1G20970"
"188","AT1G21000"
"189","AT1G21380"
"190","AT1G21690"
"191","AT1G21710"
"192","AT1G21880"
"193","AT1G21920"
"194","AT1G22140"
"195","AT1G22200"
"196","AT1G22330"
"197","AT1G22360"
"198","AT1G22440"
"199","AT1G22620"
"200","AT1G22920"
"201","AT1G22970"
"202","AT1G23030"
"203","AT1G23040"
"204","AT1G23100"
"205","AT1G23260"
"206","AT1G23310"
"207","AT1G23480"
"208","AT1G23760"
"209","AT1G23850"
"210","AT1G24267"
"211","AT1G24350"
"212","AT1G25220"
"213","AT1G25280"
"214","AT1G25380"
"215","AT1G25420"
"216","AT1G25520"
"217","AT1G26270"
"218","AT1G26340"
"219","AT1G26460"
"220","AT1G26470"
"221","AT1G26640"
"222","AT1G26665"
"223","AT1G26690"
"224","AT1G26820"
"225","AT1G26930"
"226","AT1G26940"
"227","AT1G26960"
"228","AT1G27000"
"229","AT1G27130"
"230","AT1G27340"
"231","AT1G27390"
"232","AT1G27600"
"233","AT1G27760"
"234","AT1G27930"
"235","AT1G28110"
"236","AT1G28130"
"237","AT1G28190"
"238","AT1G28200"
