"","WS_GC_c1.which.mclass....1...1."
"164","AT1G26840"
"165","AT1G26910"
"166","AT1G27090"
"167","AT1G27390"
"168","AT1G27470"
"169","AT1G27650"
"170","AT1G28060"
"171","AT1G28250"
"172","AT1G28395"
"173","AT1G28400"
"174","AT1G29070"
"175","AT1G29310"
"176","AT1G29320"
"177","AT1G29370"
"178","AT1G29785"
"179","AT1G29790"
"180","AT1G29940"
"181","AT1G29980"
"182","AT1G30070"
"183","AT1G30440"
"184","AT1G30550"
"185","AT1G30690"
"186","AT1G30820"
"187","AT1G30970"
"188","AT1G31180"
"189","AT1G31340"
"190","AT1G31660"
"191","AT1G31817"
"192","AT1G31850"
"193","AT1G31950"
"194","AT1G32230"
"195","AT1G32380"
"196","AT1G32440"
"197","AT1G32790"
"198","AT1G33040"
"199","AT1G33240"
"200","AT1G33265"
"201","AT1G33680"
"202","AT1G33810"
"203","AT1G34110"
"204","AT1G34130"
"205","AT1G34350"
"206","AT1G34418"
"207","AT1G35620"
"208","AT1G35780"
"209","AT1G36050"
"210","AT1G36060"
"211","AT1G36310"
"212","AT1G41830"
"213","AT1G42440"
"214","AT1G42480"
"215","AT1G43190"
"216","AT1G43690"
"217","AT1G43860"
"218","AT1G43890"
"219","AT1G44835"
"220","AT1G44900"
"221","AT1G45332"
"222","AT1G46264"
"223","AT1G47250"
"224","AT1G47278"
"225","AT1G47500"
"226","AT1G47570"
"227","AT1G47740"
"228","AT1G47830"
"229","AT1G48030"
"230","AT1G48160"
"231","AT1G48200"
"232","AT1G48410"
"233","AT1G48510"
"234","AT1G48610"
"235","AT1G48850"
"236","AT1G49400"
"237","AT1G49820"
"238","AT1G49950"
"239","AT1G50200"
"240","AT1G50660"
"241","AT1G50670"
"242","AT1G51160"
"243","AT1G51570"
"244","AT1G51710"
"245","AT1G51730"
"246","AT1G52360"
"247","AT1G52380"
"248","AT1G52720"
"249","AT1G52980"
"250","AT1G53210"
"251","AT1G53310"
"252","AT1G53645"
"253","AT1G53760"
"254","AT1G54030"
"255","AT1G54320"
"256","AT1G54385"
"257","AT1G54460"
"258","AT1G54610"
"259","AT1G54770"
"260","AT1G54990"
"261","AT1G55160"
"262","AT1G55205"
"263","AT1G55210"
"264","AT1G55340"
"265","AT1G55890"
"266","AT1G55900"
"267","AT1G56680"
"268","AT1G57610"
"269","AT1G57620"
"270","AT1G57680"
"271","AT1G57860"
"272","AT1G58080"
"273","AT1G59610"
"274","AT1G59760"
"275","AT1G59960"
"276","AT1G60080"
"277","AT1G60640"
"278","AT1G60660"
"279","AT1G60770"
"280","AT1G60780"
"281","AT1G60850"
"282","AT1G61730"
"283","AT1G61770"
"284","AT1G61870"
"285","AT1G62020"
"286","AT1G62390"
"287","AT1G62640"
"288","AT1G62820"
"289","AT1G63050"
"290","AT1G63290"
"291","AT1G63770"
"292","AT1G63780"
"293","AT1G63810"
"294","AT1G64040"
"295","AT1G64190"
"296","AT1G64490"
"297","AT1G64550"
"298","AT1G64640"
"299","AT1G64790"
"300","AT1G64880"
"301","AT1G64980"
"302","AT1G65010"
"303","AT1G65030"
"304","AT1G65220"
"305","AT1G65270"
"306","AT1G65700"
"307","AT1G66070"
"308","AT1G66140"
"309","AT1G66150"
"310","AT1G66250"
"311","AT1G66260"
"312","AT1G67120"
"313","AT1G67590"
"314","AT1G67620"
"315","AT1G67680"
"316","AT1G67730"
"317","AT1G68000"
"318","AT1G68060"
"319","AT1G68140"
"320","AT1G68310"
"321","AT1G68680"
"322","AT1G68790"
"323","AT1G68990"
"324","AT1G69040"
"325","AT1G69070"
"326","AT1G69250"
"327","AT1G69295"
"328","AT1G69460"
"329","AT1G69760"
"330","AT1G69770"
"331","AT1G70080"
"332","AT1G70190"
"333","AT1G70320"
"334","AT1G70350"
"335","AT1G71010"
"336","AT1G71220"
"337","AT1G71260"
"338","AT1G71730"
"339","AT1G71780"
"340","AT1G71840"
"341","AT1G71860"
"342","AT1G71950"
"343","AT1G72040"
"344","AT1G72090"
"345","AT1G72170"
"346","AT1G72320"
"347","AT1G72440"
"348","AT1G72550"
"349","AT1G72730"
"350","AT1G73030"
"351","AT1G73180"
"352","AT1G73590"
"353","AT1G73720"
"354","AT1G74250"
"355","AT1G74260"
"356","AT1G74340"
"357","AT1G74500"
"358","AT1G74960"
"359","AT1G75330"
"360","AT1G75660"
"361","AT1G75670"
"362","AT1G75680"
"363","AT1G75710"
"364","AT1G75840"
"365","AT1G75980"
"366","AT1G75990"
"367","AT1G76030"
"368","AT1G76300"
"369","AT1G76400"
"370","AT1G76540"
"371","AT1G76550"
"372","AT1G76860"
"373","AT1G77030"
"374","AT1G77180"
"375","AT1G77350"
"376","AT1G77470"
"377","AT1G77510"
"378","AT1G77550"
"379","AT1G77610"
"380","AT1G77670"
"381","AT1G77710"
"382","AT1G77750"
"383","AT1G77840"
"384","AT1G78570"
"385","AT1G78880"
"386","AT1G79210"
"387","AT1G79230"
"388","AT1G79260"
"389","AT1G79280"
"390","AT1G79340"
"391","AT1G79390"
"392","AT1G79650"
"393","AT1G79830"
"394","AT1G79920"
"395","AT1G79940"
"396","AT1G79990"
"397","AT1G80040"
"398","AT1G80280"
"399","AT1G80560"
"400","AT1G80600"
"401","AT1G80620"
"402","AT1G80670"
"403","AT1G80680"
"404","AT1G80720"
"405","AT1G80790"
"406","AT1G80860"
"407","AT1G80930"
"408","AT2G01010"
"409","AT2G01020"
"410","AT2G01060"
"411","AT2G01100"
"412","AT2G01470"
"413","AT2G01570"
"414","AT2G01640"
"415","AT2G01970"
"416","AT2G02160"
"417","AT2G02740"
"418","AT2G03505"
"419","AT2G03510"
"420","AT2G03640"
"421","AT2G03760"
"422","AT2G04280"
"423","AT2G04410"
"424","AT2G04755"
"425","AT2G05710"
"426","AT2G05840"
"427","AT2G05920"
"428","AT2G07050"
"429","AT2G07696"
"430","AT2G07725"
"431","AT2G09785"
"432","AT2G11890"
"433","AT2G12646"
"434","AT2G13560"
"435","AT2G14460"
"436","AT2G14835"
"437","AT2G15000"
"438","AT2G15240"
"439","AT2G15430"
"440","AT2G15490"
"441","AT2G15620"
"442","AT2G15860"
"443","AT2G16280"
"444","AT2G16570"
"445","AT2G16780"
"446","AT2G16850"
"447","AT2G16860"
"448","AT2G16930"
"449","AT2G16940"
"450","AT2G16950"
"451","AT2G17250"
"452","AT2G17280"
"453","AT2G17410"
"454","AT2G17510"
"455","AT2G17630"
"456","AT2G17800"
"457","AT2G18030"
"458","AT2G18220"
"459","AT2G18330"
"460","AT2G18390"
"461","AT2G18900"
"462","AT2G19080"
"463","AT2G19385"
"464","AT2G19520"
"465","AT2G19640"
"466","AT2G19670"
"467","AT2G19720"
"468","AT2G19830"
"469","AT2G20060"
"470","AT2G20140"
"471","AT2G20280"
"472","AT2G20370"
"473","AT2G20580"
"474","AT2G20585"
"475","AT2G20930"
"476","AT2G20940"
"477","AT2G21050"
"478","AT2G21060"
"479","AT2G21150"
"480","AT2G21190"
"481","AT2G21250"
"482","AT2G21270"
"483","AT2G21300"
"484","AT2G21440"
"485","AT2G21790"
"486","AT2G22080"
"487","AT2G22125"
"488","AT2G22400"
"489","AT2G22425"
"490","AT2G22490"
"491","AT2G22840"
"492","AT2G23050"
"493","AT2G23780"
"494","AT2G23940"
"495","AT2G24150"
"496","AT2G24300"
"497","AT2G24500"
"498","AT2G24570"
"499","AT2G24590"
"500","AT2G25070"
"501","AT2G25110"
"502","AT2G25310"
"503","AT2G25480"
"504","AT2G25490"
"505","AT2G25610"
"506","AT2G25870"
"507","AT2G25910"
"508","AT2G26060"
"509","AT2G26080"
"510","AT2G26140"
"511","AT2G26730"
"512","AT2G26900"
"513","AT2G27000"
"514","AT2G27040"
"515","AT2G27100"
"516","AT2G27170"
"517","AT2G27230"
"518","AT2G27330"
"519","AT2G27400"
"520","AT2G27450"
"521","AT2G27470"
"522","AT2G27600"
"523","AT2G27775"
"524","AT2G27970"
"525","AT2G28290"
"526","AT2G28380"
"527","AT2G28600"
"528","AT2G28740"
"529","AT2G28760"
"530","AT2G29080"
"531","AT2G29390"
"532","AT2G29560"
"533","AT2G29570"
"534","AT2G30000"
"535","AT2G30060"
"536","AT2G30110"
"537","AT2G30130"
"538","AT2G30260"
"539","AT2G30500"
"540","AT2G30700"
"541","AT2G30970"
"542","AT2G31060"
"543","AT2G31085"
"544","AT2G31490"
"545","AT2G31660"
"546","AT2G31670"
"547","AT2G31725"
"548","AT2G31740"
"549","AT2G32070"
"550","AT2G32220"
"551","AT2G32380"
"552","AT2G32700"
"553","AT2G32920"
"554","AT2G33120"
"555","AT2G33220"
"556","AT2G33410"
"557","AT2G33730"
"558","AT2G33840"
"559","AT2G33845"
"560","AT2G34020"
"561","AT2G34040"
"562","AT2G34160"
"563","AT2G34190"
"564","AT2G34300"
"565","AT2G34357"
"566","AT2G34470"
"567","AT2G34520"
"568","AT2G34630"
"569","AT2G34970"
"570","AT2G35010"
"571","AT2G35040"
"572","AT2G35510"
"573","AT2G35520"
"574","AT2G35610"
"575","AT2G35612"
"576","AT2G35630"
"577","AT2G35635"
"578","AT2G35720"
"579","AT2G35795"
"580","AT2G36060"
"581","AT2G36070"
"582","AT2G36400"
"583","AT2G36410"
"584","AT2G36910"
"585","AT2G37020"
"586","AT2G37080"
"587","AT2G37110"
"588","AT2G37120"
"589","AT2G37230"
"590","AT2G37400"
"591","AT2G37500"
"592","AT2G37690"
"593","AT2G37790"
"594","AT2G37860"
"595","AT2G37975"
"596","AT2G38040"
"597","AT2G38130"
"598","AT2G38280"
"599","AT2G38550"
"600","AT2G38670"
"601","AT2G38700"
"602","AT2G38710"
"603","AT2G38730"
"604","AT2G39020"
"605","AT2G39500"
"606","AT2G39681"
"607","AT2G39795"
"608","AT2G39870"
"609","AT2G39960"
"610","AT2G40290"
"611","AT2G40660"
"612","AT2G40700"
"613","AT2G41160"
"614","AT2G41410"
"615","AT2G41600"
"616","AT2G41740"
"617","AT2G41900"
"618","AT2G42710"
"619","AT2G42770"
"620","AT2G42810"
"621","AT2G43110"
"622","AT2G43160"
"623","AT2G43350"
"624","AT2G43535"
"625","AT2G43640"
"626","AT2G43650"
"627","AT2G43710"
"628","AT2G43750"
"629","AT2G43760"
"630","AT2G43770"
"631","AT2G43790"
"632","AT2G44040"
"633","AT2G44060"
"634","AT2G44065"
"635","AT2G44350"
"636","AT2G44650"
"637","AT2G44820"
"638","AT2G45000"
"639","AT2G45010"
"640","AT2G45030"
"641","AT2G45050"
"642","AT2G45140"
"643","AT2G45200"
"644","AT2G45240"
"645","AT2G45290"
"646","AT2G45300"
"647","AT2G45430"
"648","AT2G45440"
"649","AT2G45520"
"650","AT2G45660"
"651","AT2G45695"
"652","AT2G45730"
"653","AT2G46000"
"654","AT2G46020"
"655","AT2G46140"
"656","AT2G46170"
"657","AT2G46470"
"658","AT2G46520"
"659","AT2G46540"
"660","AT2G46780"
"661","AT2G46890"
"662","AT2G47000"
"663","AT2G47210"
"664","AT2G47250"
"665","AT2G47320"
"666","AT2G47420"
"667","AT2G47580"
"668","AT2G47640"
"669","AT2G47650"
"670","AT2G47790"
"671","AT2G47840"
"672","AT2G47960"
"673","AT2G47990"
"674","AT2G48020"
"675","AT2G48100"
"676","AT3G01160"
"677","AT3G01340"
"678","AT3G01910"
"679","AT3G02180"
"680","AT3G02350"
"681","AT3G02520"
"682","AT3G02580"
"683","AT3G02630"
"684","AT3G02640"
"685","AT3G02650"
"686","AT3G02710"
"687","AT3G02760"
"688","AT3G02770"
"689","AT3G02900"
"690","AT3G03130"
"691","AT3G03150"
"692","AT3G03250"
"693","AT3G03420"
"694","AT3G03600"
"695","AT3G03780"
"696","AT3G03950"
"697","AT3G04090"
"698","AT3G04230"
"699","AT3G04500"
"700","AT3G04570"
"701","AT3G04600"
"702","AT3G04610"
"703","AT3G04710"
"704","AT3G04770"
"705","AT3G04780"
"706","AT3G04830"
"707","AT3G05000"
"708","AT3G05070"
"709","AT3G05230"
"710","AT3G05280"
"711","AT3G05500"
"712","AT3G05810"
"713","AT3G05840"
"714","AT3G06050"
"715","AT3G06300"
"716","AT3G06310"
"717","AT3G06320"
"718","AT3G06345"
"719","AT3G06350"
"720","AT3G06530"
"721","AT3G06720"
"722","AT3G06790"
"723","AT3G06930"
"724","AT3G07090"
"725","AT3G07160"
"726","AT3G07170"
"727","AT3G07320"
"728","AT3G07430"
"729","AT3G07568"
"730","AT3G07590"
"731","AT3G07630"
"732","AT3G07660"
"733","AT3G07810"
"734","AT3G07910"
"735","AT3G07950"
"736","AT3G08630"
"737","AT3G08640"
"738","AT3G08680"
"739","AT3G08943"
"740","AT3G09100"
"741","AT3G09300"
"742","AT3G09455"
"743","AT3G09700"
"744","AT3G09720"
"745","AT3G09890"
"746","AT3G09940"
"747","AT3G09980"
"748","AT3G10050"
"749","AT3G10110"
"750","AT3G10190"
"751","AT3G10220"
"752","AT3G10410"
"753","AT3G10530"
"754","AT3G10690"
"755","AT3G11070"
"756","AT3G11200"
"757","AT3G11800"
"758","AT3G11910"
"759","AT3G11964"
"760","AT3G12050"
"761","AT3G12110"
"762","AT3G12130"
"763","AT3G12220"
"764","AT3G12270"
"765","AT3G12290"
"766","AT3G12340"
"767","AT3G12370"
"768","AT3G12670"
"769","AT3G12760"
"770","AT3G12860"
"771","AT3G12920"
"772","AT3G13160"
"773","AT3G13235"
"774","AT3G13300"
"775","AT3G13340"
"776","AT3G13440"
"777","AT3G13570"
"778","AT3G13772"
"779","AT3G13790"
"780","AT3G13845"
"781","AT3G13860"
"782","AT3G13870"
"783","AT3G13930"
"784","AT3G13940"
"785","AT3G13990"
"786","AT3G14100"
"787","AT3G14390"
"788","AT3G14400"
"789","AT3G14740"
"790","AT3G15010"
"791","AT3G15080"
"792","AT3G15460"
"793","AT3G15480"
"794","AT3G15680"
"795","AT3G15710"
"796","AT3G15810"
"797","AT3G15820"
"798","AT3G16310"
"799","AT3G16460"
"800","AT3G16470"
"801","AT3G16480"
"802","AT3G16810"
"803","AT3G16840"
"804","AT3G16870"
"805","AT3G17240"
"806","AT3G17440"
"807","AT3G17465"
"808","AT3G17780"
"809","AT3G18000"
"810","AT3G18035"
"811","AT3G18165"
"812","AT3G18240"
"813","AT3G18430"
"814","AT3G18520"
"815","AT3G18580"
"816","AT3G18820"
"817","AT3G18940"
"818","AT3G18990"
"819","AT3G19100"
"820","AT3G19130"
"821","AT3G19508"
"822","AT3G19520"
"823","AT3G19740"
"824","AT3G19910"
"825","AT3G19980"
"826","AT3G20590"
"827","AT3G20630"
"828","AT3G20670"
"829","AT3G20790"
"830","AT3G20940"
"831","AT3G21110"
"832","AT3G21350"
"833","AT3G21465"
"834","AT3G21540"
"835","AT3G21865"
"836","AT3G22290"
"837","AT3G22300"
"838","AT3G22310"
"839","AT3G22370"
"840","AT3G22380"
"841","AT3G22480"
"842","AT3G22520"
"843","AT3G22790"
"844","AT3G23000"
"845","AT3G23300"
"846","AT3G23490"
"847","AT3G23730"
"848","AT3G23890"
"849","AT3G24160"
"850","AT3G24170"
"851","AT3G24240"
"852","AT3G24550"
"853","AT3G25110"
"854","AT3G25120"
"855","AT3G25140"
"856","AT3G25470"
"857","AT3G25530"
"858","AT3G25540"
"859","AT3G25545"
"860","AT3G25780"
"861","AT3G25800"
"862","AT3G25840"
"863","AT3G25940"
"864","AT3G26030"
"865","AT3G26360"
"866","AT3G26420"
"867","AT3G26430"
"868","AT3G26760"
"869","AT3G26780"
"870","AT3G26810"
"871","AT3G27080"
"872","AT3G27230"
"873","AT3G27280"
"874","AT3G27360"
"875","AT3G27570"
"876","AT3G28720"
"877","AT3G30350"
"878","AT3G41979"
"879","AT3G42170"
"880","AT3G43300"
"881","AT3G43520"
"882","AT3G43590"
"883","AT3G44320"
"884","AT3G44330"
"885","AT3G44590"
"886","AT3G44600"
"887","AT3G45090"
"888","AT3G46210"
"889","AT3G46430"
"890","AT3G46830"
"891","AT3G47200"
"892","AT3G47220"
"893","AT3G47836"
"894","AT3G47930"
"895","AT3G48030"
"896","AT3G48170"
"897","AT3G48570"
"898","AT3G48680"
"899","AT3G48750"
"900","AT3G48860"
"901","AT3G48870"
"902","AT3G48890"
"903","AT3G49080"
"904","AT3G49100"
"905","AT3G49250"
"906","AT3G49430"
"907","AT3G49720"
"908","AT3G49810"
"909","AT3G49990"
"910","AT3G50070"
"911","AT3G50360"
"912","AT3G50620"
"913","AT3G51010"
"914","AT3G51160"
"915","AT3G51270"
"916","AT3G51280"
"917","AT3G51370"
"918","AT3G51670"
"919","AT3G51720"
"920","AT3G51740"
"921","AT3G51880"
"922","AT3G51950"
"923","AT3G52040"
"924","AT3G52140"
"925","AT3G52200"
"926","AT3G52390"
"927","AT3G52420"
"928","AT3G52630"
"929","AT3G52910"
"930","AT3G52920"
"931","AT3G52940"
"932","AT3G52990"
"933","AT3G53110"
"934","AT3G53190"
"935","AT3G53460"
"936","AT3G53580"
"937","AT3G53610"
"938","AT3G53620"
"939","AT3G53630"
"940","AT3G53750"
"941","AT3G54080"
"942","AT3G54190"
"943","AT3G54320"
"944","AT3G54400"
"945","AT3G54480"
"946","AT3G54540"
"947","AT3G54640"
"948","AT3G54670"
"949","AT3G54750"
"950","AT3G54760"
"951","AT3G54920"
"952","AT3G54960"
"953","AT3G55010"
"954","AT3G55200"
"955","AT3G55340"
"956","AT3G55360"
"957","AT3G55380"
"958","AT3G55410"
"959","AT3G55460"
"960","AT3G55510"
"961","AT3G55520"
"962","AT3G55605"
"963","AT3G56090"
"964","AT3G56110"
"965","AT3G56480"
"966","AT3G56510"
"967","AT3G56860"
"968","AT3G56990"
"969","AT3G57000"
"970","AT3G57010"
"971","AT3G57230"
"972","AT3G57550"
"973","AT3G57560"
"974","AT3G57650"
"975","AT3G57660"
"976","AT3G57785"
"977","AT3G57860"
"978","AT3G57890"
"979","AT3G57930"
"980","AT3G58110"
"981","AT3G58460"
"982","AT3G58510"
"983","AT3G58560"
"984","AT3G58660"
"985","AT3G58730"
"986","AT3G58840"
"987","AT3G59280"
"988","AT3G59600"
"989","AT3G59650"
"990","AT3G59670"
"991","AT3G59810"
"992","AT3G59820"
"993","AT3G59840"
"994","AT3G59890"
"995","AT3G59980"
"996","AT3G60210"
"997","AT3G60240"
"998","AT3G60250"
"999","AT3G60360"
"1000","AT3G60530"
"1001","AT3G60960"
"1002","AT3G61100"
"1003","AT3G61130"
"1004","AT3G61140"
"1005","AT3G61240"
"1006","AT3G61620"
"1007","AT3G61640"
"1008","AT3G62030"
"1009","AT3G62360"
"1010","AT3G62580"
"1011","AT3G62810"
"1012","AT3G62940"
"1013","AT3G63130"
"1014","AT3G63400"
"1015","AT3G63410"
"1016","AT3G63460"
"1017","AT4G00026"
"1018","AT4G00090"
"1019","AT4G00570"
"1020","AT4G00620"
"1021","AT4G00660"
"1022","AT4G00710"
"1023","AT4G00740"
"1024","AT4G00820"
"1025","AT4G00830"
"1026","AT4G01000"
"1027","AT4G01320"
"1028","AT4G01370"
"1029","AT4G01560"
"1030","AT4G01860"
"1031","AT4G01900"
"1032","AT4G02060"
"1033","AT4G02150"
"1034","AT4G02220"
"1035","AT4G02500"
"1036","AT4G02510"
"1037","AT4G02720"
"1038","AT4G02725"
"1039","AT4G02800"
"1040","AT4G03180"
"1041","AT4G03210"
"1042","AT4G03240"
"1043","AT4G04470"
"1044","AT4G04910"
"1045","AT4G04940"
"1046","AT4G04950"
"1047","AT4G05390"
"1048","AT4G05400"
"1049","AT4G07390"
"1050","AT4G07950"
"1051","AT4G08310"
"1052","AT4G08460"
"1053","AT4G08810"
"1054","AT4G08950"
"1055","AT4G08980"
"1056","AT4G09035"
"1057","AT4G09160"
"1058","AT4G10320"
"1059","AT4G10750"
"1060","AT4G10840"
"1061","AT4G10920"
"1062","AT4G11060"
"1063","AT4G11120"
"1064","AT4G11220"
"1065","AT4G11240"
"1066","AT4G11260"
"1067","AT4G11380"
"1068","AT4G11630"
"1069","AT4G12050"
"1070","AT4G12340"
"1071","AT4G12730"
"1072","AT4G12880"
"1073","AT4G13050"
"1074","AT4G13780"
"1075","AT4G14030"
"1076","AT4G14110"
"1077","AT4G14120"
"1078","AT4G14300"
"1079","AT4G14615"
"1080","AT4G14900"
"1081","AT4G15520"
"1082","AT4G15640"
"1083","AT4G15780"
"1084","AT4G15900"
"1085","AT4G15930"
"1086","AT4G16141"
"1087","AT4G16143"
"1088","AT4G16155"
"1089","AT4G16265"
"1090","AT4G16340"
"1091","AT4G16500"
"1092","AT4G16630"
"1093","AT4G16660"
"1094","AT4G17190"
"1095","AT4G17420"
"1096","AT4G17460"
"1097","AT4G17510"
"1098","AT4G17640"
"1099","AT4G17720"
"1100","AT4G17770"
"1101","AT4G17790"
"1102","AT4G18070"
"1103","AT4G18440"
"1104","AT4G18590"
"1105","AT4G18905"
"1106","AT4G19006"
"1107","AT4G20020"
"1108","AT4G20362"
"1109","AT4G21140"
"1110","AT4G21570"
"1111","AT4G21660"
"1112","AT4G21990"
"1113","AT4G22010"
"1114","AT4G22130"
"1115","AT4G22140"
"1116","AT4G22810"
"1117","AT4G22820"
"1118","AT4G22930"
"1119","AT4G23590"
"1120","AT4G23620"
"1121","AT4G23710"
"1122","AT4G23750"
"1123","AT4G23760"
"1124","AT4G23800"
"1125","AT4G23885"
"1126","AT4G24275"
"1127","AT4G24280"
"1128","AT4G24330"
"1129","AT4G24620"
"1130","AT4G24940"
"1131","AT4G25210"
"1132","AT4G25320"
"1133","AT4G25500"
"1134","AT4G25550"
"1135","AT4G25870"
"1136","AT4G25880"
"1137","AT4G26210"
"1138","AT4G26300"
"1139","AT4G26480"
"1140","AT4G26570"
"1141","AT4G26650"
"1142","AT4G26670"
"1143","AT4G26760"
"1144","AT4G26780"
"1145","AT4G26870"
"1146","AT4G26900"
"1147","AT4G26940"
"1148","AT4G27380"
"1149","AT4G27585"
"1150","AT4G27640"
"1151","AT4G27760"
"1152","AT4G28200"
"1153","AT4G28310"
"1154","AT4G28440"
"1155","AT4G28450"
"1156","AT4G28470"
"1157","AT4G28480"
"1158","AT4G28510"
"1159","AT4G28770"
"1160","AT4G28910"
"1161","AT4G29130"
"1162","AT4G29260"
"1163","AT4G29430"
"1164","AT4G29510"
"1165","AT4G29520"
"1166","AT4G29830"
"1167","AT4G30330"
"1168","AT4G30440"
"1169","AT4G30530"
"1170","AT4G30550"
"1171","AT4G30600"
"1172","AT4G30660"
"1173","AT4G30760"
"1174","AT4G30890"
"1175","AT4G30920"
"1176","AT4G30950"
"1177","AT4G30990"
"1178","AT4G31120"
"1179","AT4G31360"
"1180","AT4G31460"
"1181","AT4G31490"
"1182","AT4G31500"
"1183","AT4G31790"
"1184","AT4G31880"
"1185","AT4G31910"
"1186","AT4G31990"
"1187","AT4G32070"
"1188","AT4G32390"
"1189","AT4G32400"
"1190","AT4G32420"
"1191","AT4G32520"
"1192","AT4G32605"
"1193","AT4G32610"
"1194","AT4G32930"
"1195","AT4G33080"
"1196","AT4G33090"
"1197","AT4G33260"
"1198","AT4G33270"
"1199","AT4G33360"
"1200","AT4G33380"
"1201","AT4G33780"
"1202","AT4G34260"
"1203","AT4G34265"
"1204","AT4G34710"
"1205","AT4G35020"
"1206","AT4G35050"
"1207","AT4G35260"
"1208","AT4G35310"
"1209","AT4G35450"
"1210","AT4G35460"
"1211","AT4G35785"
"1212","AT4G35800"
"1213","AT4G35850"
"1214","AT4G35920"
"1215","AT4G35980"
"1216","AT4G36020"
"1217","AT4G36180"
"1218","AT4G36360"
"1219","AT4G36680"
"1220","AT4G36690"
"1221","AT4G36760"
"1222","AT4G36930"
"1223","AT4G37450"
"1224","AT4G37540"
"1225","AT4G37590"
"1226","AT4G37660"
"1227","AT4G38100"
"1228","AT4G38220"
"1229","AT4G38430"
"1230","AT4G38520"
"1231","AT4G38630"
"1232","AT4G38660"
"1233","AT4G38710"
"1234","AT4G38890"
"1235","AT4G39080"
"1236","AT4G39220"
"1237","AT4G39280"
"1238","AT4G39660"
"1239","AT4G39680"
"1240","AT4G39690"
"1241","AT4G39880"
"1242","AT4G39900"
"1243","AT4G39980"
"1244","AT5G01010"
"1245","AT5G01340"
"1246","AT5G01410"
