"","WS_FLT_c1.which.mclass....4...1."
"931","AT2G04378"
"932","AT2G04380"
"933","AT2G04405"
"934","AT2G04435"
"935","AT2G04455"
"936","AT2G04535"
"937","AT2G04545"
"938","AT2G04555"
"939","AT2G04715"
"940","AT2G04725"
"941","AT2G04800"
"942","AT2G04840"
"943","AT2G04860"
"944","AT2G04955"
"945","AT2G05095"
"946","AT2G05100"
"947","AT2G05145"
"948","AT2G05155"
"949","AT2G05185"
"950","AT2G05245"
"951","AT2G05270"
"952","AT2G05350"
"953","AT2G05365"
"954","AT2G05370"
"955","AT2G05420"
"956","AT2G05505"
"957","AT2G05665"
"958","AT2G05675"
"959","AT2G05753"
"960","AT2G05765"
"961","AT2G05825"
"962","AT2G05895"
"963","AT2G05945"
"964","AT2G05965"
"965","AT2G06002"
"966","AT2G06225"
"967","AT2G06345"
"968","AT2G06365"
"969","AT2G06405"
"970","AT2G06525"
"971","AT2G06615"
"972","AT2G06655"
"973","AT2G06765"
"974","AT2G06865"
"975","AT2G07042"
"976","AT2G07045"
"977","AT2G07345"
"978","AT2G07485"
"979","AT2G07621"
"980","AT2G07625"
"981","AT2G07628"
"982","AT2G07632"
"983","AT2G07637"
"984","AT2G07638"
"985","AT2G07643"
"986","AT2G07648"
"987","AT2G07652"
"988","AT2G07654"
"989","AT2G07656"
"990","AT2G07661"
"991","AT2G07667"
"992","AT2G07669"
"993","AT2G07673"
"994","AT2G07676"
"995","AT2G07681"
"996","AT2G07691"
"997","AT2G07702"
"998","AT2G07705"
"999","AT2G07714"
"1000","AT2G07721"
"1001","AT2G07722"
"1002","AT2G07728"
"1003","AT2G07732"
"1004","AT2G07738"
"1005","AT2G07768"
"1006","AT2G07772"
"1007","AT2G07775"
"1008","AT2G07795"
"1009","AT2G07950"
"1010","AT2G07965"
"1011","AT2G08025"
"1012","AT2G08060"
"1013","AT2G08205"
"1014","AT2G08235"
"1015","AT2G08275"
"1016","AT2G08295"
"1017","AT2G08315"
"1018","AT2G08320"
"1019","AT2G08330"
"1020","AT2G08350"
"1021","AT2G08375"
"1022","AT2G08405"
"1023","AT2G08420"
"1024","AT2G08430"
"1025","AT2G08445"
"1026","AT2G08450"
"1027","AT2G08455"
"1028","AT2G08460"
"1029","AT2G08470"
"1030","AT2G08475"
"1031","AT2G08500"
"1032","AT2G08505"
"1033","AT2G08525"
"1034","AT2G08530"
"1035","AT2G08575"
"1036","AT2G08595"
"1037","AT2G08610"
"1038","AT2G08640"
"1039","AT2G08675"
"1040","AT2G08680"
"1041","AT2G08700"
"1042","AT2G08740"
"1043","AT2G08760"
"1044","AT2G08765"
"1045","AT2G08775"
"1046","AT2G08795"
"1047","AT2G08815"
"1048","AT2G08850"
"1049","AT2G08870"
"1050","AT2G08900"
"1051","AT2G08905"
"1052","AT2G08910"
"1053","AT2G08915"
"1054","AT2G08955"
"1055","AT2G09000"
"1056","AT2G09025"
"1057","AT2G09045"
"1058","AT2G09165"
"1059","AT2G09170"
"1060","AT2G09175"
"1061","AT2G09195"
"1062","AT2G09205"
"1063","AT2G09230"
"1064","AT2G09255"
"1065","AT2G09295"
"1066","AT2G09300"
"1067","AT2G09305"
"1068","AT2G09310"
"1069","AT2G09335"
"1070","AT2G09365"
"1071","AT2G09425"
"1072","AT2G09440"
"1073","AT2G09455"
"1074","AT2G09460"
"1075","AT2G09495"
"1076","AT2G09505"
"1077","AT2G09510"
"1078","AT2G09525"
"1079","AT2G09540"
"1080","AT2G09565"
"1081","AT2G09575"
"1082","AT2G09610"
"1083","AT2G09650"
"1084","AT2G09665"
"1085","AT2G09685"
"1086","AT2G09695"
"1087","AT2G09700"
"1088","AT2G09705"
"1089","AT2G09710"
"1090","AT2G09745"
"1091","AT2G09775"
"1092","AT2G09795"
"1093","AT2G09845"
"1094","AT2G09885"
"1095","AT2G09935"
"1096","AT2G09965"
"1097","AT2G09970"
"1098","AT2G10537"
"1099","AT2G10615"
"1100","AT2G10931"
"1101","AT2G10940"
