"","col_GC_c1.which.mclass....4...1."
"254","AT3G17100"
"255","AT3G17185"
"256","AT3G17300"
"257","AT3G17780"
"258","AT3G18820"
"259","AT3G19030"
"260","AT3G20060"
"261","AT3G20370"
"262","AT3G20510"
"263","AT3G20770"
"264","AT3G21770"
"265","AT3G22240"
"266","AT3G22630"
"267","AT3G23000"
"268","AT3G23820"
"269","AT3G24160"
"270","AT3G25040"
"271","AT3G26780"
"272","AT3G27360"
"273","AT3G27380"
"274","AT3G27890"
"275","AT3G28860"
"276","AT3G28940"
"277","AT3G30390"
"278","AT3G32980"
"279","AT3G42050"
"280","AT3G44310"
"281","AT3G45930"
"282","AT3G46320"
"283","AT3G46440"
"284","AT3G46900"
"285","AT3G47520"
"286","AT3G47833"
"287","AT3G47836"
"288","AT3G48115"
"289","AT3G48530"
"290","AT3G49870"
"291","AT3G49940"
"292","AT3G50500"
"293","AT3G50640"
"294","AT3G51730"
"295","AT3G52960"
"296","AT3G54110"
"297","AT3G54580"
"298","AT3G54920"
"299","AT3G55430"
"300","AT3G56190"
"301","AT3G56980"
"302","AT3G58680"
"303","AT3G59370"
"304","AT3G59970"
"305","AT3G60750"
"306","AT3G61440"
"307","AT3G62120"
"308","AT4G00585"
"309","AT4G02570"
"310","AT4G02840"
"311","AT4G02930"
"312","AT4G03190"
"313","AT4G03520"
"314","AT4G04830"
"315","AT4G08770"
"316","AT4G11290"
"317","AT4G12420"
"318","AT4G12590"
"319","AT4G13430"
"320","AT4G13720"
"321","AT4G14270"
"322","AT4G14615"
"323","AT4G15990"
"324","AT4G16141"
"325","AT4G16190"
"326","AT4G16695"
"327","AT4G17170"
"328","AT4G17530"
"329","AT4G17640"
"330","AT4G17790"
"331","AT4G17870"
"332","AT4G18510"
"333","AT4G18930"
"334","AT4G19110"
"335","AT4G19210"
"336","AT4G19640"
"337","AT4G20362"
"338","AT4G20850"
"339","AT4G20870"
"340","AT4G20890"
"341","AT4G21150"
"342","AT4G21790"
"343","AT4G21830"
"344","AT4G21980"
"345","AT4G22000"
"346","AT4G22670"
"347","AT4G23100"
"348","AT4G23400"
"349","AT4G23710"
"350","AT4G23850"
"351","AT4G24220"
"352","AT4G24520"
"353","AT4G26190"
"354","AT4G26410"
"355","AT4G26570"
"356","AT4G26630"
"357","AT4G27000"
"358","AT4G27230"
"359","AT4G27320"
"360","AT4G28240"
"361","AT4G28410"
"362","AT4G29870"
"363","AT4G30660"
"364","AT4G31480"
"365","AT4G31910"
"366","AT4G32130"
"367","AT4G32530"
"368","AT4G33120"
"369","AT4G33580"
"370","AT4G33640"
"371","AT4G34490"
"372","AT4G34555"
"373","AT4G35090"
"374","AT4G35490"
"375","AT4G35630"
"376","AT4G35830"
"377","AT4G35890"
"378","AT4G36420"
"379","AT4G36800"
"380","AT4G37870"
"381","AT4G37910"
"382","AT4G38510"
"383","AT4G39300"
"384","AT4G39520"
"385","AT4G39860"
"386","AT5G02502"
"387","AT5G02530"
"388","AT5G02550"
"389","AT5G02740"
"390","AT5G02770"
"391","AT5G03380"
"392","AT5G03460"
"393","AT5G04430"
"394","AT5G04600"
"395","AT5G04750"
"396","AT5G05100"
"397","AT5G05950"
"398","AT5G05960"
"399","AT5G06110"
"400","AT5G06860"
"401","AT5G07470"
"402","AT5G08040"
"403","AT5G08300"
"404","AT5G08530"
"405","AT5G08680"
"406","AT5G09770"
"407","AT5G10435"
"408","AT5G10540"
"409","AT5G11200"
"410","AT5G11280"
"411","AT5G11670"
"412","AT5G11970"
"413","AT5G13420"
"414","AT5G13740"
"415","AT5G14330"
"416","AT5G14920"
"417","AT5G15520"
"418","AT5G15610"
"419","AT5G16880"
"420","AT5G17820"
"421","AT5G18110"
"422","AT5G18520"
"423","AT5G18800"
"424","AT5G19520"
"425","AT5G19690"
"426","AT5G19860"
"427","AT5G19990"
"428","AT5G20165"
"429","AT5G20180"
"430","AT5G20400"
"431","AT5G20570"
"432","AT5G20650"
"433","AT5G23290"
"434","AT5G23860"
"435","AT5G24165"
"436","AT5G24400"
"437","AT5G25460"
"438","AT5G26260"
"439","AT5G26880"
"440","AT5G27430"
"441","AT5G27670"
"442","AT5G28540"
"443","AT5G28640"
"444","AT5G32440"
"445","AT5G34850"
"446","AT5G35620"
"447","AT5G37510"
"448","AT5G38470"
"449","AT5G38650"
"450","AT5G39320"
"451","AT5G40370"
"452","AT5G40810"
"453","AT5G42020"
"454","AT5G42080"
"455","AT5G42190"
"456","AT5G42850"
"457","AT5G42890"
"458","AT5G43150"
"459","AT5G43180"
"460","AT5G43970"
"461","AT5G45010"
"462","AT5G45130"
"463","AT5G45550"
"464","AT5G46250"
"465","AT5G46290"
"466","AT5G48110"
"467","AT5G48480"
"468","AT5G48870"
"469","AT5G49540"
"470","AT5G49720"
"471","AT5G50375"
"472","AT5G53140"
"473","AT5G53250"
"474","AT5G53650"
"475","AT5G54160"
"476","AT5G54750"
"477","AT5G54810"
"478","AT5G55125"
"479","AT5G55290"
"480","AT5G56170"
"481","AT5G56950"
"482","AT5G57490"
"483","AT5G58290"
"484","AT5G59090"
"485","AT5G59140"
"486","AT5G59520"
"487","AT5G59890"
"488","AT5G60340"
"489","AT5G60360"
"490","AT5G60640"
"491","AT5G60920"
"492","AT5G61820"
"493","AT5G62340"
"494","AT5G62930"
"495","AT5G63150"
"496","AT5G63600"
"497","AT5G63660"
"498","AT5G64130"
"499","AT5G64250"
"500","AT5G66760"
"501","AT5G67220"
"502","AT5G67260"
"503","AT5G67360"
"504","AT5G67380"
"505","AT5G67420"
"506","AT5G67488"
"507","AT5G67490"
"508","ATCG01210"
"509","ATMG00580"
