"","col_GC_c1.which.mclass....1...1."
"426","AT1G63870"
"427","AT1G64100"
"428","AT1G64130"
"429","AT1G64195"
"430","AT1G64253"
"431","AT1G64260"
"432","AT1G64625"
"433","AT1G64670"
"434","AT1G64680"
"435","AT1G64710"
"436","AT1G64795"
"437","AT1G64820"
"438","AT1G65140"
"439","AT1G65200"
"440","AT1G65240"
"441","AT1G65346"
"442","AT1G65480"
"443","AT1G65490"
"444","AT1G65800"
"445","AT1G66000"
"446","AT1G66060"
"447","AT1G66235"
"448","AT1G66360"
"449","AT1G66420"
"450","AT1G66720"
"451","AT1G66870"
"452","AT1G66910"
"453","AT1G66920"
"454","AT1G66950"
"455","AT1G66960"
"456","AT1G66970"
"457","AT1G67000"
"458","AT1G67100"
"459","AT1G67220"
"460","AT1G67460"
"461","AT1G67481"
"462","AT1G67540"
"463","AT1G67635"
"464","AT1G67670"
"465","AT1G67770"
"466","AT1G67856"
"467","AT1G68090"
"468","AT1G68170"
"469","AT1G68190"
"470","AT1G68530"
"471","AT1G68568"
"472","AT1G68600"
"473","AT1G68750"
"474","AT1G68800"
"475","AT1G68877"
"476","AT1G69085"
"477","AT1G69470"
"478","AT1G69480"
"479","AT1G69990"
"480","AT1G70390"
"481","AT1G70720"
"482","AT1G70910"
"483","AT1G71140"
"484","AT1G71280"
"485","AT1G71300"
"486","AT1G71690"
"487","AT1G72110"
"488","AT1G72270"
"489","AT1G72460"
"490","AT1G72590"
"491","AT1G72620"
"492","AT1G72645"
"493","AT1G72910"
"494","AT1G73050"
"495","AT1G73190"
"496","AT1G73510"
"497","AT1G73610"
"498","AT1G73687"
"499","AT1G73700"
"500","AT1G74130"
"501","AT1G74205"
"502","AT1G74290"
"503","AT1G74456"
"504","AT1G74810"
"505","AT1G74820"
"506","AT1G74890"
"507","AT1G74990"
"508","AT1G75920"
"509","AT1G76210"
"510","AT1G76465"
"511","AT1G76530"
"512","AT1G76750"
"513","AT1G76892"
"514","AT1G76965"
"515","AT1G77160"
"516","AT1G77210"
"517","AT1G77790"
"518","AT1G77860"
"519","AT1G77980"
"520","AT1G78030"
"521","AT1G78160"
"522","AT1G78390"
"523","AT1G78478"
"524","AT1G78500"
"525","AT1G78820"
"526","AT1G78840"
"527","AT1G79400"
"528","AT1G80330"
"529","AT1G80390"
"530","AT1G80470"
"531","AT1G80580"
"532","AT1G80590"
"533","AT1G80625"
"534","AT2G01023"
"535","AT2G01280"
"536","AT2G01310"
"537","AT2G01360"
"538","AT2G01810"
"539","AT2G02010"
"540","AT2G02147"
"541","AT2G02340"
"542","AT2G02490"
"543","AT2G02640"
"544","AT2G02741"
"545","AT2G03020"
"546","AT2G03130"
"547","AT2G03210"
"548","AT2G03230"
"549","AT2G03250"
"550","AT2G03290"
"551","AT2G03310"
"552","AT2G03460"
"553","AT2G03821"
"554","AT2G03840"
"555","AT2G04005"
"556","AT2G04137"
"557","AT2G04145"
"558","AT2G04190"
"559","AT2G04220"
"560","AT2G04255"
"561","AT2G04405"
"562","AT2G04495"
"563","AT2G04535"
"564","AT2G04545"
"565","AT2G04715"
"566","AT2G04840"
"567","AT2G05095"
"568","AT2G05145"
"569","AT2G05155"
"570","AT2G05245"
"571","AT2G05420"
"572","AT2G05505"
"573","AT2G05585"
"574","AT2G05635"
"575","AT2G05642"
"576","AT2G05675"
"577","AT2G05753"
"578","AT2G05914"
"579","AT2G05915"
"580","AT2G05945"
"581","AT2G05965"
"582","AT2G06002"
"583","AT2G06225"
"584","AT2G06305"
"585","AT2G06365"
"586","AT2G06405"
"587","AT2G06525"
"588","AT2G06615"
"589","AT2G06765"
"590","AT2G06865"
"591","AT2G07000"
"592","AT2G07045"
"593","AT2G07621"
"594","AT2G07625"
"595","AT2G07628"
"596","AT2G07632"
"597","AT2G07643"
"598","AT2G07648"
"599","AT2G07654"
"600","AT2G07659"
"601","AT2G07661"
"602","AT2G07673"
"603","AT2G07676"
"604","AT2G07691"
"605","AT2G07702"
"606","AT2G07705"
"607","AT2G07714"
"608","AT2G07728"
"609","AT2G07738"
"610","AT2G07768"
"611","AT2G07772"
"612","AT2G07775"
"613","AT2G07795"
"614","AT2G08205"
"615","AT2G08235"
"616","AT2G08275"
"617","AT2G08320"
"618","AT2G08375"
"619","AT2G08405"
"620","AT2G08445"
"621","AT2G08475"
"622","AT2G08505"
"623","AT2G08530"
"624","AT2G08575"
"625","AT2G08610"
"626","AT2G08640"
"627","AT2G08675"
"628","AT2G08700"
"629","AT2G08740"
"630","AT2G08795"
"631","AT2G08850"
"632","AT2G08900"
"633","AT2G08905"
"634","AT2G08910"
"635","AT2G08955"
"636","AT2G09025"
"637","AT2G09045"
"638","AT2G09165"
"639","AT2G09170"
"640","AT2G09175"
"641","AT2G09195"
"642","AT2G09205"
"643","AT2G09230"
"644","AT2G09300"
"645","AT2G09305"
"646","AT2G09365"
"647","AT2G09425"
"648","AT2G09440"
"649","AT2G09455"
"650","AT2G09460"
"651","AT2G09525"
"652","AT2G09540"
"653","AT2G09565"
"654","AT2G09575"
"655","AT2G09610"
"656","AT2G09650"
"657","AT2G09665"
"658","AT2G09685"
"659","AT2G09695"
"660","AT2G09705"
"661","AT2G09845"
"662","AT2G09885"
"663","AT2G09965"
"664","AT2G09970"
"665","AT2G10537"
"666","AT2G10553"
"667","AT2G10615"
"668","AT2G11205"
"669","AT2G11270"
"670","AT2G11271"
"671","AT2G11815"
"672","AT2G12190"
"673","AT2G12905"
"674","AT2G13640"
"675","AT2G13905"
"676","AT2G13950"
"677","AT2G14070"
"678","AT2G14080"
"679","AT2G14560"
"680","AT2G14810"
"681","AT2G15090"
"682","AT2G15555"
"683","AT2G16005"
"684","AT2G16190"
"685","AT2G16630"
"686","AT2G17010"
"687","AT2G17295"
"688","AT2G17470"
"689","AT2G17680"
"690","AT2G17690"
"691","AT2G17850"
"692","AT2G17890"
"693","AT2G17920"
"694","AT2G18010"
"695","AT2G18025"
"696","AT2G18260"
"697","AT2G18340"
"698","AT2G18490"
"699","AT2G18685"
"700","AT2G19150"
"701","AT2G19190"
"702","AT2G19210"
"703","AT2G19650"
"704","AT2G19920"
"705","AT2G19960"
"706","AT2G20170"
"707","AT2G20250"
"708","AT2G20380"
"709","AT2G20510"
"710","AT2G20570"
"711","AT2G20700"
"712","AT2G20721"
"713","AT2G20800"
"714","AT2G20825"
"715","AT2G21200"
"716","AT2G21210"
"717","AT2G21237"
"718","AT2G21260"
"719","AT2G21330"
"720","AT2G21480"
"721","AT2G21650"
"722","AT2G22121"
"723","AT2G22340"
"724","AT2G22426"
"725","AT2G22750"
"726","AT2G22820"
"727","AT2G23096"
"728","AT2G23110"
"729","AT2G23190"
"730","AT2G23220"
"731","AT2G23270"
"732","AT2G23347"
"733","AT2G23445"
"734","AT2G24195"
"735","AT2G24285"
"736","AT2G24320"
"737","AT2G24692"
"738","AT2G24710"
"739","AT2G24850"
"740","AT2G25055"
"741","AT2G25150"
"742","AT2G25200"
"743","AT2G25297"
"744","AT2G25440"
"745","AT2G25482"
"746","AT2G25600"
"747","AT2G25820"
"748","AT2G26020"
"749","AT2G26160"
"750","AT2G26620"
"751","AT2G26750"
"752","AT2G27160"
"753","AT2G27240"
"754","AT2G27270"
"755","AT2G27385"
"756","AT2G27535"
"757","AT2G27650"
"758","AT2G27670"
"759","AT2G27750"
"760","AT2G27780"
"761","AT2G28500"
"762","AT2G28630"
"763","AT2G28755"
"764","AT2G28850"
"765","AT2G29110"
"766","AT2G29310"
"767","AT2G29360"
"768","AT2G29470"
"769","AT2G29630"
"770","AT2G29710"
"771","AT2G30090"
"772","AT2G30115"
"773","AT2G30650"
"774","AT2G30680"
"775","AT2G30690"
"776","AT2G30750"
"777","AT2G30760"
"778","AT2G30790"
"779","AT2G30830"
"780","AT2G31220"
"781","AT2G31335"
"782","AT2G31345"
"783","AT2G31425"
"784","AT2G31590"
"785","AT2G32130"
"786","AT2G32160"
"787","AT2G32315"
"788","AT2G32530"
"789","AT2G32550"
"790","AT2G32660"
"791","AT2G32770"
"792","AT2G32860"
"793","AT2G32870"
"794","AT2G33230"
"795","AT2G33300"
"796","AT2G33810"
"797","AT2G33815"
"798","AT2G34010"
"799","AT2G34186"
"800","AT2G34238"
"801","AT2G34315"
"802","AT2G34370"
"803","AT2G34610"
"804","AT2G34810"
"805","AT2G34960"
"806","AT2G35343"
"807","AT2G35747"
"808","AT2G35820"
"809","AT2G35850"
"810","AT2G36020"
"811","AT2G36030"
"812","AT2G36255"
"813","AT2G36440"
"814","AT2G36540"
"815","AT2G36550"
"816","AT2G36695"
"817","AT2G36780"
"818","AT2G36792"
"819","AT2G36815"
"820","AT2G36854"
"821","AT2G37140"
"822","AT2G37720"
"823","AT2G37805"
"824","AT2G38195"
"825","AT2G38255"
"826","AT2G38890"
"827","AT2G38920"
"828","AT2G39030"
"829","AT2G39175"
"830","AT2G39415"
"831","AT2G39540"
"832","AT2G39640"
"833","AT2G40050"
"834","AT2G40116"
"835","AT2G40130"
"836","AT2G40180"
"837","AT2G40580"
"838","AT2G40925"
"839","AT2G40955"
"840","AT2G41445"
"841","AT2G41590"
"842","AT2G42005"
"843","AT2G42065"
"844","AT2G42100"
"845","AT2G42200"
"846","AT2G42560"
"847","AT2G42800"
"848","AT2G42840"
"849","AT2G42885"
"850","AT2G42930"
"851","AT2G43010"
"852","AT2G43137"
"853","AT2G43220"
"854","AT2G43270"
"855","AT2G43510"
"856","AT2G44195"
"857","AT2G44400"
"858","AT2G44590"
"859","AT2G45243"
"860","AT2G45350"
"861","AT2G45410"
"862","AT2G45570"
"863","AT2G45600"
"864","AT2G45780"
"865","AT2G45840"
"866","AT2G46440"
"867","AT2G46455"
"868","AT2G46480"
"869","AT2G46995"
"870","AT2G47115"
"871","AT2G47150"
"872","AT2G47245"
"873","AT2G47340"
"874","AT2G47750"
"875","AT2G47844"
"876","AT2G47870"
"877","AT2G47950"
"878","AT2G48121"
"879","AT3G01045"
"880","AT3G01080"
"881","AT3G01085"
"882","AT3G01165"
"883","AT3G01326"
"884","AT3G01365"
"885","AT3G01440"
"886","AT3G01485"
"887","AT3G01530"
"888","AT3G01620"
"889","AT3G01625"
"890","AT3G01630"
"891","AT3G01635"
"892","AT3G01660"
"893","AT3G01675"
"894","AT3G01835"
"895","AT3G01845"
"896","AT3G01865"
"897","AT3G01935"
"898","AT3G02015"
"899","AT3G02035"
"900","AT3G02075"
"901","AT3G02100"
"902","AT3G02125"
"903","AT3G02165"
"904","AT3G02255"
"905","AT3G02405"
"906","AT3G02455"
"907","AT3G02500"
"908","AT3G02525"
"909","AT3G02755"
"910","AT3G02985"
"911","AT3G03135"
"912","AT3G03195"
"913","AT3G03230"
"914","AT3G03265"
"915","AT3G03510"
"916","AT3G03670"
"917","AT3G03745"
"918","AT3G03776"
"919","AT3G03820"
"920","AT3G03825"
"921","AT3G03840"
"922","AT3G03930"
"923","AT3G03935"
"924","AT3G04015"
"925","AT3G04035"
"926","AT3G04065"
"927","AT3G04085"
"928","AT3G04165"
"929","AT3G04275"
"930","AT3G04355"
"931","AT3G04510"
"932","AT3G04635"
"933","AT3G04765"
"934","AT3G04785"
"935","AT3G04915"
"936","AT3G04985"
"937","AT3G05110"
"938","AT3G05135"
"939","AT3G05145"
"940","AT3G05260"
"941","AT3G05265"
"942","AT3G05310"
"943","AT3G05355"
"944","AT3G05600"
"945","AT3G05650"
"946","AT3G05790"
"947","AT3G05955"
"948","AT3G06025"
"949","AT3G06085"
"950","AT3G06260"
"951","AT3G06495"
"952","AT3G06515"
"953","AT3G06560"
"954","AT3G06605"
"955","AT3G06805"
"956","AT3G06925"
"957","AT3G06955"
"958","AT3G07265"
"959","AT3G07275"
"960","AT3G07450"
"961","AT3G07490"
"962","AT3G07515"
"963","AT3G07655"
"964","AT3G07735"
"965","AT3G08100"
"966","AT3G08135"
"967","AT3G08175"
"968","AT3G08240"
"969","AT3G08245"
"970","AT3G08280"
"971","AT3G08350"
"972","AT3G08360"
"973","AT3G08370"
"974","AT3G08410"
"975","AT3G08425"
"976","AT3G08475"
"977","AT3G08515"
"978","AT3G08605"
"979","AT3G08645"
"980","AT3G08700"
"981","AT3G08745"
"982","AT3G08750"
"983","AT3G08755"
"984","AT3G08765"
"985","AT3G08805"
"986","AT3G08855"
"987","AT3G08985"
"988","AT3G09065"
"989","AT3G09162"
"990","AT3G09225"
"991","AT3G09245"
"992","AT3G09335"
"993","AT3G09340"
"994","AT3G09450"
"995","AT3G09525"
"996","AT3G09555"
"997","AT3G09625"
"998","AT3G09640"
"999","AT3G09645"
"1000","AT3G09775"
"1001","AT3G09865"
"1002","AT3G10240"
"1003","AT3G10590"
"1004","AT3G11325"
"1005","AT3G11350"
"1006","AT3G11415"
"1007","AT3G11980"
"1008","AT3G12410"
"1009","AT3G12460"
"1010","AT3G12660"
"1011","AT3G12840"
"1012","AT3G13140"
"1013","AT3G13276"
"1014","AT3G13390"
"1015","AT3G13400"
"1016","AT3G13403"
"1017","AT3G13960"
"1018","AT3G14140"
"1019","AT3G14250"
"1020","AT3G14490"
"1021","AT3G14640"
"1022","AT3G14700"
"1023","AT3G14820"
"1024","AT3G14981"
"1025","AT3G15370"
"1026","AT3G15490"
"1027","AT3G15740"
"1028","AT3G15870"
"1029","AT3G16130"
"1030","AT3G16380"
"1031","AT3G16650"
"1032","AT3G17130"
"1033","AT3G17760"
"1034","AT3G17980"
"1035","AT3G18291"
"1036","AT3G18360"
"1037","AT3G18460"
"1038","AT3G18485"
"1039","AT3G18530"
"1040","AT3G18570"
"1041","AT3G18720"
"1042","AT3G18775"
"1043","AT3G18810"
"1044","AT3G19090"
"1045","AT3G19552"
"1046","AT3G19595"
"1047","AT3G19613"
"1048","AT3G19690"
"1049","AT3G19850"
"1050","AT3G19920"
"1051","AT3G19940"
"1052","AT3G20395"
"1053","AT3G20400"
"1054","AT3G20470"
"1055","AT3G20557"
"1056","AT3G20580"
"1057","AT3G20760"
"1058","AT3G20950"
"1059","AT3G21080"
"1060","AT3G21090"
"1061","AT3G21150"
"1062","AT3G21352"
"1063","AT3G21520"
"1064","AT3G21570"
"1065","AT3G21755"
"1066","AT3G21790"
"1067","AT3G22090"
"1068","AT3G22250"
"1069","AT3G22700"
"1070","AT3G22770"
"1071","AT3G22860"
"1072","AT3G22940"
"1073","AT3G23010"
"1074","AT3G23120"
"1075","AT3G23230"
"1076","AT3G23240"
"1077","AT3G23450"
"1078","AT3G23635"
"1079","AT3G24060"
"1080","AT3G24068"
"1081","AT3G24230"
"1082","AT3G24332"
"1083","AT3G24540"
"1084","AT3G24600"
"1085","AT3G24614"
"1086","AT3G24790"
"1087","AT3G25505"
"1088","AT3G25550"
"1089","AT3G25573"
"1090","AT3G25577"
"1091","AT3G25670"
"1092","AT3G25719"
"1093","AT3G25760"
"1094","AT3G26110"
"1095","AT3G26180"
"1096","AT3G26200"
"1097","AT3G26230"
"1098","AT3G26237"
"1099","AT3G26250"
"1100","AT3G26460"
"1101","AT3G26539"
"1102","AT3G26620"
"1103","AT3G26819"
"1104","AT3G26930"
"1105","AT3G26960"
"1106","AT3G27040"
"1107","AT3G27250"
"1108","AT3G27503"
"1109","AT3G27590"
"1110","AT3G27720"
"1111","AT3G27865"
"1112","AT3G28270"
"1113","AT3G28320"
"1114","AT3G28335"
"1115","AT3G28470"
"1116","AT3G28500"
"1117","AT3G28540"
"1118","AT3G28560"
"1119","AT3G28600"
"1120","AT3G28610"
"1121","AT3G28780"
"1122","AT3G28890"
"1123","AT3G28899"
"1124","AT3G29190"
"1125","AT3G29580"
"1126","AT3G29638"
"1127","AT3G29639"
"1128","AT3G29690"
"1129","AT3G29720"
"1130","AT3G29970"
"1131","AT3G30725"
"1132","AT3G30739"
"1133","AT3G30770"
"1134","AT3G42850"
"1135","AT3G43250"
"1136","AT3G43630"
"1137","AT3G43950"
"1138","AT3G44060"
"1139","AT3G44490"
"1140","AT3G44635"
"1141","AT3G44660"
"1142","AT3G44790"
"1143","AT3G44800"
"1144","AT3G44830"
"1145","AT3G44900"
"1146","AT3G45000"
"1147","AT3G45060"
"1148","AT3G45070"
"1149","AT3G45540"
"1150","AT3G45638"
"1151","AT3G45680"
"1152","AT3G45760"
"1153","AT3G45860"
"1154","AT3G46230"
"1155","AT3G46260"
"1156","AT3G46340"
"1157","AT3G46614"
"1158","AT3G46666"
"1159","AT3G46670"
"1160","AT3G46840"
"1161","AT3G47090"
"1162","AT3G47150"
"1163","AT3G47348"
"1164","AT3G47600"
"1165","AT3G47660"
"1166","AT3G47750"
"1167","AT3G47760"
"1168","AT3G47770"
"1169","AT3G47870"
"1170","AT3G48200"
"1171","AT3G48280"
"1172","AT3G48460"
"1173","AT3G48640"
"1174","AT3G48790"
"1175","AT3G48840"
"1176","AT3G49230"
"1177","AT3G49260"
"1178","AT3G49480"
"1179","AT3G49520"
"1180","AT3G49580"
"1181","AT3G50170"
"1182","AT3G50330"
"1183","AT3G50440"
"1184","AT3G50450"
"1185","AT3G50560"
"1186","AT3G50710"
"1187","AT3G50940"
"1188","AT3G51200"
"1189","AT3G51420"
"1190","AT3G51560"
"1191","AT3G51570"
"1192","AT3G51760"
"1193","AT3G52130"
"1194","AT3G52160"
"1195","AT3G52310"
"1196","AT3G52320"
"1197","AT3G52526"
"1198","AT3G52720"
"1199","AT3G52810"
"1200","AT3G53232"
"1201","AT3G53250"
"1202","AT3G53280"
"1203","AT3G53310"
"1204","AT3G54065"
"1205","AT3G54340"
"1206","AT3G54450"
"1207","AT3G54490"
"1208","AT3G54730"
"1209","AT3G54830"
"1210","AT3G55210"
"1211","AT3G55630"
"1212","AT3G55860"
"1213","AT3G55935"
"1214","AT3G56080"
"1215","AT3G56180"
"1216","AT3G56380"
"1217","AT3G56600"
"1218","AT3G56890"
"1219","AT3G57100"
"1220","AT3G57240"
"1221","AT3G57310"
"1222","AT3G57370"
"1223","AT3G57587"
"1224","AT3G57600"
"1225","AT3G57640"
"1226","AT3G57645"
"1227","AT3G57780"
"1228","AT3G57960"
"1229","AT3G58060"
"1230","AT3G58860"
"1231","AT3G58910"
"1232","AT3G59030"
"1233","AT3G59060"
"1234","AT3G59295"
"1235","AT3G59510"
"1236","AT3G59580"
"1237","AT3G59740"
"1238","AT3G59790"
"1239","AT3G59845"
"1240","AT3G60020"
"1241","AT3G60100"
"1242","AT3G60270"
"1243","AT3G60415"
"1244","AT3G60760"
"1245","AT3G60780"
"1246","AT3G60890"
