"","col_GC_c1.which.mclass....3...1."
"166","AT1G09433"
"167","AT1G09453"
"168","AT1G09510"
"169","AT1G09517"
"170","AT1G09553"
"171","AT1G09557"
"172","AT1G09663"
"173","AT1G09677"
"174","AT1G09687"
"175","AT1G09713"
"176","AT1G09753"
"177","AT1G09793"
"178","AT1G09797"
"179","AT1G09803"
"180","AT1G09823"
"181","AT1G09843"
"182","AT1G09867"
"183","AT1G09877"
"184","AT1G09907"
"185","AT1G09950"
"186","AT1G10540"
"187","AT1G10550"
"188","AT1G10588"
"189","AT1G10640"
"190","AT1G10680"
"191","AT1G10710"
"192","AT1G10790"
"193","AT1G11070"
"194","AT1G11112"
"195","AT1G11300"
"196","AT1G11303"
"197","AT1G11330"
"198","AT1G11350"
"199","AT1G11410"
"200","AT1G11590"
"201","AT1G12013"
"202","AT1G12070"
"203","AT1G12150"
"204","AT1G12294"
"205","AT1G12805"
"206","AT1G12900"
"207","AT1G13143"
"208","AT1G13150"
"209","AT1G13310"
"210","AT1G13370"
"211","AT1G13490"
"212","AT1G13790"
"213","AT1G14490"
"214","AT1G14600"
"215","AT1G14630"
"216","AT1G15125"
"217","AT1G15165"
"218","AT1G15260"
"219","AT1G15320"
"220","AT1G15530"
"221","AT1G15580"
"222","AT1G15770"
"223","AT1G15772"
"224","AT1G15980"
"225","AT1G16120"
"226","AT1G16230"
"227","AT1G16530"
"228","AT1G16750"
"229","AT1G17020"
"230","AT1G17030"
"231","AT1G17200"
"232","AT1G17235"
"233","AT1G17345"
"234","AT1G17420"
"235","AT1G17960"
"236","AT1G17990"
"237","AT1G18020"
"238","AT1G18193"
"239","AT1G18410"
"240","AT1G18835"
"241","AT1G18870"
"242","AT1G19070"
"243","AT1G19200"
"244","AT1G19750"
"245","AT1G20015"
"246","AT1G20020"
"247","AT1G20080"
"248","AT1G20120"
"249","AT1G20150"
"250","AT1G20520"
"251","AT1G20870"
"252","AT1G20925"
"253","AT1G20990"
"254","AT1G21130"
"255","AT1G21250"
"256","AT1G21320"
"257","AT1G21326"
"258","AT1G21500"
"259","AT1G21528"
"260","AT1G21810"
"261","AT1G22000"
"262","AT1G22110"
"263","AT1G22160"
"264","AT1G22250"
"265","AT1G22260"
"266","AT1G22430"
"267","AT1G22480"
"268","AT1G22590"
"269","AT1G22810"
"270","AT1G23510"
"271","AT1G23520"
"272","AT1G23740"
"273","AT1G23965"
"274","AT1G23995"
"275","AT1G24000"
"276","AT1G24020"
"277","AT1G24420"
"278","AT1G24430"
"279","AT1G24485"
"280","AT1G24575"
"281","AT1G24577"
"282","AT1G25141"
"283","AT1G25277"
"284","AT1G25330"
"285","AT1G25422"
"286","AT1G25440"
"287","AT1G26230"
"288","AT1G26233"
"289","AT1G26360"
"290","AT1G26420"
"291","AT1G26540"
"292","AT1G26710"
"293","AT1G26770"
"294","AT1G27080"
"295","AT1G27580"
"296","AT1G27610"
"297","AT1G27820"
"298","AT1G27890"
"299","AT1G28170"
"300","AT1G28270"
"301","AT1G28327"
"302","AT1G28480"
"303","AT1G28570"
"304","AT1G28600"
"305","AT1G28610"
"306","AT1G29100"
"307","AT1G29395"
"308","AT1G29420"
"309","AT1G29500"
"310","AT1G29560"
"311","AT1G29670"
"312","AT1G29780"
"313","AT1G30210"
"314","AT1G30370"
"315","AT1G30800"
"316","AT1G30850"
"317","AT1G30920"
"318","AT1G31173"
"319","AT1G31200"
"320","AT1G31243"
"321","AT1G31485"
"322","AT1G31580"
"323","AT1G31750"
"324","AT1G31772"
"325","AT1G31820"
"326","AT1G31920"
"327","AT1G32060"
"328","AT1G32120"
"329","AT1G32385"
"330","AT1G32520"
"331","AT1G32540"
"332","AT1G32570"
"333","AT1G32585"
"334","AT1G32713"
"335","AT1G32850"
"336","AT1G32950"
"337","AT1G33600"
"338","AT1G34047"
"339","AT1G34050"
"340","AT1G34315"
"341","AT1G34510"
"342","AT1G35180"
"343","AT1G35515"
"344","AT1G35625"
"345","AT1G35730"
"346","AT1G35830"
"347","AT1G36992"
"348","AT1G42550"
"349","AT1G42970"
"350","AT1G43010"
"351","AT1G43800"
"352","AT1G44030"
"353","AT1G44414"
"354","AT1G44542"
"355","AT1G44890"
"356","AT1G45474"
"357","AT1G45616"
"358","AT1G46480"
"359","AT1G46984"
"360","AT1G47280"
"361","AT1G47700"
"362","AT1G47990"
"363","AT1G48100"
"364","AT1G48180"
"365","AT1G48195"
"366","AT1G48325"
"367","AT1G48470"
"368","AT1G48700"
"369","AT1G48720"
"370","AT1G49010"
"371","AT1G49210"
"372","AT1G49220"
"373","AT1G49330"
"374","AT1G49530"
"375","AT1G49790"
"376","AT1G49900"
"377","AT1G49920"
"378","AT1G49938"
"379","AT1G49952"
"380","AT1G50190"
"381","AT1G50280"
"382","AT1G50310"
"383","AT1G50390"
"384","AT1G50732"
"385","AT1G51055"
"386","AT1G51090"
"387","AT1G51110"
"388","AT1G51480"
"389","AT1G51670"
"390","AT1G51960"
"391","AT1G52220"
"392","AT1G52270"
"393","AT1G52400"
"394","AT1G52410"
"395","AT1G52430"
"396","AT1G52570"
"397","AT1G52790"
"398","AT1G52830"
"399","AT1G53100"
"400","AT1G53230"
"401","AT1G53233"
"402","AT1G53540"
"403","AT1G53620"
"404","AT1G53640"
"405","AT1G53801"
"406","AT1G53935"
"407","AT1G53990"
"408","AT1G54020"
"409","AT1G54215"
"410","AT1G54280"
"411","AT1G54355"
"412","AT1G54930"
"413","AT1G54940"
"414","AT1G54970"
"415","AT1G55207"
"416","AT1G55240"
"417","AT1G55290"
"418","AT1G55775"
"419","AT1G55800"
"420","AT1G55803"
"421","AT1G56165"
"422","AT1G56270"
"423","AT1G56540"
"424","AT1G56555"
"425","AT1G57770"
"426","AT1G57980"
"427","AT1G58150"
"428","AT1G58215"
"429","AT1G58320"
"430","AT1G58420"
"431","AT1G58808"
"432","AT1G58848"
"433","AT1G59530"
"434","AT1G59620"
"435","AT1G59725"
"436","AT1G59860"
"437","AT1G60060"
"438","AT1G60110"
"439","AT1G60190"
"440","AT1G60380"
"441","AT1G60630"
"442","AT1G61080"
"443","AT1G61160"
"444","AT1G61230"
"445","AT1G61255"
"446","AT1G61470"
"447","AT1G61480"
"448","AT1G61562"
"449","AT1G61566"
"450","AT1G61600"
"451","AT1G61810"
"452","AT1G61920"
"453","AT1G61950"
"454","AT1G62000"
"455","AT1G62262"
"456","AT1G62333"
"457","AT1G62490"
"458","AT1G62690"
"459","AT1G62886"
"460","AT1G62915"
"461","AT1G63140"
"462","AT1G63330"
"463","AT1G63530"
"464","AT1G63580"
"465","AT1G63630"
"466","AT1G63880"
"467","AT1G63930"
"468","AT1G64010"
"469","AT1G64020"
"470","AT1G64210"
"471","AT1G64235"
"472","AT1G64310"
"473","AT1G64380"
"474","AT1G64405"
"475","AT1G64480"
"476","AT1G64500"
"477","AT1G64540"
"478","AT1G64561"
"479","AT1G64584"
"480","AT1G64618"
"481","AT1G64930"
"482","AT1G65060"
"483","AT1G65110"
"484","AT1G65150"
"485","AT1G65190"
"486","AT1G65230"
"487","AT1G65483"
"488","AT1G65860"
"489","AT1G66030"
"490","AT1G66090"
"491","AT1G66170"
"492","AT1G66460"
"493","AT1G66540"
"494","AT1G66780"
"495","AT1G66840"
"496","AT1G66940"
"497","AT1G67020"
"498","AT1G67025"
"499","AT1G67070"
"500","AT1G67265"
"501","AT1G67270"
"502","AT1G67520"
"503","AT1G67623"
"504","AT1G67650"
"505","AT1G67740"
"506","AT1G67980"
"507","AT1G68010"
"508","AT1G68570"
"509","AT1G68700"
"510","AT1G68935"
"511","AT1G69160"
"512","AT1G69540"
"513","AT1G69630"
"514","AT1G70175"
"515","AT1G70270"
"516","AT1G70440"
"517","AT1G70450"
"518","AT1G70830"
"519","AT1G71250"
"520","AT1G71370"
"521","AT1G71390"
"522","AT1G72030"
"523","AT1G72100"
"524","AT1G72140"
"525","AT1G72760"
"526","AT1G72960"
"527","AT1G73040"
"528","AT1G73290"
"529","AT1G73560"
"530","AT1G73810"
"531","AT1G74035"
"532","AT1G74453"
"533","AT1G74630"
"534","AT1G74670"
"535","AT1G74870"
"536","AT1G74880"
"537","AT1G75160"
"538","AT1G75166"
"539","AT1G75240"
"540","AT1G75360"
"541","AT1G75430"
"542","AT1G75490"
"543","AT1G75830"
"544","AT1G76062"
"545","AT1G76230"
"546","AT1G76430"
"547","AT1G76705"
"548","AT1G76870"
"549","AT1G77010"
"550","AT1G77090"
"551","AT1G77235"
"552","AT1G77520"
"553","AT1G77525"
"554","AT1G77932"
"555","AT1G77992"
"556","AT1G78206"
"557","AT1G78230"
"558","AT1G78320"
"559","AT1G78410"
"560","AT1G78470"
"561","AT1G78710"
"562","AT1G78720"
"563","AT1G78750"
"564","AT1G78780"
"565","AT1G78815"
"566","AT1G79100"
"567","AT1G79170"
"568","AT1G79250"
"569","AT1G79485"
"570","AT1G79780"
"571","AT1G79860"
"572","AT1G79910"
"573","AT1G79915"
"574","AT1G80340"
"575","AT1G80525"
"576","AT1G80555"
"577","AT2G01300"
"578","AT2G01422"
"579","AT2G01500"
"580","AT2G01610"
"581","AT2G01755"
"582","AT2G01770"
"583","AT2G01960"
"584","AT2G01990"
"585","AT2G02060"
"586","AT2G02061"
"587","AT2G02240"
"588","AT2G02310"
"589","AT2G02320"
"590","AT2G02580"
"591","AT2G02720"
"592","AT2G02990"
"593","AT2G03370"
"594","AT2G03410"
"595","AT2G03630"
"596","AT2G03855"
"597","AT2G03980"
"598","AT2G04020"
"599","AT2G04038"
"600","AT2G04039"
"601","AT2G04050"
"602","AT2G04125"
"603","AT2G04265"
"604","AT2G04285"
"605","AT2G04375"
"606","AT2G04395"
"607","AT2G04435"
"608","AT2G04455"
"609","AT2G04515"
"610","AT2G04555"
"611","AT2G04621"
"612","AT2G04725"
"613","AT2G04955"
"614","AT2G05070"
"615","AT2G05270"
"616","AT2G05365"
"617","AT2G05370"
"618","AT2G05518"
"619","AT2G05520"
"620","AT2G05665"
"621","AT2G05765"
"622","AT2G05825"
"623","AT2G05895"
"624","AT2G05995"
"625","AT2G06655"
"626","AT2G07015"
"627","AT2G07042"
"628","AT2G07345"
"629","AT2G07435"
"630","AT2G07485"
"631","AT2G07595"
"632","AT2G07629"
"633","AT2G07637"
"634","AT2G07656"
"635","AT2G07667"
"636","AT2G07669"
"637","AT2G07681"
"638","AT2G07692"
"639","AT2G07721"
"640","AT2G07722"
"641","AT2G07732"
"642","AT2G07774"
"643","AT2G07805"
"644","AT2G07827"
"645","AT2G07875"
"646","AT2G07950"
"647","AT2G07965"
"648","AT2G08025"
"649","AT2G08060"
"650","AT2G08295"
"651","AT2G08315"
"652","AT2G08330"
"653","AT2G08350"
"654","AT2G08420"
"655","AT2G08430"
"656","AT2G08450"
"657","AT2G08455"
"658","AT2G08460"
"659","AT2G08470"
"660","AT2G08500"
"661","AT2G08525"
"662","AT2G08595"
"663","AT2G08655"
"664","AT2G08660"
"665","AT2G08680"
"666","AT2G08695"
"667","AT2G08760"
"668","AT2G08765"
"669","AT2G08770"
"670","AT2G08775"
"671","AT2G08815"
"672","AT2G08820"
"673","AT2G08825"
"674","AT2G08870"
"675","AT2G08915"
"676","AT2G09000"
"677","AT2G09255"
"678","AT2G09295"
"679","AT2G09310"
"680","AT2G09335"
"681","AT2G09430"
"682","AT2G09435"
"683","AT2G09495"
"684","AT2G09505"
"685","AT2G09510"
"686","AT2G09605"
"687","AT2G09700"
"688","AT2G09710"
"689","AT2G09735"
"690","AT2G09740"
"691","AT2G09775"
"692","AT2G09895"
"693","AT2G09905"
"694","AT2G10930"
"695","AT2G10940"
"696","AT2G11215"
"697","AT2G11810"
"698","AT2G11891"
"699","AT2G12170"
"700","AT2G12461"
"701","AT2G13570"
"702","AT2G13610"
"703","AT2G13680"
"704","AT2G13965"
"705","AT2G14160"
"706","AT2G14510"
"707","AT2G14690"
"708","AT2G14760"
"709","AT2G14775"
"710","AT2G15080"
"711","AT2G15130"
"712","AT2G15220"
"713","AT2G15318"
"714","AT2G15350"
"715","AT2G16245"
"716","AT2G16575"
"717","AT2G16910"
"718","AT2G17036"
"719","AT2G17040"
"720","AT2G17050"
"721","AT2G17210"
"722","AT2G17660"
"723","AT2G17770"
"724","AT2G17780"
"725","AT2G18350"
"726","AT2G18420"
"727","AT2G18500"
"728","AT2G18550"
"729","AT2G18640"
"730","AT2G18660"
"731","AT2G18720"
"732","AT2G19050"
"733","AT2G19400"
"734","AT2G19410"
"735","AT2G19610"
"736","AT2G19700"
"737","AT2G19910"
"738","AT2G20030"
"739","AT2G20470"
"740","AT2G20520"
"741","AT2G20720"
"742","AT2G21490"
"743","AT2G21510"
"744","AT2G21530"
"745","AT2G21610"
"746","AT2G21770"
"747","AT2G21780"
"748","AT2G22060"
"749","AT2G22088"
"750","AT2G22190"
"751","AT2G22200"
"752","AT2G22496"
"753","AT2G22590"
"754","AT2G23000"
"755","AT2G23400"
"756","AT2G23550"
"757","AT2G23830"
"758","AT2G23970"
"759","AT2G24030"
"760","AT2G24270"
"761","AT2G24450"
"762","AT2G24535"
"763","AT2G24681"
"764","AT2G24720"
"765","AT2G25215"
"766","AT2G25890"
"767","AT2G26040"
"768","AT2G26150"
"769","AT2G26480"
"770","AT2G26692"
"771","AT2G26720"
"772","AT2G26940"
"773","AT2G27229"
"774","AT2G27300"
"775","AT2G27313"
"776","AT2G27320"
"777","AT2G27390"
"778","AT2G27402"
"779","AT2G27505"
"780","AT2G27630"
"781","AT2G28140"
"782","AT2G28170"
"783","AT2G28420"
"784","AT2G28490"
"785","AT2G28605"
"786","AT2G28680"
"787","AT2G28700"
"788","AT2G28860"
"789","AT2G29090"
"790","AT2G29380"
"791","AT2G29600"
"792","AT2G30220"
"793","AT2G30630"
"794","AT2G30660"
"795","AT2G30670"
"796","AT2G30770"
"797","AT2G30984"
"798","AT2G30985"
"799","AT2G31100"
"800","AT2G31250"
"801","AT2G31420"
"802","AT2G31480"
"803","AT2G31550"
"804","AT2G32050"
"805","AT2G32140"
"806","AT2G32200"
"807","AT2G32275"
"808","AT2G32290"
"809","AT2G32340"
"810","AT2G32370"
"811","AT2G32670"
"812","AT2G32680"
"813","AT2G32740"
"814","AT2G32830"
"815","AT2G32885"
"816","AT2G33000"
"817","AT2G33010"
"818","AT2G33100"
"819","AT2G33160"
"820","AT2G33720"
"821","AT2G33780"
"822","AT2G34220"
"823","AT2G34224"
"824","AT2G34230"
"825","AT2G34240"
"826","AT2G34320"
"827","AT2G34440"
"828","AT2G34925"
"829","AT2G34990"
"830","AT2G35070"
"831","AT2G35260"
"832","AT2G35300"
"833","AT2G35370"
"834","AT2G35384"
"835","AT2G35637"
"836","AT2G35640"
"837","AT2G35670"
"838","AT2G35700"
"839","AT2G35733"
"840","AT2G35890"
"841","AT2G35990"
"842","AT2G36110"
"843","AT2G36145"
"844","AT2G36180"
"845","AT2G36210"
"846","AT2G36500"
"847","AT2G36560"
"848","AT2G36590"
"849","AT2G36660"
"850","AT2G36800"
"851","AT2G36870"
"852","AT2G36920"
"853","AT2G37370"
"854","AT2G37670"
"855","AT2G37880"
"856","AT2G38100"
"857","AT2G38150"
"858","AT2G38152"
"859","AT2G38220"
"860","AT2G38240"
"861","AT2G38340"
"862","AT2G38540"
"863","AT2G38790"
"864","AT2G39310"
"865","AT2G39470"
"866","AT2G39520"
"867","AT2G39820"
"868","AT2G39920"
"869","AT2G39980"
"870","AT2G40250"
"871","AT2G40450"
"872","AT2G40710"
"873","AT2G41082"
"874","AT2G41340"
"875","AT2G41342"
"876","AT2G41355"
"877","AT2G41451"
"878","AT2G41470"
"879","AT2G41515"
"880","AT2G41690"
"881","AT2G41810"
"882","AT2G42140"
"883","AT2G42150"
"884","AT2G42220"
"885","AT2G42510"
"886","AT2G42610"
"887","AT2G42830"
"888","AT2G42835"
"889","AT2G42865"
"890","AT2G42900"
"891","AT2G42955"
"892","AT2G43000"
"893","AT2G43138"
"894","AT2G43141"
"895","AT2G43255"
"896","AT2G43530"
"897","AT2G43550"
"898","AT2G44460"
"899","AT2G44735"
"900","AT2G44920"
"901","AT2G45130"
"902","AT2G45550"
"903","AT2G45560"
"904","AT2G45760"
"905","AT2G45800"
"906","AT2G45940"
"907","AT2G46050"
"908","AT2G46300"
"909","AT2G46360"
"910","AT2G46493"
"911","AT2G46660"
"912","AT2G46670"
"913","AT2G46860"
"914","AT2G47190"
"915","AT2G47240"
"916","AT2G47275"
"917","AT2G47520"
"918","AT2G47770"
"919","AT2G47780"
"920","AT2G48090"
"921","AT3G00985"
"922","AT3G01015"
"923","AT3G01035"
"924","AT3G01115"
"925","AT3G01145"
"926","AT3G01185"
"927","AT3G01215"
"928","AT3G01225"
"929","AT3G01235"
"930","AT3G01240"
"931","AT3G01250"
"932","AT3G01313"
"933","AT3G01375"
"934","AT3G01385"
"935","AT3G01490"
"936","AT3G01500"
"937","AT3G01525"
"938","AT3G01555"
"939","AT3G01600"
"940","AT3G01700"
"941","AT3G01730"
"942","AT3G01760"
"943","AT3G01905"
"944","AT3G02025"
"945","AT3G02105"
"946","AT3G02115"
"947","AT3G02150"
"948","AT3G02225"
"949","AT3G02425"
"950","AT3G02430"
"951","AT3G02445"
"952","AT3G02465"
"953","AT3G02475"
"954","AT3G02485"
"955","AT3G02495"
"956","AT3G02565"
"957","AT3G02695"
"958","AT3G02725"
"959","AT3G02825"
"960","AT3G02840"
"961","AT3G02885"
"962","AT3G02895"
"963","AT3G02940"
"964","AT3G02945"
"965","AT3G03025"
"966","AT3G03075"
"967","AT3G03105"
"968","AT3G03225"
"969","AT3G03240"
"970","AT3G03272"
"971","AT3G03290"
"972","AT3G03325"
"973","AT3G03341"
"974","AT3G03385"
"975","AT3G03430"
"976","AT3G03435"
"977","AT3G03445"
"978","AT3G03455"
"979","AT3G03585"
"980","AT3G03595"
"981","AT3G03605"
"982","AT3G03620"
"983","AT3G03635"
"984","AT3G03895"
"985","AT3G03975"
"986","AT3G04050"
"987","AT3G04070"
"988","AT3G04140"
"989","AT3G04155"
"990","AT3G04175"
"991","AT3G04185"
"992","AT3G04255"
"993","AT3G04285"
"994","AT3G04660"
"995","AT3G04900"
"996","AT3G04965"
"997","AT3G04975"
"998","AT3G05055"
"999","AT3G05152"
"1000","AT3G05240"
"1001","AT3G05335"
"1002","AT3G05345"
"1003","AT3G05400"
"1004","AT3G05625"
"1005","AT3G05630"
"1006","AT3G05655"
"1007","AT3G05715"
"1008","AT3G05780"
"1009","AT3G05858"
"1010","AT3G05950"
"1011","AT3G05995"
"1012","AT3G06100"
"1013","AT3G06220"
"1014","AT3G06490"
"1015","AT3G06755"
"1016","AT3G06962"
"1017","AT3G07005"
"1018","AT3G07040"
"1019","AT3G07105"
"1020","AT3G07125"
"1021","AT3G07175"
"1022","AT3G07255"
"1023","AT3G07260"
"1024","AT3G07505"
"1025","AT3G07605"
"1026","AT3G07625"
"1027","AT3G07665"
"1028","AT3G07725"
"1029","AT3G07730"
"1030","AT3G07785"
"1031","AT3G07895"
"1032","AT3G07920"
"1033","AT3G07970"
"1034","AT3G08045"
"1035","AT3G08065"
"1036","AT3G08075"
"1037","AT3G08165"
"1038","AT3G08170"
"1039","AT3G08215"
"1040","AT3G08220"
"1041","AT3G08300"
"1042","AT3G08470"
"1043","AT3G08485"
"1044","AT3G08585"
"1045","AT3G08655"
"1046","AT3G08660"
"1047","AT3G08685"
"1048","AT3G08810"
"1049","AT3G08835"
"1050","AT3G08900"
"1051","AT3G08970"
"1052","AT3G08975"
"1053","AT3G09055"
"1054","AT3G09105"
"1055","AT3G09110"
"1056","AT3G09120"
"1057","AT3G09145"
"1058","AT3G09305"
"1059","AT3G09345"
"1060","AT3G09545"
"1061","AT3G09550"
"1062","AT3G09615"
"1063","AT3G09620"
"1064","AT3G09635"
"1065","AT3G09655"
"1066","AT3G09725"
"1067","AT3G09790"
"1068","AT3G09815"
"1069","AT3G09922"
"1070","AT3G09935"
"1071","AT3G09950"
"1072","AT3G09955"
"1073","AT3G09995"
"1074","AT3G10113"
"1075","AT3G10195"
"1076","AT3G10510"
"1077","AT3G10560"
"1078","AT3G10570"
"1079","AT3G10605"
"1080","AT3G10745"
"1081","AT3G10750"
"1082","AT3G10840"
"1083","AT3G10870"
"1084","AT3G10986"
"1085","AT3G11000"
"1086","AT3G11080"
"1087","AT3G11090"
"1088","AT3G11380"
"1089","AT3G11773"
"1090","AT3G11860"
"1091","AT3G12545"
"1092","AT3G12720"
"1093","AT3G12833"
"1094","AT3G12890"
"1095","AT3G12960"
"1096","AT3G13010"
"1097","AT3G13075"
"1098","AT3G13210"
"1099","AT3G13405"
"1100","AT3G13500"
"1101","AT3G13525"
"1102","AT3G13640"
"1103","AT3G13660"
"1104","AT3G13680"
"1105","AT3G13857"
"1106","AT3G13898"
"1107","AT3G13900"
"1108","AT3G14030"
"1109","AT3G14210"
"1110","AT3G14225"
"1111","AT3G14395"
"1112","AT3G14420"
"1113","AT3G14463"
"1114","AT3G14810"
"1115","AT3G14950"
"1116","AT3G15605"
"1117","AT3G15670"
"1118","AT3G15700"
"1119","AT3G15840"
"1120","AT3G15960"
"1121","AT3G16040"
"1122","AT3G16120"
"1123","AT3G16160"
"1124","AT3G16175"
"1125","AT3G16250"
"1126","AT3G16370"
"1127","AT3G16520"
"1128","AT3G16530"
"1129","AT3G16540"
"1130","AT3G16712"
"1131","AT3G17040"
"1132","AT3G17220"
"1133","AT3G18840"
"1134","AT3G18915"
"1135","AT3G18950"
"1136","AT3G19270"
"1137","AT3G19530"
"1138","AT3G19550"
"1139","AT3G19620"
"1140","AT3G19663"
"1141","AT3G19700"
"1142","AT3G19800"
"1143","AT3G20160"
"1144","AT3G20180"
"1145","AT3G20220"
"1146","AT3G20475"
"1147","AT3G20520"
"1148","AT3G20530"
"1149","AT3G20730"
"1150","AT3G20865"
"1151","AT3G21305"
"1152","AT3G21370"
"1153","AT3G21405"
"1154","AT3G21620"
"1155","AT3G21760"
"1156","AT3G21780"
"1157","AT3G21781"
"1158","AT3G22100"
"1159","AT3G22142"
"1160","AT3G22183"
"1161","AT3G22420"
"1162","AT3G22436"
"1163","AT3G22650"
"1164","AT3G22820"
"1165","AT3G22830"
"1166","AT3G23060"
"1167","AT3G23350"
"1168","AT3G23360"
"1169","AT3G23380"
"1170","AT3G23420"
"1171","AT3G23480"
"1172","AT3G23860"
"1173","AT3G23950"
"1174","AT3G24280"
"1175","AT3G24615"
"1176","AT3G24630"
"1177","AT3G25010"
"1178","AT3G25011"
"1179","AT3G25060"
"1180","AT3G25240"
"1181","AT3G25620"
"1182","AT3G25770"
"1183","AT3G25795"
"1184","AT3G25880"
"1185","AT3G25990"
"1186","AT3G26135"
"1187","AT3G26220"
"1188","AT3G26445"
"1189","AT3G26450"
"1190","AT3G26742"
"1191","AT3G26813"
"1192","AT3G26820"
"1193","AT3G27416"
"1194","AT3G27440"
"1195","AT3G27620"
"1196","AT3G27660"
"1197","AT3G27710"
"1198","AT3G27860"
"1199","AT3G28155"
"1200","AT3G28220"
"1201","AT3G28330"
"1202","AT3G28360"
"1203","AT3G28390"
"1204","AT3G28415"
"1205","AT3G28590"
"1206","AT3G28620"
"1207","AT3G28630"
"1208","AT3G28635"
"1209","AT3G28857"
"1210","AT3G28875"
"1211","AT3G28917"
"1212","AT3G28960"
"1213","AT3G29110"
"1214","AT3G29140"
"1215","AT3G29173"
"1216","AT3G29430"
"1217","AT3G29631"
"1218","AT3G29633"
"1219","AT3G30530"
"1220","AT3G30720"
"1221","AT3G41761"
"1222","AT3G42725"
"1223","AT3G43840"
"1224","AT3G43850"
"1225","AT3G43970"
"1226","AT3G44240"
"1227","AT3G44405"
"1228","AT3G44450"
"1229","AT3G44703"
"1230","AT3G44713"
"1231","AT3G44755"
"1232","AT3G44765"
"1233","AT3G44770"
"1234","AT3G44870"
"1235","AT3G45080"
"1236","AT3G45110"
"1237","AT3G45130"
"1238","AT3G45290"
"1239","AT3G45330"
"1240","AT3G45440"
"1241","AT3G45660"
"1242","AT3G46110"
"1243","AT3G46150"
"1244","AT3G46170"
"1245","AT3G46190"
"1246","AT3G46300"
