"","col_GC_c1.which.mclass....6...1."
"357","AT1G29940"
"358","AT1G29965"
"359","AT1G29980"
"360","AT1G30110"
"361","AT1G30130"
"362","AT1G30260"
"363","AT1G30400"
"364","AT1G30550"
"365","AT1G30590"
"366","AT1G30690"
"367","AT1G30760"
"368","AT1G31020"
"369","AT1G31130"
"370","AT1G31160"
"371","AT1G31180"
"372","AT1G31340"
"373","AT1G31420"
"374","AT1G31440"
"375","AT1G31600"
"376","AT1G31660"
"377","AT1G31730"
"378","AT1G31780"
"379","AT1G31830"
"380","AT1G31935"
"381","AT1G31940"
"382","AT1G31950"
"383","AT1G32127"
"384","AT1G32130"
"385","AT1G32370"
"386","AT1G32380"
"387","AT1G32410"
"388","AT1G32440"
"389","AT1G32490"
"390","AT1G32630"
"391","AT1G32640"
"392","AT1G32750"
"393","AT1G33050"
"394","AT1G33110"
"395","AT1G33230"
"396","AT1G33250"
"397","AT1G33265"
"398","AT1G33520"
"399","AT1G33680"
"400","AT1G33750"
"401","AT1G33810"
"402","AT1G33980"
"403","AT1G33990"
"404","AT1G34010"
"405","AT1G34020"
"406","AT1G34110"
"407","AT1G34130"
"408","AT1G34190"
"409","AT1G34320"
"410","AT1G34350"
"411","AT1G34370"
"412","AT1G34430"
"413","AT1G34630"
"414","AT1G35190"
"415","AT1G35320"
"416","AT1G35620"
"417","AT1G35780"
"418","AT1G36380"
"419","AT1G41830"
"420","AT1G42440"
"421","AT1G42480"
"422","AT1G42990"
"423","AT1G43580"
"424","AT1G43670"
"425","AT1G43690"
"426","AT1G43700"
"427","AT1G43860"
"428","AT1G43900"
"429","AT1G44170"
"430","AT1G44760"
"431","AT1G44835"
"432","AT1G44900"
"433","AT1G45015"
"434","AT1G45130"
"435","AT1G45688"
"436","AT1G45976"
"437","AT1G47210"
"438","AT1G47290"
"439","AT1G47500"
"440","AT1G47570"
"441","AT1G47840"
"442","AT1G47970"
"443","AT1G48170"
"444","AT1G48230"
"445","AT1G48330"
"446","AT1G48420"
"447","AT1G48450"
"448","AT1G48610"
"449","AT1G48620"
"450","AT1G48635"
"451","AT1G48790"
"452","AT1G48860"
"453","AT1G48900"
"454","AT1G48950"
"455","AT1G49320"
"456","AT1G49510"
"457","AT1G49590"
"458","AT1G49820"
"459","AT1G49850"
"460","AT1G49950"
"461","AT1G49970"
"462","AT1G50110"
"463","AT1G50420"
"464","AT1G50500"
"465","AT1G50510"
"466","AT1G50570"
"467","AT1G50600"
"468","AT1G50630"
"469","AT1G50660"
"470","AT1G50710"
"471","AT1G50740"
"472","AT1G51170"
"473","AT1G51390"
"474","AT1G51570"
"475","AT1G51590"
"476","AT1G51630"
"477","AT1G51710"
"478","AT1G51760"
"479","AT1G51850"
"480","AT1G52340"
"481","AT1G52360"
"482","AT1G52370"
"483","AT1G52420"
"484","AT1G52710"
"485","AT1G52730"
"486","AT1G52750"
"487","AT1G53040"
"488","AT1G53300"
"489","AT1G53380"
"490","AT1G53400"
"491","AT1G53500"
"492","AT1G53560"
"493","AT1G53645"
"494","AT1G53680"
"495","AT1G53760"
"496","AT1G53840"
"497","AT1G54030"
"498","AT1G54170"
"499","AT1G54250"
"500","AT1G54360"
"501","AT1G54370"
"502","AT1G54390"
"503","AT1G54460"
"504","AT1G54610"
"505","AT1G54770"
"506","AT1G54830"
"507","AT1G54890"
"508","AT1G54990"
"509","AT1G55190"
"510","AT1G55205"
"511","AT1G55210"
"512","AT1G55310"
"513","AT1G55340"
"514","AT1G55500"
"515","AT1G55520"
"516","AT1G55680"
"517","AT1G55690"
"518","AT1G55730"
"519","AT1G55805"
"520","AT1G55850"
"521","AT1G55880"
"522","AT1G55890"
"523","AT1G56290"
"524","AT1G56460"
"525","AT1G56570"
"526","AT1G56580"
"527","AT1G56590"
"528","AT1G56660"
"529","AT1G57540"
"530","AT1G57610"
"531","AT1G57765"
"532","AT1G58070"
"533","AT1G58080"
"534","AT1G58100"
"535","AT1G58110"
"536","AT1G58180"
"537","AT1G59580"
"538","AT1G59600"
"539","AT1G59760"
"540","AT1G59830"
"541","AT1G59870"
"542","AT1G60010"
"543","AT1G60070"
"544","AT1G60140"
"545","AT1G60170"
"546","AT1G60200"
"547","AT1G60640"
"548","AT1G60660"
"549","AT1G60770"
"550","AT1G60810"
"551","AT1G60850"
"552","AT1G60900"
"553","AT1G60940"
"554","AT1G60950"
"555","AT1G61100"
"556","AT1G61150"
"557","AT1G61580"
"558","AT1G61670"
"559","AT1G61730"
"560","AT1G61770"
"561","AT1G61870"
"562","AT1G61890"
"563","AT1G61990"
"564","AT1G62020"
"565","AT1G62040"
"566","AT1G62330"
"567","AT1G62390"
"568","AT1G62430"
"569","AT1G62660"
"570","AT1G62980"
"571","AT1G63050"
"572","AT1G63290"
"573","AT1G63300"
"574","AT1G63310"
"575","AT1G63420"
"576","AT1G63470"
"577","AT1G63640"
"578","AT1G63690"
"579","AT1G63700"
"580","AT1G63850"
"581","AT1G63970"
"582","AT1G64200"
"583","AT1G64350"
"584","AT1G64780"
"585","AT1G64790"
"586","AT1G64880"
"587","AT1G64990"
"588","AT1G65030"
"589","AT1G65260"
"590","AT1G65270"
"591","AT1G65280"
"592","AT1G65295"
"593","AT1G65370"
"594","AT1G65440"
"595","AT1G65510"
"596","AT1G65650"
"597","AT1G65660"
"598","AT1G65700"
"599","AT1G65840"
"600","AT1G66070"
"601","AT1G66150"
"602","AT1G66180"
"603","AT1G66250"
"604","AT1G66260"
"605","AT1G66530"
"606","AT1G66670"
"607","AT1G66760"
"608","AT1G67030"
"609","AT1G67080"
"610","AT1G67280"
"611","AT1G67325"
"612","AT1G67360"
"613","AT1G67480"
"614","AT1G67590"
"615","AT1G67620"
"616","AT1G67680"
"617","AT1G67870"
"618","AT1G68060"
"619","AT1G68070"
"620","AT1G68100"
"621","AT1G68130"
"622","AT1G68220"
"623","AT1G68230"
"624","AT1G68370"
"625","AT1G68440"
"626","AT1G68580"
"627","AT1G68650"
"628","AT1G68660"
"629","AT1G68670"
"630","AT1G68810"
"631","AT1G68825"
"632","AT1G68840"
"633","AT1G68945"
"634","AT1G68990"
"635","AT1G69010"
"636","AT1G69030"
"637","AT1G69070"
"638","AT1G69220"
"639","AT1G69330"
"640","AT1G69340"
"641","AT1G69420"
"642","AT1G69530"
"643","AT1G69640"
"644","AT1G69740"
"645","AT1G69750"
"646","AT1G69780"
"647","AT1G69850"
"648","AT1G69960"
"649","AT1G69980"
"650","AT1G70160"
"651","AT1G70280"
"652","AT1G70290"
"653","AT1G70300"
"654","AT1G70320"
"655","AT1G70330"
"656","AT1G70620"
"657","AT1G70670"
"658","AT1G70850"
"659","AT1G70900"
"660","AT1G70940"
"661","AT1G71020"
"662","AT1G71070"
"663","AT1G71080"
"664","AT1G71190"
"665","AT1G71200"
"666","AT1G71220"
"667","AT1G71270"
"668","AT1G71695"
"669","AT1G71740"
"670","AT1G71790"
"671","AT1G71820"
"672","AT1G71840"
"673","AT1G71900"
"674","AT1G71980"
"675","AT1G72040"
"676","AT1G72050"
"677","AT1G72090"
"678","AT1G72160"
"679","AT1G72175"
"680","AT1G72200"
"681","AT1G72230"
"682","AT1G72310"
"683","AT1G72320"
"684","AT1G72410"
"685","AT1G72430"
"686","AT1G72480"
"687","AT1G72630"
"688","AT1G72730"
"689","AT1G72840"
"690","AT1G72850"
"691","AT1G72852"
"692","AT1G73180"
"693","AT1G73260"
"694","AT1G73330"
"695","AT1G73720"
"696","AT1G73820"
"697","AT1G73840"
"698","AT1G74020"
"699","AT1G74100"
"700","AT1G74160"
"701","AT1G74210"
"702","AT1G74250"
"703","AT1G74260"
"704","AT1G74380"
"705","AT1G74510"
"706","AT1G74960"
"707","AT1G75080"
"708","AT1G75170"
"709","AT1G75180"
"710","AT1G75220"
"711","AT1G75400"
"712","AT1G75440"
"713","AT1G75510"
"714","AT1G75670"
"715","AT1G75710"
"716","AT1G75760"
"717","AT1G75785"
"718","AT1G75980"
"719","AT1G75990"
"720","AT1G76150"
"721","AT1G76160"
"722","AT1G76310"
"723","AT1G76340"
"724","AT1G76400"
"725","AT1G76405"
"726","AT1G76440"
"727","AT1G76460"
"728","AT1G76500"
"729","AT1G76540"
"730","AT1G76550"
"731","AT1G76560"
"732","AT1G76600"
"733","AT1G76690"
"734","AT1G76760"
"735","AT1G76800"
"736","AT1G76878"
"737","AT1G76900"
"738","AT1G76920"
"739","AT1G77080"
"740","AT1G77130"
"741","AT1G77450"
"742","AT1G77470"
"743","AT1G77540"
"744","AT1G77580"
"745","AT1G77590"
"746","AT1G77670"
"747","AT1G77770"
"748","AT1G77840"
"749","AT1G78000"
"750","AT1G78100"
"751","AT1G78110"
"752","AT1G78520"
"753","AT1G78560"
"754","AT1G78630"
"755","AT1G78680"
"756","AT1G78700"
"757","AT1G78880"
"758","AT1G78895"
"759","AT1G78920"
"760","AT1G79150"
"761","AT1G79180"
"762","AT1G79260"
"763","AT1G79280"
"764","AT1G79440"
"765","AT1G79500"
"766","AT1G79590"
"767","AT1G79690"
"768","AT1G79870"
"769","AT1G79920"
"770","AT1G79940"
"771","AT1G79970"
"772","AT1G79990"
"773","AT1G80160"
"774","AT1G80240"
"775","AT1G80270"
"776","AT1G80360"
"777","AT1G80370"
"778","AT1G80530"
"779","AT1G80560"
"780","AT1G80600"
"781","AT1G80620"
"782","AT1G80670"
"783","AT1G80680"
"784","AT1G80690"
"785","AT1G80700"
"786","AT1G80790"
"787","AT1G80940"
"788","AT1G80950"
"789","AT2G01008"
"790","AT2G01010"
"791","AT2G01020"
"792","AT2G01090"
"793","AT2G01220"
"794","AT2G01270"
"795","AT2G01350"
"796","AT2G01540"
"797","AT2G01600"
"798","AT2G01670"
"799","AT2G01690"
"800","AT2G01710"
"801","AT2G01910"
"802","AT2G02040"
"803","AT2G02180"
"804","AT2G02570"
"805","AT2G02710"
"806","AT2G02740"
"807","AT2G02780"
"808","AT2G02800"
"809","AT2G02820"
"810","AT2G03150"
"811","AT2G03240"
"812","AT2G03350"
"813","AT2G03470"
"814","AT2G03690"
"815","AT2G03730"
"816","AT2G03760"
"817","AT2G03830"
"818","AT2G04025"
"819","AT2G04030"
"820","AT2G04160"
"821","AT2G04240"
"822","AT2G04280"
"823","AT2G04755"
"824","AT2G05230"
"825","AT2G05330"
"826","AT2G05440"
"827","AT2G05630"
"828","AT2G05830"
"829","AT2G06010"
"830","AT2G06025"
"831","AT2G06050"
"832","AT2G06530"
"833","AT2G06990"
"834","AT2G07050"
"835","AT2G07175"
"836","AT2G07360"
"837","AT2G07696"
"838","AT2G07725"
"839","AT2G08340"
"840","AT2G09785"
"841","AT2G12400"
"842","AT2G12646"
"843","AT2G13360"
"844","AT2G13550"
"845","AT2G14045"
"846","AT2G14100"
"847","AT2G14170"
"848","AT2G14255"
"849","AT2G14720"
"850","AT2G14750"
"851","AT2G14820"
"852","AT2G15000"
"853","AT2G15270"
"854","AT2G15280"
"855","AT2G15292"
"856","AT2G15430"
"857","AT2G15620"
"858","AT2G15860"
"859","AT2G16280"
"860","AT2G16365"
"861","AT2G16460"
"862","AT2G16485"
"863","AT2G16500"
"864","AT2G16530"
"865","AT2G16580"
"866","AT2G16595"
"867","AT2G16640"
"868","AT2G16710"
"869","AT2G16720"
"870","AT2G16780"
"871","AT2G16800"
"872","AT2G16950"
"873","AT2G17080"
"874","AT2G17120"
"875","AT2G17130"
"876","AT2G17190"
"877","AT2G17200"
"878","AT2G17240"
"879","AT2G17250"
"880","AT2G17265"
"881","AT2G17290"
"882","AT2G17340"
"883","AT2G17450"
"884","AT2G17630"
"885","AT2G17790"
"886","AT2G17980"
"887","AT2G17990"
"888","AT2G18050"
"889","AT2G18090"
"890","AT2G18230"
"891","AT2G18250"
"892","AT2G18510"
"893","AT2G18630"
"894","AT2G18710"
"895","AT2G18735"
"896","AT2G18750"
"897","AT2G18800"
"898","AT2G18900"
"899","AT2G18910"
"900","AT2G18990"
"901","AT2G19080"
"902","AT2G19110"
"903","AT2G19180"
"904","AT2G19270"
"905","AT2G19340"
"906","AT2G19350"
"907","AT2G19430"
"908","AT2G19560"
"909","AT2G19600"
"910","AT2G19640"
"911","AT2G19670"
"912","AT2G19680"
"913","AT2G19720"
"914","AT2G19800"
"915","AT2G19810"
"916","AT2G19880"
"917","AT2G19940"
"918","AT2G20280"
"919","AT2G20330"
"920","AT2G20370"
"921","AT2G20580"
"922","AT2G20670"
"923","AT2G20750"
"924","AT2G20810"
"925","AT2G20830"
"926","AT2G20840"
"927","AT2G20860"
"928","AT2G20890"
"929","AT2G20920"
"930","AT2G21120"
"931","AT2G21185"
"932","AT2G21187"
"933","AT2G21195"
"934","AT2G21270"
"935","AT2G21300"
"936","AT2G21520"
"937","AT2G21560"
"938","AT2G21790"
"939","AT2G21970"
"940","AT2G22120"
"941","AT2G22125"
"942","AT2G22250"
"943","AT2G22330"
"944","AT2G22400"
"945","AT2G22430"
"946","AT2G22475"
"947","AT2G22480"
"948","AT2G22490"
"949","AT2G22510"
"950","AT2G22540"
"951","AT2G22630"
"952","AT2G22660"
"953","AT2G22780"
"954","AT2G22860"
"955","AT2G23320"
"956","AT2G23810"
"957","AT2G23820"
"958","AT2G24040"
"959","AT2G24060"
"960","AT2G24280"
"961","AT2G24290"
"962","AT2G24420"
"963","AT2G24490"
"964","AT2G24500"
"965","AT2G24590"
"966","AT2G25080"
"967","AT2G25170"
"968","AT2G25180"
"969","AT2G25250"
"970","AT2G25450"
"971","AT2G25480"
"972","AT2G25870"
"973","AT2G25950"
"974","AT2G25964"
"975","AT2G26060"
"976","AT2G26110"
"977","AT2G26140"
"978","AT2G26210"
"979","AT2G26280"
"980","AT2G26510"
"981","AT2G26670"
"982","AT2G26680"
"983","AT2G26700"
"984","AT2G26760"
"985","AT2G26980"
"986","AT2G26990"
"987","AT2G27000"
"988","AT2G27040"
"989","AT2G27050"
"990","AT2G27100"
"991","AT2G27170"
"992","AT2G27190"
"993","AT2G27370"
"994","AT2G27400"
"995","AT2G27580"
"996","AT2G27600"
"997","AT2G27740"
"998","AT2G27830"
"999","AT2G27970"
"1000","AT2G28060"
"1001","AT2G28070"
"1002","AT2G28160"
"1003","AT2G28230"
"1004","AT2G28290"
"1005","AT2G28310"
"1006","AT2G28330"
"1007","AT2G28380"
"1008","AT2G28390"
"1009","AT2G28410"
"1010","AT2G28430"
"1011","AT2G28450"
"1012","AT2G28510"
"1013","AT2G28520"
"1014","AT2G28550"
"1015","AT2G28600"
"1016","AT2G28670"
"1017","AT2G28671"
"1018","AT2G28760"
"1019","AT2G28800"
"1020","AT2G28810"
"1021","AT2G28900"
"1022","AT2G29050"
"1023","AT2G29125"
"1024","AT2G29560"
"1025","AT2G29995"
"1026","AT2G30000"
"1027","AT2G30110"
"1028","AT2G30440"
"1029","AT2G30530"
"1030","AT2G30590"
"1031","AT2G30700"
"1032","AT2G30740"
"1033","AT2G31140"
"1034","AT2G31200"
"1035","AT2G31350"
"1036","AT2G31370"
"1037","AT2G31440"
"1038","AT2G31585"
"1039","AT2G31660"
"1040","AT2G31710"
"1041","AT2G31750"
"1042","AT2G31751"
"1043","AT2G32080"
"1044","AT2G32170"
"1045","AT2G32260"
"1046","AT2G32280"
"1047","AT2G32300"
"1048","AT2G32520"
"1049","AT2G32580"
"1050","AT2G32710"
"1051","AT2G32980"
"1052","AT2G33210"
"1053","AT2G33390"
"1054","AT2G33435"
"1055","AT2G33510"
"1056","AT2G33590"
"1057","AT2G33800"
"1058","AT2G33840"
"1059","AT2G33845"
"1060","AT2G33990"
"1061","AT2G34020"
"1062","AT2G34040"
"1063","AT2G34070"
"1064","AT2G34190"
"1065","AT2G34260"
"1066","AT2G34630"
"1067","AT2G34660"
"1068","AT2G34680"
"1069","AT2G34710"
"1070","AT2G34730"
"1071","AT2G34900"
"1072","AT2G35010"
"1073","AT2G35040"
"1074","AT2G35190"
"1075","AT2G35470"
"1076","AT2G35610"
"1077","AT2G35630"
"1078","AT2G35880"
"1079","AT2G36070"
"1080","AT2G36290"
"1081","AT2G36300"
"1082","AT2G36310"
"1083","AT2G36380"
"1084","AT2G36400"
"1085","AT2G36580"
"1086","AT2G36680"
"1087","AT2G36850"
"1088","AT2G37020"
"1089","AT2G37400"
"1090","AT2G37620"
"1091","AT2G37678"
"1092","AT2G37760"
"1093","AT2G37790"
"1094","AT2G37860"
"1095","AT2G37940"
"1096","AT2G38090"
"1097","AT2G38140"
"1098","AT2G38280"
"1099","AT2G38290"
"1100","AT2G38360"
"1101","AT2G38450"
"1102","AT2G38560"
"1103","AT2G38600"
"1104","AT2G38620"
"1105","AT2G38640"
"1106","AT2G38730"
"1107","AT2G38740"
"1108","AT2G38880"
"1109","AT2G39020"
"1110","AT2G39210"
"1111","AT2G39300"
"1112","AT2G39420"
"1113","AT2G39430"
"1114","AT2G39500"
"1115","AT2G39510"
"1116","AT2G39518"
"1117","AT2G39550"
"1118","AT2G39630"
"1119","AT2G39760"
"1120","AT2G39795"
"1121","AT2G39800"
"1122","AT2G39805"
"1123","AT2G40080"
"1124","AT2G40110"
"1125","AT2G40140"
"1126","AT2G40316"
"1127","AT2G40380"
"1128","AT2G40475"
"1129","AT2G40600"
"1130","AT2G40650"
"1131","AT2G40660"
"1132","AT2G40800"
"1133","AT2G40820"
"1134","AT2G40940"
"1135","AT2G40970"
"1136","AT2G41070"
"1137","AT2G41100"
"1138","AT2G41220"
"1139","AT2G41250"
"1140","AT2G41560"
"1141","AT2G41630"
"1142","AT2G41740"
"1143","AT2G41780"
"1144","AT2G41800"
"1145","AT2G41945"
"1146","AT2G42030"
"1147","AT2G42190"
"1148","AT2G42230"
"1149","AT2G42390"
"1150","AT2G42710"
"1151","AT2G42790"
"1152","AT2G42880"
"1153","AT2G43030"
"1154","AT2G43070"
"1155","AT2G43110"
"1156","AT2G43210"
"1157","AT2G43420"
"1158","AT2G43590"
"1159","AT2G43650"
"1160","AT2G43770"
"1161","AT2G43940"
"1162","AT2G43950"
"1163","AT2G44010"
"1164","AT2G44180"
"1165","AT2G44270"
"1166","AT2G44310"
"1167","AT2G44380"
"1168","AT2G44410"
"1169","AT2G44430"
"1170","AT2G44490"
"1171","AT2G44500"
"1172","AT2G44520"
"1173","AT2G44660"
"1174","AT2G44670"
"1175","AT2G44680"
"1176","AT2G44770"
"1177","AT2G44820"
"1178","AT2G45000"
"1179","AT2G45060"
"1180","AT2G45160"
"1181","AT2G45210"
"1182","AT2G45220"
"1183","AT2G45240"
"1184","AT2G45245"
"1185","AT2G45250"
"1186","AT2G45300"
"1187","AT2G45330"
"1188","AT2G45380"
"1189","AT2G45440"
"1190","AT2G45510"
"1191","AT2G45540"
"1192","AT2G45670"
"1193","AT2G45695"
"1194","AT2G45730"
"1195","AT2G45810"
"1196","AT2G45830"
"1197","AT2G45990"
"1198","AT2G46000"
"1199","AT2G46030"
"1200","AT2G46080"
"1201","AT2G46170"
"1202","AT2G46225"
"1203","AT2G46340"
"1204","AT2G46500"
"1205","AT2G46550"
"1206","AT2G47000"
"1207","AT2G47020"
"1208","AT2G47070"
"1209","AT2G47130"
"1210","AT2G47160"
"1211","AT2G47210"
"1212","AT2G47250"
"1213","AT2G47390"
"1214","AT2G47400"
"1215","AT2G47440"
"1216","AT2G47485"
"1217","AT2G47500"
"1218","AT2G47700"
"1219","AT2G47760"
"1220","AT2G47840"
"1221","AT2G47900"
"1222","AT2G47930"
"1223","AT2G47970"
"1224","AT2G47980"
"1225","AT2G48020"
"1226","AT2G48130"
"1227","AT3G01050"
"1228","AT3G01090"
"1229","AT3G01160"
"1230","AT3G01205"
"1231","AT3G01220"
"1232","AT3G01310"
"1233","AT3G01360"
"1234","AT3G01400"
"1235","AT3G01420"
"1236","AT3G01560"
"1237","AT3G01820"
"1238","AT3G01950"
"1239","AT3G01960"
"1240","AT3G02040"
"1241","AT3G02120"
"1242","AT3G02170"
"1243","AT3G02350"
"1244","AT3G02540"
"1245","AT3G02570"
"1246","AT3G02630"
