"","col_GC_c1.which.mclass....7...1."
"814","AT1G73750"
"815","AT1G73780"
"816","AT1G73860"
"817","AT1G73885"
"818","AT1G73910"
"819","AT1G74055"
"820","AT1G74150"
"821","AT1G74170"
"822","AT1G74180"
"823","AT1G74300"
"824","AT1G74310"
"825","AT1G74390"
"826","AT1G74450"
"827","AT1G74470"
"828","AT1G74550"
"829","AT1G74590"
"830","AT1G74640"
"831","AT1G74710"
"832","AT1G74730"
"833","AT1G74830"
"834","AT1G74850"
"835","AT1G74860"
"836","AT1G74900"
"837","AT1G74930"
"838","AT1G75030"
"839","AT1G75060"
"840","AT1G75110"
"841","AT1G75300"
"842","AT1G75700"
"843","AT1G75717"
"844","AT1G75720"
"845","AT1G76070"
"846","AT1G76110"
"847","AT1G76130"
"848","AT1G76470"
"849","AT1G76570"
"850","AT1G76580"
"851","AT1G76640"
"852","AT1G76650"
"853","AT1G76730"
"854","AT1G76740"
"855","AT1G76820"
"856","AT1G77122"
"857","AT1G77170"
"858","AT1G77200"
"859","AT1G77280"
"860","AT1G77360"
"861","AT1G77390"
"862","AT1G77400"
"863","AT1G77410"
"864","AT1G77490"
"865","AT1G77570"
"866","AT1G77640"
"867","AT1G77765"
"868","AT1G77850"
"869","AT1G77880"
"870","AT1G77950"
"871","AT1G77990"
"872","AT1G78180"
"873","AT1G78370"
"874","AT1G78540"
"875","AT1G78550"
"876","AT1G78730"
"877","AT1G78865"
"878","AT1G78915"
"879","AT1G78930"
"880","AT1G78955"
"881","AT1G78960"
"882","AT1G79120"
"883","AT1G79310"
"884","AT1G79420"
"885","AT1G79480"
"886","AT1G79510"
"887","AT1G79640"
"888","AT1G79700"
"889","AT1G79840"
"890","AT1G79900"
"891","AT1G80060"
"892","AT1G80110"
"893","AT1G80200"
"894","AT1G80450"
"895","AT1G80730"
"896","AT1G80820"
"897","AT1G80840"
"898","AT1G80880"
"899","AT1G80900"
"900","AT1G80970"
"901","AT2G01275"
"902","AT2G01290"
"903","AT2G01330"
"904","AT2G01510"
"905","AT2G01620"
"906","AT2G01860"
"907","AT2G01880"
"908","AT2G01900"
"909","AT2G01905"
"910","AT2G02020"
"911","AT2G02080"
"912","AT2G02120"
"913","AT2G02150"
"914","AT2G02350"
"915","AT2G02410"
"916","AT2G02620"
"917","AT2G02635"
"918","AT2G02690"
"919","AT2G02750"
"920","AT2G02955"
"921","AT2G03200"
"922","AT2G03260"
"923","AT2G03530"
"924","AT2G03590"
"925","AT2G03600"
"926","AT2G03720"
"927","AT2G03925"
"928","AT2G04040"
"929","AT2G04205"
"930","AT2G04215"
"931","AT2G04230"
"932","AT2G04450"
"933","AT2G04500"
"934","AT2G04530"
"935","AT2G04560"
"936","AT2G04620"
"937","AT2G04795"
"938","AT2G04805"
"939","AT2G04842"
"940","AT2G05075"
"941","AT2G05160"
"942","AT2G05185"
"943","AT2G05215"
"944","AT2G05760"
"945","AT2G05910"
"946","AT2G06465"
"947","AT2G07305"
"948","AT2G07325"
"949","AT2G07585"
"950","AT2G07633"
"951","AT2G07638"
"952","AT2G07655"
"953","AT2G07665"
"954","AT2G07674"
"955","AT2G07675"
"956","AT2G07706"
"957","AT2G07719"
"958","AT2G07739"
"959","AT2G07749"
"960","AT2G07777"
"961","AT2G07785"
"962","AT2G07787"
"963","AT2G07850"
"964","AT2G08000"
"965","AT2G08345"
"966","AT2G08425"
"967","AT2G08435"
"968","AT2G08685"
"969","AT2G08750"
"970","AT2G08780"
"971","AT2G09090"
"972","AT2G09250"
"973","AT2G09465"
"974","AT2G09640"
"975","AT2G09660"
"976","AT2G09945"
"977","AT2G09975"
"978","AT2G11225"
"979","AT2G13600"
"980","AT2G13660"
"981","AT2G13900"
"982","AT2G13960"
"983","AT2G14050"
"984","AT2G14660"
"985","AT2G15300"
"986","AT2G15370"
"987","AT2G15400"
"988","AT2G15440"
"989","AT2G15680"
"990","AT2G15820"
"991","AT2G15960"
"992","AT2G15980"
"993","AT2G16050"
"994","AT2G16250"
"995","AT2G16385"
"996","AT2G16430"
"997","AT2G16750"
"998","AT2G16760"
"999","AT2G16970"
"1000","AT2G17140"
"1001","AT2G17220"
"1002","AT2G17260"
"1003","AT2G17430"
"1004","AT2G17442"
"1005","AT2G17525"
"1006","AT2G17650"
"1007","AT2G17695"
"1008","AT2G17787"
"1009","AT2G17830"
"1010","AT2G17880"
"1011","AT2G17972"
"1012","AT2G18000"
"1013","AT2G18060"
"1014","AT2G18100"
"1015","AT2G18150"
"1016","AT2G18450"
"1017","AT2G18690"
"1018","AT2G18760"
"1019","AT2G18780"
"1020","AT2G18950"
"1021","AT2G18969"
"1022","AT2G19060"
"1023","AT2G19120"
"1024","AT2G19240"
"1025","AT2G19280"
"1026","AT2G19440"
"1027","AT2G19582"
"1028","AT2G19710"
"1029","AT2G19780"
"1030","AT2G20142"
"1031","AT2G20180"
"1032","AT2G20260"
"1033","AT2G20362"
"1034","AT2G20495"
"1035","AT2G20540"
"1036","AT2G20550"
"1037","AT2G20560"
"1038","AT2G20770"
"1039","AT2G20815"
"1040","AT2G20835"
"1041","AT2G20950"
"1042","AT2G21100"
"1043","AT2G21130"
"1044","AT2G21320"
"1045","AT2G21540"
"1046","AT2G21550"
"1047","AT2G21590"
"1048","AT2G21640"
"1049","AT2G21710"
"1050","AT2G21800"
"1051","AT2G21830"
"1052","AT2G21840"
"1053","AT2G21860"
"1054","AT2G22140"
"1055","AT2G22240"
"1056","AT2G22360"
"1057","AT2G22410"
"1058","AT2G22482"
"1059","AT2G22620"
"1060","AT2G22730"
"1061","AT2G22740"
"1062","AT2G22800"
"1063","AT2G22830"
"1064","AT2G22850"
"1065","AT2G22890"
"1066","AT2G22920"
"1067","AT2G22930"
"1068","AT2G22990"
"1069","AT2G23290"
"1070","AT2G23348"
"1071","AT2G23430"
"1072","AT2G23440"
"1073","AT2G23470"
"1074","AT2G23620"
"1075","AT2G23670"
"1076","AT2G23672"
"1077","AT2G23910"
"1078","AT2G23960"
"1079","AT2G24140"
"1080","AT2G24190"
"1081","AT2G24250"
"1082","AT2G24310"
"1083","AT2G24395"
"1084","AT2G24540"
"1085","AT2G24592"
"1086","AT2G24600"
"1087","AT2G24680"
"1088","AT2G24700"
"1089","AT2G24762"
"1090","AT2G24860"
"1091","AT2G25000"
"1092","AT2G25130"
"1093","AT2G25160"
"1094","AT2G25220"
"1095","AT2G25290"
"1096","AT2G25350"
"1097","AT2G25460"
"1098","AT2G25590"
"1099","AT2G25605"
"1100","AT2G25680"
"1101","AT2G25735"
"1102","AT2G26000"
"1103","AT2G26390"
"1104","AT2G26440"
"1105","AT2G26520"
"1106","AT2G26530"
"1107","AT2G26540"
"1108","AT2G26790"
"1109","AT2G26820"
"1110","AT2G27035"
"1111","AT2G27060"
"1112","AT2G27150"
"1113","AT2G27430"
"1114","AT2G27480"
"1115","AT2G27660"
"1116","AT2G27790"
"1117","AT2G28050"
"1118","AT2G28260"
"1119","AT2G28440"
"1120","AT2G28460"
"1121","AT2G28690"
"1122","AT2G28830"
"1123","AT2G28870"
"1124","AT2G28880"
"1125","AT2G28960"
"1126","AT2G28970"
"1127","AT2G28990"
"1128","AT2G29065"
"1129","AT2G29180"
"1130","AT2G29260"
"1131","AT2G29525"
"1132","AT2G29640"
"1133","AT2G29650"
"1134","AT2G29760"
"1135","AT2G29970"
"1136","AT2G30010"
"1137","AT2G30040"
"1138","AT2G30100"
"1139","AT2G30140"
"1140","AT2G30150"
"1141","AT2G30370"
"1142","AT2G30505"
"1143","AT2G30695"
"1144","AT2G30890"
"1145","AT2G30942"
"1146","AT2G30945"
"1147","AT2G30960"
"1148","AT2G31070"
"1149","AT2G31141"
"1150","AT2G31230"
"1151","AT2G31310"
"1152","AT2G31730"
"1153","AT2G31790"
"1154","AT2G31830"
"1155","AT2G31870"
"1156","AT2G31930"
"1157","AT2G31940"
"1158","AT2G31945"
"1159","AT2G32030"
"1160","AT2G32120"
"1161","AT2G32180"
"1162","AT2G32390"
"1163","AT2G32400"
"1164","AT2G32410"
"1165","AT2G32470"
"1166","AT2G32930"
"1167","AT2G33050"
"1168","AT2G33051"
"1169","AT2G33180"
"1170","AT2G33250"
"1171","AT2G33290"
"1172","AT2G33385"
"1173","AT2G33480"
"1174","AT2G33530"
"1175","AT2G33580"
"1176","AT2G33640"
"1177","AT2G33680"
"1178","AT2G33735"
"1179","AT2G33820"
"1180","AT2G33980"
"1181","AT2G34000"
"1182","AT2G34060"
"1183","AT2G34080"
"1184","AT2G34185"
"1185","AT2G34200"
"1186","AT2G34317"
"1187","AT2G34355"
"1188","AT2G34530"
"1189","AT2G34650"
"1190","AT2G34830"
"1191","AT2G34860"
"1192","AT2G34910"
"1193","AT2G34920"
"1194","AT2G34940"
"1195","AT2G34980"
"1196","AT2G35000"
"1197","AT2G35030"
"1198","AT2G35140"
"1199","AT2G35170"
"1200","AT2G35200"
"1201","AT2G35210"
"1202","AT2G35350"
"1203","AT2G35382"
"1204","AT2G35500"
"1205","AT2G35600"
"1206","AT2G35658"
"1207","AT2G35690"
"1208","AT2G35740"
"1209","AT2G35750"
"1210","AT2G36000"
"1211","AT2G36050"
"1212","AT2G36090"
"1213","AT2G36220"
"1214","AT2G36355"
"1215","AT2G36370"
"1216","AT2G36470"
"1217","AT2G36650"
"1218","AT2G36690"
"1219","AT2G36730"
"1220","AT2G36840"
"1221","AT2G36970"
"1222","AT2G36980"
"1223","AT2G36990"
"1224","AT2G37070"
"1225","AT2G37240"
"1226","AT2G37260"
"1227","AT2G37280"
"1228","AT2G37300"
"1229","AT2G37430"
"1230","AT2G37440"
"1231","AT2G37460"
"1232","AT2G37530"
"1233","AT2G37540"
"1234","AT2G37640"
"1235","AT2G37650"
"1236","AT2G37770"
"1237","AT2G37820"
"1238","AT2G37900"
"1239","AT2G37920"
"1240","AT2G37950"
"1241","AT2G37960"
"1242","AT2G37980"
"1243","AT2G38010"
"1244","AT2G38070"
"1245","AT2G38110"
"1246","AT2G38210"
