"","col_GC_c1.which.mclass....8...1."
"473","AT1G28520"
"474","AT1G28540"
"475","AT1G28680"
"476","AT1G28960"
"477","AT1G29020"
"478","AT1G29025"
"479","AT1G29060"
"480","AT1G29160"
"481","AT1G29220"
"482","AT1G29357"
"483","AT1G29390"
"484","AT1G29400"
"485","AT1G29535"
"486","AT1G29550"
"487","AT1G29760"
"488","AT1G29810"
"489","AT1G29820"
"490","AT1G29930"
"491","AT1G30000"
"492","AT1G30070"
"493","AT1G30080"
"494","AT1G30200"
"495","AT1G30300"
"496","AT1G30320"
"497","AT1G30330"
"498","AT1G30380"
"499","AT1G30450"
"500","AT1G30460"
"501","AT1G30470"
"502","AT1G30480"
"503","AT1G30600"
"504","AT1G30825"
"505","AT1G30870"
"506","AT1G30900"
"507","AT1G30910"
"508","AT1G30990"
"509","AT1G31050"
"510","AT1G31070"
"511","AT1G31120"
"512","AT1G31230"
"513","AT1G31330"
"514","AT1G31500"
"515","AT1G31710"
"516","AT1G31760"
"517","AT1G31930"
"518","AT1G32070"
"519","AT1G32090"
"520","AT1G32190"
"521","AT1G32240"
"522","AT1G32260"
"523","AT1G32310"
"524","AT1G32500"
"525","AT1G32690"
"526","AT1G32860"
"527","AT1G32928"
"528","AT1G32930"
"529","AT1G32990"
"530","AT1G33270"
"531","AT1G33360"
"532","AT1G33410"
"533","AT1G33415"
"534","AT1G33490"
"535","AT1G33700"
"536","AT1G33780"
"537","AT1G33790"
"538","AT1G34000"
"539","AT1G34065"
"540","AT1G34150"
"541","AT1G34200"
"542","AT1G34220"
"543","AT1G34550"
"544","AT1G34770"
"545","AT1G34780"
"546","AT1G35220"
"547","AT1G35430"
"548","AT1G35470"
"549","AT1G35670"
"550","AT1G36160"
"551","AT1G36370"
"552","AT1G36390"
"553","AT1G42430"
"554","AT1G43560"
"555","AT1G43850"
"556","AT1G43910"
"557","AT1G44000"
"558","AT1G44110"
"559","AT1G44180"
"560","AT1G44608"
"561","AT1G44750"
"562","AT1G44820"
"563","AT1G44910"
"564","AT1G44960"
"565","AT1G45050"
"566","AT1G45170"
"567","AT1G45332"
"568","AT1G46554"
"569","AT1G46768"
"570","AT1G47230"
"571","AT1G47270"
"572","AT1G47310"
"573","AT1G47330"
"574","AT1G47380"
"575","AT1G47410"
"576","AT1G47480"
"577","AT1G47530"
"578","AT1G47550"
"579","AT1G47710"
"580","AT1G47820"
"581","AT1G47900"
"582","AT1G47960"
"583","AT1G48090"
"584","AT1G48110"
"585","AT1G48175"
"586","AT1G48210"
"587","AT1G48240"
"588","AT1G48380"
"589","AT1G48430"
"590","AT1G48510"
"591","AT1G48550"
"592","AT1G48570"
"593","AT1G48605"
"594","AT1G48650"
"595","AT1G49030"
"596","AT1G49032"
"597","AT1G49040"
"598","AT1G49050"
"599","AT1G49170"
"600","AT1G49245"
"601","AT1G49340"
"602","AT1G49360"
"603","AT1G49475"
"604","AT1G49570"
"605","AT1G49580"
"606","AT1G49660"
"607","AT1G49670"
"608","AT1G49720"
"609","AT1G49860"
"610","AT1G49890"
"611","AT1G50020"
"612","AT1G50055"
"613","AT1G50120"
"614","AT1G50140"
"615","AT1G50290"
"616","AT1G50300"
"617","AT1G50320"
"618","AT1G50380"
"619","AT1G50410"
"620","AT1G50440"
"621","AT1G50575"
"622","AT1G50620"
"623","AT1G50930"
"624","AT1G50940"
"625","AT1G51130"
"626","AT1G51140"
"627","AT1G51190"
"628","AT1G51360"
"629","AT1G51400"
"630","AT1G51420"
"631","AT1G51540"
"632","AT1G51600"
"633","AT1G51740"
"634","AT1G51745"
"635","AT1G51830"
"636","AT1G52050"
"637","AT1G52060"
"638","AT1G52140"
"639","AT1G52150"
"640","AT1G52155"
"641","AT1G52245"
"642","AT1G52310"
"643","AT1G52342"
"644","AT1G52347"
"645","AT1G52500"
"646","AT1G52540"
"647","AT1G52780"
"648","AT1G52825"
"649","AT1G52905"
"650","AT1G53030"
"651","AT1G53050"
"652","AT1G53070"
"653","AT1G53120"
"654","AT1G53165"
"655","AT1G53170"
"656","AT1G53180"
"657","AT1G53190"
"658","AT1G53280"
"659","AT1G53290"
"660","AT1G53470"
"661","AT1G53510"
"662","AT1G53520"
"663","AT1G53530"
"664","AT1G53570"
"665","AT1G53590"
"666","AT1G53633"
"667","AT1G53635"
"668","AT1G53710"
"669","AT1G53720"
"670","AT1G53780"
"671","AT1G53830"
"672","AT1G53880"
"673","AT1G53885"
"674","AT1G53903"
"675","AT1G53920"
"676","AT1G54060"
"677","AT1G54090"
"678","AT1G54115"
"679","AT1G54130"
"680","AT1G54140"
"681","AT1G54150"
"682","AT1G54210"
"683","AT1G54340"
"684","AT1G54385"
"685","AT1G54440"
"686","AT1G54490"
"687","AT1G54500"
"688","AT1G54920"
"689","AT1G55000"
"690","AT1G55080"
"691","AT1G55090"
"692","AT1G55130"
"693","AT1G55140"
"694","AT1G55150"
"695","AT1G55152"
"696","AT1G55350"
"697","AT1G55490"
"698","AT1G55530"
"699","AT1G55535"
"700","AT1G55540"
"701","AT1G55620"
"702","AT1G55740"
"703","AT1G55810"
"704","AT1G55860"
"705","AT1G55900"
"706","AT1G55960"
"707","AT1G56010"
"708","AT1G56020"
"709","AT1G56180"
"710","AT1G56190"
"711","AT1G56210"
"712","AT1G56230"
"713","AT1G56260"
"714","AT1G56300"
"715","AT1G56423"
"716","AT1G56430"
"717","AT1G56550"
"718","AT1G56720"
"719","AT1G57820"
"720","AT1G57990"
"721","AT1G58025"
"722","AT1G58030"
"723","AT1G58060"
"724","AT1G58200"
"725","AT1G58230"
"726","AT1G58280"
"727","AT1G58290"
"728","AT1G58340"
"729","AT1G58350"
"730","AT1G58370"
"731","AT1G58440"
"732","AT1G59520"
"733","AT1G59650"
"734","AT1G59710"
"735","AT1G59750"
"736","AT1G59890"
"737","AT1G60080"
"738","AT1G60420"
"739","AT1G60440"
"740","AT1G60490"
"741","AT1G60610"
"742","AT1G60650"
"743","AT1G60680"
"744","AT1G60730"
"745","AT1G60740"
"746","AT1G60800"
"747","AT1G60860"
"748","AT1G60960"
"749","AT1G60995"
"750","AT1G61010"
"751","AT1G61040"
"752","AT1G61170"
"753","AT1G61240"
"754","AT1G61590"
"755","AT1G61660"
"756","AT1G61690"
"757","AT1G61795"
"758","AT1G61820"
"759","AT1G61840"
"760","AT1G61900"
"761","AT1G62045"
"762","AT1G62300"
"763","AT1G62370"
"764","AT1G62422"
"765","AT1G62570"
"766","AT1G62600"
"767","AT1G62730"
"768","AT1G62740"
"769","AT1G62770"
"770","AT1G62800"
"771","AT1G62810"
"772","AT1G62850"
"773","AT1G62880"
"774","AT1G62970"
"775","AT1G62990"
"776","AT1G63090"
"777","AT1G63100"
"778","AT1G63170"
"779","AT1G63260"
"780","AT1G63270"
"781","AT1G63410"
"782","AT1G63430"
"783","AT1G63500"
"784","AT1G63720"
"785","AT1G63800"
"786","AT1G63810"
"787","AT1G63820"
"788","AT1G63900"
"789","AT1G63990"
"790","AT1G64060"
"791","AT1G64140"
"792","AT1G64280"
"793","AT1G64330"
"794","AT1G64370"
"795","AT1G64385"
"796","AT1G64390"
"797","AT1G64440"
"798","AT1G64450"
"799","AT1G64460"
"800","AT1G64510"
"801","AT1G64530"
"802","AT1G64590"
"803","AT1G64620"
"804","AT1G64740"
"805","AT1G64920"
"806","AT1G64950"
"807","AT1G65000"
"808","AT1G65020"
"809","AT1G65032"
"810","AT1G65040"
"811","AT1G65320"
"812","AT1G65410"
"813","AT1G65430"
"814","AT1G65470"
"815","AT1G65520"
"816","AT1G65540"
"817","AT1G65580"
"818","AT1G65590"
"819","AT1G65690"
"820","AT1G65985"
"821","AT1G66430"
"822","AT1G66590"
"823","AT1G66620"
"824","AT1G66740"
"825","AT1G66750"
"826","AT1G66890"
"827","AT1G67060"
"828","AT1G67090"
"829","AT1G67105"
"830","AT1G67120"
"831","AT1G67140"
"832","AT1G67148"
"833","AT1G67300"
"834","AT1G67320"
"835","AT1G67340"
"836","AT1G67580"
"837","AT1G67630"
"838","AT1G67750"
"839","AT1G67810"
"840","AT1G67910"
"841","AT1G67920"
"842","AT1G67930"
"843","AT1G67940"
"844","AT1G67950"
"845","AT1G68150"
"846","AT1G68238"
"847","AT1G68260"
"848","AT1G68410"
"849","AT1G68550"
"850","AT1G68710"
"851","AT1G68720"
"852","AT1G68760"
"853","AT1G68820"
"854","AT1G68880"
"855","AT1G68920"
"856","AT1G69050"
"857","AT1G69250"
"858","AT1G69270"
"859","AT1G69360"
"860","AT1G69370"
"861","AT1G69390"
"862","AT1G69450"
"863","AT1G69580"
"864","AT1G69587"
"865","AT1G69680"
"866","AT1G69770"
"867","AT1G69810"
"868","AT1G69840"
"869","AT1G69910"
"870","AT1G70060"
"871","AT1G70090"
"872","AT1G70150"
"873","AT1G70180"
"874","AT1G70210"
"875","AT1G70340"
"876","AT1G70370"
"877","AT1G70480"
"878","AT1G70530"
"879","AT1G70550"
"880","AT1G70570"
"881","AT1G70580"
"882","AT1G70590"
"883","AT1G70690"
"884","AT1G70730"
"885","AT1G70790"
"886","AT1G70950"
"887","AT1G70980"
"888","AT1G70990"
"889","AT1G71040"
"890","AT1G71090"
"891","AT1G71100"
"892","AT1G71130"
"893","AT1G71170"
"894","AT1G71230"
"895","AT1G71350"
"896","AT1G71400"
"897","AT1G71410"
"898","AT1G71430"
"899","AT1G71440"
"900","AT1G71696"
"901","AT1G71697"
"902","AT1G71800"
"903","AT1G71830"
"904","AT1G71865"
"905","AT1G71940"
"906","AT1G72070"
"907","AT1G72210"
"908","AT1G72340"
"909","AT1G72420"
"910","AT1G72440"
"911","AT1G72490"
"912","AT1G72650"
"913","AT1G72690"
"914","AT1G72700"
"915","AT1G72740"
"916","AT1G72770"
"917","AT1G72790"
"918","AT1G72830"
"919","AT1G72880"
"920","AT1G73060"
"921","AT1G73100"
"922","AT1G73120"
"923","AT1G73165"
"924","AT1G73177"
"925","AT1G73220"
"926","AT1G73250"
"927","AT1G73350"
"928","AT1G73380"
"929","AT1G73390"
"930","AT1G73430"
"931","AT1G73440"
"932","AT1G73460"
"933","AT1G73540"
"934","AT1G73650"
"935","AT1G73660"
"936","AT1G73790"
"937","AT1G73805"
"938","AT1G73920"
"939","AT1G73930"
"940","AT1G73980"
"941","AT1G74090"
"942","AT1G74280"
"943","AT1G74320"
"944","AT1G74370"
"945","AT1G74490"
"946","AT1G74520"
"947","AT1G74530"
"948","AT1G74720"
"949","AT1G74790"
"950","AT1G74940"
"951","AT1G74950"
"952","AT1G74970"
"953","AT1G75020"
"954","AT1G75130"
"955","AT1G75140"
"956","AT1G75190"
"957","AT1G75200"
"958","AT1G75210"
"959","AT1G75230"
"960","AT1G75295"
"961","AT1G75335"
"962","AT1G75340"
"963","AT1G75350"
"964","AT1G75410"
"965","AT1G75420"
"966","AT1G75450"
"967","AT1G75580"
"968","AT1G75810"
"969","AT1G75850"
"970","AT1G75860"
"971","AT1G76060"
"972","AT1G76120"
"973","AT1G76140"
"974","AT1G76185"
"975","AT1G76240"
"976","AT1G76260"
"977","AT1G76350"
"978","AT1G76380"
"979","AT1G76510"
"980","AT1G76590"
"981","AT1G76660"
"982","AT1G76710"
"983","AT1G76850"
"984","AT1G76880"
"985","AT1G76890"
"986","AT1G76930"
"987","AT1G76940"
"988","AT1G76950"
"989","AT1G77020"
"990","AT1G77030"
"991","AT1G77140"
"992","AT1G77220"
"993","AT1G77250"
"994","AT1G77300"
"995","AT1G77380"
"996","AT1G77420"
"997","AT1G77510"
"998","AT1G77550"
"999","AT1G77630"
"1000","AT1G77660"
"1001","AT1G77720"
"1002","AT1G77800"
"1003","AT1G77920"
"1004","AT1G77930"
"1005","AT1G78240"
"1006","AT1G78260"
"1007","AT1G78290"
"1008","AT1G78420"
"1009","AT1G78590"
"1010","AT1G78620"
"1011","AT1G78770"
"1012","AT1G78800"
"1013","AT1G79000"
"1014","AT1G79030"
"1015","AT1G79050"
"1016","AT1G79060"
"1017","AT1G79070"
"1018","AT1G79090"
"1019","AT1G79200"
"1020","AT1G79270"
"1021","AT1G79380"
"1022","AT1G79410"
"1023","AT1G79430"
"1024","AT1G79529"
"1025","AT1G79710"
"1026","AT1G79730"
"1027","AT1G79740"
"1028","AT1G79790"
"1029","AT1G79810"
"1030","AT1G79820"
"1031","AT1G79850"
"1032","AT1G79880"
"1033","AT1G80000"
"1034","AT1G80050"
"1035","AT1G80165"
"1036","AT1G80245"
"1037","AT1G80260"
"1038","AT1G80290"
"1039","AT1G80300"
"1040","AT1G80310"
"1041","AT1G80325"
"1042","AT1G80350"
"1043","AT1G80420"
"1044","AT1G80440"
"1045","AT1G80490"
"1046","AT1G80610"
"1047","AT1G80720"
"1048","AT1G80870"
"1049","AT1G80890"
"1050","AT1G80910"
"1051","AT2G01021"
"1052","AT2G01070"
"1053","AT2G01080"
"1054","AT2G01110"
"1055","AT2G01120"
"1056","AT2G01150"
"1057","AT2G01170"
"1058","AT2G01190"
"1059","AT2G01210"
"1060","AT2G01260"
"1061","AT2G01410"
"1062","AT2G01440"
"1063","AT2G01480"
"1064","AT2G01505"
"1065","AT2G01630"
"1066","AT2G01640"
"1067","AT2G01650"
"1068","AT2G01660"
"1069","AT2G01680"
"1070","AT2G01735"
"1071","AT2G01818"
"1072","AT2G01820"
"1073","AT2G01830"
"1074","AT2G01850"
"1075","AT2G01890"
"1076","AT2G01930"
"1077","AT2G01950"
"1078","AT2G02090"
"1079","AT2G02370"
"1080","AT2G02480"
"1081","AT2G02500"
"1082","AT2G02560"
"1083","AT2G02730"
"1084","AT2G02765"
"1085","AT2G02790"
"1086","AT2G02950"
"1087","AT2G02970"
"1088","AT2G03070"
"1089","AT2G03220"
"1090","AT2G03390"
"1091","AT2G03430"
"1092","AT2G03500"
"1093","AT2G03505"
"1094","AT2G03780"
"1095","AT2G04305"
"1096","AT2G04340"
"1097","AT2G04360"
"1098","AT2G04380"
"1099","AT2G04400"
"1100","AT2G04550"
"1101","AT2G04650"
"1102","AT2G04845"
"1103","AT2G04850"
"1104","AT2G04865"
"1105","AT2G04880"
"1106","AT2G04940"
"1107","AT2G05170"
"1108","AT2G05210"
"1109","AT2G05250"
"1110","AT2G05260"
"1111","AT2G05380"
"1112","AT2G05510"
"1113","AT2G05590"
"1114","AT2G05620"
"1115","AT2G05755"
"1116","AT2G05810"
"1117","AT2G06200"
"1118","AT2G06210"
"1119","AT2G06255"
"1120","AT2G06510"
"1121","AT2G06925"
"1122","AT2G07170"
"1123","AT2G07180"
"1124","AT2G07475"
"1125","AT2G07690"
"1126","AT2G07734"
"1127","AT2G07751"
"1128","AT2G08650"
"1129","AT2G08665"
"1130","AT2G09225"
"1131","AT2G09795"
"1132","AT2G10950"
"1133","AT2G11520"
"1134","AT2G13100"
"1135","AT2G13370"
"1136","AT2G13540"
"1137","AT2G13650"
"1138","AT2G14110"
"1139","AT2G14120"
"1140","AT2G14260"
"1141","AT2G14460"
"1142","AT2G14530"
"1143","AT2G14740"
"1144","AT2G14825"
"1145","AT2G14880"
"1146","AT2G15230"
"1147","AT2G15290"
"1148","AT2G15320"
"1149","AT2G15480"
"1150","AT2G15580"
"1151","AT2G15690"
"1152","AT2G15695"
"1153","AT2G15830"
"1154","AT2G16060"
"1155","AT2G16370"
"1156","AT2G16400"
"1157","AT2G16440"
"1158","AT2G16570"
"1159","AT2G16740"
"1160","AT2G16790"
"1161","AT2G16980"
"1162","AT2G17020"
"1163","AT2G17070"
"1164","AT2G17280"
"1165","AT2G17320"
"1166","AT2G17350"
"1167","AT2G17370"
"1168","AT2G17410"
"1169","AT2G17510"
"1170","AT2G17520"
"1171","AT2G17530"
"1172","AT2G17540"
"1173","AT2G17570"
"1174","AT2G17620"
"1175","AT2G17640"
"1176","AT2G17705"
"1177","AT2G17820"
"1178","AT2G17840"
"1179","AT2G17870"
"1180","AT2G17930"
"1181","AT2G18170"
"1182","AT2G18193"
"1183","AT2G18220"
"1184","AT2G18240"
"1185","AT2G18290"
"1186","AT2G18330"
"1187","AT2G18370"
"1188","AT2G18380"
"1189","AT2G18410"
"1190","AT2G18560"
"1191","AT2G18570"
"1192","AT2G18600"
"1193","AT2G18670"
"1194","AT2G18730"
"1195","AT2G18770"
"1196","AT2G18840"
"1197","AT2G18860"
"1198","AT2G18876"
"1199","AT2G19160"
"1200","AT2G19310"
"1201","AT2G19385"
"1202","AT2G19450"
"1203","AT2G19460"
"1204","AT2G19470"
"1205","AT2G19570"
"1206","AT2G19572"
"1207","AT2G19580"
"1208","AT2G19950"
"1209","AT2G20000"
"1210","AT2G20130"
"1211","AT2G20190"
"1212","AT2G20270"
"1213","AT2G20300"
"1214","AT2G20390"
"1215","AT2G20480"
"1216","AT2G20500"
"1217","AT2G20562"
"1218","AT2G20610"
"1219","AT2G20650"
"1220","AT2G20725"
"1221","AT2G20740"
"1222","AT2G20780"
"1223","AT2G20790"
"1224","AT2G20850"
"1225","AT2G20940"
"1226","AT2G21150"
"1227","AT2G21180"
"1228","AT2G21240"
"1229","AT2G21340"
"1230","AT2G21380"
"1231","AT2G21410"
"1232","AT2G21440"
"1233","AT2G21470"
"1234","AT2G21950"
"1235","AT2G22000"
"1236","AT2G22090"
"1237","AT2G22270"
"1238","AT2G22300"
"1239","AT2G22370"
"1240","AT2G22420"
"1241","AT2G22450"
"1242","AT2G22570"
"1243","AT2G22640"
"1244","AT2G22690"
"1245","AT2G22720"
"1246","AT2G22840"
