"","WS_c1.which.mclass....8...1."
"404","AT1G31050"
"405","AT1G31120"
"406","AT1G31130"
"407","AT1G31540"
"408","AT1G31650"
"409","AT1G31660"
"410","AT1G31780"
"411","AT1G31810"
"412","AT1G31930"
"413","AT1G32100"
"414","AT1G32130"
"415","AT1G32170"
"416","AT1G32210"
"417","AT1G32440"
"418","AT1G32490"
"419","AT1G32750"
"420","AT1G32920"
"421","AT1G33040"
"422","AT1G33050"
"423","AT1G33170"
"424","AT1G33240"
"425","AT1G33410"
"426","AT1G33470"
"427","AT1G33680"
"428","AT1G33700"
"429","AT1G33750"
"430","AT1G33800"
"431","AT1G33980"
"432","AT1G34030"
"433","AT1G34130"
"434","AT1G34190"
"435","AT1G34320"
"436","AT1G34370"
"437","AT1G34430"
"438","AT1G34550"
"439","AT1G35220"
"440","AT1G35620"
"441","AT1G36050"
"442","AT1G36060"
"443","AT1G36370"
"444","AT1G36980"
"445","AT1G42440"
"446","AT1G42470"
"447","AT1G42540"
"448","AT1G43190"
"449","AT1G43690"
"450","AT1G43850"
"451","AT1G43860"
"452","AT1G43890"
"453","AT1G44100"
"454","AT1G44750"
"455","AT1G45000"
"456","AT1G45145"
"457","AT1G45160"
"458","AT1G47200"
"459","AT1G47490"
"460","AT1G47500"
"461","AT1G47550"
"462","AT1G47670"
"463","AT1G47710"
"464","AT1G47740"
"465","AT1G47840"
"466","AT1G47900"
"467","AT1G48090"
"468","AT1G48110"
"469","AT1G48230"
"470","AT1G48420"
"471","AT1G48480"
"472","AT1G48490"
"473","AT1G48540"
"474","AT1G48620"
"475","AT1G48790"
"476","AT1G48850"
"477","AT1G48860"
"478","AT1G48900"
"479","AT1G48930"
"480","AT1G49040"
"481","AT1G49140"
"482","AT1G49430"
"483","AT1G49480"
"484","AT1G49580"
"485","AT1G49660"
"486","AT1G49670"
"487","AT1G49820"
"488","AT1G49960"
"489","AT1G50030"
"490","AT1G50140"
"491","AT1G50290"
"492","AT1G50370"
"493","AT1G50410"
"494","AT1G50430"
"495","AT1G50490"
"496","AT1G50500"
"497","AT1G50640"
"498","AT1G50660"
"499","AT1G51160"
"500","AT1G51340"
"501","AT1G51510"
"502","AT1G51590"
"503","AT1G51630"
"504","AT1G51690"
"505","AT1G51710"
"506","AT1G51730"
"507","AT1G51760"
"508","AT1G51830"
"509","AT1G51950"
"510","AT1G52060"
"511","AT1G52150"
"512","AT1G52410"
"513","AT1G52420"
"514","AT1G52670"
"515","AT1G52740"
"516","AT1G52820"
"517","AT1G52930"
"518","AT1G52980"
"519","AT1G53050"
"520","AT1G53230"
"521","AT1G53233"
"522","AT1G53280"
"523","AT1G53300"
"524","AT1G53390"
"525","AT1G53430"
"526","AT1G53440"
"527","AT1G53470"
"528","AT1G53500"
"529","AT1G53510"
"530","AT1G53570"
"531","AT1G53580"
"532","AT1G53590"
"533","AT1G53645"
"534","AT1G53730"
"535","AT1G53840"
"536","AT1G53850"
"537","AT1G54010"
"538","AT1G54030"
"539","AT1G54130"
"540","AT1G54320"
"541","AT1G54490"
"542","AT1G54610"
"543","AT1G54630"
"544","AT1G54690"
"545","AT1G54710"
"546","AT1G54920"
"547","AT1G54970"
"548","AT1G54990"
"549","AT1G55090"
"550","AT1G55310"
"551","AT1G55320"
"552","AT1G55325"
"553","AT1G55330"
"554","AT1G55680"
"555","AT1G55690"
"556","AT1G55840"
"557","AT1G55920"
"558","AT1G56140"
"559","AT1G56145"
"560","AT1G56200"
"561","AT1G56220"
"562","AT1G56230"
"563","AT1G56450"
"564","AT1G56700"
"565","AT1G57820"
"566","AT1G58030"
"567","AT1G58230"
"568","AT1G58250"
"569","AT1G58360"
"570","AT1G58440"
"571","AT1G58983"
"572","AT1G59580"
"573","AT1G59610"
"574","AT1G59750"
"575","AT1G59760"
"576","AT1G59820"
"577","AT1G59890"
"578","AT1G59900"
"579","AT1G59960"
"580","AT1G59990"
"581","AT1G60140"
"582","AT1G60170"
"583","AT1G60200"
"584","AT1G60270"
"585","AT1G60390"
"586","AT1G60420"
"587","AT1G60490"
"588","AT1G60710"
"589","AT1G60770"
"590","AT1G60780"
"591","AT1G60800"
"592","AT1G60900"
"593","AT1G60940"
"594","AT1G60960"
"595","AT1G61010"
"596","AT1G61100"
"597","AT1G61250"
"598","AT1G61560"
"599","AT1G61670"
"600","AT1G61770"
"601","AT1G61850"
"602","AT1G61890"
"603","AT1G62200"
"604","AT1G62500"
"605","AT1G62740"
"606","AT1G62790"
"607","AT1G62800"
"608","AT1G63010"
"609","AT1G63050"
"610","AT1G63640"
"611","AT1G63660"
"612","AT1G63680"
"613","AT1G63690"
"614","AT1G63700"
"615","AT1G64040"
"616","AT1G64060"
"617","AT1G64200"
"618","AT1G64230"
"619","AT1G64460"
"620","AT1G64520"
"621","AT1G64530"
"622","AT1G64550"
"623","AT1G64590"
"624","AT1G64650"
"625","AT1G64740"
"626","AT1G64880"
"627","AT1G64950"
"628","AT1G65070"
"629","AT1G65220"
"630","AT1G65270"
"631","AT1G65280"
"632","AT1G65540"
"633","AT1G65580"
"634","AT1G65720"
"635","AT1G65820"
"636","AT1G65970"
"637","AT1G66150"
"638","AT1G66260"
"639","AT1G66680"
"640","AT1G66800"
"641","AT1G67030"
"642","AT1G67120"
"643","AT1G67140"
"644","AT1G67310"
"645","AT1G67328"
"646","AT1G67330"
"647","AT1G67350"
"648","AT1G67480"
"649","AT1G67580"
"650","AT1G67680"
"651","AT1G67750"
"652","AT1G67785"
"653","AT1G67900"
"654","AT1G67930"
"655","AT1G68060"
"656","AT1G68140"
"657","AT1G68440"
"658","AT1G68570"
"659","AT1G68580"
"660","AT1G68720"
"661","AT1G68790"
"662","AT1G68850"
"663","AT1G69070"
"664","AT1G69220"
"665","AT1G69252"
"666","AT1G69295"
"667","AT1G69340"
"668","AT1G69410"
"669","AT1G69420"
"670","AT1G69460"
"671","AT1G69510"
"672","AT1G69530"
"673","AT1G69770"
"674","AT1G69850"
"675","AT1G69960"
"676","AT1G70060"
"677","AT1G70230"
"678","AT1G70280"
"679","AT1G70290"
"680","AT1G70300"
"681","AT1G70330"
"682","AT1G70570"
"683","AT1G70580"
"684","AT1G70620"
"685","AT1G70710"
"686","AT1G70980"
"687","AT1G71040"
"688","AT1G71090"
"689","AT1G71110"
"690","AT1G71270"
"691","AT1G71410"
"692","AT1G71710"
"693","AT1G71820"
"694","AT1G71840"
"695","AT1G71860"
"696","AT1G71980"
"697","AT1G72040"
"698","AT1G72090"
"699","AT1G72130"
"700","AT1G72320"
"701","AT1G72390"
"702","AT1G72410"
"703","AT1G72440"
"704","AT1G72480"
"705","AT1G72500"
"706","AT1G72510"
"707","AT1G72550"
"708","AT1G72730"
"709","AT1G72750"
"710","AT1G72770"
"711","AT1G73030"
"712","AT1G73170"
"713","AT1G73180"
"714","AT1G73260"
"715","AT1G73390"
"716","AT1G73430"
"717","AT1G73460"
"718","AT1G73540"
"719","AT1G73590"
"720","AT1G73620"
"721","AT1G73650"
"722","AT1G73920"
"723","AT1G73940"
"724","AT1G73960"
"725","AT1G73990"
"726","AT1G74040"
"727","AT1G74090"
"728","AT1G74160"
"729","AT1G74230"
"730","AT1G74270"
"731","AT1G74380"
"732","AT1G74460"
"733","AT1G74510"
"734","AT1G74560"
"735","AT1G74690"
"736","AT1G74720"
"737","AT1G75180"
"738","AT1G75210"
"739","AT1G75220"
"740","AT1G75270"
"741","AT1G75370"
"742","AT1G75400"
"743","AT1G75540"
"744","AT1G75560"
"745","AT1G75630"
"746","AT1G75660"
"747","AT1G75800"
"748","AT1G75820"
"749","AT1G75840"
"750","AT1G75850"
"751","AT1G76140"
"752","AT1G76200"
"753","AT1G76400"
"754","AT1G76550"
"755","AT1G76850"
"756","AT1G76878"
"757","AT1G76880"
"758","AT1G76900"
"759","AT1G76950"
"760","AT1G77030"
"761","AT1G77130"
"762","AT1G77260"
"763","AT1G77300"
"764","AT1G77330"
"765","AT1G77440"
"766","AT1G77510"
"767","AT1G77530"
"768","AT1G77610"
"769","AT1G77670"
"770","AT1G77690"
"771","AT1G77740"
"772","AT1G77800"
"773","AT1G77840"
"774","AT1G78020"
"775","AT1G78060"
"776","AT1G78090"
"777","AT1G78100"
"778","AT1G78120"
"779","AT1G78150"
"780","AT1G78240"
"781","AT1G78560"
"782","AT1G78580"
"783","AT1G78620"
"784","AT1G78660"
"785","AT1G78670"
"786","AT1G78680"
"787","AT1G78860"
"788","AT1G78880"
"789","AT1G78990"
"790","AT1G79000"
"791","AT1G79010"
"792","AT1G79050"
"793","AT1G79090"
"794","AT1G79150"
"795","AT1G79210"
"796","AT1G79270"
"797","AT1G79350"
"798","AT1G79440"
"799","AT1G79470"
"800","AT1G79570"
"801","AT1G79650"
"802","AT1G79690"
"803","AT1G79720"
"804","AT1G79730"
"805","AT1G79870"
"806","AT1G79940"
"807","AT1G80000"
"808","AT1G80040"
"809","AT1G80230"
"810","AT1G80240"
"811","AT1G80260"
"812","AT1G80270"
"813","AT1G80280"
"814","AT1G80325"
"815","AT1G80360"
"816","AT1G80460"
"817","AT1G80490"
"818","AT1G80530"
"819","AT1G80560"
"820","AT1G80680"
"821","AT1G80750"
"822","AT1G80780"
"823","AT1G80790"
"824","AT1G80830"
"825","AT1G80920"
"826","AT1G80930"
"827","AT2G01100"
"828","AT2G01190"
"829","AT2G01270"
"830","AT2G01350"
"831","AT2G01420"
"832","AT2G01450"
"833","AT2G01470"
"834","AT2G01490"
"835","AT2G01530"
"836","AT2G01600"
"837","AT2G01680"
"838","AT2G01690"
"839","AT2G01720"
"840","AT2G01830"
"841","AT2G01910"
"842","AT2G02040"
"843","AT2G02050"
"844","AT2G02120"
"845","AT2G02160"
"846","AT2G02180"
"847","AT2G02510"
"848","AT2G02560"
"849","AT2G02760"
"850","AT2G02870"
"851","AT2G03140"
"852","AT2G03150"
"853","AT2G03200"
"854","AT2G03220"
"855","AT2G03240"
"856","AT2G03440"
"857","AT2G03510"
"858","AT2G03640"
"859","AT2G03820"
"860","AT2G04160"
"861","AT2G04280"
"862","AT2G04350"
"863","AT2G04390"
"864","AT2G04400"
"865","AT2G04410"
"866","AT2G04520"
"867","AT2G04755"
"868","AT2G05170"
"869","AT2G05830"
"870","AT2G05840"
"871","AT2G06050"
"872","AT2G06210"
"873","AT2G06530"
"874","AT2G06990"
"875","AT2G09990"
"876","AT2G11890"
"877","AT2G11910"
"878","AT2G12400"
"879","AT2G13370"
"880","AT2G13440"
"881","AT2G13540"
"882","AT2G13820"
"883","AT2G14120"
"884","AT2G14170"
"885","AT2G14260"
"886","AT2G14720"
"887","AT2G14740"
"888","AT2G14835"
"889","AT2G15290"
"890","AT2G15555"
"891","AT2G15860"
"892","AT2G16005"
"893","AT2G16280"
"894","AT2G16365"
"895","AT2G16430"
"896","AT2G16485"
"897","AT2G16510"
"898","AT2G16640"
"899","AT2G16750"
"900","AT2G16780"
"901","AT2G16860"
"902","AT2G16890"
"903","AT2G16920"
"904","AT2G16940"
"905","AT2G16950"
"906","AT2G17130"
"907","AT2G17190"
"908","AT2G17200"
"909","AT2G17230"
"910","AT2G17250"
"911","AT2G17265"
"912","AT2G17290"
"913","AT2G17340"
"914","AT2G17410"
"915","AT2G17510"
"916","AT2G17520"
"917","AT2G17560"
"918","AT2G17720"
"919","AT2G17790"
"920","AT2G17820"
"921","AT2G17840"
"922","AT2G17980"
"923","AT2G17990"
"924","AT2G18040"
"925","AT2G18090"
"926","AT2G18110"
"927","AT2G18150"
"928","AT2G18280"
"929","AT2G18370"
"930","AT2G18510"
"931","AT2G18750"
"932","AT2G18790"
"933","AT2G18900"
"934","AT2G18940"
"935","AT2G18980"
"936","AT2G19520"
"937","AT2G19540"
"938","AT2G19570"
"939","AT2G19750"
"940","AT2G19830"
"941","AT2G19870"
"942","AT2G19880"
"943","AT2G19940"
"944","AT2G20050"
"945","AT2G20060"
"946","AT2G20140"
"947","AT2G20230"
"948","AT2G20270"
"949","AT2G20280"
"950","AT2G20300"
"951","AT2G20330"
"952","AT2G20370"
"953","AT2G20450"
"954","AT2G20530"
"955","AT2G20560"
"956","AT2G20630"
"957","AT2G20690"
"958","AT2G20725"
"959","AT2G20960"
"960","AT2G21250"
"961","AT2G21270"
"962","AT2G21300"
"963","AT2G21380"
"964","AT2G21410"
"965","AT2G21440"
"966","AT2G21470"
"967","AT2G21520"
"968","AT2G21580"
"969","AT2G21790"
"970","AT2G21970"
"971","AT2G22010"
"972","AT2G22230"
"973","AT2G22240"
"974","AT2G22250"
"975","AT2G22300"
"976","AT2G22400"
"977","AT2G22470"
"978","AT2G22480"
"979","AT2G22500"
"980","AT2G22510"
"981","AT2G22720"
"982","AT2G22770"
"983","AT2G22780"
"984","AT2G22795"
"985","AT2G22840"
"986","AT2G22900"
"987","AT2G22920"
"988","AT2G22970"
"989","AT2G23120"
"990","AT2G23300"
"991","AT2G23310"
"992","AT2G23380"
"993","AT2G23460"
"994","AT2G23610"
"995","AT2G23740"
"996","AT2G23810"
"997","AT2G23930"
"998","AT2G23980"
"999","AT2G24050"
"1000","AT2G24120"
"1001","AT2G24150"
"1002","AT2G24170"
"1003","AT2G24180"
"1004","AT2G24260"
"1005","AT2G24360"
"1006","AT2G24420"
"1007","AT2G24550"
"1008","AT2G24940"
"1009","AT2G25060"
"1010","AT2G25070"
"1011","AT2G25110"
"1012","AT2G25140"
"1013","AT2G25160"
"1014","AT2G25310"
"1015","AT2G25320"
"1016","AT2G25610"
"1017","AT2G25660"
"1018","AT2G25670"
"1019","AT2G25730"
"1020","AT2G25760"
"1021","AT2G25790"
"1022","AT2G25800"
"1023","AT2G25870"
"1024","AT2G25910"
"1025","AT2G25980"
"1026","AT2G26230"
"1027","AT2G26280"
"1028","AT2G26300"
"1029","AT2G26510"
"1030","AT2G26570"
"1031","AT2G26650"
"1032","AT2G26730"
"1033","AT2G26770"
"1034","AT2G26780"
"1035","AT2G26800"
"1036","AT2G26980"
"1037","AT2G26990"
"1038","AT2G27000"
"1039","AT2G27020"
"1040","AT2G27030"
"1041","AT2G27040"
"1042","AT2G27050"
"1043","AT2G27060"
"1044","AT2G27100"
"1045","AT2G27170"
"1046","AT2G27190"
"1047","AT2G27210"
"1048","AT2G27230"
"1049","AT2G27350"
"1050","AT2G27450"
"1051","AT2G27730"
"1052","AT2G27810"
"1053","AT2G27820"
"1054","AT2G27840"
"1055","AT2G27900"
"1056","AT2G27950"
"1057","AT2G28190"
"1058","AT2G28250"
"1059","AT2G28310"
"1060","AT2G28320"
"1061","AT2G28470"
"1062","AT2G28510"
"1063","AT2G28520"
"1064","AT2G28540"
"1065","AT2G28550"
"1066","AT2G28780"
"1067","AT2G28790"
"1068","AT2G28890"
"1069","AT2G29140"
"1070","AT2G29190"
"1071","AT2G29200"
"1072","AT2G29210"
"1073","AT2G29420"
"1074","AT2G29490"
"1075","AT2G29510"
"1076","AT2G29660"
"1077","AT2G29700"
"1078","AT2G29750"
"1079","AT2G29960"
"1080","AT2G29970"
"1081","AT2G30010"
"1082","AT2G30050"
"1083","AT2G30060"
"1084","AT2G30200"
"1085","AT2G30600"
"1086","AT2G30700"
"1087","AT2G30740"
"1088","AT2G30930"
"1089","AT2G30980"
"1090","AT2G31060"
"1091","AT2G31170"
"1092","AT2G31280"
"1093","AT2G31350"
"1094","AT2G31410"
"1095","AT2G31510"
"1096","AT2G31570"
"1097","AT2G31740"
"1098","AT2G31750"
"1099","AT2G31751"
"1100","AT2G31800"
"1101","AT2G31810"
"1102","AT2G31820"
"1103","AT2G31900"
"1104","AT2G32260"
"1105","AT2G32300"
"1106","AT2G32440"
"1107","AT2G32520"
"1108","AT2G32560"
"1109","AT2G32720"
"1110","AT2G32810"
"1111","AT2G32850"
"1112","AT2G32920"
"1113","AT2G32950"
"1114","AT2G32990"
"1115","AT2G33120"
"1116","AT2G33210"
"1117","AT2G33330"
"1118","AT2G33410"
"1119","AT2G33570"
"1120","AT2G33620"
"1121","AT2G33630"
"1122","AT2G33730"
"1123","AT2G33790"
"1124","AT2G33830"
"1125","AT2G33840"
"1126","AT2G33850"
"1127","AT2G34020"
"1128","AT2G34040"
"1129","AT2G34310"
"1130","AT2G34357"
"1131","AT2G34470"
"1132","AT2G34560"
"1133","AT2G34630"
"1134","AT2G34710"
"1135","AT2G34750"
"1136","AT2G34770"
"1137","AT2G34970"
"1138","AT2G35020"
"1139","AT2G35060"
"1140","AT2G35110"
"1141","AT2G35190"
"1142","AT2G35330"
"1143","AT2G35380"
"1144","AT2G35510"
"1145","AT2G35620"
"1146","AT2G35680"
"1147","AT2G35780"
"1148","AT2G35800"
"1149","AT2G35810"
"1150","AT2G35840"
"1151","AT2G35859"
"1152","AT2G35860"
"1153","AT2G35880"
"1154","AT2G35920"
"1155","AT2G35940"
"1156","AT2G36060"
"1157","AT2G36070"
"1158","AT2G36100"
"1159","AT2G36170"
"1160","AT2G36310"
"1161","AT2G36320"
"1162","AT2G36390"
"1163","AT2G36410"
"1164","AT2G36490"
"1165","AT2G36570"
"1166","AT2G36720"
"1167","AT2G36810"
"1168","AT2G36870"
"1169","AT2G36950"
"1170","AT2G37050"
"1171","AT2G37080"
"1172","AT2G37110"
"1173","AT2G37130"
"1174","AT2G37180"
"1175","AT2G37230"
"1176","AT2G37250"
"1177","AT2G37280"
"1178","AT2G37340"
"1179","AT2G37360"
"1180","AT2G37362"
"1181","AT2G37410"
"1182","AT2G37480"
"1183","AT2G37500"
"1184","AT2G37550"
"1185","AT2G37570"
"1186","AT2G37630"
"1187","AT2G37710"
"1188","AT2G37860"
"1189","AT2G37940"
"1190","AT2G37990"
"1191","AT2G38020"
"1192","AT2G38280"
"1193","AT2G38290"
"1194","AT2G38440"
"1195","AT2G38470"
"1196","AT2G38550"
"1197","AT2G38650"
"1198","AT2G38670"
"1199","AT2G38750"
"1200","AT2G38770"
"1201","AT2G38860"
"1202","AT2G39000"
"1203","AT2G39020"
"1204","AT2G39080"
"1205","AT2G39260"
"1206","AT2G39340"
"1207","AT2G39430"
"1208","AT2G39450"
"1209","AT2G39570"
"1210","AT2G39580"
"1211","AT2G39750"
"1212","AT2G39780"
"1213","AT2G39800"
"1214","AT2G39900"
"1215","AT2G39930"
"1216","AT2G39940"
"1217","AT2G39960"
"1218","AT2G39970"
"1219","AT2G39990"
"1220","AT2G40060"
"1221","AT2G40080"
"1222","AT2G40430"
"1223","AT2G40460"
"1224","AT2G40480"
"1225","AT2G40510"
"1226","AT2G40540"
"1227","AT2G40590"
"1228","AT2G40660"
"1229","AT2G40730"
"1230","AT2G40765"
"1231","AT2G40940"
"1232","AT2G41010"
"1233","AT2G41110"
"1234","AT2G41140"
"1235","AT2G41310"
"1236","AT2G41380"
"1237","AT2G41410"
"1238","AT2G41475"
"1239","AT2G41480"
"1240","AT2G41530"
"1241","AT2G41540"
"1242","AT2G41560"
"1243","AT2G41620"
"1244","AT2G41630"
"1245","AT2G41660"
"1246","AT2G41700"
