"Enrichment FDR","Genes in list","Total genes","Functional Category","Genes"
4.91764708693022e-25,829,3619,"Cellular component organization or biogenesis ","AT1G01230 AT1G01820 AT1G01910 AT1G03000 AT1G03140 AT1G03280 AT1G03530 AT1G04200 AT1G04870 AT1G04950 AT1G05385 AT1G05520 AT1G05910 AT1G06720 AT1G06870 AT1G07360 AT1G07840 AT1G08560 AT1G08620 AT1G09150 AT1G10180 AT1G10450 AT1G10490 AT1G10930 AT1G11240 AT1G11890 AT1G12470 AT1G13120 AT1G13160 AT1G13210 AT1G14450 AT1G14790 AT1G14850 AT1G14910 AT1G15440 AT1G15940 AT1G16240 AT1G16700 AT1G16740 AT1G17440 AT1G17500 AT1G17690 AT1G19430 AT1G20580 AT1G20830 AT1G21170 AT1G21650 AT1G21660 AT1G21900 AT1G24190 AT1G24490 AT1G26670 AT1G27600 AT1G27930 AT1G28490 AT1G29890 AT1G29990 AT1G30450 AT1G30610 AT1G30810 AT1G31660 AT1G31817 AT1G33390 AT1G34570 AT1G48635 AT1G49890 AT1G52930 AT1G53780 AT1G54050 AT1G54170 AT1G54360 AT1G54690 AT1G55310 AT1G59760 AT1G59820 AT1G59840 AT1G59860 AT1G59890 AT1G60230 AT1G60490 AT1G61580 AT1G63490 AT1G63780 AT1G63810 AT1G64740 AT1G64810 AT1G67120 AT1G67250 AT1G69460 AT1G70210 AT1G71350 AT1G71840 AT1G72700 AT1G73430 AT1G75310 AT1G75780 AT1G75840 AT1G76050 AT1G77260 AT1G77600 AT1G77680 AT1G79590 AT1G79950 AT1G80260 AT1G80350 AT1G80670 AT1G80680 AT1G80750 AT2G01470 AT2G02510 AT2G04270 AT2G04780 AT2G05120 AT2G06990 AT2G14120 AT2G15820 AT2G17510 AT2G17530 AT2G17800 AT2G18220 AT2G18330 AT2G19950 AT2G20330 AT2G21290 AT2G22490 AT2G22720 AT2G24500 AT2G26060 AT2G29500 AT2G29700 AT2G30070 AT2G31260 AT2G31530 AT2G31840 AT2G31970 AT2G32000 AT2G32600 AT2G32850 AT2G32900 AT2G33120 AT2G33210 AT2G33470 AT2G34300 AT2G34690 AT2G35110 AT2G35610 AT2G36070 AT2G37990 AT2G38020 AT2G38950 AT2G39140 AT2G39750 AT2G40280 AT2G40550 AT2G42710 AT2G42740 AT2G43650 AT2G45700 AT2G46470 AT2G46930 AT2G47210 AT2G47420 AT2G47690 AT2G48120 AT3G01160 AT3G01320 AT3G01610 AT3G03050 AT3G05520 AT3G05910 AT3G06730 AT3G06930 AT3G07610 AT3G07680 AT3G08840 AT3G09410 AT3G11820 AT3G12270 AT3G12810 AT3G13180 AT3G13570 AT3G13860 AT3G14010 AT3G14120 AT3G15120 AT3G16310 AT3G17440 AT3G18790 AT3G19180 AT3G19190 AT3G19570 AT3G19630 AT3G20670 AT3G20740 AT3G22270 AT3G22845 AT3G22980 AT3G23660 AT3G24350 AT3G24590 AT3G25120 AT3G26618 AT3G27530 AT3G28900 AT3G43230 AT3G43610 AT3G46630 AT3G48430 AT3G49080 AT3G49990 AT3G50360 AT3G51270 AT3G51920 AT3G52400 AT3G52730 AT3G53230 AT3G54560 AT3G54826 AT3G55170 AT3G56990 AT3G57000 AT3G57090 AT3G57940 AT3G58660 AT3G59280 AT3G60190 AT3G60500 AT3G60740 AT3G61070 AT3G61110 AT3G61650 AT3G61710 AT3G61960 AT3G62560 AT3G62770 AT3G63150 AT4G00750 AT4G00990 AT4G01560 AT4G02030 AT4G02450 AT4G04210 AT4G04940 AT4G05190 AT4G08540 AT4G08960 AT4G09680 AT4G10920 AT4G12770 AT4G12780 AT4G14950 AT4G14990 AT4G15410 AT4G15770 AT4G16420 AT4G17730 AT4G17890 AT4G19006 AT4G20010 AT4G20400 AT4G21870 AT4G24440 AT4G24840 AT4G25910 AT4G26780 AT4G27060 AT4G27180 AT4G27230 AT4G27650 AT4G27990 AT4G28360 AT4G28450 AT4G29510 AT4G29940 AT4G30150 AT4G30790 AT4G31080 AT4G31120 AT4G31420 AT4G31430 AT4G32820 AT4G33650 AT4G34160 AT4G35490 AT4G36890 AT4G37210 AT4G37280 AT4G39160 AT5G01770 AT5G04060 AT5G04130 AT5G04240 AT5G04990 AT5G05210 AT5G05560 AT5G06050 AT5G06150 AT5G07630 AT5G08080 AT5G08390 AT5G08470 AT5G09920 AT5G10390 AT5G10910 AT5G10950 AT5G11340 AT5G11900 AT5G12030 AT5G15020 AT5G15540 AT5G16280 AT5G16510 AT5G16750 AT5G16780 AT5G16830 AT5G16910 AT5G17290 AT5G17930 AT5G18400 AT5G19680 AT5G20000 AT5G20200 AT5G20600 AT5G22330 AT5G22360 AT5G23430 AT5G26240 AT5G26860 AT5G27280 AT5G27670 AT5G27720 AT5G27760 AT5G27990 AT5G35200 AT5G35700 AT5G36120 AT5G39510 AT5G41190 AT5G41360 AT5G41370 AT5G42030 AT5G43010 AT5G43720 AT5G44240 AT5G44785 AT5G45160 AT5G45620 AT5G46030 AT5G46340 AT5G46750 AT5G46860 AT5G47320 AT5G47490 AT5G48460 AT5G48790 AT5G49020 AT5G49430 AT5G49510 AT5G51040 AT5G51340 AT5G51410 AT5G51430 AT5G52820 AT5G54180 AT5G54670 AT5G55100 AT5G55310 AT5G55400 AT5G55580 AT5G56740 AT5G60930 AT5G61500 AT5G61770 AT5G62050 AT5G62440 AT5G63110 AT5G63670 AT5G66030 AT5G67320 AT5G67490 AT5G67510 AT5G67630 AT5G50210 AT1G10200 AT1G13900 AT1G21460 AT1G31810 AT1G49540 AT1G52980 AT1G73010 AT1G77130 AT2G16700 AT2G17870 AT2G23740 AT2G27350 AT2G29890 AT2G31200 AT2G43800 AT3G01460 AT3G14980 AT3G20290 AT3G46000 AT3G51520 AT3G55340 AT4G28730 AT4G34660 AT5G08120 AT5G23660 AT5G42400 AT5G51600 AT5G58220 AT5G61010 AT5G61840 AT5G65930 AT1G01510 AT1G05830 AT1G07660 AT1G07820 AT1G08060 AT1G08600 AT1G10640 AT1G11545 AT1G12780 AT1G13220 AT1G13250 AT1G14510 AT1G14690 AT1G14720 AT1G14840 AT1G16710 AT1G16800 AT1G17580 AT1G17680 AT1G18450 AT1G18800 AT1G19360 AT1G19520 AT1G20190 AT1G20770 AT1G21700 AT1G23480 AT1G24764 AT1G27390 AT1G29170 AT1G29260 AT1G29940 AT1G30680 AT1G43860 AT1G44900 AT1G49710 AT1G49950 AT1G50410 AT1G51630 AT1G53000 AT1G55150 AT1G55250 AT1G56460 AT1G57820 AT1G60170 AT1G61040 AT1G62830 AT1G62850 AT1G64670 AT1G64750 AT1G65310 AT1G66070 AT1G67440 AT1G69410 AT1G69770 AT1G70710 AT1G71990 AT1G72740 AT1G73100 AT1G74160 AT1G74560 AT1G76110 AT1G77460 AT1G79500 AT1G79730 AT1G79810 AT2G01440 AT2G01750 AT2G01910 AT2G02090 AT2G03090 AT2G03220 AT2G16070 AT2G16440 AT2G16780 AT2G17250 AT2G20290 AT2G20810 AT2G23930 AT2G26440 AT2G26460 AT2G26780 AT2G27170 AT2G27500 AT2G27840 AT2G28740 AT2G30410 AT2G33570 AT2G33610 AT2G35650 AT2G36870 AT2G37620 AT2G39700 AT2G40820 AT2G42230 AT2G44950 AT2G47990 AT2G48100 AT3G01040 AT3G06010 AT3G06480 AT3G06770 AT3G07330 AT3G08020 AT3G08550 AT3G10330 AT3G10390 AT3G11200 AT3G12110 AT3G12740 AT3G12980 AT3G18520 AT3G19810 AT3G20010 AT3G21190 AT3G22990 AT3G24870 AT3G24880 AT3G26370 AT3G27080 AT3G28340 AT3G29030 AT3G33520 AT3G43220 AT3G44750 AT3G50240 AT3G53750 AT3G54350 AT3G54670 AT3G56480 AT3G57190 AT3G57660 AT3G59100 AT3G60830 AT3G61490 AT3G61740 AT3G62660 AT4G02060 AT4G02130 AT4G02290 AT4G02330 AT4G02400 AT4G04910 AT4G04970 AT4G05410 AT4G13410 AT4G13460 AT4G14110 AT4G16120 AT4G16310 AT4G18600 AT4G20170 AT4G22140 AT4G22290 AT4G22350 AT4G24510 AT4G26670 AT4G26760 AT4G28250 AT4G28710 AT4G29360 AT4G30220 AT4G30290 AT4G30930 AT4G31210 AT4G31590 AT4G33200 AT4G33470 AT4G34430 AT4G39100 AT5G04670 AT5G05610 AT5G08370 AT5G08380 AT5G09760 AT5G13730 AT5G14170 AT5G15470 AT5G15550 AT5G15920 AT5G18620 AT5G19730 AT5G20610 AT5G22740 AT5G25780 AT5G26210 AT5G27120 AT5G37475 AT5G38880 AT5G40740 AT5G41685 AT5G43130 AT5G44040 AT5G44635 AT5G47500 AT5G48240 AT5G48600 AT5G50320 AT5G51230 AT5G53280 AT5G53430 AT5G55390 AT5G55480 AT5G58230 AT5G59970 AT5G60990 AT5G61060 AT5G62410 AT5G63160 AT5G64610 AT5G65460 AT5G65770 AT5G65780 AT5G65810 AT5G66540 AT5G67480 AT5G67580 AT1G11130 AT2G37540 AT3G19130 AT1G20910 AT1G30570 AT1G31650 AT1G42470 AT1G55140 AT1G58200 AT1G60990 AT2G02970 AT2G17410 AT2G23140 AT2G41770 AT2G45680 AT3G05750 AT3G09880 AT3G10140 AT3G13360 AT3G13740 AT3G23670 AT3G46290 AT3G48670 AT3G57420 AT4G04920 AT4G15415 AT4G26455 AT4G35780 AT4G38360 AT4G38470 AT5G04950 AT5G09230 AT5G15490 AT5G26910 AT5G27840 AT1G02090 AT1G04770 AT1G05180 AT1G05230 AT1G06400 AT1G07000 AT1G08410 AT1G08660 AT1G09330 AT1G10430 AT1G14350 AT1G14410 AT1G18570 AT1G22920 AT1G25540 AT1G28240 AT1G32580 AT1G35670 AT1G50240 AT1G50500 AT1G54030 AT1G60420 AT1G64150 AT1G64980 AT1G66340 AT1G67360 AT1G68910 AT1G68990 AT1G69220 AT1G71270 AT1G72300 AT1G74030 AT1G75010 AT1G80080 AT2G04550 AT2G17990 AT2G18950 AT2G19080 AT2G20370 AT2G22330 AT2G25930 AT2G26230 AT2G26300 AT2G27460 AT2G28380 AT2G28390 AT2G28520 AT2G28620 AT2G30040 AT2G31170 AT2G33460 AT2G35620 AT2G36570 AT2G36810 AT2G39290 AT2G41230 AT2G41980 AT2G46710 AT3G05500 AT3G07880 AT3G10480 AT3G10490 AT3G12400 AT3G15380 AT3G18420 AT3G20540 AT3G23980 AT3G24140 AT3G24440 AT3G28430 AT3G44200 AT3G44600 AT3G47450 AT3G48750 AT3G49120 AT3G49250 AT3G51050 AT3G51160 AT3G51460 AT3G54010 AT3G54650 AT3G55480 AT3G55830 AT3G57280 AT3G58040 AT3G60370 AT3G60630 AT3G63310 AT4G00830 AT4G02350 AT4G02720 AT4G11220 AT4G15510 AT4G17880 AT4G19600 AT4G19640 AT4G21445 AT4G22260 AT4G25340 AT4G27585 AT4G28540 AT4G29830 AT4G31560 AT4G33050 AT4G34020 AT4G36630 AT4G39690 AT4G39990 AT5G04290 AT5G04920 AT5G07290 AT5G07370 AT5G07830 AT5G10010 AT5G11040 AT5G11110 AT5G11530 AT5G11980 AT5G12130 AT5G18700 AT5G19620 AT5G20350 AT5G22010 AT5G22350 AT5G24020 AT5G39500 AT5G41600 AT5G43560 AT5G44070 AT5G45190 AT5G45750 AT5G46330 AT5G47370 AT5G47390 AT5G48030 AT5G48470 AT5G49660 AT5G53000 AT5G54800 AT5G56280 AT5G60340 AT5G60620 AT5G61900 AT5G62430 AT5G63800 AT5G64930 AT5G65270 ATCG00680 AT3G02130 AT5G11240 AT5G55630 AT1G12270 AT1G19580 AT5G43970 AT2G38530 AT2G07690 AT2G17560 AT2G30260 AT3G51880 AT3G54860 AT4G35570 AT5G46280 AT5G61210"
1.75018912809905e-21,485,1934,"Organelle organization ","AT1G01820 AT1G01910 AT1G03000 AT1G04200 AT1G04870 AT1G04950 AT1G05520 AT1G05910 AT1G06870 AT1G08560 AT1G08620 AT1G10450 AT1G10930 AT1G11240 AT1G11890 AT1G12470 AT1G13160 AT1G13210 AT1G14450 AT1G14790 AT1G14850 AT1G14910 AT1G15440 AT1G15940 AT1G16240 AT1G16700 AT1G16740 AT1G17440 AT1G17500 AT1G20830 AT1G21650 AT1G21900 AT1G24190 AT1G24490 AT1G26670 AT1G28490 AT1G30610 AT1G30810 AT1G31817 AT1G48635 AT1G49890 AT1G52930 AT1G54170 AT1G54360 AT1G54690 AT1G59820 AT1G59890 AT1G60490 AT1G61580 AT1G63490 AT1G64740 AT1G64810 AT1G67120 AT1G69460 AT1G70210 AT1G72700 AT1G73430 AT1G75780 AT1G75840 AT1G77600 AT1G79590 AT1G79950 AT1G80260 AT1G80350 AT1G80670 AT1G80680 AT2G01470 AT2G02510 AT2G05120 AT2G14120 AT2G17800 AT2G18330 AT2G19950 AT2G20330 AT2G21290 AT2G22490 AT2G22720 AT2G29700 AT2G31260 AT2G31530 AT2G31840 AT2G31970 AT2G32000 AT2G32900 AT2G33120 AT2G33210 AT2G35110 AT2G36070 AT2G38020 AT2G38950 AT2G39140 AT2G40550 AT2G42740 AT2G45700 AT2G46470 AT2G47210 AT2G47690 AT2G48120 AT3G01320 AT3G05520 AT3G06730 AT3G06930 AT3G07610 AT3G07680 AT3G11820 AT3G12270 AT3G12810 AT3G13860 AT3G14010 AT3G14120 AT3G15120 AT3G16310 AT3G17440 AT3G19180 AT3G19190 AT3G19570 AT3G20670 AT3G20740 AT3G22270 AT3G22845 AT3G22980 AT3G23660 AT3G24350 AT3G24590 AT3G25120 AT3G43610 AT3G46630 AT3G48430 AT3G50360 AT3G51920 AT3G52400 AT3G52730 AT3G53230 AT3G54560 AT3G54826 AT3G57090 AT3G59280 AT3G60190 AT3G60740 AT3G61070 AT3G61110 AT3G61650 AT3G61710 AT3G61960 AT3G62560 AT3G62770 AT3G63150 AT4G00990 AT4G01560 AT4G02030 AT4G04210 AT4G05190 AT4G08540 AT4G08960 AT4G09680 AT4G14950 AT4G14990 AT4G15410 AT4G16420 AT4G17730 AT4G17890 AT4G20010 AT4G20400 AT4G24840 AT4G26780 AT4G27180 AT4G27230 AT4G27650 AT4G27990 AT4G28360 AT4G29510 AT4G29940 AT4G30790 AT4G31080 AT4G31120 AT4G31430 AT4G32820 AT4G33650 AT4G34160 AT4G35490 AT4G37210 AT4G37280 AT5G04130 AT5G04240 AT5G04990 AT5G05560 AT5G06150 AT5G08080 AT5G08390 AT5G08470 AT5G10390 AT5G10950 AT5G11340 AT5G15020 AT5G15540 AT5G16280 AT5G16830 AT5G17290 AT5G19680 AT5G20200 AT5G22330 AT5G22360 AT5G23430 AT5G26860 AT5G27280 AT5G27670 AT5G27720 AT5G27760 AT5G35200 AT5G35700 AT5G39510 AT5G41360 AT5G41370 AT5G44785 AT5G45160 AT5G46030 AT5G46750 AT5G46860 AT5G47320 AT5G47490 AT5G48460 AT5G49020 AT5G49430 AT5G51040 AT5G51340 AT5G51430 AT5G52820 AT5G54180 AT5G54670 AT5G55310 AT5G55400 AT5G55580 AT5G56740 AT5G60930 AT5G61500 AT5G61770 AT5G62050 AT5G62440 AT5G63110 AT5G63670 AT5G66030 AT5G67320 AT5G67490 AT5G67630 AT1G10200 AT1G13900 AT1G31810 AT1G49540 AT2G16700 AT2G17870 AT2G23740 AT2G27350 AT2G29890 AT2G31200 AT2G43800 AT3G01460 AT3G14980 AT3G46000 AT3G51520 AT3G55340 AT4G34660 AT5G08120 AT5G42400 AT5G51600 AT5G61010 AT5G65930 AT1G05830 AT1G07660 AT1G07820 AT1G08060 AT1G08600 AT1G13220 AT1G14510 AT1G14690 AT1G14840 AT1G16710 AT1G16800 AT1G17580 AT1G18450 AT1G18800 AT1G19520 AT1G21700 AT1G24764 AT1G27390 AT1G29170 AT1G29260 AT1G30680 AT1G43860 AT1G44900 AT1G49950 AT1G50410 AT1G55250 AT1G56460 AT1G57820 AT1G61040 AT1G62830 AT1G69770 AT1G72740 AT1G73100 AT1G74560 AT1G76110 AT1G79730 AT1G79810 AT2G01440 AT2G01750 AT2G01910 AT2G02090 AT2G16070 AT2G16440 AT2G16780 AT2G20290 AT2G26460 AT2G27170 AT2G27840 AT2G28740 AT2G33610 AT2G37620 AT2G40820 AT2G44950 AT3G06010 AT3G08020 AT3G10390 AT3G11200 AT3G12110 AT3G12980 AT3G18520 AT3G20010 AT3G22990 AT3G24870 AT3G24880 AT3G27080 AT3G27530 AT3G33520 AT3G43220 AT3G44750 AT3G53750 AT3G54350 AT3G54670 AT3G56480 AT3G60830 AT3G61740 AT4G02060 AT4G13460 AT4G15770 AT4G16310 AT4G18600 AT4G22140 AT4G26670 AT4G26760 AT4G28710 AT4G30930 AT4G31210 AT4G33200 AT4G33470 AT4G34430 AT4G39100 AT5G04670 AT5G05610 AT5G14170 AT5G15920 AT5G18620 AT5G20610 AT5G26210 AT5G38880 AT5G40740 AT5G41685 AT5G44040 AT5G44635 AT5G48600 AT5G50320 AT5G51230 AT5G53280 AT5G53430 AT5G55390 AT5G58230 AT5G59970 AT5G61060 AT5G62410 AT5G63160 AT5G64610 AT5G65460 AT5G65770 AT5G65780 AT5G67480 AT5G67580 AT3G19130 AT1G20910 AT1G58200 AT1G67440 AT2G17410 AT2G23140 AT3G05750 AT3G09880 AT3G10140 AT3G13360 AT3G23670 AT3G48670 AT4G26455 AT4G35780 AT4G38360 AT4G38470 AT5G09230 AT5G26910 AT1G01510 AT1G04770 AT1G05180 AT1G09330 AT1G10430 AT1G14350 AT1G14410 AT1G29990 AT1G32580 AT1G50240 AT1G54030 AT1G60170 AT1G67360 AT1G75010 AT2G04270 AT2G17990 AT2G19080 AT2G26230 AT2G26300 AT2G28380 AT2G28390 AT2G28620 AT2G30040 AT2G31170 AT2G33460 AT2G36810 AT2G39290 AT2G41980 AT3G05500 AT3G10480 AT3G10490 AT3G18420 AT3G20540 AT3G24140 AT3G24440 AT3G28430 AT3G44200 AT3G44600 AT3G47450 AT3G48750 AT3G49250 AT3G54650 AT3G55480 AT3G57190 AT3G58040 AT4G00830 AT4G11220 AT4G19640 AT4G22260 AT4G25340 AT4G27585 AT4G28540 AT4G29830 AT4G33050 AT4G34020 AT4G36630 AT5G04290 AT5G04920 AT5G07290 AT5G10010 AT5G11530 AT5G11980 AT5G12130 AT5G18700 AT5G19620 AT5G22010 AT5G22350 AT5G24020 AT5G39500 AT5G41600 AT5G43560 AT5G48030 AT5G48470 AT5G54800 AT5G62430 AT5G43970 AT2G07690 AT2G17560 AT3G51880 AT3G54860 AT4G35570 AT5G46280"
