"","WS_c1.which.mclass....7...1."
"185","AT1G09080"
"186","AT1G09170"
"187","AT1G09190"
"188","AT1G09193"
"189","AT1G09195"
"190","AT1G09220"
"191","AT1G09253"
"192","AT1G09287"
"193","AT1G09415"
"194","AT1G09450"
"195","AT1G09460"
"196","AT1G09500"
"197","AT1G09543"
"198","AT1G09600"
"199","AT1G09627"
"200","AT1G09710"
"201","AT1G09713"
"202","AT1G09783"
"203","AT1G09800"
"204","AT1G09812"
"205","AT1G09890"
"206","AT1G09910"
"207","AT1G09932"
"208","AT1G09950"
"209","AT1G09987"
"210","AT1G09995"
"211","AT1G10040"
"212","AT1G10070"
"213","AT1G10095"
"214","AT1G10140"
"215","AT1G10210"
"216","AT1G10230"
"217","AT1G10330"
"218","AT1G10340"
"219","AT1G10540"
"220","AT1G10550"
"221","AT1G10560"
"222","AT1G10610"
"223","AT1G10657"
"224","AT1G10690"
"225","AT1G10750"
"226","AT1G10865"
"227","AT1G10980"
"228","AT1G10990"
"229","AT1G11070"
"230","AT1G11100"
"231","AT1G11120"
"232","AT1G11125"
"233","AT1G11160"
"234","AT1G11170"
"235","AT1G11175"
"236","AT1G11220"
"237","AT1G11270"
"238","AT1G11300"
"239","AT1G11320"
"240","AT1G11340"
"241","AT1G11420"
"242","AT1G11450"
"243","AT1G11592"
"244","AT1G11710"
"245","AT1G11730"
"246","AT1G11740"
"247","AT1G11760"
"248","AT1G11850"
"249","AT1G11880"
"250","AT1G11900"
"251","AT1G11915"
"252","AT1G11940"
"253","AT1G12030"
"254","AT1G12210"
"255","AT1G12211"
"256","AT1G12260"
"257","AT1G12290"
"258","AT1G12340"
"259","AT1G12390"
"260","AT1G12450"
"261","AT1G12480"
"262","AT1G12530"
"263","AT1G12550"
"264","AT1G12570"
"265","AT1G12700"
"266","AT1G12710"
"267","AT1G12775"
"268","AT1G12790"
"269","AT1G12880"
"270","AT1G12940"
"271","AT1G12970"
"272","AT1G13040"
"273","AT1G13050"
"274","AT1G13150"
"275","AT1G13195"
"276","AT1G13300"
"277","AT1G13330"
"278","AT1G13340"
"279","AT1G13410"
"280","AT1G13430"
"281","AT1G13600"
"282","AT1G13630"
"283","AT1G13700"
"284","AT1G13750"
"285","AT1G13780"
"286","AT1G13800"
"287","AT1G13910"
"288","AT1G13950"
"289","AT1G14040"
"290","AT1G14100"
"291","AT1G14120"
"292","AT1G14170"
"293","AT1G14190"
"294","AT1G14205"
"295","AT1G14250"
"296","AT1G14260"
"297","AT1G14390"
"298","AT1G14470"
"299","AT1G14490"
"300","AT1G14520"
"301","AT1G14530"
"302","AT1G14600"
"303","AT1G14630"
"304","AT1G14640"
"305","AT1G14660"
"306","AT1G14680"
"307","AT1G14687"
"308","AT1G14750"
"309","AT1G14870"
"310","AT1G15010"
"311","AT1G15080"
"312","AT1G15150"
"313","AT1G15175"
"314","AT1G15210"
"315","AT1G15220"
"316","AT1G15310"
"317","AT1G15380"
"318","AT1G15520"
"319","AT1G15580"
"320","AT1G15720"
"321","AT1G15760"
"322","AT1G15800"
"323","AT1G15825"
"324","AT1G15870"
"325","AT1G16090"
"326","AT1G16130"
"327","AT1G16220"
"328","AT1G16310"
"329","AT1G16330"
"330","AT1G16370"
"331","AT1G16420"
"332","AT1G16430"
"333","AT1G16445"
"334","AT1G16480"
"335","AT1G16489"
"336","AT1G16490"
"337","AT1G16500"
"338","AT1G16510"
"339","AT1G16590"
"340","AT1G16640"
"341","AT1G16820"
"342","AT1G16825"
"343","AT1G16830"
"344","AT1G16916"
"345","AT1G16930"
"346","AT1G16960"
"347","AT1G17020"
"348","AT1G17060"
"349","AT1G17090"
"350","AT1G17180"
"351","AT1G17190"
"352","AT1G17250"
"353","AT1G17255"
"354","AT1G17260"
"355","AT1G17270"
"356","AT1G17330"
"357","AT1G17400"
"358","AT1G17410"
"359","AT1G17455"
"360","AT1G17460"
"361","AT1G17480"
"362","AT1G17490"
"363","AT1G17590"
"364","AT1G17630"
"365","AT1G17640"
"366","AT1G17665"
"367","AT1G17700"
"368","AT1G17830"
"369","AT1G17920"
"370","AT1G18010"
"371","AT1G18100"
"372","AT1G18265"
"373","AT1G18350"
"374","AT1G18382"
"375","AT1G18390"
"376","AT1G18415"
"377","AT1G18560"
"378","AT1G18630"
"379","AT1G18680"
"380","AT1G18690"
"381","AT1G18735"
"382","AT1G18773"
"383","AT1G18830"
"384","AT1G18835"
"385","AT1G18870"
"386","AT1G18940"
"387","AT1G19010"
"388","AT1G19025"
"389","AT1G19080"
"390","AT1G19200"
"391","AT1G19210"
"392","AT1G19240"
"393","AT1G19320"
"394","AT1G19340"
"395","AT1G19480"
"396","AT1G19550"
"397","AT1G19630"
"398","AT1G19640"
"399","AT1G19790"
"400","AT1G19840"
"401","AT1G19940"
"402","AT1G19980"
"403","AT1G19990"
"404","AT1G20030"
"405","AT1G20060"
"406","AT1G20120"
"407","AT1G20230"
"408","AT1G20460"
"409","AT1G20480"
"410","AT1G20490"
"411","AT1G20515"
"412","AT1G20530"
"413","AT1G20550"
"414","AT1G20570"
"415","AT1G20590"
"416","AT1G20870"
"417","AT1G20890"
"418","AT1G20990"
"419","AT1G21100"
"420","AT1G21120"
"421","AT1G21140"
"422","AT1G21150"
"423","AT1G21326"
"424","AT1G21390"
"425","AT1G21540"
"426","AT1G21550"
"427","AT1G21810"
"428","AT1G21890"
"429","AT1G22030"
"430","AT1G22150"
"431","AT1G22170"
"432","AT1G22180"
"433","AT1G22220"
"434","AT1G22230"
"435","AT1G22275"
"436","AT1G22340"
"437","AT1G22370"
"438","AT1G22403"
"439","AT1G22440"
"440","AT1G22470"
"441","AT1G22510"
"442","AT1G22830"
"443","AT1G22880"
"444","AT1G22885"
"445","AT1G22890"
"446","AT1G22900"
"447","AT1G22985"
"448","AT1G23000"
"449","AT1G23010"
"450","AT1G23060"
"451","AT1G23100"
"452","AT1G23110"
"453","AT1G23120"
"454","AT1G23140"
"455","AT1G23150"
"456","AT1G23340"
"457","AT1G23380"
"458","AT1G23410"
"459","AT1G23460"
"460","AT1G23530"
"461","AT1G23550"
"462","AT1G23760"
"463","AT1G23830"
"464","AT1G23840"
"465","AT1G23890"
"466","AT1G23950"
"467","AT1G23980"
"468","AT1G24030"
"469","AT1G24090"
"470","AT1G24095"
"471","AT1G24140"
"472","AT1G24147"
"473","AT1G24210"
"474","AT1G24240"
"475","AT1G24265"
"476","AT1G24330"
"477","AT1G24400"
"478","AT1G24440"
"479","AT1G24625"
"480","AT1G24793"
"481","AT1G25145"
"482","AT1G25250"
"483","AT1G25360"
"484","AT1G25370"
"485","AT1G25500"
"486","AT1G26100"
"487","AT1G26200"
"488","AT1G26330"
"489","AT1G26380"
"490","AT1G26450"
"491","AT1G26530"
"492","AT1G26600"
"493","AT1G26660"
"494","AT1G26760"
"495","AT1G26780"
"496","AT1G26800"
"497","AT1G26820"
"498","AT1G26840"
"499","AT1G26900"
"500","AT1G26930"
"501","AT1G27045"
"502","AT1G27170"
"503","AT1G27420"
"504","AT1G27565"
"505","AT1G27570"
"506","AT1G27620"
"507","AT1G27660"
"508","AT1G27720"
"509","AT1G27920"
"510","AT1G27940"
"511","AT1G28070"
"512","AT1G28190"
"513","AT1G28360"
"514","AT1G28390"
"515","AT1G28715"
"516","AT1G28765"
"517","AT1G29060"
"518","AT1G29160"
"519","AT1G29195"
"520","AT1G29270"
"521","AT1G29280"
"522","AT1G29330"
"523","AT1G29357"
"524","AT1G29418"
"525","AT1G29440"
"526","AT1G29450"
"527","AT1G29460"
"528","AT1G29465"
"529","AT1G29500"
"530","AT1G29510"
"531","AT1G29520"
"532","AT1G29560"
"533","AT1G29630"
"534","AT1G29640"
"535","AT1G29710"
"536","AT1G29730"
"537","AT1G29770"
"538","AT1G29960"
"539","AT1G30010"
"540","AT1G30160"
"541","AT1G30190"
"542","AT1G30260"
"543","AT1G30370"
"544","AT1G30420"
"545","AT1G30475"
"546","AT1G30500"
"547","AT1G30545"
"548","AT1G30757"
"549","AT1G30840"
"550","AT1G30845"
"551","AT1G30860"
"552","AT1G30900"
"553","AT1G31010"
"554","AT1G31020"
"555","AT1G31040"
"556","AT1G31200"
"557","AT1G31310"
"558","AT1G31320"
"559","AT1G31460"
"560","AT1G31470"
"561","AT1G31490"
"562","AT1G31600"
"563","AT1G31760"
"564","AT1G31790"
"565","AT1G31840"
"566","AT1G31880"
"567","AT1G31935"
"568","AT1G32120"
"569","AT1G32127"
"570","AT1G32170"
"571","AT1G32415"
"572","AT1G32583"
"573","AT1G32610"
"574","AT1G32690"
"575","AT1G32740"
"576","AT1G32760"
"577","AT1G33260"
"578","AT1G33350"
"579","AT1G33440"
"580","AT1G33475"
"581","AT1G33612"
"582","AT1G33615"
"583","AT1G33720"
"584","AT1G33800"
"585","AT1G33930"
"586","AT1G33960"
"587","AT1G34060"
"588","AT1G34065"
"589","AT1G34160"
"590","AT1G34245"
"591","AT1G34270"
"592","AT1G34420"
"593","AT1G34580"
"594","AT1G34640"
"595","AT1G34760"
"596","AT1G34770"
"597","AT1G35180"
"598","AT1G35260"
"599","AT1G35430"
"600","AT1G35530"
"601","AT1G35560"
"602","AT1G35710"
"603","AT1G35730"
"604","AT1G35830"
"605","AT1G35910"
"606","AT1G36060"
"607","AT1G36380"
"608","AT1G36622"
"609","AT1G36940"
"610","AT1G43245"
"611","AT1G43605"
"612","AT1G43650"
"613","AT1G43770"
"614","AT1G43800"
"615","AT1G43980"
"616","AT1G44350"
"617","AT1G44890"
"618","AT1G45110"
"619","AT1G45191"
"620","AT1G46480"
"621","AT1G46554"
"622","AT1G46768"
"623","AT1G47270"
"624","AT1G47340"
"625","AT1G47410"
"626","AT1G47510"
"627","AT1G47560"
"628","AT1G47655"
"629","AT1G47720"
"630","AT1G47840"
"631","AT1G48140"
"632","AT1G48175"
"633","AT1G48180"
"634","AT1G48200"
"635","AT1G48270"
"636","AT1G48330"
"637","AT1G48390"
"638","AT1G48560"
"639","AT1G48580"
"640","AT1G48740"
"641","AT1G48745"
"642","AT1G48770"
"643","AT1G48780"
"644","AT1G48870"
"645","AT1G48880"
"646","AT1G48960"
"647","AT1G49160"
"648","AT1G49180"
"649","AT1G49205"
"650","AT1G49210"
"651","AT1G49230"
"652","AT1G49245"
"653","AT1G49320"
"654","AT1G49360"
"655","AT1G49405"
"656","AT1G49520"
"657","AT1G49620"
"658","AT1G49640"
"659","AT1G49790"
"660","AT1G49860"
"661","AT1G49880"
"662","AT1G49910"
"663","AT1G49920"
"664","AT1G49990"
"665","AT1G50040"
"666","AT1G50055"
"667","AT1G50630"
"668","AT1G50750"
"669","AT1G50790"
"670","AT1G50970"
"671","AT1G51080"
"672","AT1G51090"
"673","AT1G51130"
"674","AT1G51170"
"675","AT1G51370"
"676","AT1G51380"
"677","AT1G51390"
"678","AT1G51405"
"679","AT1G51430"
"680","AT1G51440"
"681","AT1G51460"
"682","AT1G51520"
"683","AT1G51538"
"684","AT1G51620"
"685","AT1G51640"
"686","AT1G51645"
"687","AT1G51790"
"688","AT1G51850"
"689","AT1G51965"
"690","AT1G52040"
"691","AT1G52080"
"692","AT1G52100"
"693","AT1G52140"
"694","AT1G52155"
"695","AT1G52245"
"696","AT1G52260"
"697","AT1G52620"
"698","AT1G52700"
"699","AT1G52710"
"700","AT1G52750"
"701","AT1G52830"
"702","AT1G52880"
"703","AT1G52910"
"704","AT1G53030"
"705","AT1G53035"
"706","AT1G53080"
"707","AT1G53110"
"708","AT1G53250"
"709","AT1G53330"
"710","AT1G53345"
"711","AT1G53470"
"712","AT1G53480"
"713","AT1G53490"
"714","AT1G53540"
"715","AT1G53600"
"716","AT1G53680"
"717","AT1G53801"
"718","AT1G53830"
"719","AT1G53870"
"720","AT1G53875"
"721","AT1G53890"
"722","AT1G54020"
"723","AT1G54120"
"724","AT1G54160"
"725","AT1G54180"
"726","AT1G54200"
"727","AT1G54210"
"728","AT1G54217"
"729","AT1G54330"
"730","AT1G54450"
"731","AT1G54575"
"732","AT1G54650"
"733","AT1G54680"
"734","AT1G54840"
"735","AT1G54960"
"736","AT1G55040"
"737","AT1G55050"
"738","AT1G55080"
"739","AT1G55152"
"740","AT1G55170"
"741","AT1G55180"
"742","AT1G55205"
"743","AT1G55280"
"744","AT1G55380"
"745","AT1G55475"
"746","AT1G55550"
"747","AT1G55610"
"748","AT1G55740"
"749","AT1G55760"
"750","AT1G55865"
"751","AT1G55915"
"752","AT1G56020"
"753","AT1G56080"
"754","AT1G56090"
"755","AT1G56130"
"756","AT1G56150"
"757","AT1G56240"
"758","AT1G56350"
"759","AT1G56420"
"760","AT1G56540"
"761","AT1G56600"
"762","AT1G56670"
"763","AT1G56690"
"764","AT1G56710"
"765","AT1G57540"
"766","AT1G57560"
"767","AT1G57590"
"768","AT1G57630"
"769","AT1G58070"
"770","AT1G58170"
"771","AT1G58340"
"772","AT1G58370"
"773","AT1G58410"
"774","AT1G58470"
"775","AT1G59510"
"776","AT1G59560"
"777","AT1G59590"
"778","AT1G59620"
"779","AT1G59640"
"780","AT1G59670"
"781","AT1G59720"
"782","AT1G59780"
"783","AT1G59970"
"784","AT1G60060"
"785","AT1G60460"
"786","AT1G60610"
"787","AT1G60620"
"788","AT1G60630"
"789","AT1G60680"
"790","AT1G60700"
"791","AT1G60730"
"792","AT1G60930"
"793","AT1G60989"
"794","AT1G61065"
"795","AT1G61170"
"796","AT1G61215"
"797","AT1G61360"
"798","AT1G61400"
"799","AT1G61420"
"800","AT1G61440"
"801","AT1G61460"
"802","AT1G61500"
"803","AT1G61560"
"804","AT1G61600"
"805","AT1G61610"
"806","AT1G61795"
"807","AT1G61820"
"808","AT1G61960"
"809","AT1G61970"
"810","AT1G62085"
"811","AT1G62120"
"812","AT1G62130"
"813","AT1G62150"
"814","AT1G62260"
"815","AT1G62300"
"816","AT1G62305"
"817","AT1G62350"
"818","AT1G62370"
"819","AT1G62400"
"820","AT1G62420"
"821","AT1G62440"
"822","AT1G62450"
"823","AT1G62515"
"824","AT1G62520"
"825","AT1G62540"
"826","AT1G62570"
"827","AT1G62590"
"828","AT1G62620"
"829","AT1G62670"
"830","AT1G62680"
"831","AT1G62690"
"832","AT1G62710"
"833","AT1G62770"
"834","AT1G62840"
"835","AT1G62870"
"836","AT1G62880"
"837","AT1G62910"
"838","AT1G62914"
"839","AT1G62930"
"840","AT1G62975"
"841","AT1G62990"
"842","AT1G63020"
"843","AT1G63080"
"844","AT1G63150"
"845","AT1G63270"
"846","AT1G63295"
"847","AT1G63310"
"848","AT1G63330"
"849","AT1G63390"
"850","AT1G63400"
"851","AT1G63440"
"852","AT1G63650"
"853","AT1G63710"
"854","AT1G63720"
"855","AT1G63730"
"856","AT1G63855"
"857","AT1G64065"
"858","AT1G64080"
"859","AT1G64170"
"860","AT1G64180"
"861","AT1G64185"
"862","AT1G64300"
"863","AT1G64320"
"864","AT1G64360"
"865","AT1G64455"
"866","AT1G64625"
"867","AT1G64690"
"868","AT1G64890"
"869","AT1G65000"
"870","AT1G65032"
"871","AT1G65080"
"872","AT1G65130"
"873","AT1G65180"
"874","AT1G65240"
"875","AT1G65390"
"876","AT1G65450"
"877","AT1G65480"
"878","AT1G65486"
"879","AT1G65500"
"880","AT1G65520"
"881","AT1G65620"
"882","AT1G65730"
"883","AT1G65890"
"884","AT1G65910"
"885","AT1G65950"
"886","AT1G65985"
"887","AT1G66050"
"888","AT1G66090"
"889","AT1G66345"
"890","AT1G66390"
"891","AT1G66500"
"892","AT1G66520"
"893","AT1G66540"
"894","AT1G66620"
"895","AT1G66660"
"896","AT1G66920"
"897","AT1G66930"
"898","AT1G67035"
"899","AT1G67105"
"900","AT1G67180"
"901","AT1G67210"
"902","AT1G67220"
"903","AT1G67260"
"904","AT1G67328"
"905","AT1G67330"
"906","AT1G67400"
"907","AT1G67410"
"908","AT1G67420"
"909","AT1G67570"
"910","AT1G67650"
"911","AT1G67710"
"912","AT1G67780"
"913","AT1G67790"
"914","AT1G67792"
"915","AT1G67810"
"916","AT1G67820"
"917","AT1G67856"
"918","AT1G67910"
"919","AT1G68110"
"920","AT1G68230"
"921","AT1G68238"
"922","AT1G68330"
"923","AT1G68340"
"924","AT1G68350"
"925","AT1G68430"
"926","AT1G68470"
"927","AT1G68585"
"928","AT1G68600"
"929","AT1G68620"
"930","AT1G68640"
"931","AT1G68690"
"932","AT1G68723"
"933","AT1G68725"
"934","AT1G68870"
"935","AT1G68930"
"936","AT1G69020"
"937","AT1G69080"
"938","AT1G69210"
"939","AT1G69260"
"940","AT1G69280"
"941","AT1G69290"
"942","AT1G69310"
"943","AT1G69320"
"944","AT1G69350"
"945","AT1G69400"
"946","AT1G69430"
"947","AT1G69480"
"948","AT1G69490"
"949","AT1G69520"
"950","AT1G69523"
"951","AT1G69526"
"952","AT1G69550"
"953","AT1G69570"
"954","AT1G69572"
"955","AT1G69580"
"956","AT1G69587"
"957","AT1G69610"
"958","AT1G70140"
"959","AT1G70150"
"960","AT1G70270"
"961","AT1G70360"
"962","AT1G70420"
"963","AT1G70430"
"964","AT1G70470"
"965","AT1G70510"
"966","AT1G70518"
"967","AT1G70630"
"968","AT1G70650"
"969","AT1G70690"
"970","AT1G70790"
"971","AT1G70895"
"972","AT1G70950"
"973","AT1G71015"
"974","AT1G71050"
"975","AT1G71060"
"976","AT1G71140"
"977","AT1G71200"
"978","AT1G71230"
"979","AT1G71330"
"980","AT1G71400"
"981","AT1G71430"
"982","AT1G71490"
"983","AT1G71520"
"984","AT1G71528"
"985","AT1G71530"
"986","AT1G71750"
"987","AT1G71865"
"988","AT1G71870"
"989","AT1G72070"
"990","AT1G72120"
"991","AT1G72140"
"992","AT1G72210"
"993","AT1G72230"
"994","AT1G72240"
"995","AT1G72280"
"996","AT1G72360"
"997","AT1G72490"
"998","AT1G72530"
"999","AT1G72660"
"1000","AT1G72690"
"1001","AT1G72840"
"1002","AT1G72850"
"1003","AT1G72852"
"1004","AT1G72855"
"1005","AT1G72860"
"1006","AT1G72890"
"1007","AT1G72950"
"1008","AT1G73040"
"1009","AT1G73120"
"1010","AT1G73130"
"1011","AT1G73150"
"1012","AT1G73177"
"1013","AT1G73210"
"1014","AT1G73220"
"1015","AT1G73310"
"1016","AT1G73330"
"1017","AT1G73360"
"1018","AT1G73370"
"1019","AT1G73400"
"1020","AT1G73440"
"1021","AT1G73550"
"1022","AT1G73570"
"1023","AT1G73630"
"1024","AT1G73640"
"1025","AT1G73690"
"1026","AT1G73700"
"1027","AT1G73770"
"1028","AT1G73790"
"1029","AT1G73850"
"1030","AT1G73860"
"1031","AT1G74088"
"1032","AT1G74120"
"1033","AT1G74150"
"1034","AT1G74200"
"1035","AT1G74240"
"1036","AT1G74280"
"1037","AT1G74290"
"1038","AT1G74350"
"1039","AT1G74360"
"1040","AT1G74390"
"1041","AT1G74400"
"1042","AT1G74420"
"1043","AT1G74440"
"1044","AT1G74490"
"1045","AT1G74580"
"1046","AT1G74590"
"1047","AT1G74600"
"1048","AT1G74630"
"1049","AT1G74660"
"1050","AT1G74700"
"1051","AT1G74810"
"1052","AT1G74870"
"1053","AT1G74890"
"1054","AT1G74900"
"1055","AT1G75060"
"1056","AT1G75090"
"1057","AT1G75110"
"1058","AT1G75190"
"1059","AT1G75300"
"1060","AT1G75335"
"1061","AT1G75360"
"1062","AT1G75450"
"1063","AT1G75490"
"1064","AT1G75520"
"1065","AT1G75550"
"1066","AT1G75580"
"1067","AT1G75590"
"1068","AT1G75770"
"1069","AT1G75785"
"1070","AT1G75880"
"1071","AT1G76065"
"1072","AT1G76070"
"1073","AT1G76170"
"1074","AT1G76185"
"1075","AT1G76410"
"1076","AT1G76420"
"1077","AT1G76560"
"1078","AT1G76590"
"1079","AT1G76620"
"1080","AT1G76760"
"1081","AT1G76780"
"1082","AT1G76790"
"1083","AT1G76800"
"1084","AT1G76870"
"1085","AT1G76955"
"1086","AT1G76980"
"1087","AT1G77020"
"1088","AT1G77110"
"1089","AT1G77120"
"1090","AT1G77170"
"1091","AT1G77200"
"1092","AT1G77290"
"1093","AT1G77310"
"1094","AT1G77360"
"1095","AT1G77380"
"1096","AT1G77390"
"1097","AT1G77400"
"1098","AT1G77405"
"1099","AT1G77410"
"1100","AT1G77870"
"1101","AT1G77885"
"1102","AT1G77960"
"1103","AT1G77992"
"1104","AT1G78000"
"1105","AT1G78050"
"1106","AT1G78120"
"1107","AT1G78310"
"1108","AT1G78320"
"1109","AT1G78530"
"1110","AT1G78550"
"1111","AT1G78730"
"1112","AT1G78750"
"1113","AT1G78780"
"1114","AT1G78865"
"1115","AT1G78895"
"1116","AT1G78910"
"1117","AT1G78930"
"1118","AT1G78940"
"1119","AT1G78950"
"1120","AT1G78955"
"1121","AT1G79070"
"1122","AT1G79075"
"1123","AT1G79120"
"1124","AT1G79220"
"1125","AT1G79360"
"1126","AT1G79420"
"1127","AT1G79760"
"1128","AT1G79890"
"1129","AT1G79900"
"1130","AT1G79910"
"1131","AT1G80060"
"1132","AT1G80110"
"1133","AT1G80170"
"1134","AT1G80190"
"1135","AT1G80240"
"1136","AT1G80245"
"1137","AT1G80290"
"1138","AT1G80315"
"1139","AT1G80450"
"1140","AT1G80520"
"1141","AT1G80555"
"1142","AT1G80570"
"1143","AT1G80610"
"1144","AT1G80690"
"1145","AT1G80710"
"1146","AT1G80880"
"1147","AT1G80890"
"1148","AT1G80960"
"1149","AT2G01008"
"1150","AT2G01090"
"1151","AT2G01200"
"1152","AT2G01300"
"1153","AT2G01340"
"1154","AT2G01390"
"1155","AT2G01505"
"1156","AT2G01510"
"1157","AT2G01520"
"1158","AT2G01610"
"1159","AT2G01660"
"1160","AT2G01730"
"1161","AT2G01740"
"1162","AT2G01818"
"1163","AT2G01890"
"1164","AT2G01913"
"1165","AT2G01940"
"1166","AT2G01990"
"1167","AT2G02010"
"1168","AT2G02060"
"1169","AT2G02148"
"1170","AT2G02150"
"1171","AT2G02350"
"1172","AT2G02410"
"1173","AT2G02540"
"1174","AT2G02750"
"1175","AT2G02765"
"1176","AT2G02880"
"1177","AT2G02955"
"1178","AT2G03020"
"1179","AT2G03050"
"1180","AT2G03260"
"1181","AT2G03330"
"1182","AT2G03380"
"1183","AT2G03410"
"1184","AT2G03430"
"1185","AT2G03450"
"1186","AT2G03500"
"1187","AT2G03670"
"1188","AT2G03880"
"1189","AT2G04032"
"1190","AT2G04040"
"1191","AT2G04050"
"1192","AT2G04080"
"1193","AT2G04240"
"1194","AT2G04430"
"1195","AT2G04450"
"1196","AT2G04560"
"1197","AT2G04650"
"1198","AT2G04795"
"1199","AT2G04845"
"1200","AT2G04852"
"1201","AT2G04860"
"1202","AT2G05260"
"1203","AT2G05632"
"1204","AT2G05915"
"1205","AT2G05995"
"1206","AT2G06005"
"1207","AT2G06040"
"1208","AT2G06255"
"1209","AT2G06465"
"1210","AT2G06510"
"1211","AT2G07175"
"1212","AT2G07305"
"1213","AT2G07325"
"1214","AT2G07335"
"1215","AT2G07585"
"1216","AT2G07671"
"1217","AT2G07698"
"1218","AT2G07715"
"1219","AT2G07845"
"1220","AT2G07850"
"1221","AT2G08000"
"1222","AT2G08635"
"1223","AT2G08650"
"1224","AT2G09225"
"1225","AT2G09350"
"1226","AT2G09640"
"1227","AT2G09660"
"1228","AT2G09975"
"1229","AT2G12190"
"1230","AT2G12462"
"1231","AT2G12550"
"1232","AT2G13550"
"1233","AT2G13600"
"1234","AT2G13680"
"1235","AT2G14115"
"1236","AT2G14247"
"1237","AT2G14285"
"1238","AT2G14460"
"1239","AT2G14520"
"1240","AT2G14580"
"1241","AT2G14660"
"1242","AT2G14825"
"1243","AT2G14860"
"1244","AT2G15042"
"1245","AT2G15050"
"1246","AT2G15300"
