"","WS_c1.which.mclass....2...1."
"111","AT1G06470"
"112","AT1G06510"
"113","AT1G06700"
"114","AT1G06720"
"115","AT1G06870"
"116","AT1G06890"
"117","AT1G07000"
"118","AT1G07030"
"119","AT1G07040"
"120","AT1G07200"
"121","AT1G07210"
"122","AT1G07220"
"123","AT1G07230"
"124","AT1G07240"
"125","AT1G07250"
"126","AT1G07310"
"127","AT1G07360"
"128","AT1G07370"
"129","AT1G07480"
"130","AT1G07530"
"131","AT1G07570"
"132","AT1G07610"
"133","AT1G07640"
"134","AT1G07660"
"135","AT1G07705"
"136","AT1G07720"
"137","AT1G07750"
"138","AT1G07780"
"139","AT1G07810"
"140","AT1G07820"
"141","AT1G07840"
"142","AT1G07893"
"143","AT1G07910"
"144","AT1G07970"
"145","AT1G07990"
"146","AT1G08060"
"147","AT1G08210"
"148","AT1G08230"
"149","AT1G08250"
"150","AT1G08370"
"151","AT1G08410"
"152","AT1G08430"
"153","AT1G08480"
"154","AT1G08560"
"155","AT1G08580"
"156","AT1G08600"
"157","AT1G08620"
"158","AT1G08660"
"159","AT1G08680"
"160","AT1G08700"
"161","AT1G08820"
"162","AT1G08830"
"163","AT1G08970"
"164","AT1G09023"
"165","AT1G09150"
"166","AT1G09160"
"167","AT1G09230"
"168","AT1G09250"
"169","AT1G09280"
"170","AT1G09330"
"171","AT1G09490"
"172","AT1G09560"
"173","AT1G09660"
"174","AT1G09730"
"175","AT1G09760"
"176","AT1G09830"
"177","AT1G09840"
"178","AT1G09850"
"179","AT1G09863"
"180","AT1G09870"
"181","AT1G09900"
"182","AT1G09940"
"183","AT1G09980"
"184","AT1G10020"
"185","AT1G10090"
"186","AT1G10120"
"187","AT1G10130"
"188","AT1G10180"
"189","AT1G10200"
"190","AT1G10270"
"191","AT1G10310"
"192","AT1G10360"
"193","AT1G10430"
"194","AT1G10450"
"195","AT1G10490"
"196","AT1G10522"
"197","AT1G10580"
"198","AT1G10640"
"199","AT1G10650"
"200","AT1G10660"
"201","AT1G10682"
"202","AT1G10700"
"203","AT1G10830"
"204","AT1G10850"
"205","AT1G10870"
"206","AT1G10890"
"207","AT1G10910"
"208","AT1G10930"
"209","AT1G11050"
"210","AT1G11080"
"211","AT1G11130"
"212","AT1G11240"
"213","AT1G11330"
"214","AT1G11350"
"215","AT1G11390"
"216","AT1G11480"
"217","AT1G11545"
"218","AT1G11600"
"219","AT1G11660"
"220","AT1G11790"
"221","AT1G11890"
"222","AT1G12050"
"223","AT1G12120"
"224","AT1G12140"
"225","AT1G12200"
"226","AT1G12270"
"227","AT1G12330"
"228","AT1G12360"
"229","AT1G12460"
"230","AT1G12470"
"231","AT1G12500"
"232","AT1G12580"
"233","AT1G12640"
"234","AT1G12760"
"235","AT1G12780"
"236","AT1G12820"
"237","AT1G12850"
"238","AT1G12860"
"239","AT1G12910"
"240","AT1G12930"
"241","AT1G12990"
"242","AT1G13080"
"243","AT1G13090"
"244","AT1G13120"
"245","AT1G13160"
"246","AT1G13170"
"247","AT1G13190"
"248","AT1G13210"
"249","AT1G13220"
"250","AT1G13245"
"251","AT1G13250"
"252","AT1G13270"
"253","AT1G13280"
"254","AT1G13350"
"255","AT1G13360"
"256","AT1G13380"
"257","AT1G13650"
"258","AT1G13730"
"259","AT1G13880"
"260","AT1G13900"
"261","AT1G13940"
"262","AT1G14030"
"263","AT1G14210"
"264","AT1G14280"
"265","AT1G14350"
"266","AT1G14360"
"267","AT1G14380"
"268","AT1G14410"
"269","AT1G14430"
"270","AT1G14450"
"271","AT1G14460"
"272","AT1G14510"
"273","AT1G14620"
"274","AT1G14685"
"275","AT1G14690"
"276","AT1G14700"
"277","AT1G14720"
"278","AT1G14790"
"279","AT1G14840"
"280","AT1G14850"
"281","AT1G14880"
"282","AT1G14890"
"283","AT1G14910"
"284","AT1G15000"
"285","AT1G15002"
"286","AT1G15030"
"287","AT1G15120"
"288","AT1G15125"
"289","AT1G15180"
"290","AT1G15200"
"291","AT1G15240"
"292","AT1G15270"
"293","AT1G15280"
"294","AT1G15370"
"295","AT1G15390"
"296","AT1G15400"
"297","AT1G15440"
"298","AT1G15710"
"299","AT1G15740"
"300","AT1G15810"
"301","AT1G15860"
"302","AT1G15910"
"303","AT1G15940"
"304","AT1G15960"
"305","AT1G16010"
"306","AT1G16020"
"307","AT1G16210"
"308","AT1G16240"
"309","AT1G16270"
"310","AT1G16460"
"311","AT1G16470"
"312","AT1G16520"
"313","AT1G16560"
"314","AT1G16610"
"315","AT1G16680"
"316","AT1G16700"
"317","AT1G16710"
"318","AT1G16730"
"319","AT1G16740"
"320","AT1G16780"
"321","AT1G16800"
"322","AT1G16810"
"323","AT1G16840"
"324","AT1G16860"
"325","AT1G16870"
"326","AT1G16890"
"327","AT1G16900"
"328","AT1G16920"
"329","AT1G17080"
"330","AT1G17120"
"331","AT1G17130"
"332","AT1G17140"
"333","AT1G17200"
"334","AT1G17230"
"335","AT1G17280"
"336","AT1G17420"
"337","AT1G17440"
"338","AT1G17450"
"339","AT1G17500"
"340","AT1G17550"
"341","AT1G17580"
"342","AT1G17600"
"343","AT1G17620"
"344","AT1G17650"
"345","AT1G17680"
"346","AT1G17690"
"347","AT1G17820"
"348","AT1G17850"
"349","AT1G17860"
"350","AT1G17980"
"351","AT1G18020"
"352","AT1G18150"
"353","AT1G18160"
"354","AT1G18170"
"355","AT1G18250"
"356","AT1G18260"
"357","AT1G18270"
"358","AT1G18330"
"359","AT1G18360"
"360","AT1G18370"
"361","AT1G18400"
"362","AT1G18450"
"363","AT1G18470"
"364","AT1G18570"
"365","AT1G18640"
"366","AT1G18650"
"367","AT1G18700"
"368","AT1G18800"
"369","AT1G18840"
"370","AT1G18890"
"371","AT1G18900"
"372","AT1G18950"
"373","AT1G19130"
"374","AT1G19140"
"375","AT1G19360"
"376","AT1G19380"
"377","AT1G19430"
"378","AT1G19440"
"379","AT1G19520"
"380","AT1G19580"
"381","AT1G19600"
"382","AT1G19650"
"383","AT1G19680"
"384","AT1G19800"
"385","AT1G19850"
"386","AT1G19860"
"387","AT1G20050"
"388","AT1G20070"
"389","AT1G20100"
"390","AT1G20190"
"391","AT1G20370"
"392","AT1G20540"
"393","AT1G20580"
"394","AT1G20630"
"395","AT1G20640"
"396","AT1G20650"
"397","AT1G20670"
"398","AT1G20760"
"399","AT1G20770"
"400","AT1G20780"
"401","AT1G20810"
"402","AT1G20823"
"403","AT1G20830"
"404","AT1G20840"
"405","AT1G20850"
"406","AT1G20910"
"407","AT1G21000"
"408","AT1G21110"
"409","AT1G21170"
"410","AT1G21380"
"411","AT1G21410"
"412","AT1G21450"
"413","AT1G21460"
"414","AT1G21560"
"415","AT1G21590"
"416","AT1G21650"
"417","AT1G21660"
"418","AT1G21670"
"419","AT1G21700"
"420","AT1G21720"
"421","AT1G21770"
"422","AT1G21780"
"423","AT1G21880"
"424","AT1G21900"
"425","AT1G21920"
"426","AT1G21980"
"427","AT1G22020"
"428","AT1G22070"
"429","AT1G22200"
"430","AT1G22280"
"431","AT1G22590"
"432","AT1G22690"
"433","AT1G22730"
"434","AT1G22750"
"435","AT1G22800"
"436","AT1G22882"
"437","AT1G22920"
"438","AT1G22940"
"439","AT1G23230"
"440","AT1G23280"
"441","AT1G23330"
"442","AT1G23360"
"443","AT1G23440"
"444","AT1G23480"
"445","AT1G23780"
"446","AT1G23860"
"447","AT1G23870"
"448","AT1G23900"
"449","AT1G24040"
"450","AT1G24120"
"451","AT1G24190"
"452","AT1G24260"
"453","AT1G24267"
"454","AT1G24280"
"455","AT1G24300"
"456","AT1G24340"
"457","AT1G24490"
"458","AT1G24560"
"459","AT1G24610"
"460","AT1G24764"
"461","AT1G25220"
"462","AT1G25230"
"463","AT1G25275"
"464","AT1G25280"
"465","AT1G25380"
"466","AT1G25390"
"467","AT1G25420"
"468","AT1G25450"
"469","AT1G25520"
"470","AT1G25540"
"471","AT1G25550"
"472","AT1G25570"
"473","AT1G25682"
"474","AT1G26160"
"475","AT1G26170"
"476","AT1G26180"
"477","AT1G26208"
"478","AT1G26218"
"479","AT1G26220"
"480","AT1G26230"
"481","AT1G26370"
"482","AT1G26460"
"483","AT1G26640"
"484","AT1G26650"
"485","AT1G26670"
"486","AT1G26761"
"487","AT1G27000"
"488","AT1G27030"
"489","AT1G27190"
"490","AT1G27310"
"491","AT1G27330"
"492","AT1G27340"
"493","AT1G27370"
"494","AT1G27385"
"495","AT1G27390"
"496","AT1G27460"
"497","AT1G27470"
"498","AT1G27520"
"499","AT1G27530"
"500","AT1G27595"
"501","AT1G27600"
"502","AT1G27650"
"503","AT1G27750"
"504","AT1G27752"
"505","AT1G27850"
"506","AT1G27900"
"507","AT1G27910"
"508","AT1G27930"
"509","AT1G27980"
"510","AT1G28060"
"511","AT1G28120"
"512","AT1G28150"
"513","AT1G28200"
"514","AT1G28240"
"515","AT1G28280"
"516","AT1G28320"
"517","AT1G28330"
"518","AT1G28340"
"519","AT1G28350"
"520","AT1G28370"
"521","AT1G28380"
"522","AT1G28400"
"523","AT1G28490"
"524","AT1G28510"
"525","AT1G28520"
"526","AT1G28560"
"527","AT1G28580"
"528","AT1G28660"
"529","AT1G28680"
"530","AT1G28685"
"531","AT1G29040"
"532","AT1G29050"
"533","AT1G29120"
"534","AT1G29170"
"535","AT1G29250"
"536","AT1G29260"
"537","AT1G29310"
"538","AT1G29370"
"539","AT1G29390"
"540","AT1G29395"
"541","AT1G29530"
"542","AT1G29690"
"543","AT1G29750"
"544","AT1G29850"
"545","AT1G29890"
"546","AT1G29940"
"547","AT1G29965"
"548","AT1G29980"
"549","AT1G29990"
"550","AT1G30000"
"551","AT1G30090"
"552","AT1G30130"
"553","AT1G30200"
"554","AT1G30210"
"555","AT1G30270"
"556","AT1G30450"
"557","AT1G30490"
"558","AT1G30510"
"559","AT1G30520"
"560","AT1G30570"
"561","AT1G30600"
"562","AT1G30610"
"563","AT1G30680"
"564","AT1G30810"
"565","AT1G30820"
"566","AT1G30910"
"567","AT1G30970"
"568","AT1G31070"
"569","AT1G31160"
"570","AT1G31280"
"571","AT1G31300"
"572","AT1G31340"
"573","AT1G31410"
"574","AT1G31440"
"575","AT1G31650"
"576","AT1G31660"
"577","AT1G31770"
"578","AT1G31780"
"579","AT1G31810"
"580","AT1G31817"
"581","AT1G31860"
"582","AT1G31930"
"583","AT1G32090"
"584","AT1G32210"
"585","AT1G32360"
"586","AT1G32380"
"587","AT1G32520"
"588","AT1G32530"
"589","AT1G32550"
"590","AT1G32580"
"591","AT1G32700"
"592","AT1G32810"
"593","AT1G33050"
"594","AT1G33230"
"595","AT1G33250"
"596","AT1G33360"
"597","AT1G33390"
"598","AT1G33470"
"599","AT1G33780"
"600","AT1G33790"
"601","AT1G33970"
"602","AT1G33990"
"603","AT1G34000"
"604","AT1G34190"
"605","AT1G34210"
"606","AT1G34220"
"607","AT1G34260"
"608","AT1G34320"
"609","AT1G34550"
"610","AT1G34570"
"611","AT1G35140"
"612","AT1G35210"
"613","AT1G35220"
"614","AT1G35470"
"615","AT1G35510"
"616","AT1G35620"
"617","AT1G35670"
"618","AT1G35780"
"619","AT1G36050"
"620","AT1G36280"
"621","AT1G36310"
"622","AT1G36390"
"623","AT1G36990"
"624","AT1G38131"
"625","AT1G42430"
"626","AT1G42470"
"627","AT1G42540"
"628","AT1G42990"
"629","AT1G43130"
"630","AT1G43580"
"631","AT1G43620"
"632","AT1G43700"
"633","AT1G43860"
"634","AT1G43890"
"635","AT1G43900"
"636","AT1G43910"
"637","AT1G44100"
"638","AT1G44170"
"639","AT1G44760"
"640","AT1G44820"
"641","AT1G44835"
"642","AT1G44900"
"643","AT1G44910"
"644","AT1G45130"
"645","AT1G47200"
"646","AT1G47380"
"647","AT1G47570"
"648","AT1G47580"
"649","AT1G47640"
"650","AT1G47710"
"651","AT1G47740"
"652","AT1G47830"
"653","AT1G47900"
"654","AT1G48120"
"655","AT1G48210"
"656","AT1G48230"
"657","AT1G48440"
"658","AT1G48460"
"659","AT1G48490"
"660","AT1G48540"
"661","AT1G48570"
"662","AT1G48610"
"663","AT1G48635"
"664","AT1G48750"
"665","AT1G48790"
"666","AT1G48840"
"667","AT1G49010"
"668","AT1G49300"
"669","AT1G49410"
"670","AT1G49430"
"671","AT1G49480"
"672","AT1G49540"
"673","AT1G49580"
"674","AT1G49670"
"675","AT1G49710"
"676","AT1G49730"
"677","AT1G49740"
"678","AT1G49780"
"679","AT1G49820"
"680","AT1G49840"
"681","AT1G49890"
"682","AT1G49950"
"683","AT1G50140"
"684","AT1G50170"
"685","AT1G50240"
"686","AT1G50360"
"687","AT1G50370"
"688","AT1G50380"
"689","AT1G50410"
"690","AT1G50420"
"691","AT1G50460"
"692","AT1G50490"
"693","AT1G50500"
"694","AT1G50570"
"695","AT1G50600"
"696","AT1G50640"
"697","AT1G50670"
"698","AT1G50740"
"699","AT1G51100"
"700","AT1G51160"
"701","AT1G51540"
"702","AT1G51560"
"703","AT1G51580"
"704","AT1G51590"
"705","AT1G51610"
"706","AT1G51630"
"707","AT1G51660"
"708","AT1G51700"
"709","AT1G51720"
"710","AT1G51730"
"711","AT1G51760"
"712","AT1G51940"
"713","AT1G51950"
"714","AT1G52200"
"715","AT1G52280"
"716","AT1G52290"
"717","AT1G52310"
"718","AT1G52380"
"719","AT1G52410"
"720","AT1G52420"
"721","AT1G52590"
"722","AT1G52600"
"723","AT1G52730"
"724","AT1G52760"
"725","AT1G52930"
"726","AT1G52980"
"727","AT1G53000"
"728","AT1G53040"
"729","AT1G53050"
"730","AT1G53120"
"731","AT1G53233"
"732","AT1G53290"
"733","AT1G53320"
"734","AT1G53380"
"735","AT1G53390"
"736","AT1G53450"
"737","AT1G53560"
"738","AT1G53570"
"739","AT1G53590"
"740","AT1G53645"
"741","AT1G53730"
"742","AT1G53780"
"743","AT1G54030"
"744","AT1G54050"
"745","AT1G54060"
"746","AT1G54090"
"747","AT1G54115"
"748","AT1G54170"
"749","AT1G54220"
"750","AT1G54340"
"751","AT1G54360"
"752","AT1G54370"
"753","AT1G54460"
"754","AT1G54570"
"755","AT1G54690"
"756","AT1G54710"
"757","AT1G54730"
"758","AT1G54820"
"759","AT1G54830"
"760","AT1G54990"
"761","AT1G55000"
"762","AT1G55110"
"763","AT1G55120"
"764","AT1G55130"
"765","AT1G55140"
"766","AT1G55150"
"767","AT1G55160"
"768","AT1G55250"
"769","AT1G55260"
"770","AT1G55270"
"771","AT1G55310"
"772","AT1G55320"
"773","AT1G55340"
"774","AT1G55370"
"775","AT1G55460"
"776","AT1G55500"
"777","AT1G55530"
"778","AT1G55540"
"779","AT1G55620"
"780","AT1G55690"
"781","AT1G55810"
"782","AT1G55890"
"783","AT1G55910"
"784","AT1G55920"
"785","AT1G55930"
"786","AT1G56000"
"787","AT1G56045"
"788","AT1G56120"
"789","AT1G56170"
"790","AT1G56180"
"791","AT1G56440"
"792","AT1G56460"
"793","AT1G56520"
"794","AT1G56560"
"795","AT1G56700"
"796","AT1G57610"
"797","AT1G57820"
"798","AT1G57860"
"799","AT1G58025"
"800","AT1G58060"
"801","AT1G58110"
"802","AT1G58200"
"803","AT1G58220"
"804","AT1G58230"
"805","AT1G58350"
"806","AT1G58440"
"807","AT1G58684"
"808","AT1G58807"
"809","AT1G59124"
"810","AT1G59218"
"811","AT1G59359"
"812","AT1G59520"
"813","AT1G59580"
"814","AT1G59700"
"815","AT1G59760"
"816","AT1G59820"
"817","AT1G59830"
"818","AT1G59840"
"819","AT1G59860"
"820","AT1G59890"
"821","AT1G59910"
"822","AT1G59990"
"823","AT1G60010"
"824","AT1G60160"
"825","AT1G60170"
"826","AT1G60220"
"827","AT1G60230"
"828","AT1G60270"
"829","AT1G60420"
"830","AT1G60440"
"831","AT1G60490"
"832","AT1G60545"
"833","AT1G60600"
"834","AT1G60640"
"835","AT1G60770"
"836","AT1G60870"
"837","AT1G60890"
"838","AT1G60960"
"839","AT1G60990"
"840","AT1G61010"
"841","AT1G61040"
"842","AT1G61140"
"843","AT1G61150"
"844","AT1G61190"
"845","AT1G61250"
"846","AT1G61310"
"847","AT1G61380"
"848","AT1G61430"
"849","AT1G61580"
"850","AT1G61620"
"851","AT1G61660"
"852","AT1G61670"
"853","AT1G61690"
"854","AT1G61730"
"855","AT1G61770"
"856","AT1G61780"
"857","AT1G61850"
"858","AT1G61870"
"859","AT1G61890"
"860","AT1G61900"
"861","AT1G62200"
"862","AT1G62330"
"863","AT1G62510"
"864","AT1G62640"
"865","AT1G62660"
"866","AT1G62830"
"867","AT1G62850"
"868","AT1G63050"
"869","AT1G63110"
"870","AT1G63170"
"871","AT1G63290"
"872","AT1G63430"
"873","AT1G63490"
"874","AT1G63500"
"875","AT1G63640"
"876","AT1G63660"
"877","AT1G63780"
"878","AT1G63800"
"879","AT1G63810"
"880","AT1G63830"
"881","AT1G64040"
"882","AT1G64050"
"883","AT1G64150"
"884","AT1G64280"
"885","AT1G64330"
"886","AT1G64355"
"887","AT1G64385"
"888","AT1G64400"
"889","AT1G64530"
"890","AT1G64570"
"891","AT1G64640"
"892","AT1G64670"
"893","AT1G64710"
"894","AT1G64740"
"895","AT1G64750"
"896","AT1G64810"
"897","AT1G64850"
"898","AT1G64880"
"899","AT1G64980"
"900","AT1G64990"
"901","AT1G65270"
"902","AT1G65280"
"903","AT1G65310"
"904","AT1G65410"
"905","AT1G65430"
"906","AT1G65490"
"907","AT1G65540"
"908","AT1G65580"
"909","AT1G65590"
"910","AT1G65650"
"911","AT1G65660"
"912","AT1G65870"
"913","AT1G66070"
"914","AT1G66130"
"915","AT1G66340"
"916","AT1G66530"
"917","AT1G66680"
"918","AT1G66730"
"919","AT1G66760"
"920","AT1G66820"
"921","AT1G66830"
"922","AT1G67080"
"923","AT1G67120"
"924","AT1G67250"
"925","AT1G67310"
"926","AT1G67325"
"927","AT1G67340"
"928","AT1G67360"
"929","AT1G67440"
"930","AT1G67470"
"931","AT1G67490"
"932","AT1G67550"
"933","AT1G67560"
"934","AT1G67580"
"935","AT1G67785"
"936","AT1G67830"
"937","AT1G67890"
"938","AT1G67930"
"939","AT1G68000"
"940","AT1G68020"
"941","AT1G68050"
"942","AT1G68070"
"943","AT1G68140"
"944","AT1G68190"
"945","AT1G68300"
"946","AT1G68370"
"947","AT1G68400"
"948","AT1G68410"
"949","AT1G68490"
"950","AT1G68550"
"951","AT1G68570"
"952","AT1G68580"
"953","AT1G68670"
"954","AT1G68910"
"955","AT1G68990"
"956","AT1G69040"
"957","AT1G69070"
"958","AT1G69160"
"959","AT1G69220"
"960","AT1G69250"
"961","AT1G69295"
"962","AT1G69340"
"963","AT1G69410"
"964","AT1G69460"
"965","AT1G69640"
"966","AT1G69670"
"967","AT1G69700"
"968","AT1G69760"
"969","AT1G69770"
"970","AT1G69780"
"971","AT1G69800"
"972","AT1G69840"
"973","AT1G69850"
"974","AT1G69935"
"975","AT1G69960"
"976","AT1G70100"
"977","AT1G70180"
"978","AT1G70210"
"979","AT1G70230"
"980","AT1G70260"
"981","AT1G70330"
"982","AT1G70480"
"983","AT1G70570"
"984","AT1G70710"
"985","AT1G70980"
"986","AT1G71020"
"987","AT1G71030"
"988","AT1G71070"
"989","AT1G71080"
"990","AT1G71090"
"991","AT1G71240"
"992","AT1G71260"
"993","AT1G71270"
"994","AT1G71340"
"995","AT1G71350"
"996","AT1G71410"
"997","AT1G71480"
"998","AT1G71696"
"999","AT1G71730"
"1000","AT1G71840"
"1001","AT1G71860"
"1002","AT1G71990"
"1003","AT1G72010"
"1004","AT1G72050"
"1005","AT1G72090"
"1006","AT1G72170"
"1007","AT1G72180"
"1008","AT1G72250"
"1009","AT1G72300"
"1010","AT1G72320"
"1011","AT1G72340"
"1012","AT1G72390"
"1013","AT1G72410"
"1014","AT1G72416"
"1015","AT1G72480"
"1016","AT1G72500"
"1017","AT1G72510"
"1018","AT1G72520"
"1019","AT1G72560"
"1020","AT1G72645"
"1021","AT1G72650"
"1022","AT1G72700"
"1023","AT1G72740"
"1024","AT1G72810"
"1025","AT1G72820"
"1026","AT1G72880"
"1027","AT1G72900"
"1028","AT1G72920"
"1029","AT1G73010"
"1030","AT1G73080"
"1031","AT1G73100"
"1032","AT1G73180"
"1033","AT1G73200"
"1034","AT1G73430"
"1035","AT1G73460"
"1036","AT1G73470"
"1037","AT1G73480"
"1038","AT1G73500"
"1039","AT1G73530"
"1040","AT1G73590"
"1041","AT1G73670"
"1042","AT1G73680"
"1043","AT1G73710"
"1044","AT1G73720"
"1045","AT1G73730"
"1046","AT1G73830"
"1047","AT1G73840"
"1048","AT1G73885"
"1049","AT1G73920"
"1050","AT1G73930"
"1051","AT1G73940"
"1052","AT1G73970"
"1053","AT1G73980"
"1054","AT1G74020"
"1055","AT1G74030"
"1056","AT1G74160"
"1057","AT1G74250"
"1058","AT1G74370"
"1059","AT1G74510"
"1060","AT1G74520"
"1061","AT1G74560"
"1062","AT1G74790"
"1063","AT1G74840"
"1064","AT1G74930"
"1065","AT1G74950"
"1066","AT1G75010"
"1067","AT1G75080"
"1068","AT1G75130"
"1069","AT1G75170"
"1070","AT1G75200"
"1071","AT1G75240"
"1072","AT1G75270"
"1073","AT1G75310"
"1074","AT1G75340"
"1075","AT1G75370"
"1076","AT1G75400"
"1077","AT1G75410"
"1078","AT1G75780"
"1079","AT1G75840"
"1080","AT1G75850"
"1081","AT1G75990"
"1082","AT1G76050"
"1083","AT1G76090"
"1084","AT1G76110"
"1085","AT1G76130"
"1086","AT1G76150"
"1087","AT1G76200"
"1088","AT1G76350"
"1089","AT1G76360"
"1090","AT1G76550"
"1091","AT1G76570"
"1092","AT1G76580"
"1093","AT1G76630"
"1094","AT1G76660"
"1095","AT1G76890"
"1096","AT1G76900"
"1097","AT1G76920"
"1098","AT1G76950"
"1099","AT1G77030"
"1100","AT1G77060"
"1101","AT1G77122"
"1102","AT1G77130"
"1103","AT1G77260"
"1104","AT1G77440"
"1105","AT1G77450"
"1106","AT1G77460"
"1107","AT1G77470"
"1108","AT1G77480"
"1109","AT1G77510"
"1110","AT1G77550"
"1111","AT1G77580"
"1112","AT1G77600"
"1113","AT1G77610"
"1114","AT1G77680"
"1115","AT1G77990"
"1116","AT1G78010"
"1117","AT1G78100"
"1118","AT1G78180"
"1119","AT1G78200"
"1120","AT1G78265"
"1121","AT1G78280"
"1122","AT1G78290"
"1123","AT1G78460"
"1124","AT1G78490"
"1125","AT1G78610"
"1126","AT1G78620"
"1127","AT1G78660"
"1128","AT1G78670"
"1129","AT1G78680"
"1130","AT1G78800"
"1131","AT1G78870"
"1132","AT1G78880"
"1133","AT1G78970"
"1134","AT1G78995"
"1135","AT1G79050"
"1136","AT1G79110"
"1137","AT1G79150"
"1138","AT1G79190"
"1139","AT1G79210"
"1140","AT1G79380"
"1141","AT1G79410"
"1142","AT1G79440"
"1143","AT1G79500"
"1144","AT1G79510"
"1145","AT1G79530"
"1146","AT1G79590"
"1147","AT1G79650"
"1148","AT1G79720"
"1149","AT1G79730"
"1150","AT1G79740"
"1151","AT1G79790"
"1152","AT1G79810"
"1153","AT1G79870"
"1154","AT1G79950"
"1155","AT1G79970"
"1156","AT1G80000"
"1157","AT1G80010"
"1158","AT1G80040"
"1159","AT1G80080"
"1160","AT1G80180"
"1161","AT1G80230"
"1162","AT1G80260"
"1163","AT1G80270"
"1164","AT1G80280"
"1165","AT1G80350"
"1166","AT1G80440"
"1167","AT1G80460"
"1168","AT1G80500"
"1169","AT1G80530"
"1170","AT1G80620"
"1171","AT1G80670"
"1172","AT1G80680"
"1173","AT1G80750"
"1174","AT1G80770"
"1175","AT1G80790"
"1176","AT1G80830"
"1177","AT1G80860"
"1178","AT1G80870"
"1179","AT1G80910"
"1180","AT1G80950"
"1181","AT2G01060"
"1182","AT2G01070"
"1183","AT2G01100"
"1184","AT2G01130"
"1185","AT2G01170"
"1186","AT2G01190"
"1187","AT2G01220"
"1188","AT2G01260"
"1189","AT2G01270"
"1190","AT2G01350"
"1191","AT2G01440"
"1192","AT2G01470"
"1193","AT2G01490"
"1194","AT2G01540"
"1195","AT2G01590"
"1196","AT2G01620"
"1197","AT2G01630"
"1198","AT2G01670"
"1199","AT2G01750"
"1200","AT2G01860"
"1201","AT2G01910"
"1202","AT2G01950"
"1203","AT2G02040"
"1204","AT2G02050"
"1205","AT2G02070"
"1206","AT2G02080"
"1207","AT2G02090"
"1208","AT2G02170"
"1209","AT2G02180"
"1210","AT2G02220"
"1211","AT2G02500"
"1212","AT2G02510"
"1213","AT2G02710"
"1214","AT2G02740"
"1215","AT2G02790"
"1216","AT2G02800"
"1217","AT2G02860"
"1218","AT2G02870"
"1219","AT2G02970"
"1220","AT2G03090"
"1221","AT2G03220"
"1222","AT2G03240"
"1223","AT2G03340"
"1224","AT2G03420"
"1225","AT2G03440"
"1226","AT2G03470"
"1227","AT2G03510"
"1228","AT2G03550"
"1229","AT2G03640"
"1230","AT2G03730"
"1231","AT2G03750"
"1232","AT2G03780"
"1233","AT2G03925"
"1234","AT2G04160"
"1235","AT2G04170"
"1236","AT2G04230"
"1237","AT2G04270"
"1238","AT2G04360"
"1239","AT2G04400"
"1240","AT2G04410"
"1241","AT2G04530"
"1242","AT2G04550"
"1243","AT2G04570"
"1244","AT2G04630"
"1245","AT2G04690"
"1246","AT2G04740"
