"","WS_c1.which.mclass....4...1."
"404","AT1G52360"
"405","AT1G52670"
"406","AT1G52740"
"407","AT1G52770"
"408","AT1G53090"
"409","AT1G53230"
"410","AT1G53280"
"411","AT1G53300"
"412","AT1G53310"
"413","AT1G53430"
"414","AT1G53440"
"415","AT1G53500"
"416","AT1G53510"
"417","AT1G53520"
"418","AT1G53670"
"419","AT1G53750"
"420","AT1G53800"
"421","AT1G53840"
"422","AT1G53850"
"423","AT1G54010"
"424","AT1G54080"
"425","AT1G54100"
"426","AT1G54130"
"427","AT1G54320"
"428","AT1G54350"
"429","AT1G54490"
"430","AT1G54520"
"431","AT1G54580"
"432","AT1G54610"
"433","AT1G54630"
"434","AT1G54920"
"435","AT1G55090"
"436","AT1G55210"
"437","AT1G55325"
"438","AT1G55330"
"439","AT1G55350"
"440","AT1G55450"
"441","AT1G55680"
"442","AT1G55840"
"443","AT1G56050"
"444","AT1G56110"
"445","AT1G56200"
"446","AT1G56300"
"447","AT1G56330"
"448","AT1G56450"
"449","AT1G56570"
"450","AT1G56580"
"451","AT1G57680"
"452","AT1G57770"
"453","AT1G58030"
"454","AT1G58250"
"455","AT1G58360"
"456","AT1G59610"
"457","AT1G59750"
"458","AT1G59900"
"459","AT1G60000"
"460","AT1G60070"
"461","AT1G60200"
"462","AT1G60550"
"463","AT1G60590"
"464","AT1G60710"
"465","AT1G60780"
"466","AT1G60800"
"467","AT1G60810"
"468","AT1G60900"
"469","AT1G60940"
"470","AT1G61100"
"471","AT1G61210"
"472","AT1G61740"
"473","AT1G61790"
"474","AT1G62020"
"475","AT1G62250"
"476","AT1G62500"
"477","AT1G62560"
"478","AT1G62740"
"479","AT1G62780"
"480","AT1G62960"
"481","AT1G63000"
"482","AT1G63010"
"483","AT1G63610"
"484","AT1G63680"
"485","AT1G63690"
"486","AT1G63700"
"487","AT1G63970"
"488","AT1G64090"
"489","AT1G64190"
"490","AT1G64230"
"491","AT1G64390"
"492","AT1G64430"
"493","AT1G64520"
"494","AT1G64550"
"495","AT1G64650"
"496","AT1G64900"
"497","AT1G64950"
"498","AT1G64970"
"499","AT1G65010"
"500","AT1G65070"
"501","AT1G65220"
"502","AT1G65230"
"503","AT1G65290"
"504","AT1G65440"
"505","AT1G65720"
"506","AT1G65820"
"507","AT1G65840"
"508","AT1G65860"
"509","AT1G66150"
"510","AT1G66160"
"511","AT1G66260"
"512","AT1G66330"
"513","AT1G66410"
"514","AT1G66430"
"515","AT1G66670"
"516","AT1G66840"
"517","AT1G66940"
"518","AT1G66970"
"519","AT1G66980"
"520","AT1G67140"
"521","AT1G67230"
"522","AT1G67350"
"523","AT1G67480"
"524","AT1G67680"
"525","AT1G67730"
"526","AT1G67840"
"527","AT1G67900"
"528","AT1G68060"
"529","AT1G68440"
"530","AT1G68520"
"531","AT1G68660"
"532","AT1G68720"
"533","AT1G68790"
"534","AT1G68890"
"535","AT1G69200"
"536","AT1G69252"
"537","AT1G69390"
"538","AT1G69420"
"539","AT1G69510"
"540","AT1G69530"
"541","AT1G69730"
"542","AT1G69830"
"543","AT1G69870"
"544","AT1G70060"
"545","AT1G70070"
"546","AT1G70090"
"547","AT1G70160"
"548","AT1G70200"
"549","AT1G70250"
"550","AT1G70280"
"551","AT1G70290"
"552","AT1G70310"
"553","AT1G70610"
"554","AT1G70620"
"555","AT1G70660"
"556","AT1G70700"
"557","AT1G70770"
"558","AT1G70780"
"559","AT1G70820"
"560","AT1G70890"
"561","AT1G70940"
"562","AT1G71010"
"563","AT1G71040"
"564","AT1G71220"
"565","AT1G71695"
"566","AT1G71710"
"567","AT1G71720"
"568","AT1G71810"
"569","AT1G71820"
"570","AT1G71880"
"571","AT1G71980"
"572","AT1G72030"
"573","AT1G72040"
"574","AT1G72130"
"575","AT1G72160"
"576","AT1G72430"
"577","AT1G72440"
"578","AT1G72450"
"579","AT1G72550"
"580","AT1G72640"
"581","AT1G72710"
"582","AT1G72750"
"583","AT1G72770"
"584","AT1G72910"
"585","AT1G72930"
"586","AT1G72940"
"587","AT1G72970"
"588","AT1G73030"
"589","AT1G73060"
"590","AT1G73110"
"591","AT1G73170"
"592","AT1G73230"
"593","AT1G73390"
"594","AT1G73650"
"595","AT1G73655"
"596","AT1G73870"
"597","AT1G73960"
"598","AT1G73990"
"599","AT1G74040"
"600","AT1G74070"
"601","AT1G74090"
"602","AT1G74100"
"603","AT1G74230"
"604","AT1G74260"
"605","AT1G74270"
"606","AT1G74380"
"607","AT1G74450"
"608","AT1G74640"
"609","AT1G74690"
"610","AT1G74720"
"611","AT1G74850"
"612","AT1G74880"
"613","AT1G74910"
"614","AT1G75100"
"615","AT1G75180"
"616","AT1G75210"
"617","AT1G75220"
"618","AT1G75330"
"619","AT1G75460"
"620","AT1G75560"
"621","AT1G75630"
"622","AT1G75660"
"623","AT1G75680"
"624","AT1G75800"
"625","AT1G75820"
"626","AT1G76140"
"627","AT1G76400"
"628","AT1G76450"
"629","AT1G76520"
"630","AT1G76600"
"631","AT1G76650"
"632","AT1G76670"
"633","AT1G76730"
"634","AT1G76850"
"635","AT1G76878"
"636","AT1G76880"
"637","AT1G77090"
"638","AT1G77180"
"639","AT1G77300"
"640","AT1G77590"
"641","AT1G77670"
"642","AT1G77740"
"643","AT1G77800"
"644","AT1G77840"
"645","AT1G77930"
"646","AT1G78020"
"647","AT1G78060"
"648","AT1G78140"
"649","AT1G78150"
"650","AT1G78230"
"651","AT1G78240"
"652","AT1G78560"
"653","AT1G78580"
"654","AT1G78600"
"655","AT1G78850"
"656","AT1G78915"
"657","AT1G78920"
"658","AT1G79000"
"659","AT1G79010"
"660","AT1G79090"
"661","AT1G79230"
"662","AT1G79270"
"663","AT1G79280"
"664","AT1G79340"
"665","AT1G79350"
"666","AT1G79570"
"667","AT1G79690"
"668","AT1G79830"
"669","AT1G79940"
"670","AT1G79990"
"671","AT1G80030"
"672","AT1G80360"
"673","AT1G80410"
"674","AT1G80480"
"675","AT1G80490"
"676","AT1G80560"
"677","AT1G80640"
"678","AT1G80760"
"679","AT1G80780"
"680","AT1G80840"
"681","AT1G80920"
"682","AT1G80930"
"683","AT2G01140"
"684","AT2G01180"
"685","AT2G01290"
"686","AT2G01320"
"687","AT2G01420"
"688","AT2G01450"
"689","AT2G01600"
"690","AT2G01680"
"691","AT2G01690"
"692","AT2G01720"
"693","AT2G01820"
"694","AT2G01850"
"695","AT2G01970"
"696","AT2G02100"
"697","AT2G02130"
"698","AT2G02160"
"699","AT2G02560"
"700","AT2G02760"
"701","AT2G03120"
"702","AT2G03140"
"703","AT2G03150"
"704","AT2G03390"
"705","AT2G03680"
"706","AT2G03820"
"707","AT2G03890"
"708","AT2G04039"
"709","AT2G04280"
"710","AT2G04350"
"711","AT2G04390"
"712","AT2G04520"
"713","AT2G04700"
"714","AT2G04755"
"715","AT2G05170"
"716","AT2G05220"
"717","AT2G05310"
"718","AT2G05790"
"719","AT2G05840"
"720","AT2G05940"
"721","AT2G06050"
"722","AT2G06530"
"723","AT2G06925"
"724","AT2G07050"
"725","AT2G07360"
"726","AT2G08780"
"727","AT2G09990"
"728","AT2G11910"
"729","AT2G13370"
"730","AT2G13440"
"731","AT2G13540"
"732","AT2G13560"
"733","AT2G14720"
"734","AT2G14750"
"735","AT2G14890"
"736","AT2G15020"
"737","AT2G15290"
"738","AT2G15480"
"739","AT2G15555"
"740","AT2G15890"
"741","AT2G15960"
"742","AT2G15970"
"743","AT2G16280"
"744","AT2G16365"
"745","AT2G16430"
"746","AT2G16485"
"747","AT2G16510"
"748","AT2G16640"
"749","AT2G16940"
"750","AT2G16950"
"751","AT2G17190"
"752","AT2G17200"
"753","AT2G17240"
"754","AT2G17340"
"755","AT2G17390"
"756","AT2G17420"
"757","AT2G17930"
"758","AT2G18040"
"759","AT2G18110"
"760","AT2G18160"
"761","AT2G18230"
"762","AT2G18300"
"763","AT2G18790"
"764","AT2G19310"
"765","AT2G19520"
"766","AT2G19540"
"767","AT2G19760"
"768","AT2G19830"
"769","AT2G19940"
"770","AT2G20020"
"771","AT2G20050"
"772","AT2G20140"
"773","AT2G20190"
"774","AT2G20230"
"775","AT2G20280"
"776","AT2G20450"
"777","AT2G20560"
"778","AT2G20630"
"779","AT2G20690"
"780","AT2G20760"
"781","AT2G20820"
"782","AT2G20830"
"783","AT2G20920"
"784","AT2G20960"
"785","AT2G21140"
"786","AT2G21160"
"787","AT2G21250"
"788","AT2G21280"
"789","AT2G21300"
"790","AT2G21340"
"791","AT2G21380"
"792","AT2G21385"
"793","AT2G21410"
"794","AT2G21520"
"795","AT2G21530"
"796","AT2G21580"
"797","AT2G21790"
"798","AT2G21960"
"799","AT2G21970"
"800","AT2G22010"
"801","AT2G22170"
"802","AT2G22240"
"803","AT2G22300"
"804","AT2G22400"
"805","AT2G22500"
"806","AT2G22540"
"807","AT2G22660"
"808","AT2G22780"
"809","AT2G22795"
"810","AT2G23070"
"811","AT2G23090"
"812","AT2G23390"
"813","AT2G23610"
"814","AT2G23670"
"815","AT2G23672"
"816","AT2G24020"
"817","AT2G24050"
"818","AT2G24060"
"819","AT2G24120"
"820","AT2G24150"
"821","AT2G24180"
"822","AT2G24360"
"823","AT2G24420"
"824","AT2G25110"
"825","AT2G25140"
"826","AT2G25170"
"827","AT2G25430"
"828","AT2G25490"
"829","AT2G25660"
"830","AT2G25670"
"831","AT2G25730"
"832","AT2G25760"
"833","AT2G25830"
"834","AT2G25840"
"835","AT2G25870"
"836","AT2G25970"
"837","AT2G26150"
"838","AT2G26280"
"839","AT2G26330"
"840","AT2G26340"
"841","AT2G26530"
"842","AT2G26570"
"843","AT2G26670"
"844","AT2G26730"
"845","AT2G26770"
"846","AT2G26800"
"847","AT2G26890"
"848","AT2G27020"
"849","AT2G27030"
"850","AT2G27040"
"851","AT2G27050"
"852","AT2G27080"
"853","AT2G27100"
"854","AT2G27230"
"855","AT2G27290"
"856","AT2G27402"
"857","AT2G27600"
"858","AT2G27810"
"859","AT2G27820"
"860","AT2G27830"
"861","AT2G27900"
"862","AT2G27950"
"863","AT2G28190"
"864","AT2G28320"
"865","AT2G28470"
"866","AT2G28540"
"867","AT2G28550"
"868","AT2G28840"
"869","AT2G28900"
"870","AT2G28950"
"871","AT2G29080"
"872","AT2G29180"
"873","AT2G29190"
"874","AT2G29210"
"875","AT2G29290"
"876","AT2G29340"
"877","AT2G29360"
"878","AT2G29400"
"879","AT2G29420"
"880","AT2G29510"
"881","AT2G29670"
"882","AT2G29980"
"883","AT2G30010"
"884","AT2G30020"
"885","AT2G30050"
"886","AT2G30060"
"887","AT2G30140"
"888","AT2G30150"
"889","AT2G30170"
"890","AT2G30200"
"891","AT2G30440"
"892","AT2G30970"
"893","AT2G30980"
"894","AT2G31040"
"895","AT2G31070"
"896","AT2G31380"
"897","AT2G31410"
"898","AT2G31570"
"899","AT2G31660"
"900","AT2G31670"
"901","AT2G31750"
"902","AT2G31751"
"903","AT2G31800"
"904","AT2G31810"
"905","AT2G31890"
"906","AT2G32080"
"907","AT2G32520"
"908","AT2G32530"
"909","AT2G32540"
"910","AT2G32560"
"911","AT2G32640"
"912","AT2G32700"
"913","AT2G32920"
"914","AT2G32950"
"915","AT2G33340"
"916","AT2G33410"
"917","AT2G33530"
"918","AT2G33730"
"919","AT2G33770"
"920","AT2G33830"
"921","AT2G34357"
"922","AT2G34510"
"923","AT2G34560"
"924","AT2G34590"
"925","AT2G34620"
"926","AT2G34630"
"927","AT2G34640"
"928","AT2G34680"
"929","AT2G34710"
"930","AT2G34750"
"931","AT2G35040"
"932","AT2G35060"
"933","AT2G35410"
"934","AT2G35500"
"935","AT2G35630"
"936","AT2G35680"
"937","AT2G35780"
"938","AT2G35800"
"939","AT2G35810"
"940","AT2G35820"
"941","AT2G35830"
"942","AT2G35840"
"943","AT2G35880"
"944","AT2G35940"
"945","AT2G35960"
"946","AT2G36000"
"947","AT2G36145"
"948","AT2G36170"
"949","AT2G36220"
"950","AT2G36250"
"951","AT2G36390"
"952","AT2G36490"
"953","AT2G36580"
"954","AT2G36620"
"955","AT2G36720"
"956","AT2G36835"
"957","AT2G36850"
"958","AT2G36885"
"959","AT2G36895"
"960","AT2G37050"
"961","AT2G37080"
"962","AT2G37110"
"963","AT2G37170"
"964","AT2G37180"
"965","AT2G37240"
"966","AT2G37250"
"967","AT2G37340"
"968","AT2G37410"
"969","AT2G37480"
"970","AT2G37550"
"971","AT2G37630"
"972","AT2G37640"
"973","AT2G37710"
"974","AT2G37860"
"975","AT2G38120"
"976","AT2G38270"
"977","AT2G38280"
"978","AT2G38310"
"979","AT2G38440"
"980","AT2G38470"
"981","AT2G38550"
"982","AT2G38650"
"983","AT2G38670"
"984","AT2G38770"
"985","AT2G38780"
"986","AT2G38800"
"987","AT2G39080"
"988","AT2G39310"
"989","AT2G39330"
"990","AT2G39340"
"991","AT2G39390"
"992","AT2G39570"
"993","AT2G39580"
"994","AT2G39670"
"995","AT2G39770"
"996","AT2G39780"
"997","AT2G39800"
"998","AT2G39930"
"999","AT2G39970"
"1000","AT2G39990"
"1001","AT2G40060"
"1002","AT2G40290"
"1003","AT2G40300"
"1004","AT2G40360"
"1005","AT2G40430"
"1006","AT2G40510"
"1007","AT2G40540"
"1008","AT2G40590"
"1009","AT2G40610"
"1010","AT2G40730"
"1011","AT2G40890"
"1012","AT2G40940"
"1013","AT2G41010"
"1014","AT2G41040"
"1015","AT2G41220"
"1016","AT2G41250"
"1017","AT2G41410"
"1018","AT2G41530"
"1019","AT2G41560"
"1020","AT2G41620"
"1021","AT2G41630"
"1022","AT2G41720"
"1023","AT2G41740"
"1024","AT2G41790"
"1025","AT2G41900"
"1026","AT2G41960"
"1027","AT2G42130"
"1028","AT2G42210"
"1029","AT2G42270"
"1030","AT2G42310"
"1031","AT2G42320"
"1032","AT2G42500"
"1033","AT2G42580"
"1034","AT2G42610"
"1035","AT2G42680"
"1036","AT2G42690"
"1037","AT2G42750"
"1038","AT2G42770"
"1039","AT2G42880"
"1040","AT2G42910"
"1041","AT2G43100"
"1042","AT2G43150"
"1043","AT2G43360"
"1044","AT2G43410"
"1045","AT2G43560"
"1046","AT2G43630"
"1047","AT2G43945"
"1048","AT2G43950"
"1049","AT2G44040"
"1050","AT2G44050"
"1051","AT2G44080"
"1052","AT2G44090"
"1053","AT2G44210"
"1054","AT2G44350"
"1055","AT2G44490"
"1056","AT2G44500"
"1057","AT2G44610"
"1058","AT2G44640"
"1059","AT2G44650"
"1060","AT2G44670"
"1061","AT2G44860"
"1062","AT2G44870"
"1063","AT2G44920"
"1064","AT2G45070"
"1065","AT2G45160"
"1066","AT2G45300"
"1067","AT2G45340"
"1068","AT2G45440"
"1069","AT2G45540"
"1070","AT2G45560"
"1071","AT2G45620"
"1072","AT2G45670"
"1073","AT2G45770"
"1074","AT2G45790"
"1075","AT2G45810"
"1076","AT2G45820"
"1077","AT2G45970"
"1078","AT2G45980"
"1079","AT2G45990"
"1080","AT2G46020"
"1081","AT2G46100"
"1082","AT2G46330"
"1083","AT2G46370"
"1084","AT2G46500"
"1085","AT2G46505"
"1086","AT2G46510"
"1087","AT2G46560"
"1088","AT2G46600"
"1089","AT2G46650"
"1090","AT2G46915"
"1091","AT2G47160"
"1092","AT2G47240"
"1093","AT2G47250"
"1094","AT2G47320"
"1095","AT2G47440"
"1096","AT2G47470"
"1097","AT2G47490"
"1098","AT2G47510"
"1099","AT2G47710"
"1100","AT2G47910"
"1101","AT2G47980"
"1102","AT2G48020"
"1103","AT2G48060"
"1104","AT2G48070"
"1105","AT2G48160"
"1106","AT3G01180"
"1107","AT3G01290"
"1108","AT3G01310"
"1109","AT3G01340"
"1110","AT3G01370"
"1111","AT3G01390"
"1112","AT3G01440"
"1113","AT3G01470"
"1114","AT3G01550"
"1115","AT3G01690"
"1116","AT3G01780"
"1117","AT3G01810"
"1118","AT3G02050"
"1119","AT3G02060"
"1120","AT3G02170"
"1121","AT3G02180"
"1122","AT3G02200"
"1123","AT3G02230"
"1124","AT3G02250"
"1125","AT3G02350"
"1126","AT3G02380"
"1127","AT3G02450"
"1128","AT3G02520"
"1129","AT3G02530"
"1130","AT3G02540"
"1131","AT3G02570"
"1132","AT3G02600"
"1133","AT3G02630"
"1134","AT3G02690"
"1135","AT3G02720"
"1136","AT3G02750"
"1137","AT3G02760"
"1138","AT3G02780"
"1139","AT3G03100"
"1140","AT3G03150"
"1141","AT3G03380"
"1142","AT3G03790"
"1143","AT3G03890"
"1144","AT3G03920"
"1145","AT3G03940"
"1146","AT3G03960"
"1147","AT3G03990"
"1148","AT3G04090"
"1149","AT3G04140"
"1150","AT3G04240"
"1151","AT3G04260"
"1152","AT3G04290"
"1153","AT3G04470"
"1154","AT3G04550"
"1155","AT3G04720"
"1156","AT3G04730"
"1157","AT3G04760"
"1158","AT3G04910"
"1159","AT3G05060"
"1160","AT3G05165"
"1161","AT3G05180"
"1162","AT3G05200"
"1163","AT3G05220"
"1164","AT3G05350"
"1165","AT3G05420"
"1166","AT3G05530"
"1167","AT3G05545"
"1168","AT3G05680"
"1169","AT3G05905"
"1170","AT3G05970"
"1171","AT3G06050"
"1172","AT3G06350"
"1173","AT3G06400"
"1174","AT3G06483"
"1175","AT3G06530"
"1176","AT3G06550"
"1177","AT3G06580"
"1178","AT3G06670"
"1179","AT3G06720"
"1180","AT3G06860"
"1181","AT3G06880"
"1182","AT3G06980"
"1183","AT3G07050"
"1184","AT3G07090"
"1185","AT3G07270"
"1186","AT3G07390"
"1187","AT3G07430"
"1188","AT3G07480"
"1189","AT3G07560"
"1190","AT3G07660"
"1191","AT3G07670"
"1192","AT3G07720"
"1193","AT3G07770"
"1194","AT3G07790"
"1195","AT3G07810"
"1196","AT3G08010"
"1197","AT3G08610"
"1198","AT3G08640"
"1199","AT3G08650"
"1200","AT3G08850"
"1201","AT3G08943"
"1202","AT3G09090"
"1203","AT3G09100"
"1204","AT3G09210"
"1205","AT3G09260"
"1206","AT3G09275"
"1207","AT3G09300"
"1208","AT3G09600"
"1209","AT3G09740"
"1210","AT3G09850"
"1211","AT3G09860"
"1212","AT3G09920"
"1213","AT3G10020"
"1214","AT3G10050"
"1215","AT3G10060"
"1216","AT3G10160"
"1217","AT3G10270"
"1218","AT3G10350"
"1219","AT3G10380"
"1220","AT3G10410"
"1221","AT3G10520"
"1222","AT3G10650"
"1223","AT3G10670"
"1224","AT3G10690"
"1225","AT3G10720"
"1226","AT3G10740"
"1227","AT3G10850"
"1228","AT3G10860"
"1229","AT3G10970"
"1230","AT3G10985"
"1231","AT3G11250"
"1232","AT3G11400"
"1233","AT3G11450"
"1234","AT3G11670"
"1235","AT3G11830"
"1236","AT3G11910"
"1237","AT3G11930"
"1238","AT3G11945"
"1239","AT3G11964"
"1240","AT3G12010"
"1241","AT3G12080"
"1242","AT3G12260"
"1243","AT3G12280"
"1244","AT3G12290"
"1245","AT3G12390"
"1246","AT3G12490"
