"","WS_c1.which.mclass....1...1."
"506","AT1G76480"
"507","AT1G76500"
"508","AT1G76610"
"509","AT1G76640"
"510","AT1G76770"
"511","AT1G76952"
"512","AT1G77525"
"513","AT1G77730"
"514","AT1G77790"
"515","AT1G78220"
"516","AT1G78360"
"517","AT1G78390"
"518","AT1G78710"
"519","AT1G78720"
"520","AT1G78840"
"521","AT1G79103"
"522","AT1G79130"
"523","AT1G79180"
"524","AT1G79250"
"525","AT1G79310"
"526","AT1G79320"
"527","AT1G79330"
"528","AT1G79400"
"529","AT1G79450"
"530","AT1G79860"
"531","AT1G79915"
"532","AT1G80590"
"533","AT1G80745"
"534","AT2G01175"
"535","AT2G01240"
"536","AT2G01310"
"537","AT2G01580"
"538","AT2G01770"
"539","AT2G01810"
"540","AT2G02000"
"541","AT2G02250"
"542","AT2G02300"
"543","AT2G02310"
"544","AT2G02610"
"545","AT2G02620"
"546","AT2G02630"
"547","AT2G02635"
"548","AT2G02640"
"549","AT2G02680"
"550","AT2G02690"
"551","AT2G03010"
"552","AT2G03360"
"553","AT2G03370"
"554","AT2G03460"
"555","AT2G03720"
"556","AT2G03830"
"557","AT2G03850"
"558","AT2G03995"
"559","AT2G04025"
"560","AT2G04038"
"561","AT2G04190"
"562","AT2G04215"
"563","AT2G04220"
"564","AT2G04480"
"565","AT2G04545"
"566","AT2G04680"
"567","AT2G04805"
"568","AT2G05075"
"569","AT2G05180"
"570","AT2G05330"
"571","AT2G05400"
"572","AT2G05430"
"573","AT2G05510"
"574","AT2G05575"
"575","AT2G05635"
"576","AT2G05895"
"577","AT2G06485"
"578","AT2G06835"
"579","AT2G07633"
"580","AT2G07675"
"581","AT2G07692"
"582","AT2G07724"
"583","AT2G07734"
"584","AT2G07739"
"585","AT2G07773"
"586","AT2G07785"
"587","AT2G07787"
"588","AT2G07805"
"589","AT2G07815"
"590","AT2G07835"
"591","AT2G07950"
"592","AT2G08020"
"593","AT2G08025"
"594","AT2G08445"
"595","AT2G08690"
"596","AT2G08735"
"597","AT2G09230"
"598","AT2G09370"
"599","AT2G09470"
"600","AT2G09505"
"601","AT2G09665"
"602","AT2G09745"
"603","AT2G10930"
"604","AT2G12646"
"605","AT2G13900"
"606","AT2G14070"
"607","AT2G14210"
"608","AT2G14510"
"609","AT2G14620"
"610","AT2G14760"
"611","AT2G14820"
"612","AT2G14920"
"613","AT2G14960"
"614","AT2G15340"
"615","AT2G15350"
"616","AT2G15590"
"617","AT2G15780"
"618","AT2G16005"
"619","AT2G16190"
"620","AT2G16210"
"621","AT2G16230"
"622","AT2G16385"
"623","AT2G16450"
"624","AT2G16980"
"625","AT2G17055"
"626","AT2G17070"
"627","AT2G17080"
"628","AT2G17590"
"629","AT2G17600"
"630","AT2G17660"
"631","AT2G17850"
"632","AT2G17940"
"633","AT2G18140"
"634","AT2G18490"
"635","AT2G18550"
"636","AT2G18590"
"637","AT2G18640"
"638","AT2G18800"
"639","AT2G19050"
"640","AT2G19060"
"641","AT2G19146"
"642","AT2G19150"
"643","AT2G19230"
"644","AT2G19410"
"645","AT2G19610"
"646","AT2G19900"
"647","AT2G20030"
"648","AT2G20080"
"649","AT2G20470"
"650","AT2G20520"
"651","AT2G20825"
"652","AT2G21010"
"653","AT2G21188"
"654","AT2G21610"
"655","AT2G21820"
"656","AT2G21840"
"657","AT2G21850"
"658","AT2G21930"
"659","AT2G22180"
"660","AT2G22290"
"661","AT2G22510"
"662","AT2G22630"
"663","AT2G22750"
"664","AT2G22760"
"665","AT2G22950"
"666","AT2G23110"
"667","AT2G23270"
"668","AT2G23400"
"669","AT2G23830"
"670","AT2G23960"
"671","AT2G24000"
"672","AT2G24130"
"673","AT2G24430"
"674","AT2G24610"
"675","AT2G24720"
"676","AT2G25150"
"677","AT2G25160"
"678","AT2G25240"
"679","AT2G25410"
"680","AT2G25890"
"681","AT2G25980"
"682","AT2G26290"
"683","AT2G26370"
"684","AT2G26380"
"685","AT2G26420"
"686","AT2G27000"
"687","AT2G27120"
"688","AT2G27229"
"689","AT2G27370"
"690","AT2G27390"
"691","AT2G27535"
"692","AT2G27550"
"693","AT2G28270"
"694","AT2G28610"
"695","AT2G28680"
"696","AT2G28700"
"697","AT2G28710"
"698","AT2G28850"
"699","AT2G28860"
"700","AT2G28960"
"701","AT2G28990"
"702","AT2G29000"
"703","AT2G29100"
"704","AT2G29470"
"705","AT2G29485"
"706","AT2G29880"
"707","AT2G30130"
"708","AT2G30220"
"709","AT2G30300"
"710","AT2G30340"
"711","AT2G31081"
"712","AT2G31082"
"713","AT2G31083"
"714","AT2G31310"
"715","AT2G31480"
"716","AT2G31540"
"717","AT2G31910"
"718","AT2G31930"
"719","AT2G32610"
"720","AT2G32620"
"721","AT2G32660"
"722","AT2G32750"
"723","AT2G33070"
"724","AT2G33080"
"725","AT2G33130"
"726","AT2G33230"
"727","AT2G33280"
"728","AT2G33720"
"729","AT2G33790"
"730","AT2G34000"
"731","AT2G34020"
"732","AT2G34224"
"733","AT2G34320"
"734","AT2G34330"
"735","AT2G34350"
"736","AT2G34360"
"737","AT2G34370"
"738","AT2G34555"
"739","AT2G34610"
"740","AT2G34990"
"741","AT2G35000"
"742","AT2G35200"
"743","AT2G35270"
"744","AT2G35300"
"745","AT2G35612"
"746","AT2G35730"
"747","AT2G35770"
"748","AT2G35890"
"749","AT2G35980"
"750","AT2G35990"
"751","AT2G36020"
"752","AT2G36100"
"753","AT2G36210"
"754","AT2G36295"
"755","AT2G36550"
"756","AT2G36610"
"757","AT2G36640"
"758","AT2G36710"
"759","AT2G37440"
"760","AT2G37610"
"761","AT2G37700"
"762","AT2G37740"
"763","AT2G37805"
"764","AT2G37810"
"765","AT2G37820"
"766","AT2G38100"
"767","AT2G38510"
"768","AT2G38920"
"769","AT2G39040"
"770","AT2G39375"
"771","AT2G39380"
"772","AT2G39490"
"773","AT2G39530"
"774","AT2G40010"
"775","AT2G40113"
"776","AT2G40116"
"777","AT2G40170"
"778","AT2G40580"
"779","AT2G40910"
"780","AT2G41240"
"781","AT2G41800"
"782","AT2G41850"
"783","AT2G41970"
"784","AT2G42060"
"785","AT2G42090"
"786","AT2G42140"
"787","AT2G42430"
"788","AT2G42440"
"789","AT2G42660"
"790","AT2G42850"
"791","AT2G42860"
"792","AT2G43220"
"793","AT2G43390"
"794","AT2G43470"
"795","AT2G43480"
"796","AT2G43580"
"797","AT2G43600"
"798","AT2G43670"
"799","AT2G44000"
"800","AT2G44010"
"801","AT2G44110"
"802","AT2G44340"
"803","AT2G44581"
"804","AT2G44590"
"805","AT2G44990"
"806","AT2G45360"
"807","AT2G45550"
"808","AT2G45780"
"809","AT2G46130"
"810","AT2G46455"
"811","AT2G46480"
"812","AT2G46495"
"813","AT2G46740"
"814","AT2G46750"
"815","AT2G46770"
"816","AT2G46840"
"817","AT2G46850"
"818","AT2G46860"
"819","AT2G46960"
"820","AT2G47520"
"821","AT2G47530"
"822","AT2G47540"
"823","AT2G47770"
"824","AT2G47870"
"825","AT2G47950"
"826","AT2G48121"
"827","AT2G48140"
"828","AT3G01035"
"829","AT3G01045"
"830","AT3G01105"
"831","AT3G01175"
"832","AT3G01270"
"833","AT3G01295"
"834","AT3G01311"
"835","AT3G01513"
"836","AT3G01730"
"837","AT3G01760"
"838","AT3G01900"
"839","AT3G02035"
"840","AT3G02100"
"841","AT3G02242"
"842","AT3G02245"
"843","AT3G02430"
"844","AT3G02465"
"845","AT3G02493"
"846","AT3G02495"
"847","AT3G02565"
"848","AT3G02590"
"849","AT3G02677"
"850","AT3G02925"
"851","AT3G02935"
"852","AT3G02940"
"853","AT3G03215"
"854","AT3G03280"
"855","AT3G03290"
"856","AT3G03495"
"857","AT3G03500"
"858","AT3G03620"
"859","AT3G03650"
"860","AT3G03660"
"861","AT3G03670"
"862","AT3G03760"
"863","AT3G03800"
"864","AT3G03895"
"865","AT3G04015"
"866","AT3G04320"
"867","AT3G04330"
"868","AT3G04360"
"869","AT3G04370"
"870","AT3G04570"
"871","AT3G04900"
"872","AT3G05075"
"873","AT3G05140"
"874","AT3G05155"
"875","AT3G05770"
"876","AT3G05858"
"877","AT3G05860"
"878","AT3G05950"
"879","AT3G05995"
"880","AT3G06025"
"881","AT3G06460"
"882","AT3G06545"
"883","AT3G06560"
"884","AT3G07070"
"885","AT3G07120"
"886","AT3G07255"
"887","AT3G07425"
"888","AT3G07490"
"889","AT3G07555"
"890","AT3G07900"
"891","AT3G08065"
"892","AT3G08560"
"893","AT3G08895"
"894","AT3G09110"
"895","AT3G09120"
"896","AT3G09145"
"897","AT3G09220"
"898","AT3G09280"
"899","AT3G09290"
"900","AT3G09400"
"901","AT3G09655"
"902","AT3G09950"
"903","AT3G09960"
"904","AT3G10113"
"905","AT3G10430"
"906","AT3G10470"
"907","AT3G10510"
"908","AT3G10560"
"909","AT3G10710"
"910","AT3G10750"
"911","AT3G10790"
"912","AT3G11160"
"913","AT3G11180"
"914","AT3G11415"
"915","AT3G11550"
"916","AT3G11870"
"917","AT3G12240"
"918","AT3G12540"
"919","AT3G12720"
"920","AT3G12880"
"921","AT3G13010"
"922","AT3G13400"
"923","AT3G13404"
"924","AT3G13435"
"925","AT3G13660"
"926","AT3G13820"
"927","AT3G13898"
"928","AT3G14140"
"929","AT3G14260"
"930","AT3G14320"
"931","AT3G14340"
"932","AT3G14362"
"933","AT3G14380"
"934","AT3G14395"
"935","AT3G14490"
"936","AT3G14510"
"937","AT3G14530"
"938","AT3G14540"
"939","AT3G14640"
"940","AT3G14700"
"941","AT3G14880"
"942","AT3G15240"
"943","AT3G15250"
"944","AT3G15440"
"945","AT3G15700"
"946","AT3G15830"
"947","AT3G15960"
"948","AT3G16020"
"949","AT3G16040"
"950","AT3G16300"
"951","AT3G16440"
"952","AT3G16555"
"953","AT3G17010"
"954","AT3G17180"
"955","AT3G17220"
"956","AT3G17760"
"957","AT3G18250"
"958","AT3G18450"
"959","AT3G18570"
"960","AT3G18720"
"961","AT3G19320"
"962","AT3G19615"
"963","AT3G19663"
"964","AT3G19940"
"965","AT3G20140"
"966","AT3G20160"
"967","AT3G20360"
"968","AT3G20557"
"969","AT3G20590"
"970","AT3G20710"
"971","AT3G20840"
"972","AT3G20850"
"973","AT3G20880"
"974","AT3G20940"
"975","AT3G21000"
"976","AT3G21180"
"977","AT3G21320"
"978","AT3G21352"
"979","AT3G21720"
"980","AT3G21800"
"981","AT3G22235"
"982","AT3G22250"
"983","AT3G22565"
"984","AT3G22570"
"985","AT3G23060"
"986","AT3G23175"
"987","AT3G23180"
"988","AT3G23360"
"989","AT3G23380"
"990","AT3G23470"
"991","AT3G23860"
"992","AT3G24130"
"993","AT3G24210"
"994","AT3G24240"
"995","AT3G24310"
"996","AT3G24332"
"997","AT3G24510"
"998","AT3G24540"
"999","AT3G24605"
"1000","AT3G24750"
"1001","AT3G24790"
"1002","AT3G24890"
"1003","AT3G25080"
"1004","AT3G25260"
"1005","AT3G25490"
"1006","AT3G25505"
"1007","AT3G25655"
"1008","AT3G25795"
"1009","AT3G25830"
"1010","AT3G25855"
"1011","AT3G25930"
"1012","AT3G25950"
"1013","AT3G26120"
"1014","AT3G26395"
"1015","AT3G26480"
"1016","AT3G26610"
"1017","AT3G27040"
"1018","AT3G27070"
"1019","AT3G27250"
"1020","AT3G27415"
"1021","AT3G27416"
"1022","AT3G27473"
"1023","AT3G27475"
"1024","AT3G27480"
"1025","AT3G27490"
"1026","AT3G27884"
"1027","AT3G27950"
"1028","AT3G28155"
"1029","AT3G28290"
"1030","AT3G28300"
"1031","AT3G28380"
"1032","AT3G28560"
"1033","AT3G28635"
"1034","AT3G28780"
"1035","AT3G28875"
"1036","AT3G28917"
"1037","AT3G28980"
"1038","AT3G29110"
"1039","AT3G29260"
"1040","AT3G29430"
"1041","AT3G29630"
"1042","AT3G29635"
"1043","AT3G29780"
"1044","AT3G30210"
"1045","AT3G30260"
"1046","AT3G30350"
"1047","AT3G30725"
"1048","AT3G30842"
"1049","AT3G32030"
"1050","AT3G32040"
"1051","AT3G32047"
"1052","AT3G42180"
"1053","AT3G43850"
"1054","AT3G44290"
"1055","AT3G44326"
"1056","AT3G44550"
"1057","AT3G44765"
"1058","AT3G44805"
"1059","AT3G44830"
"1060","AT3G44870"
"1061","AT3G45080"
"1062","AT3G45200"
"1063","AT3G45220"
"1064","AT3G45690"
"1065","AT3G45700"
"1066","AT3G45720"
"1067","AT3G45840"
"1068","AT3G45920"
"1069","AT3G46170"
"1070","AT3G46190"
"1071","AT3G46260"
"1072","AT3G46270"
"1073","AT3G46300"
"1074","AT3G46330"
"1075","AT3G46340"
"1076","AT3G46400"
"1077","AT3G46700"
"1078","AT3G46710"
"1079","AT3G46720"
"1080","AT3G46760"
"1081","AT3G46800"
"1082","AT3G46810"
"1083","AT3G46845"
"1084","AT3G46890"
"1085","AT3G47040"
"1086","AT3G47050"
"1087","AT3G47210"
"1088","AT3G47290"
"1089","AT3G47350"
"1090","AT3G47710"
"1091","AT3G47760"
"1092","AT3G47770"
"1093","AT3G47790"
"1094","AT3G47965"
"1095","AT3G48260"
"1096","AT3G48344"
"1097","AT3G48346"
"1098","AT3G48400"
"1099","AT3G48450"
"1100","AT3G48835"
"1101","AT3G48940"
"1102","AT3G49190"
"1103","AT3G49630"
"1104","AT3G49760"
"1105","AT3G49845"
"1106","AT3G50150"
"1107","AT3G50160"
"1108","AT3G50460"
"1109","AT3G50610"
"1110","AT3G50640"
"1111","AT3G50710"
"1112","AT3G50980"
"1113","AT3G51350"
"1114","AT3G51360"
"1115","AT3G51410"
"1116","AT3G51540"
"1117","AT3G51560"
"1118","AT3G51570"
"1119","AT3G51642"
"1120","AT3G51680"
"1121","AT3G52160"
"1122","AT3G52320"
"1123","AT3G52561"
"1124","AT3G52680"
"1125","AT3G52748"
"1126","AT3G52970"
"1127","AT3G53040"
"1128","AT3G53150"
"1129","AT3G53200"
"1130","AT3G53600"
"1131","AT3G53820"
"1132","AT3G54310"
"1133","AT3G54410"
"1134","AT3G54450"
"1135","AT3G54490"
"1136","AT3G55515"
"1137","AT3G55550"
"1138","AT3G55650"
"1139","AT3G55890"
"1140","AT3G55900"
"1141","AT3G55930"
"1142","AT3G56380"
"1143","AT3G56700"
"1144","AT3G56891"
"1145","AT3G56970"
"1146","AT3G56980"
"1147","AT3G57100"
"1148","AT3G57210"
"1149","AT3G57460"
"1150","AT3G58190"
"1151","AT3G58210"
"1152","AT3G58380"
"1153","AT3G58540"
"1154","AT3G58550"
"1155","AT3G58795"
"1156","AT3G58860"
"1157","AT3G58950"
"1158","AT3G59120"
"1159","AT3G59130"
"1160","AT3G59295"
"1161","AT3G59340"
"1162","AT3G59370"
"1163","AT3G59730"
"1164","AT3G59740"
"1165","AT3G59790"
"1166","AT3G59850"
"1167","AT3G59930"
"1168","AT3G60020"
"1169","AT3G60090"
"1170","AT3G60120"
"1171","AT3G60270"
"1172","AT3G60280"
"1173","AT3G60470"
"1174","AT3G60870"
"1175","AT3G60920"
"1176","AT3G61028"
"1177","AT3G61340"
"1178","AT3G61390"
"1179","AT3G61400"
"1180","AT3G61898"
"1181","AT3G61900"
"1182","AT3G61910"
"1183","AT3G62210"
"1184","AT3G62280"
"1185","AT3G62510"
"1186","AT3G62730"
"1187","AT3G62760"
"1188","AT3G62990"
"1189","AT3G63050"
"1190","AT3G63088"
"1191","AT3G63350"
"1192","AT3G63360"
"1193","AT4G00080"
"1194","AT4G00250"
"1195","AT4G00350"
"1196","AT4G00893"
"1197","AT4G01023"
"1198","AT4G01240"
"1199","AT4G01470"
"1200","AT4G01520"
"1201","AT4G01533"
"1202","AT4G01630"
"1203","AT4G01760"
"1204","AT4G01770"
"1205","AT4G01820"
"1206","AT4G01830"
"1207","AT4G01895"
"1208","AT4G01925"
"1209","AT4G01970"
"1210","AT4G02090"
"1211","AT4G02190"
"1212","AT4G02270"
"1213","AT4G02830"
"1214","AT4G03050"
"1215","AT4G03220"
"1216","AT4G03298"
"1217","AT4G03470"
"1218","AT4G03480"
"1219","AT4G03540"
"1220","AT4G03620"
"1221","AT4G04015"
"1222","AT4G04025"
"1223","AT4G04510"
"1224","AT4G04785"
"1225","AT4G04930"
"1226","AT4G04972"
"1227","AT4G04980"
"1228","AT4G04990"
"1229","AT4G05065"
"1230","AT4G05155"
"1231","AT4G05405"
"1232","AT4G05525"
"1233","AT4G05680"
"1234","AT4G06065"
"1235","AT4G06135"
"1236","AT4G06215"
"1237","AT4G06395"
"1238","AT4G06415"
"1239","AT4G06536"
"1240","AT4G06745"
"1241","AT4G06770"
"1242","AT4G06875"
"1243","AT4G06995"
"1244","AT4G07195"
"1245","AT4G07820"
"1246","AT4G08055"
