Gene,TotalEvidenceCounts,EvidenceHit:WS_c1_which_mclass____8___1_,EvidenceGO:WS_c1_which_mclass____8___1_,EvidencePPI:WS_c1_which_mclass____8___1_
838122,1.0,1,0,0
839354,1.0,1,0,0
842252,1.0,1,0,0
815895,1.0,1,0,0
6241417,1.0,1,0,0
10723022,1.0,1,0,0
827906,1.0,1,0,0
2745737,1.0,1,0,0
28717416,1.0,1,0,0
5008244,1.0,1,0,0
824598,1.0,1,0,0
837914,1.0,1,0,0
28716207,1.0,1,0,0
820852,1.0,1,0,0
839700,1.0,1,0,0
823882,1.0,1,0,0
824320,1.0,1,0,0
824013,1.0,1,0,0
843755,1.0,1,0,0
824331,1.0,1,0,0
814985,1.0,1,0,0
827189,1.0,1,0,0
829987,1.0,1,0,0
830318,1.0,1,0,0
836422,1.0,1,0,0
836793,1.0,1,0,0
840244,1.0,1,0,0
5007943,1.0,1,0,0
842473,1.0,1,0,0
841603,1.0,1,0,0
817744,1.0,1,0,0
837696,1.0,1,0,0
28721173,1.0,1,0,0
828266,1.0,1,0,0
835315,1.0,1,0,0
828220,1.0,1,0,0
829234,1.0,1,0,0
28718239,1.0,1,0,0
818899,1.0,1,0,0
824000,1.0,1,0,0
2746216,1.0,1,0,0
825163,1.0,1,0,0
28720349,1.0,1,0,0
832412,1.0,1,0,0
819591,1.0,1,0,0
5008302,1.0,1,0,0
828718,1.0,1,0,0
828902,1.0,1,0,0
844715,1.0,1,0,0
821065,1.0,1,0,0
842647,1.0,1,0,0
817239,1.0,1,0,0
6240860,1.0,1,0,0
816079,1.0,1,0,0
834895,1.0,1,0,0
831298,1.0,1,0,0
817778,1.0,1,0,0
829958,1.0,1,0,0
838081,1.0,1,0,0
6240525,1.0,1,0,0
833870,1.0,1,0,0
820568,1.0,1,0,0
28720203,1.0,1,0,0
834810,1.0,1,0,0
836367,1.0,1,0,0
841852,1.0,1,0,0
831588,1.0,1,0,0
822369,1.0,1,0,0
816742,1.0,1,0,0
822397,1.0,1,0,0
816379,1.0,1,0,0
2745884,1.0,1,0,0
826769,1.0,1,0,0
816460,1.0,1,0,0
836184,1.0,1,0,0
836686,1.0,1,0,0
820058,1.0,1,0,0
2745753,1.0,1,0,0
842778,1.0,1,0,0
817740,1.0,1,0,0
829180,1.0,1,0,0
820090,1.0,1,0,0
843929,1.0,1,0,0
825280,1.0,1,0,0
834170,1.0,1,0,0
837910,1.0,1,0,0
832388,1.0,1,0,0
6241030,1.0,1,0,0
834898,1.0,1,0,0
836730,1.0,1,0,0
843534,1.0,1,0,0
820430,1.0,1,0,0
824788,1.0,1,0,0
834924,1.0,1,0,0
836153,1.0,1,0,0
28721245,1.0,1,0,0
815400,1.0,1,0,0
825453,1.0,1,0,0
829830,1.0,1,0,0
839162,1.0,1,0,0
820734,1.0,1,0,0
824684,1.0,1,0,0
831625,1.0,1,0,0
843506,1.0,1,0,0
839969,1.0,1,0,0
819193,1.0,1,0,0
824329,1.0,1,0,0
837055,1.0,1,0,0
6240436,1.0,1,0,0
843015,1.0,1,0,0
5007868,1.0,1,0,0
820319,1.0,1,0,0
835128,1.0,1,0,0
28720491,1.0,1,0,0
838141,1.0,1,0,0
820109,1.0,1,0,0
839107,1.0,1,0,0
818666,1.0,1,0,0
832625,1.0,1,0,0
838731,1.0,1,0,0
819560,1.0,1,0,0
839211,1.0,1,0,0
826899,1.0,1,0,0
830589,1.0,1,0,0
831673,1.0,1,0,0
841674,1.0,1,0,0
816158,1.0,1,0,0
822736,1.0,1,0,0
823370,1.0,1,0,0
832251,1.0,1,0,0
837871,1.0,1,0,0
820229,1.0,1,0,0
841238,1.0,1,0,0
832780,1.0,1,0,0
831542,1.0,1,0,0
823322,1.0,1,0,0
830783,1.0,1,0,0
836024,1.0,1,0,0
830542,1.0,1,0,0
2745749,1.0,1,0,0
841568,1.0,1,0,0
6240864,1.0,1,0,0
817850,1.0,1,0,0
28720368,1.0,1,0,0
838030,1.0,1,0,0
837941,1.0,1,0,0
844072,1.0,1,0,0
838708,1.0,1,0,0
827080,1.0,1,0,0
826645,1.0,1,0,0
842424,1.0,1,0,0
816803,1.0,1,0,0
814732,1.0,1,0,0
838750,1.0,1,0,0
817996,1.0,1,0,0
829146,1.0,1,0,0
6241387,1.0,1,0,0
823760,1.0,1,0,0
821178,1.0,1,0,0
814667,1.0,1,0,0
834212,1.0,1,0,0
828170,1.0,1,0,0
28716719,1.0,1,0,0
837359,1.0,1,0,0
841078,1.0,1,0,0
834650,1.0,1,0,0
828860,1.0,1,0,0
28719550,1.0,1,0,0
832443,1.0,1,0,0
843486,1.0,1,0,0
820029,1.0,1,0,0
28719787,1.0,1,0,0
830113,1.0,1,0,0
824572,1.0,1,0,0
821685,1.0,1,0,0
826658,1.0,1,0,0
818235,1.0,1,0,0
837041,1.0,1,0,0
816393,1.0,1,0,0
6240220,1.0,1,0,0
826666,1.0,1,0,0
827018,1.0,1,0,0
827096,1.0,1,0,0
821380,1.0,1,0,0
826859,1.0,1,0,0
818145,1.0,1,0,0
2745959,1.0,1,0,0
843866,1.0,1,0,0
28716256,1.0,1,0,0
830053,1.0,1,0,0
818552,1.0,1,0,0
835828,1.0,1,0,0
839285,1.0,1,0,0
821421,1.0,1,0,0
822059,1.0,1,0,0
828315,1.0,1,0,0
830351,1.0,1,0,0
831428,1.0,1,0,0
827646,1.0,1,0,0
827697,1.0,1,0,0
828838,1.0,1,0,0
28718038,1.0,1,0,0
826567,1.0,1,0,0
833621,1.0,1,0,0
817404,1.0,1,0,0
834973,1.0,1,0,0
827701,1.0,1,0,0
824792,1.0,1,0,0
823860,1.0,1,0,0
829991,1.0,1,0,0
816679,1.0,1,0,0
818940,1.0,1,0,0
28716697,1.0,1,0,0
833813,1.0,1,0,0
828622,1.0,1,0,0
28721183,1.0,1,0,0
843267,1.0,1,0,0
836270,1.0,1,0,0
6240977,1.0,1,0,0
841688,1.0,1,0,0
821072,1.0,1,0,0
28716179,1.0,1,0,0
835089,1.0,1,0,0
6240354,1.0,1,0,0
832559,1.0,1,0,0
820724,1.0,1,0,0
840303,1.0,1,0,0
829718,1.0,1,0,0
819380,1.0,1,0,0
839855,1.0,1,0,0
838076,1.0,1,0,0
818647,1.0,1,0,0
824206,1.0,1,0,0
829963,1.0,1,0,0
5007950,1.0,1,0,0
831502,1.0,1,0,0
830338,1.0,1,0,0
844286,1.0,1,0,0
5007840,1.0,1,0,0
818689,1.0,1,0,0
816463,1.0,1,0,0
836613,1.0,1,0,0
843246,1.0,1,0,0
831797,1.0,1,0,0
824697,1.0,1,0,0
828455,1.0,1,0,0
841768,1.0,1,0,0
832572,1.0,1,0,0
834762,1.0,1,0,0
831845,1.0,1,0,0
841259,1.0,1,0,0
825258,1.0,1,0,0
831095,1.0,1,0,0
832648,1.0,1,0,0
828311,1.0,1,0,0
833573,1.0,1,0,0
829542,1.0,1,0,0
824297,1.0,1,0,0
834252,1.0,1,0,0
828059,1.0,1,0,0
28718249,1.0,1,0,0
830357,1.0,1,0,0
838215,1.0,1,0,0
834937,1.0,1,0,0
836615,1.0,1,0,0
822226,1.0,1,0,0
28717560,1.0,1,0,0
834531,1.0,1,0,0
821064,1.0,1,0,0
840457,1.0,1,0,0
820867,1.0,1,0,0
28719010,1.0,1,0,0
6241470,1.0,1,0,0
843027,1.0,1,0,0
823497,1.0,1,0,0
840632,1.0,1,0,0
822623,1.0,1,0,0
835331,1.0,1,0,0
830536,1.0,1,0,0
838754,1.0,1,0,0
827144,1.0,1,0,0
831999,1.0,1,0,0
842820,1.0,1,0,0
842879,1.0,1,0,0
843856,1.0,1,0,0
816721,1.0,1,0,0
818467,1.0,1,0,0
824177,1.0,1,0,0
834476,1.0,1,0,0
820237,1.0,1,0,0
826719,1.0,1,0,0
833785,1.0,1,0,0
838791,1.0,1,0,0
834974,1.0,1,0,0
827915,1.0,1,0,0
843796,1.0,1,0,0
824353,1.0,1,0,0
827783,1.0,1,0,0
6240745,1.0,1,0,0
840280,1.0,1,0,0
840226,1.0,1,0,0
817814,1.0,1,0,0
823519,1.0,1,0,0
827749,1.0,1,0,0
819765,1.0,1,0,0
817197,1.0,1,0,0
835886,1.0,1,0,0
818471,1.0,1,0,0
830927,1.0,1,0,0
817763,1.0,1,0,0
838718,1.0,1,0,0
819222,1.0,1,0,0
843635,1.0,1,0,0
824536,1.0,1,0,0
816208,1.0,1,0,0
829857,1.0,1,0,0
842549,1.0,1,0,0
838184,1.0,1,0,0
824729,1.0,1,0,0
823587,1.0,1,0,0
826416,1.0,1,0,0
830348,1.0,1,0,0
839194,1.0,1,0,0
819763,1.0,1,0,0
831434,1.0,1,0,0
820481,1.0,1,0,0
28719027,1.0,1,0,0
827681,1.0,1,0,0
828515,1.0,1,0,0
831890,1.0,1,0,0
828930,1.0,1,0,0
830757,1.0,1,0,0
838396,1.0,1,0,0
824943,1.0,1,0,0
843297,1.0,1,0,0
28719674,1.0,1,0,0
816380,1.0,1,0,0
818238,1.0,1,0,0
825891,1.0,1,0,0
821791,1.0,1,0,0
817103,1.0,1,0,0
833608,1.0,1,0,0
28717984,1.0,1,0,0
830126,1.0,1,0,0
28721151,1.0,1,0,0
3767562,1.0,1,0,0
838700,1.0,1,0,0
843387,1.0,1,0,0
28716130,1.0,1,0,0
840100,1.0,1,0,0
839864,1.0,1,0,0
7922319,1.0,1,0,0
824800,1.0,1,0,0
28721220,1.0,1,0,0
820289,1.0,1,0,0
828240,1.0,1,0,0
830565,1.0,1,0,0
844783,1.0,1,0,0
819951,1.0,1,0,0
843626,1.0,1,0,0
843131,1.0,1,0,0
830879,1.0,1,0,0
835302,1.0,1,0,0
839402,1.0,1,0,0
836430,1.0,1,0,0
823824,1.0,1,0,0
5007873,1.0,1,0,0
816829,1.0,1,0,0
827570,1.0,1,0,0
5007786,1.0,1,0,0
844722,1.0,1,0,0
844235,1.0,1,0,0
830649,1.0,1,0,0
821437,1.0,1,0,0
831163,1.0,1,0,0
844109,1.0,1,0,0
843664,1.0,1,0,0
2745853,1.0,1,0,0
28718289,1.0,1,0,0
841341,1.0,1,0,0
836657,1.0,1,0,0
6241464,1.0,1,0,0
833864,1.0,1,0,0
822439,1.0,1,0,0
7922486,1.0,1,0,0
824145,1.0,1,0,0
2745889,1.0,1,0,0
840493,1.0,1,0,0
817757,1.0,1,0,0
826838,1.0,1,0,0
3768555,1.0,1,0,0
28721108,1.0,1,0,0
837915,1.0,1,0,0
830528,1.0,1,0,0
822534,1.0,1,0,0
831229,1.0,1,0,0
819746,1.0,1,0,0
842133,1.0,1,0,0
818851,1.0,1,0,0
831033,1.0,1,0,0
842511,1.0,1,0,0
837204,1.0,1,0,0
818683,1.0,1,0,0
820085,1.0,1,0,0
835357,1.0,1,0,0
829721,1.0,1,0,0
842808,1.0,1,0,0
835260,1.0,1,0,0
843381,1.0,1,0,0
830935,1.0,1,0,0
821106,1.0,1,0,0
828954,1.0,1,0,0
829957,1.0,1,0,0
816304,1.0,1,0,0
5008218,1.0,1,0,0
843848,1.0,1,0,0
834693,1.0,1,0,0
844077,1.0,1,0,0
843726,1.0,1,0,0
839163,1.0,1,0,0
821615,1.0,1,0,0
842745,1.0,1,0,0
818814,1.0,1,0,0
10723111,1.0,1,0,0
832167,1.0,1,0,0
5008235,1.0,1,0,0
2745771,1.0,1,0,0
828195,1.0,1,0,0
828129,1.0,1,0,0
829324,1.0,1,0,0
839861,1.0,1,0,0
826993,1.0,1,0,0
839957,1.0,1,0,0
833635,1.0,1,0,0
830809,1.0,1,0,0
842114,1.0,1,0,0
816269,1.0,1,0,0
835888,1.0,1,0,0
822155,1.0,1,0,0
825923,1.0,1,0,0
828499,1.0,1,0,0
835306,1.0,1,0,0
823715,1.0,1,0,0
833839,1.0,1,0,0
815846,1.0,1,0,0
3771315,1.0,1,0,0
819748,1.0,1,0,0
28716064,1.0,1,0,0
827578,1.0,1,0,0
820449,1.0,1,0,0
814687,1.0,1,0,0
829582,1.0,1,0,0
835970,1.0,1,0,0
821149,1.0,1,0,0
825806,1.0,1,0,0
840348,1.0,1,0,0
836544,1.0,1,0,0
832108,1.0,1,0,0
818900,1.0,1,0,0
2745700,1.0,1,0,0
823509,1.0,1,0,0
843904,1.0,1,0,0
827379,1.0,1,0,0
819156,1.0,1,0,0
826798,1.0,1,0,0
834284,1.0,1,0,0
829454,1.0,1,0,0
825297,1.0,1,0,0
826400,1.0,1,0,0
831782,1.0,1,0,0
837586,1.0,1,0,0
844184,1.0,1,0,0
832380,1.0,1,0,0
834320,1.0,1,0,0
3766672,1.0,1,0,0
817490,1.0,1,0,0
825416,1.0,1,0,0
838005,1.0,1,0,0
823554,1.0,1,0,0
842406,1.0,1,0,0
824407,1.0,1,0,0
826840,1.0,1,0,0
836866,1.0,1,0,0
821825,1.0,1,0,0
815657,1.0,1,0,0
5008205,1.0,1,0,0
818532,1.0,1,0,0
826718,1.0,1,0,0
834497,1.0,1,0,0
831690,1.0,1,0,0
825856,1.0,1,0,0
818711,1.0,1,0,0
830825,1.0,1,0,0
834633,1.0,1,0,0
843620,1.0,1,0,0
840004,1.0,1,0,0
819393,1.0,1,0,0
835560,1.0,1,0,0
835801,1.0,1,0,0
830591,1.0,1,0,0
28721174,1.0,1,0,0
842220,1.0,1,0,0
